DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,0.0323964349999999,16.308165,12.1107,0.65940525,5.72691449999999,0.527009125,11.9893125,399.540625,8.9926685,1.756844,1.30286,0.649962975,1.96891925,352.1952825,331.196065,-6.32214347500004,3.050091,-0.0194890105000007,11.41251185,90.4157221833333,6.44549977666667,-2.75300005,-1.2086534,-5.5226169,-1.70744600000001,87.05431715,87.1972083333333,0.099147856525,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,10.37075,11.444875
1,0.75,0.0376473925,18.4244149999999,11.3811025,0.52457075,5.57247224999999,0.517428125,11.6775275,400.2553,8.9089275,1.60384725,1.35572425,0.617413299999999,1.70391675,352.1292425,334.4220175,-4.42722237500003,3.0340986,-0.0650001765,11.3304191333333,90.7750916916667,6.47049973833334,-3.16954455,-1.3466746,-6.09693007299274,-2.02017760000001,87.0492537,87.1928333333333,0.0990400639083334,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,10.1769583333333,11.389875
1,1.25,0.046011915,16.1944449999999,12.4829175,0.55812045,5.16740725,0.53543075,11.9058375,399.9331,8.97811675,1.61072525,1.386925,0.605379625,1.9855875,350.24409,331.078485,-5.92981970000007,2.976993275,-0.105911681,11.2407381958334,90.5226797583333,5.83662482416667,-3.13573205,-1.4143589,-4.53612947234025,-2.3773011,87.0428507083333,87.195375,0.098949581575,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.99149999999999,11.300875
1,1.75,0.05291056,20.36942,9.60299375,0.514327674999999,5.13560324999999,0.480474125,11.3214025,399.2982,8.91407475,1.7382785,1.246951,0.606661975,2.04933475,351.49348,332.0934025,-4.06065972500005,3.26233825,0.131161037249996,10.2084406641667,90.6156526916667,5.91999980916667,-3.44564515000001,-1.637356,-6.12962128857824,-2.70549415,87.0499504166666,87.1939166666667,0.100980652433333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.84266666666668,11.2077083333333
1,2.25,0.0374197825,18.519485,12.3653025,0.527129,5.078929,0.475205975,10.628555,399.7354,9.11731125,1.5289715,1.39893925,0.56243665,2.0317475,351.97287,335.33543,-4.33253515000004,3.34576085,0.0920490174999996,10.2006251458333,92.2265587416667,5.93337486166667,-3.88014085,-1.86482175,-6.33453174555468,-2.9941108,87.056609175,87.191625,0.106464832908333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.69274999999999,11.108875
1,2.75,0.0377789675,19.19896,11.156955,0.574404875,5.02528325,0.473439,10.3853975,399.7685,9.079888,1.7697345,1.30343125,0.5679406,2.08319175,353.799765,335.9344975,-4.30093850000003,2.8852666,0.0542759657499998,9.936285075,92.6169246083333,5.586124805,-4.0832744,-2.17258675,-6.37608114680798,-3.2935251,87.063463625,87.1892916666667,0.102730239908333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.54141666666666,11.00175
1,3.25,0.0342640525,16.2354625,11.8701475,0.57684825,5.28103575,0.473148,10.3394225,399.615875,8.927946,1.669491,1.29963575,0.560075949999999,2.0691295,354.0909375,335.9225475,-4.14865495000001,3.15997505,-0.0105170515000003,9.94185866416667,91.9078360416667,5.9703748475,-4.29199975000001,-2.44242085000001,-6.27276361438678,-3.44765545,87.0555446666667,87.1689166666667,0.099031930725,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.37495833333333,10.8845833333333
1,3.75,0.0279826649999999,22.0037525,13.94653,0.5448381,5.020896,0.48115555,10.154005,399.522625,8.77710575,1.78186275,1.2924005,0.612240275,1.8145565,351.8059775,334.8109175,-5.46862955000005,3.17190095,-0.0504083767500004,9.607562855,91.6640319166666,5.76987485666667,-4.21099445000001,-2.53555620000001,-6.79990756876292,-3.7549538,87.0486495416666,87.1509583333333,0.0935345962583333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.210375,10.7635833333333
1,4.25,0.0444531024999999,28.52131,11.9283275,0.594630375,5.14736749999998,0.575813275,10.1933325,399.4018,8.7574675,1.74724325,1.664596,0.600811124999997,2.17566875,349.8242525,333.98382,-2.73787997500002,3.135635075,0.24015423,9.63938145333333,92.7264239416667,5.68512476250001,-3.98570030000001,-2.68829795,-6.75995636544426,-3.90196735000001,87.043812925,87.1412083333333,0.0858817343916667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.08170833333333,10.64975
1,4.75,0.0412772424999998,19.103325,12.87462,0.536889799999999,5.78132625,0.545326599999999,10.0995675,399.0321,8.8503175,1.838734,1.343333,0.636801499999999,1.99013275,348.448225,334.67413,-1.83496065,3.05320485,0.0122109491999991,9.60408310666667,93.2145653333333,6.25012483333333,-3.75338175,-2.80957135,-5.37721154396316,-4.12790555,87.0586832833334,87.1479583333333,0.0990466905083334,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,8.97795833333333,10.5396666666667
1,5.25,0.0582901174999999,23.3466475,10.94895,0.5412035,5.60145324999998,0.54077645,9.81415449999999,398.471075,9.25559425,1.661892,1.40613375,0.675269749999999,2.180567,347.517595,333.0611875,-2.237499625,2.90204755,-0.0625442635000021,9.49412369666667,92.9088363166667,6.87612481833333,-3.6014821,-2.7407792,-5.72906929861451,-4.1975275,87.0500458,87.148375,0.0898076835333334,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,8.854375,10.4296666666667
1,5.75,0.06207674,26.110925,13.264285,0.69831955,5.930342,0.568790875,9.55359399999999,398.8376,8.94372299999999,1.7764525,1.34001825,0.664165849999999,1.90506725,345.5316025,332.4508775,-2.78527707500001,3.480133075,0.219285247499992,9.13427658,92.9472250833334,6.8597498575,-3.534284,-2.6955073,-5.6546150208266,-4.35224255,87.080755675,87.1709583333333,0.09721468085,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,8.71558333333333,10.3191666666666
1,6.25,0.0347768725,24.65839,13.59388,0.70761455,5.61646599999999,0.542304875,9.65146199999999,399.0712,8.92600024999999,1.58420625,1.4040495,0.6822956,2.1350205,347.4158325,332.25089,-2.97790535,3.255400875,0.0378116089999999,9.12399188916667,93.0572046583333,6.48074988583334,-3.74936475,-2.74738870000001,-6.50852325,-4.54844135,87.097109425,87.1920833333333,0.091586776625,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,8.61029166666666,10.21575
1,6.75,0.03253034,16.616,14.41629,0.4996957,5.206804,0.5060085,9.53875325,399.13165,8.6221775,1.62791825,1.2134635,0.599635575,1.8181955,344.8771,329.85702,-2.1527736,3.5397238,0.572073879999999,9.35536626083334,93.5790110166667,6.2526248425,-4.840916225,-2.78831392500001,-6.96955522601501,-4.652327875,87.1104339333334,87.2025,2.283119282525,2.87708333333334,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,8.52420833333333,10.11525
1,7.25,0.03837875,29.0159125,13.614175,0.47816085,5.10968225,0.4857649,8.94605399999999,398.632075,8.652262,1.57574525,1.4028985,0.579612275,1.9187075,343.20876,332.53656,0.997313719999994,6.9753748,15.222956,8.49022533666666,93.9575073333333,5.91299987,-4.4567421,-3.104512125,-7.88860244279347,-4.85856475,87.1214199666667,87.221625,44.7341913833334,50.5070833333333,5,3.66666666666667,7.28999999999999,4.85625,4.33541666666667,4.83333333333333,6.02583333333333,8.47916666666667,6.5,7.24458333333333,8,7.17500000000001,8.387375,10.0186666666667
1,7.75,0.0318057375,17.4435125,23.7478549999999,0.529902625,5.1753575,0.4529266,9.76735975,399.085675,8.686517,1.60411375,1.141497,0.5747627,1.550866,344.7920625,331.7011425,42.1875947499999,34.00063725,106.88515,9.60098177666667,94.0271610224359,5.74974976666667,-4.4024227,-3.4905905,-6.8169384199293,-5.0943747,87.164635925,87.2518333333333,230.525729433333,239.695833333334,33.8125,16.68625,29.35,28.41875,26.8070833333334,21.6304166666667,36.8054166666667,33.2208333333333,29.8666666666666,42.9875,32.3591666666667,32.0216666666667,8.25205555555555,9.9235
1,8.25,0.024454975,43.616325,32.82517,0.274344,5.218333,0.49691685,10.388485,401.5346,8.921657,1.4988545,1.1881135,0.58199335,1.2411435,353.886815,331.1111475,97.6723567499999,50.88188225,185.6178625,10.8623860083333,93.3119040583334,5.88562477666667,-4.05639335,-3.2835449,-5.32074077262326,-5.07620085000001,87.1999385333334,87.2844583333333,466.281912666666,440.047083333333,56.7541666666667,34.54375,51.6666666666667,51.7520833333333,52.45,38.9416666666667,67.6958333333334,57.11375,56.925,84.0333333333333,61.8666666666666,60.675,8.13913888888889,9.83741666666666
1,8.75,0.02959087,71.297635,46.3894,0.1565237,5.6648475,0.52018965,11.79026,402.1972,9.195448,1.6204195,1.3891495,0.6352829,1.2385,365.4428475,331.48489,158.892285,67.088856,287.48711,11.72949535,91.9752246833334,6.45837475166667,-2.2513355,-2.92760225000001,-1.88786389743851,-4.7711423,87.2069665833333,87.314,681.997649916666,632.533333333333,82.6791666666668,57.0645833333333,75.0341666666667,83.7624999999999,86.2425000000001,64.9049999999998,125.970833333334,112.657083333333,92.7583333333331,130.320833333333,97.7916666666666,108.052916666666,8.14122222222222,9.73983333333333
1,9.25,0.0244469399999999,103.5173,57.97001,0.166745199999999,5.77824275,0.563953425,12.5852825,401.989875,9.637716,1.83698525,1.23495025,0.6776071,0.83268815,379.0048825,333.40637,229.7710375,83.43698725,388.072795,12.7464566416667,90.56759135,6.5249997525,0.0528881024999966,-2.30272725,2.427872085561,-4.31564375,87.226733125,87.3408333333333,898.386488166667,832.897916666667,94.4333333333333,79.5645833333333,97.91125,109.04375,115.6375,86.9499999999999,176.97,163.77375,117.879166666666,171.5125,123.941666666666,144.315416666667,8.25258333333334,9.65933333333333
1,9.75,0.026367135,130.671,76.163945,0.189346774999999,5.9673025,0.6059434,13.30559,402.432,9.7442775,1.7562545,1.6549085,0.6832342,0.9287394,390.0062475,336.078185,277.677515,101.33967,468.65047,13.7980329083334,90.9297145333333,6.5641247525,3.01791385,-1.428715625,8.32947911772298,-3.515370875,87.234442225,87.3601666666667,1089.08929866667,992.158333333333,118.633333333333,99.575,116.919166666667,119.064583333333,130.825833333333,98.4958333333333,183.444583333334,191.845833333333,140,203.154166666666,147.729166666667,166.616666666667,8.49522222222222,9.57783333333333
1,10.25,0.03016778,160.1064,83.89142,0.17961,6.23156775,0.640098675,13.8802275,402.43835,9.5880325,1.87377225,1.597681,0.696609175,0.94610375,403.05015,339.2474125,325.738185,113.024255,548.55889,14.27479765,91.1772815416666,7.03874973833334,7.7591715,-0.31230415,18.0886301398182,-2.22876245,87.2519055,87.3645,1262.14765416666,1138.30416666666,130.725,116.2625,132.660833333333,139.033333333333,127.705833333333,113.05,162.935,207.906666666666,161.133333333333,229.916666666667,170.585,190.625,8.86516666666666,9.54
