DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,H,SH,LE,SLE,PA,T_SONIC,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,0.25,442.3628,0.90537479590102,9.693484,6.59453867120369,16.783015,6.32544124999999,41.4659600000001,5.81893599999999,53.2065525,10.4198574999999,100.8341,7.83040000000001,-0.00989100000000003,0.9720075,2.28240590488653,1.7711919727581,1.30886307945254,7.90299999999999
1,0.75,445.89925,0.736135793204491,9.63626,6.02613944452932,14.25322,8.55446424999999,53.38575,5.89495799999999,30.11294,11.2890954999991,100.8285,8.07320000000005,-0.02050447,1.0411051,2.5182182540398,1.85811626038089,1.45256586671752,7.82917
1,1.25,447.9992,1.62889669501872,10.27954,5.66614855045777,12.9776,4.08457499999999,27.47156,13.89285,62.9166750000002,13.8678025,100.8211,8.65210000000001,-0.01820629,1.0642065,2.56425014994888,1.98949712101113,1.38542124013907,8.252599
1,1.75,443.9253,0.353432429228873,10.24483,11.3383136776069,19.38434,3.21562974999999,37.39358,10.621797,38.9644,11.632605,100.820875,8.36925000000002,-0.00472625,1.13438875,2.35466033065784,2.13508310482564,1.40511142234554,8.4697575
1,2.25,442.0214,0.841696962531683,11.05574,11.6752974421928,14.709545,3.01262324999999,29.86772,4.3757025,26.7319675,8.87936124999997,100.840375,7.96700000000001,0.00388875,0.99309225,2.29079475074031,1.84448840242631,1.28166276717072,8.5963
1,2.75,445.74655,1.59545976262658,10.2172,5.22157323242146,19.0882925,20.368595,26.893,6.583925,23.3474475,7.29771150000002,100.8599,8.98049999999998,-0.01866171,1.1332607,2.30013963063554,1.89941000170063,1.26516437322797,8.34278399999999
1,3.25,446.6284,2.41529537045603,10.44469,4.8922061501429,14.0682625,26.8419,19.6967925,5.580212,26.6056725,3.35795625,100.876,9.14889999999999,-0.0152212100000001,0.999362999999998,2.02094867728833,1.71608655469669,1.2277753502002,8.13626299999999
1,3.75,443.3868,3.16537381080744,10.4606,3.91060243945491,12.701825,3.423056,39.43626,4.447359,33.423845,4.814327,100.902925,6.472775,-0.00710525000000001,0.9154023,2.34383851246844,1.75634118413535,1.24939444540787,8.7424115
1,4.25,459.188025,3.85307669272232,9.65663499999999,4.65227256470842,13.80382,3.08559799999994,23.5228899999999,4.13134775,25.22298,3.90955649999999,100.8914,9.47089999999999,0.000709999999999899,0.9487293,2.01342844388973,1.65976202143141,1.18469375685771,7.872458
1,4.75,439.28085,1.94989889133822,10.62275,3.02215015808066,16.237015,4.90673324999992,22.0325575,5.6873395,15.53074,3.732248,100.907525,6.308875,-0.01041,0.837759575,1.98255396863394,1.65219903506739,1.10082563415001,6.956806
1,5.25,442.1379,2.9964784620244,9.866322,3.59637848951705,29.1646375,2.8170345,21.46623,4.41680475,26.904305,3.15512625,100.93025,6.30152500000001,0.00375150874999998,0.9398262,1.89688064921544,1.51940098541905,1.14169412535491,7.25981425
1,5.75,440.4542,0.963286278685792,9.90431974999999,4.90740339331621,24.069805,49.6297325,20.47148,4.2477505,29.39225,9.48258799999996,100.946475,8.64957500000003,0.0140219962499999,0.9685117,2.03419495948193,1.66623210291979,1.26279063480199,6.8501675
1,6.25,444.118125,2.89159990316779,10.7424625,5.58277051096464,26.3327475,4.20325799999998,28.2292975,6.51526700000001,51.931355,4.935547,100.929,8.43825000000004,0.00310150750000004,0.8514405,1.95158035862157,1.76943588548574,1.21570650431417,7.4035815
1,6.75,447.6874,2.4156701518162,10.63294,6.4334925030809,40.4014075,15.4150549999999,28.119765,8.3089985,43.271845,40.29605,100.897675,8.05620000000002,0.00485408424999994,0.88112305,2.00748451817681,1.56544569193511,1.24289003725667,7.856499
1,7.25,447.338675,0.708576771274438,10.00181575,4.06851408445696,46.41758,5.23922,26.3659675,7.626481,23.13363,4.02855499999999,100.883475,7.751425,0.00738849999999995,0.912466975,2.06904461618288,1.62862790166111,1.18774159981254,7.4808905
1,7.75,457.00005,1.51290118646262,10.0313445,4.84805156971631,54.20002,9.28088275,31.090755,6.3643815,29.6451749999999,3.120833,100.88225,5.55215000000001,0.0111149999999998,0.933485775,2.23524381545039,1.70192049138936,1.21983583977433,8.31008225
1,8.25,465.186075,0.527530093928299,9.9949725,6.00618664056709,50.7638675,17.1705249999998,35.26088,15.9598725,30.046795,7.1010020000001,100.88925,7.02435000000002,-0.00352639949999999,0.91030165,2.18450694776656,1.55478478405677,1.26809028457298,8.6309045
1,8.75,463.1768,0.67013282265533,9.89852325,7.69317739982301,50.62687,6.05937,61.7642275,26.327715,33.9084,7.68957999999995,100.8937,6.980025,0.0115709774999999,0.9148857,2.08820642223947,1.66933796166901,1.28075438957561,8.0271705
1,9.25,458.70725,0.47374157754089,9.6714575,10.2916615956591,55.18532,2.66976,92.43755,21.5669275,36.876525,14.76624,100.9081,6.81245000000003,-0.03445925,1.0042963,2.15100753778496,1.56733542562165,1.23823586459844,8.492392
1,9.75,459.41825,0.606984349056876,9.73785599999999,8.07244633732197,48.1573625,11.5306,126.30675,17.134475,44.6494125,16.213625,100.9242,6.88285000000001,0.0410574999999996,1.036337875,2.13917971450531,1.70639636838256,1.24756783635315,8.25714325
1,10.25,453.568,0.460167221095302,9.720448,4.29077327393591,42.89385,2.03139075,132.0682,29.8617225,44.027885,8.08330750000002,100.911525,7.87815000000005,0.0509799999999998,0.99492255,1.93207235822223,1.68268578217286,1.27185922008593,7.573475
