DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,NETRAD,RH,SW_IN,SW_OUT,T_CANOPY,G,TS_1_4_1,VPD,WS,LW_IN,LW_OUT,PPFD_IN,PA
1,0.25,0.298584,0.1926915,0.198624125,0.029076,-1.2478785,0.16893225,3.098984,0.0882105,416.202025,4.08296,-2.731837,0.08811024,0.0799777425,0.220604,-6.031738,90.106665,0,1.342708,-3.899012,-3.3677685,0.4530769,0.7161241265,2.515938,286.70485,297.653375,0.19466665,99.228178
1,0.75,0.300648,0.17939,0.15371775,0.03547,-0.5232945,0.2192125,2.92359575,0.07687825,416.218698,3.843991,-2.68717,0.0883841,0.0857250675,0.222744625,-6.38049825,90.250405,0,1.247042,-3.9213077955,-3.474103833,0.4436168,0.6963774295,2.48932125,286.4465,298.16315,0.1917637,99.21974
1,1.25,0.280596,0.177606,0.13892475,0.0275285,-1.3324545,0.145563,2.6026905,0.072615,415.77497075,3.85789325,-2.831455,0.08828472,0.0867990725,0.234517175,-5.86118625,90.743045,0,1.3597235,-3.9122401465,-3.512895473,0.445237675,0.669293094,2.473203,284.58105,298.2538,0.19445325,99.2589835
1,1.75,0.281551,0.18343325,0.16047875,0.037126875,-0.629032375,0.1983025,2.74880775,0.05760675,416.2682605,3.83924175,-2.820946,0.09005566,0.118418325,0.223954225,-5.71643825,91.41859,0,1.442582,-4.160193,-3.521968,0.4471587,0.6591092605,2.31706625,285.37815,295.840975,0.19140095,99.25973425
1,2.25,0.2797825,0.176814,0.174907,0.03403625,-1.1430735,0.2449965,2.95401425,0.0912175,416.69986875,3.757839,-2.85532375,0.1060864,0.11212395,0.22343745,-5.364087,91.41056,0,1.0519115,-4.28882,-3.5929975,0.437334825,0.6827296045,2.351508,287.25625,296.956,0.1866127,99.26798975
1,2.75,0.292089,0.177822,0.158873375,0.031330625,-1.0428475,0.2388825,3.132122,0.08085,416.34793,3.909538,-2.99361175,0.1044634,0.09311514,0.221613025,-5.177199,91.432945,0,1.02341,-4.2616775555,-3.6520985,0.444139125,0.6676541605,2.3998985,287.35175,296.66855,0.1879689,99.300645
1,3.25,0.294694,0.21401325,0.1844445,0.037159,-0.98157725,0.18901125,2.753482,0.0990195,416.60104825,3.8339815,-2.9698255,0.105005,0.0869901425,0.21459835,-5.11892125,90.728405,0,1.0549015,-4.108913,-3.6494685,0.431034,0.6594231805,2.310787,287.11775,297.12695,0.1902763,99.27621725
1,3.75,0.293649875,0.221682375,0.1765505,0.044923,-1.40457225,0.186211,2.7184305,0.072691,416.07843225,3.72122225,-2.99688125,0.1014372,0.09536529,0.209729875,-4.881491,90.889915,0,1.088588,-4.138016323,-3.6169275,0.44912395,0.6377980255,2.271663,287.50455,297.0664,0.19180535,99.2589475
1,4.25,0.282216,0.1877815,0.1452045,0.038697,-0.7233595,0.129717,2.8670215,0.075964,416.3666825,3.804066,-2.98520175,0.1022757,0.0773071625,0.215042725,-5.0118825,91.09235,0,1.0759475,-4.2593859405,-3.6888255,0.4509739,0.6291465345,2.39865825,287.6563,297.15605,0.19452535,99.2494075
1,4.75,0.286567,0.1590305,0.15800675,0.03711675,-0.295856,0.2047605,2.7688025,0.080902,416.9328475,4.017056,-2.93519325,0.09188945,0.0735530925,0.211131925,-5.144752,91.18294,0,1.029974,-4.3640875,-3.739758719,0.452407875,0.619353489,2.32850625,285.7022,296.784375,0.1945011,99.2326935
1,5.25,0.29683525,0.150565,0.125502,0.0400175,-0.54078125,0.199328,2.5235545,0.092961,417.33105125,3.928401,-2.947795,0.08650969,0.0731628475,0.2092907,-4.8109845,91.48412,0,1.003803075,-4.446851592,-3.720189379,0.43298935,0.614492103,2.26210325,285.15285,296.034825,0.1949987,99.23807
1,5.75,0.29914175,0.137106,0.1290675,0.042773,-0.003238,0.198928625,2.767014,0.08613325,417.319303,3.854078,-2.953852,0.1012768,0.068579165,0.212832625,-4.6679725,91.1517875,0,1.035921,-4.4197845,-3.74081743,0.431816625,0.605638929,2.20707925,287.9842,295.84285,0.1952038,99.2885065
1,6.25,0.29131875,0.201446,0.16419325,0.058304,-0.599788,0.182846,2.870252,0.05302125,417.571691,3.73462325,-2.904385,0.09264625,0.0647397025,0.2135737,-4.69602025,91.169345,0,0.968855875,-4.3634605,-3.709083,0.4411147,0.600978868,2.229163,288.30175,296.372075,0.1957176,99.32658325
