DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.0782325,0.041271,0.034131,-0.022139,-11.82133925,-0.4486015,-0.500069,-0.09980025,410.8583595,1.09786175,-15.4973,-11.560548,-3.555173,-2.99102025,-3.126432,-2.997625,-52.5869463,72.571215,0.2909365045,1.165457,0,0.3088232,204.5837,252.74315,0,98.042625,-15.75513
1,0.75,0.084896,-0.065642,-0.04263675,-0.024559,-10.49258,-0.40729225,-0.4594805,-0.0760615,411.609334,1.29304075,-15.513235,-11.84114,-3.55183,-3.103234,-3.13063,-2.882526,-54.640265,72.929705,0.277901611,1.19853475,0,0.3021568,204.55455,250.0737,0,98.03348,-16.603338035
1,1.25,0.091178,-0.011875,-0.005283,-0.01982225,-12.7591235,-0.40778775,-0.4435015,-0.109906,411.49286125,1.289095,-15.88684,-12.16745,-3.948177,-3.06465525,-3.190521,-2.954966,-55.07752,73.130925,0.275315254,1.13676,0,0.3027487,208.46385,249.86845,0,98.040291,-16.575405
1,1.75,0.091254,0.005514,0.019501,-0.0141135,-11.965402,-0.4042605,-0.44303275,-0.09209175,412.21520975,1.23413075,-15.741455,-12.93629,-4.279861,-3.17611225,-3.373632,-3.070301,-54.876165,73.400945,0.274255527,1.047146,0,0.38131745,209.38885,251.6692,0,98.0278075,-16.078021805
1,2.25,0.09155825,-0.05903425,-0.042912,-0.03379425,-13.832115,-0.4255235,-0.575014,-0.09183675,412.1364635,1.220892,-15.74954,-12.826675,-4.430702,-3.1877955,-3.396687,-3.052484,-53.73804,74.318985,0.2594204595,1.298087,0,0.3659609225,207.6751,250.8282,0,98.007185,-16.298117285
1,2.75,0.085058,0.00929975,0.02125,-0.03298875,-12.550247,-0.421746,-0.493225,-0.0915575,412.17632525,1.046868,-15.905295,-12.726265,-4.49091,-3.21265925,-3.360278,-3.125943,-55.84694,74.05655,0.253379926,1.16497625,0,0.3304186045,206.8309,250.34175,0,97.9997575,-16.4290984
1,3.25,0.090857,0.00415425,0.036995,-0.020059,-13.642053,-0.37323425,-0.51594125,-0.1172885,411.842135,1.01433,-16.04963,-12.90049,-4.521061,-3.20475775,-3.523343,-3.207325,-54.823095,74.71646,0.262457158,1.203541,0,0.3495244,205.1457,247.42035,0,98.00275,-16.88271744
1,3.75,0.092979,-0.03167575,-0.023675,-0.02429325,-13.0379555,-0.33412625,-0.5130375,-0.09087425,411.736914,1.03507275,-16.005085,-13.080195,-4.560985,-3.18442675,-3.669291,-3.256279,-56.15126,75.056415,0.253576644,1.223995,0,0.3026619,206.1856,248.21375,0,97.99451275,-16.952772585
1,4.25,0.08942,-0.0179625,-0.04145525,-0.01588575,-12.7069565,-0.42985775,-0.5320245,-0.110368,412.4756445,1.0146975,-16.40317,-13.165375,-4.495206,-3.29017425,-3.846606,-3.245066,-56.90119,74.94251,0.254442832,1.16824025,0,0.336601414,204.4287,247.667,0,97.986985,-17.143740865
1,4.75,0.089296,-0.0219175,0.03355925,-0.02667025,-11.8253235,-0.4505265,-0.52259175,-0.0633235,412.175561,1.04343925,-16.700495,-13.38925,-4.445113,-3.3073285,-3.944483,-3.285072,-51.37887224,74.810905,0.249473452,1.2875945,0,0.3658452225,212.7353,247.81155,0,97.981965,-17.18434753
1,5.25,0.089301,0.00606225,-0.0128865,-0.036788,-10.8576815,-0.268897,-0.4013385,-0.0466515,412.140677,1.05212825,-16.79897,-13.627715,-4.3788,-3.272839,-3.971112,-3.519419,-47.1082,74.450485,0.2494271505,1.25464075,0,0.4052641,213.7328,247.11655,0,97.980722,-17.230608565
1,5.75,0.09566475,0.0158575,-0.015911,-0.020786,-11.369833,-0.350082,-0.6270385,-0.056937,411.0792015,1.03519375,-16.82716,-13.637745,-4.274051,-3.24675925,-3.965299,-3.707716,-43.939675,74.900025,0.2461244495,1.21682375,0,0.3460893,217.19255,247.82395,0,98.004922,-17.26661414
1,6.25,0.08825825,0.03301275,0.027918,-0.021123,-11.520138,-0.27778675,-0.75509075,-0.06313,412.062824,1.049317,-16.698305,-13.73914,-4.18258,-3.230803,-3.898602,-3.677801,-47.550833765,75.006555,0.246203234,1.2090395,0,0.36094085,217.8032,248.3636,0,98.03341575,-17.09098602
1,6.75,0.0978825,-0.1037665,-0.069891,-0.028891,-12.108673,-0.263555,-0.551173,-0.050069,411.4477085,1.093716,-16.84727,-13.77506,-4.121652,-3.22588575,-3.859472,-3.637894,-50.855415,75.217755,0.2478630265,1.33831375,0,0.3391687,217.64875,249.488,0,98.050083,-17.3758
1,7.25,0.104006,-0.05077125,-0.07031425,-0.03022175,-9.84703,-0.3031295,-0.583734,-0.10478425,411.95728,1.15069425,-16.93588,-13.877185,-4.087217,-3.24423975,-3.820442,-3.664448,-43.14345,75.624595,0.24601654,1.26543675,0,0.4349326,217.5964,249.12235,0.10848735,98.0520925,-16.911231835
1,7.75,0.099509,-0.013592,-0.02157075,-0.01204525,-9.858354,-0.23734275,-0.52955,-0.054305,411.49987525,1.19938825,-16.84805,-13.54343,-4.161839,-3.2998705,-3.804263,-3.631322,-39.423240615,76.35034,0.2497860285,1.197189,1.9684535,2.507496,215.7994,247.91035,6.326295,98.05199575,-16.48174
1,8.25,0.102932,-0.11690675,-0.07426825,-0.012567,-10.5967585,-0.108039,-0.2271025,-0.00681675,410.98488875,1.1640835,-16.85964,-13.14228,-4.296278,-3.519395,-3.781734,-3.646904,-27.04027,75.487945,0.2523006485,1.3245895,15.769225,11.588369635,215.08625,249.63015,34.68868,98.0499425,-16.080269855
1,8.75,0.11624975,-0.10369825,-0.120261,-0.0235005,-7.440791,-0.010833,-0.114891,0.0009775,411.05675625,1.1972205,-16.16359,-13.32859,-4.296302,-3.81181425,-3.915437,-3.742445,-7.903601,73.60241,0.2848342505,1.3405315,39.077855,30.1577,216.463,252.8983,86.6295725,98.0681175,-15.50614949
1,9.25,0.13308,-0.1494795,-0.155223,-0.05742625,-4.1919555,0.05085825,0.38723475,-0.01211625,410.358078,1.1853625,-15.6019625,-13.5318075,-4.279451,-3.850702,-4.1082865,-3.90121475,2.18815025,71.1140125,0.321292617,1.51311025,64.87747,45.691275,221.01035,259.1586,142.84015,98.0895815,-13.6485648625
1,9.75,0.140386,-0.14178575,-0.1646225,-0.054014,-2.166799,0.139517,1.035178,0.000109,410.204689,1.171037,-15.1169125,-13.018095,-4.1242745,-3.7983395,-4.128694,-3.8247595,8.1849725,69.3442525,0.35401553075,1.83746575,103.268775,69.274505,218.40725,263.476175,215.0673,98.09333725,-13.0412556575
1,10.25,0.14801375,-0.1955915,-0.137051,-0.048791,-0.777035,0.1455935,1.57120375,0.021284,409.708022,1.178949,-14.51588,-12.34031875,-4.14185925,-3.751176,-4.08776525,-3.99028975,14.605756345,67.48837,0.3926158665,1.78456625,127.6265147,88.2527225,216.236425,268.233425,281.53985,98.109508,-12.0737315825
