DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY,TS
1,9.25,0.104498,-0.16163075,-0.15314522475,-0.02631875,-9.1383355,0.1053085,0.37139125,-0.0120485,369.805243875,1.862862,-16.1405,-8.68342316675,-3.6855,-3.8981833335,-3.4003,-0.86544355,-0.342983243,74.395,0.21,1.764457573,80.53853064,47.81553925,209.0325,247.94878195,167.239065,97.78964,-15.935174,-5.819766667
1,9.75,0.117639,-0.214748,-0.218147902,-0.030175276,-6.772476,0.102516,1.24707875,-0.0309945,370.600553,1.91371425,-15.8,-7.3869711625,-3.7773,-3.86815,-3.3834,-0.8684516,7.315468262,73.271,0.24163742,1.894971582,112.905,67.1470775,213.997875,251.96,236.4550761,97.825,-15.217,-5.729
1,10.25,0.12131275,-0.241092,-0.25110709,-0.031162853,-5.009143,0.095498,1.912851,-0.02004375,370.395187625,2.0382355,-15.304,-5.72090725275,-3.8812,-3.86125,-3.4415,-0.87404225,15.33902,71.47925,0.28291564,1.9085,145.9189,84.20625,211.1767,255.90785,310.0375,97.8168525,-14.482,-5.571
1,10.75,0.122753,-0.3292195,-0.30267398325,-0.0323525,-3.91263575,0.197233,3.51516975,0.0004185,372.153512,2.054785,-14.841,-5.336186054,-3.9419,-3.85625,-3.389,-0.891041225,20.92,69.432,0.312902215,1.9984279465,172.485,103.4325,210.03,258.5575,377.443148325,97.814175,-14.046,-5.454922222
1,11.25,0.1305735,-0.34061,-0.341552,-0.03299409775,-2.3103805,0.1458245,4.327732,-0.032489,374.664401,2.045832,-14.382,-5.154033075,-3.9929,-3.87165,-3.3721,-0.919581825,26.43,68.262,0.3511417285,2.14628125,208.86,115.07,210.4325,262.7875,432.335,97.80965,-13.31959685,-5.392
1,11.75,0.1307175,-0.3512385,-0.30843823,-0.02947143025,-2.2934335,0.1837485,4.82969875,0.00201075,374.833996,1.975382,-14.164,-4.9083145,-3.8644,-3.93082499975,-3.349275,-0.971360775,25.03927069,67.132,0.399882025,2.220375,215.32,121.28,210.5025,265.645,460.88,97.7905,-12.982,-5.364044444
1,12.25,0.13843575,-0.3529165,-0.310792,-0.037356,-0.838978,0.14951525,5.076602,-0.0118815,374.0865425,1.9938455,-13.763,-4.495833334,-3.88195,-3.88995000025,-3.340575,-0.9896205,29.416830715,66.495,0.42778692125,2.37362103525,220.59,121.805155,211.5875,267.68,462.74,97.745225,-12.419031,-5.19375
1,12.75,0.135917,-0.342849,-0.317856941,-0.029056231,-2.196759,0.13049425,5.46260275,-0.00744825,372.6421162,2.04628975,-13.247,-3.98975,-3.865525,-3.83883333325,-3.312825,-0.97032545,27.0443525,65.44202221,0.453247786,2.4373235,224.59,123.1117125,210.27,268.9525,465.7401768,97.705,-12.00498875,-5.143615
1,13.25,0.15015825,-0.333582,-0.33135575,-0.0285362105,-3.659765,0.099614,5.339304,-0.029569,371.573417025,2.058791,-13.091,-3.86538775,-4.01605,-3.906033333,-3.37725,-0.9437994,20.204,64.376,0.48001334225,2.35759375,209.04,111.269565,209.515,269.78,435,97.6965,-11.7105,-5.05593000025
1,13.75,0.140306025,-0.281201,-0.259283,-0.0392917845,-5.203674,-0.045235,4.89262,-0.051597,372.3032893,2.05862425,-12.666,-3.91,-3.82,-3.7235,-3.3134,-0.938851775,13.7505,64.23,0.50957087475,2.4332481165,187.07,100.54682,211.915,268.605,392.91,97.6405,-11.6103249,-4.95942222225
1,14.25,0.139192,-0.307716,-0.294922138,-0.037492,-6.868169,-0.07820725,4.227977,-0.037267,373.044830475,2.11472425,-12.318,-4.74,-4.0044,-3.6892,-3.33945,-0.912877325,6.3841,63.36158,0.49813495,2.42587454675,159.18,88.291,210.25,268.315,335.183129,97.617,-11.6385,-4.805741667
1,14.75,0.1311155,-0.25368775,-0.2480876365,-0.029083569,-8.96271525,-0.156746,3.937579,-0.087834,372.514368,2.1287495,-12.251,-4.550957518,-3.76285,-3.6856,-3.25505,-0.96468825,-11.625,62.78,0.4949238455,2.4615035,125.44,67.1135,209.255,266.66,262.8551294,97.604,-11.6395,-4.69931666675
1,15.25,0.126771,-0.154459,-0.16280125,-0.0228350235,-11.459874,-0.261151,2.26941,-0.0849775,372.099224425,2.0429235,-12.21,-4.91,-3.7814,-3.576433333,-3.22585,-0.9865364,-28.6801,62.28,0.4974971585,2.379384,92.711,54.5505,205.43,264.345,188.6667674,97.6095,-11.9385,-4.6446016665
1,15.75,0.120672,-0.15611675,-0.1519617535,-0.021924,-14.45801,-0.3133795,1.688486,-0.079256,372.6359563,2.0367585,-12.451,-5.634763,-3.81295,-3.4815,-3.19735,-0.967505325,-43.460849955,63.03,0.503083222,2.275902,60.80060063,34.6765,205.145,261.56,130.43,97.64375,-12.418,-4.63634999975
1,16.25,0.11085275,-0.1257455,-0.136320041,-0.02018272825,-17.544569,-0.569267,0.70086675,-0.1377795,372.0123501,2.065284,-12.775,-7.685210333,-3.7208,-3.513533333,-3.1723,-0.922011,-58.342885,64.06554,0.4795797945,2.1348125,28.518,17.7635,202.7,256.875,59.375,97.68825,-12.91771723,-4.697063333
1,16.75,0.08709625,-0.14250925,-0.15483125,-0.016519,-19.108023,-0.6788085,0.11489925,-0.147236,370.771132725,2.0674645,-13.09,-8.721558039,-3.6974,-3.573533333,-3.236,-0.85274685,-59.795535,66.58,0.4392704195,1.95342025,5.3767,3.39135,197.65,252.8191,11.20048047,97.71342,-13.85479346,-4.753463333
1,17.25,0.0853565,-0.147,-0.156196181,-0.02002575,-20.1984635,-0.722807,-0.203622,-0.1386665,371.1361849,2.10537475,-13.34,-9.575683,-3.80405,-3.659466667,-3.27745,-0.82161125,-58.37895,68,0.397275884,1.71090625,0,-0.087105,197.045,251.1868,0.3118227945,97.70297,-14.320829,-4.775911111
1,17.75,0.07533125,-0.128673,-0.12474639375,-0.01784575,-18.88373575,-0.576256,-0.430182,-0.128483,370.630944,2.06404,-13.704,-9.90545833325,-3.81955,-3.7323,-3.3721,-0.834124475,-56.727279585,69.49519,0.361976589,1.5981695335,-0.52937,-0.53925191,198.565,248.39,0,97.69536,-14.823665175,-4.8602416665
1,18.25,0.08330175,-0.144116,-0.15198925,-0.020068415,-18.104392,-0.504767,-0.4186495,-0.1117005,372.702498725,1.99554775,-13.80023614,-9.58913774975,-3.8281,-3.6503,-3.30415,-0.8459567,-56.6925,70.52794,0.3435258305,1.51235675,-0.52713,-0.57051,195.605,248.215,0,97.697,-15.053,-4.894
1,18.75,0.079883,-0.150014,-0.1539766105,-0.030767,-18.4794655,-0.5704255,-0.69700975,-0.1080175,370.338375775,1.968368,-14.21,-9.98,-3.8225,-3.657,-3.30335,-0.9107716,-56.597295,71.345,0.313773577,1.53832475,-0.52941,-0.468465,194.925,247.505,0,97.672,-15.42,-5.029925
1,19.25,0.077478,-0.128323,-0.151720228,-0.0209689655,-19.60602425,-0.547299,-0.65040275,-0.102528,370.881487775,1.94690925,-14.2173,-10.41965556,-3.59915,-3.6159,-3.28705,-0.90015955,-57.004,72.276,0.3026171945,1.56775,-0.53325,-0.44551,195.6,246.105,0,97.661,-15.737,-5.1142316665
1,19.75,0.0755925,-0.129414,-0.123337138,-0.024543,-17.50675,-0.5173485,-0.88593775,-0.1190455,370.23666725,1.9178195,-14.412,-10.90969233,-3.6697,-3.618,-3.3382,-0.90692755,-55.767816285,73.32,0.27631532,1.57475,-0.52357,-0.40672,197.275,245.04,0,97.69555,-15.9725,-5.21363166675
1,20.25,0.075416,-0.0865195,-0.0859007105,-0.024232897,-18.568705,-0.45984975,-0.76080925,-0.098555,370.9567464,1.9070485,-14.705,-10.94083473,-3.68125,-3.6251,-3.31545,-0.904236975,-53.295295,73.32,0.263564323,1.50218575,-0.52938,-0.43086,192.145,246.36,0,97.695795,-15.951,-5.24225
1,20.75,0.0755435,-0.10812725,-0.1185671105,-0.023254,-20.15,-0.4962405,-0.81013725,-0.089024,369.7945979,1.93569175,-14.89425,-10.998,-3.81845,-3.601,-3.2322,-0.91721615,-53.2529684,73.865,0.245751141,1.38488385725,-0.52058,-0.466495,193.925,244.055,0,97.7345925,-16.487119475,-5.26525
1,21.25,0.0774725,-0.1431515,-0.138637,-0.02141969,-19.47337725,-0.458995,-0.856856,-0.0732365,370.0132678,1.926418,-15.24175,-11.16,-3.79005,-3.613166667,-3.22395,-0.91567555,-53.9475,73.936,0.23031750025,1.551875057,-0.50335,-0.550215,189.5,243.78,0,97.736075,-16.5205,-5.31725
1,21.75,0.0837495,-0.1398505,-0.133367545,-0.02923353625,-18.8101245,-0.4436685,-1.000642,-0.088909,370.385068075,1.9407,-15.315,-11.421,-3.7889,-3.6797,-3.22135,-0.884687225,-53.401375,74.26,0.21518468,1.54583930675,-0.489951264,-0.386445,190.535,242.225,0,97.753075,-16.39061937,-5.368
1,22.25,0.0794435,-0.1137045,-0.0833108085,-0.032006973,-18.40790325,-0.4449385,-1.07208,-0.0982715,370.5545285,1.9066205,-15.5789675,-12.048,-3.72485,-3.7602,-3.22675,-0.87156885,-53.64512625,74.44,0.20674407225,1.48925,-0.49195,-0.38783,191.285,242.65,0,97.73542,-16.598142,-5.40875833325
1,22.75,0.08157325,-0.110374,-0.091369513,-0.030987372,-18.453563,-0.397273,-0.9467875,-0.08921875,369.848699,1.871252,-15.58225,-11.30119858,-3.61505,-3.804733333,-3.2145,-0.873312275,-52.891479705,75.34,0.199601625,1.4953927975,-0.45434,-0.376430065,192.445,241.37,0,97.7309,-16.636538,-5.457
1,23.25,0.08243075,-0.09167075,-0.11048846825,-0.02901846725,-19.648747,-0.4360685,-0.942821,-0.054134,369.787676,1.848909,-15.72725,-11.93,-3.58825,-3.8682,-3.2031,-0.88764215,-52.108242855,75.92388,0.19390467875,1.551475,-0.49453,-0.35966952,193.23,241.8356,0,97.7177,-16.785,-5.5026433335
1,23.75,0.078212,-0.09136,-0.078967837,-0.03116482,-17.378767,-0.34378525,-0.94728425,-0.092092,366.8362645,1.863625,-15.97975,-10.96503333,-3.5883,-3.891,-3.2119,-0.899862575,-49.69541624,76.15181,0.19363986425,1.524926286,-0.49101,-0.400035,196.0425,241.72,0,97.73055,-16.7642414,-5.49457000025
2,0.25,0.0734936405,-0.17684625,-0.15887546975,-0.029327256,-19.1962225,-0.441225,-0.69840625,-0.1087,364.662158925,1.962444,-13.981,-11.3325189875,-9.49295,-6.4032,-9.5021,-0.8584478,-56.35625,72.2385,0.17046685775,1.30556056325,-0.6234,-0.48477,196.1444329,243.61,0,97.940625,-15.630989035,-4.87189000025
2,0.75,0.070411,-0.19296925,-0.182089358,-0.019578,-19.038285,-0.511195,-0.5675735,-0.1419555,365.1275621,1.949817,-14.07725,-12.8018702575,-9.7392,-6.2723,-9.7484,-0.850614625,-55.818160375,73.6455,0.168690517,1.24137989725,-0.647404168,-0.430415,196.875,243.255,0,97.9305,-16.122,-4.87341333375
2,1.25,0.0744755,-0.185673,-0.17304525,-0.0246324135,-17.944374,-0.4881985,-0.90911275,-0.123593,365.596236275,1.91255225,-14.440706,-13.697620765,-10.223425,-6.25955,-10.2323,-0.855919975,-54.8576675,74.00375,0.151317344,1.09425,-0.67332930725,-0.4544375,194.94,241.92,-0.0058775,97.9145,-16.234,-5.00378833325
2,1.75,0.06826425,-0.197556,-0.1885949055,-0.02346951,-17.06603775,-0.5290285,-0.897134,-0.10494,365.5462538,1.883039,-14.6357075,-13.2575,-10.330675,-6.1054,-10.341025,-0.855282075,-54.945157925,74.2755,0.16074173925,1.0556194185,-0.703485,-0.3875675,194.6175,242.05,0,97.922755,-16.78145725,-5.07896499975
2,2.25,0.0606,-0.183447,-0.177075384,-0.021287506,-15.734531,-0.45041325,-0.771275,-0.1119665,364.71722605,1.890387,-14.86625,-14.5032067625,-10.2292,-6.13535,-10.239775,-0.833732675,-54.48335595,74.54513,0.15895281175,1.232110171,-0.656885,-0.414655,193.9675,240.99,0,97.941,-17.07,-5.0736622225
2,2.75,0.06389775,-0.170733,-0.179097,-0.0276720685,-16.789942,-0.447649,-0.5897305,-0.11396425,365.2868488,1.9026365,-14.91325,-15.299959595,-10.169825,-6.138775,-10.169525,-0.83448995,-53.449700075,75.384,0.148854228,1.163058,-0.6717875,-0.42425,194.8575,240.695,0,97.93025,-16.92947825,-5.07971500025
2,3.25,0.067797,-0.2031495,-0.166535,-0.02459825,-18.383439,-0.4078185,-0.728171,-0.107233,365.834906,1.846234,-15.08825,-15.33911573,-10.272775,-6.15045,-10.2726,-0.8436118,-53.3512625,76.3489575,0.143922781,1.10934575,-0.644535,-0.4702725,193.49,240.325,0,97.9384075,-17.0435,-5.09274500025
2,3.75,0.07254103175,-0.15806,-0.1424025015,-0.02425196575,-17.5996125,-0.4656885,-0.870459,-0.117996,365.093899975,1.87727575,-15.38975,-14.3225,-10.15485,-6.17095,-10.1615,-0.84443105,-54.55507205,77.00475,0.14342078,1.07253125,-0.630085,-0.4380125,195.698125,241.215,0,97.90701,-17.06725,-5.10484
2,4.25,0.066682,-0.16587,-0.172005,-0.023408923,-17.626821,-0.4565565,-0.919423,-0.115656,364.76079145,1.84619675,-15.51175,-14.76202067,-10.0749,-6.20465000025,-10.082575,-0.845747825,-53.88024215,76.95375,0.150989615,1.227122,-0.669322055,-0.4849575,196.4025,240.92,0,97.8918025,-17.0745,-5.13812666675
2,4.75,0.073815,-0.1871415,-0.170210791,-0.02792,-16.026616,-0.43266475,-1.080017,-0.10890325,363.9839451,1.8567025,-15.56521475,-14.2929118,-10.125275,-6.24062500025,-10.132175,-0.83011285,-54.00625,77.31175,0.1296679,1.24625,-0.6654175,-0.4335,196.695,242.18,0,97.8865375,-17.033155515,-5.26513500025
2,5.25,0.078150624,-0.18801175,-0.214111,-0.0239615,-15.4214535,-0.39827375,-1.236515,-0.08063025,364.2516566,1.84143125,-15.6522025,-14.83964,-10.0405,-6.27129999975,-10.04725,-0.88017775,-52.004956025,76.88025,0.13495072,1.223125,-0.59992,-0.4078975,196.3925,241.75,0,97.885675,-17.2860407175,-5.31087499975
2,5.75,0.074048,-0.194051,-0.20188725175,-0.02018725,-14.9928175,-0.4507795,-1.162801,-0.09927025,363.7573654,1.84487,-15.87725,-14.48780898,-10.1225,-6.27138333325,-10.128125,-0.937173125,-52.8805,77.248,0.131676352,1.08533425,-0.60582679275,-0.38312,195.03,241.6225,0,97.90545,-17.4155,-5.333485
2,6.25,0.07472575,-0.2071205,-0.21674842025,-0.0124045,-14.858336,-0.3361145,-0.8864645,-0.1118315,365.2630375,1.806571,-15.97725,-12.852438895,-9.8299,-6.30446666675,-9.831425,-0.90017585,-52.684955675,77.161,0.13846732,1.20516225,-0.62432579725,-0.3620525,195.385,239.83,0,97.9045,-17.69658925,-5.40748166675
2,6.75,0.073286,-0.179354,-0.19937051625,-0.01771625,-14.7268165,-0.439898,-0.875883,-0.148785,364.5886582,1.7999645,-15.941,-14.0262834175,-9.52415,-6.5196,-9.526925,-0.898310025,-50.46858229,77.248,0.131638149,1.2006875,-0.34458,-0.138985,195.4168,239.2325,0.024372584,97.992025,-17.7304843525,-5.42577
2,7.25,0.0733,-0.18724,-0.199942723,-0.01018361225,-14.48664075,-0.27112925,-0.784758,-0.097967,365.5672878,1.742296,-16.1274775,-14.18407711,-9.226525,-6.674525,-9.2301,-0.96721185,-46.0457112325,76.15375,0.134031033,1.0984375,1.75925,1.312575,196.1625,239.7825,4.3744,97.9952,-17.73975,-5.4468177775
2,7.75,0.079341,-0.173636,-0.17877781825,-0.0123155,-13.37225675,-0.132687,-0.263285,-0.074135,366.665864275,1.7692485,-15.88825,-15.172652,-8.8894,-6.64821666675,-8.892425,-0.9892566,-28.34235033,74.077,0.1477938505,1.17872025,19.1655,12.34,198.415,242.5875,40.279,97.9905,-17.1275,-5.485656667
2,8.25,0.09699575,-0.23123375,-0.255800024,-0.01985132875,-10.89809925,0.000909,-0.004964,-0.015135,366.6748112,1.8136635,-15.35275,-11.9285582925,-8.855175,-6.43863333325,-8.860975,-0.9006429,-6.992875,72.9305,0.179069034,1.533625,53.2476,31.53,202.845,245.375,108.5560063,98.009325,-16.4293419825,-5.566568333
2,8.75,0.104188,-0.3536185,-0.341704,-0.026545507,-7.734637,0.0988025,0.69979925,-0.00963,367.425722225,1.84725175,-14.65075725,-8.14462275925,-8.640975,-6.31222500025,-8.641975,-0.849691225,5.58204255,71.0645,0.22320109925,1.733625,92.588,53.77736725,205.1225,249.7075,198.9653175,97.9973,-15.631,-5.58578500025
2,9.25,0.1128095,-0.3489105,-0.33387128,-0.0306014655,-6.5516125,0.06586175,1.417689,0.0057525,367.6355336,1.8281595,-13.794,-5.650503,-8.266175,-6.33757499975,-8.269825,-0.7991948,14.3393839725,68.631,0.2824511785,1.8360735,135.59711525,75.54725,206.73,253.9525,293.365006375,97.94725,-14.53925,-5.51768333325
2,9.75,0.112998624,-0.40516525,-0.392683624,-0.03727785875,-3.78301425,0.199701,2.780025,0.0226995,368.045754675,1.868004,-13.1824495,-4.48471723375,-8.195675,-6.31422500025,-8.194975,-0.85463425,21.487375,66.51925,0.32451505225,1.90112,177.6408338,90.1643425,209.8925,259.04695,366.582254175,97.9586,-13.31,-5.42154833325
2,10.25,0.1232225,-0.452966,-0.4468179145,-0.0421189965,-3.11056825,0.219377,4.11558575,0.00672575,367.988945875,1.9119855,-12.54581275,-3.271657,-7.91205,-6.27029999975,-7.91205,-0.904972925,29.9363,64.76775,0.37311957025,2.090875,227.2410387,112.34115,213.0775,265.4175,480.9375,97.96135,-11.9620918775,-5.34364999975
2,10.75,0.129649,-0.3905595,-0.39055403975,-0.046017961,-2.2601645,0.2226865,5.854612,-0.000925,367.7085913,2.03355425,-11.79138425,-2.7968085985,-7.49,-6.09379166675,-7.48935,-0.890518875,36.264757825,62.86175,0.43169267475,2.26575,260.0799821,137.88,212.5775,269.72,566.55845,97.948,-11.2595,-5.198346667
2,11.25,0.13593075,-0.465821,-0.43779,-0.03489245075,-0.910477,0.2230465,7.069847,-0.0035855,367.570265,2.07485925,-11.427575,-1.763627325,-6.763525,-5.93871666675,-6.763275,-0.959124425,43.548410625,61.7285,0.48156961675,2.174474961,302.5875,145.1525,214.3575,274.0475,658.77908445,97.9196,-10.296,-5.11357333325
2,11.75,0.138286,-0.44964225,-0.4465295,-0.0379658205,0.393415,0.22622675,8.168684,-0.02215375,366.9965,2.060401,-10.988715,-1.3615845,-6.494,-5.8955,-6.204525,-0.964753875,43.117,61,0.519422075,2.22898,316.5425,153.2775,215.49,276.175,709.395495,97.9416,-9.472725,-4.94852499975
2,12.25,0.14053525,-0.49240525,-0.47826325,-0.02556725,0.2296945,0.1373185,8.7325785,-0.02470425,367.1709663,2.07036125,-10.7355,-1.18623850375,-6.45425,-5.7451,-6.11535,-0.916109925,43.5662,59.651,0.549561278,2.250875,319.58,159.05,217.24,278.485,682.55037425,97.8989,-9.1531,-4.874075
2,12.75,0.138533,-0.454338,-0.427697937,-0.03012675,0.81562575,0.126529,9.16632625,-0.01940775,367.43833885,2.03740425,-10.33825,-1.1234375615,-6.31265,-5.7429,-6.1202,-0.87989735,41.2023,58.358,0.5961925215,2.3265,312.280708475,146.755,218.4,281.01,659.45509575,97.89625,-8.7806,-4.71690000025
2,13.25,0.1431735,-0.4607835,-0.454159,-0.022718,-0.24629375,0.0597205,9.5083995,-0.050482,367.5748989,2.042127,-9.910075,-1.43811556125,-6.2335,-5.8293,-6.05765,-0.91266375,38.18645,56.584,0.635655442,2.32046125,298.236017625,145.735,219.13,281.46955,631.41660375,97.8369425,-8.597,-4.5055833335
2,13.75,0.14234775,-0.4084915,-0.4209978145,-0.02312894725,-2.1637295,0.0866695,8.854502,-0.040444,367.3351623,2.1221575,-9.7039985,-0.730133925,-6.03255,-5.6449,-5.9824,-0.9146263,32.584,57.295,0.6652542385,2.1721875,282.33575,131.8,218.21,281.70735,603.15545525,97.79194,-8.434,-4.423008333
2,14.25,0.143396422,-0.3910625,-0.369182061,-0.03197564475,-3.8909125,-0.0148705,8.62085,-0.0689,366.68295925,2.1614955,-9.440375,-0.674115,-6.0276,-5.6159,-5.89075,-0.9608513,23.61,57.055,0.657563347,2.2451975,259.01911765,116.53,217.53,281.21,547.52259725,97.7732,-8.41005,-4.30224166675
2,14.75,0.1406155,-0.38296525,-0.367062083,-0.026998995,-6.151813,-0.09224525,7.911768,-0.068485,366.773138125,2.1981655,-9.459755,-0.4924512455,-6.2436,-5.6048,-6.1128,-1.008511025,12.646,56.02,0.69107074,2.242926539,215.2387,101.115,217.38,279.96035,459.58056475,97.7692,-8.35055,-4.23475
2,15.25,0.139076,-0.319005,-0.314207,-0.0338235,-9.68545825,-0.155928,6.033632,-0.079641,366.8953884,2.20260625,-9.33040675,-1.306832377,-6.31785,-5.5817,-6.178,-1.053489275,1.004327143,56.456,0.6957403185,2.34846875,167.01,81.6285,215.49,276.705,353.33992325,97.72775,-8.7711736665,-4.17275
