DOY2,HR2,USTAR_1_1_1,USTAR_1_2_1,WS_1_3_1,WS_1_9_1,FC_1_1_1,FC_1_2_1,H_1_1_1,H_1_2_1,LE_1_1_1,LE_1_2_1,SH_1_1_1,SH_1_2_1,SLE_1_1_1,SLE_1_2_1,SC_1_1_1,SC_1_2_1,CO2_1_1_1,H2O_1_1_1,CO2_1_2_1,H2O_1_2_1,TA_1_9_1,TA_1_7_1,TA_1_6_1,TA_1_3_1,TA_1_2_1,TA_1_1_1,TA_1_5_1,TA_1_4_1,TA_1_8_1,RH_1_9_1,RH_1_7_1,RH_1_6_1,RH_1_3_1,RH_1_2_1,RH_1_1_1,RH_1_5_1,RH_1_4_1,RH_1_8_1,WS_1_10_1,WS_1_8_1,WS_1_7_1,WS_1_6_1,WS_1_5_1,WS_1_4_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_BC_IN,LW_OUT,LW_BC_OUT,PPFD_IN,PPFD_BC_IN,PPFD_OUT,PA,G_1_1_1,G_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,0.25,0.1094635,0.050825,0.84308025,0.0546,0.00553,-0.00172,-13.74058925,-17.704279,-0.191688,-0.019308,-0.7871725,-0.2232695,-0.131421,-0.046,-0.0904,-0.008875,381.468707,0.641498,373.874137,0.537652,-28.1341665,-27.3966665,-27.171667,-27.074167,-27.0333335,-27.13000025,-27.295833,-27.10166675,-22.713333,67.025,66.32,66.14,67.605,64.445,64.805,64.856667,64.12,67.401667,0.303167,0.36049975,0.34749975,0.52816675,0.541167,0.5335,0.6305835,0.668833,-3.63632275,-3.070314,178.27025775,179.70702225,206.07115975,202.60482625,0,0,0,97.62499975,-18.9366665,-19.935833,-2.48,-1.9195,-1.2485,-0.59725,-0.18225,-0.3105
1,0.75,0.08205,0.04855,0.79136,0.054675,0.0406,-0.00989,-20.726461,-13.90759275,-0.1189855,-0.06245,-1.257401,-0.19069225,-0.113888,-0.065,-0.06475,-0.009715,380.52988,0.5806425,378.6057095,0.556424,-28.325833,-27.75500025,-27.7033335,-27.02083325,-26.9325,-27.09333325,-27.67833325,-26.9608335,-22.96,66.738333,65.975,66.0183335,67.313333,64.3416665,64.64,64.866667,63.99,67.1766665,0.2953335,0.349833,0.35391675,0.480667,0.5183335,0.495833,0.56683325,0.566,-3.83096975,-2.9680485,178.71492475,179.64542075,204.428234,201.3804035,0,0,0,97.62499975,-19.045,-19.975,-2.48525,-1.922,-1.2505,-0.59775,-0.184,-0.3115
1,1.25,0.0674,0.049625,0.7463135,0.05485,0.008685,-0.02235,-14.909843,-13.93680675,-0.1447885,-0.09866275,-0.841324,-0.19972825,-0.131466,-0.05195,-0.0577,-0.0099475,380.8173555,0.6689625,378.71380325,0.3169,-28.66750025,-27.89166675,-27.7241665,-26.818333,-26.82749975,-27.04750025,-27.5833335,-26.93500025,-22.3191665,66.353333,65.953333,66.17,67.4733335,64.335,64.59,64.68,63.67,66.498333,0.298333,0.36375025,0.38458325,0.555417,0.6223335,0.584917,0.68499975,0.72025025,-3.51448475,-2.821389,177.07102425,178.12114675,205.9135415,201.477328,0,0,0,97.6,-19.16166675,-19.953333,-2.49375,-1.924,-1.278,-0.59825,-0.187,-0.31075
1,1.75,0.0753,0.0509,0.670439,0.0538,0.0239,0.00199,-17.968996,-13.909935,-0.102198,-0.0539,-0.667801,-0.0436,-0.0404,-0.0338,-0.0557,-0.0135,381.480446,0.777009,378.635379,0.275141,-28.518333,-28.18749975,-27.74249975,-26.9941665,-26.90999975,-27.10250025,-28.01500025,-27.08166675,-22.0758335,66.516667,65.6216665,65.7783335,67.525,64.5583335,64.5566665,64.553333,64.016667,66.52,0.2936665,0.35383325,0.360167,0.523667,0.5421665,0.514333,0.60150025,0.64174975,-3.59478475,-2.94928675,177.694087,177.921856,205.7817755,201.14770875,0,0,0,97.62499975,-19.29416675,-19.99000025,-2.50825,-1.92725,-1.278,-0.5985,-0.19,-0.3125
1,2.25,0.07325,0.049375,0.87011175,0.0557,0.0189,-0.0204,-19.82135625,-11.334382,-0.229784,-0.053773,-1.19844275,-0.034475,-0.11907925,-0.0422,-0.04325,-0.00569,380.17323825,0.69712,379.778465,0.19417,-29.1675,-28.22833325,-27.94,-27.3391665,-27.1325,-27.1766665,-27.98083325,-27.35166675,-22.396667,66.6633335,66.6633335,66.5383335,67.58,64.585,64.6966665,64.78,63.703333,67.38,0.2998335,0.3583335,0.37175,0.54149975,0.5921665,0.501333,0.681667,0.646083,-3.6027885,-2.952072,179.14826725,182.8110745,205.3020435,201.1003965,0,0,0,97.65000025,-19.431667,-20.02666675,-2.5175,-1.92925,-1.28175,-0.60175,-0.189,-0.3125
1,2.75,0.05545,0.0484,0.8238575,0.0546,0.000203,0.0019275,-16.05926025,-10.530621,-0.237506,-0.074676,-1.2979515,-0.134469,-0.154798,-0.0473,-0.0559,-0.006265,378.991235,0.614209,378.58207225,0.40927475,-28.945833,-28.26750025,-28.05416675,-27.351667,-27.25750025,-27.45333325,-27.9891665,-27.1916665,-22.711667,66.99,66.538333,66.583333,67.4116665,64.9566665,64.5583335,65.126667,64.253333,68.3516665,0.301,0.35991675,0.3568335,0.54724975,0.617,0.518,0.667167,0.69575,-3.7161685,-2.95868625,176.550469,179.19018275,205.48909325,200.988928,0,0,0,97.65000025,-19.59500025,-20.02749975,-2.5245,-1.941,-1.28425,-0.60325,-0.191,-0.31625
1,3.25,0.067925,0.0462,0.926869,0.056075,0.00946,-0.0394,-14.91119,-10.541773,-0.21269425,-0.02205025,-1.111354,-0.277792,-0.14215525,-0.0876,-0.0477,-0.0123,380.554191,0.679016,376.08423975,0.2100125,-28.9958335,-28.7441665,-28.18249975,-27.33750025,-27.31249975,-27.10833325,-27.909167,-27.2375,-22.7225,66.7166665,66.5566665,66.985,67.516667,64.526667,64.6333335,64.786667,64.283333,68.078333,0.3023335,0.3666665,0.39399975,0.5595835,0.5981665,0.547,0.70925,0.69516675,-3.43926575,-2.89736975,177.617337,179.00137525,205.50298025,201.24129475,0,0,0,97.69166675,-19.686667,-19.96833325,-2.52675,-1.955,-1.2885,-0.596,-0.1875,-0.316
1,3.75,0.06475,0.0472,0.878506,0.0584,0.00574,0.0017775,-14.207161,-14.48975625,-0.239467,-0.042225,-1.64352325,-0.129802,-0.337292,-0.0273,-0.0272,-0.013,379.096386,0.604504,377.919447,0.169928,-29.0633335,-28.5508335,-28.3633335,-27.51083325,-27.27250025,-27.05499975,-27.88916675,-27.309167,-22.1183335,66.898333,66.441667,66.8433335,66.8966665,63.9733335,63.991667,64.936667,63.606667,67.8083335,0.3063335,0.377667,0.4081665,0.62175025,0.6313335,0.568667,0.70816675,0.73325025,-3.61534875,-3.00942575,177.82835375,179.230158,206.3629235,200.80900275,0,0,0,97.675,-19.83583325,-19.88416675,-2.53225,-1.9675,-1.287,-0.5955,-0.18625,-0.314
1,4.25,0.07535,0.04805,1.0768415,0.0556,-0.009355,-0.01285,-15.82459375,-15.39121575,-0.0969425,-0.024003,-0.91953625,-0.19568575,-0.25298225,-0.040425,-0.0458,-0.0092875,380.92574325,0.61798475,378.20034025,0.47312975,-28.91,-28.238333,-28.0641665,-27.66083325,-27.5375,-27.628333,-27.91333325,-27.3566665,-21.3033335,67.0283335,66.6833335,66.3733335,67.2066665,64.0833335,63.915,64.733333,64.01,68.298333,0.305,0.38208325,0.41083325,0.585333,0.629667,0.564667,0.61474975,0.68350025,-3.608713,-3.110212,178.83860825,178.70165025,206.020867,201.05686225,0,0,0,97.65000025,-19.9266665,-19.789167,-2.536,-1.97325,-1.2925,-0.59575,-0.18725,-0.3115
1,4.75,0.07165,0.050275,1.1214675,0.070275,0.00944525,-0.01965,-15.90468,-15.85351825,-0.12824475,-0.078325,-1.6101685,-0.13462375,-0.204833,-0.028225,-0.054675,-0.014575,381.104282,0.643885,375.15748075,0.5756655,-28.80916675,-28.285833,-28.04749975,-27.66083325,-27.683333,-27.59499975,-27.9516665,-27.40666675,-21.525,67.22,67.2033335,66.9616665,67.0516665,64.641667,64.3766665,64.876667,64.336667,69.1333335,0.298667,0.3563335,0.38983325,0.527667,0.570833,0.533,0.70216675,0.7929165,-3.5896095,-3.05838275,177.049633,178.62531825,205.61240475,200.72401175,0,0,0,97.62499975,-19.8725,-19.736667,-2.54675,-1.97875,-1.29425,-0.59825,-0.18725,-0.31225
