DOY2,HR2,USTAR,H,LE,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,G_1_1_7,G_1_1_8,G_1_1_9,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,11.25,0.01826216795,-59.6701336075,-2.8123111536875,0.1488176,0.1779412,0.059448,0.072637,0.2031685,-36.8676766,-37.6055708,56.130912,56.657356,96.29534,-12.925691659,-11.28769885,-7.007076766,-1.7376021057,-11.273458677,-14.349116094,-37.731466355,-12.423933671,-8.5355221641,-1.4597623418,0.9682059001,-40.686355037,1.79081904,4.63409,-14.482128,-13.635807,-11.134109,-11.34883,-10.244465
1,11.75,0.03547989445,-78.12164835525,-4.807894304275,0.211785375,0.2105565,0.08559775,0.077916125,0.23919755,-37.5885913,-37.60682815,52.02609,53.0107925,96.3186536,-14.4330923515,-12.40244269,-7.30758667645,-1.8562610616,-11.54646534,-15.270657812,-37.7676594255,-12.300922282,-9.5351458852,-0.93597258855,1.15956926845,-39.14019729,1.95552065,6.511567,-14.24787,-13.3974165,-10.9377475,-11.133739,-10.0173705
1,12.25,0.042488564,-64.849372186,-3.211357119375,0.1322192,0.1689635,0.0607871,0.0704148,0.201559625,-37.58633035,-37.6090884,51.44068275,53.00787225,96.1644482,-14.4477204555,-12.40634139775,-7.243552587525,-1.8529242693,-11.55291394625,-15.9167213155,-37.694619058,-12.192116923,-9.548358417125,0.897266089725,4.79770776515,-36.313096317,3.53754445,10.7002379,-13.8994915,-13.04995625,-10.66499775,-10.82467525,-9.672954025
1,12.75,0.00575406375,-60.0847473225,-1.614819934475,0.214127175,0.25887535,0.08513505,0.088903275,0.191622,-37.586497,-37.6076442,51.44781625,52.5770295,96.1856324,-14.45765782675,-12.41885832275,-7.24410879635,-1.867798640075,-11.56430037775,-15.96231052775,-37.44336818275,-12.16723745525,-9.570788273,2.609993396775,5.969906614275,-39.021927713,4.6436351,14.22679765,-13.614613,-12.75779575,-10.4217795,-10.5301,-9.358806975
1,13.25,0.017745793,-55.35662607475,-0.1824462448,0.241326625,0.267855875,0.09894725,0.10647725,0.0530616,-37.147297325,-37.496212025,51.74423775,52.54873475,96.198134,-14.44948999825,-12.42601937375,-7.24459959225,-1.908972715425,-11.59248807875,-15.88503446375,-36.987119193,-12.05390030775,-9.538226922175,1.778430671875,8.745779786625,-40.47400077075,4.9469896,15.56441865,-13.361577,-12.504456,-10.205309575,-10.282408225,-9.097327
1,13.75,0.02741439825,-50.628504827,-0.9306178824,0.225081625,0.238678,0.093737125,0.099870875,0.1404264,-37.241455425,-37.5918017,52.336999,53.15632575,96.2226494,-14.42316920875,-12.4065855845,-7.245145092425,-1.8787987115,-11.6208498575,-15.7964428965,-36.437719418,-12.0247291845,-9.52644250065,1.772480273,6.83768165545,-37.7849062025,4.7489105,14.1530319,-13.04705775,-12.18681725,-9.94233095,-10.027329975,-8.907801375
1,14.25,0.02330653915,-46.033881608,-1.850356317625,0.240123825,0.261278125,0.1135706,0.102336775,0.18371795,-37.5366414,-37.60416415,53.3371505,54.3310585,96.2363,-14.453010818,-12.4232399455,-7.26356500525,-1.8953982695,-11.629355922,-15.8217959835,-35.941709671,-11.998819131,-9.571642832,0.4565377416,4.14161269545,-38.491471319,3.4870422,11.0716171,-12.7219715,-11.852257,-9.6589613,-9.7172371,-8.6500414
1,14.75,0.0129598418,-51.7535287275,-1.1309889784,0.179700575,0.214292775,0.0717243,0.081036275,0.12765565,-37.55277205,-37.602224225,54.2694055,55.70497325,96.286916,-14.499688808,-12.47917423675,-7.282081856375,-1.908266400375,-11.7006757535,-15.8234476665,-35.329261518,-11.99083726475,-9.609309170875,-0.575646892575,1.517209983375,-40.214974229,2.31954905,6.5822756,-12.39509025,-11.51123875,-9.376814075,-9.414803825,-8.35105395
1,15.25,0.0206458413,-53.3355731375,-1.743423634725,0.293704625,0.38584525,0.109923875,0.07851225,0.23247635,-37.575662,-37.606823,55.23544,56.415,96.276176,-14.54159016,-12.53636279,-7.302702827,-1.905881735,-11.75248803,-15.85993014,-34.56320749,-11.95135707,-9.64964758,-1.367707917,0.131703369,-41.12948062,1.051577,2.72383,-12.15711,-11.26504,-9.913183,-9.916888,-8.761305
1,15.75,0.011092331375,-61.21080599375,-0.5291891514,0.239650875,0.20195825,0.082271125,0.06877525,0.34910875,-37.584096,-37.608887,56.22455,57.19722,96.230552,-14.56640422,-12.57080107,-7.320833983,-1.884183126,-11.80028233,-15.96029036,-33.70531634,-11.89983445,-9.666088678,-2.65582169,-1.609897288,-40.10345736,0.16591948,1.041323,-12.02523,-11.4177,-10.0349,-10.05644,-8.84601
1,16.25,0.0208483687,-53.61739116425,-0.167864369,0.1836636,0.171901,0.0593874,0.0615359,0.3132823,-37.5923631,-37.610901125,56.416386,58.77542625,96.1888988,-14.579579883,-12.5693594465,-7.341855250775,-1.864828945075,-11.786127514,-16.1416214555,-32.99520148375,-12.01591545225,-9.7127640856,-3.539709779975,-1.727435784675,-42.97112383825,-0.024686653,0.51605281,-12.0549595,-11.46440125,-10.0912375,-10.0793245,-8.978057975
1,16.75,0.0198048296,-53.44294240025,-0.5287265753,0.1654815,0.191843875,0.06123625,0.05634325,0.2237138,-37.59392305,-37.6105031,57.0981135,60.18252575,96.177755,-14.58905050925,-12.56215582475,-7.35810596955,-1.898229211375,-11.77935439425,-16.22859049425,-32.40238497675,-11.97836057575,-9.73749222595,-4.262516832975,-1.678223972525,-43.40763042925,-0.0742454855,0.43022108,-12.15482625,-11.44808875,-10.084355,-10.06486275,-9.11496235
1,17.25,0.03300412745,-45.560754825,-0.6387845205,0.2428961,0.199084,0.0849405,0.05439445,0.256638875,-37.589004925,-37.608174025,57.58542675,60.640503,96.1908104,-14.59921268,-12.5799063765,-7.3666124192,-1.921800074625,-11.78926189875,-16.30933493425,-32.03657118175,-11.955013434,-9.758644629375,-4.347525083325,-2.35795788855,-43.18576898925,-0.0651348055,0.299303265,-12.30836675,-11.41714175,-10.06143175,-10.022818,-9.09327115
1,17.75,0.02694463805,-48.46885397,-0.1998619268,0.2566324,0.1600554,0.0388364,0.0562412,0.27750035,-37.589705075,-37.60772225,58.32247975,60.52302475,96.1789136,-14.6129219885,-12.5950463555,-7.374608077175,-1.94022848375,-11.79506294475,-16.434461085,-31.86383751775,-11.92883037975,-9.7836873947,-4.142640319675,-1.991366700925,-42.95789864375,-0.112647416,0.192654531,-12.50672975,-11.62454125,-10.02715675,-9.986962725,-9.05363215
1,18.25,0.014501644625,-53.86713525525,-1.770404832,0.153768525,0.1614839,0.041267425,0.049932675,0.27724875,-37.58790605,-37.607294875,58.65856425,60.74619,96.1878806,-14.60999339725,-12.58660783575,-7.3801653681,-1.9336902961,-11.78960114125,-16.463477334,-31.84719116275,-11.90474277625,-9.8132764697,-4.638093629125,-1.89589231755,-39.9719211285,-0.1222761955,0.1817492205,-12.7416535,-11.858884,-9.985937475,-9.943363425,-9.006845175
1,18.75,0.020609541525,-52.69476487225,-0.848060870525,0.1118252,0.126702425,0.03114515,0.060034525,0.10108275,-37.58795015,-37.6087504,58.4416665,61.55245825,96.193517,-14.609648996,-12.582365941,-7.38371345715,-1.93690561175,-11.79369932475,-16.48075315475,-31.9869792625,-11.85838475925,-9.83700083295,-4.577774950225,-1.955728841275,-39.3357478675,-0.1214829965,0.187880078,-12.98246575,-12.10192025,-9.9258763,-9.961829725,-8.91634875
1,19.25,0.0270653905,-46.23234056,-1.98292006695,0.124813375,0.12296145,0.038125175,0.0463485,0.2696425,-37.58681325,-37.605947,58.63914425,60.29509475,96.2210306,-11.86208725475,-10.46786325575,-6.532694182425,-1.65645231425,-11.09193052,-15.97189214725,-32.44824126075,-12.036251825,-8.51879680355,-4.660235795475,-1.873980875475,-39.008708912,-0.1280185995,0.1731666675,-13.23302425,-12.3565095,-10.12416475,-10.18397475,-9.07435195
1,19.75,0.01660013825,-48.31078451425,-0.3578764424,0.110757025,0.11639535,0.026876675,0.056766925,0.169989375,-37.586857925,-37.6089434,58.2522715,59.53924925,96.1985444,-11.9156732475,-10.51137466725,-6.5627520105,-1.656892411,-11.1131774905,-16.01775152,-32.77939408475,-12.04123976725,-8.61926914295,-4.66781209225,-1.9659991785,-39.5164428265,-0.119053023,0.187156145,-13.3899505,-12.52895675,-10.26277325,-10.3355715,-9.23048065
1,20.25,0.01615512355,-44.30861481,-0.4299080336,0.1076919,0.1247986,0.03163465,0.0599628,0.247546975,-37.5841277,-37.6084655,57.87594375,59.121388,96.1820036,-11.961686235,-10.552790537,-6.589198284125,-1.66050815925,-11.112881364,-15.97125876975,-33.1310070745,-12.16151926225,-8.502133856575,-4.726970924525,-1.882939892825,-38.7828036795,-0.1222219375,0.184952876,-13.47746375,-12.6134805,-10.32081925,-10.405563,-9.304729275
1,20.75,0.01211659465,-61.592865908,-1.0134822017,0.151769,0.1853886,0.0381926,0.055383,0.0973755,-37.58651745,-37.608467375,58.52539875,61.0089975,96.1472282,-12.00996415075,-10.5913763505,-6.617250055625,-1.6625365209,-11.124970561,-15.9351857275,-33.4262724215,-12.18288314775,-8.433245086325,-4.5302604124,-1.813646774775,-39.70098314075,-0.106782954,0.195748209,-13.46177675,-12.58696375,-10.29489025,-10.40224375,-9.406890575
1,21.25,0.016847664275,-49.520238166,-0.559435453875,0.09841725,0.135081875,0.031085375,0.05523375,0.278502,-37.5807203,-37.6097993,59.106803,60.104078,96.1240304,-10.710651689,-8.9369484282,-6.5541610532,-1.5375083451,-11.142309082,-13.055101976,-33.676907988,-12.248527855,-8.3803384327,-4.7795224881,-1.7259927688,-41.121923257,-0.114208868,0.22173853,-13.446576,-12.578624,-10.396613,-10.521833,-9.5218511
1,21.75,0.010581151425,-51.755040577,-0.88194860045,0.1267822,0.135977,0.0316175,0.0588331,0.43046875,-37.5603191,-37.6060375,57.82719,59.401897,96.1117112,-10.634210903,-8.945123295,-6.5604043658,-1.5465600354,-11.157176622,-13.195766337,-33.723963475,-12.271277518,-8.3117480555,-4.6153425147,-2.3367044369,-40.497837987,-0.115616864,0.193966412,-13.487651,-12.623636,-10.470112,-10.605007,-9.6064526
1,22.25,0.0268321492,-55.924582311,-1.695739533,0.167818375,0.153920875,0.0300614,0.0611318,0.3771364,-37.570264,-37.606068875,59.24592875,60.81929875,96.085589,-10.68824480125,-9.034348938,-6.58935393275,-1.554620726125,-11.17127780375,-13.84393376125,-33.84034651875,-12.39690723125,-8.282501126875,-4.40318579475,-2.027212407375,-39.1348934075,-0.108189255,0.1792847025,-13.60375,-12.74035625,-10.55334125,-10.69658625,-9.69626775
1,22.75,0.013517327625,-70.55531351175,-0.99830414535,0.130673,0.1297144,0.0348346,0.0648715,0.265729,-36.878591,-37.60706695,59.061466,60.4320405,96.0166148,-10.1341526795,-8.52627683055,-6.31988864765,-1.45535992705,-10.928835997,-14.246547431,-34.0259677095,-12.7088132705,-8.114932685,-4.57374095175,-1.90204745285,-38.186239531,-0.089077904,0.174438074,-13.7167075,-12.847471,-10.632425,-10.7828495,-9.77304515
1,23.25,0.01923813675,-73.46944888875,-1.8311826518,0.15961415,0.1572147,0.02956655,0.0645088,0.34485675,-36.92381015,-37.60426895,59.2948985,60.4056675,95.960132,-10.135223847,-8.52414389045,-6.31759888895,-1.463666468,-10.950884903,-14.3459275,-34.180864056,-13.2342169765,-7.99337740085,-4.55124913505,-1.97340431385,-40.837307754,-0.100907029,0.199039984,-13.74773,-12.928275,-10.6878515,-10.8438845,-9.8393055
1,23.75,0.0305308501,-57.98884157925,-1.8311826518,0.1186257,0.1211163,0.03174855,0.0543272,0.3480146,-37.08472635,-37.60473315,59.116089,60.394617,95.9285288,-10.128973239,-8.52123321935,-6.3150417908,-1.48293671835,-10.9631955995,-14.9178120325,-34.3365174785,-13.6851302445,-7.9940175278,-4.61625269475,-1.877599014,-41.4606372115,-0.101176003,0.172028182,-13.7575795,-12.9973715,-10.741252,-10.900807,-9.8955279
2,0.25,0.0338468632,-42.482247646,-4.517525102825,0.1629692,0.1576909,0.0419657,0.0606064,0.2530399,-28.305175,-31.943525,60.028085,65.63712,90.3631892,-7.9865171,-6.180858255,-12.40324795,-2.221172125,-11.929842042,-14.04355230275,-16.0952825,-21.2995975,-6.332252,-3.902744793725,-2.38924578895,-41.3407125,-0.1228398595,0.464069625,-10.4470921,-9.906292875,-8.41098165,-8.362356725,-7.308425775
2,0.75,0.01170068865,-38.02193861,-2.767397134875,0.165929825,0.1930759,0.0398971,0.051283,0.289433675,-27.979625,-31.504375,59.678325,64.46482075,90.240521,-7.987106125,-6.177250425,-12.73666815,-2.225065975,-11.97623570675,-14.0591802145,-16.1720675,-21.3111175,-6.32148375,-3.79407559915,-2.3903743428,-40.7488625,-0.1216082185,0.504738755,-10.376119975,-9.833807025,-8.24746625,-8.167648475,-7.117828
2,1.25,0.0218684858,-41.89964762475,-2.294696750525,0.153303525,0.155089875,0.039068025,0.0577835,0.332295725,-27.14065,-29.742825,58.4556425,64.533392,90.1789322,-7.9758259,-6.1368430125,-12.94515675,-2.239625775,-11.8753875,-13.76752116375,-16.2754325,-21.355645,-6.242481,-3.71865299425,-2.468805259,-41.03213,-0.1282703845,0.610544655,-10.3157782,-9.777707675,-8.10872185,-8.013116,-6.9590588
2,1.75,0.030014260625,-35.8455825895,-2.0258086335,0.167474,0.2077025,0.045763,0.062048625,0.2138325,-26.9286,-28.4906,56.34208,64.49236,90.36092,-7.5328334,-5.7523111,-13.232416,-2.2305086,-11.03484,-12.1976,-16.37088,-21.45496,-5.805142,-3.5498030604,-2.503917502,-41.97786,-0.134595144,0.57448224,-10.2713184,-9.731014,-8.0206718,-7.926257,-6.8665404
2,2.25,0.025331280875,-36.110351234,-1.8958395609,0.17277635,0.181593525,0.043027675,0.0420207,0.2449156,-26.477,-28.1136,58.358788,63.966668,90.4060016,-7.5233278,-5.78312846,-13.35774,-2.2394976,-10.82474,-12.09116,-16.55,-21.49076,-5.816214,-3.7571101798,-2.4525212818,-42.35814,-0.130791392,0.57426832,-10.1960612,-9.6535284,-7.9463494,-7.8453724,-6.7755884
2,2.75,0.0183814714,-35.2882828255,-2.25581533375,0.1465846,0.1734718,0.0378038,0.070118,0.263128,-26.9686,-29.4018,57.827008,63.66415,90.0066656,-7.506534,-5.80634558,-13.330586,-2.2367416,-10.73954,-12.04508,-16.72302,-21.5436,-5.851916,-3.5406972722,-2.2459768284,-40.936,-0.118025072,0.59377252,-10.1310384,-9.585633,-7.8813664,-7.7716,-6.6992316
2,3.25,0.02187376695,-35.50605684325,-1.731175757,0.150800475,0.161061025,0.03138825,0.05387905,0.33763075,-27.1634,-29.6816,58.667492,63.744548,89.842136,-7.4925258,-5.82939072,-13.193338,-2.2362456,-10.61886,-11.92418,-16.88094,-21.56524,-5.816812,-3.9379944112,-2.270311257,-39.0796,-0.139051872,0.57180352,-10.0752216,-9.5290974,-7.8114782,-7.6967882,-6.620323
2,3.75,0.0298003968,-40.216025552,-2.5099615252,0.1586338,0.1535506,0.0345922,0.0628974,0.3359654,-27.046,-28.9814,57.14154,63.870128,90.403784,-7.4961488,-5.85898114,-13.041522,-2.2419604,-10.55722,-11.9115,-16.98044,-21.5887,-5.837346,-3.8865479708,-2.3210274446,-41.4953,-0.129216276,0.6065588,-10.0485884,-9.5284622,-7.751424,-7.6300518,-6.5557958
2,4.25,0.0226380719,-35.8359883525,-2.3429438295,0.09807135,0.130803525,0.033051875,0.063137225,0.374942,-27.8656,-30.5456,56.49056,59.8524,90.316496,-7.4991978,-5.83527084,-12.862438,-2.26007,-10.5942,-11.73732,-17.00898,-21.58512,-5.864938,-3.7319602128,-2.3569469188,-39.14062,-0.1274204,0.55837512,-10.0444288,-9.5322384,-7.7208268,-7.606327,-6.519766
2,4.75,0.02041443545,-40.53936114,-2.19895861075,0.130939625,0.13863635,0.031614225,0.055920625,0.375792225,-28.7054,-32.0052,56.5925,59.89834,89.7556496,-7.499168,-5.80633528,-12.941634,-2.275488,-10.7137,-11.573,-17.01188,-21.57518,-5.859672,-4.2938617432,-2.21062235,-39.69256,-0.127852196,0.59267472,-10.0398264,-9.5284056,-7.7232752,-7.6107528,-6.4990636
