DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,4.88401335737003,0.434929131959808,1.87326565055652,54.7473368658402,13.3131450315853,1.78217701936903,14.5320258747471,46.8325194683215,4.32639285419229,414.611033396128,5.21570362820791,418.469153391866,4.72417973046749,421.668306142062,419.01862875448,4.62617844986795,422.573627716861,419.297786845951,4.59514892045079,421.357303674258,421.241962040764,4.6605703375929,423.157699669952,423.379921963616,4.64817586768373,424.488308358974,10.8101777816723,4.42943813062525,1.48266088955774,8.6025,5.13575,2.1775,2.6205,4.83146,4.5507,4.63883,5.31031,4.156065,3.2897325,73.32683125,84.699,5.56713,1.209,-0.2,-0.0332500000000091,1.46274999999999,2,-0.506,3.2025,1.45425,284.01,328.4325,304.7775,315.02,0.5,0.49,0.3405,0.39,1.76025,0.52,0.04,0.12,0.26,-0.159800000000001,-0.1018,0.140075,0.0991749999999999,0.670075,0.942475,1.2212,-0.250775,-0.0827250000000001,0.104075,0.308075,0.809125,1.572375,1.8794,2.790075,3.702075,-0.258250000000001,-0.277475000000001,-0.0627250000000001,0.412575,0.52985,1.162125,1.34665,1.433025,2.2008,-0.106350000000001,-0.579950000000001,-0.1341,-0.175575,0.76445,0.845875,1.25745,1.65135,-0.372700000000001,-0.508500000000001,-0.318375000000001,0.167875,0.51055,0.797075,1.16195,1.4003,0.9274,-1.15615,-0.275000000000001,-3.49600000000001
1,0.75,6.47193226578117,0.291992651017957,0.908058729060077,54.159234230839,3.58493998351225,1.78936298979429,19.2906669792939,21.1025429412072,4.3443603592308,414.524488446619,5.20532002996795,419.173647185123,4.39619844770104,419.821748281836,419.761695009896,4.40727521462296,420.214041384439,420.180818495811,4.41265083811286,420.006018829258,421.567152914726,4.50817609220156,422.563450098387,423.923933028709,4.64126150699382,422.776181504446,10.0352120054329,4.36470861246949,1.33975581287614,8.0325,4.8815,2.04,2.6205,4.983825,4.49894999999999,4.59181999999999,5.418165,3.82302,2.968825,73.311494,85.82725,5.46169,1.05325,-0.21125,0.585749999999998,1.44525,2.1,-0.571,3.4,1.60475,283.905,326.86,307.31,314.8325,0.5025,0.49,0.34025,0.39,1.76125,0.53125,0.04,0.12,0.26,-0.160525000000001,-0.146925000000001,0.1391,0.0971749999999999,0.67005,0.94145,1.2193,-0.262875,-0.0877250000000001,0.1021,0.30805,0.809075,1.57135,1.878425,2.789075,3.7021,-0.199250000000001,-0.31165,-0.0627250000000001,0.41365,0.529825,1.1623,1.34565,1.4321,2.1998,-0.0654250000000008,-0.615475000000001,-0.13535,-0.1746,0.76145,0.8464,1.2578,1.650425,-0.29835,-0.553725,-0.3176,0.165925,0.509325,0.797025,1.15995,1.4006,0.8246,-1.1006,-0.3836,-4.10400000000001
1,1.25,6.90973401520155,0.367440838080251,1.24508003127459,80.4736257942743,5.24121391118556,1.85932051232228,8.02059701202357,26.0620316213977,4.31717974947211,414.628805447252,4.99293941392407,419.420311450604,4.70662631437755,420.132221705591,420.117693090621,4.65295206297578,420.424438047507,420.937396513057,4.49989484637828,419.744207405405,421.888464776177,4.41791773280198,420.215667971448,423.516786049105,4.65217763531481,422.912068113934,11.1871981364617,3.77242918866777,1.45915494824488,9.06575,5.08175,2.10125,2.59075,4.66379999999999,3.97074999999999,4.20968999999999,5.67258,3.85215,2.95526,73.317662,87.9925,5.2508,0.952749999999996,-0.025,0.972749999999999,2.1615,2,-0.503,3.3,1.47025,286.7375,326.1075,307.26,317.12,0.51,0.49,0.35,0.4,1.7615,0.5275,0.04,0.12,0.26,-0.0927250000000004,-0.192025000000001,0.1391,0.0962249999999999,0.66905,0.940425,1.21705,-0.27405,-0.0917500000000001,0.10115,0.30805,0.808075,1.56995,1.8784,2.78905,3.700125,-0.210100000000002,-0.348325,-0.0617250000000001,0.414575,0.52885,1.161325,1.344675,1.4321,2.201325,-0.109225,-0.624575000000001,-0.138725,-0.16485,0.76335,0.8462,1.2568,1.64945,-0.311850000000001,-0.5834,-0.31775,0.163,0.508375,0.797,1.158925,1.4009,0.78645,-1.105425,-0.0617750000000027,-4.30850000000003
1,1.75,8.32644129796952,0.235038359267177,1.61940559218368,56.2432470522721,4.38181210682555,1.8113484418323,2.68127212249608,14.691385450009,4.09661702324583,414.795593550545,4.79713323517559,419.878197335748,4.24924546916413,420.393094452101,419.884782692398,4.37628278753952,420.018887152997,420.66889862947,4.31137613353416,421.741743610391,421.939314715292,4.34161584782569,420.218290352045,423.286576505235,4.41145391660992,422.373049458894,10.6607794288384,3.93968253463811,1.23436866042152,8.90774999999999,5.19325,2.18625,2.75075,4.67041499999999,4.07967499999999,4.22095999999999,5.795025,3.89641749999998,2.55658749999999,73.33133175,88.25575,5.7597525,0.326749999999991,-0.4075,0.538749999999997,1.69125,2.0025,-0.613999999999999,3.3025,1.55,286.36,326.565,305.215,315.0775,0.51,0.49,0.34025,0.39125,1.76075,0.53375,0.04,0.12,0.26,-0.0838000000000001,-0.206100000000001,0.140075,0.0942749999999999,0.6691,0.939425,1.2157,-0.283325,-0.0967250000000001,0.0991749999999999,0.3071,0.80805,1.569475,1.877425,2.78805,3.701075,-0.261225000000002,-0.411275000000001,-0.0617250000000001,0.4145,0.527875,1.1614,1.344675,1.4297,2.2004,-0.1093,-0.602875,-0.13985,-0.172675,0.76235,0.8451,1.2558,1.64945,-0.360350000000002,-0.6159,-0.3179,0.16005,0.507425,0.796025,1.1579,1.4012,0.531000000000001,-1.1423,-0.137850000000004,-2.41799999999999
1,2.25,10.1654961934851,0.262024149423809,1.12187780666086,64.158599180648,4.94509967907593,1.85361432586653,-4.94203285605495,30.7206814749328,3.83329206665514,414.364183622532,4.58557587435803,419.741934948923,4.27388220114127,420.534952140612,420.142183948421,4.30090422506014,420.134553718067,420.662995351518,4.32203236264786,423.22904086339,421.974761655261,4.34484982316445,420.177061919563,424.95583676146,4.43516276424769,423.469400022554,10.5535037008769,4.39856420764775,1.33279906102259,8.69299999999999,5.1355,2.1825,2.59025,4.8347125,4.45997499999999,4.59623,5.02523,4.26215,3.2890125,73.328041,88.073,6.1285875,0.445499999999995,-0.51125,-0.201250000000006,1.52675,2.0025,-0.439500000000001,3.3025,1.43575,281.95,327.1025,305.185,312.7875,0.5025,0.49025,0.33025,0.39125,1.732,0.52375,0.0302499999999999,0.11,0.26,-0.128225000000001,-0.204650000000001,0.14105,0.0932999999999999,0.6681,0.9384,1.214125,-0.29155,-0.1017,0.0972249999999999,0.30705,0.808,1.56945,1.8774,2.788025,3.700025,-0.264075000000002,-0.405425,-0.0617250000000001,0.4135,0.526875,1.1606,1.343675,1.4287,2.1986,-0.124625,-0.636875,-0.140975,-0.172725,0.76135,0.845475,1.2543,1.64845,-0.425175000000002,-0.6589,-0.3181,0.157125,0.505475,0.796,1.155925,1.3989,0.531899999999999,-1.218,0.0255499999999956,-0.837250000000003
1,2.75,7.95874732877421,0.250505802665688,1.29126522708192,72.9520674413429,6.030596617833,1.80261567279952,3.36804812583286,23.8924180847884,4.1334955818598,413.468682464354,4.79778566937127,419.447122126443,4.18101653055885,421.315271485543,419.815791382244,4.17006108695342,419.276689412698,420.155449277792,4.1973646689611,423.234207948733,421.464347058252,4.16915816909473,424.225072028175,422.545196463718,4.4217650830163,422.130900689408,10.3680196720349,4.5565034754359,1.39209780260542,8.155,4.835,2.065,2.581,4.27817999999999,4.6328,4.63814,5.043165,3.73099,3.051425,73.333908,85.61975,6.001885,0.471749999999993,-0.63625,-0.156500000000008,1.72275,2,-0.30625,3.3025,1.5315,283.405,328.455,307.715,314.2125,0.5,0.5,0.33025,0.39,1.723,0.51,0.04,0.12,0.25,-0.153725000000001,-0.212975000000001,0.141025,0.0932999999999999,0.66805,0.937375,1.2122,-0.30075,-0.10765,0.0972249999999999,0.30605,0.807,1.568475,1.8774,2.78705,3.698075,-0.265375000000002,-0.4226,-0.0617250000000001,0.3959,0.5259,1.16065,1.3427,1.429175,2.1968,-0.14775,-0.669100000000001,-0.147825,-0.1728,0.756925,0.8459,1.25395,1.647475,-0.474800000000003,-0.704675,-0.3183,0.154175,0.504525,0.796,1.1549,1.39565,0.16245,-1.524775,-0.3703,0.14
1,3.25,9.97670097315497,0.243933837175548,1.16735066523169,56.9632517956524,6.65756760752489,1.84799877747624,7.04067441761769,19.0140866606341,4.17505579007035,413.328362981027,5.13158012960993,419.175355831493,4.16780904238501,420.967300322917,419.464560893223,4.19663713554777,421.570017157823,419.784598783789,4.21784116091741,419.513132086906,421.762865370004,4.22505708176562,422.911333301075,423.902068736099,4.35595119739317,422.803489900884,10.6597671668581,4.46301365445164,1.04381653823531,7.9825,4.77699999999999,2.09875,2.62125,4.143805,4.78274999999999,4.63985,5.4796,4.06112,3.05159,73.344322,88.1185,5.61858,0.674499999999999,-0.80375,-0.313000000000006,1.7325,2,-0.343500000000001,3.3,1.47125,285.0325,330.215,306.8125,314.7025,0.5,0.49,0.33,0.39,1.762,0.51375,0.0302499999999999,0.12025,0.26,-0.193500000000001,-0.230050000000001,0.140025,0.0932999999999999,0.666,0.936375,1.2112,-0.3089,-0.112625,0.0971999999999999,0.306075,0.806025,1.5675,1.878375,2.788,3.69805,-0.268150000000002,-0.4464,-0.06165,0.3968,0.525875,1.1598,1.3417,1.4291,2.19755,-0.174475,-0.699825000000001,-0.1546,-0.171875,0.75545,0.84585,1.252875,1.64745,-0.506275000000003,-0.75415,-0.317525,0.153175,0.503575,0.796,1.153875,1.393325,0.0716999999999999,-1.48625,-0.4335,-1.85050000000001
1,3.75,6.58460410286582,0.36560379796609,1.37514765166409,58.2750995103723,3.84024251197703,1.87275196459479,24.101833249643,31.6432463019613,4.40528474420608,413.02696018043,5.11712278440397,419.953091056631,4.06032949589709,419.274611813427,420.053330468444,4.14029906516406,419.596605724028,420.418248002489,4.13847041114448,419.35299726407,421.308982792231,4.18011673687491,420.723757912088,424.703034515774,4.44710823798124,423.785333562535,12.6248013856661,4.33800337206449,1.0827342688647,10.115,5.715,2.15,2.5215,4.41613,4.36109999999999,4.50990999999999,6.243635,4.24855,3.01277499999998,73.34383,86.84875,5.03803999999999,0.694749999999995,-0.60125,-0.000750000000006565,2.1915,2.0025,-0.5465,3.3,1.51325,290.1,328.87,307.215,314.29,0.5,0.49025,0.33,0.39,1.79125,0.51,0.03,0.11025,0.25025,-0.216050000000001,-0.255800000000001,0.139025,0.0936,0.665,0.93535,1.209275,-0.317975,-0.1176,0.0971999999999999,0.30515,0.80405,1.567475,1.87445,2.784075,3.6961,-0.271200000000002,-0.44755,-0.0639,0.39775,0.525875,1.159,1.3417,1.4281,2.1966,-0.1941,-0.738050000000001,-0.1585,-0.17195,0.75445,0.845375,1.2525,1.64785,-0.500150000000002,-0.77315,-0.3177,0.152175,0.502625,0.795025,1.15285,1.3923,0.503400000000001,-1.445475,-0.436225,-0.906250000000005
1,4.25,8.7015170188066,0.395897572627428,1.34974908348577,87.6721916863054,11.3867531054522,2.04428919685695,6.475067007727,24.490087365247,4.43256689528928,413.135793726677,5.07790661345729,420.187613326623,4.21438881727389,419.439212572611,419.920371481094,4.21102446015398,419.951802840876,419.806084009875,4.24322279018558,419.544833423963,422.447533275587,4.31552826843663,419.775193178256,423.161400242142,4.28628365047907,423.15538830871,12.284121084438,4.87448043292959,1.33592041209761,9.43,5.81475,2.26125,2.73075,4.779555,5.082825,4.86659,6.40038999999999,4.74697,3.96459749999999,73.3404145,86.15525,5.51775,1.00575,-0.23,0.168999999999997,2.1945,2.005,-0.57025,3.305,1.3605,288.05,331.2,310.835,315.835,0.5,0.49,0.34,0.39,1.83025,0.51375,0.0302499999999999,0.12,0.26,-0.205450000000002,-0.278475000000001,0.137025,0.0936,0.665,0.93435,1.2069,-0.326925,-0.122575,0.0971999999999999,0.30415,0.80305,1.5665,1.875425,2.785025,3.695075,-0.273725000000002,-0.433325,-0.0734,0.3977,0.52685,1.159,1.3405,1.42645,2.1964,-0.14145,-0.729600000000001,-0.16045,-0.171975,0.75245,0.84665,1.250875,1.64735,-0.454350000000003,-0.750925,-0.316875,0.150225,0.501675,0.79505,1.151825,1.392275,0.538600000000001,-1.43465,-0.2645,-0.77025
1,4.75,10.9510942065475,0.197588903179993,1.42985860498246,65.7262324464764,3.86882389778007,1.9659654325435,16.5643383730761,16.0857990355639,4.13882102661217,415.115089834892,5.02301468790182,419.915092165455,4.72557122819023,420.261855598532,420.024058487433,4.68227104751191,419.295014011997,420.158518261622,4.70373125341518,422.335404921313,421.06191640571,4.68284301043816,420.455842331791,424.179602537545,4.81020430066604,424.370232319984,12.5226698382645,4.81903860843543,1.55183506175844,9.72875,5.40699999999999,2.20375,2.65475,4.7271325,4.74507499999999,4.91094999999999,6.559665,4.75380999999999,3.59689499999999,73.344,86.1795,4.9994425,1.08824999999999,0.05125,0.342999999999985,2.87175,1.9,-0.510750000000001,3.2,1.48225,284.26,331.165,312.2225,315.6025,0.51,0.49,0.3205,0.39,1.82175,0.53,0.0302499999999999,0.12,0.26,-0.166275000000002,-0.268750000000001,0.1341,0.0945,0.66395,0.93235,1.2059,-0.33775,-0.1275,0.0971749999999999,0.30405,0.802075,1.567,1.875425,2.785,3.692125,-0.276950000000003,-0.391375,-0.0727250000000001,0.3986,0.52585,1.1588,1.339725,1.4264,2.196325,-0.108125,-0.685725000000001,-0.1585,-0.173925,0.75145,0.8469,1.24925,1.64635,-0.421425000000003,-0.7322,-0.31595,0.14925,0.499725,0.79505,1.15065,1.39255,0.94625,-1.45225,0.0247999999999977,-2.30750000000001
1,5.25,7.52608441211469,0.254593214398914,1.51786577329848,64.0263285819125,4.53426215975161,1.78465133881643,21.1664001202807,36.8518035791919,4.23144631205181,414.708647557512,4.92581648844904,418.533369914647,4.71673089979959,420.397233668771,418.782089233241,4.66864831476101,419.957252821895,418.813455293108,4.62785591062604,422.241031304045,419.703333594346,4.68666999230317,423.408060923397,421.824432479354,4.75775329654404,422.841338769648,10.3955781864038,4.61842557583609,1.5605134702256,8.165,4.81825,2.0725,2.61025,4.57094,4.76477499999999,4.9379375,6.1487225,4.93347499999999,4.01310499999999,73.347386,90.67575,5.5763375,0.915249999999988,-0.0775,0.161999999999986,2.47574999999999,2,-0.4175,3.4,1.334,285.795,332.7125,312.04,315.28,0.5,0.49,0.3205,0.4,1.7925,0.52,0.03,0.12,0.25025,-0.0923750000000019,-0.234200000000001,0.131175,0.0942499999999999,0.66295,0.931325,1.20395,-0.3475,-0.1324,0.0971749999999999,0.30315,0.801075,1.566,1.8758,2.784,3.693125,-0.140750000000002,-0.327,-0.0725,0.41435,0.52385,1.158,1.33875,1.426175,2.1954,-0.067225,-0.608750000000001,-0.151675,-0.17685,0.74945,0.846825,1.2476,1.64635,-0.280050000000003,-0.67545,-0.31485,0.147325,0.498775,0.794075,1.1496,1.39155,0.602599999999998,-1.27275,0.0107999999999996,-1.4275
1,5.75,6.85908763875303,0.406443729426774,1.62976074576786,50.0104590116314,4.67091228686733,1.84190468607565,11.6608751034774,17.8133859745008,3.83162492431152,414.581314294248,5.09913064944692,418.514318248252,4.73816326466596,420.551077824482,418.862884119675,4.78977764648783,422.327989112183,419.103638283679,4.78046840372486,419.909912897923,419.073398006297,4.76986440594607,423.153604525414,422.760766491324,4.89836875625419,422.956672766026,11.1664832606464,4.71068475070233,1.67605848944375,8.0725,5.02775,2.10125,2.53,5.46795,5.085875,5.1391125,5.52722,4.49493499999999,3.09331,73.365926,90.63075,5.9589625,0.572749999999989,-0.42125,-0.225000000000015,1.70474999999999,2,-0.322,3.3,1.43075,285.375,329.4325,310.95,315.57,0.51,0.49025,0.31025,0.39125,1.82125,0.52,0.04,0.12,0.26,-0.0275000000000012,-0.198550000000001,0.127275,0.0942499999999999,0.660975,0.930325,1.203425,-0.342625,-0.137225,0.0971749999999999,0.302225,0.8001,1.566,1.87485,2.783025,3.69205,-0.026050000000002,-0.2883,-0.07155,0.41435,0.523775,1.15855,1.3385,1.42445,2.1936,-0.0392250000000001,-0.536700000000001,-0.1429,-0.17975,0.747975,0.847,1.2472,1.64585,-0.139125000000002,-0.61375,-0.3146,0.145424999999999,0.49685,0.794075,1.14765,1.39175,0.689199999999998,-1.5499,-0.04025,-1.344
1,6.25,6.14471011254168,0.46118288463801,1.02232103255543,46.1963664683308,3.43832428522791,1.85198166116177,5.10289931203953,39.0395770388357,3.9275887387627,415.60867351437,5.32548273089562,419.475368139218,4.70928756215039,419.555764567917,419.739207087729,4.913530435137,419.780148258052,420.150218772142,4.80494605372499,419.786224071874,422.198198798463,4.8576446257509,420.522042160829,424.059957321215,5.05752311419166,424.410256105529,10.8338238943544,4.94379900879609,1.80909410054654,7.755,5.01275,2.01375,2.514,5.496125,5.210425,5.325625,5.48012,4.65104499999999,3.47383,73.391944,90.37925,6.0547525,0.731999999999989,-0.4525,0.144749999999988,2.39575,2.0025,-0.2785,3.4,1.47025,286.1325,330.4475,311.005,315.24,0.51,0.49,0.32025,0.4,1.8505,0.52,0.0402499999999999,0.12,0.26,-0.00332500000000091,-0.167025,0.121475,0.0951999999999999,0.65995,0.9293,1.2015,-0.352525,-0.142025,0.0971999999999999,0.302225,0.798125,1.565,1.87485,2.782025,3.692075,0.0369999999999993,-0.2532,-0.07155,0.414325,0.522775,1.15855,1.3385,1.425175,2.19355,-0.0310750000000003,-0.497875,-0.1399,-0.182675,0.74645,0.8469,1.2462,1.64485,-0.079275000000002,-0.57655,-0.315325,0.142549999999999,0.4959,0.794075,1.1458,1.39075,0.399149999999999,-1.61175,-0.339850000000001,-0.977000000000004
1,6.75,9.06746599098747,0.537938510928172,1.43250394418997,46.869760715069,6.49080744758899,2.09585414187164,8.18132602763603,31.2434015314382,4.00735491551581,415.213994826446,5.58274663870385,419.259858650994,4.71716195031428,419.571352733243,419.275549205269,4.65792593723779,419.682486967105,419.958052518962,4.72952918234184,420.047627347458,420.747709163018,4.79050043481615,420.494343444487,424.685455600235,5.00856487229493,422.905889426774,11.9165550350845,5.15034062511339,1.50124020863433,9.035,5.312,2.25125,2.69,5.48691999999999,5.699075,5.7819875,5.95146,5.565335,4.88077,73.4011185,89.93075,6.167025,1.41774999999999,0.09125,0.237999999999984,2.69499999999999,2.0025,-0.478,3.3025,1.4205,286.135,332.0825,313.565,316.8575,0.635,0.6705,0.4405,0.4525,1.93175,0.53375,0.0302499999999999,0.14,0.27,0.0294999999999991,-0.145225,0.113475,0.0951999999999999,0.65895,0.928275,1.2005,-0.377625,-0.148725,0.0971999999999999,0.3012,0.79715,1.565,1.8748,2.78105,3.690075,0.0866499999999995,-0.227075,-0.0718000000000001,0.4143,0.522775,1.1584,1.33825,1.422725,2.1918,-0.0329250000000004,-0.46315,-0.142675,-0.185575,0.74445,0.8468,1.24425,1.64345,-0.0112500000000016,-0.5483,-0.3175,0.139699999999999,0.4949,0.7931,1.14555,1.3885,0.599474999999999,-1.394175,-0.378075,-3.108
1,7.25,6.05231724016054,0.323613445257128,1.17140246715903,74.9688275545045,7.65211640512476,2.01397492968979,28.8164088224794,40.1391277250924,4.02694598897779,415.310991389482,5.4603757804943,419.3243317145,4.64317235927721,421.161702650949,419.518760681702,4.61300356585299,419.344313927822,420.206116082091,4.65405033097655,420.962071268569,421.461021215975,4.7479722118873,421.56973497,423.718025864541,4.92455949170166,424.307153746728,11.1456388100955,5.03722551888726,1.47129736504022,8.8455,5.064,2.21125,2.6615,5.21254,5.10789999999999,5.2309625,5.88024,4.996,4.0679575,73.394432,87.55075,5.942055,1.38299999999999,0.09,0.233999999999985,2.69775,10.105,5.79,10.81,2.88175,287.735,333.415,315.1175,317.9125,13.93,14.54925,13.499,6.81,5.26775,2.3725,2.08025,2.253,1.8005,0.0714499999999995,-0.123325,0.104474999999999,0.095175,0.65885,0.927275,1.19805,-0.401800000000001,-0.155400000000001,0.0972249999999999,0.3002,0.79615,1.56405,1.873425,2.78005,3.689075,0.135,-0.2028,-0.0718000000000001,0.41525,0.52675,1.1584,1.33655,1.42175,2.1908,0.0296999999999995,-0.423425,-0.143475,-0.1885,0.74445,0.84745,1.24325,1.643425,0.0649499999999993,-0.52575,-0.319925,0.135849999999999,0.492875,0.7931,1.14355,1.38625,0.373399999999998,-1.374425,-0.4762,-2.33
1,7.75,5.56075177604312,0.232748091591517,2.22420195431043,77.6160476803819,6.9353727931835,1.67740727345579,5.85837902872907,30.9889481251257,4.10406431436913,415.790477609115,5.51200155922184,419.320823109282,4.74333425560849,421.290298179407,419.350482118076,4.72026720895061,421.913270355985,419.336496866322,4.82782555676311,420.924459808195,421.905620245624,4.89147722462968,423.235885216191,423.382944839304,5.12705569034745,423.128224649619,10.3564891708419,5.08502081132903,1.43662017280959,8.0775,5.27025,2.0675,2.55075,4.8790025,5.003275,4.906975,5.36062,4.60962,3.98426,73.391016,88.55025,6.01631,1.76274999999999,0.4125,0.549999999999983,2.05374999999999,44.4199999999999,79.845,57.5375,14.25325,292.34,333.0025,313.26,318.05,84.38,101.40125,111.59075,50.0375,26.2125,16.97875,15.5955,15.33,11.692,0.0954749999999999,-0.0986000000000001,0.103275,0.09615,0.65785,0.926275,1.19555,-0.413325000000001,-0.163400000000001,0.0972249999999999,0.299125,0.7942,1.564,1.873425,2.75715,3.6862,0.163775,-0.175,-0.0718250000000001,0.415225,0.526725,1.158475,1.3364,1.42225,2.1916,0.0451749999999996,-0.397125,-0.1466,-0.19085,0.74245,0.84645,1.2416,1.64245,0.0883499999999999,-0.50155,-0.334675,0.131999999999999,0.49085,0.792125,1.141775,1.3865,0.377125,-1.496675,-0.350400000000001,7.45799999999999
