DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,NETRAD
1,0.25,0.656830213788107,0.311124949850498,34.370582540019,3.06465663470406,1.16484229660678,2.62858215142452,14.0186408704688,2.31081712002601,423.954517459836,4.46146367306775,434.091568849845,3.86502638477513,423.664921484468,434.716229183595,3.881958356752,423.400538830723,435.690456698167,3.88848863537733,426.386679368666,438.287432367172,3.9297148678193,430.13109763808,439.307772816249,4.18767744183245,431.579201681331,10.2694889004066,3.41205715064336,0.858529100981069,8.0185,4.757,1.68975,0.71,2.7206825,2.867,3.1458375,2.75328499999999,2.762125,0.792009999999995,96.469129,89.746,3.514215,0.315249999999998,-0.216500000000001,-0.035,0.863499999999995,3.205,0.253499999999999,4.11499999999999,0.995,281.5,319.365,312.16,312.8925,0.45025,-0.06,0.13,0.69,0.27,0.33025,0.0902499999999999,0.14025,0.44025,-1.10495,-0.982225,-0.915075000000001,-0.358675,-0.9868,-0.251925,-0.0135500000000002,-0.0423,0.202,-1.503625,-1.4674,-0.403075,-0.295575,-0.0679,-0.03095,0.03305,-2.640475,-2.915775,-2.735475,-2.273925,-2.03495,-1.60245,-1.5703,-3.098025,-3.267425,-2.821375,-2.6335,-2.63375,-2.05695,-1.93305,-2.61705,-1.7214,-2.1675,-1.800625,-1.386625,-1.0368,-5.7649,-0.2228,14.8245
1,0.75,0.977774533769334,0.272851119240506,23.2064681006753,3.18242640032308,1.17222698431963,9.91512748442605,9.34903881367475,2.48704750974187,424.051391718825,4.26765974796333,433.928949707336,4.02617200849546,423.711391271577,434.438118331678,3.99776860157278,423.556435766337,436.193794885117,4.04051489705725,426.239843515247,438.195243311415,4.07724136973794,429.325113634025,438.818087525064,4.2241169583017,430.409056332966,10.3394259091144,3.21086131779765,0.676066577877481,7.76449999999999,4.629,1.79325,0.63,2.6113375,2.637475,2.799375,2.601415,2.4961125,0.9819625,96.486392,90.7075,3.821925,0.557499999999999,-0.211000000000002,-0.116000000000001,0.629249999999993,2.205,0.49225,3.1,0.76675,282.215,318.6875,311.16,312.8575,0.45025,-0.06,0.13,0.69,0.27,0.33,0.0702499999999999,0.14,0.44,-1.10375,-0.9824,-0.918950000000001,-0.357675,-0.985875,-0.25195,-0.0145250000000002,-0.0423,0.202,-1.46785,-1.445625,-0.401,-0.29365,-0.067,-0.030975,0.033,-2.6156,-2.911525,-2.73245,-2.27085,-2.0397,-1.599725,-1.56925,-3.068375,-3.27905,-2.826425,-2.62965,-2.63755,-2.054,-1.931125,-2.61425,-1.716625,-2.173225,-1.804425,-1.38475,-1.035875,-5.0342,-0.2465,15.4975
1,1.25,0.744210898571316,0.32403330468614,18.404288623856,5.12281636235819,1.36457924291589,5.76587613183973,6.3090067408095,2.3235237415101,424.291633193592,4.38317098361206,433.575262661461,4.06599026747723,423.629071114886,434.605849969928,4.07033994579589,424.106023760111,436.121805230231,4.05626100622574,427.450543131332,437.317639834166,4.14839509028601,432.157962791526,438.604119767189,4.27703711072528,430.995587136092,10.5459600185889,3.17085476273213,0.75592511597394,8.356,4.829,1.70825,0.6525,2.5192625,2.425075,2.7258625,2.44438,2.3681125,0.773079999999994,96.4814765,91.087,3.744425,0.49475,-0.200500000000001,-0.0645000000000002,0.522499999999992,2.71749999999999,0.189249999999999,3.12249999999999,0.663999999999999,283.7125,319.89,310.47,312.84,0.45,-0.06,0.13,0.7,0.27,0.33,0.0802499999999999,0.14,0.44,-1.103525,-0.981575,-0.922825000000001,-0.3572,-0.9859,-0.251975,-0.0145500000000002,-0.04245,0.202,-1.425025,-1.412275,-0.397975,-0.2905,-0.0679,-0.030975,0.033,-2.591825,-2.908225,-2.730425,-2.2668,-2.043475,-1.59575,-1.5682,-3.03975,-3.291625,-2.822725,-2.6258,-2.641375,-2.05295,-1.92825,-2.61145,-1.71185,-2.177975,-1.8092,-1.382875,-1.03495,-5.039575,-0.2515,11.601
1,1.75,0.707572156306028,0.368608918447507,20.617205529144,3.55298324171645,1.25131587013889,3.53198853488732,17.9473775538501,2.25877884564474,423.951994946495,4.38551023164372,433.426298801608,4.00484411709012,423.515119865992,433.666421790419,4.01986761699707,424.077658493421,435.999757784065,4.03089803972096,424.704282060252,437.519128691337,4.06301408113501,431.779563307653,437.977987236718,4.2120137374214,432.401114313764,10.5184198116171,3.10953904699738,0.638103762255322,8.22,4.95,1.6695,0.6475,2.5085125,2.403125,2.578585,2.52878,2.1905375,-0.314360000000009,96.487012,90.842,3.6331975,0.438249999999998,-0.248500000000001,-0.374000000000002,0.426249999999994,3.11749999999999,0.3975,4.015,0.651999999999999,284.1775,320.46,310.5575,312.7325,0.46,-0.06,0.13,0.7,0.27,0.32025,0.0702499999999999,0.14025,0.44,-1.102325,-0.981725,-0.926700000000001,-0.356675,-0.98495,-0.251975,-0.0145500000000002,-0.04245,0.202,-1.520025,-1.44465,-0.3959,-0.28965,-0.0638250000000004,-0.030975,0.033,-2.56825,-2.90695,-2.727425,-2.263725,-2.04825,-1.59285,-1.566175,-3.054925,-3.299325,-2.819,-2.62195,-2.645175,-2.052875,-1.926375,-2.60865,-1.707075,-2.183675,-1.813975,-1.381,-1.03595,-4.93,-0.0555,13.6375
1,2.25,0.742742989923839,0.771958052707853,28.6086233101182,4.79501461224179,1.19721062878013,56.8270947216302,12.3327530457598,2.23289564976956,423.868414084231,4.21049812473263,433.984867124028,3.93747634486235,423.84267282441,434.385644852367,3.92667463796175,424.276979104375,436.192426455721,3.92844838563703,425.991024591078,438.098715175238,3.9511884359729,430.325627367058,438.799467867907,4.10559967743051,430.845356102841,10.0176483277099,2.86155719141091,0.939693548176543,7.7485,4.824,1.68,0.655,1.37419,1.48199999999999,2.49748,2.1969,1.85861499999999,-1.81798500000002,96.5101115,90.2295,3.18095,0.362999999999998,-0.34125,-0.445750000000002,0.372249999999999,3.4025,0.518499999999999,3.9075,0.6725,283.9,316.675,311.24,312.73,0.4605,-0.06,0.1355,0.693,0.27,0.33,0.07,0.14,0.44,-1.102175,-0.980925,-0.931550000000001,-0.355675,-0.984975,-0.251975,-0.0155250000000002,-0.0423,0.202,-1.449025,-1.39005,-0.39385,-0.2879,-0.0638000000000004,-0.030975,0.03305,-2.55285,-2.90475,-2.724425,-2.259675,-2.050075,-1.58995,-1.5651,-3.0816,-3.277775,-2.8153,-2.617125,-2.648025,-2.052,-1.923475,-2.6049,-1.7033,-2.1894,-1.81875,-1.384825,-1.03775,-4.9295,-0.0706999999999995,15.46675
1,2.75,0.809575203646782,0.173468448618994,22.8182745087026,3.56489701242529,1.31845001695782,14.9832517508043,10.8597744723942,2.14487896823648,424.063065782012,4.02487638122966,433.691514029344,3.82917768737455,423.506765655071,433.783175490307,3.82678870943494,423.883982306457,435.557191008474,3.84390429195016,426.760769946048,438.160660561654,3.90823230746453,430.234199303923,438.98771207053,4.06390922965955,433.89093912999,10.7481896414873,2.86177548559555,0.652605118162002,8.104,4.553,1.79,0.55825,1.4526725,1.41167499999999,2.59009,2.279375,1.8482625,-3.03288000000004,96.50335725,90.3055,3.118775,0.300999999999998,-0.395,-0.474000000000002,-0.421000000000006,2.1075,0.5155,2.8075,0.61,283.89,319.2425,311.43,312.53,0.4605,-0.06,0.14,0.7,0.27,0.3105,0.07,0.14025,0.43025,-1.10105,-0.9839,-0.934475000000001,-0.3552,-0.98595,-0.252,-0.0155500000000002,-0.04245,0.202,-1.374675,-1.3491,-0.3918,-0.288025,-0.0628000000000004,-0.030975,0.0331,-2.676225,-2.9067,-2.722425,-2.256675,-2.04705,-1.58985,-1.56405,-3.107325,-3.257225,-2.8116,-2.612325,-2.6528,-2.05785,-1.9216,-2.60115,-1.699525,-2.1951,-1.82255,-1.3877,-1.0396,-4.9468,-0.0913000000000015,15.36325
1,3.25,0.681757338502207,0.241938042353309,21.8346417273878,4.42609871150374,1.11375737088913,14.9042828759065,14.774792213676,2.12674000720391,423.975650726699,3.99268098198497,434.120035375826,3.7577841335923,423.773286077562,434.389377791389,3.79924264872066,424.215752258637,435.906862536387,3.81649206518082,427.920152417742,438.280509876058,3.85281142588424,431.19898950661,439.214831347774,4.05348138876647,431.454370213489,9.75143520509816,2.95860793111017,0.771944559412267,7.5855,4.038,1.54,0.699249999999999,1.479,1.43677499999999,2.72716,2.33907499999999,1.9562625,-2.55755750000001,96.506199,91.1295,3.30852,0.37,-0.38625,-0.3645,-0.587500000000008,2,0.369749999999997,2.8,0.62225,284.63,320.2275,311.0375,312.0375,0.46,-0.06,0.1355,0.69,0.27,0.3005,0.07,0.14,0.44025,-1.100975,-0.990725,-0.934450000000001,-0.3542,-0.9869,-0.252,-0.0155500000000002,-0.0423,0.202025,-1.37555,-1.344425,-0.3888,-0.286175,-0.0618250000000004,-0.030975,0.033075,-2.8214,-2.9108,-2.720425,-2.253875,-2.044,-1.5916,-1.564,-3.129175,-3.237625,-2.807925,-2.6085,-2.656625,-2.0637,-1.918725,-2.59935,-1.69675,-2.2018,-1.827325,-1.39155,-1.04145,-5.550725,-0.197625,14.801
1,3.75,0.742244853833112,0.241327876233517,25.4824063965269,6.41006777706134,1.29395659630698,6.84370696156935,11.9893599300052,2.16511979759631,424.073483672914,4.0687860044932,434.146126519656,3.6516089218222,423.740670431861,435.028105342156,3.67960957973437,424.043762998092,435.494934661952,3.67261573892311,426.69578566348,437.876127735804,3.76941462159863,431.670503645086,439.24490885185,3.96794817177008,433.985377900294,10.4932167907959,3.09810093310878,0.853430737044168,8.1085,4.4,1.71,0.632249999999998,1.75373,1.82682499999999,2.82791,2.534375,2.156075,-1.67879750000001,96.493348,90.981,3.51128,0.476249999999998,-0.26,-0.339750000000001,-0.450250000000007,2.31749999999999,0.5625,3.215,0.756,285.715,320.335,310.7475,311.26,0.47025,-0.06,0.13,0.69,0.27275,0.32025,0.07,0.15,0.44025,-1.09995,-0.997525,-0.927600000000001,-0.3532,-0.98885,-0.252,-0.0165500000000002,-0.042,0.202025,-1.372125,-1.3392,-0.38675,-0.285275,-0.0618000000000004,-0.030975,0.033075,-2.91325,-2.914,-2.717475,-2.2511,-2.04,-1.593675,-1.56295,-3.125175,-3.219975,-2.8118,-2.6037,-2.65945,-2.068575,-1.916825,-2.595625,-1.694925,-2.2075,-1.832075,-1.3944,-1.044625,-4.77225,-0.238825,14.485
1,4.25,0.711237590107033,0.190905434861357,33.8242093035522,3.16121076307448,1.11602557840829,9.60373948177404,7.47588810932117,2.25337021127419,424.363409536959,4.22640771302634,434.483052400789,3.76540758658016,424.097271699674,434.539504973652,3.73035959888502,424.153387781334,435.685203196219,3.75863279720267,425.215304393468,437.045150759371,3.74931381236607,432.423280032884,439.001549232589,3.90700223808689,434.101281746647,10.1142698586801,2.74972907739926,1.1326462162748,7.7785,4.407,1.67,0.5625,1.142605,1.44787499999999,2.26072,1.981165,1.6477,-1.33180000000001,96.511057,90.6995,3.6355375,0.374499999999999,-0.25125,-0.467750000000002,0.303249999999995,2.6,0.435,3.4,1.0175,289.075,319.495,309.9425,311.1575,0.46025,-0.06,0.13,0.69,0.27,0.32025,0.07,0.14025,0.44,-1.09895,-1.004325,-0.921725000000001,-0.3522,-0.9898,-0.252,-0.0165500000000002,-0.043,0.202,-1.368575,-1.331675,-0.3847,-0.283425,-0.0608000000000004,-0.030975,0.033025,-2.936,-2.9172,-2.716875,-2.2483,-2.03695,-1.595575,-1.5608,-3.123125,-3.21565,-2.820475,-2.599875,-2.6623,-2.07445,-1.914925,-2.592875,-1.69315,-2.213225,-1.83685,-1.397275,-1.04655,-4.87335,-0.29525,12.165
1,4.75,0.70148465660204,0.319402376233805,28.5289343053765,10.4068259223368,1.13571006131548,13.7245515970168,8.57865339891579,2.23173551938972,424.72213851454,4.23721311766535,434.082150769034,3.46640735177086,424.143393786565,434.410981797978,3.42541953337384,424.190338185222,435.881378627058,3.45320521203632,424.551409689557,437.694558861879,3.48803952589843,429.718628823064,438.618346971625,3.73738150336785,429.950355424886,9.87587256210832,3.1198148826226,0.75919928701417,7.4385,4.37175,1.65,0.6725,2.287675,2.383075,2.4791625,2.32035,1.968715,-1.36046750000001,96.49370025,90.502,4.105035,-0.115,-0.705,-0.841750000000007,-0.419500000000007,2.3025,0.434,3.4025,0.79075,287.91,319.1225,309.14,311.16,0.48,-0.06,0.13,0.69,0.27,0.33025,0.07,0.14,0.45,-1.09215,-1.01015,-0.914875000000001,-0.351725,-0.990775,-0.252,-0.0165750000000001,-0.0433,0.203,-1.36575,-1.325625,-0.38265,-0.282575,-0.0598250000000004,-0.030975,0.03305,-2.9612,-2.92045,-2.71535,-2.24455,-2.033925,-1.59745,-1.56065,-3.12005,-3.21135,-2.828175,-2.597925,-2.665125,-2.081325,-1.91205,-2.590125,-1.692325,-2.21895,-1.841625,-1.4011,-1.048475,-4.8845,-0.2824,13.136
