DOY2,HR2,CO2,FC,SC,G,H,LE,SH,SLE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,PPFD_IN,NETRAD,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,10.75,381.0767,-18.809025,-1.7983225,-6.8640999,70.1232,63.504645,-14.5910875,-55.179925,90.78314225,24.5842538276399,5.95070000000005,0.295653578596403,6.29355961510431,348.913755,103.35492,8.11221669125,-1.744261,0.791716665565589,0.3077895,0.706504339169266,0.612091421904868,1.0162823
1,11.25,381.4175,-22.62472,-1.749074,-5.74982415,96.526275,48.07,-21.228645,-52.980845,90.80162675,25.6578016253434,6.02980000000001,0.336863411926028,6.54609305708783,443.56834,116.4454025,8.432481605,-1.665561,0.9140680329553,0.30737345,0.759196177312012,0.641007229365183,0.75053705
1,11.75,381.294875,-19.7487025,-1.52330375,-4.80143375,86.4353275,77.307095,-12.1931875,-53.6082,90.7970855,22.0007196534996,7.00357500000001,0.256507069275411,6.61918634686675,391.750005,104.76227725,8.49155352,-1.33431675,0.834828610157702,0.3722801,0.921963494333747,0.690557575353061,1.044837125
1,12.25,381.8996,-21.898215,-1.4906655,-4.282539725,97.81738,32.25586,-13.386695,-75.892495,90.79262525,21.813720980169,7.2084,0.324081822295185,6.81132527438631,451.0386875,128.2849875,8.55257404,-1.594103,0.952191182185156,0.3415801,0.856146466057758,0.67002242682642,0.5458742
1,12.75,381.37195,-20.07238,-1.32777,-3.8984475,55.4738125,48.8662925,-16.89456,-47.28411,90.78073225,24.8898233398113,7.2024,0.198352113599207,7.06263188553434,395.9693175,129.887,8.75306822125,-1.39349825,0.887597279960521,0.35810455,0.855988998706749,0.59750759386257,1.23884425
1,13.25,383.48055,-23.60628,-1.482666,-3.187869075,87.7989425,68.405285,-16.64949,-61.164165,90.765546,25.8392924708234,8.07735000000001,0.347143366060103,6.91511085840103,401.85889,119.98918,8.896254665,-1.19474075,0.906800590626255,0.1977105,0.873154500639303,0.600863754604055,1.068235925
1,13.75,383.1052,-19.749815,-1.376657,-2.503158625,56.45178,43.14699,-16.2445575,-49.091815,90.77783925,28.2344469532873,7.53320000000003,0.224184481039798,6.93312590066986,325.1548775,96.58252325,9.0793460725,-1.401995,0.86471418149397,0.2986202,0.927795831938357,0.562268154472068,1.274449
1,14.25,382.455525,-23.2271375,-1.65572125,-2.33774675,40.5196575,33.7124125,-13.55918,-55.606725,90.7729975,27.6360756900689,7.77510000000003,0.267254798528833,6.91795194033589,320.875925,81.1345525,9.16075825,-1.53070225,0.820910593342457,0.247420275,0.785490730443029,0.532661363275463,0.851350725
1,14.75,380.5354,-21.63498,-1.934592,-2.455142,42.765865,42.19609,-18.468565,-58.674645,90.7707525,29.6469971283391,8.03982500000004,0.201032247828231,6.8731833765137,311.699525,88.487725,9.3027321625,-1.3001555,0.774197986034535,0.30423415,0.74780773061525,0.465955860186677,1.21907725
1,15.25,383.04965,-17.85426,-1.396454,-2.66082025,55.614125,47.1424975,-17.73847,-55.11146,90.7677925,29.1953987588066,8.08900000000002,0.242551718894744,6.86909394039534,460.670375,120.456525,9.4173775,-1.2168545,0.796145647987372,0.3689843,0.755751190260497,0.530025399521291,1.07441175
1,15.75,382.818025,-18.2655375,-1.157769,-2.822106,99.599975,69.261935,-19.22519,-75.22994,90.81533,30.2623278069456,8.95152500000003,0.327091687706883,6.82389490961331,391.177525,105.972075,9.52324745,-1.299933,0.878406305461971,0.382047475,0.872909215918502,0.607372747316383,1.37299275
1,16.25,382.3323,-15.86636,-0.769795625,-2.88643825,64.47106,43.9074675,-30.38585,-53.3031875,90.8026525,27.3284236655366,8.15870000000002,0.239003700477418,6.80430866294111,388.5917,105.812,9.593607325,-1.265471,0.938671329504795,0.3823174,0.867955983564088,0.598140619605398,1.855855
1,16.75,383.629425,-12.6741625,-0.84178725,-2.95415,54.7747125,44.1435075,-24.437955,-40.223925,90.78398075,26.7584327053565,8.17367500000004,0.189851153957262,6.53483634608832,338.44245,86.36047,9.7572977375,-1.48152875,0.818901142411879,0.3518907,0.908085054032866,0.564372717694022,1.5964025
1,17.25,382.48,-14.27794,-0.8811516,-3.22695975,62.2834,32.25244,-23.2634,-62.01994,90.7743395,30.2800254358585,8.56900000000002,0.26708900059044,6.28129130674919,226.087325,59.5964,9.95848345,-1.319964,0.771363114029225,0.3348012,0.747840199065363,0.559258818841842,1.419596
1,17.75,380.556125,-12.972515,-0.9824404,-3.37378375,37.0775,33.6573,-22.4563,-88.1678,90.750495,32.2352243870247,8.35450000000002,0.177590595070928,6.05917035547756,202.250875,49.2769975,10.036526675,-1.15376125,0.806305218106291,0.289198875,0.683900589439983,0.606333492784603,1.6325075
1,18.25,382.296875,-8.298135,-0.5871662,-3.642976,23.832968,16.995855,-50.4117,-46.02313,90.725398,31.7029532029226,8.06787500000002,0.13776686135631,5.84673491080208,111.481025,25.6572125,9.9910781,-1.067760625,0.816782459003342,0.276977625,0.784435979248638,0.533204278997283,1.272304375
1,18.75,381.95505,-6.844565,-1.129222,-4.006345625,-9.97124,25.5515275,-42.03164,-36.63372,90.71105425,36.3871158600437,7.65085000000001,0.106484323357501,5.76688328975385,85.3577965,10.86585725,9.96278268,-1.192129,0.784126221879948,0.28946035,0.741597304255174,0.47471999739187,2.0404955
1,19.25,383.475375,-4.096454,-0.6553306,-4.449890675,-20.948,9.91389425,-45.63922,-32.83768,90.705624,44.1429220981892,7.35487500000002,0.0812811438461978,5.73954863780472,46.81689825,-27.15709975,9.913943755,-1.04640375,0.694138925093071,0.322886625,0.607440695608042,0.45734806683969,2.3771425
1,19.75,384.47085,-0.470161,-0.2630646,-4.9329615,-30.09682,-10.9477325,-49.605935,-40.19835,90.7085805,56.8208309071157,7.19070000000001,0.0850223215878198,5.58006062918817,21.721015,-61.40198,9.8439745,-1.07648555,0.643565940680995,0.20812155,0.496527376042483,0.32325927622109,1.8729405
1,20.25,383.891625,0.2263043,-1.04476805,-5.38003375,-59.85452,-33.87526,-34.300515,-35.067505,90.696698,61.0658214884822,6.43162500000003,0.0841510297922,5.36633378363321,4.67010675,-88.6734425,9.78324735,-1.40674125,0.402323857701722,0.174587625,0.484520261351567,0.198286278974926,2.11507875
1,20.75,385.51625,0.62715845,-0.45705395,-5.70148925,-89.3068825,-27.3991,-39.32381,-40.344275,90.688228,65.4014757509896,6.19535000000004,0.0905500129717496,5.00474153737707,-2.73740825,-102.259104877314,9.7186139,-1.336114,0.373609809886513,0.110463545,0.334154746668164,0.122486626804967,2.1262475
1,21.25,386.11665,0.165042025,-1.2792512,-5.87288175,-96.46888,-31.6432,-32.411705,-53.657895,90.697508,62.9166237082382,5.81840000000003,0.0821504180451847,4.68748738798328,-4.77404075,-98.742975256853,9.64870925,-1.272341,0.290694722744412,0.08051225,0.300418613209277,0.0843570427341268,0.98114525
1,21.75,385.9685,0.6474107,-1.2433443,-6.11741975,-87.93666,-27.68422,-18.41847,-50.234015,90.703624,63.6153004528301,5.40770000000003,0.0641550401124056,4.36356100071215,-4.51648475,-95.9538244119777,9.5781889,-1.0341845,0.354619242576205,0.081537345,0.259800792184889,0.12111852804767,1.6547173
1,22.25,384.6118,0.592803425,-0.569247,-6.5018,-103.58938,-24.948625,-14.71047,-24.23266,90.69778,57.1275613455567,4.99142500000002,0.058285840133797,4.13648967940249,-4.29245775,-95.36738,9.4709809,-1.39791275,0.373966657230135,0.0843192125,0.341539999893252,0.0962920505036854,1.881014
1,22.75,384.14195,0.50744945,-1.7591385,-7.20667275,-96.0576,-27.734835,-18.91694,-22.224885,90.691676,63.5269536684018,4.74250000000002,0.0557869917665428,3.90360705413514,-4.13338775,-94.523721155518,9.3880413625,-1.41987025,0.395253791889301,0.11167269,0.316725409775025,0.114434268155456,2.13653925
1,23.25,382.5298,0.487797775,-1.5705325,-7.84918725,-93.7231975,-41.26966,-20.029665,-21.64678,90.688174,63.3236726604531,4.69325000000002,0.060278894656658,3.93847487788128,-3.989152,-92.9146075,9.2974766625,-1.3269905,0.236907270965523,0.06455532,0.22385448484652,0.114884957482736,2.1679565
1,23.75,381.993475,0.0641613399999999,-1.27811275,-8.14001625,-110.950615,-43.15612,-18.7623,-21.392565,90.687744,66.784406289121,4.57510000000002,0.0510829782220788,3.956769723674,-3.895348,-90.6099825,9.19267705,-1.66108575,0.264137913790634,0.0573485675,0.262889090210238,0.102790614079721,1.85964625
2,0.25,390.14425,0.0839165,-1.602229,-7.384846225,-112.027,-35.7128375,-16.687415,-29.68644,90.99596975,36.2662363121073,5.42232500000003,0.0717518056801232,4.53383220667241,-0.566736435,-94.5190215,10.265635325,-1.53582175,0.289889917888501,0.0890599725,0.322173713328142,0.123459122741468,0.877188625
