DOY2,HR2,USTAR,TA,WS,FC,H,LE,TS_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,CO2,FCH4,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,6.75,0.123194592,-24.6485,2.129021,0.116411235,-4.7530888305,0.000284581,-8.01445,73.359185,94.737285,0.15943521,-1.2837165,0.3279921,-0.700845,-0.0485,0.054,191.325,200.63,1.8316092365,-3.9361,-4.5066,-2.8328405,-3.506457,369.08332545,2.966321,-2.4503485,-2.0749795,-1.657993,-0.76699525,-0.5109114,-3.356392,-2.695876,-2.0061155,-1.4584185,-1.1627115,-4.079613,-3.816384,-2.747722,-2.2696925,-2.01439,-2.0466875,-1.8086025,-1.858366,-0.9103122,-0.68160635
1,7.25,0.131631418,-24.455,1.8581,0.1209512815,-3.951286999,0.0262008395,-8.017,73.33946,94.748,0.15742746,-0.83366795,0.356295,-0.63164,-0.0625,0.126,192.915,200.885,1.622496469,-3.9215585,-4.4456615,-2.84975,-3.509346,369.8876625,11.394696,-2.4782965,-2.1096,-1.7061985,-0.774417,-0.49855885,-3.33543,-2.7186435,-2.0397535,-1.466648,-1.1353805,-3.993097,-3.7157465,-2.603624,-2.2779945,-2.074138,-2.047955,-1.8271575,-1.833172,-0.9053215,-0.75201355
1,7.75,0.1263482725,-24.21539,1.8525,0.10127441,-1.83490358,0.0005033705,-8.0214,73.37397,94.735,0.15264631,-1.0221415,0.3476345,-0.45517,-0.0675,0.0725,195.35,200.25,1.875467924,-3.902248,-4.44406,-2.85945,-3.5092995,370.05867575,11.1300325,-2.569551,-2.0288595,-1.691766,-0.8015353,-0.5251967,-3.287732,-2.692515,-2.008486,-1.424497,-1.1210195,-4.040027,-3.6214025,-2.4832085,-2.22357,-2.045078,-2.0195455,-1.761321,-1.737527,-0.89890905,-0.73853235
1,8.25,0.1325498715,-24.49292,1.940981,0.005565761,-3.285120464,-0.000135124,-8.02505,73.5055,94.75981,0.15322007,-1.0914025,0.36432075,-0.5673895,-0.044,0.0475,193.68,199.725,2.183952227,-3.887363,-4.4498875,-2.859,-3.5109335,369.3992106,10.740327,-2.6525325,-2.110949,-1.652994,-0.74718555,-0.4693764,-3.261518,-2.685567,-1.9992745,-1.4264655,-1.1675145,-4.035624,-3.6432345,-2.5188885,-2.283857,-2.090787,-2.0657335,-1.797635,-1.7801395,-0.8612488,-0.7136886
1,8.75,0.1189427285,-24.661,1.9683535,0.052044459,-2.859229452,0.001581704,-7.9609,73.23081,94.74218,0.169335149,-0.90597,0.35471685,-0.5375384,-0.0625,0.074,193.745,199.465,1.929775776,-3.856819,-4.391726,-2.8439,-3.499714,369.129468,5.39132,-2.579777,-2.1170985,-1.6976865,-0.7284684,-0.4502295,-3.289141,-2.5638955,-1.957215,-1.417149,-1.16791,-4.009446,-3.6954885,-2.4665995,-2.2919065,-2.012451,-2.0414905,-1.739487,-1.7248555,-0.87201465,-0.65542565
1,9.25,0.132856681,-24.359,1.951,0.116927352,-7.051157042,-0.0002570435,-8.0313,73.227,94.757315,0.15675868,-1.1438,0.3365148,-0.55539,-0.0555,0.1075,193.73,200.17,1.904395392,-3.8366,-4.5018,-2.8643,-3.534935,368.7056495,11.337263,-2.552685,-2.077291,-1.661572,-0.7550071,-0.4429865,-3.160529,-2.556968,-1.919936,-1.442677,-1.197794,-4.017456,-3.587071,-2.532918,-2.277581,-2.060825,-2.041412,-1.788495,-1.748544,-0.8788683,-0.6591764
1,9.75,0.142343922,-24.721175,2.0138,0.0541393505,-2.926844587,0.003072442,-8.0326,73.432,94.780625,0.15981606,-1.00106165,0.30248945,-0.5569366,-0.037,0.1535,194.175,201.54,1.684240217,-3.8507,-4.4515035,-2.8548,-3.548261,368.2733919,8.792148,-2.544577,-2.106325,-1.6968705,-0.77415325,-0.5109808,-3.12914,-2.6061955,-2.013516,-1.427371,-1.1268185,-3.9717135,-3.6182365,-2.5162615,-2.243065,-2.063309,-2.036811,-1.8389605,-1.799217,-0.97958435,-0.735796
1,10.25,0.127024297,-24.514,2.0848,0.056510734,-0.721174871,-0.000117542,-8.0373,73.117645,94.778185,0.16019052,-0.71257,0.434955,-0.437085,-0.003,0.145,194.52,202.475,2.013001525,-3.85715,-4.445003,-2.854,-3.5575455,368.4712354,8.8384315,-2.536191,-2.0963725,-1.7089135,-0.7478306,-0.45855445,-3.177109,-2.6108765,-2.0233505,-1.4407035,-1.087309,-3.97526,-3.647789,-2.53918,-2.2695405,-2.071196,-2.0684175,-1.802171,-1.7661695,-0.96989975,-0.73513975
1,10.75,0.140300673,-24.4245,1.91625,0.085642072,-5.861876034,-0.000414075,-8.03885,73.081,94.779,0.16006862,-1.113954,0.638565,-0.173485,0.1705,0.442,193.48,201.79,1.883387213,-3.8509,-4.50015,-2.85115,-3.5658095,373.1850047,8.583145,-2.50959,-2.079473,-1.6763065,-0.74432775,-0.4287273,-3.115776,-2.6227405,-1.947994,-1.3653165,-1.096594,-3.9626915,-3.601119,-2.577662,-2.2470515,-2.098207,-2.0208485,-1.768848,-1.7413965,-0.9402846,-0.6613793
1,11.25,0.137779404,-24.67941,2.0585,0.003227592,-2.236219439,-0.000142932,-8.0478,73.47665,94.774,0.16229471,-0.99648,1.2479,0.2161472,1.006,1.058,192.055,200.67,1.746553075,-3.8268,-4.5567,-2.8607,-3.568623,367.25727835,16.761911,-2.527604,-2.031787,-1.690371,-0.7007076,-0.4378405,-3.170837,-2.563247,-1.955013,-1.400542,-1.102043,-3.971179,-3.68118,-2.621628,-2.279401,-2.089916,-2.083539,-1.822631,-1.748978,-0.9349601,-0.7023618
1,11.75,0.137514528,-24.741425,1.98458,0.097409852,-0.847827533,0.025158473,-8.05475,73.849,94.75132,0.16948662,-1.4932565,2.66085,1.20425,2.9405,2.449,192.83,200.45,1.71702439,-3.81415,-4.5367,-2.8547,-3.5688095,372.5259415,13.59594,-2.5105025,-2.066099,-1.7130885,-0.708095,-0.44743175,-3.1655815,-2.632688,-1.9944825,-1.4055535,-1.122691,-4.0721235,-3.6431135,-2.5554195,-2.219541,-2.037105,-2.0649245,-1.8446205,-1.7858425,-0.9212953,-0.67515515
1,12.25,0.1280556525,-24.77883,2.2002,0.0943087405,-3.548680571,0.001277949,-8.0649,73.84594,94.73065,0.16208866,-1.82785,5.0743,2.549223,5.74,4.4615,193.49,201.35,1.70199674,-3.81005,-4.5252,-2.8586,-3.5700895,373.4514626,20.841638,-2.476901,-2.0220595,-1.6612385,-0.7126549,-0.43996965,-3.167725,-2.5848395,-1.996594,-1.3802015,-1.0780445,-4.0975765,-3.6517905,-2.550756,-2.246676,-1.941183,-2.0462675,-1.7851565,-1.780753,-0.94944355,-0.6912584
1,12.75,0.143978797,-24.75947,1.9781,0.087332671,-1.210458163,0.0004273375,-8.072,73.694275,94.70405,0.16467777,-2.269,7.0891,4.4222745,8.4925,6.2755,195.36,204.05,1.6939707665,-3.799357,-4.4977,-2.853635,-3.562358,368.44211675,7.621625,-2.506178,-1.992517,-1.6019475,-0.75136685,-0.4648165,-3.109174,-2.659965,-2.0087045,-1.4183145,-1.10106,-4.119153,-3.706963,-2.5333325,-2.296208,-2.095991,-2.022387,-1.830991,-1.7979995,-0.9451245,-0.65719735
1,13.25,0.13895,-24.5835,2.04336,0.0563241045,-0.485760767,-0.000187218,-8.07745,73.88581,94.71757,0.16386803,-2.00985,8.5745795,5.369565,10.2165,7.447,195.935,204.245,1.697289196,-3.797524,-4.5050685,-2.854,-3.5573435,369.14140155,10.089756,-2.4950915,-2.1061835,-1.7385265,-0.8270398,-0.49633715,-3.153385,-2.6566655,-1.988766,-1.397439,-1.1095375,-4.1150695,-3.8186515,-2.584147,-2.353191,-2.1580515,-2.056636,-1.8621805,-1.792468,-0.94717055,-0.68212745
1,13.75,0.1476931555,-24.376,1.8185,0.1136205405,-1.536487117,0.0024611315,-8.08225,73.81244,94.783355,0.16422651,-1.94315,9.305409,5.71515,10.271,7.347,195.535,204.19,1.840405572,-3.7893105,-4.5121095,-2.8478225,-3.543032,367.1674496,8.568158,-2.564704,-2.131113,-1.747134,-0.8016375,-0.4668067,-3.255202,-2.623898,-1.9772265,-1.3918565,-1.1408175,-4.1580015,-3.8025555,-2.629192,-2.369856,-2.157274,-2.0326135,-1.8130185,-1.771645,-0.9510704,-0.70901985
1,14.25,0.141809178,-24.05644,2.336128,0.093607266,-0.0065137295,0.000188641,-8.08415,74.1015,94.77,0.16526741,-1.79585,8.7611415,5.16415,8.7505,6.5495,194.805,204.505,2.127758296,-3.7995715,-4.530295,-2.845912,-3.5324545,373.693128,10.8717,-2.5036535,-2.1062085,-1.671507,-0.78111515,-0.476254,-3.1429585,-2.597153,-1.9289215,-1.4023775,-1.1105315,-4.1168515,-3.7021265,-2.6276815,-2.3480615,-2.137379,-2.022949,-1.8321775,-1.769472,-0.9316481,-0.73664985
1,14.75,0.138030718,-24.14843,2.171559,0.0661769515,-0.57108165,0.000849265,-8.08805,73.8605,94.75751,0.161,-1.850914,6.7969215,3.290437,5.725,4.512,195.73,204.05,1.934713965,-3.812245,-4.5540425,-2.84509,-3.523596,372.8129562,10.253713,-2.5165585,-2.0396175,-1.6334885,-0.80676015,-0.5001951,-3.209001,-2.6287425,-1.942633,-1.4174695,-1.1401535,-4.1162195,-3.6812685,-2.6952265,-2.3569665,-2.206797,-2.022027,-1.7310185,-1.8065845,-0.94726,-0.7334426
1,15.25,0.128681218,-24.474,2.193126,0.08745,-2.8754488995,0.0032795585,-8.08905,74.01379,94.74458,0.1645035,-1.384329,4.6229955,1.936915,3.1525,2.336,196.85,203.125,1.528287061,-3.8139,-4.55873,-2.843674,-3.51035,369.0517542,8.36559,-2.5148525,-1.9959375,-1.6356435,-0.7981096,-0.52072075,-3.260067,-2.64391,-1.9387085,-1.424671,-1.1942395,-4.0124605,-3.6918465,-2.7542155,-2.489314,-2.239003,-2.0764225,-1.837075,-1.815862,-1.012174,-0.7635905
1,15.75,0.147072475,-24.86162,2.1487295,0.0561820645,-1.29344996,0.0061504745,-8.0891,73.9165,94.729665,0.16303447,-0.947418,2.293277,0.866814,1.1825,1.138,196.265,201.55,1.801243708,-3.8091,-4.57735,-2.839847,-3.4961,370.7655082,11.271644,-2.5692605,-2.0130065,-1.6980795,-0.8272404,-0.49494795,-3.3107945,-2.619562,-1.972223,-1.422066,-1.1547825,-4.078951,-3.7275895,-2.7214715,-2.433404,-2.200522,-2.101318,-1.8288705,-1.837772,-0.9811772,-0.78755405
1,16.25,0.142328034,-24.81371,2.122814,0.014507322,-0.0040587935,0.003798119,-8.0895,73.950765,94.738,0.16105298,-1.311176,0.973706,0.1289,0.2545,0.4185,194.085,200.845,1.819340663,-3.8081515,-4.5975645,-2.831981,-3.4856,372.97615295,11.6764835,-2.500762,-2.056414,-1.679643,-0.7829024,-0.51395125,-3.258804,-2.561673,-1.9748735,-1.403962,-1.1396575,-3.999283,-3.6163675,-2.7513375,-2.397191,-2.181132,-2.1376125,-1.882771,-1.816227,-0.96778695,-0.78154865
1,16.75,0.142935329,-24.627,2.121127,0.069398418,-2.655675637,0.000134222,-8.09195,73.746685,94.720585,0.16053935,-1.501,0.57879395,-0.27859315,0.046,0.187,195.015,200.985,1.766691354,-3.829431,-4.6197935,-2.8410485,-3.4904445,372.6023121,13.636409,-2.484529,-2.06029,-1.6637855,-0.7526268,-0.46274565,-3.249339,-2.5737975,-1.952306,-1.3834105,-1.107101,-3.974782,-3.623722,-2.6190915,-2.3172625,-2.112139,-2.0541975,-1.8244695,-1.7755745,-0.9351123,-0.6997268
1,17.25,0.125126423,-24.705105,2.141761,0.008368291,-0.001382726,0.046386324,-8.0939,73.4935,94.71676,0.15928913,-1.4625,0.428285,-0.525195,-0.027,0.106,194.545,201.53,1.54335074,-3.84345,-4.61655,-2.854481,-3.492776,372.03344015,8.082498,-2.470398,-2.032693,-1.615512,-0.70109865,-0.42548485,-3.185716,-2.630025,-1.90463,-1.314033,-1.0599875,-3.9693815,-3.6416675,-2.6231775,-2.324609,-2.010144,-2.023787,-1.7796395,-1.7610425,-0.91851065,-0.696271
1,17.75,0.1391196945,-24.71897,2.10971,0.000719257,0.000201264,0.023,-8.0928,73.638085,94.681,0.15993047,-1.25115,0.3434429,-0.72377375,-0.0515,0.008,194.715,201.675,1.625174588,-3.8489,-4.6066,-2.853586,-3.490993,372.94185015,11.356786,-2.4741845,-1.940933,-1.6272755,-0.7303881,-0.4167131,-3.1592265,-2.562628,-1.8199935,-1.2962965,-1.009495,-4.009635,-3.6706325,-2.6579885,-2.242808,-1.901381,-1.98482,-1.753673,-1.772654,-0.9183176,-0.662437
1,18.25,0.139483871,-24.445,2.194,0.000618787,0.000198782,0.004506452,-8.0931,73.37087,94.6925,0.15971572,-1.504128,0.33805335,-0.664912,-0.0685,0.122,189.115,201.45,1.7137180035,-3.8565,-4.60705,-2.8366375,-3.4903905,372.9584614,7.990231,-2.456321,-1.917867,-1.527,-0.64661145,-0.37787565,-3.0875555,-2.510584,-1.790956,-1.22589,-0.9633979,-4.030682,-3.6906885,-2.5330365,-2.203354,-1.952266,-1.8948515,-1.6392605,-1.6752215,-0.86318945,-0.6516259
1,18.75,0.13998,-24.5215,2.019885,0.049427429,-1.6456690575,0.0058312085,-8.093,73.411685,94.67453,0.164077645,-1.7394365,0.356015,-0.686195,-0.067,0.1365,192.83,201.18,1.961823095,-3.86275,-4.5876045,-2.823882,-3.488561,372.2902977,9.324645,-2.4404755,-1.9632095,-1.5746705,-0.6422769,-0.38644235,-3.0825735,-2.51312,-1.7824945,-1.2944595,-1.03078,-4.0735945,-3.6123235,-2.6797295,-2.159994,-1.988645,-1.935548,-1.68198,-1.644183,-0.8714093,-0.66201555
1,19.25,0.139625841,-24.519,2.2036645,0.125236456,-1.296973266,0.000379883,-8.09205,73.703785,94.684,0.15863261,-1.51695,0.35064185,-0.68104295,-0.066,0.203,192.845,202.665,2.04384278,-3.87635,-4.5611215,-2.74325,-3.4862685,372.6678859,10.32309,-2.532498,-2.0036155,-1.570668,-0.7257071,-0.4328951,-3.1597625,-2.6214445,-1.835482,-1.33215,-1.1357175,-4.0583235,-3.6540325,-2.724355,-2.262511,-2.065616,-1.966065,-1.717905,-1.677413,-0.91318,-0.69104825
1,19.75,0.159090153,-24.3225,2.275667,0.080448055,-0.0466392745,0.000889445,-8.09265,73.617,94.666,0.165009575,-1.6283895,0.35720435,-0.528655,-0.046,0.23,191.415,201.62,1.983841601,-3.870433,-4.5314605,-2.7494,-3.47905,372.78450385,10.4691985,-2.5244625,-2.0546295,-1.6286765,-0.7460245,-0.4561033,-3.182857,-2.61327,-1.836941,-1.3725735,-1.12052,-4.1181345,-3.68085,-2.807179,-2.300718,-2.071838,-1.9483345,-1.713032,-1.69916,-0.9275541,-0.6589033
1,20.25,0.14708,-24.331,2.236875,0.103883384,-0.0028901145,0.000750499,-8.09065,73.3625,94.673,0.16478043,-1.3144965,0.35189,-0.69161,-0.0565,0.143,190.46,199.99,1.8783380885,-3.8587345,-4.5103,-2.758,-3.474,372.6555767,10.9528705,-2.5251205,-2.0526595,-1.644737,-0.7908135,-0.4794585,-3.1999185,-2.6329065,-1.870289,-1.418876,-1.1358465,-4.123582,-3.6945885,-2.823158,-2.322926,-2.141708,-1.9201075,-1.7231055,-1.78085,-0.9298736,-0.7003931
1,20.75,0.158865,-24.5405,2.158911,0.0765443535,-0.009374259,0.000107958,-8.0904,73.4775,94.708,0.1567,-1.4257935,0.3001911,-0.67773095,-0.0615,0.165,189.725,199.76,1.7754004135,-3.853212,-4.511,-2.765,-3.4712,372.5323893,12.1727285,-2.546071,-2.037379,-1.6205545,-0.7625114,-0.42953,-3.2034015,-2.6308,-1.918135,-1.419944,-1.1590395,-4.1429155,-3.7081225,-2.7372715,-2.2774905,-2.0528155,-1.9624015,-1.725991,-1.8384725,-0.89650985,-0.6686696
1,21.25,0.154801763,-24.599,2.17078,0.115687343,-3.9720247775,0.000273579,-8.0875,74.135,94.692,0.15375961,-1.5331,0.33899,-0.58279,-0.081,0.184,192.89,200.465,1.9534744795,-3.822823,-4.5139,-2.8093,-3.4866,368.2100162,15.719295,-2.506091,-2.029485,-1.638643,-0.7879111,-0.4470293,-3.223342,-2.593908,-2.017589,-1.402897,-1.168024,-4.211064,-3.634205,-2.7003915,-2.193958,-1.982463,-1.990449,-1.805414,-1.8412235,-0.9132376,-0.6626626
1,21.75,0.1531261205,-24.98676,2.0204,0.0883931555,-3.745704142,-0.000262178,-8.08665,74.007045,94.758,0.15302813,-1.5500355,0.3378892,-0.635365,-0.051,0.172,195.135,201.7,1.915417356,-3.86435,-4.43745,-2.79355,-3.498489,372.1111963,6.394183,-2.472481,-2.0362055,-1.6216685,-0.73580405,-0.437839,-3.218883,-2.6589355,-1.96207,-1.395526,-1.117307,-4.1018755,-3.6676445,-2.638778,-2.3067955,-2.084382,-2.0075485,-1.7361875,-1.8223235,-0.89200405,-0.7072275
1,22.25,0.129582905,-24.88629,2.2265,0.085190283,-1.547333865,0.000274962,-8.0848,73.827985,94.7115,0.15356701,-1.5758,0.35791605,-0.629205,-0.051,0.1345,194.755,202.235,2.01328027,-3.861,-4.4028495,-2.804708,-3.506716,368.7183749,5.2418035,-2.4826545,-2.1086765,-1.675244,-0.75275595,-0.4623022,-3.2591635,-2.680788,-1.978552,-1.377443,-1.0837395,-4.0435475,-3.693503,-2.7464325,-2.373404,-2.1153805,-2.0613465,-1.780706,-1.8223055,-0.97053165,-0.7292759
1,22.75,0.1282178095,-25.40332,1.9210705,0.144462073,-2.056158137,1.025e-05,-8.0915,73.41061,94.717,0.154943705,-1.3514895,0.335925,-0.651529,-0.0735,0.1165,193.29,202.35,1.7430195375,-3.862994,-4.3684325,-2.810673,-3.5111875,371.78655425,9.0919805,-2.6030025,-2.0795495,-1.6900575,-0.76549875,-0.4737427,-3.338298,-2.6632805,-2.0079155,-1.40236,-1.1733775,-4.0441695,-3.61927,-2.754227,-2.304248,-2.124214,-2.0828865,-1.8295045,-1.809088,-0.87099295,-0.7124148
1,23.25,0.140614369,-25.09,2.078932,0.125756819,-0.012424529,0.0554788125,-8.09305,73.6575,94.74664,0.156246615,-0.91455,0.3514419,-0.52918945,-0.0535,0.061,193.35,201.895,1.707334342,-3.867662,-4.3941695,-2.816716,-3.5371025,369.1052089,17.1909175,-2.5312475,-2.0781275,-1.639285,-0.77661835,-0.4796471,-3.3508295,-2.6466295,-1.962628,-1.451276,-1.119355,-4.083548,-3.6811065,-2.7255145,-2.3851,-2.1487205,-2.0948435,-1.845362,-1.769731,-0.90763625,-0.70514715
1,23.75,0.142231883,-25.305,2.252719,0.0832545065,-0.666202588,0.0002204495,-8.1746,73.196,94.745,0.15376183,-0.834029,0.32085845,-0.51171455,-0.0685,0.073,192.475,201.61,1.754456393,-3.784289,-4.6718,-2.860841,-3.5006,370.66453505,8.254202,-2.5774145,-2.0538055,-1.6541005,-0.81774355,-0.5034319,-3.301042,-2.7147715,-1.9695945,-1.4574295,-1.158303,-4.1129365,-3.726758,-2.7989775,-2.42674,-2.1902835,-2.0643625,-1.846017,-1.8256855,-0.9398349,-0.7086347
2,0.25,0.160312432,-24.0074,2.62725,0.046699588,-3.53849986,0.2831481175,-9.25995,72.405,94.677,0.1601,-6.356648,0.3815098,-1.2228,-0.099,-5e-04,194.31,201.745,1.298651975,-2.9142,-3.575698,-1.7868,-2.766646,376.5080166,5.764472,-4.608293,-4.300294,-3.999967,-3.33096,-2.978614,-5.279376,-4.395354,-3.641881,-3.218373,-2.932365,-6.085921,-5.736,-5.084118,-4.659874,-4.474787,-3.405411,-3.18101,-3.023634,-2.398939,-2.139802
