DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,4.28481776885524,2.90316460606327,3.37000392808604,41.3757743096024,16.9383388564333,0.71442932270275,1.18249787271579,4.59526715915758,1.31144720658486,431.203003631154,26.1508895578056,443.104812842063,25.4815715516126,451.131859275502,22.9494851709429,447.66920476738,25.7176815146113,436.418244798424,22.9506349453684,449.133899916204,25.6309001036004,436.448472667503,22.9232058082401,455.623151891089,25.5786250297863,443.414130183917,18.6914534877355,491.089483579601,25.2940898301827,453.676892445918,21.2239940574283,548.977585476403,25.1140526765028,510.840522305868,23.678574349739,5.17258950641832,23.6120174430681,0.369828433726065,3.8925,2.211,1.67125,1.501,0.869,21.2945175,21.589575,21.009375,21.2070375,20.929745,20.344215,20.167885,102.4954775,99.4105,6.62965,19.9515,19.69075,19.53475,19.582,19.80275,2.3025,-0.29675,3.9025,-0.58975,1.334,405.905,427.4375,402.1125,420.525,0.501999999999999,0.24,0.2305,0.21,0.10025,-0.02,4.18525,0.0474999999999996,0.21025,0.25025,19.26895,19.250525,19.8068,19.68825,19.594225,19.596975,19.828125,20.7874,20.969625,19.349625,19.8132,20.320575,20.24725,19.910725,19.785675,19.902125,20.305125,20.879775,20.39455,20.3411,20.761375,21.2271,20.592925,20.204875,20.483975,20.905425,21.24015,19.9169,20.264925,20.673125,20.79705,20.27785,20.05495,20.139625,20.4302,20.99815,19.100825,19.43165,19.758875,19.8705,19.2404,19.3691,19.31955,20.050525,20.58405,5.00415,4.2815,7.07855,-6.0825
1,0.75,6.84801379498888,3.65891573967964,3.65579705670628,32.6863019461669,14.3197449209374,0.745444157349104,5.09723824164236,8.89020951848219,1.16376262072451,433.631615291286,26.1630065174735,445.02100282921,25.4306906567274,454.16668057619,22.7391425501677,447.241808188324,25.4526687001215,448.508211433808,22.6773199850996,449.901752072341,25.3712656235557,437.852583412419,22.4686404015252,454.396327689475,25.4008795612136,435.770278491331,20.3861444393697,493.204512853252,25.2782564638151,466.38273787131,20.8241589809087,540.170144268447,25.2353795776632,530.911193477353,20.9094205976985,4.80291810209509,23.5840824344826,0.3960759639935,3.72125,2.0305,1.6225,1.5575,0.854,21.05542,21.3763,20.91652,21.2567875,21.147015,20.557235,20.162375,102.49741075,98.7695,6.70291,19.979,19.63875,19.674,19.56925,20.005,2.4,-0.27,3.9025,-0.658000000000001,1.421,407.255,426.5975,401.89,420.2025,0.479249999999999,0.25,0.24,0.21,0.11,-0.02,4.12425,0.0534999999999988,0.2105,0.24025,19.160225,19.1021,19.665675,19.630875,19.583625,19.601775,19.829025,20.786475,20.967675,19.215275,19.604825,20.194225,20.1821,19.900125,19.77705,19.901225,20.306125,20.8798,20.1909,20.147575,20.670825,21.148175,20.59885,20.207,20.482975,20.90735,21.2392,19.716075,20.015525,20.521025,20.7179,20.284825,20.064625,20.137525,20.433125,20.996225,19.03595,19.30365,19.61505,19.8149,19.245425,19.374875,19.3177,20.05045,20.5831,4.8366,3.9248,7.77547499999998,-4.47725
1,1.25,8.21282440094605,1.72074774431624,4.01816501085732,14.9968568587472,9.47053071300831,0.823288351852203,-0.920142633385427,13.060966617516,1.42193621626406,434.075456748981,26.3488007004293,444.34944673467,25.474192103011,450.461384428893,22.8664506057404,448.882560209589,25.6159722916102,438.793950557218,22.9932152205403,447.158690801211,25.4626370958962,437.911130923068,21.8784053779746,451.213240487016,25.4486028766802,440.595209417367,19.8982886045222,480.786585174635,25.3592245996498,460.557896021128,22.8367018240344,533.86011463877,25.3439767075403,485.34435357887,22.8448365995245,5.06185861538733,23.5950320214056,0.39862567117528,3.23199999999999,1.917,1.631,1.4575,0.903,20.847255,21.381725,20.744185,21.1728925,21.160075,20.604105,20.538165,102.48201125,98.79225,6.7739,20.1795,20.05225,19.91175,19.98275,20.00775,2.4,-0.29725,3.9025,-0.5995,1.50025,408.815,427.19,408.315,420.2325,0.483499999999999,0.25,0.2405,0.21,0.11025,-0.02,4.1235,0.062999999999999,0.21,0.24025,19.0911,19.00805,19.528575,19.573475,19.571075,19.605575,19.82615,20.7855,20.96475,19.061625,19.42095,20.067675,20.11505,19.888525,19.7782,19.89935,20.309075,20.87885,20.083275,19.975925,20.601975,21.0693,20.6038,20.20815,20.48295,20.908325,21.23825,19.61115,19.879625,20.374875,20.639725,20.28885,20.0743,20.13545,20.436075,20.9933,18.94395,19.21715,19.4894,19.76135,19.247475,19.380625,19.31585,20.05135,20.582175,3.3095,2.33725,3.35060000000001,-4.8015
1,1.75,5.31236245930987,5.3386678408021,5.3320682003066,13.958577815337,13.8086208095865,0.776302892697169,0.00748864993036535,7.58574508341056,1.28497266677482,434.689684411643,26.6720532777427,445.177999932667,25.5540963413773,448.876181867205,22.8419291390276,448.002113263936,25.6044738378853,451.796535329393,23.9624448792534,451.615163806816,25.4766733908238,436.422508974962,22.9250119403472,457.302112993288,25.4298777459495,441.477391109463,19.3515068288615,493.638944735124,25.3255313631337,454.254892846061,19.7398494468623,534.726662361288,25.1528520698078,502.456225592823,22.1054646715183,6.0277502956295,23.4783825589978,0.517027632163113,3.49199999999999,2.15,1.62525,1.5645,0.884,21.00279,21.26605,20.97965,21.076565,21.03469,20.97085,20.590035,102.474654,99.29075,6.7256,20.0175,19.82575,19.70525,19.75675,19.80025,2.4,-0.31,4.1,-0.6095,1.2815,410.9225,427.9525,413.015,419.34,0.476499999999999,0.24025,0.24,0.21,0.10025,-0.03,4.30075,0.0632499999999989,0.21,0.23025,19.085575,18.9889,19.41465,19.559075,19.558475,19.61035,19.823275,20.784425,20.963775,19.003475,19.3362,19.951125,20.0481,19.876925,19.780325,19.898475,20.312,20.8789,20.030725,19.820525,20.5097,20.99335,20.60575,20.2093,20.48385,20.90955,21.2376,19.540325,19.8827,20.2385,20.562625,20.290875,20.08395,20.134325,20.439,20.990375,18.86705,19.07785,19.37825,19.7251,19.248525,19.3864,19.314975,20.051275,20.581225,3.7682,2.04159999999999,3.966625,-5.25500000000001
1,2.25,4.30005596299394,2.91309594723428,2.37042374638574,51.0140224057422,17.3028396466211,0.765839954397515,-0.476549969276529,4.165773424477,1.3211029875645,434.164979805309,26.4501195853115,445.524327595975,25.5049038766543,448.965082941265,22.782185134144,455.161061018197,25.7044453372047,442.095223046451,23.1645440600983,458.7128952556,25.4831747841107,436.845731019496,20.8091662116759,460.639116740201,25.4556618419357,449.575238736559,18.3541771643223,498.194914458128,25.2597660398516,455.963892677824,23.6284044496503,527.889088918123,24.8734360658005,480.134478045474,23.5695906308576,5.4799153940839,23.0349301620608,0.422935139954719,3.938,2.156,1.661,1.4335,0.828,20.530345,20.902625,20.50216,20.516645,20.47765,20.603195,20.449125,102.4681965,98.705,6.6403225,20.293,19.93225,19.861,19.74575,19.907,2.4025,-0.206000000000001,4,-0.56875,1.28325,416.3425,425.535,413.8475,421.6275,0.46375,0.25,0.24,0.21,0.11025,-0.03,4.347,0.0532499999999989,0.2105,0.24025,19.005025,18.9348,19.2966,19.5332,19.551725,19.61415,19.8214,20.78335,20.96265,18.9338,19.3043,19.834525,19.9812,19.8633,19.78145,19.897575,20.31305,20.87795,19.900575,19.74235,20.392,20.9174,20.606725,20.21035,20.481925,20.909275,21.23635,19.386775,19.8602,20.10985,20.493325,20.289925,20.092625,20.13225,20.43905,20.98785,18.7261,18.974925,19.256225,19.71135,19.2466,19.39115,19.3141,20.0512,20.580275,4.0692,2.9262,7.80777499999999,-4.27075000000001
1,2.75,4.97909363353873,5.16777666372787,3.15107468777362,18.2167728694485,25.4064906213091,0.681706769355875,2.5099679848509,8.24353195318042,1.17170300861881,434.507053978753,26.2282836239393,446.893753615059,25.6305176117434,460.283162115323,23.7143488710235,458.949803667751,26.0075532088859,454.896418216765,23.9019603797527,462.771342797473,25.5309957076819,438.504753475524,22.7995403814916,467.160972398213,25.5333065717605,438.598281177958,18.255810208794,505.197759606031,25.3667851753188,455.219634000744,18.0430484282517,526.393997181157,25.1928969397671,482.738610564223,23.980368778677,5.35967628562314,22.9811813746931,0.434521512286327,3.49725,2.0485,1.49325,1.3205,0.835249999999999,20.33676,20.6509,20.19759,20.5862075,20.65289,20.45888,20.29238,102.4719725,98.927,7.04184,19.96,19.63725,19.66425,19.616,19.93025,2.4,-0.209750000000001,4.1025,-0.606500000000001,1.4025,415.29,425.9175,413.0775,422.705,0.451,0.24025,0.24,0.21,0.12,-0.03,4.1325,0.0432499999999989,0.22025,0.25,18.8846,18.93155,19.27835,19.51505,19.554675,19.618925,19.818525,20.782275,20.959875,19.039175,19.18665,19.728375,19.90745,19.849675,19.782575,19.897675,20.3131,20.87795,19.8576,19.746075,20.2811,20.839525,20.605675,20.211225,20.480925,20.9112,21.2354,19.3653,19.685725,19.987525,20.420075,20.287925,20.101275,20.131125,20.439125,20.98595,18.709075,18.945225,19.140075,19.64475,19.244625,19.390075,19.31225,20.051125,20.57935,3.0856,1.25765,4.419,-4.11925
1,3.25,4.70822308952519,3.72196067590131,3.8348043052172,20.6063258750427,26.8116139148377,0.67875255221526,0.215660605845764,4.98310550557559,1.25250803867852,435.461181516592,25.9478288892848,448.726138072514,25.7372144545878,448.538120499766,23.0282472665439,461.020412213755,26.0407078974436,442.823434984943,23.4150927808648,462.989923557693,25.7308048653259,439.895334186026,21.7430458983413,468.177071166739,25.6552873213295,444.249265913815,19.7071770778976,509.879603130056,25.4468135724771,447.459925253082,23.4976015539983,540.634912639725,24.981024691466,479.700720503226,23.3624167020437,5.1378747253701,22.5929305317109,0.514608966010679,3.4165,2.048,1.50125,1.343,0.839,20.29299,20.49515,20.1855825,20.1749,20.17354,20.32732,20.20992,102.46972,99.10775,5.89534,19.701,19.54125,19.51775,19.4615,19.875,2.3025,-0.22775,4,-0.509,1.31025,413.22,426.215,414.23,422.5025,0.441,0.25,0.24,0.22,0.12025,-0.03,4.09925,0.052999999999999,0.21,0.25025,19.01325,19.030375,19.22925,19.44445,19.556625,19.622725,19.81665,20.7812,20.957925,19.141,19.259725,19.628125,19.8298,19.83405,19.783675,19.896775,20.31415,20.87695,19.9497,19.649325,20.175825,20.794825,20.60365,20.216975,20.4809,20.9112,21.23445,19.460175,19.713825,19.873075,20.337,20.28395,20.10895,20.13,20.4391,20.98255,18.810325,19.02445,19.146025,19.565725,19.2397,19.37045,19.31235,20.052025,20.5784,3.96472499999999,3.71884999999999,8.54639999999999,-3.21475
1,3.75,5.01531211406213,2.00655707438459,3.86712146828042,20.8278898985544,19.2091364913838,0.640495987014479,1.56076192759403,10.0546791980129,1.18066056202934,438.722036147154,25.7784754927247,450.50393076475,26.6652385836536,475.874335830053,23.1226284071028,457.27290558195,26.0469442777575,457.102643863277,23.3430119813464,460.266747467183,25.6299326942584,437.823780960065,22.351399422911,467.461720438262,25.5140850591663,447.1248949443,18.3436157951029,524.236019917477,25.3880717660254,461.373748379858,17.8261648716867,546.269760598533,24.9905601074486,486.627857165444,23.4799442607063,4.99539797033891,22.5378574617307,0.50685156978733,3.56125,2.155,1.54,1.3615,0.87625,20.21519,20.5026,20.176375,20.142975,20.1546625,20.24354,20.217375,102.44209525,99.65125,5.20621,19.822,19.6635,19.6435,19.71,20.06325,2.305,-0.24875,4,-0.67,1.30525,413.115,426.21,415.32,422.705,0.42825,0.25,0.24,0.21,0.11025,-0.03,4.0415,0.0432499999999989,0.21,0.2405,19.1205,19.116025,19.243775,19.36745,19.556625,19.62555,19.81475,20.780125,20.956,19.225675,19.322725,19.533725,19.755,19.82715,19.784775,19.896875,20.3152,20.8779,20.024475,19.70345,20.0784,20.746225,20.599625,20.2227,20.479925,20.91215,21.23345,19.538825,19.772775,19.768575,20.260575,20.277975,20.116625,20.12985,20.44005,20.983525,18.900075,19.09645,19.07695,19.5102,19.23375,19.34985,19.314425,20.05195,20.57745,4.0457,3.80880000000001,8.35522499999998,-3.58875
1,4.25,5.59645747535315,2.88177618476942,2.87662921574169,9.615334936833,27.574290029521,0.642177351925649,1.66097189723469,8.95066810643879,1.1871090302058,437.418626111181,25.6832387759361,452.041403905145,25.914068259105,457.979755398112,22.5565460070348,463.093663833254,25.9506118859547,450.950453909778,21.77390575177,458.927698735832,25.5946562355459,440.283440097231,21.6723689749982,461.553954336261,25.5548141667198,447.323085233579,18.0456505903627,523.826498420189,25.4387167735053,450.53904912285,20.0994892552228,567.085732798226,25.153490916385,485.381077288748,22.1986274706991,5.60559197262622,22.4917841465121,0.442318656774484,3.561,2.184,1.44125,1.289,0.83075,20.1399,20.4492,20.11138,20.1369525,20.13921,20.30952,20.313835,102.4397205,99.397,5.625895,20.2505,20.1835,20.1705,20.103,20.1825,2.3,-0.386000000000001,4.1,-0.618250000000001,1.245,413.66,425.7125,417,422.3225,0.42825,0.24,0.24,0.21,0.12025,-0.03,4.07075,0.032999999999999,0.21,0.24025,19.21215,19.190325,19.248475,19.2995,19.5556,19.629325,19.812875,20.779075,20.955,19.294075,19.375575,19.4463,19.718225,19.82415,19.78585,19.89695,20.31525,20.877875,20.08395,19.7474,19.98605,20.7026,20.5936,20.22745,20.4799,20.9131,21.2324,19.600225,19.820575,19.683725,20.195025,20.271,20.1256,20.130675,20.440025,20.9845,18.979225,19.16105,19.105225,19.42685,19.225825,19.32925,19.313525,20.051875,20.5765,4.52735,4.516525,8.60024999999999,-4.23150000000001
1,4.75,6.04922379700352,6.36830246934513,5.57640056703851,13.6840842900261,14.1622868044792,0.672942740617905,6.12374107065154,9.86064398468419,1.09283563180477,435.017979820888,25.552872139101,457.051960681181,25.7412204499977,463.135116387252,22.9792739399432,466.975735578471,25.8933077066317,456.372803932442,23.3884456194266,463.358296560155,25.7577701393469,439.791216261624,22.8360898512873,461.710196905726,25.7280525898675,441.012981739618,20.2006899334361,514.048851755554,25.4054652234683,463.7416918556,19.9563710256326,529.748434372283,25.1906385540772,489.720230621645,22.9584448468819,5.39255629301067,22.4206231950953,0.65353024131103,3.498,2.1535,1.432,1.386,0.8475,20.09204,20.276125,20.14086,20.16425,20.16853,20.29445,20.25731,102.443207,99.575,5.66025,20.1775,20.10225,20.05125,20.03175,20.101,2.4025,-0.28425,4.0025,-0.618250000000001,1.47625,415.6025,424.935,417.5025,421.8175,0.41125,0.25,0.24,0.21,0.12,-0.03,4.137,0.042999999999999,0.21025,0.25,19.263825,19.2395,19.2383,19.3028,19.5526,19.632125,19.811975,20.778,20.953,19.326475,19.380675,19.45845,19.657625,19.819175,19.785975,19.8958,20.3163,20.87785,20.110425,19.772275,19.886025,20.6766,20.587575,20.232175,20.478925,20.91405,21.23235,19.632525,19.84925,19.690725,20.169475,20.262025,20.13095,20.135375,20.440025,20.98545,19.02825,19.206475,19.128375,19.342675,19.216875,19.3086,19.30975,20.0518,20.575575,4.2247,3.963125,7.2088,-4.80975
