DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.0137893175889299,-0.0778806157233711,0.110018871894824,-5.07992628792503,-1.67255579039002,0.0668903755214325,-70.8872358300542,-6.24393072742676,0.198128348815964,409.619100066705,0.231182130452744,412.139411819282,0.613646215192348,413.979257775613,422.617008341267,1.06880101294308,413.973720259516,412.15819866458,0.610089482703605,414.132487816828,412.291768405659,0.556719942433982,413.90340085653,1.29345528119577,-25.4837211853715,0.03996453368076,0.91075,0.88575,0.34,-25.4015,-25.650425,-26.006835,-26.2874,-26.7091125,92.95675375,67.2045,0.12885,-26.331,-21.27125,-25.07,0,-3.86275,0.2,-1.382,142.02,199.2,142.8575,209.4675,-0.21,-0.22,-0.45,-0.1905,-0.29,-0.05025,-0.1805,-0.35,-7.130125,-6.28735,-4.827775,-3.65285,-1.539025,0.101,1.40035,3.958125,-6.95165,-6.1335,-4.3848,-2.5874,-2.730175,-1.802975,0.0576,1.365975,4.074425,-5.95795,-4.767125,-3.37855,-2.797,-2.03725,-1.605675,0.2544,1.87075,4.711975,-8.249075,-7.36755,-5.8539,-4.186575,-3.24435,-2.257,0.3432,1.568375,4.4228,-8.76235,-7.10755,-5.64385,-4.200325,-2.59655,-1.646275,0.00285,1.38985,4.207675,-12.36055,-10.18345,-8.58225,-81.70575
1,0.75,0.0191439650313406,-0.187685433773081,0.131850307374701,-5.19978509220993,-2.61194248720077,0.0610467911215294,-54.7793925590424,-8.72465435700776,0.288787167177336,409.416710591972,0.22122676287918,412.073495205773,0.621978380755478,414.29294243131,423.179212872701,1.06167200317555,414.297769828228,412.059772973312,0.56864365022703,414.244794379644,412.134831727944,0.548916858509879,414.532541628056,1.61681863939038,-25.6916948111763,0.0355354629208067,1.001,0.9535,0.4295,-25.8214,-26.041575,-26.2809425,-26.530995,-27.0020125,92.967708,66.797,0.15243,-26.14,-22.532,-25.549,0,-3.7255,0.1,-1.4145,139.4375,200.725,141.8,207.905,-0.21,-0.23,-0.45,-0.1905,-0.29075,-0.0405,-0.19,-0.35,-7.1916,-6.305025,-4.826475,-3.6486,-1.53905,0.1039,1.39935,3.957125,-6.94865,-6.166425,-4.36915,-2.578125,-2.73975,-1.8068,0.057625,1.36595,4.072475,-5.985425,-4.856925,-3.3659,-2.797675,-2.03455,-1.6058,0.2544,1.86975,4.711975,-8.323275,-7.426875,-5.85535,-4.182575,-3.2418,-2.2561,0.3412,1.567375,4.422775,-8.817825,-7.11155,-5.63975,-4.2022,-2.5965,-1.6463,-0.006925,1.389825,4.198875,-12.4637,-11.5095,-8.5924,-80.82675
1,1.25,-0.000970156411788992,-0.36737723079797,-0.0371674810236999,-4.4638436058555,-2.10082676723597,0.091515572618108,-63.9100129951602,-6.62556637407226,0.269649857397822,409.335024693533,0.233234022744386,411.539600147767,0.620405880289342,413.845626677406,423.168887714184,1.05436157879676,413.60743009611,411.645234942521,0.590586015348388,414.21364339902,411.838896033906,0.541451798332123,414.851518636951,1.29184573591227,-25.7903493946627,0.0442058523342691,0.702,0.783,0.3845,-26.01045,-26.24635,-26.26396,-26.8293425,-27.160445,92.94197,68.30125,0.1384225,-26.54075,-22.7545,-25.85675,0,-3.8325,0.2,-1.12625,139.43,199.715,141.95,206.6025,-0.21,-0.23,-0.45,-0.1905,-0.29,-0.05025,-0.19,-0.35,-7.219875,-6.327075,-4.825275,-3.6464,-1.538025,0.1039,1.399325,3.9556,-6.93885,-6.19825,-4.353525,-2.569825,-2.74835,-1.81255,0.060575,1.36695,4.071475,-6.071625,-4.957125,-3.354575,-2.801375,-2.0319,-1.60615,0.254375,1.8675,4.710975,-8.394225,-7.4746,-5.85775,-4.186,-3.2452,-2.25615,0.3392,1.56635,4.4208,-8.86125,-7.108925,-5.63455,-4.205,-2.595225,-1.64825,-0.00695,1.3859,4.195925,-12.5397,-11.43625,-8.5942,-83.056
1,1.75,0.0196692581314889,-0.310498412632389,0.138692448812673,-4.9086824527448,-0.945344347212788,0.0651493036686134,-59.748319538319,-4.38903957265223,0.230713212305063,409.417934448776,0.212779002360397,411.437988127459,0.731523317684437,413.82019970441,423.339452357009,1.05414348945023,413.727483209367,411.421603844953,0.700070513489093,414.069912372215,411.505466421349,0.618917769338123,413.796362521566,1.37488421211155,-26.0341451111889,0.0426882820926497,0.896,0.875,0.41,-25.9267875,-25.996375,-26.4528525,-26.5485,-27.02231,92.909103,67.3825,0.1345375,-26.6295,-23.1365,-25.50275,0,-3.8045,0.1,-1.501,138.4625,199.5475,142.885,205.6675,-0.211,-0.22,-0.46,-0.2,-0.3,-0.05025,-0.18025,-0.35,-7.2306,-6.3534,-4.83155,-3.64125,-1.538,0.10385,1.39835,3.9546,-6.9165,-6.223225,-4.336925,-2.5616,-2.7609,-1.81345,0.059625,1.365975,4.07145,-6.156075,-5.0345,-3.368625,-2.806075,-2.02905,-1.606,0.253375,1.8665,4.710975,-8.44855,-7.50355,-5.85735,-4.1895,-3.2449,-2.255225,0.338175,1.56535,4.420775,-8.908475,-7.09575,-5.626325,-4.20585,-2.594275,-1.6523,-0.000149999999999996,1.3849,4.20175,-12.676075,-11.4824,-8.9405,-83.18
1,2.25,0.00999775922665166,-0.182458489091286,0.118250149557587,-4.67906192919415,-1.38845865976949,0.0739425101726689,-60.4056168479057,-4.8366065655475,0.268378924849025,409.610000471441,0.202412556465072,411.296201942313,0.616932033296949,413.89013693587,423.02969700948,1.04481923835811,414.370211319012,411.135359867703,0.61769220688667,414.6024715825,411.345786640192,0.59695995804603,413.98465113266,1.87128270276883,-26.360023921801,0.0286009813869041,1.1565,0.905,0.34,-26.088925,-26.39145,-26.76134,-27.12409,-27.37048,92.9153885,67.392,0.11186,-26.36325,-23.238,-25.823,0,-4.0145,0.1,-1.19125,138.78,200.2225,143.8675,205.1675,-0.21,-0.23,-0.45,-0.2,-0.29,-0.0405,-0.1805,-0.35,-7.234625,-6.3849,-4.82395,-3.634275,-1.537,0.10485,1.396375,3.9536,-6.8769,-6.201825,-4.32115,-2.554325,-2.772475,-1.821175,0.05865,1.364025,4.0695,-6.23735,-5.103525,-3.3895,-2.8098,-2.0262,-1.606375,0.25175,1.863,4.709975,-8.4607,-7.536,-5.85795,-4.1792,-3.2455,-2.2553,0.33715,1.56335,4.419775,-8.97,-7.0798,-5.61815,-4.2067,-2.594275,-1.6561,-0.00115,1.3828,4.200725,-12.6698,-11.3906,-8.80905,-80.5855
1,2.75,-0.00582518852515979,-0.241625311029391,-0.016300164740109,-5.83024510076834,-1.25782141807949,0.0895734382630916,-50.6594097922405,-6.79966013222392,0.286945340013464,409.56698776294,0.209363233599171,411.12438304846,0.617041819939217,414.36125739172,422.976982179482,1.0219674690436,414.247138594757,411.190734324293,0.615061545578419,414.651473285901,411.280462220116,0.581868027501064,414.899040336981,2.14774525417249,-26.6362127207171,0.0297935328564042,1.299,1.24875,0.52,-26.662935,-26.868125,-27.2337,-27.775025,-28.2989175,92.89254,69.304,0.11682,-26.54775,-22.503,-26.24125,0,-3.891,0.2,-1.6795,138.3025,198.7675,143.17,204.135,-0.201,-0.23,-0.45,-0.19,-0.29,-0.04025,-0.1805,-0.35025,-7.24165,-6.4165,-4.81925,-3.632125,-1.537,0.10575,1.3963,3.952125,-6.82255,-6.19115,-4.30715,-2.5562,-2.785025,-1.8299,0.06055,1.364925,4.068475,-6.295825,-5.165325,-3.40805,-2.8135,-2.03505,-1.60525,0.25175,1.8645,4.708975,-8.433975,-7.5215,-5.8662,-4.1698,-3.2462,-2.2545,0.336125,1.562325,4.418775,-9.0403,-7.0717,-5.610025,-4.21115,-2.593275,-1.65805,-0.005075,1.3829,4.19485,-12.732675,-11.3998,-9.284225,-79.6155
1,3.25,-0.0139345763455711,-0.141937708509666,-2.67818873845076,-6.12934965807932,-2.00745543450949,0.0811789425396371,-48.9640342426845,-5.45004752217525,0.275904979733432,409.394060824489,0.191628886465064,411.182088053258,0.620637148862898,413.92094567251,422.637601577022,1.01881734873941,413.80627997721,411.22272520282,0.603542986514958,414.778043002033,411.20606041071,0.573449712098447,414.900773698633,2.03483422303169,-26.7804927169165,0.0312625879624312,1.163,1.115,0.46775,-26.69188,-27.00415,-27.362675,-27.738525,-27.477275,92.8265415,69.71975,0.109375,-26.576,-22.15225,-25.82225,0,-3.804,0.1975,-1.414,139.23,198.57,143.1975,202.75,-0.201,-0.2205,-0.45,-0.19,-0.29,-0.04,-0.1805,-0.36,-7.2644,-6.44745,-4.800875,-3.62615,-1.538025,0.1067,1.395325,3.951125,-6.789225,-6.181225,-4.290025,-2.57155,-2.798525,-1.834675,0.059575,1.36395,4.0675,-6.30265,-5.19225,-3.4289,-2.817225,-2.0439,-1.6042,0.2517,1.8635,4.7082,-8.39605,-7.5059,-5.86875,-4.16035,-3.245925,-2.2546,0.334125,1.56035,4.417775,-9.114525,-7.08985,-5.601,-4.21085,-2.59325,-1.659,-0.009975,1.3819,4.18995,-12.7,-11.303925,-8.264625,-79.212
1,3.75,-0.0370087340658228,-0.350347906374631,0.0852453515695444,-6.48995081234464,-2.28424918940987,0.0829069150717163,-52.9663862349227,-5.47034893888516,0.287900336339702,409.405542402802,0.170172606635725,411.01240331612,0.622621159805651,414.472347348634,422.202271351783,1.00575943203282,413.868330447299,411.199172691735,0.577892823270228,414.799589592987,411.290625366654,0.556709000645183,414.763943929798,2.60056409922015,-26.7479934849054,0.0328819277696435,1.26,1.29,0.5,-26.3726125,-26.652825,-27.442115,-27.54495,-27.609325,92.7930005,66.208,0.1121425,-26.65625,-22.79375,-25.9005,0,-3.69525,0.2975,-1.083,140.05,198.225,144.195,202.455,-0.201,-0.22,-0.45,-0.2,-0.29,-0.0405,-0.18025,-0.35,-7.292925,-6.476875,-4.790175,-3.618175,-1.535075,0.105775,1.3934,3.9506,-6.780825,-6.171025,-4.2745,-2.58685,-2.812,-1.841425,0.05865,1.363,4.067475,-6.252875,-5.1863,-3.4508,-2.820925,-2.051775,-1.6048,0.251375,1.86375,4.707975,-8.3553,-7.4839,-5.85725,-4.15075,-3.2457,-2.2533,0.33215,1.55935,4.416775,-9.185575,-7.084375,-5.59275,-4.2087,-2.59225,-1.658025,-0.009025,1.37885,4.189925,-11.12715,-11.1158,-9.3215,-79.20675
1,4.25,0.00219491282168285,-0.0610262596734026,0.0803144489456741,-6.07732831249313,-1.69760098820927,0.108898098502676,-51.5792299476719,-4.3055788217575,0.262994627045977,409.602735397905,0.152562657332084,411.020466600338,0.614589261323595,414.66932633251,422.461259194853,1.00718471292351,413.853430731784,411.09459821566,0.581719559107712,414.515060276427,410.918788728024,0.550891420676052,414.549642520418,2.61007035685311,-26.8814832230588,0.0500106656537824,1.253,1.125,0.52875,-26.915925,-27.26245,-27.534325,-28.4455025,-27.5698,92.82892775,66.844,0.12001,-26.98725,-23.82075,-25.85825,0,-3.60275,0.1975,-1.18275,140.895,197.4225,145.1875,202.41,-0.21,-0.2205,-0.45,-0.2,-0.3,-0.04025,-0.18025,-0.35,-7.340975,-6.50685,-4.7815,-3.612175,-1.536025,0.105625,1.39325,3.948175,-6.801375,-6.164575,-4.257825,-2.5997,-2.823575,-1.850125,0.058625,1.362975,4.065525,-6.22865,-5.1421,-3.46745,-2.825625,-2.060625,-1.60665,0.25135,1.86275,4.7072,-8.3153,-7.44195,-5.853725,-4.147825,-3.24565,-2.252075,0.3311,1.558325,4.415775,-9.24785,-7.074925,-5.583225,-4.202225,-2.59125,-1.65705,-0.004175,1.37975,4.1938,-12.6443,-11.3892,-9.959,-78.5265
1,4.75,-0.026156084099365,-0.094849187277798,0.134489052410196,-5.57481503402816,-3.38187707735083,0.099362980266769,-57.4875231514377,-6.03950148889737,0.295550447266371,409.71573347706,0.159641380468296,410.89550254061,0.61988092932241,414.854613253906,421.831941489833,0.970675502576671,413.819841998491,410.991077976599,0.572848930702913,415.392581317105,410.985516687341,0.54921204535409,414.848211735438,2.52443015911149,-27.0355558440343,0.0391293501357046,1.116,0.88,0.4575,-27.2983,-27.57915,-27.4898,-28.41555,-27.79176,92.86552475,68.33825,0.1233275,-27.03275,-23.25875,-26.08825,0,-3.5305,0.1,-1.35325,142.605,197.3375,145.9225,202.265,-0.2,-0.23,-0.45,-0.19,-0.29,-0.04025,-0.19025,-0.35,-7.387925,-6.53605,-4.77185,-3.60525,-1.538,0.103675,1.3923,3.948125,-6.83,-6.156125,-4.2422,-2.61345,-2.83805,-1.85495,0.057625,1.36295,4.066475,-6.2523,-5.092075,-3.484525,-2.829325,-2.069475,-1.609525,0.24975,1.8605,4.7062,-8.282475,-7.4404,-5.849225,-4.1519,-3.2465,-2.24915,0.329125,1.557325,4.414775,-9.300825,-7.0684,-5.574725,-4.2011,-2.59125,-1.6551,-0.00615,1.37775,4.1928,-12.7284,-11.5426,-10.11345,-78.535
