DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,SH,SLE,PA,RH_1_1_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,TS_1_1_1,TS_2_2_1,TS_1_3_1,TS_1_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_6_6_1,TS_6_7_1,TS_6_8_1,TS_6_9_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,RH_1_2_1,TA_1_2_1,NEE
1,0.25,608.22255,9.38260499999999,25.0014575,8.88582824999995,5.85059043333333,6.34804092,5.48531530666667,3.54386,70.77127,10.432825,38.11083,102.9966,100,98.8686463333333,99.9869858666667,100,26.112275,0.412068675,20.6888861333333,20.6178237333333,20.3936362666667,20.1553939333333,5.85994531962431,407.602172,419.776245333333,-0.439536421516661,0.0107193842933333,0.00691218709333333,3.68362589333333,-0.0119729897916667,4.66761948,0,17.8981898666667,17.3238018,17.7107547333333,17.7474242666667,16.9708333333333,16.1325,16.405,16.6166666666666,15.8275,15.3825,16.60788325,16.459302,16.22121475,16.169354,16.255897,16.24180375,16.27218,16.2904565,16.53614375,16.1112314166666,16.11496775,15.803704,15.70195925,15.3707525,15.2150284166666,15.0714255833334,15.1134,15.63904975,0.00683761525,2.27053365834214,1.0911465,1.63307061585083,1.21468547181467,5.37840825,100,20.4387000000001,7.0041425
1,0.75,543.60285,8.56585949999995,24.5242725,3.74476625,5.66562756666667,6.24350572,5.56759304666667,7.78704349999998,61.21741,11.374,21.161725,102.98045,100,98.6585850666667,99.7274297333334,100,26.0165,0.3121013,20.7111442666667,20.797307,20.4974854,20.2082166,5.87093777954433,407.661721333333,420.19045,-0.427527891858331,0.00975855540666667,0.00803225176666666,3.70406602666667,0.00391270754166665,4.74346599333333,0,17.8753731333333,17.3275155333333,17.6776261333333,17.733484,16.8883333333333,16.115,16.405,16.5683333333334,15.755,15.3825,16.6018285833333,16.4166205,16.18140375,16.151805,16.2603035,16.24180375,16.27218,16.2944085,16.53614375,16.0304104166667,16.055177,15.7739355,15.67815025,15.3780455,15.22090575,15.06556275,15.1134,15.63904975,0.00176694599999999,2.39931542836978,1.107914,1.69786275022107,1.22911104063454,4.9730715,100,20.378,12.4883864999999
1,1.25,513.149125,6.65449649999999,24.800855,6.99711175000002,5.7497463,6.46191141333333,5.66331653333333,4.33368474999998,97.2814599999999,12.635075,46.1371800000001,102.965,100,98.4290686,99.6322272,100,26.0624250000001,0.2786145,20.7002162666667,20.6083562666667,20.4481670666667,20.086525,5.85338988746873,407.609634,420.021685333333,-1.53832359948329,0.00965472271333333,0.00682760988,3.82303180666667,0.107823277208333,4.80859628666667,0,17.8560336,17.3275588,17.653165,17.722215,16.8566666666667,16.115,16.3875,16.52,15.755,15.3825,16.42347225,16.3740435,16.16221025,16.12988625,16.255897,16.24180375,16.28093,16.3023125,16.53614375,15.96988825,16.0024790833334,15.74648575,15.6424415833334,15.37353825,15.23853775,15.06556275,15.120088,15.636781,0.0100618417499999,2.48781110133475,1.11909425,1.68484574725905,1.26222659403605,5.20585025,100,20.11405,7.70910599999999
1,1.75,524.66,23.43716,24.8314575,4.61131025000001,5.769396,6.58830906666667,5.54387982,8.85524799999998,205.8650875,15.241165,72.96935,102.9853,100,98.5160634,99.4308354666667,100,26.20245,0.2407941,20.5885496666667,20.5900505333333,20.4233438,20.0513179333333,5.94931832931096,406.366003333333,418.032995333333,-1.208707351125,0.01061582506,0.0066982809,4.06718879333333,0.0368665069083333,5.14964080666667,0,17.8398927333333,17.3314115333333,17.6351746666667,17.7082304,16.825,16.115,16.3683333333333,16.4475,15.7066666666666,15.3916666666667,16.20990275,16.340625,16.15089225,16.11236175,16.25493625,16.24314175,16.285305,16.3023125,16.5401258333333,15.8942221666667,15.947578,15.710823,15.61950875,15.3867745,15.2376738333334,15.0722755,15.120088,15.6262985,0.002777573,2.41304309906566,1.153719,1.71068635341691,1.2916539940723,5.151279,100,20.0913,14.2302499999999
1,2.25,480.703375,7.79238150000001,24.81843,7.56989449999996,5.6805181,6.6166884375,5.36215892083333,4.06091,130.332325,12.3199,32.971635,102.969,100,98.521062375,99.572785125,100,26.4690000000001,0.279108,20.4952015833333,20.4388997083333,20.1764620416667,19.8659350416667,6.07383199926547,406.51944975,416.90166025,-1.12527829658824,0.0109942010458333,0.00662486217083333,4.16802563333333,-0.106810669341667,5.14133812083333,0,17.8279362083333,17.3327779583333,17.6271653333333,17.6945744583333,16.825,16.0975,16.4,16.4233333333334,15.6825,15.3825,16.0034755833333,16.28847375,16.14742125,16.09047975,16.25005725,16.24314175,16.285305,16.297497,16.5441079166667,15.82699825,15.89638975,15.6870913333334,15.5898151666666,15.38002875,15.249443,15.0722755,15.120088,15.6144085,0.00408532,2.35723991142183,1.12068,1.58366978881331,1.23295985336101,5.26943,100,19.966,7.86699025
1,2.75,483.50835,9.55759550000002,23.89472,20.540145,5.58701736666667,6.62818776666667,5.1706283125,6.75129099999999,94.1994750000001,11.87352,49.8444374999997,102.917,100,98.4222551666666,99.8375029166666,100,26.5414,0.145498125,20.4522585,20.3399365416667,20.0840247083333,19.8368475416667,5.89321582472809,404.090319666667,417.311596,-1.49725052270338,0.00985236539583331,0.00664483721666667,4.5109516875,0.085923868966667,5.50177945,0,17.811707625,17.333353,17.6128380833333,17.6770502916667,16.79,16.0625,16.4,16.375,15.6341666666666,15.3825,15.8818228333333,16.2510375,16.14742125,16.08085025,16.24124775,16.23131425,16.286586,16.30101725,16.54809,15.7834790833333,15.8515059166667,15.6515155833334,15.56016025,15.3850784166666,15.249443,15.054687,15.1223200833333,15.6144085,0.00814662925000004,2.39157725470978,1.12471075,1.68017108778075,1.19918297604107,5.2950945,100,19.779075,9.9899725
1,3.25,494.363,24.658735,23.4628,15.7203599999997,5.48330555416667,6.53496662916667,5.01540290833333,7.44764,90.5042799999998,9.92776900000001,14.633465,102.882,100,98.44046575,99.8810731666667,100,26.351,0.267727,20.413654125,20.3554814583333,20.1966570833333,19.8009226666667,5.80644787849298,405.2966215,417.2564515,-0.833153489503374,0.00947806265416667,0.00688142682083333,3.87286780416667,0.0767339529450004,4.87480237083333,0,17.8005206666667,17.3328899166667,17.5999814583333,17.66234125,16.7725,16.0625,16.4,16.3233333333334,15.61,15.3916666666667,15.7595673333333,16.21815725,16.14350725,16.06293675,16.228051,16.23131425,16.286586,16.30101725,16.5401258333333,15.70823525,15.80666075,15.6219041666666,15.524599,15.3864803333333,15.2648554166667,15.054687,15.12678425,15.6144085,0.0129175,2.26538076269752,1.08662,1.91677072181312,1.25377031389326,5.18855,100,19.627,14.76403
1,3.75,484.420475,7.66657199999999,23.52706,5.72459775000001,5.32980328333333,6.26103366666667,4.88315005416667,10.087287,105.50355,11.43972,28.320775,102.879075,100,98.525464,99.8660394583334,100,26.456175,0.298301825000001,20.2868830833333,20.2540620833333,20.1217164166667,19.5403205416667,6.4117370884183,403.438473333333,417.994745583333,-1.13007945318169,0.00866967215416667,0.0061462447625,3.78908622083333,0.215557992416667,4.75484587083333,0,17.789602125,17.3307882916667,17.5900597083333,17.6465106666667,16.755,16.0625,16.4,16.275,15.61,15.455,15.6233604166667,16.160442,16.14350725,16.04547175,16.21926075,16.228292,16.286586,16.30101725,16.53614375,15.76734425,15.7595636666667,15.598245,15.50180875,15.3856615,15.26035825,15.054687,15.1209069166666,15.6144085,0.0165404925,2.33935201353623,1.06396225,1.79936764010011,1.20687774037181,5.39631525,100,19.68095,7.6901375
1,4.25,478.68705,10.13979,23.724225,4.63654,4.98359266666667,5.64046878333334,4.72816691666667,0.646975749999981,155.66565,15.829165,20.9023899999999,102.87705,100,98.61724975,99.953667375,100,26.6463,0.359181399999999,20.2830307083333,20.1753209166667,20.0327025416667,19.5454163333333,6.69616311261092,407.97642775,417.322349166667,-0.746012311401605,0.00885493499583333,0.0065762645,4.39762433333333,0.10508677484,5.363820275,0,17.7761403333333,17.3302614583333,17.58110375,17.6287465833333,16.72,16.0275,16.4,16.2266666666666,15.6191666666667,15.455,15.7517645833333,16.11215075,16.14350725,16.02367725,16.21047225,16.22874975,16.295343,16.312878,16.53614375,15.8173965833334,15.7065781666666,15.5686601666666,15.4722311666666,15.3907750833333,15.27803375,15.04073825,15.1150295833334,15.60761875,0.0110728749999999,2.45008443701617,1.112287,1.85632053798047,1.31348650677958,5.506277,100,19.8255,9.247472
1,4.75,488.075525,10.6812,22.8071225,6.72499899999997,4.61657964583334,4.87328533333333,4.7928295125,2.85459049999997,60.773045,10.58896,25.4282899999999,102.85005,100,98.579957375,100,100,26.9245,0.318077475,20.4237766666667,20.4064062916667,20.143082875,19.68614025,6.66674767296271,412.993537333333,417.86868175,-1.07726573305175,0.00918999577916667,0.00636161305416667,4.26060124166667,0.043006936146667,5.22832229583333,0,17.765627625,17.328695875,17.57011475,17.6129615833333,16.7025,16.01,16.4,16.1933333333333,15.565,15.4641666666667,15.9954405,16.110757,16.13082225,16.0014715,16.1973,16.22088375,16.28786075,16.312878,16.53614375,15.8332285,15.6477770833333,15.5463834166666,15.4426825833334,15.386288,15.27354025,15.03712025,15.10915225,15.60761875,0.00748016825,2.38421657674603,1.05948025,1.87058459069582,1.25146983040016,5.191832,100,20.0951,10.62025
