DOY2,HR2,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TS_6_1_1,TS_7_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,PPFD_IN_2_1_1,WS_2_2_1,T_SONIC_2_2_1,WS_2_1_1,T_SONIC_2_1_1,NETRAD_2_1_1,TA_2_9_1,TA_2_7_1,TA_2_6_1,TA_2_5_1,PPFD_IN_2_5_1,PPFD_IN_2_4_1,PPFD_IN_2_3_1,PPFD_IN_2_2_1,WS_2_3_1,T_SONIC_2_3_1,SW_IN_2_2_1,SW_OUT_2_2_1,LW_IN_2_2_1,LW_OUT_2_2_1,NETRAD_2_2_1,T_CANOPY_2_1_1,T_CANOPY_2_1_2,CO2_2_9_1,H2O_2_9_1,CO2_2_7_1,H2O_2_7_1,CO2_2_6_1,H2O_2_6_1,CO2_2_5_1,H2O_2_5_1,CO2_2_4_1,H2O_2_4_1,CO2_2_3_1,H2O_2_3_1,CO2_2_2_1,H2O_2_2_1,CO2_2_1_1,H2O_2_1_1,TA_2_4_1,TA_2_3_1,TA_2_2_1,TA_2_1_1,VPD_2_9_1,VPD_2_7_1,VPD_2_6_1,VPD_2_5_1,VPD_2_4_1,VPD_2_3_1,VPD_2_2_1,VPD_2_1_1,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,WS_1_1_1,PA_1_1_1,NETRAD_1_1_1,TAU_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,CO2_2_8_1,H2O_2_8_1,T_SONIC_2_5_1,TA_2_8_1,PA_2_1_1,RH_2_1_1,VPD_2_8_1,WS_2_5_1,USTAR_2_1_1,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1
1,5.25,22.7016667,22.67,24.3283333,23.49083335,23.16083335,24.28583335,21.4375,22.3775,22.84916665,22.81333335,-1.85758335,-1.79233335,-1.94325,-2.2356667,-2.04441665,-1.81033335,-0.2993333,0.47208335,20.5825,0.5131667,21,-5.369,21.0725,21.8533333,21.46,20.7116667,-0.63191665,0,-0.668,0,0.4835,21.185,-0.01183335,0.50958335,411.2987879,420.39825765,-6.2785,18.68416665,21.09583335,402.8487181,23.94946,403.03838405,23.96319,402.78793405,24.02008,402.8823681,24.09736,403.06328405,24.11971,403.3315681,24.15491,403.4814681,24.09490045,410.93348405,24.73701,20.88529,20.84568,20.80274,20.65446,3.6647595,3.5453275,3.267212,1.425632,2.199469,2.176965,1.819541,1.013601,20.3378583,96.1420117,20.8249667,95.6864658,0.99089585,97.42633333,-6.6726338,-0.10799245,-6.20111345,-0.4382304,0.3179625,395.4984286,22.888266,23.90902825,21.82767505,95.22614203,81.48776065,4.6824223035,0.92256385,0.31084665,0.738785076,0.638626087,0.369883815
1,5.75,22.6366667,22.6366667,24.3141667,23.48333335,23.15916665,24.2575,21.3475,22.35333335,22.83083335,22.80166665,-2.05541665,-1.831,-2.0146667,-2.2845,-2.174,-1.8303333,-0.279,0.48758335,20.58166665,0.5485,21,-5.52308335,21.09416665,21.79916665,21.5666667,20.7733333,-0.19316665,0.21325,-0.36,0,0.4956667,21.2066667,0.47883335,0.7184167,410.47160855,420.34331685,-5.66958335,18.73166665,21.07166665,403.27883405,23.8617809,403.44863405,23.8721609,403.43643405,23.88242,403.3217,23.927095,403.558,23.972615,403.9045,24.06858045,404.3254681,24.2035909,411.81343405,24.66596545,20.81754,20.79246,20.73883,20.6112,3.666513,3.4184305,2.879949,1.272309,2.194983,2.159824,1.82334,0.979557,20.3289133,96.4708317,20.8248217,94.3371325,1.09479365,97.45265667,-7.1301857,-0.0937269,-8.0724242,1.2560713,0.6306748,395.7283522,22.824253,24.0261635,21.8864117,95.25238026,80.9545989,4.65761824,0.9958599,0.2898527,0.732256922,0.608524116,0.39344593
1,6.25,22.6416667,22.63,24.305,23.48,23.15666665,24.23166665,21.3316667,22.3325,22.8075,22.775,-2.21958335,-1.87258335,-2.12191665,-2.3366667,-2.24783335,-1.88008335,0.256,0.4706667,20.42916665,0.54358335,20.80833335,-2.74708335,21.03916665,21.7766667,21.425,20.56,2.997,8.5915,2.72766665,0.98091665,0.494,21.3316667,12.4494167,2.53,411.88620135,420.3816312,2.2198333,18.6483333,21.065,403.2791181,23.79641,403.36748405,23.82146,403.0449181,23.84505,403.2043681,23.8734109,403.5501181,23.8775809,403.82478405,23.9570609,403.4077681,23.95573045,411.9525,24.6497209,20.72556,20.68727,20.69016,20.5888,3.04959,3.220298,2.586368,1.4925305,2.2964275,2.248985,2.0362505,1.14133,20.2737833,95.9025967,20.8314667,93.7571692,1.0101079,97.48966333,-1.4696281,-0.1168677,-6.8962862,-0.6388062,0.3143193,395.4595144,22.7445914,23.9680881,21.8614592,95.28837826,79.7207128,5.051536286,1.0795298,0.3241224,0.686864688,0.629247805,0.378309133
1,6.75,22.6433333,22.61416665,24.28916665,23.4775,23.155,24.2141667,21.41416665,22.305,22.79,22.75833335,-2.28891665,-1.9165833,-2.15591665,-2.4393333,-2.29341665,-2.04225,1.896,0.43958335,20.6616667,0.46733335,20.99333335,2.64158335,21.26416665,22.13333335,21.48,20.755,11.89025,22.88933335,11.2633333,5.52641665,0.5426667,21.5983333,44.3416667,6.35091665,412.6123674,422.91903815,27.83833335,19.21833335,21.32916665,402.66745,23.7843109,402.43243405,23.76398,402.2136,23.77027,402.15148405,23.84717,402.17375,23.8314409,402.92368405,23.88308,402.9724681,23.96192545,410.88268405,24.5715309,20.86469,20.89105,20.8474,20.6893,3.2576505,3.072305,2.56811,1.936418,2.1728165,1.986336,1.8641695,0.947378,20.4700833,95.3781283,21.2113267,93.9128575,1.1238975,97.52069667,15.4863005,-0.1238945,-1.0396146,3.3128972,-0.0802542,394.5622234,22.6646257,24.0630849,21.8879558,95.3216274,80.3898196,4.922603837,1.0449122,0.3354412,0.731931691,0.625049598,0.414033936
1,7.25,22.61583335,22.6,24.285,23.46333335,23.1525,24.20583335,21.57333335,22.28583335,22.78333335,22.77083335,-2.3420833,-1.91841665,-2.15758335,-2.4673333,-2.35625,-2.12183335,3.9526667,0.46325,20.97333335,0.4220833,21.15833335,9.26341665,21.3866667,22.2366667,21.8116667,20.85,24.85416665,61.2741667,21.49,10.96208335,0.5753333,21.8433333,94.77,11.96158335,414.86491485,424.63923955,77.30916665,19.9658333,21.48416665,402.3004181,24.06097,402.1363181,23.9516209,401.99233405,23.8788209,402.27348405,23.9640009,402.26533405,24.0202509,402.2137,24.1131009,403.2174681,24.09197,410.51138405,24.78493,21.02776,21.00379,20.91999,20.73269,2.813339,3.296048,2.708555,1.330977,1.854261,1.8242385,1.740166,1.0500095,21.0188017,92.6218,21.5203833,92.61034665,1.1934883,97.55423833,33.9004744,-0.12189895,-0.5519315,7.76494425,-0.89762935,393.4383361,22.91587445,24.2701661,22.08341925,95.360878485,80.4881198,5.006715646,0.9915265,0.33183955,0.7050017925,0.622959519,0.4015002375
1,7.75,22.59333335,22.59,24.27916665,23.4625,23.15416665,24.2325,21.76416665,22.29,22.8041667,22.77666665,-2.3441667,-1.92266665,-2.0981667,-2.5771667,-2.25533335,-2.06208335,5.7705,0.46758335,21.0141667,0.496,21.13333335,15.485,21.5183333,22.3683333,22.14416665,21.0466667,37.7716667,100.3533333,31.4766667,16.8183333,0.5815833,22.17083335,118.27916665,12.1063333,418.3561078,426.9024879,104.70416665,20.0558333,21.76583335,401.6232681,24.1094309,401.6135181,24.1104209,401.38483405,24.1365009,401.3811181,24.1734309,401.4779681,24.14422,401.56508405,24.2617809,401.8109,24.08180545,409.83863405,24.9306909,21.04411,21.027,20.960915,20.94515,3.388885,3.855176,3.2151285,1.358038,2.400921,2.12223,2.242233,1.1719095,21.2813833,91.1977633,21.6923167,91.190155,1.1249854,97.60647333,63.95345045,-0.14783555,2.08100245,11.7191674,-2.16013905,393.2832429,22.6794667,24.44915155,22.2868614,95.417005765,80.81301,5.255752561,0.98318485,0.3645876,0.776486542,0.6413597855,0.4122396725
1,8.25,22.6075,22.58833335,24.28083335,23.4675,23.155,24.27416665,21.9866667,22.3091667,22.8408333,22.795,-2.26125,-1.92408335,-1.99983335,-2.3706667,-2.06075,-1.86583335,7.7968333,0.49383335,21.19166665,0.51333335,21.2833333,26.0816667,21.6433333,22.4866667,22.4,21.1616667,56.7166667,96.9483333,51.26,19.8916667,0.62033335,22.41166665,186.10833335,21.215,420.4125148,429.357309,160.81666665,20.44333335,21.9975,400.8243681,24.11829045,400.6071,24.1814009,399.9844,24.0936909,400.1715,24.13703545,400.6840681,24.09460545,401.0798681,24.1678359,400.6900681,24.01725545,409.1591,25.0833859,21.187765,21.115555,21.068325,20.97419,3.16981,4.155787,3.169713,1.390423,2.758168,2.420449,2.075356,1.391588,21.52945,90.0837583,21.82977835,89.8302283,1.28519395,97.621565,104.0950383,-0.17941365,7.86718885,17.55427765,-2.843927,392.095611,22.8809771,24.7425372,22.4856967,95.43775212,79.49775565,5.457561611,1.0808128,0.40473755,0.8131068175,0.7062189185,0.4536698185
1,8.75,22.6366667,22.6,24.285,23.5433333,23.1883333,24.4133333,22.1983333,22.405,22.9066667,22.8483333,-2.1776667,-1.9123333,-1.7995,-2.31016665,-1.9766667,-1.6461667,8.3159167,0.472,21.3266667,0.48566665,21.1583333,39.945,21.7475,22.5858333,22.38,21.435,86.98,132.1,61.625,29.15,0.624,22.635,244.8833333,25.01,424.2133934,430.0812887,223.55,20.9566667,22,400.1527681,24.2144709,399.83563405,24.2577709,399.6602,24.31199,399.6027181,24.3311209,399.2947,24.4328209,400.2669181,24.55046,399.5850681,24.27244,408.06175,25.1734409,21.3568,21.28288,21.23525,21.0945,3.19277,4.3712875,3.6016935,1.7839695,2.4064525,2.318735,2.1054325,1.425824,21.9336642,88.9756233,21.9901025,90.5829217,1.2618033,97.620008335,156.5992905,-0.1831092,18.48430415,28.62199505,-6.46992075,391.39790395,23.1146906,24.9211378,22.63962665,95.439548005,79.60034075,5.6517191675,1.05367535,0.4054945,0.8257913475,0.6925404175,0.4385163735
1,9.25,22.6566667,22.605,24.2816667,23.53,23.18,24.4216667,22.3266667,22.4566667,22.9266667,22.8866667,-2.053,-1.8206667,-1.4808333,-2.04066665,-1.8143333,-1.4865,9.77175,0.50141665,21.78,0.49058335,21.3,78.2566667,22.23333335,23.08416665,22.5725,21.79,97.2058333,240.1666667,74.8725,32.7616667,0.634,22.9833333,295.5666667,34.9416667,425.9774242,433.3704668,265.35,21.4666667,22.43,399.59868405,24.5278409,399.1613181,24.5966,398.87375,24.59824,398.7503681,24.65596,398.83963405,24.66887,399.28338405,24.67499,399.13218405,24.56246,407.74458405,25.4561509,21.53788,21.53435,21.51579,21.28691,3.877827,4.710721,3.648215,2.074619,2.233383,2.075987,1.56145,1.3346125,22.5423333,86.5100725,22.4697617,87.77205,1.3544146,97.6347,210.6790857,-0.19599935,22.84758695,35.9536835,-7.0505701,391.06744675,23.37009845,25.0320082,22.85385865,95.435618815,80.0121637,5.59623347,1.15344785,0.4224626,0.824254495,0.7140888835,0.451682254
1,9.75,22.6816667,22.6316667,24.2833333,23.53,23.18,24.4416667,22.4166667,22.4966667,22.965,22.9233333,-1.9146667,-1.752,-1.3651667,-1.96008335,-1.6458333,-1.2961667,11.5425,0.52766665,22.02083335,0.45733335,22.00583335,75.7316667,22.3783333,23.44416665,22.9175,22.055,100.7825,246.8,80.1416667,37.6133333,0.6743333,23.4366667,333.9,33.6833333,429.537228,437.5393681,302.2,21.8583333,22.9966667,398.85643405,24.56682,398.4278681,24.66588,397.97233405,24.7296409,398.19733405,24.73691,398.33903405,24.77953,398.65855,24.72787,398.4264,24.6524809,406.6306,25.4913,21.87298,21.79863,21.71232,21.4566,4.16309,4.938111,4.065405,2.776199,2.582504,2.407674,2.086029,1.080281,22.94095,84.83899,22.9081117,86.1772783,1.4123434,97.6298,241.85662335,-0.1805148,26.1787076,43.3997829,-9.1996013,390.4729655,23.3870221,25.2843418,23.0843069,95.42206828,79.5143983,5.561247601,1.1490412,0.4044329,0.785454136,0.702090379,0.44873812
1,10.25,22.71,22.6616667,24.3016667,23.53,23.18,24.4583333,22.655,22.5,22.99,22.97,-1.6761667,-1.679,-1.0753333,-1.70108335,-1.3733333,-0.991,15.5908333,0.56533335,22.44583335,0.41775,22.16583335,56.74916665,22.6475,23.59333335,23.32333335,22.2233333,92.8708333,251.5666667,76.76,37.83,0.71208335,23.95083335,335.65,37.9116667,435.3601612,438.5517308,299.9333333,22.0183333,23.19,398.7826,24.8811909,398.1379,24.9850009,397.9287,24.9936259,398.37268405,25.0634109,398.5512,25.06830045,398.6321,25.10803,397.9248181,25.0040409,407.7518681,25.77335,21.969705,21.879555,21.81523,21.5615,4.470797,5.4860935,4.070675,3.070065,2.743378,2.6495,2.0259595,0.998114,23.3909775,83.1794417,23.1713158,84.43784335,1.38539445,97.60844417,247.3394439,-0.1910889,26.5421813,42.93474565,-8.45164425,389.8939453,23.5973322,25.24580955,23.0239726,95.40149052,80.8523051,5.3924765375,1.26229295,0.41412545,0.866460818,0.6878486755,0.4678717315
1,10.75,22.69,22.6916667,24.3083333,23.5433333,23.1866667,24.4933333,22.7516667,22.49,23,22.9983333,-1.4396667,-1.557,-0.7181667,-1.42325,-1.015,-0.7748333,15.7416667,0.59791665,22.79583335,0.47975,22.22583335,61.81,22.61166665,23.54166665,23.16416665,21.9483333,101.2416667,260.35,91.4475,36.6433333,0.65308335,24.21416665,449.3,44.2633333,437.1957529,441.2929474,402.25,22.4433333,23.6366667,398.3735681,24.7572709,397.7257681,24.8936609,397.6826681,24.89093,397.4837681,24.9591,397.7476,24.9727709,398.1271,25.0983,397.2776681,25.16133545,406.9089,25.91159,21.82988,21.838075,21.87443,21.6417,5.251874,5.5571455,4.2263575,3.1000525,3.263654,3.141863,2.533561,1.2730725,23.57874335,82.37525,23.39481085,83.54345085,1.28344615,97.572770835,305.7372614,-0.1869793,30.786882,36.0723996,-8.7464687,389.3473598,23.5726443,25.6493495,23.4037172,95.36792133,79.692929,5.917007615,1.2140547,0.408432,0.874947998,0.746987349,0.467639712
1,11.25,22.705,22.7283333,24.315,23.5616667,23.2,24.565,22.765,22.5266667,23.035,23.0233333,-1.0743333,-1.3303333,-0.4106667,-1.10641665,-0.6431667,-0.4001667,12.21908335,0.60141665,22.975,0.55008335,22.215,68.61166665,22.91833335,23.7866667,23.5533333,22.0666667,92.6475,202.2,96.73916665,42.0233333,0.6301667,24.7233333,443.2,40.5705,440.5774871,443.1641538,402.6166667,22.615,23.8183333,397.4166681,25.0961109,397.0408681,25.1285009,396.7521681,25.19429,396.8091681,25.23831,397.3078681,25.2443109,397.6060681,25.27408,396.66443405,25.24297,405.5635,26.0730009,22.10256,22.07835,21.87604,21.73475,5.313908,5.637685,4.6510485,3.1438745,3.774222,3.613667,3.182464,1.3356785,24.0808667,80.3935483,23.7922467,82.3709308,1.3099877,97.53074333,301.37513025,-0.18600735,36.1670887,54.70737295,-9.44886935,388.02583085,23.69893645,25.7002893,23.44965015,95.32651783,80.5335554,5.609061203,1.1563689,0.40986005,0.895824469,0.7110516285,0.4559325505
