DOY2,HR2,CO2,FC,H2O,SC,G,H,LE,SH,SLE,PA,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TAU,USTAR,WS
1,5.25,346.843381375,3.65308960475,24.59129219,-0.19477005075,-23.02924458,-54.1553873475,5.0488357255,-1.18533467475,-0.983749914,100.832225,24.8140489,22.8420005,6.0609465,371.1831,429.1081,-54.382264,-11.94867,-4.414,24.2725,26.87375,23.40875,26.06375,-0.22119770625,0.1245799505,1.0105897025
1,5.75,347.3167016,3.380068099,24.5893604475,-0.069737644,-20.94700425,-53.0823645575,4.115271,-0.92679572125,-1.275637116,100.862425,24.569438925,22.78825,6.26457567775,370.9526,427.5955,-56.12373,-11.20667,-4.2495,24.02625,26.81875,23.23,25.9275,-0.216770196,0.118241265,0.912353188
1,6.25,347.073,3.0158631345,24.71349423,-0.2052495055,-17.0899500925,-47.81709673,7.08849142975,-0.1622544085,-0.7591966,100.900825,24.615268475,23.0837525,6.4658,373.0645,430.107,-42.07439096,9.1865,-1.173667,23.995,26.70125,23.28875,25.83625,-0.250989463,0.137269004,0.87453274425
1,6.75,344.908426325,0.202966781,24.83521025,-0.31720772475,-6.107121354,-35.32953863,22.07056625,2.54092225,0.823304075,100.925175,25.305026875,23.9760825,8.0274931105,374.4956,442.3613,-8.675964,79.505,13.89133,24.405,26.65,23.93,25.7475,-0.239035779,0.14012300225,1.168014898
1,7.25,341.561073,-6.636814972,25.1131115,-1.1866109705,-1.7959176665,-14.2455239575,49.510423675,3.545496364,1.47009505925,100.96905,26.35847165,25.1209995,10.3268,376.9,454.0252,38.06345,207.2127,39.326,24.72,26.585,24.63,25.7225,-0.29312945,0.222485904,1.37635400925
1,7.75,338.8853238,-12.0674285875,25.156267985,-0.79314150425,2.040652823,13.17206181,81.584350075,2.9180335825,0.2728780705,100.99975,27.29639015,25.9171827,12.23491375,380.639,462.9155,101.29152,299.3917,60.48116,24.955,26.5325,25.03,25.8175,-0.42119646975,0.30677492125,2.7737555
1,8.25,338.0750972,-16.422915305,25.345997955,-0.288497485,3.709347375,43.43043544,112.16321605,2.3281092265,-0.09277625,101.021475,28.20312005,27.10175,14.277425,386.0035,469.3378,179.1439,425.9923,85.96549,25.11,26.5,25.375,26.2225,-0.5319709235,0.38450689725,3.490322433
1,8.75,337.0981833,-20.150361555,25.61241533,-0.2154277975,8.78559626075,80.740359545,146.05740035,2.214212815,-1.63658686225,101.0215,29.20328795,28.01125,16.40505225,389.1797,476.7075,248.7509494,538.0461,104.7437,25.30875,26.64625,25.85625,26.82,-0.598183925,0.4649557895,4.166344304
1,9.25,337.76749865,-22.9026222075,25.41661242,-0.135594725,15.6952721,106.451208125,166.485536825,2.212819087,-2.6630031035,101.0147,29.96653325,28.8432475,19.214135,392.1205,482.16,323.1141,627.9631,119.6928,25.49875,26.69,26.65375,27.49625,-0.68702335,0.5247450725,4.68073367025
1,9.75,337.832791175,-24.6861177025,25.517157135,-0.100806125,17.9165196275,127.4508804,185.3437257,1.627467872,-0.986449144,101.0057,30.4116824,29.38,20.373725,394.8445,486.6507,363.3030829,663.4081,118.7275,25.81625,26.82125,27.675,28.0425,-0.704266884,0.555608283,4.974865938
1,10.25,338.0121233,-26.226106475,25.35065353,-0.0743968305,20.744736,143.7498255,195.12791005,1.098162646,-1.59527902,100.983,30.813256775,29.7355025,20.9102619925,401.0588,490.5743,423.4405919,714.0093,127.0018,26.13,26.9775,28.685,28.721875,-0.755276389,0.57980375275,5.192452159
1,10.75,335.9752197,-28.53238899,25.26887199,-0.1019405,14.668395655,171.2509533,214.934873,0.93059428475,-1.6303,100.9433,31.213759775,30.19725,22.604175,401.6635,492.9432,459.5341871,791.6651,143.4915,26.44125,26.94875,29.11875,29.2225,-0.79273089825,0.6122924475,5.2122969485
1,11.25,337.3366088,-27.068299935,25.2592386025,-0.07961073375,15.9506779025,184.2362118,229.09652825,0.907130608,-1.730702364,100.9052,31.5301864,30.71374422,23.69966123,403.7481,497.8922,496.3298931,805.5775,143.2727,26.96125,27.13625,29.3425,29.775,-0.752413494,0.6087916,5.153630334
1,11.75,339.5187491,-25.374479505,25.12660399,-0.084625,19.648075945,182.62052235,204.494218475,0.748468894,-1.028447515,100.85775,31.605167175,30.98725,24.3667842075,403.811975,498.848875,506.802638675,860.463325,146.3184,27.34375,27.5625,29.65875,30.40625,-0.763925988,0.6109838255,5.27655450175
1,12.25,336.2637813,-25.788771605,24.75079885,-0.331068874,25.89119826,177.1921134,208.1075031,0.4202474755,-2.335800544,100.81685,31.924083025,31.2925,24.6691756225,404.4494,502.247225,498.7405,839.2381,139.7184,27.8075,27.71,30.1225,30.77,-0.80779581425,0.5992935795,5.008870522
1,12.75,337.3351934,-23.682671145,25.165811605,-0.10484712275,27.171689,167.97787115,199.8042895,-0.3460043395,-0.7626004325,100.774675,32.08805535,31.3606659975,24.7980152525,403.74455,503.744225,485.5320341,809.03455,135.143475,28.17,27.875,31.3675,31.06,-0.780439233,0.60525637,5.252589357
1,13.25,338.02512435,-24.701785255,24.71214368,-0.070920595,21.11990802,160.9950499,183.280473775,-0.3564722785,-0.5926228,100.730825,32.0096914,31.4265348,24.7228206625,406.560525,501.4656,455.7054444,756.962025,127.928575,28.665,28.04,32.12,31.38125,-0.783825612,0.611523597,5.005178
1,13.75,339.5225496,-23.5598341,24.86570153,-0.0843658125,33.58601171,141.0489162,183.696224925,-0.573181908,-1.10117431025,100.683375,31.9228501,31.2523604975,24.42902246,406.50105,499.7071,411.3879754,583.7476,113.2713,29.33,28.215,32.4475,31.62875,-0.747968875,0.585967,5.002224997
1,14.25,339.38735775,-22.588542345,25.08255159,-0.10279599775,19.41825225,130.7962574,190.119075,-0.889074948,-1.04417573575,100.66585,31.8546057,31.0296757225,23.7713125675,405.3807,497.1214,355.07852425,592.209,106.2944,29.9375,28.47,32.4975,31.815,-0.777343377,0.580995625,5.13094483
1,14.75,338.1799143,-20.443307835,24.96676841,-0.11473408,-1.498482833,102.8115289,168.8456967,-1.6071698835,-2.1677334915,100.646875,31.899970925,30.8295,23.7881943125,404.808025,494.6155,297.70893835,565.218925,92.319705,30.505,28.74,31.8425,31.8575,-0.72878509275,0.59772699575,5.07184335375
1,15.25,337.9068079,-17.3106928225,24.93789662,-0.076,-23.56869275,71.023373205,147.960321525,-1.82109595175,-1.366328935,100.63285,31.7134739,30.60325,23.0409909075,403.846025,489.549425,219.646399775,365.166725,71.08283,30.285,28.95,31.1825,31.83125,-0.7351321555,0.56764654775,5.23803873325
1,15.75,338.247262125,-12.7463967275,24.5702647825,-0.0878,-46.04388116,35.34172246,123.277544775,-3.80747449525,-1.37084235775,100.6383,31.1846244,30.042,21.82452956,401.673175,484.001075,142.835499275,274.455575,52.5317475,29.945,29.145,30.6675,31.72875,-0.66422088425,0.538132106,4.928446473
1,16.25,336.679681,-8.98112624275,24.621689715,-0.07459507,-52.75150124,9.111336677,83.53121924,-3.73819216775,-1.585213659,100.654375,30.755822475,29.5155,20.52273291,397.52765,478.40375,57.0765239925,164.070075,32.7481675,29.5175,29.22,29.915,31.51625,-0.653978639,0.53095381475,4.73099712725
1,16.75,339.2255233,-4.504308,24.79056234,-0.018,-46.335716795,-27.59527888,60.9279796325,-4.3376664765,-1.4035105695,100.674,30.1505696,28.82025,18.978282,394.67525,473.501275,-11.8925,65.72504,15.215875,29.1375,29.215,29.2825,31.2675,-0.586916183,0.459161529,4.18001531
1,17.25,339.02671415,1.457081791,24.671100125,0.088964185,-50.423953165,-47.209700805,31.778038085,-5.18316918425,-2.081657,100.7042,29.639176775,28.251,17.0663225425,392.626675,469.418225,-54.49618928,10.980165,2.83466675,28.825,29.225,28.8175,30.9925,-0.45704111725,0.40183768625,3.6972046945
1,17.75,341.87322905,4.08533691875,24.77085277,0.08216623,-49.10497301,-53.7503729625,20.228396175,-5.05548925,-1.416637,100.7373,28.931122025,27.4686273825,15.36979117,389.085875,463.205025,-68.2790915,-8.48812475,-4.095833,28.465,29.18,28.3225,30.72125,-0.38474662225,0.3299172785,3.27245105925
1,18.25,341.799455,4.137456,25.0468625725,0.003831447,-36.21307619,-55.32175697,16.199964875,-3.14612239975,-1.3766629485,100.7642,28.474961475,26.9008325,14.42770009,384.89205,457.5441,-66.94459241,-12.4917525,-4.6586665,27.9875,29.03,27.86,30.45125,-0.333166286,0.3268247745,3.010025007
1,18.75,343.26959705,4.163842572,24.9953138,-0.03799394,-28.1506753,-56.8368979275,15.51407,-2.411118668,-2.090887777,100.797875,28.0908,26.45475,13.59716243,382.563875,455.4699,-64.3319281925,-12.73667,-4.56779125,27.6975,28.935,27.5075,30.2025,-0.3271230905,0.282687403,2.878518697
1,19.25,342.0561654,4.362536341,24.736080445,-0.0744,-25.216446845,-57.91919,16.2246025275,-2.0057573605,-1.471566691,100.825675,27.93666585,26.14925,12.9390926275,381.69635,452.448075,-65.6804456025,-12.76533,-4.6310415,27.4575,28.74,27.2025,29.925,-0.30073986425,0.27839373875,2.546519249
1,19.75,343.8248503,3.93131993675,24.6021635375,-0.104983942,-23.48901381,-54.79910982,15.24165464,-1.87310286125,-1.203674271,100.869375,27.653677925,25.77175,11.9379945,381.09995,449.743175,-62.9795855775,-12.414625,-4.5644165,27.1825,28.505,26.9075,29.70875,-0.301510249,0.2494360365,2.64643688625
1,20.25,343.2349099,4.060844794,24.78115878,-0.112636765,-23.90331434,-55.23924058,12.90742308,-1.80103564575,-1.7685660505,100.9056,27.41008265,25.72525,11.56201325,379.8839,449.5994,-67.337257585,-12.46146,-4.5695415,26.9575,28.36,26.6725,29.51875,-0.29828356575,0.2479841725,2.397736964
1,20.75,343.7395344,3.845635252,24.8344094,-0.0324,-24.38500098,-57.514915785,10.446085165,-1.61242819125,-1.4172350335,100.9387,27.21906495,25.54475,10.88898075,378.639325,447.532775,-64.79649223,-12.378455,-4.55170825,26.7675,28.28,26.445,29.35,-0.31011777025,0.23361536275,2.268110413
1,21.25,345.4578,3.83530561675,24.79211295,-0.04556177525,-23.40094759,-58.5344163475,12.32288875,-1.0803106545,-1.70882669225,100.9471,27.108794125,25.2481165,10.7208,376.61165,446.595625,-66.89652,-12.122835,-4.530791,26.5625,28.22,26.28,29.1275,-0.32480579975,0.2188444185,2.17387633175
1,21.75,343.885676375,3.737406806,24.5896197525,-0.110494767,-23.2121145825,-58.06959831,9.188035286,-1.66388503525,-1.372109078,100.9471,26.8360917,25.1171333,10.5131585,374.6774,446.25895,-63.8137185,-12.20475,-4.6490835,26.36375,28.1,26.0225,28.91625,-0.319418883,0.2002264795,2.0282244155
1,22.25,344.1883167,4.035213658,24.95691976,-0.133051073,-22.866509115,-57.131965,10.94629505,-1.64168968525,-1.611488368,100.943275,26.798404575,25.0240572,9.898475,374.34845,442.74995,-63.87984925,-12.2674575,-4.5155415,26.195,28.09,25.7975,28.78,-0.3220799555,0.2201341455,1.852998437
1,22.75,342.4207457,3.763864135,24.89315467,-0.0948,-22.081781655,-54.242230115,7.045820782,-1.55038036775,-1.367242,100.9451,26.63158065,24.7460119975,9.36477575,372.125975,440.9377,-60.2030971625,-11.992665,-4.5595415,25.9975,28.04,25.6125,28.64625,-0.32658992,0.21672231025,2.04015940025
1,23.25,343.0074,3.550074989,24.7670324425,-0.094360209,-22.66830348,-54.004700575,6.2799106405,-1.553645273,-1.73569051925,100.9177,26.423171625,24.57925,8.96385,371.7274,438.98545,-61.011175,-12.069125,-4.471,25.8875,27.8975,25.48375,28.50625,-0.329088596,0.16770785975,1.649493338
1,23.75,343.0542946,3.535727681,24.7163099875,-0.080676857,-23.563714955,-53.3436981275,7.429866262,-1.404374383,-0.9205291,100.901,26.293,24.39025,8.7786,371.101375,438.497775,-59.6769535,-12.05292,-4.41483275,25.79375,27.77375,25.3525,28.37875,-0.2708977505,0.1693890785,1.5477609655
2,0.25,351.00375,3.69419325,23.503735,-0.0719,-20.057985965,-62.57057429,8.194166574,-1.36455055125,-2.017889601,100.8976,26.49774555,24.5805,10.023825,375.811225,443.685975,-63.99817525,-3.57695825,-0.6014167,27.53,28.963125,26.3075,29.035,-0.2827733695,0.2038719,2.386621665
2,0.75,351.6024835,3.209061,23.3756175,-0.057891345,-20.470179405,-61.59292,7.89366791425,-1.658422226,-2.069497188,100.8601,26.1390512,24.24375,9.4183345,375.677325,442.7147,-63.6892165025,-3.57495775,-0.642333275,27.4,28.874375,26.1525,28.85,-0.264229525,0.1613526165,2.015379373
2,1.25,350.253175,2.88966669425,23.152143095,-0.12660652225,-20.698857895,-56.599423165,3.86414331675,-1.698172354,-2.5227879675,100.82895,26.01015,23.8850025,8.7632735,375.936375,439.640175,-61.648297675,-3.664458,-0.78712495,27.25,28.81125,25.8975,28.694375,-0.218326576,0.147061273,1.738309034
2,1.75,349.7032,3.298589,23.16916,-0.1756495,-20.42877934,-60.163535935,3.45566562425,-1.5523609625,-2.426255,100.80515,25.93546375,23.748,8.4912,375.1152,440.355775,-61.3689911075,-3.48608275,-0.716416675,27.15,28.775,25.74,28.545,-0.234349075,0.14112693525,1.64553797175
2,2.25,349.0201455,2.9362875,23.243512735,-0.1054801,-20.44577725,-54.2830506,4.3154065,-1.77802925,-1.332784,100.78885,25.59012005,23.49,8.1699874095,374.108875,435.827025,-60.008526575,-3.62570775,-0.71929165,26.89,28.7025,25.5225,28.41875,-0.214715548,0.1220637,1.62481874
2,2.75,349.512087675,3.44683055825,23.1478186375,-0.06535,-21.15721884,-54.252397255,6.315792,-1.685349918,-1.3665664405,100.78615,25.61895,23.4056675,8.05145002825,373.17285,436.8162,-59.76479,-3.75916675,-0.589749975,26.735,28.599375,25.3,28.26625,-0.206763252,0.1207111,1.322400167
2,3.25,349.4073403,2.992402993,23.2002835125,-0.10635835,-21.652940635,-54.750025,4.18748825,-1.204412754,-1.5387575,100.77955,25.4915,23.392,7.792475,373.82,436.51105,-57.6680198,-3.77504175,-0.83125,26.58,28.506875,25.0875,28.08875,-0.231025625,0.1286967,1.422002655
2,3.75,348.694965425,3.388707,23.133665,-0.12591275,-20.593137385,-55.00696176,4.049434264,-1.4274565,-1.28083625,100.78315,25.3685898,23.213,7.23136375,372.8767,434.1638,-57.86,-3.628833,-0.8334166,26.4775,28.44,24.95,27.9325,-0.2141309565,0.1349808255,1.44135
2,4.25,348.673099975,3.78815,22.929865,-0.112139025,-20.623341555,-55.577895,5.543912,-1.1470475,-1.953943,100.8008,25.24334195,23.063915,7.03153592075,373.875,430.220475,-56.70789975,-3.60933275,-0.912875,26.33,28.339375,24.6975,27.860625,-0.212184725,0.1391692755,1.390755
2,4.75,348.94377065,3.553231526,22.7585320125,-0.05924912,-20.68662205,-59.19220119,6.317861689,-1.087417714,-0.877868925,100.82,25.09900095,22.77575,6.8235008485,373.02985,427.271075,-56.055624775,-3.6134585,-0.9544582,26.21,28.28,24.515,27.74375,-0.22260104475,0.109745425,1.3356235
2,5.25,349.1524279,3.57728725,22.82565,-0.26810792975,-21.39877097,-56.69785,6.731098,-1.1202724645,-1.18496371425,100.84475,24.99785,22.68875,6.61,372.16445,427.402325,-56.204295,-3.5755,-0.92316665,26.05,28.21625,24.355,27.62625,-0.24168697575,0.1279063955,1.1978547635
2,5.75,347.419475,3.1099365,22.84366052,-0.031925,-21.001255435,-57.30813,3.770006662,-1.1650125635,-1.719941,100.8778,24.7334504,22.53025,6.53968732225,371.28155,426.69615,-57.2000169275,-2.925292,-0.677083275,25.91,28.154375,24.1275,27.525,-0.25040161275,0.10684035,1.0583278405
2,6.25,349.57145,2.385058,22.7324742625,-0.119396,-19.77511324,-55.8677201425,7.575487,-0.05795,-0.8223073385,100.9019,24.9255075,22.4210825,6.711273,372.456675,430.4567,-41.59571,19.498665,3.34866675,25.92,28.10125,24.0225,27.38,-0.240366,0.1234514,1.168812
2,6.75,348.92475,-1.6542215,23.2933467375,-0.394057475,-3.2859858665,-33.34331,21.89426,2.8283585,0.6934659175,100.93105,25.69556015,23.57925,7.944975,372.34165,446.98735,4.703139,119.966175,21.41092,26.16,28.015,24.7375,27.27,-0.247611,0.1633281965,1.3828215
2,7.25,347.58645,-7.3167675,23.62344183,-0.69592316025,4.2351819,-15.33249,50.0387025,3.7856515,0.69623437225,100.9621,26.68135,25.16375,10.16495,375.031825,463.721075,64.71003,234.20695,44.22404,26.425,27.945,25.4625,27.24375,-0.388261241,0.2261068,1.8260825
2,7.75,348.8525,-13.06893,23.7691925,-0.283192498,10.238440365,23.19315199,78.88021,3.57868515475,-0.37685289225,100.9916,27.732406125,26.3945,12.79555,380.353875,479.16985,141.883675,357.69415,71.712995,26.83,27.910625,25.88,27.383125,-0.5037946005,0.30476744225,2.6723358515
2,8.25,349.27477655,-16.481099025,23.6542977,-0.0965,14.661314175,48.706935,108.27035,2.5219940245,-1.146442652,101.017,28.7765,27.85075,15.3438375,385.4372,496.527175,217.68155,478.859225,97.1152875,27.06,27.9025,26.6675,27.65375,-0.6437361865,0.46221495,4.163466
2,8.75,349.0424,-20.13528,23.363172915,-0.10630015,17.60974964,79.057547225,133.7573,1.96929125,-1.99200322,101.0337,29.70219555,28.9230825,17.8258575,390.593325,506.767475,307.0236,597.080225,120.6124,27.395,27.9275,27.4475,27.7475,-0.712445075,0.51807,4.87269000425
2,9.25,348.6599,-22.25128887,23.4175,-0.097698465,22.91901311,110.25025,160.9751453,1.95152375,-1.82093454,101.02475,30.16018715,29.6069995,19.8694225,393.94145,515.35155,386.12735,706.82845,142.0497,27.84,27.9625,28.24,27.97,-0.7970508935,0.52797955,5.23851825
2,9.75,349.06044665,-24.8212643875,22.9955312675,-0.053430797,24.08897521,151.239594475,171.7893,1.74858471075,-2.380026568,101.01385,30.77334745,30.37825,21.9563625,398.280475,523.42775,458.01415,802.8442,159.372075,28.6075,28.059375,29.055,28.2875,-0.853898925,0.594413115,5.70966875
2,10.25,348.580625,-25.11644704,22.65867827,-0.0639265175,24.859553375,166.866075,191.023825,1.607232087,-2.406336,100.9875,31.300405975,30.96425,23.658725,402.037,531.19925,514.505925,866.0626,172.605225,28.71,28.11875,30.0175,28.745,-0.88671365425,0.58781538725,5.887182
2,10.75,348.3619,-25.73302469,22.255878015,-0.12656405,28.36711773,183.7984098,207.3978,1.19007875,-2.06389615375,100.9423,31.7776,31.39325,25.07015,405.6847,538.170375,555.421525,928.142975,183.5204,28.96,28.21625,30.99,29.1475,-0.8525944,0.63958297,5.873891
2,11.25,348.40855,-26.38511123,22.10056,-0.0789854805,25.815151115,198.39370885,209.8083,1.1930451455,-1.76751669725,100.8957,32.133626875,31.8358925,26.2256685675,407.2512,542.72,583.792825,960.964075,188.176175,29.365,28.37,31.8175,29.84,-0.86896480375,0.621430125,6.05125125
2,11.75,348.69105,-25.65469655,21.8495845475,-0.083739444,21.797359485,195.608653075,203.084075,0.902207299,-2.151439649,100.847,32.50293225,32.1698325,27.16015,410.458725,549.14955,592.46505,973.7203,189.9278,29.8225,28.515,32.61,30.64125,-0.89367224225,0.62181996025,6.077572309
2,12.25,348.408875,-25.24422,21.92046,-0.148732017,21.48239681,198.2285708,212.52740385,0.53539996825,-2.509217388,100.8056,32.8212,32.391665,27.991175,412.002425,549.2313,594.11055,967.51945,187.924825,30.1625,28.605,33.3025,31.4275,-0.91730434075,0.614251825,6.14837573725
2,12.75,348.6665,-25.7054,22.0896390875,-0.122366658,18.906280665,196.334687575,216.736025,0.149768978,-1.979194,100.757,32.91315,32.528774925,28.773975,412.769825,549.9704,575.032975,939.66625,182.1174,30.63,28.7525,33.795,31.94625,-0.9483202,0.6050424,6.319195
2,13.25,348.59067305,-24.880570815,22.07045,-0.08322255,28.22846923,184.86950685,208.1728144,-0.0884645455,-0.659966561,100.71095,33.068975,32.6875,29.2272440025,413.17725,547.678525,548.04505,892.947425,172.853875,32.4,29.261875,34.21,32.3575,-0.9100649485,0.61527689825,6.048293957
2,13.75,348.0071,-23.2470320825,22.09956702,-0.088592995,17.962440095,172.0642379,207.8749,-0.64936975,-1.8458,100.657675,32.9403,32.4632421075,29.2047650675,415.66625,544.271825,501.4903,829.027325,161.568475,33.67,29.465625,34.4175,32.5725,-0.916245265,0.5823678485,5.7808888635
2,14.25,347.8292,-22.41365,22.360155,-0.1072618,14.353057515,146.194476075,184.04331085,-0.59112157475,-1.333743774,100.627725,32.92635,32.3445,28.26547,413.972775,538.317775,444.478975,743.199075,145.03905,34.59,29.779375,35.3025,32.6625,-0.91675685,0.61887820925,5.943115
2,14.75,348.1255,-20.07800669,22.4783429475,-0.1089134,3.794012675,111.75672815,163.249371675,-1.214154562,-0.9762839365,100.60225,32.649966625,32.114,27.4881,411.2627,530.7612,367.8,646.8185,127.8127,34.8025,29.87625,37.03,32.7325,-0.85364049575,0.5888864015,6.25078473425
2,15.25,346.7106,-17.6758338975,22.82903,-0.110321869,-1.322669533,79.4401575,149.2166,-2.326159,-1.7302335,100.5959,32.33505265,31.685389115,26.4009643525,411.2868,524.0923,278.6476,536.454,107.5085,34.13,30.03625,36.8925,32.70625,-0.8019582285,0.56851739475,5.96228130525
2,15.75,346.2577,-14.116216015,22.8405225,-0.13933531,-17.95859395,43.54159215,119.29859,-2.95608794175,-2.22999675,100.59225,31.78339355,31.2190473575,25.5075775,409.5862,515.881,195,424.717,84.521,33.5,30.0875,35.8975,32.56625,-0.7640495,0.5538929,5.92357713625
2,16.25,346.9001836,-10.6832814675,22.955379175,-0.06524886,-26.196675865,11.07538,94.61524,-3.40306553075,-2.38512622975,100.604,31.5524,30.6492605,23.9567275,405.8758,505.1831,113.6733,307.4513,61.76533,32.8825,30.06625,33.98,32.38875,-0.72344634225,0.53804095,5.496667711
2,16.75,347.2833173,-5.9495195,22.883935,-0.00434728925,-30.18616606,-23.040385,62.998440675,-3.732408606,-1.81458475,100.62765,31.07133945,30.035745,22.3029825,400.7632,492.9191,18.93627,194.229675,38.08216,32.395,29.99,32.7525,32.175,-0.6889907,0.528160762,5.40875695
2,17.25,348.7596,-0.1144844,23.2588716625,0.0236020825,-25.625258645,-47.80225345,33.163415,-4.99640675,-1.50110195025,100.66365,30.3745797,29.2494175,20.62333,396.8072,483.3892,-47.13053,33.6138325,14.70383,31.8725,29.9125,31.66,31.93625,-0.58167040075,0.4675723135,5.054046121
2,17.75,349.59035,3.844892,23.20104,0.0529,-22.61340703,-67.2581812425,22.1607075,-5.8407325,-1.62735713225,100.6949,29.63424905,28.3515,18.57775,392.8076,472.5786,-66.302836,6.79995775,1.956,31.30625,29.84,30.82,31.67875,-0.5125206,0.418490975,4.454841692
2,18.25,350.69694135,4.651545939,23.4236775,0.034961785,-21.77653006,-71.452075,19.2487075,-3.57389594325,-1.193787521,100.72875,28.9962723,27.7405825,16.83235,390.149,466.9868,-72.3630333,-3.45866625,-0.2346667,30.57375,29.8,30.0675,31.435,-0.459422546,0.38879532625,4.24187565375
2,18.75,350.95065,4.715234,23.722045,-0.019991925,-19.77114304,-70.23756055,19.48431,-2.49642,-0.90494099425,100.7686,28.5796,27.18225,15.813775,389.2767,462.7015,-72.99055,-3.641833,-0.3161667,30.05,29.7475,29.4975,31.17,-0.38937135,0.36060575,3.78241103775
2,19.25,351.66835,4.5544745,23.4623125,-0.020091175,-18.941387835,-68.35966,15.3676825,-2.169522159,-1.6197283505,100.8053,28.40725,26.8705,14.861799135,386.563,460.3253,-69.09362,-3.661167,-0.32,29.6925,29.655,28.905,30.92375,-0.401152975,0.32855997825,3.64353925
2,19.75,351.30085,4.60638908375,23.429705,-0.0399,-17.974992605,-70.02912281,15.59152,-1.70452809125,-1.1557995,100.8444,28.227498275,26.68675,14.2354,386.1735,457.595,-68.34086634,-3.548167,-0.3093333,29.335,29.6,28.5275,30.70875,-0.41451938175,0.31795129175,3.67261307675
2,20.25,350.8076,4.403328,23.47929,-0.07991763,-17.070755805,-67.2764975,15.7404225,-1.68547325,-1.3947154575,100.8838,28.0872047,26.3485,13.6965212625,384.4651,455.5878,-69.273467,-3.556167,-0.3701667,29.0675,29.5625,28.1675,30.485,-0.3967951775,0.3321709995,3.61457475
2,20.75,350.8546,4.399277861,23.23762394,-0.043921365,-18.0884554,-65.999969105,13.4539275,-1.39547413325,-1.62626985375,100.9146,27.779447975,26.1623325,13.3291,381.9395,454.924,-69.17275,-3.536,-0.2788333,28.8725,29.475,27.87,30.285,-0.3857482615,0.3532612785,3.53713824875
