DOY2,HR2,CO2_1_3_1,CO2_1_4_1,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NEE,NETRAD_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_DIF,TA_1_1_1,RH_1_1_1,WS,PA,TS_1_1_1,TS_1_2_1,VPD
1,5.25,399.171225,399.3813,-0.27725,0.8982,0.4625,6.73329999999994,3.4778,22.8517,15.897225,0.545249999999998,11.358,0.8265,0.18,291.8935,300.56275,0.02,0.02,5.29725,-2.4487,95.059425,5.15545,97.10885,-0.607,-0.559,1.14
1,5.75,399.217175,399.45075,-0.37925,0.911125,0.601325,6.53217500000002,2.834475,16.061425,9.841225,0.6027,10.331,0.873,0.1905,290.6565,299.98375,0.01,0.02,5.302575,-2.44457500000001,95.1826,5.138275,97.12075,-0.611,-0.56,1.13825
1,6.25,399.2175,399.492,-0.39875,0.90325,0.721125,7.67190000000002,4.40002499999999,13.8285,12.58825,0.633299999999998,12.2915,0.8665,0.19,290.7675,299.96275,0.02,0.0152499999999998,5.3017,-2.35290000000001,95.08015,5.0936,97.1249,-0.615,-0.561,1.03
1,6.75,399.1436,399.38315,-0.40125,0.945249999999999,0.551549999999999,6.29129999999987,3.214075,11.7812,12.740675,0.670799999999999,12.03625,0.815499999999999,0.17525,289.442,301.184,0.02,0.02,5.305775,-2.189825,95.130375,5.1657,97.074625,-0.621,-0.562,0.986499999999999
1,7.25,399.1195,399.280125,-0.42375,0.940125,0.4872,8.65832500000002,2.891775,13.52295,12.430675,0.588099999999999,13.95125,0.8865,0.18525,288.7175,301.864,0.02,0.02,5.298175,-2.150575,95.016825,5.30585,97.075675,-0.624,-0.562,0.941999999999998
1,7.75,399.03975,399.3572,-0.45375,0.950625,0.7115,7.49147499999997,2.957,13.5819249999999,14.118,0.6676,15.8444,0.906999999999999,0.2,288.373,302.346,0.02,0.02,5.303625,-1.89872500000001,95.032275,5.43205,97.068125,-0.629,-0.5645,0.992999999999997
1,8.25,399.0395,399.49425,-0.47825,0.921599999999999,0.6345,7.3015,3.563,19.563,14.202,0.643324999999998,12.757,0.941999999999999,0.22,288.6225,303.204,0.20525,0.05,5.315575,-1.6452,95.06605,5.50885,97.047975,-0.6325,-0.5665,0.996
1,8.75,399.056525,399.439475,-0.4955,0.9619,0.678975,7.10369999999999,5.082,11.335125,15.631,0.643,12.604,4.3045,1.17675,290.32425,302.266,7.231,1.19725,11.987,-1.5562,95.17535,5.497975,97.0346,-0.638,-0.5665,1.002
1,9.25,399.084425,399.4638,-0.52675,0.9701,0.504075,6.25030000000001,3.798,14.28875,19.793,0.551425,19.86725,33.934,11.23525,290.53825,302.5015,49.553,8.29525,53.86025,-1.7102,95.14135,5.398525,97.031,-0.6425,-0.567,1.033
1,9.75,399.479,399.6524,-0.53675,0.995999999999999,0.772,8.62580000000003,5.112,21.9015,24.461,0.683150000000001,33.0125,84.991,26.828,290.69075,303.9395,139.11125,24.27925,124.455,-1.6161,95.184325,5.442325,97.0542,-0.649,-0.568,1.038
1,10.25,399.669225,399.47515,-0.544,1.0295,0.845925,10.4393,6.324,31.9176749999999,34.909,0.8233,63.191,142.8125,37.7235,289.931,305.59925,255.981025,45.3775,206.6425,-1.22385,95.16695,5.48305,97.0649,-0.6545,-0.57,1.10025
1,10.75,399.954375,399.8367,-0.537224999999998,1.010875,0.94875,14.2666,7.407175,58.5637999999999,45.2725,1.0249,103.543,196.529,47.275,287.12,307.50575,354.14625,64.302725,268.135,-0.595375000000001,95.0532,5.71644999999999,97.0853,-0.661,-0.573,1.22275
1,11.25,400.16425,399.699,-0.522274999999998,1.070875,1.27235,17.6595,9.246525,89.9265,43.170425,1.10225,142.208,244.298,54.77925,287.67725,311.514,444.93325,82.02775,305.04,-0.414050000000004,94.936825,5.696975,97.089625,-0.666,-0.575,1.47575
1,11.75,400.1932,399.59105,-0.472924999999998,1.074,1.24675,25.336,10.07955,134.9362,42.73125,1.1185,160.568,281.788,63.704,290.605,313.711,513.775,95.822,334.77,0.238849999999984,94.990875,5.76905,97.08905,-0.672,-0.5795,1.831
1,12.25,399.484825,399.5836,-0.459599999999999,1.0778,1.2874,23.14735,9.57405,150.49,37.3805,1.34202500000001,184.35675,311.74325,72.676,291.324,318.3255,571.9205,107.6965,361.7025,0.488200000000007,95.05015,5.7532,97.0857,-0.674175,-0.581625000000002,2.137
1,12.75,399.130925,399.205,-0.430124999999999,1.12,1.1296,30.5934999999998,8.7453,161.2596,30.82095,0.974399999999999,187.188,323.171,78.6075,294.888,318.915,610.866,116.5475,370.0875,1.3247,95.01085,6.0323,97.0732,-0.67495,-0.587675000000002,2.397
1,13.25,398.7762,398.761975,-0.402774999999999,1.1665,1.1127,36.9584749999999,8.17459999999999,176.454,28.20835,1.035325,189.99125,330.87,77.367,295.8575,322.33,616.068,120.451,357.82,2.08660000000001,95.0678,6.20225,97.0524,-0.674275,-0.592675000000002,2.669
1,13.75,398.7714,398.49945,-0.376449999999999,1.077575,1.00425,29.6916249999999,6.51435,168.1529,24.34205,0.907999999999996,172.824,314.86925,74.4515,296.73,324.0485,596.18,113.1905,355.8075,3.14750000000001,95.24365,5.78485,97.02585,-0.6735,-0.595625000000002,2.781
1,14.25,398.72615,398.4798,-0.304425,1.0796,0.67345,37.104,6.2029,140.663525,19.86225,0.626825,155.80125,298.98075,70.895,298.877,325.512,558.55575,102.94275,334.795,3.4461,95.0972,5.858175,96.98845,-0.6715,-0.5975,2.95
1,14.75,398.7076,398.4194,-0.246,1.0726,1.007425,38.5875,4.84234999999999,129.1655,14.28755,0.812699999999997,135.254,269.793,62.7005,297.16,326.566,495.4245,87.2775,309.54,3.6984,95.16485,5.78455,96.98415,-0.672,-0.5975,3.214
1,15.25,398.6703,398.660475,-0.178,1.0432,1.1305,29.7277,3.5777,107.35,10.42275,0.90045,99.66,225.128,53.406,296.91875,326.1065,418.971,71.949,245.15,3.77609999999998,95.056875,5.889925,96.9808,-0.6725,-0.597,3.56925
1,15.75,399.537075,398.884525,-0.117,1.04125,0.63545,24.4952,2.47655,75.66,7.4472,0.629749999999999,64.614375,181.3185,45.6055,295.33125,324.7325,329.4925,54.032,198,3.72232499999999,94.931575,5.8733,97.0049,-0.672,-0.5955,3.60275
1,16.25,399.575875,398.823,-0.063,1.02825,0.5293,19.38885,2.5537,48.9571,4.43865,0.564724999999998,33.553,125.17225,36.4185,295.7475,323.16725,226.21225,34.5315,134.54,3.5853,95.08065,5.739275,97.0134,-0.673,-0.5965,3.249
1,16.75,399.2721,398.712525,-0.02475,0.956499999999999,0.49,15.95495,1.9981,16.9512,3.06299999999998,0.965849999999999,16.775,68.025,24.15,292.642,319.301,115.6925,18.716,83.0325,2.7286,95.1797,5.37385,97.02955,-0.67,-0.593,2.865
1,17.25,399.23165,398.4247,0.0215,0.962299999999998,0.452,12.8847,1.544,17.13125,2.08319999999999,0.666375,9.3725,21.091,8.584,294.98375,314.8865,36.234,6.1335,37.2165,2.2794,95.5123,5.1435,97.0314,-0.6695,-0.591,2.653
1,17.75,399.7506,398.7135,0.05625,0.999099999999999,0.408,10.01225,1.144975,11.616,2.46365,0.641,5.45799999999999,2.2315,0.5355,294.05,311.621,5.47850000000001,0.82,9.51,1.5924,95.3357,5.348,97.03575,-0.671,-0.5925,2.236
1,18.25,400.2978,398.4597,0.12175,1.00125,0.36225,8.22665,1.112475,11.790625,2.61385,0.741175,5.40399999999998,0.698,0.12525,295.669,308.9205,0.11,0.03,5.249475,0.763574999999992,95.22015,5.3443,97.030525,-0.672475000000003,-0.591700000000001,2.0275
1,18.75,399.7115,398.45935,0.20575,0.988399999999998,0.426675,10.93195,1.312125,10.699375,2.68235,0.6828,6.99799999999999,0.78,0.11525,294.46,307.471,0.0152499999999998,0.02,5.26395,0.0942749999999863,95.39985,5.434025,97.040675,-0.672625000000003,-0.591075000000001,1.8465
1,19.25,399.324625,398.6252,0.262,1.004425,0.431775,9.51677500000001,1.67714999999999,11.02125,5.81272499999997,0.56125,7.58999999999999,0.838,0.12,294.1835,307.25825,0.01,0.02,5.269675,-0.188225000000005,95.630075,5.2504,97.043775,-0.674350000000003,-0.590825,1.73
1,19.75,399.327,398.694,0.272074999999999,1.049625,0.417,7.97097499999999,1.651125,14.012175,6.64859999999998,0.6128,9.02399999999999,0.829999999999999,0.12,294.78625,307.4285,0.01,0.02,5.279275,-0.553550000000006,95.73775,5.674075,97.0317,-0.673500000000003,-0.589725,1.591
1,20.25,399.3396,398.76375,0.297974999999999,1.01255,0.535,12.266125,1.6989,23.18295,5.86985,0.6231,10.226,0.701999999999999,0.10525,294.01675,306.432,0.01,0.0152499999999998,5.2738,-0.806075000000003,95.508575,5.5022,97.0361,-0.675700000000004,-0.591,1.5055
1,20.75,399.495125,399.06235,0.299324999999999,0.980600000000001,0.516,8.34237499999998,1.9895,17.8030999999999,7.29684999999999,0.568299999999998,8.84575,0.71,0.10525,291.84825,305.1145,0.01,0.01,5.280475,-1.1185,95.607725,5.36712499999999,97.0457,-0.677900000000004,-0.592675,1.50275
1,21.25,399.60305,399.2515,0.3057,1.02055,0.601674999999998,8.57649999999998,2.234125,16.7087,10.244725,0.698649999999999,10.286,0.78275,0.11,293.313,303.6,0.01,0.01,5.2871,-1.31545,95.636225,5.652875,97.029925,-0.677000000000004,-0.592825,1.47925
1,21.75,399.635575,399.6855,0.286825,1.001675,0.471125,12.31125,2.57144999999999,17.0135,11.156475,0.6404,12.149,0.741250000000001,0.1,293.33525,302.959,0.01,0.01,5.280925,-1.503825,95.303725,5.414975,97.013825,-0.679200000000004,-0.593500000000001,1.36275
1,22.25,399.639,399.4215,0.271925,0.954199999999999,0.729275,8.11865000000001,2.1373,17.0574,10.556775,0.66175,12.214,0.68275,0.14,294.289,302.975,0.0152499999999998,0.01,5.28585,-1.66945,95.55325,5.601475,97.015575,-0.681400000000005,-0.595175000000001,1.31825
1,22.75,399.5885,399.1767,0.2498,0.943125,0.692375,7.2017,2.3734,17.9173499999999,9.88269999999999,0.73735,10.7165,0.68425,0.12525,294.15925,302.6095,0.01,0.01,5.2854,-1.866375,95.65715,5.416075,97.0358,-0.684075000000005,-0.597850000000001,1.2555
1,23.25,399.665825,399.13925,0.240024999999999,0.937025,0.6418,8.020125,2.786125,14.64245,11.8958,0.6979,12.605,0.69275,0.12,293.2845,302.9535,0.02,0.01,5.288175,-2.16655000000001,95.579275,5.12375,97.0221,-0.685750000000005,-0.599050000000001,1.26475
1,23.75,399.3298,399.06255,0.233725,0.9374,0.6759,8.520125,4.30219999999999,13.247,14.05715,0.694249999999999,12.401,0.74,0.13,293.8855,302.5105,0.02,0.01,5.291025,-1.492375,95.7531,5.16935,97.02085,-0.685325000000005,-0.598625000000002,1.292
2,0.25,399.65385,399.882,-0.309475,0.913475,0.467075,5.6984,2.89725,13.50925,9.156,0.3604,6.30700000000002,0.7085,0.13,293.667,303.32025,0.01,0.01,5.221925,-0.352349999999997,96.7815,4.9575,96.9212,-1.3834,-1.4842,1.69525
2,0.75,399.65385,399.882,-0.344125,0.88545,0.467075,5.6984,2.49375,8.30039999999998,9.02425,0.454699999999999,6.30249999999999,0.6295,0.14,293.1545,303.295,0.01,0.01,5.227775,-0.1635,97.08465,4.7325,96.92355,-1.3803,-1.4807,1.5705
2,1.25,399.8751,399.929375,-0.3741,0.86,0.488825,7.080925,2.8815,11.52485,10.4445,0.4274,5.3025,0.6575,0.15,293.69125,303.05425,0.01,0.01,5.233475,-0.163874999999999,96.5184,5.132,96.931075,-1.3833,-1.4803,1.57925
2,1.75,400.1158,400.4244,-0.32,0.793,0.442674999999996,6.0237,2.47975,13.9027,9.71675,0.483,5.86349999999999,0.78975,0.13,292.212,302.54,0.01,0.01,5.2357,-0.542399999999997,96.318375,4.706675,96.939425,-1.3934,-1.4733,1.577
2,2.25,400.0919,400.4528,-0.349925,0.907275,0.4315,5.03955,2.05625,9.1775,11.40375,0.4061,7.35074999999999,0.77975,0.1485,291.6655,301.00375,0.01,0.01,5.243025,-0.643749999999998,96.1295,4.762525,96.95695,-1.392,-1.4662,1.45525
2,2.75,400.157625,400.6114,-0.4146,0.8279,0.451674999999999,5.405075,3.2405,11.329125,11.89975,0.4373,7.76599999999998,0.7,0.14,294.05125,301.56775,0.0142500000000001,0.02,5.243,-0.776499999999996,95.674375,4.7636,96.9564,-1.3946,-1.4702,1.49175
2,3.25,400.30325,400.8222,-0.467499999999999,0.836200000000001,0.5745,5.00454999999999,3.1832,12.36,12.51575,0.54835,9.69949999999993,0.72975,0.14,292.101,301.25775,0.01,0.01,5.24785,-1.1123,95.642175,4.811525,96.9634,-1.4054,-1.4804,1.477
2,3.75,400.4328,400.78775,-0.4519,0.869299999999999,0.57445,3.898325,3.701475,11.2342,10.83155,0.710674999999998,11.73825,0.75975,0.15425,293.87925,301.069,0.01,0.02,5.2661,-1.2848,95.719525,4.651325,96.9429,-1.4158,-1.4888,1.43
2,4.25,400.531,400.8932,-0.502349999999999,0.918875,0.5894,4.00065,4.354525,12.147725,12.42115,0.49955,13.0355,0.85975,0.15,294.7775,301.4235,0.02,0.02,5.2567,-1.55415,95.76575,4.9297,96.94745,-1.4309,-1.5015,1.408
2,4.75,400.4576,400.8103,-0.431425,0.866375,0.5456,4.69239999999999,3.39675,11.3555,12.000375,0.363025,10.44,0.99975,0.1785,294.58425,301.4035,0.02,0.02,5.259175,-1.686725,96.06455,4.904175,96.951525,-1.4341,-1.514,1.30175
2,5.25,400.54875,401.1085,-0.499800000000001,0.90715,0.548949999999998,5.133,3.011275,18.5,11.9265,0.460999999999999,10.19,0.96975,0.16,293.1655,300.878,0.02,0.02,5.257625,-1.611,95.838525,5.022825,96.95075,-1.4319,-1.5315,1.287
2,5.75,400.6498,401.066025,-0.3594,0.8825,0.49925,4.56665,3.308575,12.3346,14.511675,0.466,11.37,1.068,0.19,295.095,301.637,0.0242500000000001,0.0242500000000001,5.2587,-1.51365,95.8238,5.0633,96.93995,-1.427,-1.5478,1.244
2,6.25,400.75175,400.75325,-0.449625,0.89495,0.52775,5.821,3.5934,15.532875,13.23435,0.626525,13.75,1.0695,0.21,294.6305,303.97,0.0242500000000001,0.02,5.253325,-1.2196,96.14705,4.770625,96.94185,-1.4262,-1.5562,1.18575
2,6.75,400.862825,400.6549,-0.50655,0.836699999999999,0.628174999999999,6.32032500000001,3.94155,14.0775999999999,11.020525,0.452,12.79,1.14925,0.20425,295.8875,303.819,0.02,0.02,5.257,-1.072825,96.1569,4.6635,96.95325,-1.4334,-1.568325,1.0875
2,7.25,400.4995,400.803125,-0.488275,0.88075,0.451599999999998,4.9393,3.473725,13.0445499999999,12.83935,0.484,13.76,1.2575,0.22425,294.9785,304.1205,0.15425,0.03,5.25385,-0.992424999999998,96.3921,4.837575,96.954575,-1.4378,-1.5836,1.081
2,7.75,400.574625,400.892375,-0.525025,0.8569,0.43785,4.578325,3.386325,11.31175,13.190075,0.4191,14.47,4.89124999999997,0.972500000000001,294.49625,304.029,7.70875,0.92425,11.8035,-1.029975,96.37205,4.66665,96.948275,-1.4444,-1.6022,1.05525
2,8.25,400.9396,401.144125,-0.54785,0.8641,0.4728,3.91679999999998,4.525425,11.6268,18.052975,0.52875,17.0675,35.023,6.90125,296.6755,304.22975,52.21025,6.275,55.997,-1.37272499999999,96.385,5.021175,96.954225,-1.4567,-1.6169,1.04875
2,8.75,400.84425,401.647525,-0.509350000000001,0.86885,0.4928,7.05537500000001,6.379125,17.8650999999999,34.9462,0.606625,26.92125,93.272,22.26625,293.293,304.0035,169.9595,16.292925,136.75,-1.399025,95.754525,4.91665,96.968925,-1.4787,-1.6166,1.0535
2,9.25,400.938875,401.32405,-0.49475,0.90675,0.793725000000001,8.00825,8.82585000000001,42.2456,43.010775,0.757475,72.4372499999999,165.8905,31.11975,293.0055,303.95425,316.83225,30.071,229.58,-1.21779999999999,95.592125,5.009525,96.950425,-1.502,-1.6236,1.10875
2,9.75,401.1414,401.813725,-0.410775,0.93875,0.968999999999996,11.517025,9.5758,78.73565,51.155775,0.845574999999999,127.455,240.041,41.424,294.2465,306.251,449.41825,42.59775,298.13,-0.857274999999999,95.88555,5.1419,96.9546,-1.5211,-1.6276,1.3605
2,10.25,401.1916,402.0414,-0.5611,0.9951,1.3423,15.7865,8.81405,130.0845,56.756975,1.2483,176.9175,307.29625,51.12125,294.5445,309.13825,573.4705,61.31575,389.51,-0.268299999999993,95.765425,5.366325,96.971475,-1.536275,-1.6252,1.65525
2,10.75,401.4955,401.578725,-0.574350000000001,1.10365,1.474525,25.983025,9.5544,185.7965,51.18845,1.2483,221.78025,366.58,60.8135,293.8435,314.99425,705.272,80.67475,448.42,1.025175,95.983775,5.674925,96.968275,-1.5563,-1.6264,2.04525
2,11.25,400.62275,400.488625,-0.591650000000001,1.0425,1.2368,29.561,8.63825,225.175,45.5795,1.105575,264.5995,418.394,67.853,297.131,322.04625,797.69425,95.184,514.13,2.260225,95.857175,5.891,96.9596,-1.5752,-1.6389,2.62525
2,11.75,400.304875,399.92235,-0.610250000000002,1.0751,1.370875,40.6187999999999,7.3325,257.6125,36.007275,1.16915,293.975,455.58425,77.218,297.72,328.24425,874.172,109.464,535.93,3.4227,96.1896,5.827575,96.952,-1.56815,-1.65785,3.36449999999999
2,12.25,400.002375,400.23015,-0.556800000000001,1.0631,1.19405,46.8473999999999,8.4578,285.7875,34.760975,1.0565,315.412,484.80375,82.034,300.94375,332.859,934.068,120.346,578.76,4.3988,96.5078,5.84285,96.94,-1.57435,-1.67345,4.256
2,12.75,399.7176,399.5005,-0.530550000000001,1.0783,0.8116,43.49265,7.6457,284.40865,29.820575,0.595625,329.57075,504.684,83.556,300.52025,334.062,956.474,125.46,596.11,4.67195,96.2696,5.875,96.914,-1.5677,-1.66275,4.8435
2,13.25,399.828875,399.92225,-0.547000000000001,1.00375,0.868425,38.454,6.1076,303.26675,28.7594,0.7199,326.6625,507.5335,85.73,302.635,337.43825,964.078,126.838,589.73,5.43284999999999,96.0798,5.8075,96.8896,-1.564275,-1.650375,5.2045
2,13.75,399.3086,399.5068,-0.4315,1.0636,0.800875,39.706,5.9428,307.42,23.2448,0.759075,321.603,500.423,84.446,302.98,339.048,955.962,121.64,628.95,5.77759999999999,95.6318,5.7575,96.8824,-1.565125,-1.64145,5.3705
2,14.25,398.8877,399.174125,-0.46535,1.11925,1.029,43.29695,5.404425,291.86,21.203,0.8456,305.70625,478.98,80.128,301.0185,340.79,916.936,115.908,585.14,6.3725,95.8428,6.002,96.875,-1.566975,-1.631825,5.6735
2,14.75,398.54665,398.9463,-0.40705,1.112775,0.68345,47.0903,4.691725,252.36575,17.342,0.577449999999998,281.643,441.78,72.626,300.283,340.074,828.814,99.69,545.72,6.46314999999999,95.8846,6.208,96.8566,-1.564375,-1.631125,5.808
2,15.25,398.5036,398.896,-0.37345,1.154925,0.620949999999998,42.6216,3.9895,232.02,14.473475,0.653749999999999,244.6045,397.53,65.062,301.83125,339.946,747.656,84.56525,482.49,6.6049,95.7218,5.871,96.8602,-1.557,-1.63885,6.0415
2,15.75,398.6267,398.853625,-0.3546,1.050025,0.6366,35.391575,3.847675,205.939,9.7269,0.6249,201.893,351.20425,54.562,302.17325,339.498,638.798,65.514,403.14,6.86455,95.5102,5.852325,96.856,-1.554525,-1.6465,6.0635
2,16.25,398.4245,398.7966,-0.3864,1.05,0.646399999999999,29.18495,3.254675,154.3105,5.94215,0.701400000000001,158.476,299.7265,46.608,299.28575,339.132,549.866,49.628,309.66,6.9216,95.0908,5.95659999999999,96.8728,-1.55405,-1.637525,5.944
2,16.75,398.548,398.9677,-0.462824999999999,1.056325,0.545725,21.045275,3.72565,105.157,2.861525,0.5914,94.719,217.4995,38.354,299.49025,337.722,400.606,33.06,231.52,6.90279999999999,95.138,5.78195,96.895,-1.51,-1.5997,5.70299999999999
2,17.25,398.7835,399.2132,-0.4055,1.025575,0.512449999999999,17.016,4.0734,57.8454,1.433925,0.66235,40.55825,157.12,31.73,300.60925,335.242,273.122,22.648,152.7,6.691,95.009,5.9426,96.899,-1.5002,-1.5781,5.584
2,17.75,398.8179,399.479625,-0.3174,0.990049999999999,0.3634,12.6262,3.1769,35.230475,0.131499999999997,0.67675,14.6725,89.29,23.048,299.956,332.558,148.47,13.812,99.31,6.05579999999999,94.9812,5.74369999999999,96.899,-1.5011,-1.5627,5.329
2,18.25,399.189125,399.3993,-0.31745,1.019025,0.3215,10.5405,1.8199,14.393875,0.365299999999994,0.591825,3.43949999999999,28.6035,8.056,299.766,326.094,43.146,4.798,39.825,5.08405,94.8392,5.43084999999999,96.9102,-1.4134,-1.5431,4.9385
2,18.75,399.2984,399.53695,-0.345125,0.903925000000001,0.319875,7.17499999999998,1.4524,11.449,0.195499999999996,0.6845,3.17800000000001,2.34375,0.36,298.0115,321.37,5.174,0.554,8.998,4.04924999999999,94.7488,5.00854999999999,96.9034,-1.405,-1.5302,4.32999999999999
2,19.25,399.488625,399.8181,-0.306975,0.956525,0.29655,6.97255000000001,1.3065,9.701,1.2445,0.475675,3.159,0.89,0.11,297.1045,317.246,0.07,0.02,5.185025,3.44965,94.8112,5.33482499999999,96.911,-1.4017,-1.5235,3.6035
2,19.75,399.6022,399.98515,-0.297125,0.92195,0.3942,7.68399999999999,1.6966,12.115,1.9884,0.687625,3.43375,0.875,0.11,295.42,314.02,0.01,0.02,5.1811,2.7178,95.0152,5.346325,96.9096,-1.4028,-1.514,3.0675
2,20.25,399.595275,400.4614,-0.26415,0.955125,0.37595,9.51934999999999,1.59909999999999,14.59695,1.7031,0.52485,3.6475,0.6,0.134,294.762,311.29,0.01,0.02,5.1849,1.62895,95.3156,5.40575,96.9024,-1.4068,-1.5079,2.6165
2,20.75,399.4271,400.27665,-0.272875,1.029125,0.3817,6.94364999999999,1.0412,17.6442,3.43039999999999,0.4713,4.35625,0.62,0.134,294.308,308.962,0.01,0.01,5.1848,1.11415,95.6194,5.59402499999999,96.8984,-1.40645,-1.50035,2.428
2,21.25,399.290775,400.2416,-0.2573,0.977199999999999,0.389299999999999,5.984725,1.251,6.61334999999999,3.49109999999999,0.496,2.6675,0.595,0.134,293.332,307.512,0.01,0.01,5.1953,0.950449999999999,95.8462,5.40725,96.8858,-1.402625,-1.496,2.22599999999999
2,21.75,399.730425,400.1024,-0.19665,0.9567,0.346299999999999,5.64170000000006,1.3908,7.97639999999998,4.74009999999999,0.566,3.645,0.62625,0.12,294.148,306.27,0.01,0.01,5.1943,0.553849999999999,96.0758,4.9053,96.9096,-1.397625,-1.49725,2.2315
2,22.25,400.267275,400.17655,-0.175925,0.9101,0.423899999999999,7.73065,1.9199,11.8676,5.9051,0.629525,5.41875,0.70375,0.114,294.136,305.47,0.01,0.01,5.1976,0.28555,95.8778,4.99914999999999,96.903,-1.3969,-1.495725,2.042
2,22.75,400.38615,400.0507,-0.1848,0.9302,0.427875,6.27619999999998,2.1875,10.88045,5.2814,0.79535,5.49,0.69125,0.13,293.532,303.954,0.01,0.01,5.2019,-0.111700000000004,95.9154,5.1998,96.9,-1.4006,-1.485975,1.9095
2,23.25,400.451875,400.0867,-0.230225,0.939599999999999,0.4893,7.092275,1.7998,9.75227499999999,6.8625,0.5132,5.92875,0.68,0.11,293.36,303.87,0.01,0.01,5.2021,-0.173950000000002,96.0394,4.9129,96.902,-1.402875,-1.491525,1.8545
2,23.75,400.48395,400.14905,-0.20255,0.9109,0.44575,8.715925,2.598,9.81412499999998,8.47889999999999,0.4725,5.4625,0.68625,0.124,293.376,303.29,0.01,0.01,5.2098,-0.378200000000008,96.4612,5.014725,96.9134,-1.38865,-1.487,1.755
3,0.25,403.729325,403.47125,3.587875,1.0188,0.76175,8.50677499999997,3.68895,16.9279499999999,5.03382500000001,0.8431,-0.225999999999996,0.610999999999999,0.15,311.261,324.167,0.01,0.01,5.163175,3.73445,97.1951,5.14245,97.11935,0.11275,0.1165,3.4865
3,0.75,403.729325,403.47125,3.435075,1.004675,0.76175,8.50677499999997,3.801725,13.0974,6.46660000000001,0.8154,0.6,0.6355,0.1405,310.245,322.55225,0.02,0.01,5.169525,3.58465,97.2184,4.91072499999999,97.11705,0.1105,0.117125,3.25775
3,1.25,403.868125,403.557275,3.157375,0.920074999999998,0.6812,5.654875,3.791,11.98815,9.2778,0.855324999999999,1.875,0.654000000000001,0.16025,310.494,321.5535,0.02,0.01,5.1747,3.52745,97.3298,5.106,97.1373,0.10975,0.116,3.17325
3,1.75,404.402025,403.5073,3.179875,1.02,0.755025,6.099675,4.413025,14.37795,9.06075000000001,0.9535,2.03849999999999,0.775,0.18,309.685,322.29425,0.02,0.01,5.17355,3.69269999999999,97.098425,5.25112499999999,97.156925,0.108125,0.114,3.08699999999999
