DOY2,HR2,G_2_1_1,G_3_1_1,G_4_1_1,USTAR,FC,LE,H,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_2_1,PPFD_OUT,TA_1_2_1,TA_1_2_2,TA_1_3_1,TA_1_3_2,RH_1_2_1,RH_1_3_1,WS_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,PPFD_IN_1_1_1,TA_1_1_1,TA_1_1_2,RH_1_1_1,WS_1_1_1
1,8.75,-7.47075,-4.050175,-6.189875,0.02714099675,-0.031948864,-1.438,-24.285,-41.54205,-0.0177598,-0.2552525,175.2715,202.377,0.7125995,0.31593525,-26.028,-26.125,-25.969,-25.90625,76.92265,75.6158,1.20315,-6.70895,-6.428025,-6.064875,-5.431425,-3.620025,-0.9761625,-8.90545,-8.03235,-7.32215,-6.501775,-4.553925,-1.72205,-7.252325,-6.54825,-6.195425,-7.029225,-6.4101,-6.009875,-7.538725,-6.9211,-6.439375,-8.05965,-7.793175,-7.116675,-0.169402,-20.42975,-24.0105,77.83875,1.355125
1,9.25,-7.6708,-4.0357,-6.218275,0.009423543,0.004770455,-0.576225,-25.42,-37.0601,4.14359,1.95864,173.33225,201.612,9.4210675,4.1452925,-26.13875,-26.1625,-25.847,-25.667,76.765975,75.700225,1.084175,-6.703925,-6.440775,-6.08585,-5.431825,-3.620925,-0.9749575,-8.9053,-8.085475,-7.3428,-6.501375,-4.556,-1.716925,-7.2792,-6.5488,-6.190525,-7.030025,-6.41425,-6.008875,-7.5649,-6.95435,-6.447725,-8.0674,-7.7984,-7.1123,12.30805,-19.7655,-24.03675,78.31765,1.394475
1,9.75,-7.552875,-4.116575,-6.262175,0.02574386175,0.0002863465,-0.5756,-28.47,-26.6643,15.7097,7.247075,174.85375,203.7575,33.6572,14.61215,-25.6065,-25.692,-25.71825,-25.532,76.869825,76.4271,1.13915,-6.714075,-6.444425,-6.103075,-5.44865,-3.6276,-0.9698475,-8.929825,-8.203225,-7.35475,-6.510825,-4.5592,-1.726375,-7.271075,-6.548925,-6.185975,-7.0443,-6.42275,-6.00295,-7.5879,-6.958925,-6.45165,-8.063225,-7.80065,-7.1099,45.47375,-18.94025,-23.43225,78.561075,1.3069
1,10.25,-7.5394,-4.1575,-6.2515,0.028872132,-0.01530625,-0.0034575,-12.5225,-10.052905,32.6982,14.835575,173.46225,208.42225,72.54295,27.992975,-24.92225,-25.808,-25.35975,-24.8345,76.74225,76.48745,1.0249,-6.80855,-6.5215,-6.13985,-5.487175,-3.667325,-1.018225,-8.98805,-8.262525,-7.3687,-6.546125,-4.5863,-1.76475,-7.29315,-6.56265,-6.185175,-7.049375,-6.454625,-6.05365,-7.636175,-7.0519,-6.51345,-8.124775,-7.950175,-7.163075,87.2294,-17.84725,-22.909,78.74255,1.387825
1,10.75,-7.563025,-4.12835,-6.2289,0.0302004975,-0.00292102275,-0.018815,-6.641,6.41816,48.778275,23.211375,169.36225,211.78,111.5945,43.369075,-24.209,-25.04,-24.50325,-24.144,75.17175,76.130675,1.2519,-6.803225,-6.516275,-6.1243,-5.50005,-3.69525,-1.01885,-8.953875,-8.2642,-7.356825,-6.55585,-4.63,-1.78675,-7.30105,-6.560375,-6.180375,-7.044275,-6.468525,-6.041725,-7.655475,-7.045575,-6.531925,-8.13765,-7.935675,-7.188925,125.0175,-17.757,-22.63875,78.270975,1.6327
1,11.25,-7.39505,-4.157625,-6.338575,0.0246538695,0.014004545,0.05595,-5.8775,15.888225,67.74725,30.9599,169.436,215.68575,154.10075,59.7687,-23.74225,-24.36,-23.708,-23.17825,73.59775,74.475125,1.2635,-6.7845,-6.5173,-6.12865,-5.50335,-3.711975,-1.020175,-8.964025,-8.2678,-7.353325,-6.55845,-4.615325,-1.78975,-7.30035,-6.56295,-6.1783,-7.03785,-6.4653,-6.0408,-7.662625,-7.0499,-6.55065,-8.15615,-7.9069,-7.214725,171.3915,-17.217,-22.29425,77.19075,1.5043
1,11.75,-7.5449,-4.100775,-6.204675,0.04075849,0.00116426125,0.01942,-0.659575,22.872725,85.238125,37.88695,171.5005,219.7605,182.62075,72.394425,-23.312,-23.653,-22.898,-22.49675,72.791,73.8118,1.36185,-6.7617,-6.492125,-6.1254,-5.477425,-3.693975,-1.0132,-8.9206,-8.225125,-7.355575,-6.5443,-4.63985,-1.786175,-7.2927,-6.553175,-6.1722,-7.0144,-6.473775,-6.03565,-7.659125,-7.033525,-6.553575,-8.1313,-7.87765,-7.2245,206.3565,-16.90625,-21.98575,76.489675,1.455075
1,12.25,-7.46685,-4.1559,-6.3731,0.0752520045,0.0019075,0.1416,7.353,30.6138,94.6197,43.912525,174.53775,221.69025,208.93125,83.585975,-22.7015,-23.01925,-22.49925,-21.76425,70.919825,71.959475,1.434675,-6.7269,-6.4693,-6.1025,-5.44045,-3.64855,-1.00335,-8.8652,-8.1203,-7.3299,-6.5265,-4.65085,-1.75935,-7.2404,-6.48585,-6.14595,-6.96225,-6.4454,-6.00795,-7.58685,-7.0221,-6.52275,-8.0665,-7.77575,-7.16285,240.9205,-16.218,-21.12375,74.18655,1.470725
1,12.75,-7.207975,-4.104975,-6.19075,0.045166359,0.0115818185,0.95675,2.2075,35.750925,103.9195,46.3555,175.3515,222.64025,228.82725,89.4033,-21.763,-22.39,-21.431,-21.153,69.195,69.9461,1.508375,-6.72525,-6.45065,-6.0918,-5.41855,-3.62145,-0.98681,-8.7995,-8.1173,-7.3322,-6.52405,-4.65185,-1.73145,-7.22765,-6.47,-6.13605,-6.95395,-6.4187,-6.0192,-7.57605,-7.00745,-6.51805,-8.03055,-7.7585,-7.1631,252.2855,-15.66975,-20.603,73.507325,1.529575
1,13.25,-7.04385,-4.2331,-6.26015,0.05583484225,0.041085227,1.296,3.2845,37.123975,104.107,47.660775,173.3275,224.551,227.76625,84.945575,-21.268,-21.796,-20.90975,-20.478,67.66525,67.476275,1.576825,-6.6888,-6.41535,-6.058,-5.4077,-3.60085,-0.96388,-8.7445,-8.0838,-7.325,-6.51515,-4.6329,-1.7131,-7.21685,-6.46535,-6.12825,-6.9421,-6.40745,-6.0263,-7.56465,-6.98785,-6.52035,-7.9645,-7.7428,-7.1663,238.719,-15.5345,-20.18675,71.3047,1.51355
1,13.75,-7.07195,-4.046875,-6.316425,0.0804910635,0.0331420455,0.87925,6.5455,32.0275,103.2915,46.350725,176.54275,226.20625,227.6055,86.050725,-20.88,-21.57375,-20.4685,-20.0745,66.53845,66.6896,1.5253,-6.65675,-6.37695,-6.0072,-5.38715,-3.5959,-0.940155,-8.6063,-8.03905,-7.3169,-6.4935,-4.61385,-1.6613,-7.20435,-6.45895,-6.1228,-6.9286,-6.39005,-6.0123,-7.5592,-6.9801,-6.51085,-7.9441,-7.6954,-7.14695,225.6905,-15.3575,-19.6605,69.1087,1.69305
1,14.25,-6.827425,-4.0434,-6.30785,0.06588574375,0.008470455,1.05475,5.39,27.6135,96.26335,42.25205,173.70225,227.6855,212.05375,76.63875,-20.67825,-21.192,-20.14025,-19.812,65.59005,65.9657,1.624625,-6.59315,-6.3326,-5.9726,-5.3556,-3.5749,-0.93564,-8.5547,-7.99135,-7.3015,-6.44945,-4.5449,-1.6575,-7.18765,-6.4523,-6.12345,-6.91675,-6.3601,-5.99955,-7.57175,-6.96675,-6.49645,-7.90825,-7.6602,-7.12095,190.0485,-15.1515,-19.273,68.287425,1.6541
1,14.75,-6.699975,-3.888925,-6.2591,0.098214052,0.03621590925,0.784375,2.954,19.4449,84.9475,36.1222,176.45775,228.899,185.74,67.161775,-20.49025,-21.0005,-20.12575,-19.69125,65.2326,65.901325,1.6423,-6.581,-6.3159,-5.95775,-5.32865,-3.55405,-0.9218,-8.51545,-7.93985,-7.2588,-6.43715,-4.4943,-1.65385,-7.1753,-6.45635,-6.12365,-6.9019,-6.34605,-5.99865,-7.57335,-6.9625,-6.4805,-7.8763,-7.639,-7.08475,162.6955,-14.54775,-19.31625,67.66595,1.55165
1,15.25,-6.7426,-4.008525,-6.233225,0.096043371,0.0190897725,0.971975,-6.045,9.5465,65.0419,27.967925,175.92975,227.699,141.093,54.28595,-20.33875,-20.8745,-20.142,-19.6285,65.233,66.39755,1.6163,-6.5779,-6.2947,-5.9402,-5.31535,-3.5234,-0.89601,-8.4591,-7.9013,-7.23195,-6.4044,-4.4644,-1.63705,-7.16925,-6.44625,-6.12145,-6.8877,-6.3608,-6.0159,-7.5294,-6.9479,-6.47065,-7.84805,-7.61785,-7.06865,123.444,-14.3585,-19.01275,68.37005,1.634625
1,15.75,-6.53375,-3.900075,-6.108925,0.0920216855,0.02626704575,0.186,-14.2,-5.56731,40.565,19.617675,173.53425,226.07675,100.0205,37.3606,-20.31575,-20.9215,-20.1505,-19.83875,66.89685,67.275675,1.65575,-6.5788,-6.29255,-5.93195,-5.315,-3.51355,-0.88479,-8.42695,-7.88125,-7.21675,-6.3931,-4.45835,-1.6337,-7.1572,-6.43355,-6.1225,-6.88545,-6.35415,-6.012,-7.47945,-6.9517,-6.46435,-7.8241,-7.6004,-7.06345,73.3693,-14.6485,-18.9955,68.7828,1.6257
1,16.25,-6.512025,-3.853875,-6.131,0.088,-0.000522727,-0.2337,-19.24,-24.87975,22.48345,10.43535,174.573,222.8935,52.4356,20.412775,-20.606,-21.119,-20.33275,-19.8725,68.30325,69.104325,1.510575,-6.55735,-6.29585,-5.93075,-5.29695,-3.51745,-0.90089,-8.41725,-7.8671,-7.1996,-6.40165,-4.45535,-1.65575,-7.14325,-6.4333,-6.12995,-6.87795,-6.3415,-6.00255,-7.43715,-6.9644,-6.4579,-7.78795,-7.57985,-7.05205,41.41165,-14.99375,-19.15925,69.807,1.510275
1,16.75,-6.24435,-3.890475,-6.211325,0.07285897025,0.00148375025,-0.446325,-15.71,-44.30315,7.05391,3.431965,171.543,220.38075,16.296575,7.1731775,-21.1135,-21.566,-20.95525,-20.802,70.391975,71.5175,1.41185,-6.54665,-6.3017,-5.93875,-5.29225,-3.52765,-0.906325,-8.41235,-7.8839,-7.1828,-6.3983,-4.45635,-1.65295,-7.11935,-6.4383,-6.12185,-6.86645,-6.3317,-5.9896,-7.41005,-6.98855,-6.4566,-7.7581,-7.56235,-7.0382,12.27425,-15.21975,-19.33625,71.97695,1.445675
1,17.25,-6.1585,-3.9196,-6.105875,0.03603730425,0.006347159,-0.651775,-18.4325,-58.2695,0.4159295,0.205421,171.09925,217.899,1.909005,0.903019,-21.539,-22.0625,-21.84675,-21.473,72.695925,73.40085,1.39645,-6.53455,-6.30465,-5.9382,-5.2891,-3.52385,-0.9111,-8.44085,-7.868,-7.17635,-6.4051,-4.45845,-1.6512,-7.10505,-6.44185,-6.11175,-6.8689,-6.32035,-5.97425,-7.39815,-7.0073,-6.45685,-7.74045,-7.57065,-7.03095,1.46051,-15.748,-20.32675,74.55495,1.426275
1,17.75,-6.121725,-3.9614,-6.13145,0.0257366195,0.00329659075,-2.15575,-27.03,-58.179425,-1.07677,-0.5951055,168.813,216.09575,0.05797325,0.0171675,-22.1025,-22.51875,-22.11625,-22.25625,73.835675,75.45315,1.36845,-6.55055,-6.3249,-5.9665,-5.297,-3.52405,-0.919315,-8.48225,-7.8623,-7.1876,-6.4313,-4.46105,-1.6506,-7.1071,-6.43855,-6.111,-6.8804,-6.319,-5.9721,-7.39075,-7.01625,-6.4562,-7.74365,-7.59335,-7.02625,-2.263385,-16.14825,-20.9195,76.8683,1.64425
1,18.25,-6.232175,-3.831925,-6.181675,0.056435804,-0.000835455,-0.8241,-29.1375,-57.7618,-1.356795,-0.48031275,165.99475,213.77525,-0.031002725,-0.029508775,-22.53575,-22.4945,-22.4525,-22.62675,75.087275,76.112675,1.390925,-6.55275,-6.3651,-6.01865,-5.3453,-3.54275,-0.93073,-8.4717,-7.89545,-7.2006,-6.458,-4.47265,-1.65595,-7.129,-6.44875,-6.12725,-6.8973,-6.31245,-5.9844,-7.39955,-7.01835,-6.47285,-7.7585,-7.6154,-7.0251,-2.728865,-16.6015,-21.28475,78.9949,1.682025
1,18.75,-6.18775,-3.856175,-6.037475,0.022966242,-0.00845,-1.637,-23.985,-56.885775,-1.236635,-0.45429725,165.06225,211.68725,-0.045298075,-0.04370645,-22.85875,-23.244,-23.04275,-22.963,76.809875,76.863575,1.392375,-6.5389,-6.3834,-6.0236,-5.3553,-3.56055,-0.937545,-8.4977,-7.90825,-7.20995,-6.48185,-4.49615,-1.66875,-7.151,-6.45735,-6.14265,-6.8957,-6.3354,-6.01385,-7.4196,-7.022,-6.4835,-7.74475,-7.6399,-7.0354,-2.173985,-16.90525,-21.34375,78.746525,1.6186
1,19.25,-6.197025,-3.816975,-6.11415,0.0238488935,0.00426653425,-0.9493,-15.645,-55.25625,-0.9987425,-0.424851,165.92575,211.5155,-0.040555075,-0.053335475,-23.2065,-23.48,-23.5875,-22.72,77.27475,77.252625,1.368075,-6.53045,-6.38845,-6.02565,-5.3562,-3.58385,-0.94176,-8.48225,-7.93745,-7.21405,-6.5094,-4.51305,-1.6963,-7.14455,-6.4671,-6.1554,-6.9138,-6.3528,-6.037,-7.42115,-7.02745,-6.48805,-7.76845,-7.6496,-7.0474,-4.052305,-16.86175,-21.5885,79.210125,1.61725
1,19.75,-6.129375,-3.833925,-6.1563,0.028376808,0.0009532385,-0.5017,-21.405,-51.50795,-0.7845105,-0.47878175,167.0855,210.96375,-0.041589725,-0.04918985,-23.702,-23.93325,-23.5675,-23.398,76.72995,77.125025,1.3332,-6.53855,-6.38015,-6.0352,-5.3763,-3.60755,-0.944245,-8.5096,-8.0018,-7.2271,-6.53295,-4.53105,-1.72565,-7.1585,-6.4666,-6.14105,-6.92855,-6.36145,-6.0437,-7.4316,-7.02335,-6.49085,-7.80525,-7.6288,-7.0442,-2.228235,-17.0985,-21.96175,79.373475,1.6081
1,20.25,-6.2402,-3.7517,-6.045525,0.02045213275,0.00476988625,-0.6196,-29.545,-49.319025,-0.6997745,-0.383949,168.10175,211.40575,-0.0368297,-0.06134755,-23.866,-24.163,-23.76125,-23.429,77.2561,76.656575,1.3339,-6.58105,-6.4048,-6.048375,-5.398925,-3.626225,-0.953465,-8.6214,-8.130225,-7.255625,-6.54955,-4.553675,-1.748475,-7.15555,-6.48055,-6.1484,-6.919575,-6.369075,-6.049675,-7.469075,-7.02475,-6.495975,-7.860525,-7.632075,-7.04725,-1.45093,-17.40475,-22.1805,79.5784,1.5754
1,20.75,-6.3242,-3.704425,-6.04365,0.0464614764166667,0.00497215875,-0.6363,-23.045,-48.225075,-0.8562065,-0.37806625,171.0505,211.02525,-0.04768965,-0.04440455,-23.98475,-24.82725,-23.95225,-24.042,77.464975,77.30745,1.300275,-6.5555,-6.4067,-6.05575,-5.41965,-3.6379,-0.954475,-8.563,-8.04285,-7.26095,-6.5408,-4.5563,-1.75165,-7.1434,-6.463,-6.1356,-6.9362,-6.37015,-6.0489,-7.47815,-6.99645,-6.48785,-7.855,-7.6238,-7.049,-1.380675,-17.94075,-22.039,79.91755,1.443925
1,21.25,-6.368775,-3.735625,-6.0042,0.02017004225,-0.00437102275,-0.15,-23.6425,-48.8816,-0.640996,-0.39471475,171.61375,211.58125,-0.05677625,-0.052223425,-24.339,-24.798,-24.40325,-24.097,77.373575,76.74275,1.3304,-6.55735,-6.3986,-6.0696,-5.4412,-3.63245,-0.961725,-8.551,-8.0503,-7.2727,-6.5431,-4.55605,-1.75335,-7.13495,-6.45475,-6.13315,-6.9653,-6.3689,-6.0458,-7.47445,-6.99935,-6.4909,-7.88335,-7.6131,-7.0554,-2.16326,-18.317,-22.228,80.161825,1.4887
1,21.75,-6.597925,-3.794425,-5.990775,0.0256886775,0.00613977275,-0.3622,-30.57,-48.160325,-0.53922575,-0.4091355,173.55775,211.726,-0.0417177,-0.0485942,-24.761,-25.13775,-24.42725,-24.181,76.900375,76.00505,1.3442,-6.5639,-6.38405,-6.0596,-5.4606,-3.6317,-0.964495,-8.5479,-8.061,-7.289,-6.5398,-4.57395,-1.75595,-7.13085,-6.44565,-6.13085,-6.9708,-6.3704,-6.048,-7.48375,-7.006,-6.4957,-7.90895,-7.62125,-7.042,-2.194645,-18.55025,-22.34075,78.806425,1.4399
