DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_2,NEE,FC,SC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
2,5.75,0.452,24.26225,3.3295,21.644,18.011,15.2725,1.75,26.40925,-3.453,25.5905,25.681,98.122,98.83,452.844,6.681,0.52,12.859,6.1595,2.6675,1.1975,435.5105,439.982,26.5315
2,6.25,0.5205,24.208,3.577,19.776,16.326,10.5135,0.480999999999997,35.217,-3.096,25.5705,25.661,98.12425,98.7855,452.9305,6.19125,25.12,151.908,72.8115,7.466,12.148,435.6725,440.2685,26.7725
2,6.75,0.58725,24.26525,3.15375,14.61125,21.16725,6.66,15.42,71.842,-3.1745,25.5505,25.641,98.097,98.82775,455.043,6.332,76,420.17475,201.3945,15.14,25.099,438.845,443.005,26.786
2,7.25,0.621999999999999,24.62875,3.435,9.595,30.0895,3.84424999999997,47.504,109.18725,-2.82875,25.53,25.6115,97.6048,98.8575,447.219,7.314,188.57,656.122,314.4895,20.7485,35.80825,441.3875,447.1215,26.903
2,7.75,0.7,25.384,3.775,10.674,27.40825,2.95275,97.279,226.2875,-2.14325,25.5,25.58075,97.158675,98.9,442.206,8.4055,287.54,943.59425,452.27975,25.9435,48.9735,447.4905,451.334,26.953
2,8.25,0.80425,26.041,4.1925,6.14525,15.9805,5.34000000000001,130.9839,279.97625,-0.232749999999999,25.47075,25.54075,94.84775,98.9665,442.117,9.6325,363.74,1103.41325,528.88725,29.9395,57.0375,449.183,456.0775,27.05825
2,8.75,0.83,26.3305,4.20625,-3.1775,6.035,0.785999999999997,140.6415,351.07425,1.88225,25.45075,25.5015,93.793,99.00675,430.812,10.91625,442.31,1281.54325,614.26475,28.99875,59.692,451.746,459.4925,27.0935
2,9.25,0.8,26.711,4.293,1.73049999999998,11.348,0.143499999999997,175.363,386.72,3.31425,25.43075,25.49075,95.165075,99.0165,422.14,11.7005,516.43,1554.33775,745.0205,33.734,73.136,450.769,461.5075,27.0695
2,9.75,0.8145,27.26375,4.0645,1.39200000000001,8.91450000000001,0.803499999999999,217.0075,462.443,7.28975,25.41075,25.4715,94.957925,99.04,417.11075,12.87275,607.165,1732.336,830.339,39.05,80.856,450.71,467.3395,27.179
2,10.25,0.84,27.817,4.20375,-1.836,6.64700000000001,-0.689750000000002,235.6965,496.648,9.883,25.41,25.453,91.242425,99.007,408.992,14.0635,623.069749999999,1764.132,845.58125,37.961,87.344,458.0595,470.0065,27.252
2,10.75,0.897,28.0775,3.998,-5.79,-1.08,-0.0359999999999997,279.178,538.346,7.989,25.41,25.443,83.3821,99.01875,406.4635,15.0565,645.8285,1926.63525,923.46775,40.65375,97.99,457.02,476.0415,26.406
2,11.25,0.86,28.56375,4.03525,-5.04350000000001,1.6,2.60624999999999,198.865,467.90775,9.47,25.4,25.432,78.3461,98.99475,401.11,16.3065,624.239,1916.308,918.52,40.556,94.02625,456.754,476.16075,26.34775
2,11.75,0.77,29.13225,3.92025,-3.395,1.63550000000001,1.867,229.0705,562.95,10.351,25.39,25.433,93.3983,98.934,397.692,13.604,685.947,2071.56625,992.9375,42.70125,107.611,459.16525,480.475,28.1705
2,12.25,0.799,29.525,3.57425,-4.05400000000001,-1.38525,2.908,265.1425,618.84875,10.516,25.391,25.421,95.666,98.8645,396.34825,14.7035,717.82,2212.37125,1060.4275,45.601,112.835,459.666,482.8185,27.977
2,12.75,0.74425,29.908,3.81625,2.78,1.12375,3.434,265.98925,598.8025,10.39625,25.40125,25.44125,86.70345,98.8025,395.04,19.10975,691.7805,1688.016,809.0955,44.52775,104.4135,459.71025,485.56,27.283
2,13.25,0.8635,30.036,3.833,2.3705,3.2765,2.862,269.09325,636.42,11.3525,25.4025,25.44125,89.9141499999999,98.737,393.32625,19.5645,746.5015,2001.81,959.499,42.53,108.323,459.8,484.98,27.537
2,13.75,0.83325,30.22,3.876,-0.585,-0.725,4.9225,242.15375,512.569,12.78025,25.41225,25.45,82.4805,98.678,392.6285,20.75,688.5555,1728.6575,828.575,43.9935,99.8145,462.0735,486.72875,27.92125
2,14.25,0.84,30.128,3.56475,3.61325,2.195,5.5585,204.68,589.913,13.92625,25.43225,25.48,81.332175,98.637,391.957,21.447,601.656,1691.611,810.82125,39.902,91.1455,460.3995,486.38075,28.4135
2,14.75,0.79325,30.35025,3.339,2.56800000000001,1.7715,5.784,158.5735,462.80925,14.8065,25.4615,25.4835,87.594575,98.5975,392.73675,21.48,500.53575,1531.2075,733.9315,35.874,86.6825,455.25,486.126,28.252
2,15.25,0.712,30.22025,3.471,3.765,1.0665,9.202,153.91675,413.533,25.274,25.4915,25.511,85.9402,98.5895,392.6945,20.565,429.39,1268.745,608.133,31.99935,73.1965,453.58,485.46,28.5135
2,15.75,0.754,30.2375,3.55,7.87849999999998,2.32825,8.876,116.845,313.54,13.9535,25.52225,25.5315,86.9908,98.5545,393.0775,20.786,381.28,1051.25225,503.88325,28.5905,60.735,454.715,483.84225,28.65
2,16.25,0.774,30.09,3.51,10.46725,4.6745,9.5795,69.7056499999999,226.609,14.4195,25.5515,25.552,90.5168,98.542,393.32575,18.921,256.4375,743.08725,356.1755,22.28375,49.1855,452.485,480.7305,28.726
2,16.75,0.656,29.958,3.14625,13.924,5.285,15.8675,40.662,166.62125,12.20575,25.5915,25.613,93.21285,98.57,394.15975,19.6385,164.17175,469.5865,225.0815,16.29,38.145,452.7105,477.887,28.52525
2,17.25,0.56375,29.377,2.98875,15.40375,6.2,13.57175,14.795,95.157,8.571,25.63075,25.643,93.99585,98.566,393.85825,19.37625,62.008,192.979,92.496,8.706,16.9425,445.724,474.5065,28.316
2,17.75,0.5125,28.9105,3.037,22.5,5.47375,20.112,3.906,49.8214999999999,5.70625,25.67075,25.67225,92.701025,98.56575,395.301,17.6255,6.6675,44.3625,21.2625,2.8535,4.371,442.522,468.5205,28.2025
2,18.25,0.4525,28.58925,3.122,23.576,9.4125,21.2,10.38025,32.506,4.302,25.7005,25.701,94.82195,98.5895,396.544,16.2375,-6.13,0.0327500000000002,0.0130000000000001,1.9255,0.6415,441.163,463.3055,28.28125
2,18.75,0.45,28.3525,3.208,21.30625,9.08575,21.651,2.492,30.137,2.8465,25.731,25.7315,93.237725,98.649,400.39925,14.9395,-4.02525000000001,-0.322000000000001,-0.158,1.917,0.52,439.54,459.88,28.162
2,19.25,0.565,28.076,3.174,24.742,10.605,25.0315,1.203,20.5185,1.8225,25.7605,25.752,93.200275,98.6805,402.076,13.41025,-4.244,-0.3075,-0.14875,1.446,0.4225,439.2745,456.82,27.8645
2,19.75,0.53275,27.88,3.497,23.4105,10.4025,23.38125,1.502,22.359,1.133,25.781,25.7815,94.27375,98.73,406.23,12.9225,-3.49775,-0.32875,-0.15625,1.47825,0.43875,439.35225,455.95675,27.86
2,20.25,0.517,27.848,3.462,21.5,9.68,19,4.93399999999997,28.67375,0.709,25.80225,25.80225,94.82015,98.77525,411.4775,12.9795,-3.78900000000001,-0.1675,-0.0775,1.591,0.43125,439.19175,454.667,27.571
2,20.75,0.4275,27.368,3.275,25.893,12.31,21.042,0.05,20.10175,0.343500000000001,25.803,25.8215,94.242,98.8,411.18,12.845,-2.33600000000001,-0.316000000000001,-0.148000000000001,1.7015,0.306,439.17125,453.109,27.664
2,21.25,0.581,26.91,3.8125,16.643,11.7265,14.5515,2.43749999999999,28.77075,-0.157750000000001,25.81075,25.83025,94.4915,98.8065,414.976,11.4975,-2.50100000000001,-0.24875,-0.1155,1.698,0.34375,437.871,451.634,27.4595
2,21.75,0.650999999999999,26.687,3.56325,20.35425,14.8395,18.182,2.35025,25.74675,-0.987,25.812,25.8405,95.46295,98.81575,416.98475,11.74225,-3.0585,-0.2575,-0.12,1.572,0.3125,436.88225,449.847,27.45
2,22.25,0.667499999999999,26.662,3.82575,20.429,16.589,15.986,0.361999999999998,27.3805,-1.1675,25.8115,25.8405,95.057625,98.873,421.2945,11.40425,-2.3305,-0.35725,-0.17,1.9295,0.278,439.983,449.339,27.6
2,22.75,0.653,26.613,4.274,17.54,12.66,14.759,1.67,22.55125,-1.563,25.8115,25.85,85.53155,98.8775,432.8995,11.805,-2.3565,-0.219,-0.106,2.298,0.21125,437.1575,449.07775,27.0685
2,23.25,0.64825,26.536,4.09225,22.952,13.9975,19.052,0.78,18.93525,-1.9045,25.811,25.86,85.3274,98.8625,438.0715,11.642,-2.171,-0.0285000000000008,-0.0142500000000004,1.91,0.236,437.107,448.09225,27.473
2,23.75,0.651,26.4475,4.127,18.8995,13.65125,11.268,1.35899999999999,23.4615,-1.8965,25.801,25.86,96.571275,98.818,438.26875,7.06875,-2.021,-0.120500000000002,-0.0580000000000007,2.464,0.37,439.64325,447.553,28.00125
3,0.25,0.531999999999999,25.78825,3.875,18.27875,15.6115,14.9375,1.38675,18.93825,-1.986,25.6825,25.6645,98.47145,98.77725,435.1395,7.5915,-1.81,-0.13,-0.06,2.04775,0.314,437.384,444.192,28.0455
3,0.75,0.4995,25.62075,3.79825,21.552,15.92175,15.905,0.229999999999999,20.46,-2.1275,25.678,25.659,97.463225,98.73875,440.7705,11.27825,-0.939999999999999,-0.1155,-0.0555,2.175,0.32975,436.424,444.33,27.57
3,1.25,0.5125,25.774,3.45,21.4435,18.2585,14.814,0.7675,20.8945,-2.182,25.668,25.6545,98.795,98.7075,442.0015,10.98,-1.044,-0.2105,-0.0974999999999999,2.206,0.3,436.65,443.454,27.553
3,1.75,0.48375,25.71575,3.4555,21.71,16.86175,16.45425,0.6025,19.248,-2.208,25.6425,25.65,98.813275,98.67825,446.587,10.8205,-0.807999999999999,-0.155,-0.0719999999999999,2.11925,0.225,437.01,443.182,27.401
3,2.25,0.43725,25.47775,3.392,21.364,16.74375,18.79075,1.499,16.987,-2.465,25.627,25.6445,98.7597,98.6665,451.229,10.0635,-0.553000000000003,-0.15575,-0.0752500000000001,2.4825,0.3555,437.599,443.24375,27.496
3,2.75,0.55025,25.32625,3.564,21.126,19.2975,14.72,3.39875,22.23825,-2.4485,25.6115,25.63,98.85685,98.6565,451.0605,8.768,-0.788750000000005,-0.0905000000000001,-0.0452500000000001,2.49825,0.212,438.75275,442.388,27.49
3,3.25,0.48,25.16525,3.335,21.9175,16.409,14.1715,2.65774999999998,17.526,-2.7125,25.6025,25.6135,98.125975,98.6545,447.86025,8.423,-1.36700000000001,-0.22675,-0.10575,2.518,0.225,438.3335,442.92825,27.56
3,3.75,0.5035,24.94575,3.69175,21.293,15.4175,13.8845,2.64599999999999,20.2465,-2.77,25.577,25.598,98.1204,98.67,451.725,7.931,-1.73225000000001,-0.149250000000001,-0.0720000000000005,2.45,0.27025,437.41375,443.21225,27.338
3,4.25,0.4635,24.729,3.49725,22.71,16.04,14.92,3.44200000000001,16.995,-2.6875,25.568,25.589,98.27575,98.68775,452.015,7.26,-1.22700000000001,-0.0605000000000001,-0.0305000000000001,2.45475,0.3485,436.6215,442.61625,27.214
3,4.75,0.4835,24.49725,3.328,28.1375,18.6095,18.575,0.921,17.9545,-2.7395,25.5535,25.58,98.0093,98.70875,457.49,7.021,-0.660000000000007,-0.045,-0.02,2.49425,0.3555,437.062,442.37475,27.304
3,5.25,0.513,24.171,3.3925,19.90925,19.27325,12.25575,9.6365,18.559,-2.6975,25.539,25.57,98.0266,98.7455,460.61,6.8225,-0.664750000000006,-0.015,-0.01,2.4965,0.364749999999999,435.249,441.44275,27.22
3,5.75,0.48,23.9905,3.6895,22.174,24.062,16.346,0.13125,23.64775,-2.8155,25.519,25.5545,97.516725,98.775,458.12,6.71375,0.450999999999996,20.41,9.78,2.84,2.565,435.15625,441.26725,27.132
3,6.25,0.55,24.19775,3.53,21.7985,26.6525,9.01775,-0.45175,37.165,-2.9095,25.5045,25.5445,98.598425,98.816,460.357,6.892,31.7465,180.349,86.43975,9.12975,13.572,435.746,441.52225,27.092
3,6.75,0.5425,24.3635,3.53325,14.29,19.52525,7.135,12.392,71.537,-2.565,25.4845,25.5245,98.297775,98.891,465.3135,7.02725,117.62775,385.207,184.63675,17.353,18.8485,438.98425,444.07475,27.37
3,7.25,0.635249999999999,24.81775,3.5015,14.235,25.49675,2.32549999999999,45.8535,167.96075,-2.156,25.4745,25.52,98.1639,99.011,461.425,7.5455,213.485,674.0145,323.0665,20.6975,34.62,444.035,447.35725,27.716
3,7.75,0.691499999999999,25.2505,3.834,6.185,30.6795,-1.89375,90.305,263.5345,-1.4025,25.469,25.519,97.766025,98.94375,458.33025,8.08825,319.29,969.48,464.685,29.32575,49.619,444.33425,451.89525,27.802
3,8.25,0.825,25.592,4.1915,4.70024999999999,26.453,-0.551500000000003,136.998,352.945,0.357,25.4635,25.528,95.883,98.95,455.605,9.04,412.62925,1216.4145,583.04825,33.6525,57.1255,448.7,457.155,27.674
3,8.75,0.79,26.23975,3.98525,-3.143,11.6855,1.64,145.24,346.27175,1.969,25.4645,25.5315,95.231725,99.01025,443.6295,10.5715,454.87175,1279.48625,613.2775,30.1545,61.19475,451.3425,460.05875,27.724
3,9.25,0.806,26.74675,4.065,-1.99950000000001,8.47375,-1.525,188.9945,388.54125,3.221,25.469,25.527,93.89755,98.99,433.35,11.563,536.6645,1550.74075,743.29375,35.706,72.4765,450.38325,464.36,27.49275
3,9.75,0.822,27.38725,4.31025,2.11100000000001,6.566,0.92,195.13675,507.13025,4.941,25.4845,25.5335,94.574,99.011,426.1405,13.098,595.791,1824.75375,874.636,39.226,84.332,452.7595,467.15725,27.5095
3,10.25,0.81725,27.76575,4.02,-1.76999999999998,1.6485,1.98,213.368,463.856749999999,6.5385,25.519,25.5445,88.849125,98.97825,418.91,14.2075,690.594,1898.1465,909.8165,40.12,90.044,454.70325,470.77725,27.507
