DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,SLE,G,TS,RH,PA,CO2,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA
2,0.25,0.2598443415,-3.512,4.316701548,0.233705997,-0.002173725,-28.839959625,0.869671287,-0.0252060985,-2.55,0.0495,81.99,78.980221915,373.44670755,-43.015,0,0.974,237.95,281.35,4.553155124,-0.068166534,0.953644822,0.789795019,0.4187875985,-3.479446709,0.2163162415
2,0.75,0.264442866,-3.6605,4.358116432,0.25191608,0.0003835225,-27.22659708,2.649372191,-0.006230586,-2.545,0.047,82.54,78.96325742,373.2660676,-47.625,0,0.746,241.3,280.05,4.449459806,-0.070519339,0.876519704,0.805273482,0.424418552,-3.438612718,0.224865727
2,1.25,0.2721716435,-3.7921659555,4.397121908,0.246853519,0.003228768,-32.724395845,2.664647922,-0.054316635,-2.525,0.04525,86.05,78.95222516,373.3573381,-46.185,0,0.854,239.75,280.3,4.506059218,-0.0754053265,0.846958127,0.8470265745,0.414017973,-3.6073201775,0.2314197795
2,1.75,0.26304194,-4.068,4.24173215,0.173021378,0.002042872,-24.347856765,3.1536569635,0.122375325,-2.4315,0.04075,84.365,78.94183477,372.992108,-54.94,0,0.832,234.6,279.6,4.6083384465,-0.07090423,0.904539674,0.839874435,0.401813446,-3.937840706,0.237551657
2,2.25,0.290367163,-3.9545,4.3235881125,0.20815792,-0.000762412,-33.674352885,1.417544081,0.0389220165,-2.546,0.04375,83.87,78.921213525,372.87561405,-42.27,0,0.8785,236.5,281.05,4.671371995,-0.0864381065,0.9672454595,0.7944235695,0.4429768,-3.7134568805,0.231415633
2,2.75,0.283744722,-4.0662063515,4.3398378655,0.250255193,-0.001766674,-27.91357766,4.265222378,0.002148227,-2.771,0.04525,83.345,78.91891733,372.8126812,-38.31,0,0.958,243.65,281.1,4.441085479,-0.082252271,0.9158459655,0.8044103295,0.427856991,-3.6510238215,0.240586396
2,3.25,0.2700300255,-4.037274441,4.4539711915,0.2035652515,0.00271446,-28.75119974,3.3975162115,-0.0230450715,-2.54,0.03875,84.505,78.92309822,372.58787715,-38.91,0,0.757,241.4,280.15,4.608445207,-0.073562465,0.897931798,0.777557248,0.4143020205,-3.7139116875,0.241661009
2,3.75,0.245717669,-4.0772063515,4.141966822,0.266307871,5.7032e-05,-28.295632195,2.067972978,0.006131048,-2.5515,0.0415,84.84,78.91447406,372.7396334,-28.42,0,0.882,248.05,280.1,4.7256897555,-0.063305342,0.84257789,0.804565786,0.386955051,-3.70521443,0.241915041
2,4.25,0.257752987,-4.075,4.094982689,0.273928716,-0.002764607,-23.86612647,1.76882634,-0.053000401,-2.56,0.03875,84.15,78.91026062,372.10706195,-24.05,0,0.6805,252.95,278.65,4.605111417,-0.068671482,0.912260765,0.832497652,0.414147261,-3.808185668,0.256994541
2,4.75,0.2493708065,-4.222,4.233461052,0.308504059,-0.001006682,-25.166940995,5.2697473835,0.056948686,-2.348,0.04075,85.96,78.93367272,372.2507353,-20.785,0,0.622,253.45,277.9,4.658742151,-0.062805952,0.9134052915,0.7990573785,0.4166083455,-4.0534846125,0.247830583
2,5.25,0.263957615,-4.361865904,4.130214108,0.261817378,-0.0025878665,-27.22729055,-1.405836174,0.0789255735,-2.666,0.03775,88.21,78.93554869,371.8666737,-24.57,0,0.691,256.35,278.35,4.598314485,-0.071853195,0.870006362,0.817396283,0.394966554,-4.150709518,0.245120856
2,5.75,0.249411917,-4.2682573415,4.035886764,0.268219817,0.000452156,-24.77411649,2.2150879,0.001304806,-2.4775,0.04125,87.455,78.93565372,371.9901791,-21.815,0,0.615,254.35,277.9,4.508586375,-0.063555842,0.894981923,0.824358896,0.409743665,-4.249263441,0.248324696
2,6.25,0.262348417,-4.422042479,4.413309919,0.2192531695,0.007189362,-23.039340045,0.6931438595,-0.0852372095,-2.499,0.03975,87.855,78.93486495,372.12826365,-24.13,0,0.5235,255.8,277.25,4.363916692,-0.069922078,0.944008203,0.835902589,0.414557534,-4.519359962,0.249051937
2,6.75,0.26178873,-4.3655,4.2111156375,0.2738092175,0.0036926285,-26.065984905,0.35412181,0.02970736,-2.527,0.0345,88.44,78.940083,372.08287135,-23.375,0,0.4725,254.3,275.9,4.389523025,-0.070262819,0.899743631,0.8088636855,0.391718093,-4.425945899,0.227460826
2,7.25,0.2665930935,-4.406187169,4.3429423995,0.303252078,0.003202885,-22.8757208,0.003568614,-0.0076882175,-2.5945,0.0331,89.225,78.955069655,372.2548655,-25.975,0,0.867,255.35,274.2,4.4227684865,-0.071669129,0.915133194,0.818613297,0.401149248,-4.4370456365,0.2481755015
2,7.75,0.2887921865,-4.4915,4.331382364,0.2920423615,0.004351353,-22.20975393,2.298695183,-0.009615761,-2.603,0.0324,89.715,78.9637228,372.79351015,-25.115,1.1855,4.97,251.5,274.65,4.427708275,-0.086427097,0.9596403125,0.856664999,0.4159797605,-4.269012768,0.23357051
2,8.25,0.277036026,-4.439,4.448894898,0.300032459,0.000908431,-22.075226855,0.939599159,-0.04157318,-2.849,0.02535,89.29,78.97544316,372.9330717,-10.37,29.09872735,26.945,250.2,276.3,4.442576895,-0.079003899,0.921951978,0.826647665,0.408955049,-4.323902313,0.218977456
2,8.75,0.277780201,-4.1305,4.430107455,0.219113134,0.0022773305,-20.06801416,5.889864082,-0.036164517,-3.074,0.01975,87.94,78.984348855,372.8585106,-6.665,72.92,68.715,253.35,275.3,4.4195743405,-0.078830828,0.9527500555,0.874961507,0.4230904795,-4.214549691,0.206654827
2,9.25,0.3071027065,-3.755734045,4.443270984,0.248937569,0.002223679,-12.29601599,5.677084112,0.1315236325,-2.7195,0.0225,87.375,78.994291025,372.6166268,6.271,140.42345205,122.35,251.2,279.25,4.440059853,-0.097439812,0.9385239525,0.8802600895,0.4505828935,-4.256658872,0.2004670515
2,9.75,0.272339664,-3.362,4.359272712,0.2641243555,0.00320114,-7.42719155,6.5767564075,0.0991474065,-2.55,0.02385,86.07,78.99513743,373.1184782,14.75,208.86312895,171.7,245.7,282.25,4.3257295045,-0.075304457,0.940081857,0.82211843,0.425850347,-3.95620145,0.185011838
2,10.25,0.2836043985,-3.0733745445,4.42223863,0.249361991,-0.007888055,-1.610514899,8.5047964755,0.086566419,-2.222,0.0254,83.51,78.98656642,372.9994727,23.85,277.6688909,220.55,237.6,286.8,4.1910441775,-0.083748437,0.9190647765,0.8889255395,0.4092573015,-3.3917456015,0.172461637
2,10.75,0.290159275,-2.937,4.4136899405,0.137502713,-0.00549761,1.9063541125,13.44627946,0.20070595,-2.427,0.028,82.4,79.01065809,373.30780585,34.2,344.2,282.95,236.65,291.15,4.286053538,-0.085474734,0.966365464,0.9763377295,0.44939591,-3.4672710435,0.1929674025
2,11.25,0.299488462,-2.9395,4.201559126,0.2712211805,-0.008997139,3.077011122,15.09225976,0.252165154,-2.2585,0.0304,80.075,79.0287805,373.0948165,41.65,399.03124745,312.65,243.35,295,4.310888556,-0.09237129,0.973074384,0.905972037,0.440008847,-3.436880295,0.196188204
2,11.75,0.272694948,-2.7335002335,4.42816873,0.1892915245,-0.0100703855,7.499808835,15.61806319,0.181318328,-2.4165,0.0384,78.37,79.01696948,373.0195448,37.45,442.32664245,331.85,243.6,298,4.425429916,-0.077266701,1.000490499,0.985490202,0.420046568,-3.536414353,0.196137637
2,12.25,0.328901289,-2.5459129095,4.660265712,0.155771258,-0.0083365975,9.534306459,21.02287984,0.18317092,-2.0665,0.03825,78.435,79.00904029,372.92575425,43.2,463.2792746,352.85,230.7,298.5,4.598706063,-0.110756482,1.10916048,0.985801408,0.451919103,-3.625980546,0.187711427
2,12.75,0.312286839,-2.2105,4.834763498,0.19933974,-0.006730215,10.41414448,21.2007538,0.150371327,-2.159,0.057,77.655,78.98591041,372.6624596,43.87,490.49137905,373.35,227.05,300.4,4.731626367,-0.096770537,1.083031328,1.034087759,0.442667227,-3.236909057,0.198164885
2,13.25,0.328283039,-2.232,4.745773868,0.0768319745,-0.007604538,9.725025657,20.78365401,0.1598282425,-2.19,0.04275,75.565,78.95843917,373.123118,46.95,498.55179035,400.45,221.8,300.8,4.675618014,-0.108420589,1.10640375,0.973423846,0.443457772,-3.221035104,0.196938813
2,13.75,0.313773035,-2.0341959385,4.706942724,0.079298959,-0.005676099,11.30364656,22.58210354,0.089385911,-2.146,0.055,74.345,78.92920615,372.7202751,44.2,497.9300357,392.65,237,303.15,4.750525166,-0.100445238,1.08184842,1.030125129,0.455256807,-2.912488706,0.211751977
2,14.25,0.324444128,-1.9995,4.560506605,0.192430035,-0.004674424,10.51200494,19.99054603,0.150280742,-2.0595,0.05775,74.81,78.87872288,372.3598655,33.75,453.0946328,357.75,234,301.4,4.8975520015,-0.10565281,1.062907576,1.052783333,0.441537108,-2.768226785,0.216046711
2,14.75,0.3025190835,-2.322355491,4.6379969625,0.234125892,-0.000676927,6.051071917,20.80435177,0.059639527,-2.278,0.06125,74.48,78.867489015,373.07614335,22.9,416.4119181,340.4,229.85,300.2,5.279006252,-0.0914115065,1.0284156715,0.9296342595,0.429624017,-2.653861172,0.182990509
2,15.25,0.2914430765,-2.0455,4.562062379,0.22614897,-0.006519878,3.8954352905,16.17399983,0.074637869,-2.3475,0.06325,74.445,78.86847469,371.9779162,13.45,379.50674485,299.5,235.6,299.15,5.2885984625,-0.086476114,1.0225509285,0.92068424,0.439325296,-2.597729907,0.1641983165
2,15.75,0.312029807,-2.018,4.7447501035,0.193798872,-0.0007043495,2.6996071365,15.428651255,0.043811237,-2.2045,0.0635,74.69,78.864451785,372.78311985,5.925,319.75,233.65,238.9,299,5.319779633,-0.098405507,1.0252549725,0.927831314,0.450853787,-2.7256255615,0.158361779
2,16.25,0.308381401,-2.3597769115,4.55286502,0.212417355,0.003120926,-2.369239223,16.07338741,0.078406323,-2.225,0.06465,74.855,78.86596543,371.7956176,-8.3,242.76311055,207.35,239,295.6,5.2341289795,-0.094271023,1.035113904,0.889724778,0.433134098,-2.748838865,0.160828752
2,16.75,0.296254109,-2.2155,4.550245966,0.2406144785,-0.002460183,-7.840447057,9.766086657,0.098891074,-2.298,0.062,75.6,78.856976435,372.9797611,-37,166.8,127.75,228.45,291.2,5.274514753,-0.0896059795,1.0084417975,0.8835559515,0.4191186105,-2.7446738585,0.145865084
2,17.25,0.285120975,-2.4855,4.272071037,0.219659276,0.0014256315,-11.70910628,9.1330539755,0.0146490805,-2.115,0.0595,76.44,78.87621965,371.8135523,-50.815,109.26428125,85.6,222.45,289.55,5.305382211,-0.082084812,0.937480849,0.866656468,0.407411232,-2.868146041,0.164932167
2,17.75,0.273511807,-2.7625,4.06569647,0.247792552,0.0047160435,-16.932118685,7.4298071495,-0.017122396,-2.144,0.06935,77.98,78.87979632,372.3258609,-54.235,56.100724005,37.28,219.7,288.4,5.410042113,-0.0768260375,0.939607092,0.8423611005,0.409588356,-2.9853124905,0.1816184765
2,18.25,0.262182947,-3.256712884,4.4410522155,0.2253692705,0.0129777075,-22.56539821,2.939706394,-0.023559876,-2.418,0.07575,80.015,78.889949995,372.9550167,-63.12,19.81,5.651,223.55,286.95,5.338080862,-0.070989304,0.8914864115,0.7970385855,0.389525908,-3.2958715725,0.1993437925
2,18.75,0.2711022675,-3.29,4.149886096,0.284123106,0.000754023,-27.71357067,3.595328663,-0.1310852505,-2.987,0.0706,80.83,78.89932718,372.79808735,-63.325,0,1.283,222.05,284.65,5.015513744,-0.0746214795,0.9116273305,0.819349657,0.412267847,-3.279328023,0.223889763
2,19.25,0.27352139,-3.271355362,4.13693266,0.284311518,-0.001012167,-28.0209592,1.9632037965,-0.003696013,-3.3235,0.0604,81.73,78.91781549,372.88194855,-56.575,0,1.0185,221.85,283.2,4.8015169735,-0.07554841,0.881772607,0.801260645,0.393852511,-3.363871012,0.224620206
2,19.75,0.268392822,-3.427855362,4.249151546,0.267749817,0.002372185,-30.042149515,0.9393377665,-0.036342119,-2.9805,0.0461,81.185,78.91763991,372.74317765,-54.26,0,1.165,223.45,282.2,4.8726455315,-0.072294175,0.886749024,0.758015951,0.427441908,-3.426024778,0.224470924
2,20.25,0.240893293,-3.3015596825,4.400452324,0.317461223,0.000498551,-30.38954684,1.7649420755,-0.180309869,-2.72,0.0485,81.07,78.91917226,372.9937359,-44.365,0,1.093,225.55,281.65,4.800404735,-0.058914749,0.872492778,0.821907458,0.387331108,-3.064028766,0.237487922
2,20.75,0.2720137215,-3.2629745185,4.3820123345,0.278573195,-0.000491976,-33.297693335,1.545453614,-0.089521398,-2.6885,0.0399,80.56,78.919782795,372.88856225,-55.425,0,1.0395,218,282.25,4.684914536,-0.074826312,0.923097727,0.826097295,0.4282189605,-3.204840394,0.2552535815
2,21.25,0.258825364,-3.318,4.631324321,0.295564088,0.001597899,-35.352108035,1.371892823,-0.05947857,-2.5555,0.0505,81.585,78.957467405,372.5400717,-51.105,0,0.9115,229.5,281.65,4.495736489,-0.069070882,0.9283651865,0.8238085725,0.395531864,-3.583277776,0.2351837355
2,21.75,0.2652588835,-3.5277021605,4.408203333,0.3183302455,0.002317845,-32.34845215,3.7728849315,-0.056469924,-2.569,0.04925,81.6,78.975450695,373.48860395,-56.565,0,0.988,234.85,282.15,4.479953758,-0.073156684,0.8808693685,0.8170406875,0.406892719,-3.626713328,0.229494845
2,22.25,0.2667258065,-3.412,4.501564726,0.277206211,0.001825493,-33.382825,2.0161534795,-0.017337409,-2.531,0.051,79.805,78.97646623,372.79408535,-43.745,0,0.837,237.05,282.05,4.714620497,-0.0724494825,0.9037745445,0.8475867145,0.415680863,-3.201185179,0.242202001
2,22.75,0.254240562,-3.372,4.262446979,0.324412814,0.0006094545,-29.314183095,2.780933877,-0.013772358,-2.511,0.04575,80.625,78.98123176,373.1001009,-47.915,0,0.8875,240.55,280.75,4.5339833975,-0.067330869,0.918830236,0.813088339,0.410935076,-3.224735241,0.238100205
2,23.25,0.232161249,-3.206,4.473903446,0.2136818755,-0.0023365745,-30.09687887,1.4337086815,0.0052682435,-2.476,0.042,79.06,78.96752463,373.45178535,-36.875,0,0.7845,246.15,281.1,4.5296668095,-0.054619447,0.888246421,0.819301552,0.393107295,-3.089544306,0.228556516
2,23.75,0.2363462765,-3.457,4.3708389905,0.243268077,-0.002899486,-34.02376207,2.348278355,-0.084224968,-2.481,0.047,79.395,78.963508085,373.4756827,-32.105,0,0.884,248.45,280.5,4.428583638,-0.056481649,0.8408601195,0.738253566,0.386518901,-3.32972626,0.231058688
3,0.25,0.30092464,-0.1935,4.349744547,0.318284165,-0.001942419,-40.47558711,13.489108275,-0.017485234,-1.9225,0.09725,67.34,79.00441339,374.01112975,-40.52,0,0.8195,240.9,292.8,6.2112883665,-0.090299466,1.001223303,0.864596765,0.456217776,0.476666785,0.266755303
3,0.75,0.2940324415,-0.588,4.4341562585,0.288655852,0.001797752,-39.52609644,11.349295905,-0.051784501,-1.919,0.098,68.34,79.023896285,373.8553293,-42.815,0,0.7775,244.9,291.75,6.22437983,-0.086552976,0.941555374,0.8079798205,0.427219914,0.2330409075,0.2514158325
3,1.25,0.2900777065,-0.473791851,4.49638639,0.270620294,0.001865807,-34.000396255,8.628253572,-0.045646911,-1.985,0.0995,70.34,78.992226275,373.2317035,-34.875,0,0.8135,257.6,290.6,6.0923835025,-0.086403219,0.989211248,0.830526642,0.423103627,-0.112686194,0.263264083
3,1.75,0.2869199475,-0.7155,4.6024674905,0.269747503,-0.001547295,-35.43662541,9.1347816395,0.0516261565,-1.991,0.09675,70.2,79.02253219,373.0417726,-33.55,0,0.8075,260.8,290.05,6.213404124,-0.081785804,0.9548711825,0.843292792,0.426840404,-0.4180359345,0.247376312
3,2.25,0.300235953,-0.648493959,4.393405383,0.32508857,0.003265135,-38.280440775,12.76433748,0.0209870745,-2.0025,0.0978,69.91,79.018133585,371.876731,-24.13,0,0.7515,262.5,291.5,6.2419289775,-0.09157507,0.914333699,0.907820609,0.451631148,-0.083631937,0.251730294
3,2.75,0.290516346,-0.6735,4.6034612745,0.254160249,0.0027090205,-41.930311615,11.25198295,0.019482749,-1.9085,0.098,70.235,78.995684615,372.4382272,-29.135,0,0.682,262.2,291.75,6.2151934705,-0.08487164,0.97507085,0.84764129,0.472174338,-0.2010262355,0.254972389
3,3.25,0.3023535055,-0.992974777,4.71622623,0.250197869,0.001756005,-38.458077675,7.979648461,0.037239829,-1.916,0.1035,69.67,78.970196095,371.6706341,-25.33,0,0.812,258.9,288.95,6.2716769425,-0.092967099,0.94147098,0.9043542335,0.466501743,-0.2820949455,0.2358513295
3,3.75,0.2953512685,-1.054,4.2251514665,0.276571052,0.005806012,-36.10222221,9.302934748,-0.072328485,-1.966,0.10075,70.01,78.95395929,373.0585993,-39.675,0,0.853,260.4,287.2,6.096362912,-0.087039002,0.9366749745,0.918100411,0.424941656,-0.381399414,0.2330479515
3,4.25,0.269923629,-1.271810904,4.298267758,0.253145753,0.003231201,-32.65439628,5.798734758,0.021809958,-2.05,0.10575,71.645,78.95977725,373.53570275,-44.68,0,0.883,253.05,287.85,6.0901852535,-0.072465793,0.916442963,0.866194112,0.434445811,-0.414187987,0.242658516
3,4.75,0.264718628,-1.505196249,4.064698858,0.246074183,-0.000513083,-33.130727705,8.656295347,0.029717944,-1.9515,0.10425,74.065,78.94137308,373.584189,-41.79,0,0.813,257.3,288.8,5.972912861,-0.072564852,0.891869123,0.867110878,0.424318344,-0.281178687,0.237601846
3,5.25,0.27208155,-1.3714130385,4.1573329065,0.253815933,-0.0004527705,-31.79665935,7.873345218,0.072842926,-2.138,0.10075,75.25,78.949324425,373.4732411,-32.925,0,0.755,258.6,287.7,6.017299659,-0.076549681,0.917413511,0.901339659,0.421545739,-0.4530397855,0.2250104375
3,5.75,0.246196546,-1.635672565,4.3951670465,0.2751161895,0.001945819,-27.38248671,3.493139716,-0.023445395,-1.883,0.09525,76.13,78.932608915,374.0134428,-30.59,0,0.7625,261.15,287.75,5.970729175,-0.0612050765,0.902234832,0.821612009,0.3876954645,-0.3730855395,0.2224509635
3,6.25,0.2678997,-1.715672565,4.31634141,0.256321939,0.003380876,-28.818323955,4.433340144,-0.1013594195,-1.88,0.095,76.03,78.94964166,373.68146885,-29.855,0,0.702,261.25,288,5.8890915665,-0.071496461,0.921119858,0.866633227,0.397185576,-0.486622332,0.241375891
3,6.75,0.27320515,-1.7875,4.311705922,0.3388763345,0.002000467,-32.349514735,6.114804188,0.011585058,-2.056,0.09315,75.37,78.98884712,373.61903655,-21.535,0,2.1455,262.35,289.45,5.9990003115,-0.074279951,0.904557798,0.8114136,0.412652098,-0.339390595,0.239073321
3,7.25,0.27743381,-1.633342789,4.597419752,0.219233922,0.006362772,-30.90731834,7.80227807,-0.0875158,-2.125,0.0956,76.385,78.99943134,374.26295965,-15.835,18.65653835,15.925,260.95,289.45,5.959688852,-0.076599519,0.96867957,0.924270725,0.417575184,-0.263548192,0.226017752
3,7.75,0.27367605,-1.2915,4.622189687,0.211262711,0.005141542,-24.206991345,8.323485181,-0.062822404,-2.161,0.093,74.655,79.0099671,373.5877931,-17.22,40.71856016,42.535,258.95,290.55,5.960477332,-0.075814402,0.928153343,0.906796726,0.405015169,-0.055801959,0.220375743
3,8.25,0.277773896,-1.085,4.567816242,0.2313229925,-0.000104119,-19.748204105,11.559767,0.05509512,-2.1425,0.08625,72.625,79.03373832,373.4405219,5.67,117.6417159,84,261.55,291.25,6.0227774695,-0.07950512,0.993124775,0.876109482,0.4358739,-0.222839576,0.210125614
3,8.75,0.283563038,-0.7732301125,5.10240528,0.186318986,-0.007032134,-10.53988221,13.87606243,0.171221518,-1.7975,0.08675,72.185,79.01330293,373.48896015,34.55,202.85,134.85,256.8,294.5,6.022910486,-0.080771092,0.965447889,0.917417047,0.454343041,-0.399398851,0.18887456
3,9.25,0.30471737,-0.483800362,5.000400337,0.145203444,-0.0153812945,-5.091953,19.29980736,0.293298364,-1.8225,0.09025,72.755,79.03033179,373.3904528,52.5,290.13035065,203.85,253.95,295.2,6.238720889,-0.093681064,0.99896905,0.983970853,0.469172881,-0.024523711,0.195422702
3,9.75,0.3159003275,0.02806765,5.028623893,0.1261604975,-0.0147080065,3.380339248,19.494768405,0.2119905375,-1.9415,0.09185,72.1,79.040003535,373.1333455,65.95,370.91754245,274.5,255.3,301.1,6.29224741,-0.099861343,1.058781723,1.028279394,0.4948003595,0.061737458,0.2054892995
3,10.25,0.310113655,0.053559139,5.289173792,0.07921922,-0.009165889,4.475667325,26.8991956,0.033356365,-1.726,0.0955,69.535,79.04920215,372.9100841,66.65,452.636767,341.3,243,303.55,6.287234086,-0.098032274,1.117272908,1.06481666,0.485683379,0.144240996,0.189803397
3,10.75,0.3130274015,0.393,4.9847436845,0.055583387,-0.0123488805,7.04516872,32.16874477,0.240873759,-1.3885,0.09525,68.64,79.038423135,373.1115603,70.9,511.20937485,378.85,242.4,307.25,6.256133937,-0.099259039,1.105283213,1.114194796,0.4596919295,0.4135379025,0.184415355
3,11.25,0.3524800175,0.45,5.141798146,0.062447884,-0.013392693,8.3515581885,34.61025532,0.210237283,-1.263,0.094,67.08,79.015608435,371.10300005,85.1,558.2580987,426.65,244.4,310.15,6.3446025105,-0.123276374,1.1394594205,1.15237993,0.496848385,0.6624388525,0.20773838
3,11.75,0.3430973385,0.935,5.3276266745,0.079201807,-0.006125758,12.90049929,36.204834255,0.088463336,-1.3135,0.09975,63.88,79.030603095,371.83152615,90.75,607.5430023,438.8,243.3,311.75,6.321356274,-0.11905262,1.1800330345,1.159471821,0.521589563,0.9100416315,0.2070946855
3,12.25,0.339922571,1.394939853,5.42560153,0.062540523,-0.004618578,8.755685953,37.38045991,-0.12624342,-1.1055,0.1065,62.65,79.02852611,369.5221781,103.05,625.9828267,475.5,247.35,311.7,6.2080694245,-0.117443795,1.144635904,1.184361258,0.512099077,0.632775809,0.214213554
3,12.75,0.368936718,1.289,5.2340057635,0.054737161,-0.003038957,10.13232198,39.83883947,0.074729103,-1.08,0.106,60.95,79.001037335,369.7207991,106.7,657.3,489.9,251.9,312.1,6.204478945,-0.135390174,1.21101976,1.285871627,0.5304356365,0.599997688,0.2455624415
3,13.25,0.371300731,1.444,5.032789794,0.1306486425,0.000308047,4.937194303,39.97620106,0.168770677,-0.7534,0.114,60.69,79.0079328,370.1828896,96,655.9508015,481.1,250.5,312.4,6.3923545825,-0.138458542,1.273021266,1.24981875,0.545519364,0.662330063,0.245537594
3,13.75,0.382295351,1.733739207,5.322640495,0.122703053,0.0021592055,7.094541905,39.97840362,-0.063393425,-1.415,0.113,59.4,79.00098805,370.5070288,86.9,652.6123326,473.9,249.9,312.6,6.561407724,-0.147173554,1.251265139,1.29608814,0.575440178,1.050910334,0.211640062
3,14.25,0.3609727625,1.76,5.493799306,0.0660163255,-0.005578728,8.596927531,45.67335196,-0.00424593,-1.29,0.12,59.85,78.97931557,370.59280145,71.9,608.3,404.8,254.9,313.4,6.491593803,-0.130305317,1.2569180845,1.2444385605,0.56593263,1.071582571,0.2107508105
3,14.75,0.371606117,2.019,5.24720314,0.12176171,-0.003062053,3.057995043,44.79844061,0.167033615,-1.191,0.1325,59.74,78.9590405,370.27597605,58.8,559.9698204,423.7,255.1,312.3,6.3346666375,-0.137331053,1.239433482,1.262503429,0.544763553,1.169394146,0.213886227
3,15.25,0.3554842475,1.923092357,5.2183291405,0.1217282095,-0.001419124,2.165412888,43.295332105,0.052721776,-1.217,0.136,58.38,78.924980545,370.9425031,44.1,495.6069045,336.2,241.6,311,6.4459063365,-0.125632723,1.191291615,1.1761936125,0.506266081,1.389987365,0.20025323
3,15.75,0.381325432,2.311,5.101870394,0.179969715,0.001025665,0.049098641,37.011571635,-0.045979052,-1.444,0.12475,58.175,78.91677516,370.91194455,32.25,426.8453484,316.8,251.45,309.45,6.460918982,-0.143972984,1.228107627,1.225814115,0.528146169,1.823527662,0.197384595
3,16.25,0.361499739,2.1205,5.066860155,0.223753155,-0.000560705,-2.8844466135,36.60982618,0.1417750205,-1.3645,0.132,58.62,78.914058,370.1351616,26.3,350.55980155,265.05,250.55,309.05,6.5107706225,-0.131044603,1.16978363,1.178529177,0.490954061,1.442390873,0.186009802
3,16.75,0.351209417,2.134,4.928780779,0.220044447,0.00103484,-8.663350016,32.66633246,-0.084777314,-1.2775,0.141,58.54,78.90287771,370.3994627,8.35,267.5018433,197.65,246.7,306.2,6.656327987,-0.123164722,1.202847225,1.105057671,0.512760272,1.63540328,0.183650715
3,17.25,0.321662737,2.2795099735,4.869635906,0.2093649015,0.008633245,-14.00004928,31.503126415,0.088077712,-1.445,0.1365,60.24,78.88158304,371.7206104,-15.05,200.92064525,143.15,244.45,304.9,6.581862859,-0.101605467,1.094995,1.05633207,0.464575763,1.763653109,0.183974593
3,17.75,0.334798543,2.063,4.676620741,0.2588668525,0.008645969,-21.48811131,25.207348465,0.163642329,-1.565,0.13575,61.05,78.88128791,372.7686285,-26.5,128.6292048,95.55,243.55,301.65,6.620031617,-0.110293208,1.068681849,0.96820446,0.471740739,1.480062556,0.183337401
3,18.25,0.26939912,1.526,4.2365423745,0.242678473,0.011918312,-22.61460029,21.794064435,-0.009224638,-1.857,0.1365,61.705,78.884645855,373.9363981,-45.86,75.220264865,39.57,234.5,300.9,6.5909750825,-0.0719562325,0.986944703,0.95414613,0.4322905635,1.414416764,0.2079025405
3,18.75,0.281017116,0.959,4.141173502,0.2966894505,0.013907874,-28.68708779,18.578758395,0.025118829,-2.0455,0.137,64.23,78.90359429,373.3808204,-58.76,20.07837707,10.225,233.95,299.4,6.662270506,-0.078889362,0.9188579775,0.835906171,0.410016021,0.9820892045,0.2051003145
3,19.25,0.2649767435,0.5190484675,3.7581629905,0.294645972,0.008113077,-27.29805469,15.80281447,-0.084660875,-2.3775,0.13075,64.54,78.91844912,373.2217223,-56.715,5.428178852,1.562,241.6,297.2,6.4345506125,-0.072117806,0.9197798605,0.7851561635,0.399336265,0.7104004255,0.2411939955
3,19.75,0.271012265,0.417608046,4.217099394,0.3177468445,0.002844589,-30.25416684,12.45653364,-0.133547104,-2.596,0.1215,65.2,78.91629217,373.5437744,-49.555,0,1.011,254.8,298.3,6.604696353,-0.07360149,0.919854438,0.816887768,0.378231486,0.55273234,0.238432218
3,20.25,0.3038402,0.236,4.322779588,0.330209062,0.005639393,-33.73923354,13.78257214,-0.198753924,-2.468,0.11225,65.925,78.9204985,373.94869585,-47.115,0,1.0375,261.3,298.95,6.485295555,-0.090614663,0.913103243,0.797261032,0.440384928,0.503186503,0.255718822
3,20.75,0.314632629,0.250388915,4.415746167,0.3651318145,-4.79e-05,-35.02707678,10.59488144,-0.194105132,-2.304,0.10875,65.23,78.92483473,373.19177675,-63.58,0,1.1905,239.4,295.9,6.3188977,-0.097797058,1.019911275,0.887624572,0.473281014,0.32423986,0.252641514
3,21.25,0.2955456,0.2398123145,4.6327488675,0.356273553,-0.000344383,-43.00740634,15.95019771,-0.206009927,-2.124,0.105,64.49,78.969032175,373.61572625,-61.625,0,1.1235,240.25,293.8,6.286219868,-0.0872036685,0.9737433175,0.80574054,0.456293213,0.3716853735,0.265767454
3,21.75,0.296894175,0.2215,4.65969439,0.430746412,-0.002358486,-40.045422445,14.58370067,-0.119263133,-2.0985,0.10065,65.075,79.00392801,373.37668655,-55.435,0,1.1215,241,293.55,6.259195894,-0.090037947,1.04638399,0.818837423,0.472662012,0.467130683,0.260449418
3,22.25,0.311272401,0.3695910235,4.62491956,0.3151357395,0.002781937,-36.89838493,12.61379538,0.005207759,-2.039,0.103,64.915,79.01727971,373.1143409,-55.295,0,0.9675,242.65,296.4,6.169211598,-0.097993292,0.988350747,0.898172029,0.432748797,0.60839848,0.252051203
