DOY2,HR2,FC,SC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.195641284262662,-0.269723299158753,-0.854325906324063,0.0640196808817471,-36.424088434922,-3.08767779276387,0.296073361618608,424.067287783732,3.16455364831017,418.083844349133,3.02865063367208,423.943503703947,418.628389599462,2.97181657536566,424.050686759036,419.915544195708,3.11667306593254,424.996749029557,420.127756173581,3.06492191745666,425.4474021312,0.624344169837254,-4.22552343560963,0.144069950633252,0.185,0.14,0.16,-3.981175,-4.46525,-9.04845,-5.50555,-5.51245,99.1741675,57.87,0.80935,-2.1775,-1.35,-3.465,0.3,-3.28,1.2,0.27,227.575,296.125,247.05,290.25,-0.27,-0.01,-0.15,0.04,-0.55,-0.0625,-0.0325,-0.0375,-0.8615,-0.758,-0.11225,0.31575,0.872,2.26325,5.376,7.09075,8.96575,-0.452,-0.61925,0.16375,0.9005,1.1825,2.657,4.437,6.2715,8.24625,-0.2335,0.4265,1.018,1.471,2.0885,3.238,5.43875,7.02,7.9745,-0.798,-0.67975,0.725,1.685,1.98625,1.85625,5.27925,6.01,7.80975,-0.67,-0.0515,0.76425,1.551,2.0415,3.80825,6.17725,7.04425,9.269,-9.38425,-14.318,-10.7585,-68.205
1,0.75,0.0496686871948417,-0.172924670022012,-1.49391559611967,0.0728747228148266,-24.3384246115187,-3.85342338452999,0.290465179341138,423.920371152724,3.0618247548627,418.513924046419,2.97926117416751,422.594740049402,418.757752654005,3.0721316896912,423.688806251138,419.388828960938,3.26524129371211,424.259948121328,419.915899306699,3.18183129591081,424.816482103571,0.659876592898146,-4.28424795354778,0.166036744148296,0.175,0.15,0.16,-4.0502,-4.59725,-9.447725,-5.415,-5.474775,99.15599,56.97,0.82355,-2.0925,-1.5025,-3.325,0.3,-3.1125,1.2,0.19,227.825,295.625,246.175,289.3,-0.27,-0.03,-0.15,0.0525,-0.55,-0.07,-0.0275,-0.04,-0.92275,-0.74975,-0.1315,0.30575,0.87075,2.2635,5.375,7.088,8.96375,-0.47075,-0.68175,0.191,0.887,1.18225,2.6575,4.4355,6.2695,8.245,-0.2265,0.4285,1.019,1.47,2.081,3.232,5.441,7.016,7.97375,-0.83825,-0.66925,0.70425,1.697,1.98475,1.8555,5.27675,6.009,7.81825,-0.758,-0.118,0.73525,1.549,2.0455,3.80725,6.176,7.04225,9.268,-10.033,-13.91225,-11.68,-70.01
1,1.25,0.285025241067307,-0.466361524492215,-1.25091526474495,0.0754225295010415,-33.1044435665994,-4.10959263156577,0.301872031269406,424.1012641567,3.05853336834329,418.862997343576,3.01483385570604,422.916280727141,419.320787740685,3.07299326905031,423.321160480583,419.853578812017,3.10055783469137,424.406780526306,420.175008877575,3.06916385345326,424.887523653589,0.665889230937993,-4.70421535198903,0.146928962339883,0.19,0.14,0.16,-4.2109,-4.734,-9.6517,-5.356825,-5.6723,99.1235125,58.08,0.66605,-1.985,-1.59,-2.9025,0.3,-3.3875,1.2,0.2325,227.25,294.525,247.6,288.2,-0.2775,-0.0325,-0.15,0.015,-0.55,-0.07,-0.04,-0.0475,-0.987,-0.80875,-0.15875,0.2935,0.8735,2.26375,5.37175,7.08625,8.96125,-0.43525,-0.70775,0.188,0.865,1.182,2.658,4.435,6.2685,8.24375,-0.2695,0.4595,1.0165,1.478,2.0785,3.226,5.4405,7.01475,7.97275,-0.98525,-0.7405,0.67275,1.70675,1.98325,1.85475,5.27325,6.0075,7.81725,-0.84,-0.19525,0.7265,1.54825,2.03625,3.80625,6.1745,7.0405,9.267,-10.382,-13.2275,-10.27025,-70.33
1,1.75,0.14285303079991,-0.344525076031135,-1.10387811156739,0.0688539163449335,-23.114808901067,-3.09064704585119,0.307527655415074,424.341178252728,3.10795071081269,419.02351698715,2.98919432327293,422.730212830065,418.799397015163,3.01060164262361,423.884151515246,419.770410791642,3.25973494462733,425.245995169642,420.067526300777,3.11238839154769,425.172615688742,0.706895761965047,-4.73530309389261,0.164772391945358,0.19,0.14,0.16,-3.92795,-4.7075,-9.9967,-5.616575,-5.866275,99.1119275,58.6675,0.699075,-2.185,-1.6375,-3.21,0.3,-3.1375,1.2,0.25,222.95,295.325,244.6,286.025,-0.265,-0.0225,-0.1475,-0.005,-0.5475,-0.07,-0.04,-0.0475,-1.19575,-0.84675,-0.178,0.2815,0.854,2.26375,5.369,7.08375,8.95925,-0.464,-0.7355,0.15925,0.8485,1.181,2.6585,4.434,6.2665,8.2425,-0.301,0.468,1.03,1.4835,2.0805,3.22,5.44925,7.0135,7.97125,-1.08175,-0.89675,0.647,1.71175,1.98075,1.8545,5.27,6.007,7.816,-0.9305,-0.26075,0.716,1.56075,2.0265,3.8065,6.17325,7.03925,9.266,-10.3655,-14.317,-11.259,-71.01
1,2.25,0.305011311142669,-0.122555934018518,-0.594495623871139,0.0709080635036159,-24.5301250411366,-2.61227985585502,0.2871844556555,423.742411777597,2.92472766658486,419.361571723337,3.07892405385612,423.516842822553,419.822365544795,3.07666488747877,423.79386002096,420.513142381011,3.25978789307683,424.35793644431,421.216325236104,3.16697488888502,425.879572416667,0.665617375786749,-4.92238877482279,0.168511165723124,0.2,0.14,0.16,-3.98365,-4.78575,-9.6867,-5.3998,-5.4629,99.126455,58.115,0.7914,-2.42,-1.1725,-3.0875,0.3,-3.21,1.2,0.21,224.5,295.375,246.775,285.7,-0.2775,-0.0175,-0.1475,0.0525,-0.55,-0.07,-0.03,-0.0475,-1.219,-0.87375,-0.18475,0.2705,0.838,2.26275,5.36575,7.081,8.95675,-0.51375,-0.8015,0.13675,0.83875,1.18075,2.6585,4.43375,6.2455,8.2405,-0.3315,0.4615,1.0365,1.487,2.076,3.213,5.441,7.012,7.9705,-1.24475,-0.95775,0.61975,1.71775,1.9555,1.8545,5.2675,6.0175,7.81475,-1.01475,-0.31975,0.68725,1.56125,2.01825,3.8065,6.172,7.03725,9.265,-9.865,-14.201,-11.2045,-67.545
1,2.75,0.23604098452328,-0.104002612413895,-1.75736338483838,0.0625230066422757,-29.5726239002535,-3.04959219433093,0.299988879768324,424.614792129254,2.89345038787465,420.285734536224,3.15488377447894,423.654729879884,420.481479861132,3.20543880381263,423.918133613281,421.54043991693,3.28747448487063,424.976147818182,422.331814319835,3.28177862300961,424.775068561428,0.644682993976402,-4.92659526516215,0.150828616279332,0.19,0.15,0.1725,-4.35555,-5.31875,-11.12565,-5.6041,-5.67685,99.143725,59.9,0.704075,-2.3925,-1.3175,-3.2725,0.375,-3.105,1.2,0.21,226.85,293.9,247.2,284.975,-0.27,-0.0425,-0.1525,0.0525,-0.55,-0.07,-0.03,-0.04,-1.271,-0.93,-0.2085,0.26125,0.81375,2.2625,5.36225,7.0795,8.95475,-0.5515,-0.81225,0.1145,0.8305,1.18075,2.6585,4.43275,6.244,8.23925,-0.379,0.449,1.0345,1.482,2.071,3.206,5.43275,7.0115,7.9695,-1.2915,-0.961,0.59925,1.726,1.953,1.8575,5.26425,6.01575,7.81375,-1.087,-0.379,0.66475,1.543,2.011,3.8065,6.1705,7.03525,9.26475,-9.779,-14.02925,-10.02475,-69.96
1,3.25,0.461524019656631,-0.274765759541953,-0.877461272682077,0.0716918560443318,-27.2960199737584,-3.51887047721922,0.322976544729143,424.105653241087,2.90688045760225,418.94822452874,3.18412348964893,423.16276895704,420.541059962669,3.1859394501071,424.501945982222,421.90443425993,3.32692366419731,424.994446777939,421.815058476162,3.19697100335538,426.038580205033,0.685900577170995,-4.81447625440323,0.144324760679234,0.1975,0.15,0.16,-4.6127,-5.17425,-11.11595,-5.5619,-5.925175,99.1220725,58.645,0.7849,-2.505,-1.2325,-3.205,0.375,-2.79,1.1,0.2475,227.3,293.2,247.875,287.05,-0.265,-0.0425,-0.1575,0.0525,-0.55,-0.07,-0.0325,-0.0325,-1.26325,-0.9625,-0.24125,0.24625,0.79975,2.26225,5.359,7.076,8.953,-0.56925,-0.81475,0.12625,0.82875,1.18,2.658,4.43175,6.2425,8.238,-0.3265,0.4375,0.993,1.476,2.0675,3.2,5.43575,7.006,7.96875,-1.3265,-0.9615,0.56975,1.72975,1.9505,1.8575,5.26125,6.014,7.8125,-1.15875,-0.41375,0.643,1.52575,2.0075,3.807,6.16775,7.0335,9.263,-10.534,-14.60225,-12.43,-65.28
1,3.75,0.379685125986565,-0.105046268939814,-1.54667811090343,0.0596476571152214,-23.3528630750939,-3.59496973422867,0.29353760042315,424.237522922056,2.87214828895909,419.417589705533,3.08606172193657,423.741061864197,420.341283477592,3.00403934149274,425.126362260587,421.825064230807,3.33793488062735,425.262826855537,422.511833706918,3.10972090316648,427.652670502404,0.648727156045754,-4.68871731101204,0.138749687390381,0.21,0.16,0.17,-4.492525,-4.88125,-11.4503,-5.445,-6.00235,99.131765,58.7625,0.86085,-2.3525,-1.3725,-3.4625,0.3,-2.815,1.2,0.29,224.65,292.525,247.3,286.425,-0.27,-0.055,-0.15,0.0225,-0.55,-0.07,-0.0475,-0.0275,-1.2445,-0.93925,-0.25875,0.22825,0.7985,2.261,5.3555,7.07475,8.95075,-0.6245,-0.8685,0.07725,0.8345,1.179,2.6565,4.4315,6.259,8.23675,-0.347,0.4345,0.989,1.4735,2.07,3.194,5.43475,7.01075,7.96625,-1.40875,-1.0255,0.53125,1.71975,1.97275,1.85725,5.259,6.0125,7.81125,-1.12075,-0.43175,0.64725,1.51775,2.009,3.80675,6.1425,7.0315,9.26125,-10.62325,-15.19425,-11.8305,-67.785
1,4.25,0.603467788058547,-0.516245319723686,-1.17946991399253,0.0642812325827654,-25.427967906569,-2.10709647556775,0.278049312100201,423.826870127688,2.78389874507541,418.82398447043,3.08647188532107,423.551995801224,419.313132157123,3.06366705027758,424.734608288333,420.530016685843,3.16906869645932,425.877883522522,420.875386211622,3.02704938861622,427.564221766667,0.75024418707059,-4.76274693377067,0.134676345729401,0.21,0.15,0.16,-4.5829,-4.953,-11.446975,-5.5906,-5.873425,99.1280375,58.16,0.817875,-2.1325,-1.14,-3.1675,0.3,-3.11,1.1,0.2875,225.2,292.9,250.025,286.725,-0.28,-0.045,-0.1525,0.0525,-0.55,-0.07,-0.0475,-0.0475,-1.1995,-0.90725,-0.261,0.21075,0.80375,2.26,5.35225,7.07325,8.9495,-0.65925,-0.874,0.04875,0.83175,1.1775,2.65325,4.421,6.25575,8.222,-0.383,0.38025,0.93425,1.4285,2.046,3.18675,5.445,7.012,7.96475,-1.4745,-1.0515,0.49,1.70525,1.97125,1.857,5.256,6.01125,7.81025,-1.162,-0.4045,0.6715,1.50075,2.02175,3.80725,6.1385,7.0295,9.261,-10.326,-13.977,-11.005,-62.89
1,4.75,0.367281153093051,-0.309541903649322,-1.4533771391871,0.0658628838622888,-26.3796952289796,-2.3884328652995,0.297908332596204,424.305472811517,2.82068342866583,419.087361674631,3.11077297961019,422.740077134565,419.22568291463,3.12020610909273,423.890861114754,420.296144385873,3.27551528035805,424.621038550412,421.376283807302,3.18445156061235,425.750192138881,0.670772167391296,-4.70422033284059,0.137158080350606,0.19,0.14,0.17,-4.541275,-4.8965,-10.7105,-5.414925,-5.890125,99.132825,58.485,0.643,-2.14,-1.0475,-3.36,0.3,-3.375,1.2,0.2275,226.75,294.475,248.85,286.375,-0.2675,-0.05,-0.1475,0.045,-0.55,-0.07,-0.04,-0.04,-1.18075,-0.8895,-0.263,0.19925,0.81225,2.25925,5.3495,7.07125,8.94725,-0.59925,-0.83675,0.036,0.856,1.1765,2.65025,4.42,6.2515,8.23425,-0.40825,0.38625,0.87175,1.43375,2.0525,3.18425,5.4425,7.00625,7.963,-1.41375,-1.0585,0.46275,1.699,1.96875,1.85775,5.25425,6.01,7.809,-1.17775,-0.35825,0.69125,1.4925,2.03225,3.80675,6.1355,7.0285,9.25775,-10.544,-14.6695,-10.5145,-65.345
