DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,W_SIGMA,WS
1,0.25,399.6432995,1.47637888725,11.66685475,0.01073669075,1.6950399635,0.248581652,-5.19925,-15.78975423,13.35114531,99.7,76.65597479,15.24141993,0.23606972675,12.850524465,5.5706652775,12.1725,12.3825,-0.017079728,0.92846954275,0.42659052,0.536898551,3.055
1,0.75,400.111305,1.762657138,11.6888342375,0.013222248,1.67911781575,0.42154207,-5.4905,-17.47756815,13.45176467,99.7,76.5333493625,14.8183456475,0.226991162,12.4714605025,5.4364376375,12.01,12.3175,-0.017455939,0.997313294,0.445490568,0.526937008,3.05475
1,1.25,399.254623,1.4195355825,11.432383825,0.0127844085,1.517714058,0.403135053,-5.525,-18.431204475,11.73524248,99.7,77.09685094,14.9844070525,0.2153051,12.31484999,5.32172986,11.87,12.23,-0.0130902415,0.97198541425,0.4332599205,0.50331496825,3.026
1,1.75,400.71522085,1.5434511635,11.63911411,0.008165175,1.489063446,0.1916395785,-5.719,-14.87268926,12.06306965,99.7,77.37819547,15.1709365975,0.222246637,12.1257181075,5.03871557,11.74,12.09,-0.015734779,0.933534852,0.400477847,0.509742739,3.045
1,2.25,402.061999425,1.4009172055,11.69716838,0.008355023,1.4515242235,0.234236709,-6.0215,-15.9378195675,10.8226999275,99.7,78.4081387175,14.94216956,0.213438714,12.1552556525,4.92061718,11.73,12.1275,-0.013895218,0.929962871,0.396757263,0.502955995,2.96725
1,2.75,402.6747729,1.698344266,11.3648596825,0.0102186365,1.939328201,0.2353853255,-5.999,-13.66014472,13.323437265,99.7,79.03487339,14.804781715,0.22343235725,11.687903285,4.77274693,11.72,12.12,-0.011009409,0.951674711,0.42084046325,0.5124371365,2.99
1,3.25,402.7594901,1.9899972275,11.483183595,0.016244222,1.715106282,0.446498068,-6.1245,-13.5112594625,13.2002176725,99.7,79.29434225,14.15773603,0.2264268395,11.7493912,4.6958178775,11.62,12.0225,-0.0160795305,0.88362047825,0.397946867,0.493917802,3.0485
1,3.75,404.018670675,2.213034217,11.57482064,0.016259154,1.67835029675,0.3094450055,-5.43425,-15.57694456,11.59143696,99.7,79.15829192,14.86818102,0.23284165325,11.71772449,4.55714889,11.5475,11.97,-0.01156804775,0.88644475075,0.3916523515,0.4921658855,2.8755
1,4.25,403.62512455,2.53802902325,10.850831055,0.010968745,1.5249920165,0.29675250975,-5.245,-12.740896665,12.99746245,99.7,79.29849587,14.401224695,0.218110621,11.401781115,4.24094911,11.5,11.78,-0.010372643,0.8649347565,0.3969298225,0.475512972,2.91
1,4.75,402.95168755,2.257885467,10.793025995,0.013015726,1.4639853315,0.4327467985,-6.22925,-14.57165947,8.5267169685,99.7,80.07332677,13.67217074,0.21745321425,11.325534805,4.00062278,11.41,11.68,-0.011018155,0.8980885815,0.39259646125,0.48806286825,2.92675
1,5.25,403.62863195,2.3918102685,10.58244934,0.0150268895,1.548429083,0.356541892,-6.92875,-13.22125393,11.33906785,99.7,80.6172733625,13.800764685,0.217244823,11.0957467,3.9487538675,11.33,11.61,-0.0113100385,0.89502189,0.38492918175,0.46882906425,2.94975
1,5.75,404.428371,2.930897606,10.45032902,0.013800273,1.470428537,0.3823684,-6.83,-13.5800832275,10.9664811075,99.7,81.1822602475,13.959927605,0.225466776,11.13739771,3.93142227,11.33,11.705,-0.013358934,0.885632013,0.387503121,0.502882729,2.93
1,6.25,405.6456096,2.76289283,10.6046505825,0.0125929105,1.78969511125,0.358844052,-6.313,-12.4785385525,11.39489965,99.7,80.7272456775,14.03487137,0.22884126725,10.971112735,3.8833353275,11.2825,11.7,-0.0127285645,0.91945830625,0.3875306145,0.50338153475,2.9225
1,6.75,406.08544915,3.494456016,10.58044926,0.011692246,1.7332831765,0.4131008645,-6.261,-12.69098227,8.664286352,99.7,80.8192778675,14.0202746,0.24322633,10.545801545,3.762116205,11.3,11.665,-0.014069639,0.882121332,0.402686654,0.491682102,2.903
1,7.25,407.29653795,3.304833073,9.816738309,0.0133647715,1.5066573045,0.592275588,-6.97,-13.78525863,10.1507170525,99.7,80.667865365,13.827715,0.23352429175,10.56554041,3.6531915175,11.265,11.555,-0.0126898755,0.91630962775,0.3924141205,0.49997379325,2.823
1,7.75,408.644581825,3.462372357,10.30848332,0.01378569975,1.5897966015,0.558365026,-6.987,-11.48621623,10.51241849,99.8,80.56894532,13.898021505,0.228114066,10.77323647,3.65624715,11.205,11.4825,-0.015424559,0.900570406,0.4119817555,0.4965768615,2.9765
1,8.25,408.0640047,2.385762637,10.9716983325,0.011036398,1.51175369525,0.49188448475,-5.81125,-4.7734826535,17.1286752625,99.8,80.16576941,13.61594566,0.2379125935,10.77305437,3.6760295425,11.3125,11.4875,-0.02095699975,1.004281671,0.44805853075,0.53411869025,2.9835
1,8.75,407.694801,4.0889832135,11.480753405,0.023777833,2.37157578025,0.9504794465,-4.985,14.8912339075,29.3666299725,99.8,79.85723238,13.71697728,0.334575791,11.2875795275,3.9195700425,11.62,11.8825,-0.053637973,1.1148058175,0.5280969825,0.62873943925,3.10475
1,9.25,407.98828735,5.419727771,11.9692788125,0.0394138935,2.432551987,1.76586347075,-1.7795,57.39290408,47.28084702,99.8,79.51000448,14.4988019675,0.4703045625,11.8631503275,4.22545945,11.8025,12.0275,-0.07195777,1.2286245815,0.596667358,0.706914484,3.213
1,9.75,404.966534625,6.703869336,12.67949386,0.051193104,1.2828736195,2.744832873,1.6695,97.9324344525,67.1821023925,99.8,78.795077765,15.69280672,0.4886838035,12.5721968875,4.868729655,12.085,12.335,-0.12828740825,1.356327552,0.6423200205,0.762207584,3.47825
1,10.25,402.6967158,4.59502100925,12.4873145175,0.0502633395,0.854356194,2.2323567565,5.838,131.19757545,70.9286926625,99.875,76.4238695825,16.614681505,0.49174367475,13.3905235525,5.613846565,12.46,12.74,-0.1583887765,1.482112569,0.67809643375,0.7921533215,3.56075
1,10.75,399.79303135,3.66418798275,12.7264156325,0.047803998,0.300969219,2.05509133425,11.19,179.0247573,84.1535968675,99.8,74.42998066,16.974635275,0.49588069775,14.17528366,6.4974004275,13.56,13.32,-0.18823796625,1.520601133,0.71832648575,0.828050524,3.831
1,11.25,398.451479,2.9296274765,12.97644571,0.041122118,-0.57024901075,1.4323405255,13.61,201.80816015,82.12772775,99.8,72.4353393775,17.446453625,0.505937567,15.000839895,7.0689733375,13.25,13.39,-0.208215919,1.486520788,0.72095703,0.828536106,3.86
1,11.75,397.4390044,2.56391076,12.9401214575,0.041393664,-1.25719494725,1.110487666,18.26,225.537149475,99.1553532325,99.8,71.257661055,18.064173035,0.5139735145,15.68767504,7.829106205,13.92,13.88,-0.237509426,1.5839353065,0.7657507365,0.864750831,3.863
1,12.25,397.4413195,2.484956796,12.94927708,0.0435043205,-1.352294479,1.073467479,23.745,230.87166325,98.94007172,99.7,69.54606292,18.8445797825,0.51617850725,16.1256784675,8.58594713,14.235,13.95,-0.22271595275,1.66820482225,0.77197398625,0.8886836995,3.919
1,12.75,395.768460075,2.3679927795,12.79463247,0.040231618,-1.40600122175,0.691524296,27.3375,250.3051956,102.057259,99.7,67.764973665,19.06302111,0.5275457385,16.7105193,9.2275176325,14.79,14.375,-0.25364055475,1.60875623425,0.778550204,0.8817066,3.984
1,13.25,395.227973275,2.136512625,12.8887055975,0.04341933775,-1.278232815,0.64694948525,31.72,245.270922,109.6910748,99.7,65.50076203,19.5779223275,0.5119772315,17.17942196,9.7650623325,15.0275,14.825,-0.2726038495,1.74100163975,0.78645174475,0.86926478775,4.01
1,13.75,393.88165205,1.979020726,13.384227725,0.04403994,-1.699999944,0.55647946975,31.05,235.4108634,98.60969463,99.6,63.936246535,20.102025735,0.50366363925,17.732520115,10.21169193,15.3425,15.0975,-0.252314607,1.6926060855,0.7955720325,0.884677482,4.179
1,14.25,393.44150025,1.73897750275,13.25801788,0.04339832425,-1.302207097,0.489575549,31.2775,220.6541515,98.78636036,99.6,62.325,20.3488504875,0.4834751535,18.04073339,10.758172485,15.235,14.9975,-0.25865925575,1.663771995,0.819997225,0.8966808745,4.168
1,14.75,393.213166225,1.5097452745,13.10905119,0.0362862995,-1.634428471,0.45927851275,30.54,190.15758215,90.4544689775,99.6,62.5,20.83755131,0.4320454355,18.28347835,11.0612328475,15.4425,15.16,-0.26817922925,1.6927091295,0.79891602975,0.89751055375,4.143
1,15.25,392.7076396,1.3050717385,13.5513030575,0.03277194125,-1.2541997845,0.421387325,29.0625,166.914593,88.921466265,99.6,61.93801697,20.58322335,0.402616953,18.2528649,11.549463905,15.33,15.2525,-0.268118882,1.74603129425,0.8040311035,0.8700609695,4.2675
1,15.75,392.600244175,0.98520681875,13.49409935,0.032645869,-1.027269201,0.40516994375,25.7975,113.3987072,70.85403883,99.6,61.4090600575,20.539139875,0.332231197,18.2052199025,11.5616813425,15.21,14.9675,-0.2248258415,1.664805711,0.754487809,0.832849167,4.11
1,16.25,392.620630425,0.65359448325,13.40177169,0.0304075605,-0.8964066335,0.305800802,22.1775,80.109061445,65.2249300125,99.6,62.3221533575,20.852419035,0.265003973,18.2783761,11.5565194825,14.98,14.5425,-0.19428264,1.575416416,0.73747758725,0.80044217825,3.9045
1,16.75,392.78873465,0.451063374,13.35611796,0.023109908,-0.083092174,0.2864944165,19.01,39.611147815,53.48622859,99.6,62.6679182625,20.66734097,0.1932875555,18.25261197,11.4247174775,14.7925,14.4925,-0.1409559545,1.443506135,0.649511677,0.74956270125,3.63325
1,17.25,392.799367775,0.337344138,13.22651431,0.0209757985,0.218435623,0.29106128025,15.14,7.506813546,36.58714602,99.6,64.121001815,20.2677626675,0.184397358,17.88202398,11.11895515,14.29,14.0475,-0.082735676,1.31228143,0.59187446325,0.676801284,3.35875
1,17.75,393.32225095,0.4367003905,12.955727985,0.015574413,0.5012956825,0.21653034175,11.45,-7.304690494,25.97014879,99.6,65.2333715225,19.8642730025,0.232824926,17.40567781,10.4058155375,13.9925,13.6475,-0.03012801325,1.0550162165,0.4964675185,0.57022096,3.091
