DOY2,HR2,LE_1_1_A,LE_1_1_1,LE_1_1_2,H_1_1_1,PA,RH,SW_IN,LW_IN,USTAR,WS,TA,TAU,T_SONIC,T_SONIC_SIGMA,VPD,FC,CO2
1,0.25,148.640109397903,138.351335340151,197.138906361261,156.524276849704,99.52475,82.3255594329364,0.003564287,284.8479,0.4750306,13.46104,-1.95738,-0.07050484,-1.559405,0.416127,1.15314588357165,-0.457026134998409,405.970016550344
1,0.75,137.049576697077,128.862085409866,183.09662408179,152.07618610975,99.5250175,81.9856613225982,0.00344770675,285.40245,0.4873645,13.30525,-2.053115,-0.0738953575,-1.674323,0.407988,1.12361385780406,-0.424781154059212,405.562100219702
1,1.25,146.962992449863,139.841846935664,180.835591104945,159.806466630323,99.4882975,82.3244143952033,0.0033243325,284.70065,0.4868849,13.49791,-2.081967,-0.0656030275,-1.68432,0.4102167,1.12866896940024,-0.497583776569314,406.311852890062
1,1.75,144.436029174724,140.030231803396,200.222971971189,164.272719475167,99.47553,82.4613582953046,0.00330524175,284.7067,0.4888537,13.32611,-2.064028,-0.0876567525,-1.826574,0.4070129,1.14248023217427,-0.546596806155873,405.991406710329
1,2.25,134.143695372511,132.979069554342,187.04401616986,146.987180965735,99.46483,82.5364282698189,0.00336965,285.183,0.4663082,13.26415,-2.0124715,-0.07948832,-1.709852,0.4026451,1.10219948088907,-0.458152746626793,406.053779571344
1,2.75,149.957939976199,139.712446917795,189.357761226324,144.695057370387,99.4852175,82.7577421882436,0.00322796875,284.5239,0.4725076,13.2283,-2.09627,-0.075498465,-1.8688605,0.4069823,1.08783377995902,-0.541184613276805,405.726767609286
1,3.25,144.159094358283,128.247250652805,200.384028958644,138.897442749002,99.4120275,82.58941268773,0.00321823525,285.8968,0.49955425,13.21005,-2.1056935,-0.08598406,-2.033315,0.4177519,1.06781385160614,-0.555223932502339,405.41375369881
1,3.75,144.064487791454,134.732344949943,200.380487961766,144.245417894218,99.3885425,82.9397073815129,0.0031460765,286.72605,0.510350525,13.03674,-2.0529285,-0.077260405,-2.00720825,0.416317175,1.06878160155929,-0.409067130896563,405.088796927708
1,4.25,136.860791067983,127.362743530612,185.770105646115,147.71407305587,99.388995,83.1351815568977,0.003147854,286.0862,0.4881214,13.26462,-2.1152115,-0.079651705,-2.011219,0.40586335,1.05056298844027,-0.440334545474762,404.745452393351
1,4.75,141.109598349294,135.732486371871,193.991699301564,151.919746747143,99.38095,83.6853017781633,0.003138443,287.4604,0.49796375,13.42683,-2.154695,-0.073164045,-1.9176935,0.41337685,1.04559973893711,-0.472668234427301,404.209110913764
