DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G
1,21.75,76.1730725,38.1049575,2.744066,1.501385,6.53774419999999,7.40749349999999,437.6604,2.50590923832822,10.7245595,99.998,3.59722114999999,0.889414589999999,2.19824935,333.741903816729,343.370746499649,-3.3397
1,22.25,75.162955,53.150605,11.721019,1.51228825,6.38876836249998,8.6011555,438.0466,2.30023537590423,10.780484,99.875195,5.26141936249998,0.75876026875,2.1271809875,329.440163075162,340.826493439242,-3.34895
1,22.75,93.1062799999999,49.8229749999995,2.12006625,1.6302735,8.51859499999999,9.022757,435.8316,2.30380918158932,12.02943,99.998,4.1650651,0.501255529999999,3.01169805,334.030955805905,348.298780924022,-3.34925
1,23.25,87.69064,96.65306,2.952751,1.495175,7.36034449999997,8.6614765,435.933975,1.77801653900966,12.30275,99.9552725,4.83237681249999,0.745303353749999,2.8392701625,331.492005599549,345.989429052382,-3.35495
1,23.75,84.525685,34.28431,3.30958375,1.43588,8.71002949999999,7.67495,436.2501,2.44216651528408,12.25042,99.998,4.30371079999999,0.691999774999999,2.5518355,340.685566065714,351.303380829188,-3.36085
2,0.25,117.5174,-7.54967125,8.07337300000001,1.12586875,4.32742999999999,5.24748375,451.62,2.28101042347273,12.000085,99.998,0.83299689375,0.3429552975,2.6910653625,326.145069440409,330.930858321247,-3.131
2,0.75,80.75461,-6.78099450000001,4.19616375,1.25641625,7.1775016875,5.78669875,438.888775,2.83975578796967,11.471475,99.998,1.12750225,0.27635310625,3.383680125,326.426880912329,348.177072189979,-2.77075
2,1.25,103.9677875,-5.42364775,11.221738,1.14703125,4.49442249999999,6.2722225,453.752375,2.36178111790523,11.71045,99.998,2.34902022499999,0.533786969999998,2.7310977875,325.218373780267,333.096352744066,-2.91225
2,1.75,75.54146,-6.23868175000002,7.221425,1.212481,6.5523516875,6.453877,458.2881,2.86938773772603,11.721345,99.998,2.4419193125,0.58551345,2.98473925,332.361273975569,344.729701869458,-2.9815375
2,2.25,57.3122,-1.91798924999999,3.761303,1.22702625,5.08854125,6.54821625,438.233775,1.93031695427612,12.1846425,99.998,2.19607763749999,0.497594492499999,3.0962948625,328.803201015104,336.707833053691,-3.0202375
2,2.75,79.5268349999999,3.89333875,2.722465,1.217678,6.74948625,6.9416245,453.4987,2.38788849552112,14.02655,99.998,3.758638125,0.3618273875,2.79319025,332.979141752564,345.541062764345,-3.0428375
2,3.25,179.729400000001,53.79306,2.55159075,1.278224,5.15370875,6.81058875,440.048875,2.05787670182341,10.95274,99.994376375,1.525838575,0.40421667125,3.192086625,331.257892883316,338.269809566831,-3.065
2,3.75,69.2902075,49.0687775,3.715737,1.263911,7.2696373125,6.956448,441.31635,2.22409546631789,10.93078,99.998,2.367985375,0.63059203125,3.042544625,331.548038770094,347.760012823896,-3.0858625
2,4.25,125.9411,19.6574375,3.11176425,1.358632,4.41294,7.080159,447.3776,1.9197724477801,10.88705,99.88222625,1.07526647,0.389122166249999,2.944791575,328.752368659452,334.052803811095,-3.1040375
2,4.75,91.253765,3.28992049999995,2.9870065,1.425244,6.5974279375,7.696507,457.689,2.17673836616776,10.9731,99.998,3.153983125,0.6455325625,2.8957860625,333.900377416653,344.445539098841,-3.11165
2,5.25,53.8569749999999,-10.52402,2.296941,1.263606,4.6863625,6.886555,449.59,1.97338093281639,10.4204225,99.99584,1.43176018,0.469063516974998,2.69005125,334.975531420336,336.960059262698,-3.1225
2,5.75,73.9453375,-0.180730200000006,3.36698,1.345115,6.48996425,6.42128999999999,449.462525,2.2397814099479,10.2827,99.998,3.2258725,0.68358724375,3.06951175,337.062233476548,342.03535013024,-3.12945
2,6.25,80.778695,1.25412499999963,10.223478,1.248915,4.3208808625,6.864566,440.86865,2.14017181783006,9.67331,99.98513,1.21174144249999,0.468605597499999,3.115012575,335.456463050902,334.911173145784,-3.1175375
2,6.75,100.9512,-1.61936850000005,3.6879925,1.380845,6.35928925,7.42876625,444.4586,2.20818855889926,11.192465,99.998,7.9347983125,18.061454375,6.1360339375,336.835794610518,342.465082686586,-2.773575
2,7.25,72.3007325,15.9774875,3.4701355,1.231554,4.55244999999999,7.13150599999999,444.523225,2.14074427600461,10.41405,99.998,58.3761021249999,100.8433505,25.6376905,332.760347722231,336.371456841754,-2.916375
2,7.75,76.425925,70.3363175,1.64182425,1.30721175,6.437306,6.705637,453.41215,2.58482140949203,10.4260755,99.998,122.9805,190.27215625,38.985444375,333.349429771222,344.921012099393,-2.9841875
2,8.25,87.861025,195.71575,8.64238000000001,1.366288,4.93793124999999,6.3551345,441.274,2.69778450149156,10.6525,99.998,190.78617625,287.22418125,55.459706125,334.434422446621,338.337450967121,-2.99825
2,8.75,95.7929,248.9186,5.988554,1.32788025,8.163947625,6.40400825,437.696975,2.99387638363667,9.45819524999999,99.998,277.8170125,393.06332125,72.74951175,337.802049220477,355.581194542875,-3.00725
2,9.25,85.8130800000002,286.118,3.852482,1.27242125,6.65434749999999,6.82216625,464.50525,3.16992523012442,10.346942,99.998,340.1428675,480.92857,85.9837684999999,336.800576187085,343.61767001485,-2.9682625
2,9.75,125.162525,269.692575,3.553012,1.33296125,9.202704375,6.60483625,435.355875,3.80964743652229,10.5399865,99.998,425.1811775,558.259985,103.92563625,342.035915637212,362.35985402257,-2.9737625
2,10.25,69.9977,352.47795,5.57969375,1.420859,7.09306672499999,7.054644,437.054,3.72722424507359,10.0736,99.982541375,478.19833,638.66412625,118.23857,334.864851054324,350.233606254507,-2.9712
2,10.75,122.1696575,300.1611,6.60373049999999,1.246971,9.35563445,5.762927,436.988075,4.41800928303966,10.4215025,99.998,495.84622125,680.08739875,136.32193625,340.17366614992,364.162253208367,-2.9812
2,11.25,76.1171,328.538075,4.2434075,1.257554,8.4248496,6.400243,462.783075,4.3757161002586,9.93270825,99.082759,542.66427,723.807,138.54354,331.267091012452,359.169277446765,-2.9863
2,11.75,152.462825,395.3604,3.584615,1.30464625,10.088851,6.47015375,458.3599,4.94313431846219,9.791069,99.998,571.23735375,738.97974375,133.42903875,342.088522516471,371.135671350881,-2.988625
2,12.25,135.39895,338.398875,1.780747,1.2609965,10.25653,7.7921495,464.7061,5.11320647053359,9.37329875,99.732969,538.01712,721.70986,129.80934,333.662026675464,365.75405871409,-3.112075
2,12.75,88.00034,354.2488,4.93411125,1.398903,11.620014,6.66733725,520.6002,5.85750191933618,12.192583,99.998,545.52076,714.09027,121.617245,344.722288185921,375.299189989783,-2.5776
2,13.25,106.06854,340.050475,3.9743075,1.25712,11.88716,6.691894,448.049025,5.42560560830813,12.349035,99.771128,501.20991,669.54309,113.79867,338.202438582733,372.411226721721,-2.872925
2,13.75,121.46304,365.86925,6.47994624999999,1.24842975,12.267415,6.18996525,443.3516,6.34984284744136,10.8103385,99.998,481.81212,631.25434,98.271058,352.031272300787,375.594069096571,-2.9111
2,14.25,91.21668,343.05755,4.9654995,1.2664875,12.06991,7.07909375,452.806125,6.16715614866292,11.156214,99.79969,432.316,575.59909,89.154074,339.691343723357,377.256969079486,-2.9631
2,14.75,99.4250599999998,314.046175,9.59481499999999,1.25086425,12.58477275,6.81614625,541.01,7.19467013497712,14.20588,99.84152825,374.05895,506.0050725,76.0756785,361.236244879254,375.510044736051,-3.007425
2,15.25,102.980445,209.10495,4.76031075,1.354577,11.23824,7.20511825,466.57875,6.84438198317275,14.871375,98.884156,302.91612,423.42543,63.147731,339.639037273546,367.73639740714,-3.027575
2,15.75,94.3123174999999,123.309025,4.65463429999999,1.082646,12.0160795,6.434666,460.09235,7.49248250710415,15.2101025,99.987574,231.5522625,339.979785,50.58746475,356.541708279321,372.943732330177,-3.04555
2,16.25,82.5364124999999,86.6024475000001,4.503408,1.21219875,10.51101,6.51179975,457.19225,6.44074995604807,10.6095125,99.69078,130.86998,208.70598,31.877779,328.935139527229,361.563783123157,-3.0617125
2,16.75,63.03477,93.59815,3.860675,1.18199,10.5959625,5.764614,445.0191,6.7520325113988,14.21578,99.6584075,63.3650994999999,140.9852975,22.8090305,354.157682820386,364.377826637735,-3.0723375
2,17.25,123.65338,1.82540199999975,0.894197499999999,1.34009675,8.38859,7.08937875,437.2681,5.31250773748975,14.9547,99.30321,0.853273999999999,14.600371,4.4428273,324.833727574911,348.781540326682,-3.0697375
2,17.75,163.147875,-5.38536875,4.3565425,1.331833,7.32773502499999,6.236275,437.352825,4.7656575930325,10.848829,99.998,0.532570929999998,4.25380829999999,3.0531865,344.089194167217,350.26935924318,-3.0631375
2,18.25,84.2073725,-3.87686200000001,2.404524,1.26856075,6.10825,7.321031,436.896875,3.99644346567881,11.0448,99.83854,0.26589425,0.119216792,3.0328505,326.195315175166,339.790421449897,-3.1022
2,18.75,42.877555,-0.282084724999991,2.87686,1.4035625,7.01139874999999,7.97956025000001,438.75375,4.19122834579995,10.9139375,99.998,1.19241885,0.0972026974999995,3.0422092,340.330014899309,348.264306420762,-2.721
2,19.25,74.1017800000001,2.15776150000001,2.12332,1.3066665,5.56614,7.408966,435.513,3.75221309851185,10.8281,99.998,1.09871098,0.273177246,3.2632732,324.011656442551,339.742800266106,-2.9066
2,19.75,74.0666,3.44841125,2.67002375,1.2695035,7.515682325,6.84428925,436.212175,4.48108198449117,10.7232425,99.998,1.01595307949999,0.351089465,3.048615375,333.228452181996,349.46048169562,-2.9675
2,20.25,45.7313525,-3.11029250000003,14.38286,1.2401635,5.66051,5.915449,436.233475,3.85613771008241,10.8782675,99.998,0.72674537,0.24727023,2.8080257,324.188971972736,340.676708276604,-3.0047
2,20.75,60.4305675,-4.79305450000001,2.40565,1.2146,8.5088325,6.50256,434.617675,4.24852666391383,10.9539775,99.998,1.1076724925,0.242878907499999,3.0415194,329.850490759869,351.627564608316,-3.0258
2,21.25,39.9938600000001,-7.741647,3.063152,1.261876,4.56423,6.21798,439.80395,3.46280290942322,10.83732325,99.998,1.1706791,0.547566189999999,3.1514419,324.340636855339,334.472790496372,-3.0497
2,21.75,83.7215275,-10.5584975,3.052606,1.2406155,7.982737725,7.01170749999999,446.7525,4.1731133321123,10.757814,99.998,0.7466845775,0.3992361625,3.231083225,335.352127125958,352.228448362781,-3.0638
2,22.25,74.021365,-2.98717200000001,3.27540575,1.203401,4.2313296125,6.140597,434.434,2.70902538066097,10.8317,99.998,0.458819667499999,0.292859236249999,2.6304235625,324.834514440756,333.3522324026,-3.0751
2,22.75,27.8451974999999,-6.11372224999999,3.69733175,1.095431,7.95115217499999,5.144619,440.843775,3.30388987977211,11.4576,99.998,0.600041245,0.230557944999999,2.945959675,337.984367663875,351.266520522749,-3.091725
2,23.25,47.1801,1.71975100000001,3.3569325,1.11048375,4.44045249999999,5.44780375,440.8968,2.56785331407093,11.7483,99.998,0.797023018749997,0.313623212499999,2.761368025,324.800262179107,333.437217979948,-3.098175
2,23.75,47.7850349999999,0.369666899999999,2.921016,1.0550785,7.56415232499999,5.41552525,446.29835,3.32344972480305,11.79021,99.998,1.0079792875,0.16983904,3.138518225,332.604493717272,350.655821931948,-3.1103
3,0.25,38.9235525,5.95731424999999,2.099989,1.25655975,6.42199047499999,7.03731425,438.4356,3.87878769148404,8.5888865,98.56295275,-0.345311957625008,-0.0205236741250002,3.1787013125,336.677165452314,341.246505154335,-2.765475
3,0.75,43.6174225,23.4258789999998,2.405734,1.238558,6.7335674875,7.1953835,438.09115,4.37684898085996,8.352548,99.998,0.847724452499997,0.205805046762499,3.2513864875,340.011237927942,341.303898850781,-2.40125
3,1.25,49.838975,-9.12034625,4.36664974999991,1.241872,6.38896874999998,6.224979,443.62,3.93381925115921,8.229942,99.005756375,0.746767768749989,0.24698908625,3.1237659875,335.403046216317,340.268083697247,-2.640325
3,1.75,41.625335,-7.15057175,2.18734225,1.2259535,6.39366998749999,6.78460950000001,455.451125,3.85497809120554,7.8248855,99.998,0.852041728749999,0.34392445,3.12124835,333.85456815275,339.178255437437,-2.6648875
3,2.25,49.84733,-2.9264645,2.260329,1.365283,5.9522161375,7.556398,447.98445,3.38741001238237,8.078287,97.50804125,0.528390708749986,0.319356223749999,2.962365925,337.172099842698,339.669208350265,-2.6716
3,2.75,101.01765,-9.12585250000001,3.13540125,1.32847575,6.7536220125,6.4024075,436.53945,3.51449351845155,7.9881615,99.998,1.40627946249999,0.34901989875,2.5929623,331.022598325131,341.761311007982,-2.6774375
3,3.25,54.14146,-5.31690200000005,2.546722,1.33382625,6.33790711249999,6.8518475,434.847625,3.59987077451963,8.53107375,99.713648625,1.7637883125,0.552382187499999,2.731484125,330.57614135753,341.80509283024,-2.69625
3,3.75,99.6102749999999,-11.053425,1.90421125,1.34840075,5.39168405,7.222065,432.7516,3.26135874709798,7.8609445,99.998,2.13486327499999,0.597838944999999,2.4948408,330.823727203523,339.097416717923,-2.7086625
3,4.25,56.2950599999998,-8.7101975,2.40841,1.41251125,4.554005,6.73439875,433.1446,3.2020286380088,7.766438,99.627806375,1.53240069874999,0.371960259749999,2.93522575,330.330013478238,334.595969216955,-2.7300125
3,4.75,122.22938,-11.8557225,3.41580274999994,1.4123815,4.4586825,6.43748425,433.990575,3.2801215950575,7.992317,99.998,2.82994089999999,0.402073559999999,2.54306945,330.745388103524,333.690507031357,-2.74235
3,5.25,97.7736799999998,-5.9329725,2.8400755,1.2523175,4.6015475,6.7370145,432.368325,3.33665181892192,8.00375425,99.61933625,2.28192317624998,0.20782733375,2.6193098,332.200438864495,334.330842093626,-2.7613625
3,5.75,64.6673125,-4.272448,2.62943,1.3971225,4.37151875,6.724087,433.48515,3.01454211318752,8.16261625,99.998,4.24327503749999,7.79068363749999,4.149565625,331.139115284304,332.038635424989,-2.7749125
3,6.25,70.9967875,-3.19399475000003,2.93647099999998,1.240546,4.45157875,6.4508415,435.9007,3.18142979797594,8.268296,99.663592625,12.9812932625,70.943298875,22.11734225,331.70118209781,333.998839898937,-2.78255
3,6.75,74.048355,44.67288,5.87322999999998,1.2664855,4.04814124999999,6.22681625,443.9604,3.1178077824343,8.345334,99.998,77.78564,157.8640375,35.843896875,331.828595054149,331.596306924702,-2.37035
3,7.25,107.66702,109.29,5.08037924999999,1.415762,4.83824124999999,6.71258399999999,433.3998,3.52065586729717,8.067215,99.86053625,163.49695375,264.792565,51.070082,332.487640843262,336.075836406108,-2.64565
3,7.75,101.847675,181.2805,2.07716,1.300214,4.05798874999998,6.629766,431.1198,3.45722682776691,8.12154,99.901163,246.50695,370.53043875,67.2289285,330.063114400417,332.801088026178,-2.694375
3,8.25,67.576705,215.40135,3.663674,1.3686745,4.6317733625,6.482882,436.5884,3.58281654369089,7.603819,99.546613875,338.1958425,474.02323625,85.41975925,331.751530420852,337.386887031944,-2.7075125
3,8.75,84.154225,202.54575,5.849173,1.37441125,4.43074374999999,7.11102275,429.1505,4.17857874494442,8.14829,99.55773875,413.27855,563.35283875,100.5599845,329.292242417684,339.505736571805,-2.7190375
3,9.25,85.808305,292.3697,1.708166,1.3774735,6.20504586249999,6.84541275,436.14115,4.66116145561539,8.108172,98.702293625,474.24421125,651.35450375,117.98348625,334.540446477358,345.109502413785,-2.7489375
3,9.75,101.9221875,338.85885,2.224492,1.380604,6.19996623749999,7.29112,427.207825,4.68385417515943,8.6446455,98.2916775,531.73837875,717.438295,131.3870475,331.140616821271,348.995821115136,-2.73795
3,10.25,95.79276,345.5544,2.417422,1.33020975,8.20797624999998,6.86472,434.61595,5.69193415492768,8.543595,99.339057375,579.3256675,777.066105,142.79755125,339.299407958077,357.636798918063,-2.7765125
3,10.75,87.7042,411.220875,1.383854,1.37273475,7.09488202499999,6.90281825,451.332175,5.40596301958672,8.154315,99.111916,625.5258975,824.327145,150.758345,340.684605882818,362.288942549974,-2.769875
3,11.25,75.51565,429.95665,2.59129875,1.45835625,9.73361989999999,7.27809049999999,423.521225,6.26895643912272,8.83226474999999,98.568849,662.3613,859.89108,158.25718,341.772094704765,365.793974596299,-2.776425
3,11.75,110.2701925,385.3216,3.94120799999999,1.38496,8.13585202499999,6.961315,427.5595,6.14883639150169,8.849005,99.811515,661.8191975,865.26505,159.533615,338.98845107304,362.685018838476,-2.775075
3,12.25,101.49745,412.828875,6.82922075000004,1.499608,10.3322499,7.0124725,442.55665,6.88269514930724,9.004043,99.684909,669.66845,872.46475,159.8861,344.661858169115,368.246023602341,-2.7744375
3,12.75,93.4993299999999,380.4633,2.09615339999999,1.3578475,8.95919654999999,6.64406,446.366725,6.98734499719208,9.0877675,99.998,660.658295,854.20537,149.9950025,337.096363200052,367.782570738658,-2.1429625
3,13.25,100.80214,385.1979,3.061333,1.2733155,10.1570899,7.2658915,433.668375,7.2685580928533,10.03550625,99.18037,633.48881,818.69629,141.25729,345.132110404825,369.870212748506,-2.5423625
3,13.75,81.383815,451.123225,4.605476,1.3912805,9.456589975,7.400573,434.19575,7.34004336492076,9.2674725,99.998,613.6649175,800.30544,132.5106875,346.968578110124,368.950591695199,-2.6467625
3,14.25,71.3238,371.951025,8.71725,1.307746,10.5281598,6.935836,426.251625,7.69774843760416,8.94824025,99.63192,539.82014,702.95623,113.01833,345.309609029222,369.526106065298,-2.6608375
3,14.75,97.2868774999999,395.2471,1.839314,1.338796,10.0458075,6.86777375,426.514,7.51101866021867,9.009555,99.998,513.163125,675.129975,106.2373725,344.759075899836,366.911731056139,-2.67995
3,15.25,78.6234249999999,308.541675,2.76758625,1.323132,10.9787299,7.003732,431.80675,8.02965650344656,9.255918,98.430779,419.03954,557.96347,90.78698,346.103077186307,367.87509149744,-2.7069625
3,15.75,71.1141749999999,209.5216,1.1433205,1.22838,9.912964525,6.54193625,437.4828,7.7256883340639,8.81315,99.633538,341.2906625,467.91432,75.40627975,346.796178153245,365.923546716663,-2.7198
3,16.25,45.96712,141.1596,3.05320575,1.208786,10.4146099,6.40287399999999,431.6446,7.65891685511905,8.838178,97.387616,256.78153,360.61609,56.16258,344.306741459538,364.17434616849,-2.7409125
3,16.75,85.756125,93.219025,4.286245,1.199196,9.54592905,6.7608645,426.48035,7.59445555712589,9.596521,98.8787795,167.6353,264.46552,42.3530495,340.891017464,359.578602933266,-2.76305
3,17.25,76.5435749999999,64.5579674999998,2.8136815,1.244975,12.70613,7.70908,427.445875,7.978204039721,10.070475,98.30152,58.158788,139.71879,24.730588,343.782706187665,368.36994048678,-2.7652625
3,17.75,47.5305,41.3160730000001,3.51889225,1.2542355,8.76835904999999,7.406904,434.68335,6.63846647160148,8.969534,98.8564145,7.31909934999999,56.003704,11.3665245,339.677027646635,351.952573515078,-2.7779625
