DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_2_1_1,NEE_1_1_1,RH_1_1_1,RH_2_1_1,VPD_2_1_1,VPD_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,NETRAD_1_1_1,PPFD_IN_2_1_1,TS_1_1_1,TS_1_2_1
1,8.75,0.2202715,379.412575,-6.18669,-0.5102573,1.55341725,1.580615,0.13011,59.58315,67.72,0.305438,1.3272275,-13.444,-0.69314955,0.1720785,0.986999375,99.9568,-13.31,-14.1,32.122,119.5758864,1.3,1.8
1,9.25,0.218835,378.9005,6.24131875,-0.703110925,1.62755,1.67381,0.0050425,56.8995,64.97,0.33592725,1.21874,-12.6446,-0.5689808,0.2400888,0.9136001,99.9,-12.545,-13.51,49.9545,173,1.3,1.8
1,9.75,0.180805525,378.7164,18.105925,-0.376854,1.68991,1.593665,-0.147952575,54.3357,62.255,0.396324,1.591105,-11.5586,-0.5157186,0.2516161,1.170836,99.9,-11.655,-12.825,70.405,216.52438685,1.3,1.8
1,10.25,0.195931,380.398825,21.0617,-0.7189975,1.64634,1.557055,-0.114232,50.59558,59.485,0.48147,2.0399475,-10.94,-0.6567666,0.2959466,1.365737,99.9,-10.9875,-12.1,81.20875,253.3,1.3,1.8
1,10.75,0.0666667,381.2559,30.9389,-0.28685325,1.6461565,1.58713,-0.2916825,48.30411,57.815,0.52283935,1.9203875,-9.71525,-0.6062445,0.3071501,1.324998,99.859,-10.38,-11.43,97.7865,286.475,1.325,1.8
1,11.25,-0.0294128,382.4748,35.86039,0.005294095,1.6494025,1.645615,-0.3764245,47.281425,56.215,0.567213,1.927115,-8.9055,-0.61129225,0.355051675,1.4395865,99.8,-9.8175,-10.705,97.614,284.5103638,1.3,1.8
1,11.75,-0.04326225,385.554375,39.98152,0.0188543,1.658663,1.6266,-0.3531655,44.9374,54.025,0.6199491,2.2021525,-8.442775,-0.764308825,0.374121725,1.7252285,99.704305,-9.33,-10.0575,94.52625,295.1279051,1.3,1.8
1,12.25,0.00543047,385.6407,36.491,-0.4043445,1.6799375,1.64009,-0.27912075,44.524515,53.5275,0.68502795,2.3278325,-7.9022,-0.7270776,0.39428205,1.7884335,99.7,-8.77,-9.54,92.809,268.525,1.3,1.8
1,12.75,-0.068156075,385.284775,30.2009725,0.616165,1.66819,1.528285,-0.2406959,44.2098,53.035,0.73300425,2.5486625,-7.8165,-0.697096775,0.3880081,1.846398,99.7,-8.335,-9.2075,85.389,268.675,1.3,1.8
1,13.25,-0.064402775,383.213025,21.39595,0.03433515,1.69828875,1.514645,-0.184538,42.689055,51.935,0.757315725,2.65787,-7.4181,-0.71483395,0.4096335,1.903436,99.673,-8.06,-8.83,78.09,250.325,1.3,1.8
1,13.75,-0.0215341,383.0209,15.66885,0.216161,1.71412,1.495375,-0.13079225,42.04937,51.81,0.82188345,2.3930225,-7.1894,-0.7367118,0.42932115,2.0881035,99.631,-7.73,-8.5625,58.81075,206.15,1.4,1.8
1,14.25,-0.0563048125,380.9167,15.42234,0.113165225,1.81539225,1.53697,-0.176004,42.18742,51.7875,0.76033665,2.7883275,-7.595,-0.78280825,0.3539182,2.067122,99.6999977125,-7.668,-8.36,44.7825,169.1,1.3,1.8
1,14.75,-0.08505375,380.8257,-2.08571,0.0580669075,1.76078175,1.5607325,-0.0202381825,42.6,51.2175,0.775159,2.614615,-7.941225,-0.755644,0.41192285,2.2301335,99.7,-7.39575,-8.365,26.605,118.342234,1.375,1.8
1,15.25,-0.075671225,380.748775,-13.96099,0.0846009,1.798085,1.5430025,-0.041205135,43.79325,52.535,0.791273175,2.72758,-7.552825,-0.676154975,0.44842855,2.4535565,99.7,-7.62,-8.465,8.485,76.39,1.3,1.8
1,15.75,0.0117513,381.069275,-30.0576375,-0.3165072,1.7552,1.55836,0.089661825,45.25085,53.6825,0.7190347,2.65289,-7.872,-0.46631585,0.28016505,2.0636075,99.7,-7.807,-8.6725,-19.03825,33.5,1.3,1.8
1,16.25,0.0022136845,381.32895,-38.4230925,-0.5128115,1.73483,1.58701,0.08047263,47.343175,54.4775,0.676775725,2.48405,-8.13655,-0.41339165,0.204692275,2.05662425,99.7,-8.39,-9.195,-56.4535,3.91425,1.3,1.8
1,16.75,0.0170409925,381.436,-43.0107,-0.6776865,1.74195,1.7466775,0.16569935,48.56295,57.1775,0.55832355,2.625315,-8.60625,-0.3134313,0.143217175,1.911817,99.7,-8.85,-9.6475,-70.764,0,1.3,1.8
1,17.25,0.0295157,381.5709,-42.006745,-0.8205545,1.74782,1.7130225,0.1681324925,50.3231,58.09,0.560072,2.385815,-8.7315,-0.333254525,0.12331195,1.797071,99.76975,-9.3,-10.02,-68.718,0,1.3,1.8
1,17.75,0.07256574,381.8927,-44.962725,-0.6025515,1.7621,2.0689175,0.22938795,51.951175,59.9025,0.539114,1.70222,-8.9145,-0.32360345,0.15557,1.956891,99.8,-9.85,-10.4225,-66.588,0,1.3,1.8
1,18.25,0.018158575,383.0736,-41.51595,-0.419776,1.74137,2.1355175,0.0849546975,53.245,61.595,0.509924675,1.7559425,-9.425,-0.36981485,0.1369543,1.918221,99.8,-10.26,-10.715,-65.7595,0,1.3,1.8
1,18.75,0.0283665,383.199575,-42.503105,-0.5028665,1.71945,2.16097,0.1543371,53.645875,62.2475,0.490859,1.6238175,-9.914,-0.3694313,0.1441833,1.960899,99.8,-10.64,-11.0925,-62.0325,0,1.3,1.8
1,19.25,0.0381805725,381.6083,-39.4374,-0.5576895,1.76076,2.19831,0.1210377,54.8974,62.5925,0.44893875,1.55292,-9.7256,-0.2536909,0.120104325,1.655581,99.826,-10.8,-11.4,-60.818,0,1.3,1.8
1,19.75,-0.01480235,380.934675,-42.6866,-0.5595861,1.7477425,2.157605,0.0172778,55.83,63.305,0.4444616,1.62166,-9.656,-0.26112515,0.14160445,1.833716,99.857,-11.28,-11.5075,-58.972,0,1.3,1.8
1,20.25,0.0237758675,380.14375,-43.8050025,-0.719146,1.7505625,2.146485,0.087550135,56.0711,64.795,0.428982,0.999087,-10.08965,-0.3973556,0.1634374,1.8966525,99.8745,-11.34,-11.64,-58.338,0,1.3,1.8
1,20.75,0.063570575,380.4379,-44.46738,-0.44951,1.7492895,2.0762475,0.067116775,58.112995,65.3175,0.40554575,1.58852,-10.3911,-0.28049635,0.16286315,1.9328805,99.89625,-11.565,-12.035,-57.5425,0,1.3,1.8
1,21.25,0.0591816,380.0127,-45.35265,-0.776206,1.745485,2.08536,0.08249779,59.73072,66.2975,0.37085125,1.494425,-10.8507,-0.3828435,0.149976075,1.99405375,99.9,-11.7125,-12.3,-58.2965,0,1.3,1.8
1,21.75,0.039624075,378.027175,-40.80962,-0.8151652,1.742295,2.18296,0.0798558,59.61205,67.5075,0.3936236,1.1684425,-11.45055,-0.4950181,0.12366845,1.71738375,99.89325,-12.0375,-12.69,-56.84475,0,1.3,1.8
1,22.25,0.0641819,377.19205,-43.85835,-0.80135925,1.68947,2.3983375,0.034576225,60.439125,67.73,0.40636525,1.332015,-11.4715,-0.390100125,0.12310635,1.49214325,99.9,-12.2525,-13.005,-55.47625,0,1.3,1.8
1,22.75,0.0103246455,377.456,-41.6272,-0.87139625,1.703094,2.328335,-0.0264205,61.8824,68.74,0.37981125,1.18359,-11.6961,-0.345366875,0.11107255,1.6125905,99.9,-12.5425,-13.185,-53.509,0,1.3,1.8
1,23.25,0.0104694055,378.771875,-44.14239,-0.389568,1.65165,2.17761,-0.131593,62.17729,69.56,0.38657745,1.0475155,-12.069,-0.353001,0.1024098025,1.39003675,99.9,-12.6975,-13.36,-52.81025,0,1.3,1.8
1,23.75,0.042941925,378.29635,-40.4077575,-0.655677,1.64586,2.08085,-0.01412025,62.8574,70.8,0.328618,1.083605,-12.792,-0.2852336,0.09674004,1.717361,99.8170022875,-12.92,-13.65,-53.066,0,1.3,1.8
2,0.25,0.0332395,387.5213,-36.4591,-0.526187,1.860425,1.6538325,0.1145876,58.0946,58.1275,0.42127285,1.349095,-10.8965,-0.49597165,0.12705,1.8074555,99.800001525,-12.11,-12.15,-61.3965,0,0.6,0.8
2,0.75,0.0148569,387.4687,-37.9601,-0.416366,1.8407165,1.6769275,0.04136243,58.01612,59.545,0.411464,1.3539,-10.95505,-0.4080344,0.1122207,1.700533,99.82685,-12.44,-12.5425,-58.8735,0,0.6,0.8
2,1.25,0.0329915425,387.48965,-42.43348,-0.466346,1.784136,1.51705,0.07766709,58.81475,59.165,0.389437,1.52944,-11.532975,-0.4887134,0.119299,1.7512475,99.8077522875,-12.76,-12.72,-59.47375,0,0.6,0.8
2,1.75,0.05302225,387.5132,-41.708075,-0.536596875,1.739165,1.49687,0.01555175,60.1,61.09,0.3737992,1.40966,-11.615,-0.502658125,0.117381275,1.7493475,99.8,-12.94,-12.88,-58.315,0,0.6,0.85
2,2.25,0.098760175,387.6235,-43.143145,-0.6583905,1.741297,1.50405,0.1142503,60.64,60.98,0.329406475,1.2780525,-11.3637,-0.438384,0.13950965,1.839794,99.8,-13.08,-13.07,-57.1005,0,0.6,0.9
2,2.75,0.08817295,387.241,-38.67897,-0.594597,1.7369775,1.6468125,0.17044805,60.115,62.33,0.31587525,1.10474,-11.702,-0.3826475,0.11848795,1.798147,99.8,-13.435,-13.23,-57.60125,0,0.6,0.9
2,3.25,0.0131334,387.6073,-41.378205,-0.4160121,1.72868,1.497,0.08176097,61.10575,62.6175,0.2994725,1.10127,-12.2459,-0.323251225,0.117219425,1.623384,99.8,-13.5475,-13.4025,-58.027,0,0.6,0.8
2,3.75,0.05922306,387.73165,-39.53329,-0.57596945,1.678452,1.48006,0.1387723,60.9440525,63.0925,0.307347075,1.298765,-12.531,-0.4017164,0.14949425,1.687467,99.803501525,-13.58,-13.6675,-57.4915,0,0.6,0.9
2,4.25,0.06118459,387.264725,-37.0926575,-0.6015235,1.70312,1.6123525,0.0597537,61.5727,63.9325,0.293421,1.28546,-12.638,-0.340120875,0.1357231,1.808489,99.847,-13.8,-13.73,-58.0455,0,0.6,0.8
2,4.75,0.016824375,387.28195,-35.768775,-0.395597775,1.73187325,1.6060525,0.0146868655,62.01905,64.21,0.28789195,1.22298,-12.506175,-0.37871645,0.135225975,1.69021575,99.83775,-13.95,-13.9575,-55.365,0,0.6,0.8
2,5.25,0.0911503,387.44,-35.61499,-0.483439175,1.7850325,1.6131,0.1635628,62.21705,65.22,0.272136125,1.25069,-12.66875,-0.340414,0.1254391,1.801203,99.88875,-14.32,-13.9725,-55.613,0,0.6,0.9
2,5.75,0.050218625,386.6433,-37.8467525,-0.711534,1.736075,1.4165325,-0.0422360525,63.0475175,66.445,0.269397675,1.3199275,-12.9625,-0.3164481,0.1266076,1.8301805,99.9,-14.2875,-14.355,-56.1715,0,0.6,0.8
2,6.25,0.0255754475,387.09735,-34.898425,-0.64001575,1.730635,1.48163,0.0708322,64.10722,65.8675,0.272865,1.2463675,-13.14275,-0.437777725,0.11068555,1.58425275,99.9,-14.6825,-14.7025,-52.914,0,0.6,0.9
2,6.75,0.0729596,387.4925,-33.8933,-0.4181065,1.741875,1.702295,0.147533575,61.874775,66.59,0.259768,1.1153625,-13.170825,-0.39092585,0.1127647,1.75536,99.9,-14.85,-14.7675,-38.2445,5.20525,0.6,0.8
2,7.25,0.143308725,387.082525,-24.268595,-0.536846625,1.6700985,1.763735,0.19660675,60.41855,65.885,0.30287355,1.031665,-13.891,-0.3576403,0.12694245,1.5000485,99.9,-14.65,-14.805,-3.74,35.7,0.6,0.8
2,7.75,0.15273125,387.610275,-12.65371,-0.487183425,1.7316675,1.50683,0.21415005,58.06085,63.2375,0.32501905,1.053,-13.732,-0.463626825,0.1459724,1.287021,99.9,-14.2025,-13.915,20.655,88.675,0.6,0.8
2,8.25,0.255941,387.565225,1.476615,-0.514676025,1.790628,1.48239,0.1107137,55.08545,60.645,0.35902675,1.23799,-13.067225,-0.430539,0.20868915,0.9685126,99.9000003825,-13.7275,-13.28,43.68,152.6935653,0.6,0.8
2,8.75,0.22619825,387.3186,17.45565,-0.423104,1.815831,1.580615,-0.1368693,51.8302,58.87,0.41508765,1.3272275,-11.626,-0.59878815,0.2399112,0.9846103,99.9,-12.55,-12.4125,70.07475,214.775,0.6,0.8
2,9.25,0.2338323,387.2853,31.2194,-0.3150375,1.84864225,1.67381,-0.2082442,48.03,55.58,0.52191935,1.21874,-10.27425,-0.718271,0.30600535,1.383299,99.9,-11.44,-11.415,89.041,272.75,0.6,0.8
2,9.75,0.0858764,387.219725,44.17115,-0.2821481,1.8815375,1.593665,-0.33612425,45.5358,52.2025,0.59617535,1.591105,-9.494,-0.70960165,0.36242615,1.454055,99.9,-10.35,-10.3275,109.2895,321.9,0.6,0.8
2,10.25,0.06509935,386.942825,54.98489,-0.350851,1.87618,1.557055,-0.2656599,42.608005,48.925,0.676613,2.0399475,-8.1401,-0.8175225,0.389187275,1.60394875,99.8329,-9.51,-9.77,132.423,361.5,0.6,0.8
2,10.75,0.0122626,386.7114,65.8261,0.082773135,1.9013585,1.58713,-0.396060975,40.20335,46.66,0.827408225,1.9203875,-7.381,-0.82810145,0.4190499,1.6896765,99.813,-8.82,-9.23,137.245,393.5,0.6,0.8
2,11.25,-0.0002316375,386.587,72.29099,0.2303571,1.890332,1.645615,-0.3534891,39.008475,44.24,0.9865715,1.927115,-6.987,-0.81640355,0.441406,1.673699,99.8,-8.4025,-8.5775,144.2015,434.509623825,0.6,0.8
2,11.75,0.0564532625,386.0401,70.93345,0.2674729,1.93626725,1.6266,-0.278133125,38.2119,41.8225,1.134564,2.2021525,-6.523675,-0.856956525,0.4473773,1.9445455,99.79052,-7.8455,-7.9225,155.203,427.775,0.6,0.8
2,12.25,0.0159495525,386.05825,78.779,0.65070125,1.941,1.64009,-0.2145992,37.2628,40.6875,1.2160885,2.3278325,-6.11485,-0.811289,0.45373,2.127344,99.722805,-7.33825,-7.4025,145.195,420.55,0.6,0.8
2,12.75,-0.0302558,385.0213,67.644215,0.681732,1.977306,1.528285,-0.19422375,37.1476,39.37,1.238323,2.5486625,-5.324425,-0.8055406,0.4841051,2.094509,99.7,-6.97525,-6.9145,133.1315,388.1,0.6,0.8
2,13.25,-0.01521385,384.834175,52.349615,0.698612,1.93492,1.514645,-0.161644,36.4804,38.6475,1.2780415,2.65787,-5.251,-0.797700775,0.4412582,2.122451,99.7,-6.492,-6.654,121.4535,362.4,0.6,0.8
2,13.75,0.060116975,384.83505,41.12225,0.992636,1.981197,1.495375,-0.187907,36.048275,38.36,1.3344425,2.3930225,-5.016,-0.762667,0.439694675,2.124297,99.7,-6.233,-6.4,111.065,310.05,0.6,0.8
2,14.25,-0.03198885,384.76515,36.662675,0.2207965,1.98236675,1.53697,-0.12531625,35.539825,38.145,1.34960925,2.7883275,-4.739075,-0.78314945,0.4744594,2.157101,99.63626,-6.116,-6.3505,95.043,284.175,0.6,0.8
2,14.75,0.08040577,384.77135,28.40045,0.84781,1.96974,1.5607325,-0.04080045,35.6,36.99,1.33934,2.614615,-4.441625,-0.838637125,0.41693385,2.0620095,99.7,-6.163,-6.325,66.0745,215.8,0.6,0.8
2,15.25,0.0508858,384.80335,14.4819675,0.614319,1.989462,1.5430025,0.04639899,35.8566,37.3575,1.30572625,2.72758,-4.323,-0.8112667,0.4294058,2.105001,99.7,-6.046,-6.425,42.9535,164.75,0.6,0.8
2,15.75,0.033091,384.7996,-5.316315,-0.17806165,1.971172,1.55836,0.045714,36.91595,37.9175,1.2337895,2.65289,-4.256,-0.690692925,0.3702144,2.1393095,99.7,-6.089,-6.5235,17.835,105.45,0.6,0.8
2,16.25,0.0654678,384.9938,-20.7147,-0.155423,1.9176475,1.58701,0.082171825,38.3388075,38.8325,1.09895,2.48405,-4.2575,-0.655416,0.3313877,1.989435,99.7,-6.319,-6.77,-5.4,48.8,0.6,0.8
2,16.75,0.036623875,385.287675,-36.0568,-0.73296935,1.93255,1.7466775,0.13373395,41.589175,39.8875,0.9674715,2.625315,-4.50385,-0.4986173,0.2485011,2.000348,99.7,-6.798,-7.145,-50.31,11.1,0.6,0.8
2,17.25,0.01350429,385.8377,-45.98354,-0.6535358,1.8681475,1.7130225,0.13127078,42.97083,41.6375,0.9190233,2.385815,-5.195,-0.466566125,0.186780675,2.08735225,99.765,-7.321,-7.68,-73.496,0,0.6,0.8
2,17.75,0.0677179,385.1617,-46.97145,-0.6218535,1.82842,1.691965,0.119452375,42.868075,43.9025,0.831669275,1.70222,-5.6522,-0.47862375,0.17217165,1.95597475,99.767,-7.66,-8.18,-74.1615,0,0.6,0.8
2,18.25,0.0703259,385.65895,-45.997625,-0.52222775,1.8385875,1.68336,0.2075729,45.904475,45.8475,0.73987725,1.7559425,-6.04585,-0.4623791,0.1589382,1.90118,99.8,-8.19,-8.455,-73.816,0,0.6,0.8
2,18.75,0.044947165,385.975525,-45.36995,-0.643396,1.95974,1.7353,0.1807558425,47.5423,47.4325,0.6894505,1.6238175,-6.4593,-0.40093545,0.15760925,1.855229,99.8,-8.58,-8.78,-71.797,0,0.6,0.8
2,19.25,0.043405925,386.02015,-45.447,-0.5939975,1.98003,1.7578625,0.1479244,47.77,49.585,0.616146,1.55292,-7.19,-0.4215477,0.1689208,1.85131,99.8,-8.68,-9.095,-71.562,0,0.6,0.8
2,19.75,0.0358612,386.025375,-41.77713,-0.57960825,2.06091,1.83631,0.130582225,48.87755,50.5075,0.5891694,1.62166,-7.7415,-0.3752238,0.1549287,1.99658,99.8,-9.02,-9.4,-69.7875,0,0.6,0.8
2,20.25,0.022563825,385.7096,-42.5812,-0.56837855,2.070355,1.85425,0.08237439,50.324575,51.215,0.5945395,1.64166,-8.41675,-0.34290975,0.17042285,1.8845085,99.8,-9.5,-9.7775,-68.8155,0,0.6,0.8
2,20.75,0.0501537,385.8563,-42.54415,-0.607712725,2.041435,1.719535,0.117326445,52.0436,52.0775,0.5565296,1.58852,-8.6135,-0.472664725,0.1463916,1.773772,99.8,-9.78,-10.2,-68.101,0,0.6,0.8
2,21.25,0.019665105,386.112175,-41.39906,-0.575751,2.0002555,1.6647975,0.088080595,52.590575,52.34,0.54347305,1.494425,-9.08965,-0.4466411,0.125999425,1.7051695,99.8,-10.34,-10.4075,-66.515,0,0.6,0.8
2,21.75,0.012582675,385.7472,-39.73165,-0.6084677,1.899326,1.65833,0.07064081,53.22585,53.57,0.5223534,1.391725,-9.3196,-0.397364175,0.1226925,1.78857,99.8,-10.45,-10.605,-64.395,0,0.6,0.8
2,22.25,0.026008375,386.631,-39.1728,-0.679502875,1.9788505,1.536085,0.06059125,54.5072,53.585,0.443496025,1.332015,-9.84495,-0.3198053,0.13012215,1.8380025,99.8,-10.83,-10.8975,-64.617,0,0.6,0.8
2,22.75,0.0214491,386.451,-36.166455,-0.412483,1.975486,1.509295,0.02953875,54.9938,54.5275,0.4351036,1.18359,-10.00925,-0.3553009,0.1160495,1.974183,99.8,-11.31,-11.18,-63.3595,0,0.6,0.8
2,23.25,0.0276537,386.750575,-35.7342775,-0.49851695,1.95961225,1.5393625,0.10305157,56.755425,55.3575,0.4029683,1.19709,-10.383,-0.4507245,0.14044175,1.87915275,99.8,-11.32,-11.49,-61.932,0,0.6,0.8
2,23.75,0.03751263,386.9778,-36.54938,-0.53828605,1.931175,1.47365,0.05072415,57.1098,56.8075,0.3761583,1.4363825,-10.545,-0.43247145,0.116331975,1.64978675,99.832925,-11.74,-11.7825,-60.6075,0,0.6,0.8
3,0.25,0.1380092,391.7881,-36.96891,-0.52108915,2.56151,4.4524975,0.22999255,51.21678,56.17,0.658444,0.46385875,-4.8677,-0.2450789,0.145488,1.846403,99.80000305,-5.5835,-6.06575,-66.64825,0,0.7,0.9
3,0.75,0.137961,391.8785,-39.180025,-0.488958,2.54866,4.5090775,0.1817769,50.6778775,55.56,0.642617,0.48747025,-5.363,-0.24549845,0.1178882,1.87754925,99.839,-5.76175,-6.37,-66.892,0,0.7,0.9
3,1.25,0.1182965,391.795875,-39.05241,-0.973352,2.48582925,4.55471,0.151263125,51.704,58.13,0.60603635,0.361545,-5.300775,-0.32412045,0.13940855,1.8965685,99.86,-5.9435,-6.752,-67.1945,0,0.7,0.975
3,1.75,0.10011275,391.802,-37.3277875,-0.6802565,2.63849,4.46837,0.1360786,53.20675,59.74,0.57780675,0.46540175,-5.887675,-0.2847275,0.12562575,1.801908,99.884,-6.168,-6.769,-65.89,0,0.7,0.9
3,2.25,0.18374675,391.62475,-36.3542,-0.509393975,2.522115,4.55557,0.194393525,53.80714,60.68,0.52720605,0.299663,-6.234525,-0.3057089,0.138714075,1.889004,99.9,-6.585,-7.2375,-65.906,0,0.7,0.9
3,2.75,0.1742393,391.790575,-35.738015,-0.572693175,2.50401,4.59262,0.2823215,54.4991,61.76,0.4843968,0.21549125,-6.404,-0.2765222,0.1255793,1.943319,99.9,-7.031,-7.38,-64.283,0,0.7,0.9
3,3.25,0.15679325,391.6295,-36.311225,-0.623007,2.44309,4.285155,0.2302215325,54.95634,63.93,0.441391,0.350629,-6.4974,-0.3259249,0.146614,1.8467,99.9,-7.296,-7.77,-62.949,0,0.7,0.9
3,3.75,0.171125,391.6245,-40.5368,-0.6321121,2.52833825,4.2390275,0.260277025,54.854225,63.76,0.446204675,0.305971,-6.573,-0.35613865,0.153238275,1.82131875,99.9,-7.4645,-7.9775,-62.34,0,0.7,1
3,4.25,0.05934223,391.6734,-38.141635,-0.68925175,2.621003,4.084105,0.078401,55.9621,63.73,0.426203275,0.28467575,-6.62625,-0.27339805,0.1237437,1.933513,99.90000153,-7.4665,-8.24,-61.914,0,0.7,0.9
3,4.75,0.1071109,391.8164,-39.2918,-0.535232,2.6148785,3.944875,0.1213365375,56.504925,62.3375,0.3904368,0.4276305,-7.0491,-0.2556093,0.1292376,1.7110585,99.910500765,-7.575,-8.565,-61.941,0,0.7,0.9
3,5.25,0.08307311,391.923925,-33.032205,-0.8589185,2.7269915,3.891345,0.079439555,55.6949,62.6175,0.3645272,0.28499825,-7.683,-0.2545642,0.1209421,1.72138875,99.916000765,-7.862,-8.82,-60.423,0,0.7,1
3,5.75,0.10595345,392.20815,-33.4902,-0.6381277,2.64499675,3.85234,0.12530905,56.1625,63.77,0.35863885,0.410657,-7.830525,-0.3405044,0.11554945,1.7157595,99.9725,-8.0315,-8.945,-49.39,0,0.7,0.9
3,6.25,0.131762275,392.1322,-31.78771,-0.556558,2.6063,3.8234575,0.168171,55.5868,63.61,0.332383125,0.525227,-8.14,-0.3178863,0.12800915,1.74936625,100,-8.145,-9.015,-19.04,22.1,0.7,0.9
3,6.75,0.1450216,392.005175,-17.77217,-0.394867325,2.5352,3.828965,0.152483375,52.61484,61.885,0.32302165,0.6171045,-8.21775,-0.36705965,0.14669035,1.38096,100,-7.965,-8.695,9.515,71.34,0.7,0.9
3,7.25,0.1154793,392.20895,-6.2520625,-0.1635823,2.54727,3.8632425,-0.132823,50.6151,59.535,0.505168,0.54639225,-7.2278,-0.5131101,0.21385475,1.40592675,100,-7.4705,-7.99,36.823,126.519277,0.7,0.9
