DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_2_5_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
2,21.25,0.0767712318645273,-1.64453290778507,0.0782973035,-14.4954633465428,-8.62963809143363,0.325350531985777,418.8013195,4.521619412,416.512594203497,3.538665259,416.9720584,419.182137434223,3.63891771755986,418.7516785,421.718767925,3.88294156779152,419.7705672,423.1131343,4.34212421826292,424.552867325,4.43235311975,427.62196874754,4.5516552519518,434.192701911628,437.731316467024,5.35551854765902,440.191955963549,0.724896547220128,-2.21105225452199,0.184225016228172,0.7475,0.5,0.28,0.2375,0.2,-1.79585,-2.64,-2.78155,-3.61625,-3.7589,-3.01545,-3.8308,-1.0448,78.27366,40.16,0.7539,-1.56,-1.615,-0.9175,-1.565,-0.1775,1.355,0.15,-3.56,1.1,0.05,213.05,303.9,317.1,318,-0.24,-0.1,0.12,0.07,-0.0575,-0.22,0.3875,0.07,-0.31,0,0.884,0.8595,1.121,1.526,1.801,1.9535,2.2,2.54175,0.312,0.255,0.76975,1.1555,1.66125,2.014,2.3755,2.798,0.6275,0.628,1.525,1.9445,2.434,0.4745,0.4805,1.132,1.37175,1.6415,2.5385,3.006,3.506,3.4495,0.34325,0.531,1.154,1.6965,-3.131,-5.28,-1.5225,-71.38
2,21.75,0.0870341927290546,-1.542979727,0.078638756710855,-5.33100605991809,-9.50511641260266,0.312674198489626,418.4437026,4.460734295,416.592464601157,3.3074849626075,416.3531962,418.73294185,3.29014295408125,420.30840515,422.0974277,3.7759472885,423.227300825,423.882535404948,4.09286461560184,424.6804515,4.6022670525,431.264320299015,4.5287953045,432.805384659091,437.422877673349,5.21501387204185,436.975859018689,0.751179476858973,-2.17236018029435,0.178908292119317,0.77,0.5,0.285,0.25,0.2,-1.62765,-2.6435,-2.88435,-3.847225,-4.10505,-3.2339,-4.2291,-0.81995,78.23744,42.97,0.816025,-2,-2.165,-1.33,-2.03,-0.435,1.295,0.2,-2.7875,1.05,-0.03,213.55,301,314.8,318,-0.24,-0.1,0.12,0.07,-0.56,-0.225,0.3075,0.07,-0.31,0,0.882,0.8575,1.121,1.525,1.8,1.9535,2.212,2.54,0.312,0.256,0.7705,1.1555,1.6615,2.0135,2.3745,2.797,0.626,0.629,1.525,1.94075,2.4305,0.4745,0.4805,1.132,1.37225,1.6415,2.539,3.00375,3.5045,3.4485,0.3435,0.5315,1.154,1.697,-3.1375,-5.3255,-1.5235,-33.15
2,22.25,0.0258802421930249,-0.263895306432593,0.0810992244932482,-18.62601957212,-10.5531633864999,0.311094265,418.582577575,4.4193544475,416.53636715,3.045694428,416.049324275,419.06863635,3.249540916,419.9124682,421.963168630299,3.7091476,422.28684055,426.82936041523,3.925479556,427.485198425,3.9062435255,430.360895832678,4.37545900307618,429.157501334842,438.352882141622,5.09843431258555,446.352316266769,0.668764789,-2.272480797,0.200562921,0.7675,0.5125,0.3,0.25,0.2,-2.268775,-2.7825,-2.9221,-3.75345,-4.3176,-3.3458,-4.6179,-0.853525,78.22849,40.22,0.99965,-2.195,-2.41,-1.5,-2.345,-0.6825,1.005,0.2,-3.24,1.15,0.205,212.95,300.4,314.7,318,-0.24,-0.1,0.12,0.07,-0.57,-0.23,0.245,0.07,-0.31,0,0.881,0.8575,1.1205,1.5235,1.8,1.9545,2.212,2.546,0.312,0.2575,0.766,1.15775,1.6615,2.014,2.374,2.796,0.626,0.623,1.52125,1.938,2.4305,0.475,0.47875,1.131,1.373,1.642,2.5385,3.0045,3.503,3.4475,0.3515,0.532,1.1345,1.695,-3.143,-5.347,-1.508,-36.305
2,22.75,-0.0979706895,-1.76498358225,0.082731485,-12.9464147086283,-2.47711789977525,0.307400739865333,417.9999551,4.1138851455,416.7157553,3.03315815914236,416.20492165,419.550907825,3.090683482,421.0588373,422.0033214,3.51928266441687,422.67123915,427.8499021,3.92288981082067,424.4381415,4.51951172725,433.492398532069,4.47545482555837,433.634991478125,438.730560262519,4.99054327514174,442.831245272311,0.75409833278964,-2.307456999,0.193255396944088,0.7575,0.53,0.29,0.26,0.2,-1.86475,-2.775,-3.4078,-3.5937,-4.6758,-3.625,-4.7667,-1.0585,78.20571,39.705,1.0881,-1.8625,-2.57,-1.62,-2.325,-0.895,0.79,0.2,-3.2,1,0.16,213.25,299.45,313,318,-0.24,-0.1,0.12,0.07,-0.56,-0.23,0.2225,0.075,-0.31,0,0.881,0.855,1.121,1.5195,1.799,1.9545,2.213,2.54,0.3125,0.2585,0.7615,1.15775,1.66275,2.0135,2.3735,2.7945,0.6225,0.59,1.517,1.938,2.4305,0.475,0.47875,1.13125,1.373,1.64175,2.5385,3.003,3.5005,3.446,0.3525,0.533,1.125,1.6885,-3.1945,-5.336,-1.512,-52.7275
2,23.25,0.0108020327369213,-0.2689147,0.0885133767913195,-10.2751726010122,-4.32757392093353,0.335108617,418.09349485,3.86919007375,416.742334,2.90306224225,416.5332322,418.892815162419,3.25028939598214,419.1963673,421.4182451,3.60800185080922,421.3670653,426.70929555,4.13240713694124,423.31092465,4.4338042295,432.78978332624,4.35005157282389,430.627993525,440.562356917144,4.77744008418301,448.470796590993,0.755495087655784,-1.995041926,0.1856969316189,0.7175,0.51,0.3,0.25,0.2,-1.7899,-2.51,-3.368275,-4.149175,-4.84125,-3.8905,-4.87635,-1.15185,78.23066,37.0675,1.2063,-2.545,-2.515,-1.82,-2.51,-1.125,0.725,0.15,-3.395,1.1,0.19,213.35,299.35,309.6,318,-0.24,-0.1,0.12,0.07,-0.57,-0.23,0.1875,0.07,-0.31,0,0.8745,0.8545,1.121,1.516,1.798,1.9545,2.20675,2.5385,0.32025,0.2595,0.7625,1.15775,1.661,2.0135,2.373,2.793,0.6105,0.591,1.509,1.9455,2.436,0.47375,0.4795,1.1315,1.373,1.641,2.539,3.0015,3.49825,3.445,0.353,0.533,1.126,1.69,-3.2895,-5.402,-1.507,-67.43
2,23.75,0.0905819405,-2.34403252717674,0.0830704069664626,-12.41706897,-3.77524793838945,0.317155468484591,418.4600039,3.94442689675,416.7167659,2.848363784,416.0461894,419.5005613,3.64892513271816,418.771745325,422.815039097478,3.694380785,423.202658997222,428.263233064132,4.02801173519552,424.69999375,4.5699065315,439.004235390626,4.34657324349997,431.032435030769,443.964661513103,4.62945346394848,445.314375421503,0.778642308,-2.21358560808341,0.219526023,0.7575,0.53,0.3,0.25,0.2,-2.1205,-2.7175,-3.35075,-4.159425,-5.06935,-4.144,-5.13025,-1.49075,78.226405,39.465,1.046175,-2.79,-2.645,-2.1,-2.645,-1.4075,0.62,0.3,-3.3,1.15,0.21,212.95,298.1,308.2,318,-0.24,-0.1,0.12,0.07,-0.57,-0.23,0.165,0.07,-0.31,0,0.873,0.8545,1.119,1.512,1.7975,1.9545,2.205,2.5285,0.3205,0.2665,0.7625,1.15775,1.661,2.0135,2.372,2.7915,0.601,0.587,1.50075,1.939,2.436,0.473,0.478,1.1315,1.373,1.641,2.53925,2.996,3.4975,3.4445,0.3535,0.534,1.132,1.68525,-3.229,-5.38175,-1.5145,-49.6925
3,0.25,0.394262881,-4.952380831,0.067312157781821,-15.4898216504652,-15.5697679490268,0.26873445075,417.9755716,5.2505188435,416.819769562915,4.1416629243603,416.6923062,418.8871559,4.08876665222443,418.8792497,420.3488465,4.31433895014008,419.4221452,421.716086063247,4.72795017738752,422.998077510517,4.76301966094212,424.439117995483,4.62447681569933,426.2670081,445.021297545911,5.04507155871043,449.128028137268,0.592435661621664,-3.522955333,0.17277543975,0.71,0.455,0.26,0.23,0.2,-3.3102,-3.1815,-4.007,-4.807075,-5.2858,-4.8826,-5.57525,-2.70735,78.10147,49.07,0.418325,-3.215,-3.3475,-2.71,-3.3075,-1.9775,-0.54,0.2,-3.41,1.025,-0.305,216.675,299.075,280.95,311.875,-0.24,-0.1,0.12,0.07,-0.58,-0.23,0.1675,0.07,-0.31,-0.03,0.80925,0.764,1.00575,1.321,1.517,1.64625,1.863,2.178,0.3975,0.3305,0.789,1.16,1.549,1.8025,2.1625,2.5065,0.407,0.348,1.10125,1.40475,1.8355,0.6285,0.658,1.326,1.49175,1.715,2.36075,2.55425,3.003,2.98075,0.6705,0.797,1.3815,1.754,-2.92475,-9.348,-1.409,-61.58
3,0.75,0.002471855,-5.0790343645,0.0711217591433272,-10.9541493428772,-13.3429986336144,0.2928851365,417.9343062,5.19539338825,416.788305221633,3.66152835601854,416.77082025,420.285109380593,3.92816137994043,418.333844275,421.3040298,4.35196487468093,423.925455410318,422.495225181466,4.49541514632311,423.1556327,4.69453057483132,425.430970674445,4.4818288340232,421.827608575,439.505516826444,5.01832526648802,451.21302544687,0.654245969423486,-3.5033576115,0.137276862140104,0.67,0.4525,0.2625,0.24,0.2,-3.366875,-3.19,-4.2926,-4.838775,-5.42265,-5.2857,-5.909075,-2.81445,78.10897,48.71,0.41345,-3.3525,-3.535,-2.99,-3.57,-2.2275,-0.5825,0.1,-3.3975,1,-0.1825,214.475,297.5,277.675,311.125,-0.24,-0.1,0.12,0.07,-0.58,-0.23,0.1375,0.07,-0.31,-0.02,0.8065,0.7625,1.00575,1.321,1.517,1.64625,1.864,2.179,0.388,0.3245,0.7905,1.15525,1.54425,1.80225,2.1635,2.507,0.406,0.33775,1.10325,1.405,1.835,0.63025,0.6705,1.326,1.4905,1.715,2.36,2.55325,3.002,2.97975,0.66725,0.795,1.38225,1.757,-2.985,-10.482,-1.4225,-62.6625
3,1.25,0.1541128975,-1.700332165,0.0762781075,-9.950133832,-10.1277016312837,0.3006271215,418.1622178,5.2493896005,417.598778225,3.76296704148771,417.01821455,419.4943346,4.0081741873809,418.927902,419.954809753609,4.25157979951786,418.765331725,422.3705722,4.433119693,422.4109403,4.64772829245918,424.479781412368,4.5199860575,424.967873933904,443.077801530382,4.96370963005488,453.298022756473,0.675166236365031,-3.7041440710417,0.1503514515,0.6475,0.46,0.26,0.22,0.19,-3.402125,-3.33375,-4.9349,-5.2871,-5.7511,-5.5161,-6.2219,-3.3098,78.06796,44.65,0.403375,-3.5675,-3.7325,-3.36,-3.7425,-2.44,-0.9725,0.1,-3.275,1,-0.2875,213.025,296.2,275.275,310.425,-0.24,-0.1,0.12,0.07,-0.58,-0.23,0.1325,0.07,-0.31,-0.0175,0.8065,0.7625,1.00575,1.3215,1.517,1.64625,1.8635,2.183,0.389,0.328,0.792,1.1535,1.54325,1.80125,2.16275,2.50775,0.406,0.337,1.10425,1.40475,1.833,0.63025,0.6715,1.32425,1.4905,1.715,2.4145,2.55275,2.9845,2.97875,0.664,0.79,1.383,1.755,-2.9775,-10.58,-1.425,-52.335
3,1.75,0.03234691075,0.42177038375,0.082939776,-13.4625045965929,-12.3845209891429,0.28813431319787,417.730976775,5.138059354,417.025054989432,3.59606484805877,416.7985576,419.0459226,3.67542595597254,418.82368965,420.901321,4.05185525503783,422.9128669,422.540790301574,4.348863414,423.105058025,4.5537494481469,424.267521624897,4.40050063125,419.445706,442.933073380687,4.87922933461161,450.416849520128,0.715213915,-3.8147026478153,0.160822516,0.69,0.4675,0.27,0.23,0.2,-3.5656,-3.57175,-4.982025,-5.5385,-5.977275,-6.0018,-6.4554,-3.458275,78.03149,46.8,0.42565,-3.9425,-4.1,-3.56,-4.125,-2.685,-1.0775,0.1,-3.2175,1,-0.1025,213.05,295.05,274.2,309.925,-0.24,-0.1,0.12,0.07,-0.58,-0.23,0.13,0.07,-0.31,-0.02,0.8065,0.76125,1.00575,1.32125,1.51625,1.6455,1.8655,2.191,0.369,0.331,0.7935,1.153,1.54275,1.8,2.16275,2.50825,0.406,0.338,1.10525,1.40425,1.832,0.62675,0.6695,1.327,1.488,1.715,2.388,2.54125,2.98375,2.9785,0.663,0.789,1.383,1.76325,-2.99,-10.486,-1.43025,-55.92
3,2.25,0.14917988875,-2.6243987095,0.0792273665506399,-12.0598792602379,-21.5659159013782,0.277917838185267,418.0996587,4.9597628415,417.1390434,3.45770975475,417.094112125,419.963011325547,3.55891054589768,418.8304729,421.3532928,3.92427147100393,419.74571055,423.6050614,4.08475776862408,424.136250158037,4.51195382102805,424.5944998,4.16815848406704,423.529996075,448.552143301211,4.71164507067136,447.535676283784,0.657876965899,-3.70547567635361,0.142312702585623,0.7,0.435,0.26,0.23,0.19,-3.5937,-3.76675,-5.1825,-5.70315,-6.408825,-6.3338,-6.8281,-3.6229,78.00278,43.08,0.358125,-4.2425,-4.5,-3.99,-4.525,-2.8725,-1.26,0.1,-2.92,1,-0.3625,212.275,294.175,273.25,309.05,-0.24,-0.1,0.12,0.06,-0.58,-0.23,0.1225,0.07,-0.31,-0.0275,0.803,0.76025,1.005,1.322,1.51625,1.6455,1.863,2.17675,0.369,0.3305,0.795,1.151,1.55,1.80225,2.16225,2.508,0.4055,0.33575,1.106,1.404,1.832,0.62675,0.663,1.327,1.48825,1.715,2.3625,2.5405,2.98325,2.9775,0.6625,0.787,1.38325,1.76325,-2.992,-10.3715,-1.42975,-53.18
3,2.75,-0.0623867215,-0.901680926,0.0775181540416705,-8.11983916627291,-10.3719282290308,0.3409229465,418.0137735,4.760184245,417.162605578971,3.15045596392053,416.59192225,419.442001194412,3.56121680879054,419.384205,421.5711807,3.77987136575,423.356837925,423.122493432419,4.15296804100131,424.5745484,4.28307140601631,426.504264719389,4.23291193870322,419.9967941,447.660393853346,4.84022642353009,449.137638331602,0.69730203325,-3.89061842375,0.148138951001466,0.745,0.4925,0.27,0.22,0.19,-3.69215,-3.533,-5.293375,-6.0279,-6.61795,-6.6056,-7.1517,-3.6351,77.97379,44.17,0.359975,-4.5925,-4.795,-4.46,-5.0225,-3.07,-1.48,0.1,-2.865,0.9,0.0175,211.275,293.525,272.225,308.25,-0.24,-0.1075,0.12,0.07,-0.58,-0.23,0.12,0.07,-0.31,-0.03,0.79875,0.76,1.005,1.322,1.51625,1.6455,1.8635,2.175,0.365,0.32925,0.796,1.149,1.547,1.8015,2.158,2.50875,0.405,0.3295,1.1065,1.4035,1.83,0.625,0.661,1.32625,1.48825,1.715,2.368,2.5395,2.993,2.97625,0.6625,0.783,1.384,1.756,-3.0715,-10.929,-1.4315,-48.375
3,3.25,0.090650048,-3.08148026975,0.073771229,-12.2940506353883,-17.3327670803752,0.296356377138637,417.4467733,5.05443678,417.44331995,3.4247287785365,417.0968103,419.762882446459,3.7847285006753,420.03830495,422.000047126973,3.98396790123693,421.6650834,424.179557561792,4.026748962994,425.200299375,4.1633770625,429.69923795,4.11049030901809,425.951163055092,447.717576986195,4.64161573775408,450.739600379421,0.6769123395,-3.90368054525,0.165814340360633,0.705,0.4925,0.27,0.23,0.2,-3.651325,-3.608,-5.33075,-5.986475,-6.71955,-7.0349,-7.290775,-3.8398,77.9543425,43.83,0.397,-4.66,-4.7475,-4.14,-5.3625,-3.33,-1.695,0.1,-3.005,0.925,-0.3325,212.05,292.775,272.1,307.325,-0.24,-0.1,0.12,0.07,-0.58,-0.23,0.0925,0.07,-0.31,-0.02,0.79825,0.75925,1.005,1.322,1.51625,1.6455,1.862,2.17525,0.365,0.32825,0.7975,1.147,1.547,1.80075,2.1565,2.5085,0.404,0.325,1.10775,1.40325,1.82875,0.622,0.664,1.32625,1.488,1.715,2.3475,2.5395,3.01325,2.97525,0.66,0.78,1.385,1.75375,-3.1985,-10.84675,-1.448,-39.13
3,3.75,0.0358205055,-4.2807382745,0.0717042,-8.57136183599906,-4.91827711255513,0.275749645957302,417.8724049,5.1687841285,417.61505755,3.40871919063733,416.962555575,419.84623295,3.45233166260225,418.4971969,421.29143315,3.5839769281837,422.00777115,423.196785776621,3.98767025326028,423.675990156169,4.266641247,424.78771445,4.1603367465,419.81152225,446.143316700812,4.72757547409931,452.337170630915,0.682200624413051,-3.9978573915,0.158479185,0.74,0.485,0.28,0.23,0.18,-3.6788,-3.832,-5.27485,-6.10885,-6.837625,-6.888675,-7.590125,-3.9563,77.9638775,41.09,0.39515,-5.1975,-4.915,-4.1525,-5.685,-3.575,-1.725,0.1,-2.8475,0.925,-0.4075,210.9,292.025,271.525,306.875,-0.24,-0.1075,0.12,0.07,-0.5725,-0.23,0.11,0.07,-0.31,-0.02,0.79725,0.75925,1.005,1.32125,1.5155,1.6455,1.863,2.175,0.366,0.32725,0.799,1.15075,1.546,1.799,2.15575,2.509,0.40325,0.32325,1.10825,1.40275,1.827,0.622,0.665,1.32625,1.487,1.715,2.39675,2.541,3.012,2.975,0.663,0.7785,1.385,1.75375,-3.08675,-10.762,-1.43,-22.33
3,4.25,-0.0358259205,-3.241602062,0.0762222136722017,-13.6999134358194,-11.3121394501976,0.282656586,417.471125070366,4.283006493,417.570314608748,3.21532818455583,416.634505775,419.807558047465,3.3751680639663,419.01890565,422.27966179682,3.3766220409607,421.989213874528,427.105132850639,3.74797600702801,429.030447583379,4.08408301440828,433.013035406828,4.09279492471984,428.4236206,449.971117167964,4.53953895757055,453.361560063054,0.729405420547695,-3.93081625011814,0.17280923,0.73,0.4725,0.28,0.23,0.18,-3.79105,-3.7575,-5.094625,-5.989775,-6.9705,-6.7911,-7.912375,-4.1772,77.975545,42.095,0.397525,-5.2475,-5.135,-4.205,-5.88,-3.8375,-1.7475,0.1,-2.5,0.925,-0.3175,210.1,291.65,271.05,306.525,-0.24,-0.1,0.12,0.07,-0.575,-0.23,0.0925,0.07,-0.31,-0.0275,0.79625,0.759,1.00425,1.32125,1.51525,1.64475,1.863,2.175,0.36525,0.32575,0.795,1.14925,1.55,1.8,2.15575,2.509,0.39575,0.324,1.10875,1.40225,1.82525,0.622,0.666,1.325,1.48525,1.71525,2.4105,2.54,3.01075,2.974,0.661,0.78075,1.38525,1.753,-3.103,-10.84,-1.428,-21.85
3,4.75,0.155712963,-0.84316325675,0.0823013505,-17.811015041676,-8.48905986332169,0.294889022660353,417.667551858579,4.2350669135,417.170651835437,3.17798954636764,417.3702355,419.687464673099,3.23586359056321,418.7735138,420.8163383,3.54953477427964,419.8105309,423.25206371507,3.76775161021494,423.337523625,4.072180186,429.28095865,4.10949950168919,431.01741775,448.421956923201,4.59339010479095,454.385949495194,0.687022051,-4.06291891325,0.177677993,0.695,0.42,0.27,0.22,0.1825,-3.4669,-3.43375,-5.452575,-6.268625,-7.087725,-7.0093,-8.062975,-4.4599,77.987165,38.965,0.3797,-5.3625,-5.385,-4.36,-6.0425,-4.0575,-1.67,0.1,-2.76,1,-0.375,210.75,290.25,270.6,306.725,-0.24,-0.1,0.12,0.07,-0.58,-0.23,0.08,0.07,-0.31,-0.0275,0.792,0.759,1.00425,1.32125,1.51525,1.64425,1.8625,2.174,0.363,0.32425,0.7855,1.142,1.54975,1.802,2.1565,2.5095,0.39425,0.326,1.109,1.402,1.82375,0.62575,0.66525,1.325,1.48525,1.71525,2.418,2.541,3.01025,2.9735,0.663,0.782,1.3855,1.756,-3.4845,-10.764,-1.43025,-37.73
3,5.25,-0.13512916475,-1.98081273075,0.0782625741044196,-13.4828460270762,-14.0440446449954,0.309675127964668,417.8616295,4.09780932375,417.448306297969,3.10797080094127,417.352923625,419.995572925,3.11337766697766,420.5611773,422.286072185377,3.4696173915,424.96841535,423.004151,3.64676356468,427.18416025,4.02776311986645,430.0590946,3.973892592,429.277593225,445.231431193463,4.60892663254111,452.909036121747,0.698127440181934,-4.135785019,0.124369496,0.7075,0.42,0.29,0.24,0.1925,-3.789325,-3.58675,-5.0224,-5.947225,-6.863325,-6.592275,-8.3372,-4.8017,77.978745,36.86,0.47335,-5.575,-5.61,-4.7625,-6.2775,-4.34,-1.6075,0.1,-2.43,1,-0.365,206.9,289.975,270.95,306.35,-0.23,-0.0975,0.13,0.07,-0.555,-0.2275,0.085,0.07,-0.31,-0.02,0.792,0.759,1.00425,1.3205,1.5145,1.644,1.8605,2.17525,0.362,0.32375,0.79,1.14,1.546,1.803,2.1575,2.50925,0.3915,0.32475,1.1095,1.403,1.82275,0.62575,0.66175,1.32375,1.488,1.715,2.43275,2.555,3.0095,2.97225,0.65975,0.7805,1.3855,1.757,-3.61575,-11.11125,-1.452,-41.85
3,5.75,-0.065897404,0.533284215,0.0850147787413904,-10.56507378,-10.4280861708004,0.2834607105,417.873410775,4.18426028325,417.1790799,2.941237265,417.3186657,419.643652469396,3.17423523395945,418.038676875,421.389640978486,3.40442884323953,419.2837958,423.4600141,3.53943424610779,427.946552665893,3.89519126478825,433.338214173478,3.69124369210405,434.8406693,449.44576319053,4.62186385268876,451.4321227483,0.655702226,-4.18053911325,0.190825113,0.74,0.485,0.27,0.24,0.19,-4.005175,-3.87075,-5.2066,-6.034675,-6.839225,-7.326675,-8.490275,-4.802625,77.991115,36.89,0.444925,-5.6775,-6.11,-5,-6.365,-4.625,-1.71,0.425,-2.12,1.325,-0.23,206.425,290,271.275,306.3,0.23,0.2025,0.27,0.17,0.1475,0.1125,0.0825,0.1,-0.31,-0.02,0.792,0.75725,1.00425,1.3205,1.51425,1.64325,1.85775,2.17525,0.361,0.322,0.7925,1.139,1.546,1.8045,2.15725,2.50975,0.39275,0.32425,1.11075,1.404,1.82325,0.6255,0.66,1.323,1.488,1.715,2.436,2.55475,3.00825,2.972,0.66,0.77675,1.38525,1.7585,-3.30575,-11.03,-1.4225,-74.45
3,6.25,-0.19927098675,-2.30215084525,0.0833626501588097,-9.54872976205664,-6.76662874667925,0.28235732075,417.690292471745,3.73844575025,417.226593975,3.11866370662857,417.4475664,419.74485315,3.31843483825,422.3901452,421.91321574374,3.45282543461699,425.536169340476,423.751572668156,3.74927846912298,431.168581355102,4.04157135169503,434.8151766,3.72873401943103,422.664190813636,451.04897149116,4.47975472455821,452.018985936252,0.69390197725,-4.34746001551858,0.169741567,0.745,0.475,0.2825,0.24,0.19,-4.02695,-4.02825,-5.496975,-6.091225,-7.102775,-7.2024,-8.706275,-4.922375,77.9924925,35.76,0.4451,-5.6675,-6.185,-5.165,-6.475,-4.8,-1.75,4.625,1.915,5.525,1.375,206.9,289.75,271.2,305.65,9.1325,7.38,6.955,3.18,1.995,1.38,0.5825,1.0725,-0.31,-0.0175,0.79125,0.7535,1.004,1.3205,1.51425,1.64325,1.8605,2.17575,0.359,0.321,0.797,1.144,1.54875,1.805,2.158,2.50975,0.3935,0.324,1.11125,1.40525,1.82475,0.624,0.662,1.323,1.4875,1.71475,2.44125,2.55425,3.00775,2.97075,0.659,0.775,1.386,1.75825,-3.25,-10.92125,-1.4155,-68.185
3,6.75,0.1657435295,-0.922653559,0.0734290237686882,-11.1439985,7.49300356075292,0.271873835,417.9500868,4.0046874455,417.183739078104,3.07283713016965,417.1551039,419.064983732285,3.1036465235286,417.4192579,421.0204657,3.412454659,418.416647175,423.54866465,3.62662251277267,430.725139,3.8927168025,434.8404643,3.78613656322518,435.0240754375,449.085563737427,4.65072775255749,452.605849124204,0.6396310545,-4.477444887,0.184073021,0.6875,0.4525,0.27,0.25,0.2,-4.141825,-3.9035,-4.864475,-5.616125,-6.32685,-6.8678,-8.257075,-4.68935,77.990445,36.2975,0.4374,-5.1725,-5.65,-4.8,-6.06,-4.795,-1.8575,19.675,28.9,30.375,5.35,206.15,291.175,271.625,305.15,57.8525,46.42,43.67,14.5125,7.08,5.8225,2.235,6.94,-0.31,0.0125,0.791,0.7515,1.0045,1.31975,1.51425,1.64325,1.8605,2.176,0.35575,0.30825,0.79625,1.14325,1.546,1.806,2.15875,2.5095,0.37525,0.326,1.11175,1.40625,1.826,0.619,0.66175,1.323,1.48825,1.715,2.424,2.55375,3.00725,2.9705,0.655,0.77625,1.386,1.759,-3.078,-10.68,-1.43375,-16.785
3,7.25,0.0141032806215899,-0.437496361,0.083500041,-7.427799736,35.968630434069,0.30955752196132,417.427042275,3.9143895375,417.0987092,2.912351911,417.4787967,417.773571625,3.21556370528069,420.295716800343,419.12937825,3.40621904886237,420.497528778572,421.488121589706,3.84429620890929,421.49290655,4.49921092121165,427.417512525,4.26818526236547,418.30461435,447.209849605723,4.68570526524183,454.2843276206,0.640946616535722,-4.12560603876858,0.161867024407384,0.5475,0.3925,0.26,0.2575,0.2,-3.7999,-3.089,-4.1353,-4.6553,-5.42655,-5.89815,-7.38005,-4.3894,78.0128025,33.1375,0.54105,-3.975,-4.4025,-4.22,-5.515,-4.465,-1.44,34.5,73.83,79.975,14.1325,206.65,296.5,274.45,305.875,131.5825,100.6325,104.7475,34.4025,16.2,12.485,5.1525,17.5075,-0.31,0.04,0.791,0.7515,1.004,1.31975,1.51425,1.643,1.8605,2.175,0.356,0.3105,0.79575,1.1425,1.546,1.807,2.15875,2.51025,0.36325,0.32825,1.122,1.40725,1.827,0.621,0.66175,1.323,1.486,1.715,2.4235,2.553,3.00675,2.9695,0.649,0.77625,1.386,1.7565,-3.148,-10.646,-1.441,33.6575
3,7.75,0.38649803875,4.03714916587001,0.101314562393556,-9.27973904645756,23.5646398333025,0.279240635350327,417.496971671687,4.271477958,417.30092404862,3.173617741,416.9338718,418.45232515,3.595161441,417.687017925,418.93344165,3.73992246595358,417.4235906,420.11013845,3.92054924507979,421.412579486461,4.55778631490487,424.664532196362,4.61680758258177,423.938812610849,444.439151879916,4.93295144360193,444.85067482133,0.611689299809065,-2.87757207320487,0.1651572695,0.525,0.34,0.2825,0.2375,0.21,-3.416025,-2.14125,-3.41995,-3.413675,-3.84465,-4.41105,-5.801775,-4.11245,78.034495,31.3175,0.7199,-2.5025,-3.1025,-3.2625,-4.3125,-3.74,-1.0625,43.875,129.0075,156.6,23.11,208.2,301.625,283.7,307.3,221.6775,201.9075,176.3,72.08,31.8875,20.28,8.645,30.1825,-0.31,0.0675,0.791,0.7515,1.00325,1.31975,1.514,1.64225,1.86075,2.17675,0.3565,0.312,0.79525,1.14175,1.546,1.80725,2.1595,2.51,0.36175,0.33025,1.121,1.4085,1.8265,0.6215,0.667,1.322,1.486,1.715,2.381,2.553,3.006,2.969,0.636,0.772,1.385,1.7565,-3.18675,-10.64675,-1.44,71.18
