DOY2,HR2,H,LE,FC,SC,USTAR,WS,PA,RH,CO2,H2O,NETRAD,PPFD_IN,PPFD_BC_IN,TA_1_1_1,TA_1_2_1,TA_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,NEE
1,5.25,-30.813,-0.30391,-0.041,-0.07325,0.18,2.54,98.3575,81,369.884,0.42103,-9.24,-3.131,2.48,-29.545,-31.287,-32.764,-2.848,-1.595,-0.958,-0.107,0.379,-13.982,-10.7575,-10.5985,-2.34475,-0.196,0.0559325
1,5.75,-29.166,-0.304,-0.042006,-0.052,0.17675,2.4675,98.41,81,370.009,0.4233175,-9.24,-3.131,2.48,-29.786,-31.287,-32.6945,-2.85375,-1.595,-0.958,-0.107,0.379,-13.918,-10.6125,-10.685,-2.36825,-0.196,0.070636
1,6.25,-28.269,-0.2955,-0.00275,-0.05,0.190055,2.4575,98.35,83,369.905,0.43017,-9.1005,-2.642,2.48,-29.75575,-31.5155,-32.625,-2.85975,-1.595,-0.958,-0.107,0.379,-13.918,-10.714,-10.627,-2.333,-0.196,0.06872825
1,6.75,-26.979,-0.273375,0,-0.0615,0.1915,2.38,98.35,83,370.0095,0.42372,-8.041,-3.131,2.48,-29.75575,-31.647,-32.625,-2.85975,-1.595,-0.958,-0.107,0.379,-14.111,-10.685,-10.656,-2.333,-0.196,0.067822
1,7.25,-29.16,-0.282,0.013,-0.064,0.181,2.465,98.35,82.25,369.789,0.41933,-9.24,-3.131,2.48,-29.786,-31.812,-32.8335,-2.848,-1.595,-0.958,-0.107,0.379,-13.982,-10.6705,-10.627,-2.333,-0.196,0.1008585
1,7.75,-28.252,-0.2685,-0.01275,-0.07825,0.191,2.355,98.3525,82,369.695,0.4070675,-8.033,-3.131,2.449,-29.81625,-31.68,-32.72925,-2.848,-1.595,-0.958,-0.107,0.379,-13.982,-10.627,-10.6415,-2.333,-0.196,0.07140825
1,8.25,-29.177,-0.314,-0.054,-0.061,0.188,2.4325,98.38,82,369.7505,0.400735,-7.993,-2.348,2.449,-29.7255,-31.614,-32.72925,-2.848,-1.595,-0.958,-0.107,0.379,-14.111,-10.569,-10.6415,-2.333,-0.196,0.04419525
1,8.75,-31.057,-0.274,0,-0.07025,0.199,2.61,98.4125,82,369.93,0.39796,-5.703,-0.783,2.449,-29.907,-31.8455,-33.00875,-2.848,-1.595,-0.958,-0.107,0.379,-13.726,-10.569,-10.6415,-2.333,-0.196,0.0618345
1,9.25,-26.028,-0.291,-0.026,-0.094,0.221,2.415,98.41,82,369.81,0.3984725,0.95,10.176,2.48,-29.968,-31.68,-33.044,-2.848,-1.595,-0.958,-0.107,0.379,-13.598,-10.52625,-10.685,-2.38,-0.196,0.049785
1,9.75,-19.776,-0.1965,0.0475,-0.086,0.245795,2.4225,98.4025,83,369.733,0.42635,4.8455,30.33225,2.516,-30.029,-31.287,-32.556,-2.848,-1.595,-0.92425,-0.107,0.379,-13.959,-10.55475,-10.685,-2.38,-0.196,0.08958275
1,10.25,-6.28125,-0.003,-0.0295,-0.13625,0.26075,2.2675,98.415,82,370.10025,0.428555,12.33575,55.576,2.909,-29.545,-30.461,-31.7135,-2.848,-1.595,-0.94675,-0.107,0.379,-14.1435,-10.569,-10.743,-2.3565,-0.196,0.067822
1,10.75,2.37,0.161,-0.0375,-0.161,0.265,2.155,98.45,84,370.079,0.46722,18.8595,82.19,2.954,-28.608,-29.426,-30.523,-2.848,-1.595,-0.958,-0.107,0.379,-13.646,-10.4975,-10.743,-2.3565,-0.196,0.0404755
1,11.25,11.2255,0.70103,-0.0875,-0.144,0.299,1.9875,98.435,84.75,369.97325,0.4986375,24.8225,108.0205,3.218,-27.931,-28.723,-29.69525,-2.848,-1.595,-0.958,-0.107,0.379,-13.535,-10.569,-10.801,-2.3565,-0.196,0.005915
1,11.75,19.0345,1.03175,-0.0745,-0.1275,0.3105,2.16,98.38,86,369.5645,0.5570375,29.517,125.4365,3.358,-27.273,-27.84775,-29.01375,-2.848,-1.595,-0.958,-0.107,0.379,-13.5035,-10.569,-10.801,-2.3215,-0.196,0.02464975
1,12.25,25.49425,1.2405,-0.157,-0.10975,0.301,2.15,98.3525,88,369.5555,0.61222,34.448,138.25525,3.3855,-26.74,-27.273,-28.155,-2.8715,-1.595,-0.958,-0.107,0.379,-13.758,-10.48275,-10.801,-2.31,-0.196,0.005655775
1,12.75,27.65375,1.3754,-0.136,-0.109,0.307,2.16,98.325,88,369.642,0.64122,36.52575,144.4195,3.632,-26.321,-26.634,-27.491,-2.848,-1.595,-0.958,-0.107,0.379,-13.5675,-10.627,-10.743,-2.287,-0.196,0.02204625
1,13.25,27.87,1.555,-0.065,-0.111,0.312,2.1725,98.32,87.25,369.526,0.67183,35.76025,140.70125,3.5575,-25.607,-25.911,-26.76625,-2.848,-1.595,-0.958,-0.107,0.379,-13.345,-10.627,-10.6995,-2.287,-0.196,0.012857
1,13.75,24.57875,1.473,-0.316,-0.13375,0.31725,2.315,98.3625,89,369.4175,0.71453,33.3,127.39425,3.36875,-25.209,-25.708,-26.218,-2.895,-1.595,-0.958,-0.107,0.379,-13.4715,-10.7285,-10.685,-2.34475,-0.196,-0.0268615
1,14.25,19.202,1.03,-0.0786055,-0.08525,0.31725,2.21,98.3625,89,369.352,0.74111,29.04675,104.89,2.94325,-24.817,-25.308,-25.809,-2.895,-1.595,-0.958,-0.107,0.379,-13.886,-10.83075,-10.685,-2.333,-0.196,0.040769
1,14.75,9.3575,0.771,-0.116,-0.0635,0.3065,2.35,98.3575,89.25,369.3415,0.7390975,21.01,79.3525,2.9,-24.623,-25.209,-25.708,-2.895,-1.618,-1.003,-0.107,0.379,-13.822,-10.77225,-10.743,-2.36825,-0.196,0.03811925
1,15.25,-1.58,0.229,-0.033,-0.03975,0.26675,2.15,98.3725,89,369.416,0.729835,10.7005,56.9455,2.844,-24.527,-25.209,-25.73325,-2.895,-1.595,-0.958,-0.107,0.379,-14.0145,-10.685,-10.7865,-2.333,-0.196,0.03960325
1,15.75,-8.324,-0.003,-0.0545,-0.04675,0.222,2.1375,98.3575,89.25,369.379,0.7229875,2.85,31.50575,2.51,-24.72,-25.407,-26.115,-2.895,-1.595,-0.958,-0.107,0.379,-13.886,-10.743,-10.743,-2.426,-0.196,0.04009925
1,16.25,-19.30625,-0.105345,-0.0575,-0.038,0.203,2.2475,98.38,90,369.336,0.720975,-5.8935,8.61,2.48,-24.817,-25.708,-26.845,-2.895,-1.595,-0.958,-0.107,0.379,-13.918,-10.627,-10.772,-2.35625,-0.196,0.0613875
1,16.75,-23.1715,-0.212,-0.032,-0.0295,0.1695,2.2875,98.35,88,369.464,0.68794,-18.44925,-0.783,2.48,-25.2585,-26.425,-27.273,-2.895,-1.595,-0.958,-0.107,0.379,-13.822,-10.714,-10.801,-2.3915,-0.196,0.0667435
1,17.25,-25.774,-0.324,-0.023,-0.035,0.1655,2.47,98.38,87.25,369.4605,0.6786825,-22.44,-2.348,2.449,-25.607,-26.952,-28.043,-2.895,-1.595,-0.958,-0.107,0.379,-13.758,-10.7865,-10.714,-2.36825,-0.196,0.08502025
1,17.75,-29.93,-0.3605,-0.034,-0.02975,0.156,2.62,98.365,87,369.43975,0.65089,-22.44,-3.131,2.48,-26.013,-27.166,-28.3235,-2.895,-1.595,-0.958,-0.107,0.379,-13.854,-10.7865,-10.772,-2.4145,-0.196,0.089364
1,18.25,-31.0685,-0.2770725,-0.005,-0.042,0.15299,2.63,98.35,84.5,369.545,0.6336625,-21.50975,-3.131,2.48,-26.425,-27.6,-28.608,-2.88325,-1.595,-0.958,-0.107,0.379,-13.918,-10.801,-10.801,-2.4145,-0.196,0.08394075
1,18.75,-30.504,-0.34775,-0.026,-0.0645,0.16,2.6075,98.32,85,369.6165,0.619295,-19.74525,-3.131,2.48,-26.634,-27.82,-28.723,-2.895,-1.595,-0.958,-0.107,0.379,-13.918,-10.81575,-10.801,-2.403,-0.196,0.076491
1,19.25,-32.1025,-0.47325,-0.0320645,-0.062,0.163,2.6625,98.2925,86,369.616,0.595305,-19.329,-3.131,2.48,-26.845,-28.155,-28.955,-2.895,-1.595,-0.958,-0.107,0.379,-13.75825,-10.743,-10.743,-2.38,-0.196,0.0658455
1,19.75,-33.91875,-0.46725,-0.04275,-0.06,0.1805,2.77,98.2725,85,369.5295,0.58473,-18.397,-3.131,2.48,-27.166,-28.38,-29.3075,-2.8715,-1.595,-0.958,-0.107,0.379,-13.918,-10.772,-10.743,-2.38,-0.196,0.061994
1,20.25,-32.97,-0.4835,0.0155,-0.07325,0.1945,2.7025,98.28,84,369.453,0.56147,-19.329,-3.131,2.47,-27.273,-28.723,-29.4855,-2.848,-1.595,-0.958,-0.107,0.379,-13.4395,-10.743,-10.685,-2.4145,-0.196,0.09958025
1,20.75,-32.505,-0.31825,-0.0211835,-0.068,0.1795,2.7725,98.35,83,369.56,0.54375,-16.3515,-3.131,2.475,-27.491,-28.868,-29.907,-2.848,-1.595,-0.958,-0.107,0.379,-13.75825,-10.7285,-10.685,-2.426,-0.196,0.073881
1,21.25,-28.8265,-0.43519,0.0115,-0.05,0.174,2.63,98.3625,81,369.71125,0.528845,-17.177,-3.131,2.48,-27.6275,-29.072,-30.244,-2.848,-1.595,-0.958,-0.107,0.379,-13.838,-10.714,-10.685,-2.426,-0.196,0.071434
1,21.75,-29.3125,-0.38,-0.0225,-0.05675,0.17904,2.63,98.365,83,369.56175,0.52039,-16.31925,-3.131,2.48,-27.931,-29.307,-30.523,-2.848,-1.595,-0.958,-0.107,0.379,-13.71025,-10.7285,-10.685,-2.426,-0.196,0.06596125
1,22.25,-30.6575,-0.4085,0,-0.0685,0.190915,2.71,98.3525,83,369.4495,0.5038775,-15.20925,-2.74,2.474,-27.84775,-29.45575,-30.902,-2.848,-1.595,-0.958,-0.107,0.379,-13.718,-10.84525,-10.685,-2.38,-0.196,0.07078875
1,22.75,-29.67,-0.375,-0.013,-0.072,0.17125,2.71,98.3725,82,369.478,0.50065,-14.809,-3.131,2.48,-28.043,-29.575,-30.775,-2.848,-1.595,-0.958,-0.107,0.379,-13.75,-10.83075,-10.714,-2.426,-0.196,0.075809
1,23.25,-29.32625,-0.33325,0.013,-0.0755,0.1718775,2.63,98.35,82,369.439,0.50267,-14.93925,-3.131,2.48,-28.183,-29.45575,-31.03,-2.848,-1.595,-0.958,-0.107,0.379,-13.646,-10.7865,-10.685,-2.38,-0.196,0.089064
1,23.75,-30.014,-0.4295,-0.029,-0.0515,0.184,2.63,98.3525,81,369.454,0.48641,-13.7925,-3.131,2.48,-28.267,-29.575,-31.158,-2.848,-1.595,-0.958,-0.107,0.379,-13.67,-10.7865,-10.656,-2.38,-0.196,0.09399925
2,0.25,-29.121,-0.72325,-0.013,-0.041,0.133,2.56,98.4275,77,371.0295,0.59933,-38.657,-3.522,2.48,-24.431,-26.218,-27.6,-2.333,-1.503,-1.048,-0.285,0.158,-11.3005,-9.099,-9.155,-3.179,-0.241,0.05276575
2,0.75,-28.3,-0.585,-0.034,-0.04725,0.1215,2.495,98.435,78,370.88,0.588865,-37.92375,-3.131,2.48,-24.817,-26.76625,-27.82,-2.333,-1.503,-1.048,-0.285,0.158,-10.9765,-9.155,-9.155,-3.179,-0.241,0.0466135
2,1.25,-26.857,-0.5305,0,-0.043,0.1275,2.49,98.42,79.25,370.8745,0.557445,-36.75075,-3.131,2.48,-25.209,-27.24625,-28.38,-2.333,-1.503,-1.048,-0.285,0.158,-11.33,-9.044,-9.127,-3.179,-0.241,0.053981
2,1.75,-27.713,-0.513,-0.013,-0.038,0.136,2.56,98.4225,75,370.9695,0.542945,-36.0115,-3.131,2.48,-25.457,-27.436,-28.81025,-2.333,-1.503,-1.048,-0.285,0.158,-11.212,-9.0305,-9.155,-3.226,-0.241,0.04479025
2,2.25,-27.9895,-0.527,-0.026,-0.049,0.13575,2.5525,98.4225,76.5,371.02775,0.52039,-35.63475,-3.131,2.48,-25.708,-28.043,-28.781,-2.333,-1.503,-1.048,-0.285,0.158,-11.1235,-8.9615,-9.155,-3.20275,-0.241,0.03633275
2,2.75,-28.28275,-0.658,-0.04,-0.057,0.133,2.5175,98.45,74,371.29625,0.51717,-34.504,-3.131,2.48,-25.911,-28.29525,-28.839,-2.333,-1.503,-1.048,-0.285,0.158,-11.1235,-9.03025,-9.155,-3.25,-0.241,0.04349375
2,3.25,-27.73475,-0.53675,-0.04175,-0.05,0.13,2.46,98.45,72.75,371.558,0.48333,-35.05125,-3.131,2.48,-26.425,-28.608,-29.1305,-2.333,-1.503,-1.048,-0.285,0.158,-10.87425,-9.12725,-9.113,-3.238,-0.241,0.052989
2,3.75,-27.9095,-0.651,-0.0815,-0.0785,0.148,2.52,98.4625,73.75,371.404,0.48596,-34.253,-3.131,2.48,-26.634,-28.98425,-29.8465,-2.333,-1.503,-1.048,-0.285,0.158,-10.772,-9.141,-9.099,-3.238,-0.241,0.023465
2,4.25,-28.04,-0.48325,-0.037,-0.054,0.1535,2.5075,98.4425,73.75,371.413,0.48333,-32.7685,-3.131,2.48,-26.74,-28.81025,-29.907,-2.333,-1.503,-1.048,-0.285,0.158,-11.06475,-9.155,-9.099,-3.238,-0.241,0.0502045
2,4.75,-29.226,-0.634,-0.048,-0.05625,0.138,2.415,98.45,75,371.367,0.46722,-31.858,-3.131,2.48,-26.845,-29.189,-29.8465,-2.333,-1.5145,-1.048,-0.285,0.158,-10.801,-9.155,-9.141,-3.238,-0.241,0.03298175
2,5.25,-26.8495,-0.49625,-0.0075,-0.048,0.14575,2.42,98.45,74,371.513,0.448695,-31.835,-3.131,2.48,-27.058,-29.545,-29.87675,-2.333,-1.5145,-1.048,-0.285,0.158,-11.153,-9.155,-9.1825,-3.226,-0.241,0.0540765
2,5.75,-24.266,-0.629,-0.0305,-0.074,0.14,2.4,98.4425,76,371.25,0.42694,-30.7415,-3.131,2.474,-27.273,-29.545,-30.0905,-2.333,-1.503,-1.048,-0.285,0.158,-11.271,-9.238,-9.21,-3.226,-0.241,0.04625275
2,6.25,-25.0955,-0.405,-0.043,-0.048,0.135,2.44,98.415,75.75,371.488,0.43178,-29.5655,-3.131,2.48,-27.40925,-30.09,-30.151,-2.333,-1.503,-1.048,-0.285,0.158,-11.212,-9.321,-9.19625,-3.226,-0.241,0.0347795
2,6.75,-25.75325,-0.439,-0.013,-0.068,0.13775,2.47,98.395,77.5,371.283,0.4269475,-29.561,-3.131,2.48,-27.40925,-30.029,-30.275,-2.333,-1.503,-1.048,-0.285,0.158,-11.3,-9.377,-9.23825,-3.226,-0.241,0.052989
2,7.25,-28.389,-0.4725,-0.023,-0.06375,0.163,2.3225,98.38,79,371.26825,0.41996,-26.227,-2.348,2.48,-27.6,-30.151,-30.492,-2.333,-1.503,-1.048,-0.285,0.158,-11.33,-9.044,-9.266,-3.226,-0.241,0.02339825
2,7.75,-23.71625,-0.393605,-0.0235,-0.053,0.166,2.27,98.3825,78,371.3955,0.4120375,-21.603,-2.348,2.48,-27.71,-30.151,-30.586,-2.333,-1.503,-1.048,-0.285,0.158,-11.389,-9.321,-9.266,-3.226,-0.241,0.03208675
2,8.25,-22.588,-0.40225,0.01125,-0.06075,0.16875,2.25,98.385,77,371.191,0.41969,-8.028,3.914,2.48,-27.931,-29.9075,-30.492,-2.333,-1.503,-1.048,-0.285,0.158,-11.508,-9.321,-9.2105,-3.226,-0.241,0.054143
2,8.75,-13.71575,-0.0905,-0.04,-0.07675,0.2045,2.24,98.41,81,371.29725,0.4297675,2.953,28.962,2.51,-27.71,-29.2775,-29.665,-2.333,-1.503,-1.048,-0.285,0.158,-11.508,-9.335,-9.252,-3.226,-0.241,0.0195415
2,9.25,-0.02,0.18025,-0.0595,-0.097,0.23806,2.0775,98.41,84,371.45575,0.47528,20.661,71.6225,2.516,-27.273,-28.267,-28.723,-2.333,-1.503,-1.048,-0.285,0.158,-11.47825,-9.266,-9.266,-3.1785,-0.241,0.02304975
2,9.75,8.30225,0.9045,-0.075,-0.143,0.262585,2.0425,98.4325,83,371.49075,0.5333375,39.134,126.02,2.76825,-26.115,-26.74,-27.46375,-2.333,-1.503,-1.048,-0.285,0.158,-11.508,-9.266,-9.266,-3.15475,-0.285,-0.00987085
2,10.25,22.089,1.848,-0.2865,-0.17,0.2955,1.99,98.45,80,371.5575,0.58483,60.597,181.992,2.9,-25.13475,-25.28375,-26.115,-2.333,-1.503,-1.048,-0.285,0.158,-11.5375,-9.321,-9.266,-3.226,-0.241,-0.01712
2,10.75,38.844,2.5762,-0.2225,-0.169,0.302,2.01,98.455,80,371.6,0.6565175,78.851,231.895,3.266,-24.146,-24.431,-24.817,-2.333,-1.503,-1.048,-0.285,0.158,-11.508,-9.447,-9.363,-3.226,-0.241,-0.018212
2,11.25,48.879,3.715,-0.32875,-0.15125,0.321,2.075,98.4525,77,371.255,0.689555,90.498,279.445,3.261,-22.9705,-23.0155,-23.63225,-2.333,-1.503,-1.048,-0.285,0.158,-11.5225,-9.321,-9.321,-3.226,-0.241,-0.0198625
2,11.75,64.2985,4.635,-0.173,-0.1285,0.333,2.0375,98.46,78,371.566,0.77083,107.27075,309.973,3.29875,-22.13025,-21.892,-22.8365,-2.333,-1.503,-1.048,-0.285,0.158,-11.33,-9.545,-9.321,-3.226,-0.241,-0.018212
2,12.25,70.022,5.822,-0.205,-0.1265,0.353,2.21,98.4525,75,371.22175,0.8047475,113.6945,320.345,3.386,-21.255,-21.045,-21.402,-2.333,-1.503,-1.048,-0.285,0.158,-11.035,-9.363,-9.321,-3.226,-0.241,-0.02211675
2,12.75,69.261,6.4025,-0.198,-0.1185,0.35424,2.23,98.45,74,371.08975,0.82763,120.063,330.32425,3.298,-20.367,-20.306,-20.632,-2.333,-1.503,-1.048,-0.285,0.158,-11.33725,-9.545,-9.321,-3.226,-0.241,-0.05830675
2,13.25,71.59275,6.0625,-0.19967,-0.11,0.3845,2.325,98.48,72,371.073,0.864365,116.75275,324.06275,3.2965,-20.225,-19.9445,-20.4485,-2.333,-1.503,-1.048,-0.285,0.158,-11.212,-9.405,-9.377,-3.226,-0.241,-0.05472625
2,13.75,69.10875,6.0405,-0.246,-0.097,0.3715,2.285,98.4725,70,371.03975,0.87572,107.01525,306.842,3.3185,-19.76575,-19.7855,-19.96425,-2.3215,-1.503,-1.048,-0.285,0.158,-11.33,-9.377,-9.545,-3.226,-0.241,-0.072814
2,14.25,58.5165,6.628,-0.1235,-0.0855,0.3725,2.35,98.45,69,371.07875,0.886515,95.001,275.14025,3.314,-19.353,-19.5095,-19.667,-2.333,-1.503,-1.048,-0.285,0.158,-11.271,-9.405,-9.377,-3.2025,-0.241,-0.02733
2,14.75,50.13225,5.7775,-0.21275,-0.05,0.351,2.41,98.48,68,370.7975,0.8728175,83.0385,238.54625,3.226,-19.042,-19.275,-19.431,-2.333,-1.503,-1.048,-0.285,0.158,-10.9765,-9.33525,-9.433,-3.21425,-0.241,-0.05356825
2,15.25,34.0805,5.056,-0.155,-0.04275,0.361,2.54,98.48,67.75,370.88575,0.878865,59.4,182.5785,3.226,-18.812,-19.042,-19.275,-2.31,-1.503,-1.048,-0.285,0.158,-11.22675,-9.517,-9.377,-3.226,-0.252,-0.018212
2,15.75,20.05,4.045,-0.13,-0.047,0.334,2.495,98.51,67,370.89625,0.892555,42.299,138.94025,2.922,-18.735,-19.042,-19.275,-2.333,-1.503,-1.048,-0.285,0.158,-11.006,-9.377,-9.433,-3.226,-0.241,-0.018212
2,16.25,4.36325,2.368,-0.12675,-0.04675,0.31725,2.42,98.51,68,371.06325,0.8966675,18.05,87.27775,2.522,-18.94575,-19.431,-19.667,-2.333,-1.503,-1.048,-0.285,0.158,-10.9035,-9.3215,-9.419,-3.15475,-0.2465,0.030263
2,16.75,-6.685,0.83075,-0.1135,-0.04475,0.2727125,2.43,98.48,69,371.0615,0.88611,-7.959,40.704,2.51,-19.1775,-19.64725,-19.905,-2.333,-1.503,-1.048,-0.285,0.158,-10.93275,-9.377,-9.377,-3.20225,-0.241,0.01462475
2,17.25,-17.181,0.1215,-0.054,-0.0305,0.216,2.45,98.48,70.75,371.108,0.88403,-35.7455,9.393,2.48,-19.49925,-20.225,-20.469,-2.333,-1.503,-1.048,-0.285,0.158,-10.96225,-9.2935,-9.363,-3.226,-0.241,0.01816
2,17.75,-23.924,-0.17825,-0.075,-0.026,0.15639,2.495,98.4575,72,370.93,0.851475,-46.616,-0.783,2.48,-19.905,-20.796,-21.212,-2.333,-1.503,-1.048,-0.285,0.158,-10.93975,-9.2935,-9.30725,-3.226,-0.241,0.030263
2,18.25,-26.316,-0.375,-0.0655,-0.01575,0.13925,2.54,98.43,73,371.0265,0.835765,-47.753,-2.348,2.48,-20.064,-21.1285,-22.065,-2.333,-1.503,-1.048,-0.285,0.158,-10.977,-9.266,-9.155,-3.167,-0.241,0.030263
2,18.75,-27.1,-0.373,-0.05,-0.02675,0.13,2.59,98.4025,75,371.09675,0.81522,-47.753,-3.131,2.48,-20.5095,-21.55,-22.7695,-2.333,-1.503,-1.048,-0.285,0.158,-10.89625,-9.238,-9.27975,-3.226,-0.241,0.02503025
2,19.25,-29.65175,-0.55125,-0.04125,-0.033,0.1581,2.6,98.375,75,371.311,0.789845,-46.2,-3.131,2.48,-21.212,-22.152,-23.586,-2.333,-1.503,-1.048,-0.285,0.158,-10.9475,-9.266,-9.2105,-3.238,-0.241,0.030263
2,19.75,-32.312,-0.58675,-0.023,-0.0315,0.154,2.62,98.3925,75,371.18375,0.78658,-45.493,-3.131,2.48,-21.55,-22.68,-24.052,-2.333,-1.503,-1.048,-0.285,0.158,-10.801,-9.224,-9.1825,-3.238,-0.241,0.0556565
2,20.25,-32.211,-0.649,-0.0331295,-0.0385,0.15925,2.61,98.38,76,371.252,0.7697075,-43.759,-3.131,2.48,-21.892,-23.129,-24.527,-2.333,-1.503,-1.048,-0.285,0.158,-10.977,-9.155,-9.16875,-3.226,-0.241,0.047245
2,20.75,-32.902,-0.653,-0.053,-0.04275,0.1418275,2.6325,98.38,76,371.21425,0.74594,-43.729,-3.131,2.48,-22.13025,-23.586,-24.88975,-2.333,-1.503,-1.048,-0.285,0.158,-11.19725,-9.266,-9.16875,-3.226,-0.241,0.02666725
2,21.25,-30.4575,-0.53475,-0.038,-0.0385,0.137,2.57,98.4025,77,370.9955,0.740305,-43.3785,-3.131,2.48,-22.459,-23.93475,-25.23375,-2.333,-1.503,-1.048,-0.285,0.158,-11.10875,-9.21,-9.19625,-3.238,-0.285,0.030263
2,21.75,-30.723,-0.83075,-0.026,-0.05775,0.13975,2.59,98.4225,78,371.089,0.71533,-43.205,-3.131,2.48,-22.859,-24.336,-25.507,-2.333,-1.503,-1.048,-0.285,0.158,-11.19725,-9.27975,-9.1825,-3.226,-0.241,0.03043175
2,22.25,-27.736,-0.63375,-0.026,-0.06,0.152,2.5275,98.45,77,371.074,0.684725,-42.068,-3.131,2.48,-23.311,-24.623,-26.115,-2.333,-1.503,-1.048,-0.285,0.158,-11.20425,-9.266,-9.1825,-3.226,-0.241,0.029982
2,22.75,-27.4855,-0.6725,-0.026,-0.04775,0.14,2.555,98.45,77,371.11775,0.6674025,-40.931,-3.131,2.48,-23.494,-24.817,-26.425,-2.333,-1.503,-1.048,-0.285,0.158,-11.271,-9.224,-9.155,-3.226,-0.241,0.0480385
2,23.25,-26.52925,-0.65125,-0.038,-0.055,0.131,2.59,98.45,78,371.03725,0.63961,-39.1115,-3.131,2.48,-23.7945,-25.308,-26.87175,-2.333,-1.503,-1.048,-0.285,0.158,-11.271,-9.155,-9.155,-3.179,-0.241,0.04630475
2,23.75,-28.44975,-0.623,-0.0185,-0.058,0.1375,2.555,98.4775,77,371.133,0.62325,-40.6255,-3.131,2.48,-24.099,-25.73325,-27.2195,-2.333,-1.503,-1.048,-0.285,0.158,-11.315,-9.127,-9.155,-3.238,-0.241,0.03731025
3,0.25,-27.87575,-0.822,-0.013,-0.058,0.099,2.4525,98.25,69.75,371.1585,0.8994,-45.98475,-3.131,2.48,-18.85025,-20.69375,-24.431,-2.287,-1.549,-1.23,-0.598,-0.019,-9.377,-6.178,-7.742,-3.226,-0.419,0.08630775
3,0.75,-23.79,-0.7695,0,-0.038,0.087,2.46,98.2275,70,371.022,0.859525,-45.479,-2.9355,2.48,-19.4315,-21.423,-24.817,-2.287,-1.549,-1.23,-0.598,-0.019,-9.321,-6.178,-7.742,-3.226,-0.419,0.12515
