DOY2,HR2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TA_1_1_1,RH_1_1_1,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,USTAR_1_1_1,TS_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,PA_1_1_1,FC_1_1_1,SC_1_1_1,LE_1_1_1,SLE_1_1_1,H_1_1_1,SH_1_1_1,NEE
1,0.25,0.2394342081,0.4051877452,0.144858194100001,2.8374704891,352.701070495,371.530173105,0,12.96936875,100.00745,426.598393,11.1465045,6.29566065,1.0714294,7.52990025,7.47912987499998,7,4.8310609,100.731235,1.742930125,1.18196745,12.775418825,8.602725225,19.523569225,2.8486665,2.0319866
1,0.75,0.23701235645,0.427458772400002,0.109882991599999,2.77980052109999,352.50968922,372.01534175,1,12.7408575,100.0315625,426.7862765,10.9906715,6.2362474,1.022156775,7.514058725,5.7110864,5.8125,4.65530399999999,100.7434875,1.892268,1.169346,15.170218125,8.3805606,23.12875105,2.617769775,2.033921825
1,1.25,0.2375424387,0.63042103755,0.1406066569,2.588744065,352.565633255,370.7703591,1.6155712316,12.528086,100.224675,425.964055,11.1611,6.175286125,1.0198845,7.509995,6.43491675,5.79999999999998,3.44656925,100.7312,2.0962532,0.88299825,10.96357585,7.47128899999999,20.212347875,2.7107336,2.7766115
1,1.75,0.2403920475,0.43798898415,0.241627859199998,2.7851032863,353.638253995,369.9267473,1.06175685015,12.7194075,100.215105,425.8898401,10.86877795,6.1784033,1.02322445,7.43625,7.1110424,1.4125053,2.1723755,100.7298,1.9562142,0.914667,12.98295745,8.65136099999998,17.776926925,3.3429852,1.765995675
1,2.25,0.24302937225,0.47584039075,0.298124188699997,2.84529494035,354.78337364,371.3,1.9195193207,12.9704245,100.272455,426.2171748,11.0449573,5.7267646,1.0134496,7.369172075,7.0116138,6.12499999999999,1.85197425,100.7282,1.821276825,0.877111,14.3374011,8.039952875,12.1001125,3.38132354999999,1.94671375
1,2.75,0.349846904175,0.441954938399999,0.5108447201,2.738459829275,354.878045855,372.112380025,1,12.982976,100.23495,425.542406875,10.883104275,6.254157,1.0415385,7.361160375,6.806728,6.78793192499999,1.5687935,100.71504,2.01588875,1.1567561,20.5,6.63461175,18.18376415,2.824430375,2.202235125
1,3.25,0.366948925950001,0.4819237943,0.415656349875,2.71017299345,356,373.1,1,12.7462145,100.0614175,425.973788625,10.795564775,6.593907,1.0614055,7.31087355,5.75577819999999,5.77499999999999,1.31137075,100.6997,2.396046125,1.0230575,15.94685985,6.77771765,17.3875365,2.76493755,2.382907375
1,3.75,0.2433856173,0.4275919197,0.278663135,2.5104821653,350.04453802,365.4,0.675262475550004,12.706822,100.054125,426.920947225,10.408425625,6.682730125,1.0634836,7.2954138,5.27951475,6.600948175,2.86674322499999,100.7,1.9617151,1.004406975,14,7.57230967500001,16.9652831,4.0112764,1.7925064
1,4.25,0.23772005135,0.3619314059,0.13849635,2.71182295889999,348.07687055,364.552170885,0.615079315400005,12.5127605,100.2091975,426.973881875,11.66800655,6.33875865,1.03443135,7.305310225,4.40849275,3.058193975,2.72499999999999,100.7,1.9459679,1.11108755,13.55,8.7341291,25.1899618,3.526534625,2.00160185
1,4.75,0.24623800425,0.4388630807,0.1838632,2.5842973235,348.21030912,364.35443719,0.940121706700002,11.82,100.1183575,427.22699865,11.42460595,6.5816325,1.031395325,7.336953475,4.12941974999998,5.35616299999994,2.2432528,100.7,2.03199455,1.062757075,14.6511361,7.85426847499998,21.2619982,3.20781842499999,2.4833012
