DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.33914,0.516603995,-26.5507645,396.53281,4.9004837,0.26336989,-0.19329999999997,61.73137,80.7791,2.2275364,2.6893091,-76.689595,0,0,223.935635,1.7353727,300.92181
1,0.75,0.314495,0.81827737,-27.829314,396.744895,4.90781565,0.27530391,-0.33927999999997,62.08606,80.76368,2.1822339,2.7217239,-75.781607,0,0,223.36668,1.73297325,300.69807
1,1.25,0.33725,0.51077058,-25.185522,396.677275,4.8690905,0.277595935,-0.471379999999985,63.2072,80.75888,2.1605944,2.6665776,-75.99988,0,0,224.37301,1.72229,300.33498
1,1.75,0.35627,0.21605086,-25.742763,396.81795,4.84605,0.2806594,-0.57716499999998,63.800835,80.7728,2.0607858,2.7233946,-76.7100325,0,0,224.375775,1.71738135,299.40922
1,2.25,0.3515,0.40744146,-28.129983,397.16548,4.8235609,0.31424822,-0.78181499999997,64.89988,80.77064,1.9957478,2.69194995,-75.496495,0,0,223.51332,1.709549,300.39267
1,2.75,0.38611,0.329558135,-24.5446195,397.34156,4.79739605,0.26512455,-1.15394,66.607345,80.759035,1.87798155,2.6393878,-76.5167205,0,0,223.05533,1.6915211,299.56121
1,3.25,0.385,0.38856161,-23.262311,397.50483,4.78299325,0.262976545,-1.27408,67.18251,80.763635,1.8324267,2.6551503,-75.1917085,0,0,223.75685,1.710037,299.15375
1,3.75,0.368895,0.09795824,-20.918463,397.4528,4.7247783,0.24345723,-1.42409,67.668555,80.75573,1.7234657,2.6047778,-74.699901,0,0,222.865445,1.690463,298.36404
1,4.25,0.39825,0.05256719,-23.5749485,397.1323,4.7328442,0.24920156,-1.8148,68.45288,80.745885,1.73047935,2.5231108,-73.06802,0,0,223.6687,1.715615,298.16622
1,4.75,0.40225,0.057692975,-21.262586,397.41525,4.7774958,0.24027402,-1.99909,68.971695,80.758725,1.5923092,2.51386245,-73.227602,0,0,223.374515,1.699202,297.605245
1,5.25,0.404875,0.229529015,-19.579758,397.16738,4.7771728,0.251013935,-2.13906,68.941435,80.757765,1.6331485,2.45539845,-71.3903395,0,0,223.614405,1.682579,296.554715
1,5.75,0.4109,0.28612344,-18.474774,397.51625,4.77669195,0.22759653,-2.386695,70.31879,80.76806,1.5087181,2.4016541,-71.737245,0,0,223.819335,1.7180421,296.850095
1,6.25,0.39478,0.13884968,-22.004571,397.86239,4.8092005,0.23915356,-2.5463,71.17493,80.77801,1.45352075,2.4723161,-72.1829155,0,0,223.42358,1.73378115,296.07592
1,6.75,0.412165,0.23120143,-23.325606,397.81768,4.7840893,0.24256895,-2.44398,71.42045,80.80083,1.423265,2.52921925,-72.5565225,0.1952403,0,222.338145,1.76778325,294.552945
1,7.25,0.36555,0.71886159,-21.513502,398.00111,4.7564471,0.23438054,-2.48124,71.43989,80.806785,1.46163995,2.46613075,-49.483698,15.4381965,3.5391705,222.81373,3.2581695,296.29645
1,7.75,0.25848,3.93342705,-12.939142,397.85795,4.76589565,0.254913145,-2.264515,69.446485,80.8219,1.563136,2.3754939,-24.884419,95.502558,69.713177,221.84214,19.732496,296.769
1,8.25,0.0878675,7.6126717,7.4937696,397.316925,4.87855485,0.30117214,-1.2724,66.12213,80.835815,1.8061618,2.1833074,44.7684055,262.5447,165.09498,220.763285,30.168634,301.60258
1,8.75,-0.27711,13.6347355,39.157158,397.3182,5.0010752,0.372512895,-0.113284999999963,61.831195,80.84826,2.25162355,2.6368523,127.191155,457.63556,265.95425,222.385115,39.0348445,308.542245
1,9.25,-0.48598,19.314383,73.03407,397.09289,5.03396315,0.442659165,1.02675000000001,58.1801,80.85012,2.6108398,3.0826544,203.215225,629.38504,358.75655,224.64516,48.150861,315.44297
1,9.75,-0.62122,23.462791,102.23893,396.94571,5.0618949,0.47862394,2.35348,53.40984,80.85551,3.021287,3.30666815,271.3944,776.666015,443.527085,227.10561,59.399587,323.78997
1,10.25,-0.77227,26.0601805,127.63645,397.001965,5.03407295,0.51708409,2.97876,49.46044,80.84478,3.6487885,3.7564213,326.674185,905.62733,516.285505,230.84607,70.720195,330.91204
1,10.75,-0.86078,27.915726,145.293735,396.7485,4.9774174,0.54046191,3.75669,45.69833,80.82192,4.25163395,3.9663665,368.72186,1001.20675,575.08948,233.637275,80.24016,337.741045
1,11.25,-0.93304,29.571611,168.5759,396.50889,4.9323406,0.59040207,4.83258,42.780585,80.79821,4.7284913,4.1245908,398.33366,1077.8359,610.876475,235.09975,87.8314365,343.90632
1,11.75,-1.0027,30.262317,182.98398,396.48144,4.9712526,0.61953421,5.51576,41.18738,80.7396,5.1500993,4.4165075,413.6263,1129.6068,633.8608,236.07369,91.84319,348.7291
1,12.25,-1.06645,31.724045,182.41832,396.80522,4.95751305,0.644231705,6.0085,38.508715,80.686555,5.57437325,4.5845648,415.07391,1144.4219,639.8751,236.572195,92.21904,351.99519
1,12.75,-1.0689,32.766336,187.032,396.377625,4.8869497,0.6442987,6.6456,37.0991,80.6414,5.9075786,4.7326324,405.62405,1137.1103,631.8897,238.870975,90.774832,354.186675
1,13.25,-0.973065,32.511207,179.60845,396.439215,4.767162,0.66439266,7.055845,34.655835,80.61247,6.2348746,4.67312015,380.69032,1087.2287,601.8091,240.26826,86.13277,355.89733
1,13.75,-0.98217,29.2374055,170.87207,396.19609,4.7010924,0.65007728,7.50018,33.998015,80.593445,6.61111635,4.6993923,341.990515,1009.3165,554.02298,241.21925,79.37968,355.13945
1,14.25,-0.92333,26.077607,147.96417,396.38943,4.70127395,0.65587938,7.6279,33.63448,80.57724,6.6037691,4.76536215,290.81272,893.693885,489.01775,241.9033,70.77587,353.14986
1,14.75,-0.80905,23.0405885,125.04967,396.635575,4.76507375,0.650633725,7.821005,32.93357,80.58859,6.665824,4.6661485,231.22028,773.25724,415.7611,241.71434,61.751347,351.3543
1,15.25,-0.658125,20.941813,96.9034575,396.792825,4.758053,0.64567618,7.91277,33.5541,80.59351,6.7399094,4.6947513,162.01665,632.897055,331.3455,241.29675,51.6378415,348.01514
1,15.75,-0.49897,17.7938965,61.934361,396.4002,4.7325174,0.61612487,7.82706,33.45812,80.59295,6.6378202,4.64672725,89.8344785,464.014135,234.53675,238.46208,40.788691,343.47597
1,16.25,-0.29944,13.592933,27.079029,396.51678,4.79161725,0.58306485,7.51508,34.487375,80.60437,6.3548752,4.44416885,21.443362,288.96163,141.73006,236.53558,30.5765355,338.48645
1,16.75,-0.0747305,8.45627215,-6.945237,397.30748,4.8188316,0.48927733,6.6748,36.35243,80.61639,5.9271424,3.9146372,-41.01926,114.43174,57.1028935,235.728305,17.186375,331.974035
