DOY2,HR2,USTAR,TA,WS,FC,H,LE,H2O,CO2,SW_IN,LW_IN,SW_OUT,RH,TS,PA
1,14.75,0.17,0.2151666675,1.383,0.57,16.174,30.158,4.756456214,418.6525338,192.5,273.8166667,34.028333335,66.601666,2.5,99.468
1,15.25,0.1815,0.1940416665,1.379,0.698,13.603,25.696,5.339586231,421.14365675,146.6666617,277.650005,25.3033335,66.5349985,2.5,99.45625
1,15.75,0.158,0.2529166675,1.4575,0.683,4.573,20.791,4.606898931,420.1838363,108.38333335,276.68333335,20.460000335,64.145001,2.5,99.449
1,16.25,0.173,0.244979167,1.3855,1.034,0.3545,17.165,4.481709609,420.3304179,69.421667165,275.6999967,12.97500015,66.763333665,2.5,99.50475
1,16.75,0.177,-0.2764166655,1.313,1.1905,-2.686,15.821,5.5033502875,420.6535889,26.66500017,273.61666335,4.85350005,67.700000835,2.5,99.5125
1,17.25,0.135,-0.853791667,1.2375,1.208,-7.708,10.864,5.033505613,421.266162,3.356666613,271.4166667,1.4603333,69.62333167,2.54,99.531
1,17.75,0.1305,-1.121895842,1.131,1.2525,-7.343,9.58,4.9834447345,422.12923885,-1.1598333335,272.8666683,0.566999997,71.593333,2.52,99.5455
1,18.25,0.169,-1.5802708255,1.018,1.1235,-3.289,1.787,4.708814819,424.1112859,-2.027833333,280.9166733,0.409666677,75.073334,2.5,99.563
1,18.75,0.117,-1.7187500085,0.982,0.761,-4.299,-0.377,4.694918065,424.056343,-1.9471666835,277.7,0.53000001,78.06000267,2.4,99.623
1,19.25,0.154,-1.959645842,1.0395,0.638,-2.848,1.2,4.6200304525,425.9599496,-1.9221666665,276.51666835,0.537333343,81.163334,2.36,99.6455
1,19.75,0.117,-2.1898333335,0.927,1.072,-5.8795,1.5185,4.7583916025,427.31583805,-1.8860000165,273.8833317,0.480999993,81.4116655,2.305,99.59775
1,20.25,0.132,-2.611520842,0.9695,1.3195,-5.224,3.9855,4.731187239,426.1330812,-1.5980000165,274.50000335,0.440666667,81.38499817,2.3,99.6055
1,20.75,0.132,-3.055458342,0.941,0.49,-3.508,2.693,4.594049026,427.3265987,-1.28600002,279.44999665,0.51183334,86.56666833,2.3,99.60775
1,21.25,0.112,-3.2868125,0.916,0.634,-6.536,5.946,4.627916858,427.3396591,-1.38383335,276.78333165,0.380666667,86.09999833,2.3,99.607
1,21.75,0.105,-3.227458342,0.752,0.762,-4.331,2.128,4.427468061,430.3783055,-1.41733335,278.6,0.502333332,84.733332,2.3,99.57425
1,22.25,0.109,-3.357145808,0.873,0.9615,-6.427,4.923,4.440869098,431.2317416,-1.3206666485,277.816665,0.408666665,87.600001,2.3,99.55075
1,22.75,0.092,-3.312916675,0.805,0.775,-1.628,3.699,4.694097029,431.9263112,-1.269833335,278.61667,0.379166665,88.40000133,2.2975,99.545
1,23.25,0.095,-3.26366665,0.8275,0.597,-2.678,1.128,4.768515524,430.3497409,-1.3221666665,276.900005,0.53566666,88.133334,2.255,99.499
1,23.75,0.1045,-3.296749992,0.935,0.914,-3.721,4.1475,4.35304088,429.7833348,-1.5764999335,271.6166683,0.66900001,89.31666817,2.2,99.52925
2,0.25,0.112,-1.374333325,1.105,1.114,-2.2765,3.4365,5.414001842,430.48123365,-1.0926666765,300.13333165,0.265666662,88.96666733,1.6,99.44125
2,0.75,0.107,-1.138958334,1.029,0.937,-2.3765,1.845,5.476694577,431.22770585,-0.845333327,297.6000067,0.232666665,88.56666567,1.6,99.49425
2,1.25,0.1275,-1.3216875165,1.0415,0.588,-0.831,3.641,5.3060959995,428.219722,-1.037333343,299.3000067,0.2563333315,87.899999,1.6,99.4955
2,1.75,0.128,-0.985166676,1.0365,1.308,-5.057,10.052,5.767943997,428.7088286,-0.917999993,300.13333,0.2749999985,86.033333,1.6,99.49625
2,2.25,0.149,-1.093187492,1.035,1.017,-0.877,2.731,5.320208085,434.8067673,-0.90166668,301.4000033,0.255833333,88.600001,1.6,99.505
2,2.75,0.12,-1.478291667,1.1125,1.208,-1.462,14.056,5.110717446,428.289135,-0.99466664,300.0666733,0.2021666615,88.53333033,1.6,99.4815
2,3.25,0.121,-1.5599791835,0.9875,0.18,0.8775,1.764,5.3271923325,432.5312235,-0.934333337,300.16667,0.26583333,89.266666335,1.95,99.50325
2,3.75,0.1475,-1.515666667,1.159,1.245,-0.124,4.937,4.851945511,425.3935124,-0.889000003,300.6333433,0.288666657,89.33333067,2.2,99.5
2,4.25,0.119,-1.4307083415,1.049,0.74,-0.998,3.484,4.7227924025,428.987416,-1.08699999,297.29999,0.393000007,88.26666767,2.2,99.525
2,4.75,0.117,-1.5645416585,1.109,1.046,0.242,3.683,4.875399002,431.9583094,-1.08700004,295.36667,0.2976666635,90.30000033,2.2,99.55675
2,5.25,0.133,-1.4081666665,1.077,1.109,-0.829,2.461,4.819658009,431.882729,-1.069333337,291.13333,0.3383333265,88.96666733,2.2,99.6205
2,5.75,0.113,-1.0749375,1.097,0.8185,0.0275,0.935,4.915719892,434.1081012,-1.189999993,292.93334,0.304666667,88.73333233,2.2,99.627
2,6.25,0.099,-1.2565,1.132,1.349,0.475,4.857,4.837045397,431.41395855,-1.021,292.86667,0.332166665,91.56666567,2.615,99.622
2,6.75,0.1005,-1.1995,1.04,0.946,0.3605,2.492,4.801276001,433.7974712,-0.6296666865,295.1833333,0.538999997,92.34999983,2.6625,99.646
2,7.25,0.0905,-0.79125,1.0625,1.006,0.177,5.133,4.724266754,430.4418888,1.086000015,294.033335,1.130000003,90.733332,2.61,99.611
2,7.75,0.0975,-0.9491875165,1.0625,1.101,0.3365,0.377,5.051536977,435.6890519,13.55050017,293.8500017,5.934999933,92.399999,2.6,99.608
2,8.25,0.128,-1.2228541685,1.167,1.223,1.5505,5.139,5.046290929,441.5902148,42.861666335,292.03333,14.21666633,89.33333367,2.6,99.5935
2,8.75,0.115,-0.660270835,1.046,1.476,4.042,8.613,5.323783576,432.249024,77.339998835,292.86665835,31.41333267,84.36833333,2.02,99.625
2,9.25,0.142,0.2869583345,1.388,1.004,11.9675,19.583,5.4722104335,430.8701915,118.88333335,295.21667,50.323334,76.174997835,1.6,99.6055
2,9.75,0.1445,0.943062508,1.5255,0.935,12.767,41.655,5.486371016,428.8459897,158.49999835,292.933335,53.27333467,72.81333433,2.19,99.545
2,10.25,0.179,1.696354167,1.426,0.584,18.76,36.766,5.882239013,427.9008996,221.9166617,292.35000165,54.31,69.84333533,2,99.54575
2,10.75,0.186,2.0809583335,1.555,0.332,23.911,45.596,5.318142808,426.3005849,259.366665,289.90000335,64.73666767,65.6750005,1.76,99.52425
2,11.25,0.187,2.3748541625,1.513,0.4055,26.478,37.073,5.4839727515,425.1072502,242.75,292.3333333,65.87666567,65.07333333,1.75,99.50275
2,11.75,0.2065,2.816958328,1.461,0.4775,31.388,48.99,5.4834738315,425.24792615,255.20000335,295.0833317,71.276666,62.7716655,1.75,99.4765
2,12.25,0.209,2.8035416505,1.601,0.348,29.4845,46.1095,5.2262789105,424.461546,268.03333,294.6666667,80.463333165,64.29666367,1.61,99.43825
2,12.75,0.234,3.009895842,1.5405,0.243,27.372,45.895,5.215398098,423.9090734,280.3,296.3333333,79.0083325,62.096667,1.6,99.4115
2,13.25,0.204,3.1332083255,1.5385,0.47,28.089,46.133,5.321177324,422.8232006,254.2000033,301.3999967,68.82833483,61.929999,1.645,99.40975
2,13.75,0.227,3.1023541585,1.541,0.096,21.217,54.488,5.076297603,421.8204398,238.5499967,299.36666335,69.168332335,60.80166567,1.7,99.3115
2,14.25,0.261,3.018062492,1.526,0.29,27.494,47.81,5.247101191,422.1122338,228.4999967,300.000005,64.908333,60.600001,1.69,99.33125
2,14.75,0.217,3.1560000255,1.495,0.442,23.394,45.3065,4.998606704,421.9566104,187.41667,300.01666165,57.894999835,61.049999835,1.75,99.383
2,15.25,0.219,3.0109583335,1.415,0.3005,17.74,34.9305,5.2904437895,422.29073335,151.95000165,299.35000165,46.133334,61.331667665,1.75,99.43575
2,15.75,0.2145,3.0082708505,1.3875,0.2695,10.665,33.935,5.4129325665,421.99934345,125.85,303.75,40.3316665,63.203333165,1.75,99.43025
2,16.25,0.1995,2.7849166585,1.551,0.685,4.276,34.6625,5.2812968115,421.39929065,94.5000005,301.06666665,26.243333835,62.933333,1.75,99.389
2,16.75,0.179,2.774125017,1.435,0.7535,0.548,21.1745,5.321973486,421.3181011,57.55333467,301.7999967,16.54499983,64.5166665,1.765,99.391
2,17.25,0.1765,2.4758333255,1.321,0.889,-4.93,15.826,5.731176724,422.2193128,26.54999967,302.6000067,8.2723334,68.858333665,1.7,99.422
2,17.75,0.155,2.124375017,1.3575,0.9635,-5.799,11.971,5.018773874,422.381581,3.245333367,304.2333367,1.638333303,71.19999933,1.7,99.45225
2,18.25,0.143,1.673041673,1.301,0.875,-6.189,6.063,5.472753507,423.4332382,-0.96366666,304.0333367,0.265666667,76.25333283,1.7,99.467
2,18.75,0.1225,0.971333332,1.1365,0.842,-5.5155,4.426,6.0321797205,425.86113265,-1.259666667,304.2666633,0.19816666,77.2566655,2.8,99.47275
2,19.25,0.141,0.470270825,1.137,1.215,-5.315,5.8655,5.7541532435,423.72543945,-1.278666657,302.4000033,0.2073333315,78.62666567,1.7,99.46275
2,19.75,0.088,0.154312516,1.283,1.05,-1.9275,2.3095,6.2357811795,427.9354502,-1.247666665,300.5333283,0.351999995,82.03333267,1.7,99.44875
2,20.25,0.1085,-0.190520838,1.1145,1.232,-3.596,3.662,5.846714376,427.9506191,-1.332,299.48333165,0.476666673,83.2333335,1.6875,99.412
2,20.75,0.099,-0.6254999995,1.202,0.84,-0.651,3.427,5.83983284,428.2787943,-1.2766666665,300.23333335,0.447000003,84.19999933,1.605,99.396
2,21.25,0.114,-0.795770824,1.3235,0.813,-4.437,2.2065,4.966175922,430.5099493,-1.340333312,301.0833267,0.404166667,84.866666,1.6,99.419
2,21.75,0.118,-0.7111666725,1.251,1.178,-6.091,4.344,5.624360006,434.8752936,-1.1863333315,298.0333367,0.45133333,84.4833335,1.6,99.411
2,22.25,0.135,-0.596979168,1.045,1.16,-1.488,4.232,5.675898934,425.7880434,-1.228333333,301.2333367,0.421666673,86.633334,1.6,99.37475
2,22.75,0.115,-0.5897708325,1.133,0.664,-0.74,1.738,6.373858245,427.8950197,-1.152666667,299.1000067,0.327999997,88.56666833,1.715,99.379
2,23.25,0.115,-0.63500002,1.0675,0.5825,-0.639,2.698,5.3888300935,428.3423228,-1.054666667,303.2333267,0.4014999965,87.2666665,2.225,99.38475
2,23.75,0.102,-1.016666667,1.086,1.0885,-0.947,5.552,5.9094805975,428.27378075,-1.084666667,299.7000033,0.376,88.63333367,1.79,99.38625
3,0.25,0.0975,-0.926125003,0.985,1.3025,-2.004,2.4405,7.188276991,429.6088125,-2.1133334,278.93334,0.3924999985,86.333336,4.655,99.314
3,0.75,0.08,-1.20675,1.017,1.5235,-1.98,0.567,6.970817166,435.0061632,-2.3526667,273.0000033,0.5056666715,87.23333233,4.65,99.3095
3,1.25,0.092,-0.908270836,0.936,1.01,-0.73,1.792,7.019726356,431.1218824,-2.414666667,272.0333433,0.644000013,88.40000167,4.5,99.30325
3,1.75,0.089,-1.405,1.0915,1.2455,-1.892,1.4,6.188377771,431.3559241,-2.469666667,272.7333267,0.538666663,88.80000033,4.45,99.3135
3,2.25,0.083,-1.6012083165,1.013,1.379,-1.906,1.8345,6.1016245155,435.06835955,-2.474333433,275.7666633,0.789999993,89.5,4.435,99.3045
3,2.75,0.096,-1.9237500005,0.9205,1.5225,-3.901,2.5335,6.594772659,436.9139428,-2.293,277.2666633,0.73,89.83333333,4.35,99.31275
3,3.25,0.0925,-2.047520825,0.932,1.475,-2.193,3.4595,6.052252035,439.7604525,-2.0886666,278.4333433,0.725666673,90.96666733,4.25,99.29925
3,3.75,0.084,-1.7719583335,0.846,1.5965,-5.182,4.6435,6.9689847145,440.34146105,-2.186666633,277.56667,0.676333347,90.36666633,4.16,99.29775
3,4.25,0.074,-1.155124992,0.9705,1.818,-2.29,3.766,6.456354524,439.3892948,-2.070333267,274.7999967,0.804666667,90.40000133,4.1375,99.285
3,4.75,0.0805,-0.942499992,0.7965,1.7025,-1.91,3.208,7.411472912,439.3949876,-2.291666733,260.1000067,0.68899999,92.016666335,4.1,99.29425
3,5.25,0.085,-0.435,0.955,1.385,-2.9585,2.389,5.826881615,437.4014364,-2.111666667,272.1333333,0.675000013,91.966665835,4,99.29175
3,5.75,0.09,0.389083366,0.883,1.35,-1.453,3.374,7.887237961,432.979557,-1.808333333,274.0999933,0.677333333,92.93333167,4.1,99.2875
3,6.25,0.083,0.3880207995,0.8965,1.432,-1.249,4.154,6.4103510965,424.7835857,-0.91266668,268.1000067,0.82733333,94.366666,4.1,99.308
3,6.75,0.078,0.6982291775,0.82,1.381,-1.394,1.8945,6.4879367525,433.664523,5.134666767,272.5333367,2.218666627,94.783334,4.08,99.31375
3,7.25,0.082,0.6871666635,0.901,0.651,0.625,4.129,5.890904262,433.9275712,35.74666667,275.6000067,6.167666667,92.19999933,4.1,99.333
3,7.75,0.107,0.6948333355,1.1415,1.017,2.546,11.362,6.123661353,439.2977665,97.993334,272.26667,16.833333,86.51666517,4,99.338
3,8.25,0.112,1.5401249835,1.25,0.7635,9.904,21.2455,6.7754286775,433.126514,154.2333373,280.76666,33.50333333,76.663333,3.995,99.332
3,8.75,0.1335,1.857937509,1.31,0.387,17.553,28.748,6.6922923445,432.15703675,233.3333367,275.4000067,55.59,70.586667335,3.9,99.3375
3,9.25,0.14,2.614791661,1.2005,-0.584,28.3215,40.239,6.853165948,426.5147653,305.3333433,280.76666,60.01333233,65.153333,3.85,99.31225
3,9.75,0.155,3.3311458585,1.2505,-0.6135,34.253,51.717,6.8554042685,426.14066725,321.46666,285.1666633,56.9033335,62.66,3.695,99.303
3,10.25,0.199,4.206999967,1.2845,-1.114,41.007,65.5765,7.1903378125,422.32646195,415.86666,291.56666,65.16666567,60.3249995,3.65,99.26925
3,10.75,0.208,5.006041642,1.3085,-1.09,54.439,64.36,7.618146377,423.1759045,479.0333267,291.6666667,74.31,59.67333333,3.65,99.266
3,11.25,0.206,5.546875,1.24,-0.7735,62,72.0585,7.1480866125,421.9279284,486.7,291.93333,79.50666767,56.41,3.7,99.23175
3,11.75,0.207,5.440958375,1.2585,-0.517,88.526,75.44,6.877811665,422.32438295,538.71667,297.8333383,91.41666567,53.75,3.805,99.18525
3,12.25,0.2265,5.749833325,1.268,-0.661,75.5635,93.284,7.496133887,421.9591681,470.3666683,296.633335,97.93333367,49.51333367,3.875,99.144
3,12.75,0.245,6.103895867,1.354,-0.864,74.179,74.921,7.847366245,422.2269745,427.33333335,300.86667,84.120000165,47.721666335,3.945,99.11675
3,13.25,0.2105,6.5831250255,1.3685,-1.184,87.953,83.686,7.811012807,420.5879274,362.966665,300.93333335,73.805000335,47.376667,3.95,99.097
3,13.75,0.237,6.46810415,1.441,-0.732,65.355,87.0325,8.337677116,420.7897888,392.34999835,300.66666165,71.96333433,46.2966665,4.05,99.12375
3,14.25,0.2375,6.924541683,1.434,-0.535,54.596,95.1815,8.1195378025,421.3014084,415.83333165,300.3999967,67.609998,44.90999983,4.1075,99.11925
3,14.75,0.229,6.982270842,1.336,-0.542,47.8,86.052,8.374755879,419.6458271,369.23333,297.30000665,59.71333433,45.616666835,4.15,99.1435
3,15.25,0.226,6.8359167,1.314,-1.038,38.759,76.024,8.263932274,419.0798007,315.70000335,296.5,51.89666767,45.955,4.3075,99.16
3,15.75,0.223,6.6132708675,1.204,-0.645,29.907,57.584,8.140540502,420.5015374,222.4999967,297.6333417,40.45666733,47.42666683,4.45,99.15525
3,16.25,0.223,6.5128123755,1.205,-0.065,12.87,48.401,8.302656565,419.4407227,213.08333335,296.4166617,30.64666633,48.150000165,4.515,99.14675
3,16.75,0.205,6.4039791585,1.249,0.145,8.246,38.9365,7.436608619,420.46669815,146.86666665,296.05,23.28,50.7783335,4.775,99.16375
3,17.25,0.1875,6.422104184,1.1415,0.2605,2.0095,30.446,8.1376253395,420.63850965,96.421666665,289.933335,16.01333367,52.9433335,5,99.1675
3,17.75,0.172,5.5118542005,1.0265,1.043,-9.538,16.518,8.18280808,421.1757466,43.49666633,294.7666683,7.842000067,54.70666767,5.035,99.17425
3,18.25,0.138,4.4893541335,0.9495,1.2755,-12.144,8.028,8.33717141,422.77968345,9.160500233,287.16667335,1.735666697,56.771666,5.115,99.2195
3,18.75,0.1385,3.538770842,0.951,1.676,-10.9285,5.656,8.202503779,423.8306428,-1.552000005,295.06666,0.19599999,61.68000167,5.2,99.24075
3,19.25,0.103,2.717708331,0.994,2.122,-9.568,4.324,8.1292700425,429.6880994,-2.679999933,295.46667335,0.212666663,67.056666165,5.2,99.259
3,19.75,0.101,2.57527085,0.967,1.946,-9.7155,8.184,7.645378835,425.2572112,-2.54399995,292.96666835,0.270333337,69.6066665,5.2,99.283
3,20.25,0.105,2.086145832,1.124,1.9045,-9.8105,4.179,7.735087433,426.7158416,-2.2288333335,287.01666165,0.2521666615,71.540001,5.185,99.31075
3,20.75,0.101,1.3895000085,0.9815,1.899,-5.521,11.392,7.461698434,423.9430067,-2.368000017,290.26667335,0.2351666665,72.5,5.1075,99.31375
3,21.25,0.1005,0.9614375005,1.088,1.608,-10.058,4.055,7.4131297065,425.32794495,-2.0783333835,283.4499967,0.287333327,73.84999867,5.06,99.34025
3,21.75,0.108,0.498833334,1.001,1.721,-8.751,6.3415,7.867624781,424.6746074,-2.0163333335,290.61667,0.2813333265,75.386668,5.1,99.34275
3,22.25,0.105,0.071187493,1.048,1.7915,-6.3025,8.2545,6.959510618,424.9845258,-2.0111667015,287.61667,0.284333337,78.996667335,4.955,99.31625
3,22.75,0.092,-0.2434166745,1.115,1.518,-8.09,1.077,7.306289333,427.2361305,-1.7145000135,290.25,0.391666677,80.364999,4.9,99.30375
3,23.25,0.1005,-0.4361250025,0.897,1.673,-5.586,3.775,7.911271492,436.96224245,-2.13816665,282.78333,0.363666663,82.33333333,4.9,99.31475
3,23.75,0.107,-0.627208325,0.966,1.668,-4.9235,4.5145,6.99190452,429.4706265,-2.326833333,282.24999335,0.366666667,84.06666567,4.9,99.29925
4,0.25,0.084,5.90477085,0.6825,2.246,-1.704,6.236,6.398516733,427.7157369,-2.45633335,311.70000165,0.8229999985,90.1500015,10.3,98.9145
4,0.75,0.077,5.7480416335,0.774,1.719,-2.971,5.9275,6.712336253,428.708975,-1.838,312.43333,0.8840000085,90.96666567,10.2,98.93075
4,1.25,0.094,5.4995000335,0.809,2.589,-2.87,3.7565,6.48641546,429.94013105,-1.8475000335,315.38333165,0.87316665,91.933331835,10.2,98.9185
4,1.75,0.085,5.290645817,0.8875,2.219,-2.72,5.908,6.59856571,430.7367687,-1.7308333285,319.69999335,0.8786666435,92.816665665,10.17,98.899
4,2.25,0.083,4.960729192,0.818,2.374,-1.666,3.72,6.604819873,429.911474,-1.925833383,316.79999835,0.83733332,92.59999833,10.2,98.8785
4,2.75,0.071,4.852854175,0.9175,2.399,-0.362,1.344,6.5367222595,432.01573045,-1.60783335,315.81667,0.825000007,94.03333267,10.2,98.8695
4,3.25,0.081,4.779208317,0.784,1.961,-0.784,4.414,6.4285527345,434.7607418,-1.6784999965,318.033335,0.791999997,94.23333233,10.2,98.882
4,3.75,0.078,4.651062492,0.797,1.9045,-0.8475,3.672,7.3046346255,432.96100935,-1.9658333165,320.23333335,0.8769999965,94.600001165,10.2,98.8545
4,4.25,0.069,4.394479192,0.8005,2.162,-1.63,2.87,7.442417259,436.1827622,-1.773666667,317.1333333,0.87616667,95.48333217,10.16,98.851
4,4.75,0.073,4.1655416585,0.847,2.1005,-0.844,6.458,6.758099103,437.8022757,-1.669000033,319.2000033,0.7928333285,95.11666733,10.12,98.871
4,5.25,0.07,4.084249992,0.851,1.946,-0.893,2.629,6.7835946,439.3802611,-1.179999997,313.3333433,0.9695000115,95.6166675,10.04,98.88775
4,5.75,0.076,3.9423333335,0.7705,1.85,-1.255,3.716,6.8767257,435.7889061,2.735333433,316.56667,1.283333333,96.20000233,10.1,98.908
4,6.25,0.069,3.9444166835,0.838,1.82,-0.908,4.746,6.948198965,444.2298952,21.87666667,316.99999,3.945666633,94.83333333,9.9,98.92375
4,6.75,0.073,4.352291657,0.793,0.908,0.5425,9.852,7.4311677465,441.0920856,62.93333433,319.7999967,10.6523333,90.69999967,9.8,98.9305
4,7.25,0.098,5.6020208,0.8855,0.164,3.361,18.1305,8.18835018,435.6208093,98.233333,320.7999967,14.60666667,86.43333433,9.7,98.92825
4,7.75,0.122,6.7873333085,0.89,-0.382,9.1725,34.161,7.855949164,430.5992316,145.16667,321.33333,23.629999,80.44666533,9.7,98.91475
4,8.25,0.142,7.3853541585,0.927,-1.511,15.9625,35.34,6.947955996,426.2191153,198.8999967,325.00001,31.75833233,76.86499933,9.355,98.91375
4,8.75,0.139,7.682937508,0.855,-2.145,29.372,49.627,6.759832585,424.3306653,255.4000033,326.4666667,38.986666335,71.9283345,9.265,98.9295
4,9.25,0.176,8.588770867,0.884,-4.148,40.4045,57.42,6.512074006,422.9770947,320.099995,327.7999917,48.396666665,70.07166667,9.255,98.91375
4,9.75,0.196,9.871666625,0.909,-3.242,45.408,68.4875,6.8424230265,422.99505825,396.25000335,324.91667165,51.32333267,68.096667,9.1,98.934
4,10.25,0.1955,10.61354167,1.027,-5.594,49.88,77.728,7.0460052315,421.732714,448.1000017,329.1333317,57.429999,65.026665,9.1,98.9375
4,10.75,0.243,11.228583375,1.114,-5.083,62.144,85.994,7.300904676,423.8555757,532.33333,324.750005,65.84666733,62.60333367,9.1,98.914
4,11.25,0.237,11.73354167,0.967,-4.985,77.5875,91.394,7.399594828,421.7525515,621.11666835,327.8166717,75.989999,61.230001,9.1,98.891
4,11.75,0.243,12.291895835,1.019,-5.392,88.7645,116.2745,7.2601690515,419.3934129,573.56666165,324.3833367,86.03333267,56.86666767,8.84,98.884
4,12.25,0.263,13.262812505,1.075,-5.366,85.213,105.331,6.671336735,419.2693816,624.78334335,323.44999665,82.526666,53.09999967,9.09,98.8555
4,12.75,0.2875,13.868145835,1.043,-4.668,93.0595,117.7015,6.841645677,420.7341629,697.4833333,321.23333335,90.83333333,51.896666,9.21,98.8245
4,13.25,0.274,14.3961875,1.138,-4.5165,98.627,145.253,6.978408481,421.1078493,627.216665,324.650005,92.273332,51.05666733,9.44,98.79825
4,13.75,0.277,14.948083335,1.113,-5.5365,90.707,148.4785,7.143903627,419.39719475,655.533335,329.94999665,80.67666867,48.65000033,9.63,98.7725
4,14.25,0.278,15.107145835,1.117,-5.573,83.995,128.056,7.192328821,418.0639231,481.58333335,334.33333335,70.236664,46.47666533,9.56,98.7725
4,14.75,0.303,15.00416667,1.148,-4.9155,70.223,124.3875,6.656022275,418.21365985,477.18333,337.66666835,68.799998,47.17333333,9.73,98.74275
4,15.25,0.26,15.05483334,1.116,-3.725,54.8665,108.9965,7.361148015,418.07291385,390.933335,336.533325,54.78333133,47.94333267,9.99,98.74875
