DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_2_1_1,NETRAD
2,16.75,0.159075630756839,4.2232018186248,0.463083714434765,16.5744506113066,-9.45824468907071,0.817831590878513,418.621522921972,1.71823318107699,409.512991221111,2.03802655791339,421.066981691072,409.732242652843,2.03236903370438,420.294531763191,409.632894858774,2.03491691632166,422.805845999893,409.306187380206,2.04322689564884,422.97205205785,410.059761661065,2.15695947803076,421.094349681228,410.13675594942,2.12645728414431,421.754749090476,3.39481404936117,-3.99627697892888,0.0996802650788626,2.56,2.1525,1.065,0.8075,0.33,-3.716275,-3.91125,-3.7293,-3.743625,-5.049975,-3.259925,-3.13225,97.3595175,44.1575,1.3022,-0.26,-0.315,-0.345,-0.15,0.2475,42.2,59.73,55.6,9.295,233.55,302.1,282.95,307.45,131.105,116.28,110.5275,89.9075,64.02,63.2675,12.79,42.87,30.145,27.08,0.37075,0.877,1.9515,2.4655,2.86875,3.9265,4.4155,5.2405,5.70775,1.3895,0.98975,2.62725,3.38225,3.625,4.7595,5.38275,7.2755,1.00775,1.2695,1.97175,2.66825,3.159,3.80675,4.124,4.55175,0.4675,0.826,1.7695,2.459,2.508,4.03175,5.53325,6.11925,8.43525,0.1175,0.614,1.4445,1.915,2.3125,3.5075,5.0675,6.006,7.5645,-7.4345,8.7325
2,17.25,0.200020132001253,3.04488852626949,0.394872033500328,-0.994811043475449,-13.6199225039969,0.706097666950311,419.065289290569,1.84629774811778,410.482330604274,1.95211690879637,420.996301005418,410.496142466872,1.97369245073261,420.855392398089,410.588854535056,1.97819454793063,423.253071405899,410.423655827009,1.94591636195782,423.221038952586,411.063590645276,2.07226521279225,420.989492877413,409.783478953169,1.96895159777065,421.318295623572,3.28594180087082,-4.37101851340274,0.0843517029105715,2.4925,2.0375,0.95,0.69,0.3,-3.96725,-4.131,-3.84985,-3.9334,-5.1835,-3.571125,-3.411475,97.359475,45.34,1.2816,-1.305,-1.1925,-1.37,-1.0675,-0.975,24.975,26.535,26.6,4.33,236.25,298.925,279.625,304.775,59.59,56.1425,55.33,43.1175,32.6125,28.7375,5.35,19.3575,16.685,12.5425,0.35275,0.7725,1.93675,2.4595,2.88,3.92475,4.413,5.24125,5.706,1.3585,0.97575,2.60275,3.37925,3.62275,4.75175,5.38325,7.2755,0.84725,1.19675,1.96575,2.67325,3.1605,3.80325,4.12925,4.548,0.29275,0.7785,1.75375,2.454,2.5055,4.03525,5.53675,6.119,8.43125,0.09325,0.596,1.448,1.915,2.312,3.497,5.0665,6.00075,7.56275,-7.51475,-33.07
2,17.75,0.151958767598228,2.28719649662035,0.3054247967192,-20.0131274090044,-17.9373916926759,0.604682462748714,419.123487625379,1.78322613126887,410.29818991909,1.93744511497387,421.455896618983,410.294911107406,1.95005840663632,420.971314686275,409.941007364214,1.93464828945394,421.50866596557,409.743407237073,1.88581423901821,423.212362610201,410.903733664201,2.00339415794705,421.100310291473,410.289688963131,2.00733275141866,421.543637673398,3.10884379499973,-4.76007058066614,0.0817014050134891,2.375,1.995,0.825,0.5875,0.25,-4.16945,-4.3115,-4.074925,-4.1862,-5.1194,-3.97825,-4.316675,97.3516925,47.14,1.20195,-1.9175,-1.9275,-2.6825,-2.205,-1.435,5.55,3.83,6.875,0.5425,239.475,296.625,276.15,302.675,11.9075,11.16,10.98,7.6975,5.98,5.285,1.17,4.075,3.1975,2.555,0.2775,0.70175,1.91025,2.4525,2.8785,3.92375,4.4175,5.2425,5.705,1.30625,0.95225,2.56125,3.373,3.6195,4.74425,5.387,7.2755,0.6885,1.07575,1.947,2.66875,3.16425,3.79925,4.139,4.545,0.276,0.689,1.7295,2.44975,2.50375,4.0395,5.51925,6.11925,8.42925,0.088,0.5815,1.44925,1.916,2.3115,3.496,5.0655,6.00825,7.5615,-7.69275,-72.94
2,18.25,0.141143567458182,0.398985054780863,0.251157701595056,-32.2167738867452,-14.4145169139258,0.472813147013621,419.737845181697,1.86827861710817,409.638695111811,2.01672078847801,421.086167197185,410.546288031753,2.01027966981764,420.936650860022,409.973402571398,1.96045469025195,423.028728080654,409.3633818023,1.92817940109432,423.174153237818,410.133861437535,2.0510636806395,421.395054002404,412.907511111091,2.02751012894759,422.206355660436,3.11342125136452,-5.14548467321714,0.0802298156507851,2.24,1.835,0.695,0.55,0.22,-4.464675,-4.42275,-4.369,-4.53005,-5.45875,-4.33645,-4.815025,97.3799225,49.45,1.17535,-2.6775,-2.7225,-3.22,-2.9675,-2.1675,1.3,-2.71,2.775,-0.2775,232.1,293.5,273.325,298.375,0.3725,0.3825,0.4425,0.13,0.21,0.24,0.25,0.1575,-0.1225,0.05,0.1815,0.6245,1.8795,2.44375,2.8755,3.923,4.41575,5.243,5.7035,1.098,0.92275,2.52,3.37075,3.617,4.73725,5.3835,7.2745,0.51525,0.98725,1.92825,2.66875,3.17,3.796,4.1385,4.54125,0.15975,0.6415,1.71925,2.44575,2.50325,4.04375,5.519,6.149,8.42825,0.087,0.5645,1.437,1.91325,2.31075,3.49575,5.06525,6.007,7.5445,-7.762,-71.84
2,18.75,0.201459956575759,-0.234232645738004,0.247179416098181,-40.0695456825785,-12.7156280772426,0.456400853913674,419.92845444679,1.81482561027952,410.644162328387,1.95735811565752,421.869226352204,410.584247220719,1.90705495148027,421.481773535012,410.984554164209,1.95491094458707,422.557252028242,410.871615508846,1.96722312827855,423.491711066667,411.442369161733,2.04270086179334,423.210072466306,411.858532286904,2.08838406161553,422.963009645927,3.18262841200391,-5.37865500985487,0.088865103224228,2.1575,1.79,0.73,0.52,0.23,-4.8874,-4.77925,-4.790425,-4.84775,-5.966575,-4.7124,-5.2621,97.38696,49.95,1.047625,-2.9075,-2.855,-3.5,-3.2475,-2.4325,0.775,-3.52,2.2,-0.3175,234.25,292.5,273.275,297.425,-0.02,-0.1625,0.0625,-0.2175,-0.1825,0.0925,0.1475,0.07,-0.26,-0.12,0.11075,0.58575,1.85075,2.4335,2.8725,3.92225,4.414,5.243,5.70175,0.995,0.8925,2.49475,3.36225,3.61525,4.73125,5.38325,7.2745,0.37625,0.9205,1.903,2.67325,3.17625,3.792,4.14375,4.5325,0.09175,0.625,1.70925,2.4415,2.50175,4.045,5.52325,6.148,8.43025,0.08675,0.50425,1.43175,1.9085,2.31,3.49475,5.05,6.007,7.5435,-7.875,-68.54
2,19.25,0.0871956422464361,0.150052824569635,0.219626135372971,-31.8945743228171,-10.4134383316563,0.43385267098794,419.83866728281,1.79932440389946,410.607707395351,2.00842367493299,421.554911880503,410.385420766649,1.99774984904514,421.111979076436,410.439315823157,1.9530176769553,423.828937596851,410.614136544331,1.91250602877503,423.838231911003,410.659780035552,2.06356798744691,421.249041846645,410.929556604471,2.04375746349423,421.247191561434,3.32638372863937,-5.59363021361233,0.0888126110469555,2.3725,1.855,0.765,0.58,0.24,-5.0918,-5.15325,-5.1174,-5.232175,-6.15365,-5.042225,-5.4049,97.4144625,51.85,0.970075,-3.275,-3.2725,-3.9575,-3.6275,-2.89,0.675,-3.6175,2.25,-0.2675,234.1,291.7,271.15,295.05,-0.03,-0.19,0.0325,-0.245,-0.1925,0.07,0.1475,0.07,-0.26,-0.1225,0.0425,0.57125,1.8375,2.42525,2.8695,3.92075,4.4115,5.24125,5.7,0.935,0.8645,2.47475,3.353,3.61375,4.72575,5.38,7.2745,0.3255,0.88175,1.885,2.67725,3.1815,3.788,4.14775,4.53425,0.066,0.6175,1.70225,2.43725,2.49625,4.04325,5.5305,6.146,8.4205,0.084,0.503,1.38875,1.90375,2.30825,3.4945,5.048,6.0065,7.5425,-7.96225,-69.2225
2,19.75,0.218137251728095,-0.538809169230752,0.229117124205447,-33.0081772996117,-10.7168790760274,0.410555634495895,419.868219511992,1.78370398448585,410.155552154206,1.77809649525464,422.540122861131,410.149393619416,1.77835202344389,421.230166387943,410.014698400367,1.80859855427086,421.203420421376,410.144994474554,1.81437665006698,423.871905738095,410.348964782107,1.83965953356939,422.871645945332,411.174554581716,1.88628841169995,423.646463527787,3.31124556699909,-6.09219658530765,0.0835684574319934,2.335,1.97,0.705,0.545,0.22,-5.189,-5.46575,-5.30045,-5.493125,-6.3979,-5.410025,-5.574425,97.4601,52.78,0.92845,-3.8225,-3.77,-4.36,-4.055,-3.1125,0.575,-3.66,2,-0.2475,232.8,290.7,271,293.425,-0.03,-0.2,0.025,-0.24,-0.1975,0.07,0.145,0.07,-0.26,-0.13,-0.0095,0.577,1.82525,2.418,2.871,3.92,4.426,5.246,5.7155,0.9185,0.904,2.4735,3.353,3.6145,4.72125,5.37975,7.27425,0.26375,0.869,1.887,2.6905,3.196,3.791,4.153,4.5495,0.0285,0.59625,1.69725,2.433,2.48875,4.04325,5.5275,6.12025,8.41875,0.0835,0.4865,1.369,1.9115,2.3225,3.522,5.047,6.006,7.55575,-7.367,-70.21
2,20.25,0.239215863602548,-0.69395164841862,0.241637557726809,-33.7330076182816,-9.4966785452449,0.438319718661071,419.962902524701,1.72828121693853,409.957366554801,1.76055855253087,421.554585434793,410.355618438603,1.76065538184182,421.631499291667,410.076119766691,1.77668720272593,423.380498508057,409.843396489855,1.78849167936411,423.800702602991,410.36207833949,1.83060504805762,421.598865292173,411.066555529782,1.88056784725351,421.652659119887,3.24860375629938,-6.31194824669882,0.0821690883000057,2.34,1.84,0.7425,0.53,0.22,-5.52095,-5.7755,-5.9327,-5.9172,-6.60855,-5.6836,-5.9118,97.4769975,53.75,0.8086,-4.14,-4.025,-4.725,-4.445,-3.485,0.7,-3.72,2.3,-0.31,230.6,289.2,268.85,292.75,-0.03,-0.29,-0.035,-0.165,-0.255,0.04,0.12,0.06,-0.26,-0.13,-0.047,0.566,1.8605,2.43,2.8675,3.935,4.4245,5.2465,5.706,0.8955,0.87,2.4635,3.353,3.637,4.71925,5.392,7.27425,0.2305,0.855,1.8815,2.6885,3.1915,3.788,4.148,4.53875,0.0195,0.583,1.6945,2.4645,2.505,4.0475,5.53475,6.113,8.4165,0.063,0.482,1.3665,1.9065,2.3205,3.521,5.06175,6.0045,7.55475,-7.936,-72.78
2,20.75,0.21190202547944,-0.570385494522781,0.215651351250433,-33.3360434569439,-9.33901135158344,0.447518311225319,419.689474538923,1.6611200237828,409.840065264922,1.77510022529035,421.598710133048,409.626559657426,1.75107938591024,421.189580886218,409.831010544811,1.76818205477347,421.43573424573,409.715239870649,1.78480799129202,423.5541184125,410.205124715719,1.8198705102021,422.777273142857,410.538169245515,1.85752498446838,423.39581288162,3.00852304882661,-6.59499918261463,0.0932641680243552,2.25,1.78,0.7525,0.525,0.22,-5.82185,-5.9425,-5.6945,-6.0439,-6.801,-5.80655,-6.0863,97.49831,54.38,0.75275,-4.42,-4.3,-5.055,-4.74,-3.86,0.7,-3.675,2.25,-0.31,231.3,288.5,270.15,291.7,-0.03,-0.28,-0.015,-0.155,-0.26,0.04,0.105,0.07,-0.265,-0.13,-0.0985,0.529,1.83,2.4235,2.868,3.934,4.4225,5.247,5.696,0.888,0.8375,2.454,3.352,3.6375,4.7165,5.3905,7.27425,0.219,0.8435,1.8755,2.6775,3.1925,3.7845,4.14825,4.53525,-0.0105,0.556,1.6895,2.4605,2.513,4.0465,5.536,6.115,8.414,0.0075,0.4795,1.37725,1.9045,2.3185,3.52,5.0615,6.003,7.553,-8.0755,-73.045
2,21.25,0.242274543808111,-1.21178700291326,0.223467250515334,-37.5665701969038,-8.01259083470968,0.456659776833554,419.791201645271,1.58883936005198,410.033544205173,1.71341592389014,421.733032102226,409.665190864813,1.73309486393394,421.362104083333,409.850974334145,1.73881786868666,423.388433181529,409.796513252639,1.73898431697079,423.461932215163,410.150655095466,1.77400354036268,421.293341748387,411.046448933657,1.80102027138583,421.098508379767,2.99859084255067,-6.820756277013,0.0846042538306963,2.11,1.71,0.67,0.49,0.22,-6.2316,-6.122,-6.126775,-6.1187,-6.9801,-5.94065,-6.2404,97.54066,55.715,0.7353,-4.75,-4.695,-5.18,-4.97,-4.29,0.55,-3.515,1.8,-0.29,227.4,286.5,270.4,289.9,-0.03,-0.285,-0.025,-0.165,-0.26,0.035,0.11,0.06,-0.26,-0.13,-0.149,0.488,1.797,2.4185,2.8655,3.933,4.421,5.2475,5.695,0.845,0.8,2.4445,3.352,3.65,4.7145,5.3885,7.274,0.1745,0.8345,1.869,2.67075,3.192,3.7815,4.1495,4.537,-0.023,0.566,1.687,2.4565,2.516,4.046,5.5385,6.116,8.41225,-0.008,0.455,1.378,1.903,2.3185,3.52,5.06,6.0015,7.552,-8.1655,-72.32
2,21.75,0.143588893547209,-0.772740107198924,0.220489111646741,-33.1410617169441,-6.16043127201596,0.502547624958954,420.091180195006,1.59420137313212,409.910466775583,1.84466946972142,422.047215733169,409.874031661077,1.85406777517217,421.308355616865,409.822328887786,1.83976972218546,422.744458585811,409.929258590907,1.80734152618125,423.655629061224,410.150535167468,1.90597316073067,422.344865328844,410.575909880239,1.7984559324513,423.275701530547,3.20901962066471,-7.05418700977487,0.0915174302965784,2.2175,1.71,0.66,0.495,0.22,-6.4111,-6.355,-6.43275,-6.4598,-7.3405,-6.22855,-6.5283,97.54131,56.455,0.764075,-4.785,-4.725,-5.155,-4.945,-4.145,0.7,-3.54,2.35,-0.31,229.8,283.9,269.55,289.9,-0.03,-0.3475,-0.035,-0.17,-0.265,0.035,0.11,0.06,-0.26,-0.13,-0.223,0.435,1.7775,2.4145,2.8625,3.9175,4.4185,5.248,5.70175,0.746,0.762,2.435,3.35,3.6495,4.7155,5.388,7.274,0.156,0.831,1.8635,2.66675,3.1905,3.781,4.148,4.5445,-0.0605,0.5235,1.6845,2.452,2.513,4.046,5.5375,6.117,8.4115,-0.0345,0.437,1.3785,1.902,2.322,3.519,5.05825,6.0005,7.551,-8.374,-73.63
2,22.25,0.206135380122084,-1.41650225838891,0.202359332940808,-32.9995547169803,-8.08652004372111,0.482001261005822,419.948163900913,1.59250707937542,409.990909704959,1.83035158706354,422.513305268885,409.919136727468,1.81755046705941,422.496252466667,410.163217339946,1.80858331946458,423.643920528662,409.784289028144,1.78146226805096,423.664568939655,410.329255166777,1.85617847250125,421.458015591806,410.539903334072,1.81722503585223,422.381855721581,3.17847078166372,-7.16337820199847,0.0919748877993952,2.18,1.7275,0.69,0.485,0.2,-6.5482,-6.5985,-6.555875,-6.73425,-7.50605,-6.6302,-6.77105,97.56774,57.145,0.75945,-5.355,-5.265,-5.505,-5.26,-4.325,0.6,-3.75,1.95,-0.29,228.1,283.2,266.1,288.5,-0.03,-0.295,-0.01,-0.16,-0.255,0.03,0.115,0.065,-0.26,-0.13,-0.2895,0.3395,1.74825,2.4305,2.8605,3.917,4.419,5.2485,5.70175,0.6495,0.7235,2.427,3.348,3.6475,4.7175,5.388,7.274,0.145,0.8295,1.859,2.683,3.192,3.782,4.1445,4.546,-0.0805,0.511,1.678,2.4485,2.511,4.045,5.5215,6.118,8.409,-0.0525,0.4415,1.3555,1.9015,2.3255,3.518,5.057,5.9985,7.55,-8.7245,-74.155
2,22.75,0.0764552383230183,-1.89828293842294,0.196149736142156,-31.8570586374638,-7.03782207631751,0.454390654031079,420.140614298267,1.65298363836493,409.822921023194,1.74196007384174,422.285034392405,410.305131379688,1.72845982255074,422.169360135088,410.179563710107,1.72517900133741,421.672043972546,410.424705112949,1.71332260686726,423.646754926829,410.809930228121,1.75784490543887,422.624246131823,411.299796324406,1.79197486508243,423.476752440154,3.0427169806787,-7.49042826382809,0.0851450297648793,2.12,1.72,0.6525,0.53,0.21,-6.44925,-6.8135,-6.72855,-6.941,-7.806575,-6.98255,-7.2075,97.589575,58.6025,0.749525,-5.355,-5.4,-5.81,-5.485,-4.66,0.6,-3.53,1.8,-0.31,226.7,283.1,268.45,287.6,-0.03,-0.38,-0.025,-0.16,-0.26,0.02,0.115,0.07,-0.26,-0.13,-0.3555,0.248,1.73825,2.426,2.8575,3.9165,4.4185,5.249,5.7095,0.571,0.687,2.424,3.342,3.6445,4.72175,5.3955,7.27375,0.1085,0.796,1.8515,2.684,3.193,3.7835,4.141,4.54575,-0.1,0.498,1.6675,2.445,2.5085,4.0445,5.5155,6.11375,8.4075,-0.0575,0.435,1.3535,1.9015,2.3235,3.517,5.05525,5.9975,7.54825,-8.89575,-72.16
2,23.25,0.152572818529285,-0.739792533477654,0.188869714478018,-32.4357904699337,-7.60574108544316,0.500322845248831,420.204416098104,1.62337290003225,410.841116838411,1.67813906795547,421.997413490449,410.790943248941,1.67924640509572,422.10460227843,411.176055656784,1.68516469675131,422.533456652015,410.941347781645,1.69990528771033,423.067402008547,411.457230921272,1.77626148378145,422.025502585987,412.197003235666,1.74881312690156,422.345856683496,3.08248159166089,-7.7253835329677,0.102294718315001,2.21,1.73,0.67,0.49,0.2,-6.63605,-6.8995,-6.8148,-6.9757,-8.0828,-7.28345,-7.5023,97.591975,59.465,0.72905,-5.355,-5.38,-5.675,-5.195,-4.595,0.6,-3.7075,1.8,-0.3,227.9,282.9,264.15,287.95,-0.03,-0.275,-0.035,-0.16,-0.245,0.03,0.105,0.06,-0.26,-0.13,-0.404,0.1865,1.718,2.42725,2.854,3.916,4.4155,5.2495,5.7085,0.4835,0.6495,2.421,3.335,3.642,4.726,5.3955,7.27375,0.03,0.7635,1.8425,2.6835,3.1925,3.7855,4.138,4.548,-0.109,0.456,1.619,2.4495,2.5055,4.0465,5.5225,6.1145,8.40575,-0.0665,0.4065,1.351,1.9015,2.321,3.516,5.054,5.997,7.547,-9.315,-74.0425
2,23.75,0.183857667952591,-1.46830263172246,0.191929476868835,-33.936686414229,-7.46882768010369,0.474168861647399,420.471356933208,1.6120097817266,411.365326465486,1.67909845512404,422.394191805643,411.610462572189,1.67847811900725,422.373906447917,411.744570939064,1.68779140071406,422.551201804806,411.430236323011,1.68059696801859,423.097540315577,412.116383314519,1.71506823703435,423.176303692922,412.392348241723,1.72821420271136,423.730244303574,2.94526301012072,-8.09186190424485,0.0976005525368206,2.09,1.67,0.6825,0.505,0.21,-6.76475,-7.0215,-7.17915,-7.3234,-8.455375,-7.4182,-7.7878,97.58699,59.835,0.67475,-5.47,-5.505,-5.85,-5.655,-4.725,0.65,-3.77,1.85,-0.34,229.9,282.1,264.35,287.25,-0.03,-0.27,-0.015,-0.16,-0.255,0.04,0.095,0.06,-0.26,-0.135,-0.453,0.12525,1.73575,2.4325,2.873,3.912,4.4185,5.249,5.7085,0.437,0.612,2.4185,3.331,3.6405,4.729,5.3985,7.27375,0.0015,0.7445,1.852,2.72,3.2155,3.77825,4.135,4.54775,-0.12225,0.43375,1.63225,2.47675,2.49275,4.03775,5.53375,6.11,8.40625,-0.0775,0.359,1.3485,1.901,2.3195,3.515,5.05225,5.996,7.54625,-9.539,-75.365
3,0.25,0.738825293088126,-0.312128471838865,0.269928447275716,-44.638650971964,-8.42216643974045,0.584580610365308,420.134716027389,4.99974903501052,411.307443369798,4.61107641754883,420.668587854934,412.592252455399,4.67107495150549,421.64619622703,411.556367050087,4.74048781700899,421.599842976272,412.832051593369,4.7603403470412,420.641272657616,413.079005004499,4.91725157327554,420.844886645493,412.861948470321,4.75691695480197,422.506366434251,3.3250880193734,4.28799241769195,0.0947866590325938,2.7075,2.04,0.7475,0.58,0.25,3.829675,3.8705,3.796225,3.76945,3.4275,3.531125,2.812825,97.31992,52.2025,0.94995,2.825,2.435,2.405,2.63,3.04,0.9,-3.7875,2.225,-0.195,260.75,329.65,298.225,325.825,-0.15,-0.4425,0.04,-0.2375,-0.0475,0.0675,0.01,0.07,-0.26,-0.13,4.79525,5.56875,6.51525,6.2185,6.12725,5.0665,5.955,5.8615,6.1205,6.253,6.96025,6.676,6.65425,6.7255,6.0715,6.469,6.958,5.872,6.29075,6.557,6.5655,6.41975,6.53725,6.35425,6.314,5.324,6.0015,4.789,6.042,5.56575,6.0055,6.67,6.01425,7.338,4.515,5.309,5.605,5.63725,5.403,5.18825,5.129,5.967,6.5495,-5.6545,-77.525
3,0.75,0.629182826671797,-0.699995373558442,0.275213362841601,-42.5208320011412,-7.87850700603709,0.567658153075642,420.325468184578,4.85828353984974,410.502445588132,4.33803589088235,421.116829690593,411.370763514065,4.36554381576808,422.575628672266,411.714668077202,4.43235660354093,422.345305928344,411.839525052938,4.48749078707955,420.750832762299,412.262533315498,4.69266957183537,421.015068927859,413.537934444249,4.43652265104374,422.91787025774,3.33091039088541,4.10951913599333,0.101929307047069,2.665,2.03,0.775,0.59,0.2475,3.5738,3.6595,3.70655,3.66395,3.1346,3.26205,2.5879,97.334195,54.86,0.95,2.695,2.535,2.555,2.5175,2.705,0.8,-3.6425,2.2,-0.22,258.75,328.35,297.475,327.1,-0.15,-0.2825,0.0325,-0.2475,-0.0375,0.07,0.01,0.07,-0.26,-0.13,4.6895,5.46925,6.474,6.19625,6.121,5.06925,5.961,5.8655,6.118,6.1395,6.893,6.6565,6.64175,6.7295,6.0765,6.451,6.96025,5.75325,6.25525,6.527,6.5515,6.4245,6.54625,6.32,6.3175,5.26175,5.86975,4.7945,6.04725,5.571,6.0065,6.66775,6.0165,7.337,4.3355,5.19325,5.58075,5.6305,5.40225,5.19425,5.132,5.9695,6.55,-5.117,-75.42
3,1.25,0.845699345258203,0.672720784495702,0.290468523378645,-51.9651406527552,-7.95681769843088,0.623128386481235,421.103951102555,5.16509287799813,411.247261440904,4.42207901964216,420.860497666667,411.396768474358,4.38492384863769,421.697610540881,411.242321401415,4.42771846439301,421.608061123555,411.720068346751,4.42047494285162,420.673518305882,411.792936243085,4.68199088125874,421.222561348543,412.832148677887,4.91979122173338,422.558585863613,3.37897989332306,3.68191279097158,0.0933026853440344,2.6475,2.035,0.8525,0.59,0.26,3.527375,3.482,3.523275,3.52415,2.652725,2.8131,2.1773,97.38805,55.82,0.9772,2.4025,2.285,2.245,2.3575,2.56,0.55,-3.6475,1.5,-0.1925,254.2,327.125,295.65,325.875,-0.15,-0.2725,0.0475,-0.245,-0.045,0.07,0.01,0.07,-0.26,-0.13,4.62825,5.4245,6.47,6.174,6.115,5.072,5.966,5.826,6.121,6.01025,6.784,6.646,6.62825,6.73125,6.081,6.45025,6.963,5.6725,6.199,6.517,6.537,6.4275,6.55525,6.3245,6.322,5.17925,5.75175,4.7775,6.04625,5.57625,6.0095,6.66675,6.0195,7.336,4.20875,5.1005,5.56325,5.61175,5.40025,5.1995,5.134,5.9715,6.5505,-5.93825,-76.47
3,1.75,0.921564477296385,0.990124880721915,0.282184513049942,-43.1991699174277,-10.7639011895249,0.630691799972694,421.181313825891,5.08768655603859,410.473009112875,4.37826989039381,422.06230467713,410.915847327766,4.40103957425014,422.131603436853,410.751419763082,4.42177604636969,421.875383384874,410.881216435723,4.52771950208668,420.889864744075,411.332958066727,4.49482855382312,421.76693786017,412.081474328735,4.53140277774829,424.143776711559,3.21317626726658,3.22999301669608,0.102552021302015,2.5875,1.925,0.7925,0.565,0.25,2.98165,3.261,3.36995,3.1247,2.238875,2.29155,1.886425,97.3701075,56.465,0.92175,2.33,2.085,2.065,2.1625,2.5125,0.825,-3.5675,2.3,-0.21,256.725,327.15,295.425,322.725,-0.1425,-0.19,0.04,-0.2475,-0.0475,0.0675,0.01,0.07,-0.26,-0.13,4.53725,5.37175,6.462,6.15175,6.10875,5.0755,5.98675,5.829,6.124,5.946,6.6945,6.643,6.6145,6.73275,6.087,6.45125,6.96525,5.5045,6.09,6.501,6.52175,6.43075,6.56125,6.329,6.312,5.07225,5.72425,4.75725,6.04,5.58075,6.0125,6.669,6.02175,7.33375,4.07775,5.0105,5.546,5.593,5.399,5.2055,5.136,5.996,6.551,-6.644,-74.765
3,2.25,0.728350476119608,-0.602995468588203,0.270071550346825,-36.0648966907037,-7.93197876782225,0.591938936159715,420.920870965862,5.06088449016915,410.736197353962,4.8132592224448,421.524102211393,411.766080283337,4.80904209580304,422.739690796178,411.301669497544,4.86654847435676,422.112402618736,411.613163106079,4.88925779235701,420.940914055784,412.29930253936,4.95396688758889,421.028278860654,412.937292578931,4.75959605758157,422.920117114806,3.25772223871152,2.51080132835733,0.105968690440244,2.6025,1.96,0.7825,0.56,0.24,2.57895,2.8045,2.690675,2.741025,1.802375,2.173475,1.331075,97.373455,58.54,0.714,2.265,2.115,1.875,2.2475,2.24,0.625,-3.57,1.625,-0.2025,256.375,325.875,294.625,322.1,-0.15,-0.2375,0.04,-0.245,-0.0375,0.0675,0.01,0.07,-0.26,-0.13,4.4025,5.265,6.43175,6.13175,6.10225,5.07825,5.992,5.833,6.134,5.84375,6.6165,6.632,6.60025,6.73125,6.09225,6.45375,6.968,5.3435,5.9775,6.48425,6.5055,6.4335,6.56675,6.37375,6.3165,4.981,5.6695,4.74675,6.0555,5.5865,6.021,6.6715,6.02475,7.33025,4.00475,4.93075,5.528,5.578,5.399,5.211,5.138,5.998,6.5525,-7.189,-74.02
