DOY2,HR2,CO2,H2O,WS,USTAR,TAU,W_SIGMA,U_SIGMA,PA,TA,T_SONIC,VPD,RH,TS,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,LE,H,FCH4,CH4,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,V_SIGMA
1,5.25,410.186,4.141342892,3.34,0.303031185,-1e-08,0.35288,1.21152,94.01219,-4.91621125,-2.66442894999997,1.903700196,83.19244538,-2.0412895,0.990736165,0,0,0,285.298950025,300.089875,0.92091,9.430485964,0.740622422,1.35,1999.16931575,-2.82917629999997,-1.71991499999998,-0.517644449999977,-0.0626927999999793,-2.68173529999999,-0.341915299999954,-0.123314349999987,0.669951018285869
1,5.75,410.7450388,4.103450361,3.273,0.3120252595,-1e-08,0.33866,1.26242,94.02058,-5.023,-2.9583225,1.9144325375,81.919198335,-2.031891,0.9231625,0,0,0,284.2202,301.136850025,1.203815,6.5424075,0.630632283,1.42,1995.0494375,-2.83445349999996,-1.71788699999996,-0.518980199999959,-0.0624621499999876,-2.68612099999996,-0.341106949999982,-0.123056949999977,0.70646833970108
1,6.25,411.2004298,4.19565126,3.25678475,0.26375320475,-1e-08,0.35534,1.3496525,94.06323,-4.83,-3.10804689999998,2.15713388,84.0806961775,-2.02618425,0.84953025,0,0,0,283.7773,301.1669,1.3768225,11.98826781,0.0078069695,1.37,1994.73005125,-2.795121025,-1.71405997499995,-0.511703499999995,-0.0621579999999966,-2.63872617499996,-0.332571874999985,-0.122986674999964,0.791787085648661
1,6.75,411.351623,4.39452048825,3.21232675,0.2824325645,-1e-08,0.3662775,1.2702375,94.069065,-4.81633349999998,-2.9102925,2.1654241625,85.770370545,-2.04186625,0.55917375,0,0,0,283.66335,301.73248335,1.576525,11.17913,0.1674241895,1.4775,2002.789263,-2.79591557499995,-1.71254829999998,-0.512159274999959,-0.0622481999999564,-2.64353354999996,-0.331786799999989,-0.122774524999954,0.530968505657351
1,7.25,412.34199915,4.2497293635,3.228183,0.271335,-1e-08,0.38,1.41565,94.076835,-4.53581669999997,-3.0958522,2.1263986945,83.79673923,-2.06653525,1.29951202475,0,0,0,283.44671665,301.42581665,1.68811,6.761545,1.74793315225,0.84625,2002.953821,-2.79648009999998,-1.71209167499999,-0.512576749999965,-0.0621062249999796,-2.64721329999999,-0.33121724999998,-0.122507174999996,0.71669838850562
1,7.75,411.30212495,4.414571575,3.49418095675,0.311165,5e-08,0.377395,1.24971122673513,94.069345,-4.59104092499999,-3.29974494999999,2.1565005325,85.126799,-2.0816405,1.03228525,0,0,0,286.4621917,303.696666675,0.87119,8.5482,0.501693187,-0.0519,2003.350373,-2.63608449999998,-1.68141364999999,-0.524176249999982,-0.062161299999957,-2.52537264999995,-0.338173949999998,-0.122819649999968,1.00850938208185
1,8.25,411.038357825,4.39281618775,3.477184,0.257456433,-1e-08,0.36217657295855,1.35978592188548,94.038955,-4.90558784999997,-3.41687579999998,1.913174435,84.9402582975,-2.0650105,-0.31242825,0,0,0,278.583283325,302.787241675,1.25972,9.42599,1.53247546875,1.765,2004.39684,-2.62286134999999,-1.69046064999998,-0.525405100000001,-0.0623016999999777,-2.53645999999998,-0.337906649999979,-0.122685949999976,0.864172487655122
1,8.75,411.05005625,4.31488459775,3.329436085,0.26714,-1e-08,0.33288,1.62673251353707,94.0507525,-4.55081424999996,-3.67119272499997,1.6927810175,84.11032748,-2.0716545,-0.26182615,0,0,0,271.9664,300.6050583,1.07017,6.99814,-2.793723638,2.27,2001.455651,-2.61080269999999,-1.69702214999998,-0.526797549999998,-0.0623852999999883,-2.54997049999997,-0.338040399999983,-0.122823099999977,1.14335657530433
1,9.25,410.8965403,4.29403929125,3.452323313,0.2680025485,-1e-08,0.330915,1.366315,94.0210725,-4.57,-3.341641,1.78420589,84.4089370825,-2.01598625,-0.11266725,0,0,0,273.4316,297.8517,0.9061263635,6.51848,4.53778328575,1.665,2000.575371,-2.66967572499996,-1.70223197499997,-0.542171924999991,-0.0627061249999628,-2.58727417499996,-0.344510924999994,-0.123229174999963,1.52511030180313
1,9.75,410.65775,4.42243978,3.542810303,0.2283348645,0.000849195,0.399947761588936,1.53669107794531,94.01274,-5.12,-3.55354987499998,1.9826006,83.908625,-1.999907,-0.528,2.51,0,0,272.585833325,297.26525,0.784606006,7.464605,0.93686801,0.9325,1997.29549675,-2.67444909999999,-1.70232842499998,-0.544691449999974,-0.0626726999999647,-2.59809424999996,-0.344402374999973,-0.123369649999973,2.21115294088853
1,10.25,410.9529196,4.456264047,3.25336711575,0.2434425,-1e-08,0.3329025,1.22516,94.009325,-4.94473375,-3.58815504999997,2.005169981,83.7027014375,-2.0024835,0.81915875,13.185,3.042784,1.513390713,274.0950333,296.1217,1.07084398,4.670893801,2.73393012025,0.73,1998.626053,-2.89238979999999,-1.70138149999997,-0.485407999999979,-0.0616933499999845,-2.66036249999999,-0.324444399999976,-0.121914099999969,2.1729513435719
1,10.75,412.0807143,4.3874835995,3.64213925,0.28156,-1e-08,0.381495,1.3506375,94.001135,-4.764788,-2.92942374999998,1.8570553765,83.29808333,-2.005417,0.80539935,30.587673335,12.2232875,7.5266965,274.465266675,297.924033325,0.78543557275,16.9964,0.8104575,2.98,2000.38004075,-2.79915644999997,-1.70145420000001,-0.478788849999987,-0.0621579749999626,-2.64269377499997,-0.328493149999971,-0.123006875000001,1.00581879930718
1,11.25,411.55575,4.413872136,3.36295774175,0.28219,5e-08,0.374894067889948,1.29739,94.01112,-4.7085,-2.49666,1.9056774875,83.0549094975,-2.033553,3.2548505,54.94,28.8610824975,17.28704,274.574199975,300.726366675,1.14819776,11.350475,0.587117141,1.65,1994.468141,-2.97257202499999,-1.71161377499996,-0.646509124999965,-0.194818599999991,-2.6433933,-0.542467299999999,-0.184755199999984,1.05159600595073
1,11.75,412.42548955,4.41522096675,3.512,0.31403,-1e-08,0.3967,1.59933285343366,93.955185,-4.45005399999997,-1.538581075,2.54222047,83.14937025,-1.9681925,9.204239,64.8275,46.1203975,26.1197766675,276.7408833,298.60235,1.19375,11.7806,0.991114294,0.887,1997.7789285,-3.09320834999997,-1.84828114999996,-0.484679849999992,-0.0625156499999661,-2.69136584999998,-0.366410699999989,-0.123381249999965,1.90461251003529
1,12.25,411.7171995,4.1944769295,3.322365,0.28799014375,1.1e-07,0.362663890336627,1.36599,93.9606025,-4.85157975,-1.95380599999997,2.36786989675,83.4970436575,-2.040244,14.7334708,86.5998950025,68.1340225,37.5332216675,279.009524975,297.99565,1.17563437,9.445688737,2.3868979595,5.195,2001.992035,-3.12210999999996,-1.95265699999999,-0.495510599999989,-0.0630904999999871,-2.69145129999998,-0.349658799999986,-0.123865999999964,1.39309735020543
1,12.75,411.615313725,4.043110525,3.578343,0.294592164,0.00029349,0.324175,1.15344,93.97973,-5.14210299999998,-1.52673539999995,2.16177024,81.81247667,-2.05066975,16.344636665,92.8,88.01412,43.88297,278.2927,294.4984667,1.035043144,8.217369202,1.16640222725,4.075,1999.1502405,-2.96073359999997,-1.73223529999996,-0.473969799999963,-0.0623551999999563,-2.67231329999998,-0.346211399999959,-0.12268929999999,0.873600932885116
1,13.25,411.865058,4.1354010755,3.44653410575,0.252385,0.00109878,0.304295,1.283985,93.96738,-5.24285475,-0.876712974999998,2.216188785,81.76226022,-2.05425,14.645404,98.7123133325,88.666465,48.9511775,276.2085,294.88785,0.7844734485,11.3065925,1.526000957,3.87,1999.769945,-3.02159069999999,-1.83094999999997,-0.483858499999968,-0.0625858499999765,-2.69864049999999,-0.348750199999983,-0.123244149999977,1.90050220749305
1,13.75,411.22402735,4.06925161575,3.636077468,0.320345,0.001395855,0.338495,1.52272242168135,93.9665,-4.84058334999999,0,1.9777223125,82.66807778,-2.04055475,12.2341145025,98.5,74.51988,41.56910667,274.5706,294.9718,1.22768,10.2836,0.980645,4.7175,2003.686905,-2.76212669999995,-1.73127999999997,-0.492417999999986,-0.0630770999999868,-2.7060697,-0.344848599999978,-0.12384609999998,1.56989927707449
1,14.25,411.25775,4.0163104985,3.72,0.3008975,0.0014928,0.33502,1.5594075,93.9678510425,-4.889535,-1.57737697499999,2.39149141,82.78634682,-2.08075425,7.6105131665,85.575,60.268000835,34.4737791675,276.564508325,295.22965,1.04538147875,8.14767,1.87684311475,1.77,1999.2515705,-2.770031425,-1.77508759999999,-0.629841999999982,-0.0993579999999668,-2.72957217499998,-0.346449824999965,-0.124428849999973,1.28959544431577
1,14.75,411.15075,4.0082717,3.319813,0.3029443,8e-08,0.329879650325027,1.4120425,93.963295,-5.48504074999999,-1.448305,1.99982473,81.30621037,-2.09059075,4.231649,69.6576424975,39.20038583,23.537295,277.393624975,295.113225,1.109177372,10.990575,0.7770118515,3.32,2003.2341175,-2.78932134999999,-1.79014584999996,-0.629151949999951,-0.0995628499999696,-2.74551202499997,-0.346243599999994,-0.124469049999973,1.38524732484294
1,15.25,411.37399775,3.9834011365,3.516755,0.3216,4.39775e-05,0.38414,1.451555,93.96362,-5.328553,-2.141165,2.16862668,82.32114475,-2.10051775,1.55783844275,57.25,24.2688550025,14.70445,278.4301,295.0436,0.65341,8.960545,1.73458,2.04,2000.19690075,-2.824681,-1.88885469999997,-1.0471733,-0.210999999999956,-2.72481529999999,-0.355999999999995,-0.127999999999986,1.4346056599772
1,15.75,411.9326736,3.9922858105,3.637448444,0.2817,0.00074504,0.35951,1.35639475962913,93.959325,-5.21011725,-1.9699375,1.8187902535,81.101391925,-2.10793625,-1.264528,33.08,9.5799381665,6.741001,276.738400025,294.423175,1.0157825,9.61403,1.3688560575,2.505,1999.183131,-2.83051069999999,-1.8174813,-0.487976199999991,-0.0629701999999952,-2.73796669999996,-0.342069100000003,-0.123638699999958,1.42329038498825
1,16.25,411.40243215,3.813733795,3.5859470345,0.265724495,0.0002560125,0.35792,1.24792704119704,93.92565,-5.03,-2.30299792499999,1.93120475,81.4139100025,-2.1065805,-1.34917873675,13.6225,1.17708963825,0.951822525,275.41765,293.41455,0.8663775,6.34088478,0.4649243265,1.515,2002.319798,-2.84851159999995,-1.84791604999999,-0.626945099999957,-0.100732674999975,-2.73052705,-0.345771400000004,-0.124378749999963,1.23849501050422
1,16.75,411.3392623,3.84397497,3.23720398,0.28894,-1e-08,0.32844,1.1666364590198,93.98062,-5.20401257499999,-3.145535,1.814177906,82.88351353,-2.10962675,-1.225553,3.05,0,0,276.95505,289.953375,0.64790988975,3.517788528,2.9127110805,1.65,2003.4588895,-2.83764115,-1.79340329999997,-0.481470699999988,-0.0624754999999766,-2.65589299999997,-0.329080849999969,-0.122545549999984,1.18558261642035
1,17.25,412.4038902,3.895823902,3.052673157,0.2772375,2e-08,0.312596151154075,1.13242131625521,94.00581,-5.39816249999997,-3.333275,1.9058754585,82.92696713,-2.110771,-1.078777025,0,0,0,274.1325,290.5135333,0.9323,3.4066789945,1.171073748,1.885,2004.250067,-2.86144249999998,-1.78917335,-0.481210149999952,-0.06244209999997,-2.63077464999998,-0.328509649999973,-0.122358399999996,1.31920845526824
1,17.75,414.2245178,3.993312575,2.911703,0.26278,0.002364875,0.2985075,1.2640525,94.00112,-5.22965825,-3.55015724999999,1.6448158,83.28741584,-2.11163675,0.436801495,0,0,0,274.260658325,290.95105,0.60607961775,3.727885,0.8887560075,1.73,2004.19040425,-2.95149909999998,-1.81370172499998,-0.375182449999997,-0.0597346499999958,-2.62289844999998,-0.309666624999991,-0.121396024999967,1.02249800195404
1,18.25,413.28825,4.071166818,3.12,0.301053671,0.00107832,0.305820640992058,1.1813725,94.021355,-4.974824,-3.59028289999998,1.670570477,83.08920171,-2.08846525,-0.267858525,0,0,0,278.03145,292.6271833,0.724539805,2.45496,2.787263298,1.35,2001.67934625,-2.94107217499999,-1.80762667499998,-0.375895624999984,-0.0598015249999833,-2.61321792499997,-0.309801999999976,-0.121386024999978,0.983835268731509
1,18.75,412.722,4.1732884485,3.01205616625,0.25307,0.002392905,0.311683368505136,1.18232134390082,94.0348475,-4.743119,-2.67871584999999,1.699802151,82.479078395,-2.05376575,1.18221151675,0,0,0,279.27741665,293.62093335,1.039163533,4.075215263,1.4347440095,2.28,2002.4171205,-2.86389557499996,-1.80176839999997,-0.376097749999971,-0.0597563999999977,-2.50361532499997,-0.309877249999971,-0.12161494999998,1.23870574108624
1,19.25,412.567,4.205843173,2.959,0.30628385725,-1e-08,0.34856,1.4213695558484,94.05655,-4.53,-2.53752485,1.7772546475,83.930373225,-1.99377525,0.85085075,0,0,0,277.765375025,291.012375,0.49915,7.86531,-0.416325818,1.605,2004.706205,-3.01320819999998,-1.89147149999997,-0.480522149999985,-0.0624186999999665,-2.59060499999998,-0.326856299999974,-0.122291649999966,1.07701549385327
1,19.75,417.2279271,4.1729766655,3.146004681,0.2837430005,5e-08,0.35263,1.23844,94.05862,-4.8473435,-2.60019434999998,1.7407036105,83.1054634675,-1.985021,0.550982055,0,0,0,280.6491,292.4132333,0.963285,7.90240495775,1.01201599675,1.32,2006.004965,-3.13209424999998,-1.99211869999997,-0.626353549999977,-0.193046274999958,-2.67695009999998,-0.496154224999955,-0.19026117499999,1.26655027851246
1,20.25,412.983,4.259051076,3.219976857,0.242562455,8e-08,0.316075741556517,1.34895276340047,94.1331325,-4.791288,-2.99753,1.729910269,83.511765125,-1.981651,0.382878975,0,0,0,276.938299975,291.301874975,0.95013,4.9660989915,1.346691844,0.957,1995.7237125,-3.01278749999998,-1.86630234999995,-0.480963049999986,-0.0626459499999612,-2.59554329999998,-0.326274899999987,-0.122328549999963,0.959813001670406
1,20.75,411.277,3.978048702,3.38,0.2848872165,0.0012956,0.3402,1.37295,94.142705,-5.158628,-3.11408695,2.0067689285,82.172849385,-1.9915,0.13652735,0,0,0,276.756225,292.20495,0.9315739205,7.6670756865,-0.369719389,1.355,2006.81903725,-3.01239179999996,-1.87318334999998,-0.481330349999979,-0.0627629999999613,-2.60200199999997,-0.325854049999975,-0.122234849999984,1.14806186679987
1,21.25,412.51125,4.1474459445,3.133636867,0.285865,-1e-08,0.33005,1.46008,94.135975,-4.89,-2.98256924999999,1.9273429765,81.02959835,-1.99207925,1.43262225,0,0,0,272.344125,291.911124975,0.5911758,5.04177022925,1.441600274,1.0775,2003.131711,-3.01108099999996,-1.86127884999996,-0.481724449999973,-0.062625899999972,-2.61026569999995,-0.325466599999999,-0.122204799999992,1.37110593609684
1,21.75,412.2655,4.00778389875,3.12906,0.2598880375,0.00285362,0.363020668833057,1.48605988977564,94.11182,-4.27098675,-3.107225,1.8763918235,82.06864063,-1.99630925,0.89534325,0,0,0,269.1426,291.3412333,0.7582059475,3.948150955,0.3961302645,1.685,2005.886354,-3.00630894999999,-1.81585309999997,-0.63242717499996,-0.193239849999969,-2.61357324999999,-0.494644049999976,-0.191213174999958,1.45582387774071
1,22.25,411.38829675,4.207275808,3.53,0.323145861,0.001485255,0.3615575,1.43469,94.0944175,-5.252947,-2.82074684999998,1.8926441185,81.78272876,-2.00250075,-0.3626475,0,0,0,269.929,289.6978,0.7723944305,9.693678375,-0.163308116,1.18,2005.694069,-3.00050954999998,-1.80676242499999,-0.634368199999955,-0.19333162499997,-2.61602274999997,-0.494385024999985,-0.191597474999995,1.25468512980057
1,22.75,412.831478675,4.0954302815,2.88858675,0.248926066,0.00135144,0.29207,1.41130710801324,94.07007,-5.322,-2.4580899,1.7017178975,81.87280667,-2.01344475,0.322320625,0,0,0,272.193449975,289.553075,0.54144,2.2288158705,2.258957403,1.1275,2007.037345,-2.98799584999996,-1.80121122499997,-0.636296624999956,-0.193441774999968,-2.62098922500001,-0.494049249999989,-0.191623874999962,1.33707093505011
1,23.25,412.9625,4.022055831,3.34075,0.282057949,1.1e-07,0.3101275,1.24313,94.081667185,-5.1225,-2.6908525,1.609978719,81.26238514,-1.95323,-0.10631866,0,0,0,273.239225,288.57855,0.796720583,4.50351,1.98279339,0.653,2001.03648975,-2.92581409999997,-1.76870964999996,-0.478561699999972,-0.0626843750000035,-2.62804392499997,-0.319786024999985,-0.121370999999968,0.755667381303919
1,23.75,414.80211935,4.1318074555,3.22527975,0.28589,-1e-08,0.3522,1.21282,94.0777031975,-5.06417175,-2.35888,1.91914581,81.1792338,-2.002322,-0.13517788275,0,0,0,275.5116,291.6001,0.60593,4.1670825,0.21454410275,0.8605,1998.592833,-2.92670384999999,-1.77544584999998,-0.485815449999989,-0.0626259499999832,-2.68640849999997,-0.323776399999957,-0.121890549999961,1.41136377633664
2,0.25,412.8323347,3.01191468975,3.45243982625,0.2604505355,0.0003327525,0.231175,0.98829,94.14591649,-4.02424999999999,-3.53026589999996,2.103537915,83.2883433325,-3.00355925,-7.0183625,0,0,0,269.215083325,290.148675,0.81654,6.87077,0.59921375475,3.44,2011.256365,-3.466858,-2.702606,-1.67723269999999,-0.902283599999976,-2.32192629999997,-1.03299999999996,-0.197000000000003,0.635568224103668
2,0.75,412.653426525,2.915493016,3.47778176,0.23410369275,-0.000759,0.224739860801609,1.0107,94.01694198,-4.238146,-3.57319189999998,2.0237570425,82.6066658325,-2.99585625,-6.953796,0,0,0,267.4507,289.032,0.81982374975,9.6901225,0.59378597,3.9825,2011.90195875,-3.48386334999998,-2.77080684999996,-1.78546584999998,-0.910467099999977,-2.37629099999998,-1.00958824999998,-0.191000000000003,0.812189935305712
2,1.25,412.28935095,3.015929004,3.433629476,0.252774474,0.00184764,0.231148438920062,1.059375,93.9732001425,-4.19531,-3.82164059999997,2.12159293,82.670380945,-2.98926875,-7.362153,0,0,0,263.81,289.7267,0.828092996,5.531515976,0.542062935,4.07,2012.8508875,-3.50728749999999,-2.83078699999996,-1.89827429999997,-0.917432849999984,-2.40049999999999,-1.04149999999998,-0.206999999999965,0.558672759699893
2,1.75,412.52160075,3.012063078,3.9123455,0.25359540725,-0.00187231,0.226875,0.9591375,93.959,-4.13437699999998,-3.53402854999998,1.91073056,83.4032608325,-2.986312,-6.08580923475,0,0,0,268.789975,289.653649975,1.150187615,6.74378092125,0.58768933,3.365,2012.011645,-3.52233007499996,-2.81705727499998,-1.89044184999997,-0.917058949999955,-2.39899999999996,-1.04299999999998,-0.202499999999972,0.675856574928797
2,2.25,412.454,3.01046,3.59164475,0.25349,0.001261275,0.242265,0.91276,93.96197,-4.25255977499998,-3.29794,1.92503438,83.9064064125,-2.99943375,-6.27343525,0,0,0,266.94011665,287.676916675,0.76091,8.983265,0.688689053,3.32,2010.914218,-3.54129219999998,-2.82201934999997,-1.88875834999999,-0.917319399999968,-2.40349999999998,-1.04549999999998,-0.207499999999953,0.698320088307292
2,2.75,412.66432105,2.983845344,3.3265,0.239004491,0.0012998175,0.24114,0.9904525,93.957545,-4.16665007499999,-3.788365,1.941655,84.073631805,-3.020727,-6.944770875,0,0,0,266.369,286.1548,0.681886784,5.946992551,0.062370139,3.69,2008.980044,-3.59379694999998,-2.85069584999998,-1.90424692499997,-0.922654424999991,-2.41149999999996,-1.04825,-0.221499999999964,0.723038321193223
2,3.25,412.3928787,2.926603378,3.51639380075,0.2425654615,-1e-08,0.227958604418765,0.958535,93.97827477,-4.22420634999999,-3.8686228,2.0046338525,83.9091368425,-3.03897825,-6.219675,0,0,0,265.523324975,285.76515,0.78250216775,8.2722758125,0.51260330375,4.14,2008.291501,-3.61288329999996,-2.84091969999997,-1.88172329999998,-0.917943399999956,-2.40699999999998,-1.04999999999995,-0.214999999999975,0.796297605897201
2,3.75,412.573,2.878908923,3.41135,0.257626223,-0.0008757675,0.251995,0.88913,94.027671215,-4.12551072499997,-3.81271439999996,1.95737163,83.44167333,-3.04571125,-6.5370425,0,0,0,266.366766675,289.157749975,0.9533627385,4.8655642935,-0.3191990465,4.04,2012.231106,-3.59689667499997,-2.84902844999998,-1.93447197499995,-0.917777999999956,-2.40674999999997,-1.04899999999998,-0.213499999999968,0.853204317443013
2,4.25,412.2623579,3.07482,3.46899632,0.24047252975,-0.0005931475,0.2220725,0.88771,94.03942744,-4.02,-3.73023234999999,1.95730481,84.15567,-3.05413225,-6.52694825,0,0,0,268.486375,287.427516675,1.00737314675,3.936820611,-0.884465466,2.82,2014.122354,-3.55135202499996,-2.84695722499996,-1.93324324999998,-0.93118992499997,-2.39919949999998,-1.029788,-0.197749999999971,0.605208651623554
2,4.75,411.939,3.00128811575,3.246572245,0.23281,-0.000639125,0.2340231177079,1.06625400970226,94.00644021,-4.01875,-3.6462625,1.8542303565,83.374495355,-3.05079275,-5.07414066675,0,0,0,267.663225,287.598700025,0.71239,6.845328162,-0.527143388,1.89,2013.92937,-3.59129592499997,-2.86377239999997,-2.06276024999997,-0.938113499999986,-2.40875682499997,-1.04349999999996,-0.205499999999972,0.643527962850414
2,5.25,412.32621445,2.97698662425,3.61,0.22120853525,-0.00110551,0.2322925,0.93337,93.9521,-4.23146975,-3.4029118,1.87938608,83.4387152275,-3.050585,-4.8984656665,0,0,0,269.632233325,286.291225,0.948708312,4.47316187725,-0.09,2.93,2015.725527,-3.58984129999999,-2.86388629999999,-2.0598033,-0.934203599999989,-2.40499999999997,-1.03899999999999,-0.201999999999998,0.669951018285869
2,5.75,412.153583425,3.048830218,3.6075,0.22777098,-0.000720775,0.264865,0.97141,93.982475925,-4.0211015,-3.25794,1.88576481,83.4003,-2.9903495,-4.603054175,0,0,0,269.9729333,285.9705,0.8784125,5.544945,0.4184593665,2.12,2014.783642,-3.53434432499998,-2.81885344999998,-1.79879194999998,-0.922584099999995,-2.38278197499999,-1.02903167499995,-0.198499999999996,0.70646833970108
2,6.25,412.65236415,3.061842059,3.5215,0.256119265,0.0001352775,0.2433525,1.12098,93.99021424,-3.9975,-3.25919529999999,1.8872605075,82.58956876,-2.9599575,-6.24771724975,0,0,0,266.8796667,285.7021333,1.0570378505,7.5672225,0.513844322,2.65,2019.138312,-3.52189959999997,-2.78906642499996,-1.79268002499998,-0.923772324999988,-2.37440052499997,-1.02880832499997,-0.19874999999999,0.791787085648661
2,6.75,412.7511005,3.052513625,3.399188298,0.2351229745,-0.00098546,0.22405,0.948655,93.98893747,-4.17093999999998,-3.44562634999997,1.76526203,82.8148180325,-2.9609475,-5.60988700025,0,0,0,268.511550025,285.838041675,0.70934753525,6.95416693775,1.345273281,1.6975,2016.35383275,-3.50909457499997,-2.78109127499997,-1.79481742499997,-0.925202624999983,-2.36655422499998,-1.02786517499997,-0.19874999999999,0.530968505657351
2,7.25,412.792256475,3.047975278,3.404968403,0.258742319,0.00032805,0.238155,1.099635,94.005,-4.20811977499996,-3.13237592499997,1.7718128475,82.96012927,-2.97653825,-6.48084425025,0,0,0,263.0604,286.489216675,0.664704979,6.838205962,-0.68490059775,5.02,2016.758215,-3.52349609999996,-2.79831342499999,-1.83543999999999,-0.930392224999963,-2.37549999999996,-1.014782,-0.192499999999968,0.71669838850562
2,7.75,413.021475,2.82945775525,3.594974769,0.2522,-0.000873705,0.270045,1.09653,93.995,-4.68726134999999,-3.1639075,1.77856391,82.35567562,-2.99887075,-5.947159,0.0047775,0,0,266.514533325,286.314391675,0.81594,5.936176188,-0.24912250275,1.91,2017.4190405,-3.50969157499996,-2.78655309999998,-1.83164249999996,-0.931603849999974,-2.37974999999999,-1.01605749999998,-0.192499999999968,0.748878635815098
