DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,W_SIGMA,WS
1,0.25,398.89600995,1.7784060435,12.7785475175,0.011115914,2.1884928135,0.31371364175,-5.75,-19.51472828,14.18577002,99.5,77.7715027575,18.89105853,0.2741863605,13.3246185775,5.7273199125,14.11,14.45,-0.03604183425,1.0484386815,0.500105447,0.60536735825,2.715
1,0.75,398.873556775,2.27374702,12.5654022725,0.0112643175,1.918891874,0.25324407775,-6.20525,-20.05252219,13.9612627075,99.5,78.23851766,18.7543050575,0.270442073,13.06320551,5.4976401675,14.07,14.32,-0.0340881955,0.98426638125,0.477034638,0.58578407925,2.722
1,1.25,399.234172,1.891407869,12.58310926,0.012658191,1.888060629,0.431724284,-6.49425,-20.8520982,13.23320279,99.5,78.5,18.449874295,0.25715756775,12.8037158075,5.4081457625,14.04,14.3,-0.035440971,1.0370489445,0.5004955335,0.6091540905,2.661
1,1.75,399.87170105,2.25032980475,12.85835859,0.011588559,2.112154007,0.3799262115,-6.845,-18.28800187,12.6207072375,99.5,78.5847218675,18.2451802,0.28037407925,12.7748291725,5.2671166025,13.9,14.24,-0.028722029,0.99230813075,0.459196355,0.5942629815,2.626
1,2.25,401.1269036,2.521978427,11.93721035,0.009912596,2.105796454,0.37183445875,-7.07,-16.528241125,13.6379834225,99.5,78.57306499,18.0457015,0.2797536135,12.523717805,5.1301396775,13.81,14.24,-0.029699138,0.977422096,0.4694938455,0.555644546,2.606
1,2.75,402.52185965,2.1380238145,12.340920675,0.012022461,2.423418841,0.347039407,-7.2575,-17.42220205,12.4111763,99.5,78.33164569,17.79469417,0.2660959135,12.37858581,4.9446745875,13.79,14.08,-0.0335612375,0.974939335,0.4965071795,0.59639994825,2.662
1,3.25,402.3003032,2.376646912,12.50495088,0.011184164,1.998442206,0.3483265635,-6.99725,-17.528710555,13.7842280725,99.4,78.7375164825,18.22673056,0.26625350075,12.17981461,4.8148699775,13.71,13.96,-0.033738532,0.9694503585,0.478852649,0.5863721995,2.626
1,3.75,401.32248675,3.187021692,11.817999445,0.01208440975,2.19014024225,0.471373302,-7.14175,-19.1515962125,14.347418985,99.4,79.3,17.62297649,0.277819558,12.05321327,4.6426399175,13.61,13.82,-0.031935637,0.983931437,0.47933556075,0.594598092,2.617
1,4.25,402.404878575,3.477540528,12.08861889,0.018567909,2.3235338935,0.478628463,-7.355,-17.213312535,12.7903923475,99.475,79.75,17.4333923825,0.27312239,11.84430475,4.48249815,13.47,13.72,-0.03202627775,0.979583006,0.485663861,0.578569265,2.572
1,4.75,401.78843365,3.001759562,10.925355345,0.0164433405,2.2104279555,0.4644544425,-7.5475,-18.398751625,13.5932708225,99.475,80.2285184425,17.83356964,0.29352675575,11.81991508,4.2299603225,13.35,13.67,-0.03317837425,0.973978108,0.48534511175,0.560796343,2.557
