DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT
1,5.75,454.0332055,9.75143475,2891.964662,2.1622545,38.1633085,1.88368675,11.7302825,1.956416,0.21701575,-0.0047635,0.58063675,0.281079,14.98453175,0.416067,102.3,95.3,7.0875,1.138532,9.886667,10.035,10.128333,10.345,10.8075,-13.02532925,0,0
1,6.25,461.073401,9.790135,2879.279287,1.688324,35.063038,1.854976,8.8417485,1.8293435,0.2153385,-0.005933,0.60065,0.27815575,14.6043555,0.389427,102.31,95.4,7.0505,1.0803595,9.8666665,10.005,10.1233335,10.365,10.8175,-10.81408125,0,0
1,6.75,459.140527,9.95391175,2891.5086455,1.720177,32.79698875,2.325805,9.61421525,1.926713,0.220021,-0.0077565,0.605109,0.28246825,14.591343,0.39426375,102.34,95.3,7.0485,1.0724205,9.84,9.98,10.1025,10.365,10.805,-11.95422525,0.189753,0
1,7.25,453.227474,9.8578695,2876.0065325,2.174006,32.6343745,2.271154,10.291651,1.85909475,0.225412,-0.006295,0.605479,0.2967295,14.4088485,0.399565,102.36,95.4,7.151,1.0311235,9.82,9.96,10.106667,10.36,10.83,-10.272971,12.2069265,0.93985
1,7.75,463.845967,9.878207,2916.871522,1.676701,39.80991875,4.148865,12.4408695,2.05723925,0.24212625,-0.006803,0.6047505,0.31984075,14.133777,0.4156815,102.38,95.5,7.363,1.0942245,9.84916675,9.985,10.1175,10.37,10.8275,3.45519225,83.184258,9.586466
1,8.25,466.21126275,10.27518775,2886.892567,1.905451,34.827384,9.354881,20.9939285,2.1608,0.261483,-0.01245925,0.644604,0.343875,14.59164825,0.3674505,102.4,95.5,7.992,1.272472,9.8116665,9.985,10.065,10.37,10.8275,31.5631985,221.15749525,43.7030075
1,8.75,458.15965975,10.8243235,2815.31907275,1.963294,36.1910535,18.758393,31.79626125,2.256902,0.278459,-0.016497,0.6360475,0.367112,15.3976285,0.46400825,102.43,95.35,8.6275,1.66991975,9.87083325,10.0125,10.11625,10.4075,10.83,74.495859,400.85389,74.43609
1,9.25,447.1090265,11.044644,2638.3116515,1.823436,36.833085,31.1148995,43.559398,2.4446555,0.30029375,-0.022159,0.724691,0.40195675,16.0231005,0.46707375,102.46,95,9.4225,2.3699215,9.8308335,10.0125,10.085,10.4,10.84625,136.690141,556.9580745,71.757519
1,9.75,440.9612335,11.292419,2594.106414,1.7881675,38.546709,44.007215,45.7308785,2.60922625,0.3371405,-0.0290535,0.72293825,0.4055485,16.7999725,0.497034,102.47,94.375,10.2125,3.214261,9.873333,10.07,10.0783335,10.43,10.86,195.047135,689.325612,78.007519
1,10.25,433.823186,11.750255,2511.97944275,1.9864605,41.4645465,64.31933575,57.517129,2.71192025,0.34179325,-0.03503,0.7384305,0.422674,17.501033,0.5355545,102.46,93.385,11.0575,3.771341,9.9866665,10.14,10.11416675,10.46,10.875,257.49999975,819.165085,89.84962375
1,10.75,430.4292775,11.480895,2434.91516875,2.043855,46.02372775,81.616636,60.7683545,2.685984,0.34323,-0.03566575,0.7861595,0.429957,18.346317,0.60301275,102.435,91.95,11.64,4.432067,10.10749975,10.19,10.186667,10.48,10.8975,299.82122125,927.94117625,88.533835
1,11.25,429.335041,11.64232225,2404.785177,2.018302,39.3788215,90.54345,63.43573175,2.7249085,0.365559,-0.03900475,0.8481005,0.4455655,19.062188,0.578011,102.4,90.1675,12.185,5.005369,10.18,10.2,10.125,10.49,10.91,333.072046,1000.237192,94.548872
1,11.75,428.502817,11.8243805,2380.797464,2.109809,38.67172875,97.867912,60.54178375,2.783918,0.366666,-0.0406315,0.873024,0.45369775,19.542175,0.60459425,102.3925,87.45,12.875,5.712766,10.42,10.23,10.143333,10.48,10.94,353.028169,1047.65388175,87.406015
1,12.25,426.0569955,11.79450475,2354.18306,2.138323,42.25920525,104.285432,62.9067535,2.78607,0.38297775,-0.045045,0.8932555,0.4547235,19.78291425,0.592038,102.32,86.225,13.505,6.244677,10.54,10.3425,10.1575,10.505,10.9875,361.97183125,1072.271914,77.443609
1,12.75,425.092393,11.782725,2325.975519,1.8914045,37.616312,123.57275125,56.501849,2.850505,0.390731,-0.04763625,0.8854995,0.474742,20.105053,0.6294055,102.3,84.6,14.13,6.622835,10.68666675,10.39,10.15999975,10.49,10.95,356.8622975,1055.40797,71.804511
1,13.25,423.223157,11.760077,2290.77734125,1.9359395,41.040424,100.407972,54.18363825,2.902311,0.37391,-0.04153075,0.872007,0.46027625,20.6020575,0.590875,102.25,81.7,14.62,7.19604325,10.86,10.48,10.125,10.46875,10.93125,338.521127,1018.5980315,68.4680455
1,13.75,421.0403205,11.689295,2263.59081375,1.6436555,35.2620445,86.939224,50.007534,2.8857855,0.36726725,-0.042035,0.8474585,0.4636015,20.73763275,0.51581625,102.2025,79.1425,14.97,7.552487,10.97583325,10.575,10.1616665,10.475,10.94,298.591549,935.104364,59.962406
1,14.25,419.442483,11.864238,2233.217162,1.48827,30.252841,81.09252075,44.47672775,2.8490635,0.3704005,-0.045853,0.840548,0.4457185,20.877556,0.47732,102.195,77.66,15.425,8.0589785,11.12,10.64,10.17,10.46,10.9375,255.31690175,837.42884225,55.6860905
1,14.75,419.3531475,11.866477,2221.9222715,1.327044,30.5914935,61.79767725,41.32532025,2.85018825,0.34912725,-0.03571525,0.8227275,0.4396035,21.1695565,0.421616,102.2,76.6,15.6975,8.065779,11.19,10.73,10.17,10.47875,10.92875,203.943662,706.2618595,50.093985
1,15.25,419.447388,11.66875975,2232.500963,1.228476,25.02763725,41.544532,36.037609,2.832371,0.351295,-0.036183,0.7640895,0.42473375,21.351838,0.3391455,102.2,75.5075,15.72,8.303772,11.27,10.785,10.1516665,10.47,10.9275,138.6267605,564.895636,42.669173
1,15.75,419.05504175,11.682875,2208.658768,1.230486,24.660067,24.5858185,29.446998,2.686754,0.32075,-0.032429,0.7415015,0.4034915,21.328111,0.25099,102.19,74.7275,15.67,8.0864925,11.365,10.885,10.175833,10.48,10.93,75.88254875,399.2409865,32.424812
1,16.25,419.5998995,11.439453,2251.045818,0.9801365,22.12639,6.320207,20.4364505,2.4370305,0.288081,-0.021168,0.656165,0.372065,21.177984,0.25100975,102.185,75.665,15.29,7.565053,11.375,10.9425,10.213333,10.51,10.95,21.338028,235.9582545,20.958647
1,16.75,421.61805,11.556552,2258.413464,1.076539,19.9203685,-0.45235675,10.7798675,2.220444,0.2474705,-0.0081615,0.61131525,0.33123575,20.928882,0.334201,102.19,78.24,14.5525,6.72854,11.375,10.925,10.18083325,10.52,10.93,-15.29929575,92.448225,8.552632
1,17.25,424.964333,11.502477,2338.268938,1.0352625,20.794937,-0.813948,5.166554,1.956808,0.22618575,-0.002338,0.546882,0.2975595,20.436932,0.50590025,102.1875,81.4,13.2775,5.20647475,11.35,11.01,10.2016665,10.52,10.93,-33.239437,16.888046,1.315789
1,17.75,430.2935295,11.479415,2469.945975,1.35733875,24.775424,-0.972176,4.1571105,1.8250515,0.19758775,-0.0016625,0.531986,0.276985,19.6057745,0.509468,102.18,83.6,11.95,4.0108335,11.29,11.0025,10.1733335,10.4875,10.91,-32.23591575,0.56926,0
1,18.25,436.0606665,11.4090275,2561.86083775,1.53187,24.496271,-0.116675,3.8886265,1.766802,0.197379,-0.00154275,0.5431985,0.2439225,18.919434,0.475928,102.2,86.45,11.12,3.2142565,11.175,10.98,10.1441665,10.4625,10.88625,-29.71831,0,0
1,18.75,441.11321525,11.1614145,2617.9562165,1.46726775,27.779738,-0.159053,2.989303,1.68695625,0.19741975,-0.002039,0.55543125,0.27888775,18.51314475,0.44627475,102.2,87.8,10.59,2.842669,11.02999975,10.925,10.14,10.44125,10.87,-27.647849,0,0
1,19.25,444.3078075,10.98811925,2723.276524,1.430964,24.76256825,0.34823575,4.876743,1.77410825,0.20978275,-0.001678,0.559451,0.2908145,18.1983085,0.42125925,102.21,88.5,10.3,2.568125,10.92,10.87,10.1366665,10.43,10.86,-23.8732395,0,0
1,19.75,447.5173975,10.991353,2699.596407,1.61855625,26.90128375,0.072221,3.54339875,1.89994,0.218883,-0.00159425,0.5691695,0.304378,17.97939,0.4186045,102.22,89.55,10.01,2.347746,10.865,10.8475,10.1425,10.42,10.85,-23.74402375,0,0
1,20.25,453.334595,10.811137,2745.7445135,1.687486,30.70798,0.240287,6.1475785,2.004356,0.222965,-0.00169625,0.580415,0.317591,17.753869,0.4108735,102.2125,90.4,9.7375,2.20026675,10.79249975,10.77,10.155,10.42,10.85125,-22.9436085,0,0
1,20.75,452.2399435,10.751002,2745.1314,1.6042915,28.158347,0.067324,6.0528265,2.00419375,0.22551675,-0.00150425,0.580578,0.316926,17.61245075,0.41222,102.2325,90.9,9.6175,2.08414775,10.75500025,10.7275,10.1733335,10.4025,10.85,-22.796017,0,0
1,21.25,454.250797,10.772465,2741.301284,1.736497,31.0739965,-0.1735875,5.155616,1.92815525,0.21688575,-0.002572,0.59243825,0.29419575,17.59776875,0.417066,102.2425,91.4,9.43,1.972413,10.65,10.74,10.145,10.3925,10.85375,-19.7829815,0,0
1,21.75,455.536723,10.6914685,2793.36843375,1.684891,31.402255,0.922635,6.21731725,1.90603675,0.22992075,-0.002951,0.593243,0.31481875,17.32055225,0.4048785,102.2525,92.2675,9.385,1.96259675,10.57499975,10.715,10.1866665,10.4,10.8525,-19.6234475,0,0
1,22.25,456.025856,10.753539,2782.44334,1.9547205,40.4234015,-0.12363925,7.52049325,1.883586,0.22294325,-0.002007,0.611144,0.308905,17.35120325,0.419858,102.265,92.885,9.3375,1.81973075,10.55749975,10.6825,10.1933335,10.4,10.86,-22.341549,0,0
1,22.75,457.5752025,10.715008,2738.868945,1.7727635,28.2142015,0.34458175,6.888246,2.010137,0.21225125,-0.003527,0.5847705,0.30788,17.21165175,0.42078,102.29,93.2,9.2175,1.745817,10.56250025,10.6225,10.21,10.3825,10.85,-16.2851805,0,0
1,23.25,456.710135,10.623216,2719.357299,2.1284605,33.181301,-0.3324395,7.07660525,2.1177935,0.225446,-0.002997,0.6564875,0.306482,17.01320225,0.431998,102.285,93.5,9.05,1.69304,10.49,10.61,10.21166675,10.38,10.8475,-15.492958,0,0
1,23.75,458.731419,10.6870815,2753.12571825,2.014127,35.763975,0.326219,8.577227,2.0962185,0.243907,-0.003283,0.61845925,0.32386425,16.653964,0.424665,102.285,93.6,9.045,1.722196,10.38,10.57,10.21875,10.38625,10.8425,-18.309859,0,0
2,0.25,447.889062,11.29885,2407.8978635,2.100058,51.488808,-2.67756,22.88708,3.375441,0.3726945,-0.00891375,0.769613,0.4731185,17.496655,0.37736225,102.1125,88.7,11.085,3.24722,12.72,12.635,12.76791675,12.54125,12.4725,-42.72711275,0,0
2,0.75,447.90018325,11.230798,2387.56492575,1.8538125,53.08656075,-2.13922,23.185398,3.4541725,0.3728415,-0.00861325,0.79445825,0.47819175,17.333802,0.34476,102.1,89.495,10.975,3.0495095,12.6316665,12.595,12.76583325,12.55625,12.4825,-44.577465,0,0
2,1.25,445.18008725,10.896384,2486.775722,2.2039075,57.52965925,-1.131794,23.2231195,3.2652915,0.372664,-0.010572,0.803502,0.4635145,17.0763625,0.38736825,102.1,89.855,10.81,2.9155605,12.5683335,12.53,12.78125,12.54625,12.4825,-41.9460295,0,0
2,1.75,445.6529595,10.899938,2453.981103,2.2657515,55.897297,-2.529909,25.9592475,3.3373185,0.371373,-0.01427675,0.79745,0.4760355,16.9840065,0.3975,102.11,90.3,10.64,2.8338755,12.465,12.475,12.75833325,12.52875,12.485,-43.48415525,0,0
2,2.25,446.5231535,10.7847055,2436.85860075,1.9903965,53.53303,-1.20838625,25.44697375,3.407016,0.3717775,-0.012877,0.78918675,0.46107925,16.8884775,0.3944135,102.1025,90.9,10.4575,2.810153,12.4233335,12.45,12.73083325,12.53625,12.49,-40.483239,0,0
2,2.75,446.301768,10.687082,2460.664432,2.163718,54.1536725,-1.379326,28.20746675,3.218431,0.3505225,-0.014771,0.793098,0.4592045,16.793735,0.38847825,102.1,90.65,10.435,2.690522,12.37,12.395,12.71875025,12.54,12.465,-38.1338025,0,0
2,3.25,444.480061,10.6104315,2513.93703475,1.9028855,52.772221,-1.954725,24.26169275,3.0898425,0.3551005,-0.011193,0.7563825,0.452891,16.739732,0.384705,102.1,91.3,10.16,2.6926795,12.31,12.385,12.705,12.545,12.4725,-40.88084375,0,0
2,3.75,446.562357,10.795773,2456.81956425,1.79873475,51.496096,-1.147277,22.052913,3.1169535,0.345599,-0.01052,0.77143,0.4338085,16.6752085,0.38143425,102.1,91.365,10.06,2.6294785,12.21,12.345,12.69,12.5525,12.4725,-37.23963075,0,0
2,4.25,442.3021095,10.56031675,2448.650084,2.115792,52.041455,-0.2002105,22.770506,3.075303,0.3387685,-0.010682,0.783543,0.451113,16.549399,0.412801,102.1,91.605,9.94,2.473585,12.19,12.325,12.683333,12.54125,12.4775,-37.2456375,0,0
2,4.75,440.785737,10.403668,2433.517649,2.036889,44.77557,-0.14106275,22.903862,3.036116,0.3390545,-0.012441,0.746849,0.432066,16.413648,0.420722,102.1,91.71,9.895,2.4961395,12.11,12.305,12.6891665,12.545,12.4925,-35.0264085,0,0
2,5.25,445.656812,10.4371225,2520.86215225,1.943198,50.995075,0.053218,19.9471675,2.9243745,0.320768,-0.014356,0.77663775,0.43090925,16.3344605,0.39258275,102.11,92.24,9.77,2.3293355,12.0433335,12.26,12.7083335,12.555,12.495,-36.468743,0,0
2,5.75,444.7600055,10.35071325,2424.60103225,1.869588,50.5696865,0.3760735,20.9330895,2.790994,0.3125525,-0.01027,0.726494,0.4095065,16.2238195,0.41364025,102.12,92.5,9.59,2.405308,11.975,12.19,12.715833,12.57,12.49,-38.32746475,0,0
2,6.25,445.997034,10.38199525,2465.2624895,1.79871,48.8871175,-0.16188825,23.2822765,2.8269265,0.308104,-0.009343,0.713229,0.415338,16.124828,0.4151755,102.1225,92.4,9.325,2.4624725,11.97,12.115,12.71499975,12.555,12.5,-37.72395375,0.379507,0
2,6.75,443.8519745,10.118871,2433.35829875,1.949795,41.428475,-0.145316,21.54828075,2.855509,0.3031695,-0.010047,0.7104085,0.40532175,15.9593305,0.4033825,102.145,92.4,9.31,2.3961565,11.925,12.05,12.69916675,12.5175,12.5025,-33.78876175,10.7933655,0.75188
2,7.25,446.667012,10.1992185,2487.34258575,2.0280925,58.513926,0.9263785,27.41233825,2.765851,0.3336355,-0.01252,0.7113295,0.44066,15.6821355,0.417315,102.18,92.1,9.48,2.543727,11.87,11.96,12.6808335,12.5175,12.4925,-19.01125475,88.2827325,10.6672935
2,7.75,444.39617925,10.50468725,2494.482258,2.26829,60.754329,10.119712,38.19875925,3.192812,0.360726,-0.0199335,0.795409,0.46720725,15.8702955,0.417169,102.2,91.3,10.15,2.952289,11.7733335,11.885,12.65000025,12.5075,12.465,18.824933,228.358447,35.338346
2,8.25,443.8960385,10.769324,2373.9163175,1.821597,46.275869,24.11524625,50.679824,3.40584,0.398891,-0.02866225,0.841938,0.494765,16.5655085,0.443673,102.2375,89.8,10.95,3.622871,11.71,11.81,12.64000025,12.48,12.4675,69.40140825,387.2872065,68.421053
2,8.75,440.2312095,11.051105,2268.857549,1.54963575,50.660595,41.690251,64.74753275,3.7011535,0.4244915,-0.0376145,0.88696,0.526926,17.216045,0.3992895,102.2575,86.03,11.65,4.59349,11.7166665,11.805,12.63833325,12.45875,12.4675,161.34250825,641.3237925,90.977444
2,9.25,435.570233,11.10002375,2226.9718075,1.630288,45.48194675,70.67789925,76.39866025,3.864947,0.4502905,-0.047732,1.010615,0.561927,17.889631,0.483189,102.265,82.9475,12.5,5.35856525,11.7283335,11.8,12.64,12.47,12.51,245.109374,838.899431,82.518797
2,9.75,431.996833,11.028802,2172.316931,1.87737175,48.5351525,91.572017,79.72278975,4.0560145,0.4634805,-0.048189,1.018757,0.56031,18.5226595,0.51099,102.28,80.5,13.17,6.3123425,11.87,11.81,12.62,12.47,12.53,318.8855385,1002.3244785,86.842105
2,10.25,428.182804,11.111737,2142.4847635,1.60178975,49.98695575,119.30003225,81.2343365,4.1209345,0.46152075,-0.053688,1.02573,0.556586,19.14741275,0.5694645,102.29,77.375,13.94,7.115402,12.025,11.86,12.646667,12.465,12.535,383.0776585,1156.7168945,93.984962
2,10.75,424.629111,11.001425,2143.5972215,1.385586,49.751185,140.37405925,79.21495625,4.0670045,0.4688805,-0.0510335,1.08056275,0.55059975,19.51509975,0.632577,102.28,74.3825,14.7575,8.09083225,12.2575,11.9375,12.65333325,12.48625,12.55,429.38822,1274.57305475,103.0545115
2,11.25,423.18653025,11.026019,2094.0904465,1.68347,48.8347535,143.84110175,80.747813,3.97947,0.47328775,-0.0558735,1.048843,0.554422,19.852283,0.653797,102.27,71.84,15.33,8.693469,12.4725,12.0625,12.651667,12.48875,12.545,462.8389165,1348.00759,105.0281955
2,11.75,421.612961,11.184519,2097.4615995,1.7579805,49.44460875,157.6711315,85.92268,4.2257885,0.4662805,-0.0527215,1.09108375,0.562301,20.2840315,0.68112475,102.25,68.9275,15.7925,9.1890305,12.7225,12.1425,12.63166675,12.515,12.55,485.68661975,1410.04827,105.9680455
2,12.25,418.93016875,11.3286465,2089.49526725,1.8914865,53.138796,152.7647945,88.3735195,4.191235,0.46454425,-0.054282,1.143715,0.567156,20.79192125,0.664568,102.2,66.46,16.3125,9.89067075,12.848333,12.235,12.6566665,12.56,12.525,497.03909575,1439.2789375,99.62406
2,12.75,417.97725,11.1879585,2089.871345,1.599434,48.246534,177.478934,91.800535,4.19887325,0.48257925,-0.059262,1.1112785,0.561769,21.27321825,0.65819025,102.15,64.615,16.8325,10.659385,12.91250025,12.4225,12.6483335,12.5375,12.51,488.943662,1423.8344085,97.556391
2,13.25,417.04520375,11.2036965,2069.4191885,1.4083995,50.1467845,169.159551,92.8966005,4.365668,0.477319,-0.0656875,1.112411,0.570828,21.69341,0.645567,102.1,63.345,17.3275,11.25088525,13.03999975,12.505,12.6391665,12.53,12.535,463.9041615,1378.35649525,96.38157875
2,13.75,416.334789,11.107775,2048.997556,1.665046,54.048165,156.073563,93.94482825,4.44977225,0.4893535,-0.063367,1.10310075,0.576576,21.97207675,0.616836,102.0625,61.665,17.77,11.89704075,13.29,12.66,12.64,12.56,12.545,432.5097425,1293.358634,89.3327065
2,14.25,416.481439,11.078291,2039.528864,1.38654975,50.412663,134.3586985,92.69510875,4.40565925,0.4858845,-0.0509475,1.1174545,0.57699,22.217714,0.5606975,102.0325,60.02,18.115,12.1729395,13.46,12.76,12.685,12.6,12.55,386.1619715,1195.920304,83.78759375
2,14.75,416.10092025,11.22161325,2027.39185125,1.467433,47.342032,108.45743075,90.2387155,4.274515,0.46290075,-0.053675,1.0967,0.572949,22.51257625,0.51339,102.0225,60.2025,18.0625,12.5085255,13.49666675,12.835,12.67,12.6,12.54,325.58242875,1049.71537,78.477444
2,15.25,415.62953475,11.1429035,2030.338819,1.2540015,46.985368,90.71476975,82.054709,4.233775,0.46917225,-0.0495875,1.033731,0.5611115,22.519251,0.450325,102.0025,61.52,18.125,12.7868015,13.61,12.86,12.695,12.62,12.575,253.92468525,881.932021,70.676692
2,15.75,415.928723,11.220951,2030.3530505,1.2371095,46.97089425,62.9112855,72.5765815,4.09513975,0.4488155,-0.04377475,0.990121,0.542042,22.55521575,0.3524755,102,61.59,18.185,12.72453775,13.6675,12.9025,12.7166665,12.64,12.545,172.181878,691.03415575,59.586466
2,16.25,414.6345865,11.29764,2029.4078015,1.205515,45.76440575,34.28457675,62.649956,3.88322275,0.424781,-0.0403335,0.9029395,0.52017875,22.35994625,0.29862,102,62.575,17.98,12.2599615,13.7375,13.0275,12.7675,12.665,12.545,89.859155,508.3184255,46.1936095
2,16.75,415.9978315,11.414525,2048.0150095,1.323723,42.974372,10.941127,49.753016,3.54512925,0.3798975,-0.032212,0.826739,0.483926,22.0543395,0.277053,101.9925,65.5825,17.565,11.46256025,13.695,13.0675,12.7875,12.695,12.5525,20.792433,309.0132825,30.169173
2,17.25,417.794673,11.4637135,2111.6653425,1.13990425,33.33247425,0.445024,32.94935525,3.317381,0.347354,-0.0121275,0.7820225,0.4511015,21.464441,0.36476125,101.985,68.57,16.8475,9.90978825,13.6725,13.095,12.811667,12.73,12.5725,-28.256323,122.011385,13.62782
2,17.75,420.4090035,11.7975485,2188.404482,1.43434825,33.589366,-1.470888,26.195956,3.121484,0.327148,-0.00314875,0.717136,0.4122625,20.790719,0.46598225,102,72.3925,15.465,8.06250475,13.57083325,13.1175,12.8133335,12.755,12.6225,-50.9859155,21.824687,2.349624
2,18.25,424.320658,11.92622625,2303.237245,1.93599525,46.4906685,-2.211079,23.726123,2.953616,0.31371375,-0.003556,0.691517,0.390039,19.86711575,0.4860155,102.0025,76.2525,14.2925,6.15778975,13.51,13.1575,12.89625,12.75,12.63625,-54.299912,0.759013,0
2,18.75,429.664997,11.799414,2340.41313775,1.770916,44.022144,-1.11139925,22.828989,2.835049,0.29893775,-0.004828,0.70262525,0.3906545,19.08734025,0.4735385,102.03,79.2,13.4675,5.171641,13.4866665,13.13,12.89,12.73,12.61,-54.084507,0,0
2,19.25,436.686937,11.8821685,2349.54253775,1.548692,43.81539125,-0.35110975,25.4394965,3.1412475,0.31442775,-0.0034135,0.7883385,0.4067315,18.67832925,0.442042,102.03,81.625,12.9625,4.52216225,13.3633335,13.08,12.86,12.71,12.58,-50.24647925,0,0
2,19.75,440.449503,11.96315525,2412.751438,1.6859225,40.3077175,-1.65763925,25.699812,3.22305825,0.33711825,-0.0043195,0.7318775,0.408367,18.67828725,0.40725,102.0225,82.71,12.695,4.2178425,13.3,13.06,12.85,12.7,12.56,-46.10915475,0,0
2,20.25,445.459996,11.922939,2426.519313,1.849587,41.9126975,-1.86994975,24.53828,3.3977655,0.337222,-0.00497125,0.716495,0.42449,18.4120145,0.363707,102.0525,84.725,12.4725,3.95020325,13.19,13.005,12.815,12.65,12.54,-51.3732395,0,0
2,20.75,444.80311325,12.02108925,2399.24158925,2.069839,52.94541075,-1.8700115,22.751009,3.38575325,0.373659,-0.008349,0.779144,0.46175875,18.296888,0.35520375,102.07,84.7925,12.3025,3.735681,13.1,12.98,12.81,12.64,12.515,-48.9765095,0,0
2,21.25,443.65552925,11.822179,2382.103528,2.115397,50.179547,-1.401506,24.040007,3.501128,0.36264775,-0.005241,0.73105,0.4463515,18.0880295,0.380199,102.08,85.45,11.93,3.6094275,13.07,12.88,12.799167,12.6325,12.52,-46.5207345,0,0
2,21.75,443.990405,11.825569,2351.770223,2.16066875,48.3565725,-1.839143,23.403596,3.252329,0.3710095,-0.008555,0.8017095,0.4588615,17.90694825,0.36120725,102.09,86.25,11.865,3.517369,12.9916665,12.84,12.79708325,12.635,12.52,-45.774815,0,0
2,22.25,443.103056,11.698418,2349.1826835,1.918334,51.916497,-3.086668,22.98750575,3.4913365,0.36373275,-0.01365775,0.78996,0.457545,17.86590025,0.3658925,102.09,86.87,11.62,3.3847975,12.8866665,12.82,12.80625,12.6275,12.525,-47.640845,0,0
2,22.75,441.858266,11.5730015,2353.915882,2.169353,45.0136985,-2.7397765,21.072382,3.3069095,0.337858,-0.011115,0.728137,0.427311,17.693237,0.34282475,102.1,87.7,11.485,3.4097565,12.8983335,12.78,12.80374975,12.6275,12.5375,-45.2007045,0,0
2,23.25,443.53041625,11.57189625,2374.68844025,1.89821975,49.14371375,-3.06130075,24.2087305,3.319442,0.3530335,-0.0114965,0.7338185,0.4432255,17.5046455,0.356843,102.115,87.7,11.34,3.358377,12.84,12.76,12.79083325,12.62625,12.5375,-41.82677225,0,0
2,23.75,446.11357175,11.5451445,2443.88638,1.905793,45.4751455,-3.02927175,23.26213125,3.28285525,0.36804125,-0.0113225,0.795375,0.46963,17.4842355,0.36537975,102.11,87.975,11.34,3.2936915,12.81083325,12.7125,12.77,12.62,12.52,-44.80633825,0,0
3,0.25,427.840334,12.625792,2101.646099,2.5764255,86.50641925,-2.7807205,39.40863525,3.792819,0.415494,-0.02761725,0.809177,0.515511,18.269513,0.27728275,101.91,85.2,13.07,4.14578,14.56416675,14.4025,15.275,14.8975,14.5975,-42.577414,0,0
