DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_2_1_1,G_3_1_1,NEE
1,5.25,0.678,1.76675,1.647878792,-1.1,-2.2,-1.3,425.41067,6.4,90.91,1.5675,0.469985,1.714515,0.768,1.083,94.8750025,0,0,0,307.375,316.085,-1.9755048755,0.369,0.9,1.7825,2.6195,3.4495,4.7825,0.25,0.92,0.835,0.295,1.32,-2.0508675,-2.0023525,1.04825
1,5.75,0.68975,1.53131,1.03575,-1.6404125,-2.1,-1.626075,426.1391975,6.4,90.914,1.35,0.47,1.5301125,0.59,1.09,94.908,0,0,0,305.87,316.1675,-2.624255535,0.331,0.8565,1.76,2.59675,3.46775,4.786,0.252625,0.8025,0.785176951,0.26,1.39775,-2.05089,-2.00209,1.116
1,6.25,0.676,1.35944,1.179,-2.1,-2.1,-1.95,427.1057475,6.45,90.92,1.47,0.45,1.53618,0.75,1.164,94.9975,0,0,0,304.6725,314.79,-2.37,0.31,0.81,1.74075,2.562,3.462,4.781,0.2655,0.82,0.82,0.25,1.49075,-2.05059,-2.0021425,0.996
1,6.75,0.675,1.6985,1.58039,-2.1,-2.1,-1.8,426.804095,6.525,90.9095,1.29,0.431745,1.4620975,0.73,1.115,94.7499975,0,0,0,306.475,314.835,-2.644752066,0.325,0.765,1.7325,2.52,3.464,4.781,0.29893,0.750245,0.84915,0.27538,1.48,-2.051175,-2.00224,0.996
1,7.25,0.56,1.317565,1.4554675,-2.1,-2.1,-1.325,427.7579475,6.66092,90.9185,1.11,0.4,1.58035,0.59,0.979,94.9391675,1.0925,0,0,303.8825,314.965,-2.7264222395,0.3695,0.71,1.72,2.5225,3.46575,4.7825,0.29198,0.8051675,0.84289,0.28344,1.506,-2.0508675,-2.00221,0.9665
1,7.75,0.505,2.05071,0.61,-2.1,-2.1,-1.425,427.515355,6.575,90.941,1.1725,0.41,1.943675,0.4975,1.145,94.6,22.102665,8.54,3.495,297.11665,314.7175,-6.5525,0.3155,0.6615,1.691,2.474,3.45,4.789,0.2635,0.767365,0.77,0.2601925,1.3489,-0.95708,-2.002495,0.98825
1,8.25,0.43,1.6699675,1.24,-2.1,-2.1,-1.7,428.4110925,6.574327484,90.95,1.4075,0.4343675,1.8329,0.4205,0.76,93.9916675,105.06,63.684175,23.23165,299.27,316.2,10.0575,0.35,0.6,1.6325,2.452,3.4325,4.78,0.260775,0.8175,0.7904625,0.291095,1.28325,-0.307575,-2.00254,0.434
1,8.75,0.715,3.9499,5.23,-2.1,-2.1,-1.7,425.82977,6.7,90.9745,1.7126357295,0.67,1.76061,0.82125,1.2175,91.379,245.543,144.3,35.559975,299.03,318.775,56.0525,0.29,0.6,1.4675,2.2445,3.3545,4.749,0.2675,0.9465,0.82322,0.299215301,1.313875,-1.02517,-2.00232,-0.064
1,9.25,1.09205,9.4040058575,14.53975,-1.702,-2.1,-1.8,423.582019525,6.8,90.97599,2.8710593175,0.73,2.8565775,1.625,2.568875,89.83,388.35,218.80165,43.775,303.369175,322.5075,104.5125,0.49,0.83,1.56,2.3685,3.4035,4.7355,0.35026,0.8573,0.9,0.35,1.37797,-0.5902575,-2.001975,-0.11475
1,9.75,0.6656,18.7285,33.8471925,-1.45378,-2.1,-1.5,421.68644495,7.06933276,90.977635,3.62779,0.5593125,4.4089,2.475675,3.615,87.709,516.53,284.03,56.9405,304.47,325.9333,150.0476787,0.951,0.974,1.544,2.221,3.3315,4.7325,0.38583375825,0.95256479675,0.919975,0.42972081975,1.665,0,-2.0017175,0.65925
1,10.25,0.315225,23.6525,57.6,-0.88674,-2.1,-1,420.1516475,6.9442225,90.9556825,4.8,0.528545,6.0194375,3.5575,4.593325,84.5,615.67,334.03,67.588,304.525,331.483325,192.9825025,1.703,1.286,1.655,2.3075,3.3855,4.7225,0.441159177,1.1062184855,1.06736,0.4838364045,1.645,0,-2.000935,-0.0545
1,10.75,0.2654,31.180978765,80.085,-0.1595275,-2,-1,419.3464873,7.1034020355,90.9225,5.67,0.51,6.48479,4.33,5.6725,80.406,711.475,382.085,80.09,306.19,334.7525,224.5783325,2.5585,1.7475,1.7745,2.35075,3.389,4.75,0.4376,1.179405,1.058228025,0.4833245105,1.9825998145,0.2221275,-1.9590725,-0.1615
1,11.25,0.18,30.26901,97.64775,0,-2,-1,419.6779752,7.2,90.89,6.205,0.5172,7.00206,5.029,6.34375,78.29525,795.9175025,428.5,88.745,307.385,339.8075,261.432525,3.81825,2.394,1.921,2.41725,3.4325,4.755,0.46,1.2265,1.1696775005,0.517495,2.195,0.78596,-1.000565,-0.02675
1,11.75,0.3825,34.5527900975,104.27382,0,-1.03395,-0.725,419.0433225,7.194719557,90.8475,6.82755,0.50567726625,7.598095,5.6977,6.8195,75.8,840.9175,451.87,97.354175,309.8925,343.8249975,278.765,4.634,3.066,2.1425,2.475,3.4915,4.825,0.4929,1.2525,1.20153041675,0.57,2.16,2.63161,0.26676,-0.03825
1,12.25,0.2247,31.2825,109.15535,1.30206,4.6455,0,418.97087,7.25,90.83729,7.141375,0.49,8.3744975,6.13,7.24,74.575,868.0025,468.79,86.955,312.349975,346.3750025,286.6416675,5.51225,3.54225,2.35,2.45975,3.48125,4.79,0.46685,1.2122717825,1.14,0.570849497,2.19573146775,10.078905,1.00071,-0.2255
1,12.75,0.26,36.601225,104.5,4.21666,6.2,0.59998,419.146095,7.3,90.805,7.281721788,0.46,9.15609,6.593775,7.52625,73.285,856,458.53,89.12,313.508325,348.533325,282.38529895,6.3865,4.2805,2.492,2.46425,3.46,4.7805,0.49,1.28167818425,1.165,0.577405,2.21886678,16.16239,1.66747,-0.62725
1,13.25,0.16,33.075,102.9952925,7.825,9,1.7381,419.16014,7.2,90.775,7.4817175,0.42985507525,9.5765,6.895,7.967,71.54625,795.98,431.87,80.85835,313.93333,349.73333,256,6.96625,4.806,2.879,2.557,3.4995,4.801,0.55628,1.270085,1.2,0.6256212185,2.507867654,18.7068525,2.001235,-0.04775
1,13.75,0.17272225,27.51,91.48701,8.29363,11.66075,2.000575,418.72464055,7.1999365965,90.71203,7.84372980175,0.4173525,9.938,7.19965,8.36775,71.72,727.525025,395.7625,74.315825,314.6775,349.8441675,228.053335,6.73,5.082,3.11725,2.635,3.468,4.81225,0.525,1.309325,1.216526242,0.5725,2.69,12.1934475,2.9091775,0.002
1,14.25,0.285,25.2744125,71.2591475,9.0763,11.725,2.82525,418.16812,7.325,90.71,8.05798470775,0.37,10.037,7.573425,8.585,71.8891675,627.495,346.07,64.46,314.815,349.266665,189.405,6.48675,5.09375,3.42,2.76,3.5875,4.86525,0.543912954,1.3147,1.2375,0.64062795075,2.625,10.63509,2.9680325,-0.1165
1,14.75,0.1827,21.9623925,53.64,10.00055,9.2,3.0009,417.7017675,7.2,90.7,8.2019,0.32,10.255475,7.5925,8.67,72.5624975,527.8275,290.075,51.11175,313.6425025,347.9825,149.48,6.553,5.34,3.6765,2.861,3.5435,4.879,0.54035669775,1.260395,1.12587357325,0.633705,2.660304407,6.6690675,2.926415,0.44775
1,15.25,0.33,18.14,35.2775,10.469965,9.5,3.10075,417.469765,7.2,90.73,8.21276,0.29,10.036525,7.7505,8.87,74.17335,401.17,221.27,44.671665,310.1275,346.8175,101.439851225,6.645,5.5315,3.871,2.93,3.559,4.86,0.49877,1.2433580025,1.14195,0.6121,2.573275,3.11652,3.0011875,0.59525
1,15.75,0.17555,11.7777609025,15.509335,8.1,6.99365,3.050675,417.6677025,7.2,90.745,8.07,0.25,9.518115,7.677335,8.363,74.692,250,141,33.36525,313.6175,344.6075,47.48225,5.8355,5.33,3.955,2.998,3.52,4.85,0.471,1.1414625,1.097213296,0.5486916995,2.53,1.02494,3.00112,0.957
1,16.25,0.28,8.63475,2.875877706,5.2082,6.019925,3.125,417.4243,7.12194,90.77,7.57,0.3894,8.85731,7.1875,8.101,77.0774975,131.07,73.26,20.0966675,311.935,340.065,11.8055,5.3515,4.9145,4.05725,3.09,3.553,4.856,0.427350965,1.03,0.92,0.46,2.218,0.631985,3.00196,1.48375
1,16.75,0.31,4.1575,1.4895,1.65625,3.269125,3.0009,417.38964,7.142905,90.795,6.84325,0.557635,6.988575,6.285,6.9155,79.76,45.4974975,18.529,4.94,308.6250025,334.375,-10.93925,4.256,4.487,4.1,3.16,3.6,4.859,0.4275,1.0977836535,0.9356,0.42,2.23881,0,2.635075,2.19675
1,17.25,0.328,2.25101,1.95,0.19502,3.49999999999934e-05,3.000225,418.125295,6.97964,90.806,5.66,0.6539,6.0015,5.219,5.821,81.8305,7.167675,0,0,314.1025,331.125,-8.03,3.498,3.913,3.999,3.28,3.604,4.85,0.365,0.950430981,0.89,0.407342141,1.99,0,2.00142,2.02825
1,17.75,0.425,1.949399722,1.8,0,-2,2.733575,418.78010325,6.7080825,90.835,5.025,0.6839,5.428015,4.5022,5.129425,83.705825,0,0,0,311.8625,328.87,-8.31825,2.768,3.43,3.797,3.3385,3.57,4.8365,0.3435,0.92897,0.884653541,0.373795,1.69103,0.01708,1.2344,1.949
1,18.25,0.63955,1.14,1.542,0,-2.1,2.125975,420.3601075,6.6797875,90.84925,4.13,0.588275,4.78355,3.644,4.4975,85.6333,0,0,0,306.525,327.2475,-7.825,2.441,3.079,3.57825,3.37,3.547,4.828,0.329,0.9027,0.8575,0.379667348,2.0314347945,0.188,0.7339,1.653
1,18.75,0.8075,2.0125,0.9725,0,-2.1,1.7,421.58334,6.6554625,90.855135,3.6775,0.60799,3.896705,3.279,4.48,87.485,0,0,0,309.5083325,326.3225,-7.39,2.18,2.822,3.3995,3.321,3.5265,4.822,0.3721325,1,0.9313025,0.40021989375,2.041215,0.88842,0,1.88975
1,19.25,0.7,2.27695,0.95,0,-2.1,0.95,423.35,6.6,90.85,3.9121,0.54281844975,3.82222,2.8375,4.0225,88.14625,0,0,0,307.265,325.18,-7.945,1.8215,2.531,3.18275,3.252,3.536,4.785,0.3350475,0.87615417325,0.8586225,0.348647131,1.92846,0.6578125,-0.9509425,1.6945
1,19.75,0.7075,1.5415175,0.7275,0,-2.1,0,424,6.64530567225,90.87,3.6862,0.53,3.62135,2.69,4.002,89.2667,0,0,0,306.900015,324.481665,-8.82335,1.66,2.364,3.04475,3.272,3.498,4.7805,0.343,0.912365,0.76903,0.34,1.67507,0.376,-1.001,1.79125
1,20.25,0.62201325,1.20585,0.38,0,-2.1,0,422.6294475,6.51316,90.87,3.3216,0.499025056,3.2978,2.5425,3.6955,89.725,0,0,0,306.489175,323.275,-7.34725,1.4565,2.194,2.9185,3.251,3.51,4.778,0.31872,0.91819206,0.83725,0.325,1.7845,0,-1.0012,1.981
1,20.75,0.6575,2.13605,0.84468158525,0,-2.1,-0.375,422.64979,6.5066025,90.903,3.04,0.51865563875,2.9443,2.5204175,3.399,89.87,0,0,0,308.305,321.9325,-6.683,1.423,2.096,2.94875,3.26,3.54,4.786,0.366075,0.998923016,0.93356,0.345,1.99275,0.3248,-1.0013,1.33975
1,21.25,0.83,1.5525,0.4136,0,-2.1,-0.9,423.04718,6.407145026,90.9275,2.988580368,0.52,2.7953,2.3194975,3.11,90.88775,0,0,0,308.8225,321.2025,-5.163,1.479,1.92375,2.827,3.285,3.53925,4.78825,0.3,0.947867997,0.89262035775,0.2675,1.6095375,0.641025,-1.5178,0.989
1,21.75,0.7410735,1.44825,0.36775,0,-2.1,-0.7,423.80592,6.6720434925,90.9575,2.6975,0.5131625,2.6388475,2.0925,2.67,91.526,0,0,0,308.135,321.585,-5.23235,1.333,1.8,2.732,3.205,3.5285,4.755,0.281335,0.9345205425,0.9003,0.2831,1.555,0.359,-1.89415,1.0245
1,22.25,0.9098,1.13825,1.270915305,0,-2.1,-1,424.2088525,6.7,90.9425,2.22,0.49,2.48095,2.0521675,2.918,92.191,0,0,0,308.2283325,321.1749975,-5.79785,1.2315,1.7455,2.596,3.14,3.529,4.765,0.2525525,0.85722,0.9320475,0.2525,1.543,0.1880075,-2.0016725,1.04875
1,22.75,0.66,1.71225,0.521,0,-2.1,-1,424.5,6.7,90.94,1.947352806,0.49,2.70235,1.650665,2.64475,93.20575,0,0,0,306.71,319.6,-5.4635,1.04475,1.67725,2.51,3.05425,3.5405,4.77475,0.264,0.8106925,0.753295224,0.26,1.465,0,-2.0016,1.03
1,23.25,0.93,1.112135,1.04034,0,-2.1,-1,424.8504,6.65,90.9325,2.18,0.4942,2.357045,1.654165,2.34975,93.01,0,0,0,306.4775,319.585,-6.1745,0.9045,1.4655,2.47975,3.003,3.547,4.766,0.27111,0.79283,0.825417583,0.27,1.471,0,-2.0016,1.06325
1,23.75,0.9,1.61925,1.1,0,-2.1,-1,423.65,6.52145,90.91925,1.891545,0.49846278275,2.478605,1.5245,2.1225,93.0575,0,0,0,304.6475,319.4,-6.87585,0.78,1.385,2.4915,2.9735,3.508,4.782,0.258987953,0.82286,0.77008,0.2825,1.4303175,-0.0342,-2.0016,1.20025
2,0.25,1.0443,3.940345,-0.12,-2.1,-2.1,-1,425.58851,6.4,90.645,3.42020625,0.465,1.65183,1.8575,2.131,91.3992525,0,0,0,303.49,320.27,-5.06,0.962,1.82,3.19,4.15,4.27,4.966,0.473,1.2157668355,1.13622130225,0.54,2.3768,-1.0262375,-2.002,1.0125
2,0.75,1.205,3.043075977,0.043,-2.1,-2.1,-1,424.1128825,6.263675,90.6325,3.33708,0.4679,1.7239,1.9631675,2.38275,92.6155,0,0,0,302.848335,321.03333,-5.386,0.939,1.732,3.071,4.11,4.28,4.962,0.447,1.1775,1.11,0.55924200075,2.29,-1.0262375,-2.002,1.0985
2,1.25,0.97195,3.09,0.0438321865,-2.1,-2.1,-1,424.1985325,6.2,90.6305,3.325,0.47,1.53681,1.8650025,2.1005,92.230825,0,0,0,302.83165,319.77,-4.83867,0.86,1.66,2.98,4.056,4.27,4.956,0.425269771,1.103675,1.08474,0.50697,2.07,-1.30799,-2.002,1.013
2,1.75,0.99,3.815,0.15,-2.1,-2.1,-1,424.12006,6.0102,90.65,3.3,0.5,1.57057,1.624,1.753,93.5519175,0,0,0,302.75165,318.83,-3.23,0.78,1.565,2.894,4.02,4.28,4.961,0.39282,1.1458425,1.10335,0.538825,2.19,-1.0435075,-2.002,1.065
2,2.25,0.9479,3.501718338,-0.4395,-2.1,-2.1,-1,424.089595,5.98775,90.6285,2.885,0.52,1.52878,1.57,1.61,93.71835,0,0,0,301.9825025,318.2775,-2.5705,0.6895,1.44275,2.82125,3.9525,4.2925,4.95775,0.3911,1.1449925,1.09,0.51,2.21155,-1.2825,-2.002,1.12375
2,2.75,1.0925,4.7368358415,-0.291,-2.1,-2.1,-1,424.58715,5.89845,90.605,2.8775,0.495275195,1.46688,1.5695,1.6405,93.9425,0,0,0,305.0824975,318.33,-3.10267,0.6455,1.339,2.6775,3.8625,4.247,4.93425,0.432825,1.1253,1.08,0.54,2.323715,-2.0505,-2.002,1.12975
2,3.25,1.103,2.9636,-0.432,-2.1,-2.1,-1,424.58383,5.9556685865,90.593,2.845,0.51367662125,1.6537375,1.65,1.703,94.032,0,0,0,306.283325,318.4525,-3.0354175,0.626,1.303,2.65975,3.795,4.26675,4.92475,0.4196075,1.1475,1.10455,0.5202575,2.20689414825,-2.05056,-2.002,1.13025
2,3.75,0.97,4.36013,-0.123,-2.1,-2.05025,-1,424.643825,5.95,90.595,3.11609,0.503769484,1.552715,1.4005,1.46,94.3667,0,0,0,305.0667,317.87,-4.0133,0.604,1.246,2.5765,3.7465,4.265,4.9195,0.4475,1.19,1.14,0.56,2.2885,-2.05052,-2.002,1.07525
2,4.25,0.9275,3.24894,-0.359,-2.1,-2.05085,-1,425.238295,5.9,90.5925,3.27,0.49774,1.699105,1.4025,1.34,94.375025,0,0,0,304.3,317.9424975,-3.8813075,0.554,1.188,2.49,3.69,4.26,4.93,0.46,1.28803,1.1577,0.546262196,2.27879284825,-2.05091,-2.002,1.0145
2,4.75,0.87,3.7101525,0.2217,-2.1,-1.952775,-1,425.047538725,6.04275,90.60125,3.25,0.4983,1.62454,1.4441675,1.373,94.3775,0,0,0,302.795,317.4425,-4.0584425,0.465,1.109,2.392,3.692,4.26,4.932,0.43,1.158307373,1.09,0.53,2.198908502,-2.05079,-2.002,0.96
2,5.25,0.788975,3.28375,-0.0525,-2.1,-1.5,-1,425.2243489,5.91545,90.6,2.92285,0.5224375,1.6498675,1.62525,1.31275,94.5015,0,0,0,303.08,318.8750025,-4.24,0.47425,1.1005,2.34,3.61875,4.2515,4.938,0.42516,1.1972057055,1.15615,0.5375,2.25,-2.05091,-2.002,0.95275
2,5.75,0.7795555,3.205,-0.2745,-2.1,-1.95,-1,425.740278525,5.9952,90.6055,3.26,0.519775,1.56819,1.12933,1.2083,94.05,0,0,0,307.83,318.448335,-2.399259138,0.44125,1.045,2.29875,3.565,4.2425,4.938,0.44,1.203425,1.0785625,0.54853712,2.242425,-2.05091,-2.001975,1.044
2,6.25,0.83065,3.61775,0.27225,-2.1,-1.675,-1,424.84132,5.9077825,90.608,2.80176,0.4825,1.39967,1.14,1.24135,94.47,0,0,0,306.4,318.385,-2.356275864,0.417,1.028,2.24,3.508,4.25,4.952,0.42441,1.1311525,1.0425,0.51,2.10273,-2.05091,-2.002,1.057
2,6.75,0.708375,3.73904,0.246,-2.1,-2.0254,-1,425.0293325,5.9,90.605,2.63,0.482,1.397825,1.08733,1.143,94.564,1.2025,0,0,307.185,317.72,-1.9366123835,0.43,0.98,2.232,3.453,4.24675,4.943,0.41,1.1799,1.10035,0.50159873475,2.06,-2.05091,-2.002,1.01125
2,7.25,0.6110005,3.90411,-0.19,-2.1,-1.4,-1,424.86806,6.0012,90.6175,2.42,0.46015,1.56602,1.04,1.2535,93.93,29.17,14.62,7.169175,304.1,317.283335,-1.85,0.415,0.935,2.09425,3.384,4.2055,4.943,0.38425,1.13,1.0285,0.50478481325,2.14175,-2.05091,-2.002,0.7935
2,7.75,0.620145,5.44,1.63,-2.1,-1,-1,424.9,6.175,90.637,3.1575,0.47702,1.60639,1.29,1.50675,92.615,127.11,68.67,28.06667,304.43,319.25,11.191665,0.478,0.9,1.97,3.291,4.17275,4.908,0.4198,1.1396,1.07,0.5,2.182775,-2.05091,-2.002,0.471
2,8.25,0.697,10.82545,9.50277428225,-2.1,-1,-1,424.45191,6.3,90.6675,3.2,0.5955475,1.960735,1.52,2.021,90.015,286.83,147.37,39.0033325,303.3225,322.699985,56.49,0.667,0.962,1.94425,3.1825,4.0585,4.83325,0.4355,1.17024936975,1.0680425,0.560525,2.302205,-1.09504,-2.00195,0.285
2,8.75,0.615,22.5625,36.15000708,-2.1,-1,-1,419.933975,6.5,90.654,4.11093,0.62,2.6191275,2.295,2.625,86.6332525,446.4475,234.925,48.2341925,303.035825,327.725,124.285,0.88025,1.0855,1.909,3.155,4.05,4.879,0.5317125,1.311725,1.174245,0.66569,2.39,0,-1.8855,0.097
2,9.25,0.225359,32.1694975,70.2655,-1.1,-1,-1,416.479745,6.6,90.635,4.67,0.53,3.4436175,3.383,3.91,83.5425,600.125,316.82,65.07265,301.8750025,332.12,185.245,1.44075,1.36825,1.944,3.191,4.138,4.938,0.57175,1.4035675,1.296825,0.68757684925,2.5554025,1.025175,-1.235,-0.033
2,9.75,0.02525,34.239,100.997368575,-0.3837,-1,-1,415.2405,6.6140775,90.61,5.65,0.52,4.522765,4.355,5.075525,76.7,761.9416675,407.67,75.4,305.169175,340.3025,245.9925025,2.041,1.721,2.08675,3.103,4.1075,4.933,0.58569,1.527087629,1.3488,0.740975,2.8375,1.98146,-1.1682,0.042
2,10.25,-0.11057025,41.694,127.8717319,1.0639675,0.6,-1,414.52451,6.7,90.58,6.3275,0.51010565,5.3038,4.9735,5.64,74.52275,868.115,454.681665,82.246,306.9225,346.0925,285.320842475,3.099,2.171,2.2685,3.1295,4.0945,4.941,0.6589,1.628481654,1.5099,0.83168,3.265,11.49515,-1.00953,-0.1485
2,10.75,-0.28,46.355,148.1169,7.2,7.49235,-0.05,414.3450375,6.6,90.6035,7.111265889,0.55,6.170655,5.723,6.573,71.369175,1007.15,527.27,103.433335,307.2000025,350.925,332.4275,4.4525,3.101,2.3095,3.066,4.1405,4.9555,0.65804,1.660035,1.526225,0.8493952505,3.2835,25.163695,-1.0008,0.14075
2,11.25,-0.282,53.44,167.0526,17.2911625,16.44,0.48326,414.3561,6.6720325,90.59,7.770005,0.566982759,6.306065,6.2312475,6.937,69.5941675,1094.174975,562.8891675,103.5575,309.2575,357.5525,370.4349975,5.72,3.96,2.574,3.064,4.168,4.95975,0.6746570735,1.70879296375,1.62,0.84657714325,3.27455,49.92323,-1.0005,-0.15225
2,11.75,-0.27,59.08,172.104625,29.643915,22.4,1,413.6155477,6.6228,90.5753375,8.5725,0.555465,6.84477,6.83,7.75,68.77,1142.3,592.8,101.7475,311.3,361.77,396.6,7.765,5.2,3.161,3.25225,4.2895,5.0765,0.675785,1.67215,1.61263,0.85,3.60046,63.00664,0.16673,-0.03
2,12.25,-0.42875,60.0245,192.21675,35.9655,33.136,2.2,413.92221,6.5,90.55571,8.8925,0.59,7.048625,7.58,8.241,67.73,1151.225,605.83,117.93,308.37,364.07,394.8,9.2,6.1195,3.3865,3.23175,4.1695,4.98575,0.75,1.731135,1.636255,0.901175,3.617,61.78223,1.0006,0.11275
2,12.75,-0.3225,59.35099,178.67825,39.3447975,37.05,3.55,413.043979175,6.5,90.52375,8.94,0.56001,7.072345,7.8965,8.39,67.86,1107.35,590.601665,112.2175,308.985,365.483335,389.155,9.7425,7.05175,3.981,3.24575,4.1955,5.03625,0.7197525,1.77800022175,1.6906417975,0.9002175,3.7,50.48683,1.40018,-0.19025
2,13.25,-0.39225,58.04,159.985,38.3482,36.1955,4.125,413.73360515,6.5,90.509,9.121265,0.53103,7.76405,7.8975,8.5575,67.36985,1082.7499975,557.9075,103.239175,311.0975,365.29167,361.7425025,10.26,7.39,4.468,3.308,4.19,5.038,0.75,1.77669,1.643915,0.91053,3.775,20.64842,1.86762,0.074
2,13.75,-0.3239,54.22,162.2575,37,37.475,4.998875,413.09565195,6.45,90.49,9.3250539585,0.52,8.4182,8.088915,8.9325,67.05,1035.1333325,531.3833325,98.135825,310.4333325,366.3925,347.3608325,10.5,7.82,4.8875,3.439,4.249,5.063,0.73325,1.74,1.6625,0.92985,3.7600750475,11.12818,3.00125,0.14625
2,14.25,-0.3068055,51.183,138.1860126,32.44935,29.6875,5.4,413.80314,6.6,90.47,9.504855,0.470615,8.024275,8.21175,8.85675,66.831,898.4175,473.2500025,88.1125,309.4825,364.4475,305.0775,10.4775,8.12,5.477,3.65925,4.33575,5.1575,0.741695203,1.7727725,1.625,0.92897,3.80148983,3.2801,3.66771,0.35675
2,14.75,-0.295,45.85765,122.72323,23,19.4,5.6167,413.82246,6.675,90.47,9.625,0.43,7.769465,8.1434975,8.94,69.880165,794.9725,417.0000025,71.241685,307.4275,362.6925,255.965,9.97,8.1,5.666,3.82,4.325,5.075,0.7040288985,1.665832093,1.568671491,0.8914481735,3.65351392525,3.27694,4.00145,0.49975
2,15.25,-0.296,40.7,92.9137843,16.9,12.2,5.2,413.69936,6.6,90.469675,9.516255,0.37,7.676175,8.24,8.79,70.88925,653.8425025,348.945,59.28,307.78165,360.3595,206.8,8.8375,7.66,5.765,3.91225,4.2745,5.0415,0.6841775,1.633235,1.56,0.873,3.574,1.74091,3.735145,0.318
