DOY2,HR2,CO2_1_1_1,TS_1_1_1,TS_2_1_1,G_1_2_1,G_1_2_2,NEE,NETRAD,G_1_1_1,USTAR,FC_1_1_1,FC_1_1_2,LE_1_1_1,LE_1_1_2,H_1_1_2,H_1_1_1,SLE,SH,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_OUT,PPFD_IN_1_2_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,PPFD_IN_1_1_3
1,8.25,413.31954,0.023625,1.0554,-2.034,-2.197475,0.082406,0.6038925,-2.0333,0.18078,-0.089124,-0.0201777,-1.4289,-1.1105427,-10.8084,-10.751525,-0.29753,0.15429,23.70125,26.01675,7.554125,6.50775,-28.925,-26.805,-24.37975,81.7,78.403,1.940775,97.7,0.71481,1.1524,1.193725,1.5208,-0.1334375,0.67232,1.0138,1.29805,23.70125
1,8.75,413.39588,-0.18243,0.906185,-2.04275,-2.196175,0.2679675,8.590025,-2.0834,0.254745,-0.055219,-0.043942025,0.93983,-1.278932025,-5.2776,-2.18625,0.39122,2.7092,64.7235,67.983,22.176,11.213,-28.07025,-26.11,-23.956,81.125,77.98925,1.883725,97.8,0.71383,1.15285,1.19315,1.52125,-0.13202,0.672915,1.0141,1.2991,64.7235
1,9.25,413.47222,-0.420215,0.708545,-2.0512,-2.19665,0.289295,15.7765,-2.051725,0.3061975,-0.33984,-0.06770635,2.38035,-1.44732135,2.184025,6.5065,0.613635,3.6249,115.0625,116.35,39.10425,15.40675,-27.03085,-24.89,-23.6005,80.4,77.368,1.966425,97.8,0.7136625,1.154325,1.19895,1.5273,-0.116565,0.675155,1.0137,1.299825,115.0625
1,9.75,413.54856,-0.795815,0.4468575,-2.0531,-2.196425,0.15713,23.58475,-2.00465,0.3526525,-0.3937425,-0.091470675,5.184925,-1.615710675,15.70675,18.16265,0.98166,4.596,163.9275,174.255,57.247,17.86625,-26.21365,-23.4675,-23.048,79.5825,77.4045,2.09655,97.775,0.71408,1.1551,1.19825,1.52715,-0.11489,0.67837,1.014575,1.300675,163.9275
1,10.25,413.6249,-1.3017,0.4003175,-2.0548,-2.1948,-0.254615,32.544,-2.0624,0.35732,-0.20397,-0.115235,7.84725,-1.7841,29.7944,30.853975,0.71536,4.786175,216.7225,219.215,76.23975,22.4795,-25.5046,-22.22,-22.408,78.8325,76.8365,2.3088,97.775,0.714425,1.15625,1.1995,1.5283,-0.111995,0.6749,1.016075,1.301975,216.7225
1,10.75,412.98015,-1.3389,0.5548875,-2.0504,-2.1924,0.38475,36.26575,-2.08805,0.37792,-0.385765,0.457635,7.9078,-8.9269,37.560675,35.146175,1.021575,6.58325,256.66,263.24,87.93525,24.59925,-24.7569,-21.13,-20.9665,78.0325,76.331,2.3425,97.7,0.71499,1.158725,1.20165,1.52895,-0.1077,0.67666,1.01675,1.30085,256.66
1,11.25,413.2735,-0.971185,0.765975,-2.0549,-2.19025,0.05535775,41.47275,-2.1233,0.4322625,-0.4650275,0.087752,12.301325,-1.9805,43.57695,50.60065,0.75705,4.88135,290.81,283.7,102.1075,25.02575,-23.97155,-20.4575,-20.4445,76.2725,76.5315,2.342,97.7,0.71617,1.15785,1.19785,1.5266,-0.1081,0.676615,1.0161,1.297275,290.81
1,11.75,412.4546,-0.701915,0.8202075,-2.0404,-2.1921,0.2294975,41.812,-2.0723,0.38341,-1.07603,0.124,17.4637,-0.48853,48.068525,52.5944,0.379455,4.23275,324.04,324.665,106.32,19.75325,-22.926225,-20.1325,-20.11425,75.6525,75.1435,2.665675,97.675,0.71709,1.15335,1.19775,1.52475,-0.104835,0.676395,1.01665,1.295325,324.04
1,12.25,412.555075,-0.60248,0.924685,-2.0516,-2.197525,0.093139,38.87375,-2.03425,0.4236125,-0.203425,-0.2242125,11.89855,1.0036325,49.935475,51.6698,0.0701865,3.714475,317.8825,286.2,96.19775,19.164,-22.36765,-19.8825,-19.77725,75.09,74.51075,2.5008,97.7,0.7175125,1.152875,1.19535,1.52525,-0.1107,0.67626,1.016125,1.2943,317.8825
1,12.75,412.4222,-0.509915,1.0012775,-2.0577,-2.201325,0.2310175,35.69725,-2.04235,0.421625,-0.43006,0.32446,14.03955,-0.42036,57.1251,57.7232,0.14949,1.946775,294.4475,285.945,95.2705,22.062,-22.053875,-19.2975,-19.70575,74.405,72.9885,2.616875,97.575,0.717895,1.153775,1.18425,1.5261,-0.11203,0.67207,1.015375,1.292025,294.4475
1,13.25,412.3326,-0.29157,1.099375,-2.0578,-2.2056,0.1127,35.33125,-2.0982,0.4051725,-0.6857675,0.12137,10.46655,0.66345,41.6003,43.0265,0.1072045,1.4585,296.15,256.445,84.32825,20.39975,-21.639375,-19.1,-19.268,73.645,71.94975,2.70685,97.6,0.7189775,1.14555,1.18605,1.5249,-0.111685,0.66658,1.015,1.29,296.15
1,13.75,411.9325,-0.241255,1.1901,-2.0599,-2.20695,-0.04162275,32.438,-2.07035,0.4041225,-0.53353,0.17348,9.5797,0.310475,40.9957,38.1821,0.07471775,-0.2650825,231.3675,209.3,70.77875,17.26775,-21.69155,-19.005,-19.193,73.315,70.682,2.6365,97.575,0.7191525,1.1409,1.18745,1.5238,-0.109825,0.666765,1.0134,1.28855,231.3675
1,14.25,412.71105,-0.129165,1.272225,-2.051,-2.20715,0.067741,25.4695,-2.1482,0.379415,-0.3957825,-0.15781,9.041775,2.5895,34.2638,31.4808,-0.5737,-2.238575,187.5725,171.47,60.0325,14.97475,-21.58515,-19.145,-19.204,73.37,70.21975,2.736175,97.575,0.719225,1.1409,1.1887,1.523,-0.11888,0.667555,1.0127,1.287325,187.5725
1,14.75,412.86915,-0.065635,1.3333,-2.054,-2.20695,-0.05219025,16.71425,-2.154775,0.37069,-0.70357,-0.065624,6.2412,2.1389,19.5735,20.938425,-0.465095,-3.609575,131.17,122.755,42.608,13.422,-21.0848,-19.605,-19.163,73.445,71.131,2.6741,97.6,0.71726,1.1372,1.1846,1.5245,-0.12047,0.67126,1.0111,1.286,131.17
1,15.25,412.8847,0.0702,1.386825,-2.0576,-2.208575,0.0169055,7.94735,-2.07085,0.33146,-0.567125,0.182125,3.6834,0.37001,9.15005,8.483625,-0.4485725,-5.9621,91.64175,77.3745,29.25975,9.55035,-20.8042,-19.395,-19.36,74.5275,71.531,2.438325,97.6,0.71945,1.138175,1.18405,1.52365,-0.11653,0.66875,1.0106,1.288325,91.64175
1,15.75,412.8287,0.492605,1.51005,-2.0363,-2.208725,-0.1634825,-2.31985,-2.044775,0.288515,-0.30238,0.020685,1.6579,0.000101499999999999,-1.332225,-2.07605,-0.92991,-11.2912,41.50425,31.1615,12.47725,7.825325,-21.57555,-19.765,-19.36225,76.09,72.8035,2.232275,97.675,0.7186175,1.138,1.18335,1.52305,-0.11179,0.66742,1.009875,1.289375,41.50425
1,16.25,412.81995,0.653955,1.6278,-2.032,-2.2087,-0.07737005,-17.5625,-2.0597,0.23103,-0.3366775,0.015127,-0.19559,-0.55938,-11.792225,-11.98545,-1.5093,-13.2868,10.9115,7.30975,2.8085,5.748125,-22.0222,-20.3725,-19.53,79.96,75.3465,2.036275,97.6,0.7174675,1.13695,1.18345,1.52265,-0.12211,0.669055,1.009225,1.2864,10.9115
1,16.75,412.803,0.771625,1.6366,-2.0321,-2.20655,-0.087187,-24.854,-2.065775,0.1805725,-0.21275,0.0283255,-0.14289,-0.08742475,-16.00935,-13.80715,-1.5985,-12.7264,0.842565,0.40976,0.0901,3.075075,-22.35415,-21.0625,-20.06375,82.1,76.94625,2.061675,97.7,0.71728,1.136825,1.18105,1.5234,-0.124995,0.667605,1.00705,1.2832,0.842565
1,17.25,412.7809,0.81876,1.664375,-2.0312,-2.202525,-0.010607,-24.014,-2.06295,0.10888,-0.2569725,0.01319855,-0.5663075,-0.12292,-12.771575,-13.7749,-1.451,-10.7987,0.1504275,-0.05414,-0.1681975,0.4706225,-22.7498,-21.595,-20.1775,82.5,77.574,2.10515,97.7,0.7179225,1.1377,1.18455,1.5227,-0.12413,0.66865,1.006675,1.284475,0.1504275
1,17.75,412.7792,0.74785,1.604325,-2.0342,-2.20045,-0.00735375,-23.49025,-2.077975,0.1229425,-0.401505,0.0071725,-0.6609425,-0.01749025,-18.2505,-16.60465,-1.5662,-9.5964,0.05705,-0.075455,-0.1728775,0.1082825,-23.00605,-22.0775,-20.262,83.4,77.65875,2.0923,97.7,0.7168025,1.13775,1.1816,1.52265,-0.126205,0.67026,1.006225,1.283375,0.05705
1,18.25,412.770975,0.64568,1.541525,-2.036,-2.197175,-0.022452575,-22.4655,-2.0817,0.127235,-0.250675,-0.037882,-1.2688,-0.48393,-19.1141,-18.1034,-1.7195,-9.1544,0.0866975,-0.06059,-0.1738225,0.017145,-23.379725,-22.2775,-20.63175,83.6,78.322,2.2797,97.7,0.71562,1.1396,1.18175,1.52495,-0.12637,0.670985,1.005725,1.282725,0.0866975
1,18.75,412.2315,0.52689,1.393125,-2.0377,-2.190725,-0.043991,-22.36775,-2.019825,0.13576,-0.14173,-0.0445165,-0.81308,-0.9937525,-16.90195,-15.44325,-1.3864,-9.0495,0.10785,-0.049915,-0.1619,0.0132725,-24.35785,-22.505,-20.87975,83.3,78.2425,2.36445,97.6,0.70968,1.1395,1.18335,1.5259,-0.12851,0.672345,1.004775,1.2835,0.10785
1,19.25,411.8925,0.447285,1.392525,-2.042,-2.18615,-0.05042125,-21.22875,-2.020575,0.13022,-0.30268,0.004803575,-0.69989,-0.1122075,-17.54585,-15.878,-1.1782,-7.6301,0.0853025,-0.036095,-0.15705,0.00824,-24.58475,-22.95,-20.8425,82.7,78.36325,2.2709,97.6,0.702375,1.1394,1.18185,1.5249,-0.12925,0.669975,1.006125,1.285175,0.0853025
1,19.75,411.84495,0.34728,1.29915,-2.0411,-2.185175,-0.061028,-21.88975,-2.038775,0.1304875,-0.376385,-0.0220385,-1.1434,-0.3330815,-14.5774,-13.5415,-1.0749,-7.0339,0.1000125,-0.024405,-0.1551,0.01648,-24.71905,-23.315,-20.961,83.1,78.42325,2.2976,97.7,0.6936225,1.1393,1.18095,1.52435,-0.129215,0.66715,1.0063,1.2862,0.1000125
1,20.25,411.907225,0.222025,1.251625,-2.044,-2.185475,-0.0071469,-21.99575,-2.0535,0.13075,-0.38798,-0.01887585,-1.12125,-0.1102505,-12.54345,-13.0697,-1.1843,-7.6718,0.1144475,-0.01079,-0.1648275,0.000740000000000001,-24.75605,-23.59,-21.32675,83.5,79.1015,2.389725,97.6,0.6891275,1.1387,1.1789,1.52475,-0.130225,0.666285,1.006675,1.28595,0.1144475
1,20.75,412.273125,0.16491,1.2259,-2.0497,-2.1883,0.035289,-18.82275,-2.052675,0.1143,-0.43363,0.0087366,-1.69365,0.0031311,-15.58745,-14.6336,-1.4222,-8.1782,0.0861225,-0.006355,-0.1430675,-0.00282,-24.8856,-23.8025,-21.479,83.5,79.417,2.246275,97.6,0.688665,1.13915,1.1811,1.5261,-0.13268,0.66436,1.00585,1.2832,0.0861225
1,21.25,412.0091,0.12919,1.247,-2.051,-2.189825,-0.02944275,-20.28,-2.0633,0.127415,-0.2742275,-0.04472855,-1.299925,-0.214705,-17.4295,-18.2713,-1.2885,-8.7281,0.10447,-0.015215,-0.1505225,-0.0228925,-24.96935,-24.02,-21.76,83.2,79.3065,2.191875,97.6,0.6898875,1.141225,1.18105,1.52535,-0.13298,0.666465,1.0024,1.2788,0.10447
1,21.75,412.419175,0.112265,1.242775,-2.0448,-2.1886,-0.125825,-19.72975,-2.05595,0.172765,-0.20321,0.057498,-1.2476,-0.0789795,-18.5772,-17.8049,-1.3752,-7.7357,0.085515,0.00184,-0.1460075,-0.0115125,-25.20615,-24.4825,-22.27075,82.5,79.18575,2.225325,97.5,0.6899725,1.142925,1.18105,1.52435,-0.13432,0.66947,1.001475,1.277975,0.085515
1,22.25,411.77545,0.031575,1.25025,-2.0477,-2.187125,-0.0084971,-19.9085,-2.02255,0.1742825,-0.202865,0.049381,-0.8283975,-0.041206,-17.51225,-17.5643,-1.1726,-8.2966,0.056515,-0.00468,-0.132855,-0.0055275,-25.33155,-25,-22.64225,82.6,79.028,2.108275,97.5,0.6908425,1.143475,1.1813,1.5247,-0.1318,0.67085,0.9990325,1.27755,0.056515
1,22.75,411.723,0.040705,1.2316,-2.0475,-2.187575,-0.054137,-19.567,-2.03205,0.151755,-0.251185,0.017477,-1.17285,-0.17033,-15.49985,-15.748825,-1.1194,-7.5032,0.074425,-0.0051,-0.140915,-0.01738,-25.51395,-25.4525,-22.94675,82.8,78.993,2.0984,97.5,0.691695,1.1419,1.18185,1.51695,-0.13509,0.67138,0.9957225,1.2779,0.074425
1,23.25,412.028075,0.06675,1.2476,-2.057,-2.1879,-0.051036,-18.3515,-2.0171,0.14349,-0.477385,0.020007,-1.155825,-0.46691,-14.7598,-14.596125,-1.0004,-8.0482,0.06545,-0.0168,-0.1401775,-0.047415,-25.73595,-25.3875,-23.0645,82.9,78.81825,2.10445,97.5,0.692905,1.140175,1.1827,1.5145,-0.136685,0.67152,0.992955,1.27715,0.06545
1,23.75,411.8245,0.06333,1.24935,-2.0607,-2.186925,-0.07896,-17.46175,-2.06005,0.13523,-0.68642,0.025136175,-0.770985,-0.10148925,-12.13015,-12.542425,-1.0215,-5.7569,0.09986,-0.001505,-0.142545,-0.00729,-26.02615,-25.025,-23.4,82.9,78.77825,2.20905,97.6,0.694065,1.139525,1.18165,1.51335,-0.13373,0.670725,0.99382,1.275825,0.09986
2,0.25,408.8794,-0.28713,1.054375,-1.44955,-1.6573,0.033817,-28.521,-1.49745,0.1205575,-0.1190375,0.0025585925,-0.7592825,-0.61715,-20.3976,-16.0903,-1.2494,-7.8058,0.1909425,-0.02936,-0.18089,-0.0108325,-22.4182,-22.685,-20.73425,83.6,79.83925,2.2522,97.625,-0.072145,0.568945,0.46233,0.73321,-0.30272,0.16868,0.4641325,0.671085,0.1909425
2,0.75,408.8818,-0.27087,1.0406,-1.451075,-1.6561,0.0531745,-26.967,-1.5672,0.1523425,-0.0327685,0.02609075,-0.558515,-0.55872,-14.2376,-17.569475,-1.3916,-7.9288,0.143635,-0.0274,-0.1622425,0.00776,-23.1493,-22.8475,-20.7555,84.1,79.796,2.224475,97.625,-0.0734,0.56844,0.46491,0.73358,-0.30339,0.16913,0.46386,0.6702775,0.143635
2,1.25,408.36145,-0.24654,1.0642,-1.4547,-1.6579,0.0130551,-24.014,-1.539425,0.1536375,-0.2471675,-0.04948125,-0.251365,-0.46308,-16.0154,-16.452825,-1.306625,-7.835725,0.15094,0.00751,-0.15002,0.0048725,-23.6141,-22.74,-20.64025,84.275,80.1535,2.19895,97.6,-0.0750475,0.569685,0.46471,0.73338,-0.30148,0.171,0.4631775,0.6698625,0.15094
2,1.75,408.436625,-0.32133,1.06195,-1.4565,-1.6591,0.04895875,-20.103,-1.5045,0.132285,-0.02319,-0.02633875,-0.85948,-0.05958525,-18.1372,-12.505125,-1.173575,-7.78755,0.170755,0.01605,-0.1594,-0.0158525,-24.0735,-23.0275,-20.58225,84.475,80.46025,2.3292,97.625,-0.076765,0.56958,0.46394,0.73269,-0.30254,0.17581,0.462605,0.6691125,0.170755
2,2.25,408.3858,-0.39092,1.07515,-1.455275,-1.6631,0.01691,-23.564,-1.499575,0.133815,-0.0416135,-0.02379425,-1.068385,-0.18502,-20.9351,-13.075775,-1.19615,-7.414175,0.1866625,0.01787,-0.1614425,-0.0259125,-24.5004,-22.955,-20.83075,84.85,80.2975,2.468975,97.6,-0.0776275,0.5692025,0.46128,0.73303,-0.29724,0.17145,0.4618775,0.6685625,0.1866625
2,2.75,408.134975,-0.39252,1.052325,-1.4619,-1.6643,0.0778655,-19.945,-1.46255,0.12509,-0.1207625,0.05040425,0.094535,-0.195765,-14.8556,-13.83935,-0.931155,-6.607625,0.1741075,-0.00384,-0.145245,-0.013065,-24.6114,-22.8525,-21.07925,84.725,80.1535,2.394525,97.6,-0.0778325,0.5693975,0.46168,0.7332,-0.30059,0.17401,0.4611525,0.6670875,0.1741075
2,3.25,408.1327,-0.4359,1.04795,-1.476,-1.6659,0.013951,-22.176,-1.496575,0.143685,-0.2335,-0.013215,1.196345,-0.02594375,-16.3367,-14.52505,-1.0216875,-7.226475,0.1438775,-0.00167,-0.16125,-0.02081,-24.8219,-22.805,-21.07175,83.775,79.2375,2.310425,97.6,-0.07808,0.5690225,0.45982,0.73175,-0.29903,0.17281,0.4611825,0.6671,0.1438775
2,3.75,407.899625,-0.41267,1.0341,-1.477775,-1.6663,0.0589495,-21.93,-1.5652,0.114095,-0.134615,-0.00672535,0.092795,-0.5422775,-17.061125,-14.9935,-1.17315,-6.79115,0.17086,-0.00117,-0.155355,-0.0159575,-25.286275,-23.225,-21.2355,84.125,78.99775,2.357375,97.625,-0.078125,0.567865,0.45925,0.73257,-0.29719,0.17103,0.46065,0.666495,0.17086
2,4.25,407.6989,-0.42986,1.0805,-1.4771,-1.67,0.0566765,-15.442,-1.57175,0.127855,-0.204885,-0.01654785,-1.89955,-0.1608225,-14.68945,-14.1007,-1.04341,-6.490975,0.173895,-0.00702,-0.174725,-0.0289725,-25.244725,-23.7575,-21.15125,84.6,80.139,2.257425,97.6,-0.07884,0.567045,0.45902,0.73265,-0.29841,0.17084,0.461125,0.6666,0.173895
2,4.75,407.5329,-0.40894,1.035325,-1.4753,-1.6721,0.0385555,-20.155,-1.518,0.137,-0.13064,-0.0043566,-0.53815,-0.17135,-13.228275,-13.305825,-0.9247225,-5.45925,0.151085,-0.01102,-0.1553175,-0.0337625,-25.1995,-24.05,-21.26,84.7,80.73375,2.1015,97.625,-0.07938,0.5666075,0.45701,0.73229,-0.29728,0.1693,0.4610825,0.667025,0.151085
2,5.25,407.628075,-0.411,1.038725,-1.469725,-1.6748,0.05311175,-20.825,-1.478325,0.1282475,-0.077486,-0.005818125,-1.31408,-0.651665,-12.53695,-12.8649,-0.943445,-5.346775,0.1607,0.00084,-0.14616,-0.024855,-25.135375,-23.7475,-21.68575,84.925,80.6845,2.10555,97.7,-0.0799275,0.5676325,0.45742,0.73186,-0.29772,0.17151,0.461285,0.6676275,0.1607
2,5.75,408.1319,-0.35613,1.03605,-1.468175,-1.6787,0.064739,-19.613,-1.492575,0.16224,-0.116795,-0.0169885,-1.01099,-0.283775,-16.182425,-16.626175,-1.00824,-5.7861,0.109765,0.01537,-0.14289,-0.0253575,-24.9462,-23.6725,-21.93525,84.925,80.6055,2.249975,97.7,-0.08007,0.5678425,0.45818,0.73404,-0.29536,0.17487,0.460885,0.6671525,0.109765
2,6.25,408.28295,-0.41217,0.9974225,-1.4688,-1.6795,0.023273,-18.962,-1.53635,0.1649775,-0.75473,0.0171473,0.6063775,-0.426205,-15.16445,-17.514525,-1.0402575,-4.8593,0.162085,0.02236,-0.12271,-0.0411625,-24.836,-24.2825,-22.4765,84.9,80.21275,2.28605,97.7,-0.0800925,0.5680075,0.45951,0.73206,-0.29318,0.17669,0.460985,0.667065,0.162085
2,6.75,407.582025,-0.437145,0.9957075,-1.4717,-1.6743,-0.011848,-19.685,-1.4804,0.16024,-0.02343325,-0.0569355,-1.596055,-0.528745,-18.4564,-17.95135,-0.8967125,-4.57165,0.27605,0.184475,-0.0717575,0.0884125,-24.69075,-24.4875,-22.7465,84.5,80.41125,2.308075,97.7,-0.0813375,0.5664625,0.4585825,0.7330625,-0.2869225,0.1772175,0.4613975,0.6671825,0.27605
2,7.25,407.4567,-0.4937275,0.98626,-1.4624,-1.6721,0.224385,-6.762,-1.4679,0.15244,-0.10734775,0.13664,-1.64855,-0.22249,-13.36755,-12.44045,-0.6619925,-1.84805,4.5211,5.5105,1.0586375,1.207975,-24.767925,-24.865,-22.936,83.1,79.16825,2.1943,97.7,-0.0811375,0.5645125,0.4565225,0.7336475,-0.2851175,0.1764725,0.46084,0.66649,4.5211
2,7.75,408.49885,-0.671285,0.926355,-1.46885,-1.6748,0.13444,1.1124,-1.510075,0.19519,-0.3993075,0.09246,0.338065,-0.59614,-9.8185,-10.571,-0.1965875,1.074775,30.724,38.2805,9.22,2.71175,-24.432175,-24.4725,-23.06475,82.5,78.54025,2.057,97.7,-0.0809375,0.56294,0.45511,0.733455,-0.276565,0.176925,0.460155,0.6653425,30.724
