DOY2,HR2,T_SONIC_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,LE_1_1_1,H_1_1_1,USTAR_1_1_1
1,6.25,-17.317575,98.40185,-21.3475125,55.389175,-2.460675,-0.3292375,174.02,218.21,-0.05981975,-3.6528625,-44.594,-1.93161375,-3.6773875,0.0585150925,0.09554808,0.137813775,0.0196714275,399.297,0.670285125,-7.17225975,-4.0257705,-44.46896,0.01779752
1,6.75,-17.4134375,98.4284,-21.6074875,54.5186625,-2.53945,-0.1591375,173.4375,218.1625,-0.07355775,-3.7626375,-45.0731,-1.9311875,-3.61911875,0.050733075,0.08465469,0.17644155,0.017459575,399.980375,0.674926125,-0.93139395,-17.8580475,-57.702725,0.019606025
1,7.25,-17.569625,98.459025,-21.74395,53.8381625,-2.530625,-0.338,175.875,218.1375,-0.0804792,-3.83489875,-45.1612875,-1.93620625,-3.56581875,0.034890275,0.11638365,0.1501477,0.017219615,399.905425,0.7274955,-3.974555,-6.651698,-61.0785125,0.017094105
1,7.75,-17.6300625,98.46475,-21.8897,53.2054,-2.30115,-0.2004375,178.10625,216.79625,-0.0445732125,-3.91246375,-44.85185,-1.9193,-3.6343325,0.063930775,0.086970505,0.10844675,0.020439835,400.096,0.7791055,-2.90994875,-4.48438625,-56.3946625,0.017745405
1,8.25,-17.6957,98.496125,-22.14,54.8074625,-0.6518,-0.1528,180.57,216.17,0.969996,-3.94278375,-44.878025,-1.64546,-3.60858375,0.06183909,0.082871705,0.11692583,0.01776295,399.807275,0.709435625,-0.314521,-16.3689485,-50.85552,0.018221355
1,8.75,-17.761325,98.5188625,-21.97625,57.4028125,1.96305,0.44585,181.565,217.15,6.73713625,-3.93251375,-44.7195375,-1.44829625,-3.593325,0.06867228,0.09430266,0.1074716,0.02007834,402.964,0.693711625,-4.779155,-7.4008515,-51.598155,0.02145273
1,9.25,-19.62875,98.549875,-20.73585,56.53515,5.06475,1.4741,183.575,222.225,13.1348,-3.95407875,-44.6117,-1.43605,-3.6710125,0.1479505,0.12012575,0.15072325,0.04110495,403.34745,0.69446005,-3.9453815,-5.30542975,-45.8427125,0.032468225
1,9.75,-18.50385,98.5731,-18.797,54.40395,9.16595,1.6825,183.52,236.525,26.531,-3.927925,-43.246925,-1.4744625,-4.056,0.230097875,0.17220405,0.205067425,0.06781412,403.4902,0.7236038,-2.234828,-19.895114,-35.962925,0.038230855
1,10.25,-16.7241875,98.5980625,-17.12495,49.47955,15.4345,3.14915,172.58,244.185,38.2655,-3.83845,-40.991475,-1.4593,-4.3845625,0.167044225,0.214741425,0.20290215,0.1065636,403.14675,0.71288025,-5.53764725,-3.6412625,-36.432515,0.04753651
1,10.75,-15.0749375,98.60425,-16.4529,46.557325,21.33775,2.655325,168.5475,251.2825,40.57475,-3.83742,-37.9817125,-1.43486,-3.91916,0.195226175,0.256114475,0.278742125,0.1143086,401.646775,0.75820955,-4.940572,1.172058,-41.922025,0.06352716
1,11.25,-14.17945,98.464825,-15.689025,43.967475,29.30925,4.8413,168.3225,256.225,69.285625,-3.84559,-35.048125,-1.2431,-3.54469,0.2327984,0.2720488,0.3102962,0.1168868,402.517175,0.7350232,-9.88461425,0.909522,-22.9792375,0.06607076
1,11.75,-13.31225,98.57155,-14.500975,40.48165,39.9995,5.5113,168.835,262.44,93.886375,-4.137745,-32.79225,-1.13533,-2.98706,0.2785737,0.34621525,0.4177655,0.155669025,402.226975,0.806609,-4.9211695,0.9849335,-34.9973025,0.0792189
1,12.25,-12.5810375,98.48125,-13.4830625,37.6508125,34.54,6.2884,170.085,269.82,72.68625,-4.9200625,-33.009,-1.0463425,-2.7878875,0.256266375,0.34917275,0.4492003,0.16500175,401.2643,0.7972622,-5.97932725,3.15815225,-29.176475,0.0853081625
1,12.75,-11.891925,98.36525,-12.4533,38.284,39.8735,6.0293375,171.5525,274.9625,74.2921,-5.12053875,-32.750525,-0.92699925,-2.65529875,0.2365426,0.3704887,0.433208125,0.1738109,400.925,0.8145039,-7.47392625,3.6939895,-25.03663,0.09395676
1,13.25,-11.2803875,98.365025,-12.01705,33.6439,35.0135,5.5452,172.78,275.12,68.5843,-5.11495,-32.61085,-0.75481125,-2.4902125,0.3737057,0.4050862,0.4114231,0.1671641,400.152875,0.815489375,-8.63536,2.71238,-33.01917,0.10308247
1,13.75,-11.0631875,98.3224,-11.589075,32.638,43.412,6.1804,173.9925,277.08,81.3195,-5.16098,-32.1510625,-0.59833,-2.34842,0.312632,0.3878806,0.466367,0.153475325,401.341,0.8752854,-7.543256,-0.0450359999999983,-40.5939475,0.0971990325
1,14.25,-10.7659375,98.312525,-11.5043,31.72815,34.3155,4.79255,175.8175,276.15,57.89675,-5.38101,-30.83975,-0.5145915,-2.206745,0.245684825,0.371317575,0.460592975,0.153822575,400.21615,0.90521595,-5.008759,1.133818,-31.4776725,0.08376082
1,14.75,-10.5193375,98.3535875,-11.2093,31.1673,33.20425,3.017325,177.62625,274.6025,60.1083125,-5.54634,-30.4899625,-0.4305685,-2.07148,0.281747,0.411105625,0.426279375,0.15822475,400.964875,0.8589375,-4.74643375,0.775360625,-28.0620625,0.0945401
1,15.25,-10.2320525,98.353,-10.861825,29.904425,31.069375,3.7375125,177.34875,272.98875,61.409875,-5.594,-28.222575,-0.375517,-1.91137,0.2732715,0.3892636,0.31929525,0.1408363,400.786375,0.843994875,-3.950065,-0.80970275,-31.86733,0.08474048
1,15.75,-9.9533225,98.36225,-10.733425,28.905875,20.927875,3.0914875,177.015,269.99,41.4274375,-5.488,-27.9262,-0.28177995,-1.787085,0.1659939,0.260879,0.300485625,0.10123319,401.210625,0.85142,-3.7542175,0.112941875,-38.54844,0.0810896
1,16.25,-10.1324375,98.379,-10.633675,29.631475,15.361625,2.8073,176.61,267.2125,35.2818125,-5.35235,-27.6237375,-0.18192585,-1.71431,0.1289812,0.257863,0.3237773,0.10156825,401.438,0.85291375,-2.1537375,-0.80729,-36.49605,0.08205702
1,16.75,-10.1430625,98.4926125,-10.7776,29.7833375,11.6263,1.6274,176.58,263.145,21.463175,-5.29839875,-27.5053125,-0.1921599175,-1.70385625,0.1970846,0.2300626,0.3116923,0.09427186,401.62015,0.846785,-0.8723886,-9.270487875,-58.61812,0.0544854
1,17.25,-10.38735,98.5130875,-11.4941875,34.2979625,5.63345,1.4647,174.26,255.525,12.99985,-5.07267875,-27.349525,-0.235567475,-1.75456125,0.12114285,0.20546555,0.238088075,0.040680865,401.2132,0.812963125,-0.36653555,-12.53475,-60.1000875,0.0449742425
1,17.75,-10.714125,98.5192,-12.0527625,39.4511125,1.3699625,-0.0317625,175.21,248.9825,4.0304175,-4.82933375,-28.33355,-0.29869225,-1.94881375,0.1042838,0.150622,0.20258345,0.03987414,400.949375,1.026256,-2.7065225,-10.92399375,-62.9627,0.03603022
1,18.25,-11.504,98.555075,-13.067975,41.4293625,-3.0784,-1.1326,172.83625,240.40375,0.286367525,-4.75764875,-29.6070375,-0.65014975,-2.27088625,0.04463,0.135011,0.1845344,0.03114348,401.37325,1.02131,-2.29191875,-4.316501,-52.92898,0.03154038
1,18.75,-12.3274,98.6881,-13.8558875,40.711675,-3.2925,-0.7437,171.16,236.93875,-0.07706675,-4.6743075,-30.32595,-1.061293125,-2.52391875,0.1215078,0.1114666,0.160874,0.02546364,402.3358,1.0325444,-1.63413,-6.4042475,-52.66344,0.03069192
1,19.25,-12.767,98.536625,-13.8160375,42.335225,-2.6746875,-0.547,170.1625,234.80875,-0.10816525,-4.62894625,-31.1255875,-1.1271875,-2.66911375,0.05856046,0.10368344,0.1861716,0.02140634,402.21425,1.002128125,-1.64608125,-8.12449,-51.99416,0.02237984
1,19.75,-13.4974125,98.50715,-14.34275,43.295,-2.515375,-0.458275,169.2925,232.265,-0.127874125,-4.7282,-31.739875,-1.19533,-2.87158,0.07514798,0.1233446,0.1645856,0.01913858,401.611875,1.03990875,-1.5384335,-6.290075,-53.92836,0.02058416
1,20.25,-13.7692125,98.507025,-14.821225,43.192325,-2.4031,-0.4825,168.23375,230.215,-0.14015125,-4.81985,-32.6204375,-1.31036125,-2.950325,0.05144964,0.115077,0.137689375,0.02139788,401.7214,1.031236,-2.4920544,-7.132416,-59.29482,0.02731236
1,20.75,-14.290125,98.485525,-15.3426,41.9493,-2.1706,0.0437,167.03,228.1,-0.103704275,-4.85621,-33.3595,-1.4001525,-3.3329825,0.0409968,0.10736,0.15952975,0.0186324,402.0604,1.021214,-5.632554,-1.218116,-67.4553,0.03027774
1,21.25,-14.9745,98.479025,-16.2089,42.4239,-2.19125,-0.173725,166.72,227.94,-0.081604875,-4.87433,-33.56815,-1.4603725,-3.494735,0.05134984,0.1166165,0.1616984,0.01749618,399.779025,1.0389566,-2.232778,-8.183036,-54.62048,0.02416876
1,21.75,-15.602125,98.476825,-16.8742,45.3061,-2.406975,-0.223575,167.04,227.22,-0.0943836875,-4.86713,-33.55125,-1.56048,-3.641185,0.0489964025,0.11434759,0.169354025,0.0204860375,400.5262,1.05789125,-2.6399875,-2.56545875,-62.4895675,0.03229924
1,22.25,-15.7496875,98.5102625,-17.2291,46.5683,-2.30145,-0.2065375,169.67,226.41,-0.0859957125,-4.775445,-33.6561,-1.674775,-3.49279,0.08294677,0.124402575,0.15426675,0.0150877525,401.617875,1.049792,-6.551168375,-2.475725,-54.944635,0.01801307
1,22.75,-15.9143,98.505,-17.3114,45.6348,-2.372125,-0.2441875,174.07,226.54,-0.0713759375,-4.7602475,-34.50155,-1.77333,-3.62659,0.080875055,0.0982281325,0.145656,0.0188253625,401.42,1.0357928,-1.28944,-2.321818,-63.7705275,0.0264242725
1,23.25,-15.773125,98.4445,-17.4242875,45.4501625,-2.3321125,-0.337025,179.7925,226.6,-0.075864125,-4.81888875,-35.0039625,-1.84100375,-3.73073,0.091860125,0.11481125,0.15229875,0.019984175,401.12935,1.0235596,-4.0411845,-3.79985,-64.1528,0.0226623
1,23.75,-15.5788375,98.45665,-17.4742,46.4786875,-2.40405,-0.1692875,188.28,225.06,-0.0781811,-4.9463375,-35.9335,-1.91258,-3.81543,0.124055725,0.0976116975,0.141299,0.01820944,401.313125,0.945054375,-3.3390925,-19.1902625,-60.65771,0.0266701375
2,0.25,-8.5111,98.081475,-9.24453125,42.9144375,-2.4263,-0.215925,196.8725,267.3075,-0.06573205,-6.17684875,-48.8443125,0.0275616875,-0.83262125,0.063598485,0.10064293,0.1547795,0.014886545,405.386425,0.56226485,-18.8350625,-11.314184,-53.099725,0.018479245
2,0.75,-8.57902,98.095925,-9.3549975,43.3414875,-2.3667,-0.3477,200.415,266.615,-0.06978905,-6.41871875,-49.6443625,0.033848875,-0.72017475,0.0548279375,0.118494375,0.134213875,0.014634225,403.7916,0.53895775,-1.808118,-2.649038,-64.6826375,0.0203335125
2,1.25,-8.79801875,98.1242,-9.6716625,46.182125,-2.41655,-0.36725,201.5525,265.815,-0.0842323,-6.3591925,-50.7845625,0.0035786875,-0.67188875,0.0885207,0.1040688,0.1339963,0.01533182,403.7475,0.49614635,-1.7229074,-3.9550435,-57.70188,0.01929847
2,1.75,-9.06681875,98.1384875,-9.90248,48.8191125,-2.78285,-0.5672,200.95,263.35,-0.063925525,-6.421025,-51.7501,0.0319743125,-1.041139375,0.0784869875,0.09737385,0.139427875,0.0131889375,403.9875,0.499281625,-1.66587,-1.757076,-67.2301125,0.0202919125
2,2.25,-9.365815,98.141325,-10.15619375,45.94125,-2.6538,-0.2006,199.5525,258.565,-0.06227565,-6.402885,-52.33065,0.0447528125,-0.878016875,0.08049392,0.08734997,0.1255618,0.01387738,402.2481,0.482885625,-0.82023575,-3.4524175,-65.2646,0.01997499
2,2.75,-9.70145,98.119975,-10.592625,46.430875,-2.5857875,-0.3792,198.695,260.755,-0.06911545,-6.340005,-52.99725,0.0682515625,-0.838830625,0.0467539,0.09532281,0.12757605,0.01498004,403.715625,0.4532448,-1.13199825,-4.485225,-75.5543,0.02044337
2,3.25,-9.928195,98.072375,-11.1288875,47.487875,-2.958,-0.343,198,257.65,-0.079345875,-6.2338625,-52.9347,0.072023275,-0.776392,0.0361739575,0.1011335,0.1033631,0.0126884625,403.87665,0.42299595,-5.3275545,-4.0781245,-69.8392875,0.0179476575
2,3.75,-10.0378725,98.0194,-11.1908875,48.8228125,-3.00055,-0.53725,199.1,256.15,-0.0896951625,-6.10939,-54.3776,0.0506464875,-0.821431375,0.053388605,0.08637648,0.10318985,0.01437378,403.7887,0.4027681,-1.1539247,-4.440687,-70.23003,0.01902415
2,4.25,-10.40555,98.037075,-11.45155,51.15235,-2.47235,-0.25445,199.43,255.75375,-0.0816793,-5.72868375,-55.5173,0.05360365,-0.8611405,0.05556159,0.100123705,0.121825375,0.01466941,404.2314,0.381939075,-0.599846775,-8.23924925,-67.326485,0.02234849
2,4.75,-10.56155,97.9708375,-11.5788,53.8264,-3.107925,-0.16955,198.34125,255.51875,-0.05740625,-5.43179125,-56.27005,0.0400328,-0.917268,0.070329275,0.0911944625,0.1232906,0.0130347375,402.341875,0.35553805,-1.53971875,-5.315993,-63.338875,0.0152838625
2,5.25,-10.8971,97.9219625,-11.7187,54.541,-2.8259125,-0.2036125,200.1325,253.7725,-0.063946375,-5.28831,-56.773925,0.0348659,-0.854692,0.04755551,0.087530335,0.14129085,0.014715755,404.822375,0.3404303,-19.828905,-7.441839,-63.57453,0.021273525
2,5.75,-11.2627,97.9019875,-11.861325,56.28705,-2.74245,-0.14345,202.46375,252.3475,-0.0808463125,-5.01906375,-57.3177,0.0316606,-0.92123875,0.056424965,0.089085815,0.1548991,0.014184,405.316225,0.33848395,-0.74686345,-2.93851,-62.8932,0.022790445
2,6.25,-11.40395,97.9502375,-11.8761875,57.043,-2.67305,-0.164575,204.43,251.87,-0.0637354375,-4.93905875,-57.5185,0.031495625,-0.988845625,0.05186446,0.090641605,0.12997135,0.013725005,404.8695,0.47604875,-2.984655,-2.9309375,-64.49453,0.017046895
2,6.75,-11.77095,98.06745,-12.153,56.0578,-2.78695,-0.337425,205.96,250.945,-0.0714530625,-4.81503125,-57.717475,0.0393032,-1.45642,0.041003845,0.091439595,0.1324716,0.014574955,405.456975,0.3998096,-0.364854,-3.868159,-68.30978,0.015660065
2,7.25,-12.2047,98.152175,-12.30525,57.015625,-2.8497,-0.13825,206.66,250.18,-0.06151465,-4.739395,-58.265875,0.0510666875,-1.60875,0.07731799,0.09912822,0.15213015,0.01598969,405.582275,0.4348375,-0.6638809,-4.063469,-62.747175,0.020991775
2,7.75,-12.6156,98.1833375,-12.6058,58.577,-1.408775,-0.1542625,206.30375,249.91125,0.137080875,-4.61493,-58.5051625,0.444137,-1.27419,0.04142515,0.10875675,0.12245975,0.013698235,406.16,0.5467159,-0.953030625,-3.88318,-47.20452,0.018168045
2,8.25,-12.5955,98.206475,-12.5664375,58.2699375,1.2308625,0.2507125,194.89,248.21,2.23464375,-3.08921,-58.46775,1.034359375,-1.050045,0.04949099,0.1316333,0.15407445,0.018952435,405.4432,0.5072667,-1.215812875,-1.864621,-48.022065,0.024334375
2,8.75,-11.93415,98.2617,-11.974125,57.617375,7.6572,1.4206,191.24,253.8425,12.9491,-3.04691,-57.176625,1.02666875,-0.598394375,0.10589205,0.12549895,0.1481846,0.04345894,405.4171,0.563446725,-2.7542495,-3.06575225,-42.352295,0.036544045
2,9.25,-11.42725,98.317575,-10.1191725,52.977875,13.6225,1.99065,188.065,261.435,28.5287,-3.50196875,-53.592625,0.86664725,-0.63782675,0.09950331,0.18864045,0.22029055,0.06870216,404.967125,0.3236242,-2.013662,-0.1513094,-30.543415,0.048543875
2,9.75,-10.3925,98.317575,-9.2252,48.0504,20.882,3.4436,188.82375,271.57375,43.373375,-3.29485,-48.9875,0.731209,-0.651508,0.166336125,0.23341575,0.2688515,0.06722065,405.2615,0.2666293,-2.015968,-2.7213856,-19.4155,0.06564735
2,10.25,-10.14479375,98.3191125,-8.78692,43.4063,42.054375,6.8228875,185.94375,277.845,63.9530625,-3.56919,-44.1667625,0.632475,-0.58182,0.253576125,0.3411679,0.3873088,0.129769625,404.730775,0.30013605,-3.7058835,6.03645425,-16.548925,0.0500881375
2,10.75,-9.39207875,98.3435,-8.27349,40.2881,50.942125,8.32,185.865,285.24875,92.13225,-4.375485,-39.67965,0.728829,-0.406707,0.269218475,0.354705775,0.414113625,0.136023275,404.893025,0.2360729,-4.316578,11.793075,-17.65022,0.080357465
2,11.25,-8.13978,98.32995,-7.57099,37.3551,50.696125,7.64625,187.76125,291.76125,94.50775,-4.629035,-31.138675,0.883702,-0.1634782,0.303633125,0.376808925,0.4764298,0.16743,403.9098,0.189727,-5.560216,10.95056,-12.3921375,0.0997862375
2,11.75,-7.40424,98.3407625,-6.8930625,34.7509375,51.91325,8.052325,190.7375,294.7175,97.1154375,-5.15645,-30.084225,0.903851875,0.0331615375,0.3494414,0.46394185,0.57818295,0.1933598,405.443475,0.161755625,-5.6387735,11.754185,-34.472332,0.08913321
2,12.25,-6.83854,98.3753375,-6.233575,32.623125,52.6605,8.62125,196.35,299.82,92.5595,-5.67998125,-27.88455,1.037671875,0.10773125,0.289392375,0.4386394,0.573339,0.20513985,404.523625,0.1826204,-7.285625,15.40482,-3.4884895,0.111773675
2,12.75,-6.189995,98.361375,-5.37773,29.9731,58.981875,9.3317625,194.68,302.39375,95.021575,-6.02583,-24.9056,1.090529,0.1409462,0.272112125,0.4895224,0.543362,0.1937245,403.3629,0.1907544,-6.9026215,16.66476,-5.1145875,0.112195375
2,13.25,-5.9219525,98.33725,-4.9364,28.4914,52.8415,8.433425,198.18125,307.52125,105.0995,-6.39159,-21.655875,1.17171,0.111045,0.365719875,0.46108515,0.5701852,0.19571425,404.37705,0.212910275,-7.895072,12.735575,-18.366225,0.1359715
2,13.75,-5.97306,98.3169,-4.6701025,26.43135,48.97575,7.4503875,192.03,311.30875,97.6441375,-7.1709325,-17.6809875,1.2819725,0.15403575,0.25673025,0.443781,0.53277925,0.1768035,404.7938,0.1788858,-10.58204625,2.32316875,-1.129556175,0.1004000975
2,14.25,-5.843195,98.317225,-4.02765,24.6983,39.052875,9.73725,196.8875,310.06,80.19525,-7.751075,-20.1512625,1.4532,0.241989,0.2966106,0.4282337,0.5525493,0.17616615,405.2923,0.242072,-22.8286725,-14.5100375,-8.740096,0.12367735
2,14.75,-5.554125,98.30525,-3.7068275,24.299325,36.576,7.07815,201.505,308.14,74.416025,-8.34311,-21.0369,1.57332125,0.27982975,0.3079269,0.446720375,0.6067724,0.1887492,405.018325,0.243916,-5.64949625,14.978935,-9.792976,0.12105175
2,15.25,-5.39494,98.25425,-3.5000875,23.9713875,35.3885,6.7636,201.56,305.8925,65.4691,-8.81999375,-23.6351375,1.628025,0.310330875,0.3417,0.4450488,0.50695335,0.19555825,404.99935,0.26518075,-5.8647715,13.759,-9.157725,0.120769875
2,15.75,-5.14674,98.2564375,-3.760135,24.0461125,35.47325,6.440475,201.3925,303.3825,62.3935,-9.02614625,-24.3055125,1.63485375,0.297895625,0.23395775,0.3907124,0.569156725,0.17238625,405.240025,0.306087875,-4.341724,6.820887,-18.23958625,0.104575375
2,16.25,-4.98080875,98.27525,-3.67174,23.311425,25.59625,3.8622,200.2575,300.91125,51.4436875,-9.02618625,-24.6335125,1.65622,0.30404425,0.2765841,0.418050125,0.4890139,0.17790095,404.8845,0.33743685,-6.3918275,2.163699055,-24.332015,0.10150685
2,16.75,-5.09739875,98.293725,-3.72201375,23.3714,21.222875,3.3656375,198.50875,299.39625,48.281625,-8.95472625,-25.0762375,1.6779975,0.326266125,0.18304415,0.34880875,0.351250625,0.1470529,404.9344,0.3287259,-2.7149955,7.7850645,-32.0169025,0.109581375
2,17.25,-5.2279525,98.311425,-4.08185125,23.9671,11.865875,2.3266375,198.0975,291.245,26.1730625,-8.609975,-25.7294625,1.70308375,0.32268275,0.2311296,0.2930792,0.33538745,0.1223276,405.69015,0.2033739,-0.97926925,0.0437059999999989,-44.77964,0.09047618
2,17.75,-5.5838025,98.3131875,-4.6070375,24.27955,6.29335,1.37755,198.415,284.445,14.9508625,-7.99024,-27.3813,1.767765,0.2985205,0.1898338,0.278754775,0.302132075,0.08487188,404.5898,0.17590665,-1.38650605,-3.013885,-61.25402,0.05560098
2,18.25,-5.6332875,98.2973125,-5.2323275,28.1066,1.81775,0.3566,197.535,279.19,3.97334375,-7.38964,-27.51565,1.79841,0.1821552,0.1016836,0.1398746,0.19370685,0.03722848,405.6799,0.298561575,-2.094828,-1.605656,-66.45856,0.03970044
2,18.75,-5.8670875,98.1854375,-5.85688,33.4610375,-3.0661,-1.26585,198.5875,271.68625,0.20555475,-6.3423775,-29.96685,1.11679175,0.0099224275,0.0526804,0.13832665,0.1681106,0.02869932,406.447525,0.446002,-0.9712842,-2.188515,-66.91222,0.03200824
2,19.25,-6.60377375,98.130275,-6.46438,36.1805,-3.5976875,-1.16425,202.645,267.77,-0.0390738975,-5.61941875,-34.906425,0.1224766,-0.1716316,0.0465983,0.1074184,0.1439171,0.02104588,406.803,0.4716469,-0.8234917,-2.17542525,-81.79842,0.01798318
2,19.75,-7.090695,98.0866,-6.96577125,36.542125,-3.222725,-0.4226,196.86375,266.7875,-0.08765555,-5.5781625,-38.6271,0.04448125,-0.13141535,0.0766454,0.1213044,0.149565175,0.02005308,407.45,0.610068475,-9.093845,-1.88675,-69.50256,0.02276008
2,20.25,-7.34234375,98.0871,-7.33514125,34.91665,-2.5588875,-0.2569375,193.535,265.8475,-0.095851425,-5.55550625,-43.222025,0.0450129,-0.243923375,0.05124564,0.1023902,0.1388728,0.01710828,407.4965,0.6457995,-0.703812375,-1.947426,-72.90644,0.01536102
2,20.75,-7.62229625,98.0993625,-7.7369375,36.3158,-2.305425,-0.14195,191.96875,264.6075,-0.06904765,-5.56048,-46.6475,0.041400675,-0.412817875,0.1081944,0.1235756,0.147068425,0.02089374,407.1716,0.6458216,-1.55491855,-1.8335028,-62.1115,0.021052
2,21.25,-7.54883125,98.0913,-8.14520625,39.278125,-2.31475,-0.0674125,191.23125,264.75625,-0.0670124625,-5.6267225,-48.5061,0.00207378125,-0.417664375,0.0618422,0.1020026,0.1387236,0.01816718,405.1253,0.610776775,-6.8195065,-1.186065,-60.3028,0.02186364
2,21.75,-7.49043,98.064125,-8.24571,38.0621,-2.484625,-0.148375,196.025,266.07,-0.0832145875,-5.8303175,-49.79965,0.0103629,-0.594944,0.05758918,0.1064708,0.1222846,0.0179356,406.599,0.582370225,-2.7932505,-4.218119,-62.62256,0.01964516
2,22.25,-7.88560625,98.0485,-8.47639,41.0405,-2.5393,-0.13085,194.8775,262.56,-0.1033709125,-6.105195,-50.221875,0.0347632,-0.684657,0.045064555,0.105069725,0.161204675,0.01617439,406.071,0.568369375,-0.68542575,-1.3083822,-55.6116075,0.022064775
2,22.75,-8.18726,98.04155,-8.7922075,42.67725,-2.3998125,-0.10445,195.93375,262.155,-0.0753849,-5.9571325,-50.1917,0.0283036625,-0.78253575,0.05354214,0.101207925,0.108558625,0.016955875,404.3005,0.5494085,-3.18526975,-3.61671,-51.6088475,0.02156766
2,23.25,-8.03443,98.031225,-8.88037,42.1465,-2.2313375,-0.0691875,201.4225,265.625,-0.0669014,-5.753175,-49.9359,0.0186536,-0.767032,0.07396108,0.1026508,0.1447368,0.0162677,404.124825,0.530552175,-0.604778625,-1.52961025,-48.816385,0.0216686
