DOY2,HR2,USTAR,TA,WS,FC,H,LE,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,20.75,0.07017,-28.4525,0.49625,0,-37.245,-0.6888135,61.685,88.4,-46.2,0,0,0,0,-5.8495,-4.5575,-13.25,-10.38875,-9.3075,-13.2975,-9.26,-10.739375,384.9
1,21.25,0.0659,-28.42,0.524,0,-38.55565,-0.77089278,61.58,88.4,-45.44,0,0,0,0,-5.836,-4.5465,-13.09,-10.35,-9.22,-13.18,-9.23,-10.7515,384.9
1,21.75,0.0687225,-28.35,0.386,0,-36.0608451925,-0.45044,61.29,88.4,-45.0975,0,0,0,0,-5.795,-4.566,-13.1,-10.326,-9.23,-13.16,-9.235,-10.77,384.85
1,22.25,0.066795,-28.17,0.448,0,-38.282,-0.4366720475,60.99,88.4,-42.485,0,0,0,0,-5.752,-4.5075,-13.12,-10.362,-9.23,-13.14,-9.24,-10.8,384.9
1,22.75,0.05832,-28.31,0.507,0,-37.25,-0.394093461,61,88.4,-42.6675,0,0,0,0,-5.736,-4.5325,-13.2,-10.409,-9.22,-13.21,-9.26,-10.8,384.875
1,23.25,0.06536,-28.26,0.503,0,-39.262325,-0.2250995,59.99,88.4,-42.725,0,0,0,0,-5.653,-4.4815,-13.14,-10.44,-9.21,-13.22,-9.23,-10.82,384.5
1,23.75,0.0686,-28.12,0.467,0,-35.91215,-0.41002,60.28,88.5,-43.065,0,0,0,0,-5.691,-4.519,-13.05,-10.29,-9.18,-13.13,-9.22,-10.83,384.925
2,0.25,0.06065,-26.205,0.71425,0,-30.2417031675,-0.526178,60.3275,88.7,-42.81,0,0,0,0,-6.755,-5.4965,-11.12125,-8.702125,-8.105,-11.16,-7.407375,-9.93,386.7
2,0.75,0.0585625,-26.18,0.782,0,-30.4245,-0.8043,60.3925,88.7,-43.13,0,0,0,0,-6.693,-5.4385,-10.997,-8.68125,-8.14,-11.0675,-7.4075,-9.903,386.9
2,1.25,0.0630475,-26.1975,0.75625,0,-34.017,-0.56794,60.86,88.7,-42.925,0,0,0,0,-6.763,-5.4245,-11.1575,-8.865375,-8.1625,-11.185,-7.5485,-10.1485,386.5
2,1.75,0.069925,-26.2575,0.66875,0,-29.7986,-0.555118265,60.6875,88.7,-43.08,0,0,0,0,-6.789,-5.434,-11.1825,-8.954375,-8.2275,-11.3,-7.61925,-10.29,386.575
2,2.25,0.065,-26.255,0.74625,0,-29.4661339375,-0.75177,60.83,88.7,-42.365,0,0,0,0,-6.792,-5.406,-11.1775,-8.93575,-8.315,-11.305,-7.654875,-10.27,386.45
2,2.75,0.067445,-26.5125,0.72225,0,-30.1137348925,-0.68586730725,61.43,88.7,-41.9875,0,0,0,0,-6.811,-5.4215,-11.15,-8.95375,-8.3575,-11.325,-7.65325,-10.24,386.6
2,3.25,0.06404,-26.3275,0.76525,0,-29.67125,-0.6375655825,61.8725,88.7,-43.9925,0,0,0,0,-6.788,-5.486,-11.11875,-8.95725,-8.385,-11.36,-7.6805,-10.19,386.55
2,3.75,0.0581869985,-26.385,0.837,0,-29.0444415,-0.49946,61.3475,88.7,-43.4925,0,0,0,0,-6.764,-5.4705,-11.135,-8.96225,-8.3775,-11.365,-7.6795,-10.2,386.625
2,4.25,0.0618841155,-26.42,0.734,0,-29.029852285,-0.677625,60.8125,88.7,-43.28,0,0,0,0,-6.835,-5.5185,-11.235,-8.97675,-8.4275,-11.4075,-7.81,-10.21,386.5
2,4.75,0.0608625,-26.3475,0.85425,0,-34.12695,-0.61521,60.1575,88.7,-41.795,0,0,0,0,-6.819,-5.5305,-11.26,-8.97825,-8.425,-11.3325,-7.86025,-10.13,386.5
2,5.25,0.05764,-26.155,0.8585,0,-31.7900058475,-0.5732007065,59.79,88.7,-42.5325,0,0,0,0,-6.875,-5.5705,-11.26375,-8.99225,-8.435,-11.315,-7.8415,-10.11,386.8
2,5.75,0.0666775,-26.2225,0.90575,0,-30.7844953825,-0.53944,60.5775,88.7,-43.06,0,0,0,0,-6.895,-5.5255,-11.28775,-8.997375,-8.46,-11.295,-7.823375,-10.1,386.7
2,6.25,0.060165,-26.25,0.87475,0,-34.58581223,-0.51387,60.84,88.7,-41.76,0,0,0,0,-6.934,-5.559,-11.337,-8.96575,-8.475,-11.34,-7.79625,-10.14,386.7
2,6.75,0.054465,-26.5825,0.85125,0,-33.35156524,-0.7267195,60.2825,88.7,-43.495,0,0,0,0,-6.975,-5.59,-11.33925,-8.90425,-8.465,-11.335,-7.804,-10.07,387.05
2,7.25,0.0616,-26.435,0.898,0,-33.945211065,-0.53778125,60.0675,88.7,-43.375,0,0,0,0,-6.981,-5.5965,-11.348625,-8.911375,-8.465,-11.31,-7.766,-10.09,387
2,7.75,0.0618,-26.61,0.79375,0,-29.7827943,-0.505750467,60.06,88.6,-42.115,0,0,0.007276,0,-6.981,-5.5415,-11.35375,-8.954125,-8.445,-11.3125,-7.75325,-10.146,387
2,8.25,0.061015,-26.415,0.89125,0,-31.0573598875,-0.5210715975,58.49,88.6,-42.5725,0,0,0.15696925,0,-6.936,-5.5735,-11.38875,-8.9575,-8.4475,-11.3375,-7.76425,-10.227,386.9
2,8.75,0.0584,-26.265,0.937,0,-34.58094135,-0.50181951,58.7425,88.6,-42.01,0,0,0.4869075,0.03025,-6.931,-5.5085,-11.34375,-8.954125,-8.48,-11.37,-7.77,-10.28,386.8
2,9.25,0.0569,-26.205,0.82625,0,-35.8263,-0.682145,58.49,88.7,-42.04,0.5879795,0,1.5386075,0.49825,-6.96,-5.551,-11.3525,-8.913,-8.4725,-11.39,-7.78375,-10.23,386.9
2,9.75,0.05804,-25.835,0.905,0,-33.88215,-0.54929,58.9925,88.7,-39.14,5.966405,2.038,6.32315,2.82825,-7.043,-5.6405,-11.36625,-8.85675,-8.5575,-11.3575,-7.782,-10.31,387.1
2,10.25,0.0607009255,-25.555,0.74725,0,-35.1257417675,-0.41311,58.4925,88.7,-37.7725,18.57095,7.24975,18.4261,7.3975,-7.078,-5.7035,-11.2975,-8.806875,-8.56,-11.345,-7.77,-10.31,387.4
2,10.75,0.059895,-25.415,0.88525,0,-32.5251,-0.412775,57.815,88.7,-33.4975,41.14345,22.555,38.919375,16.9275,-7.083,-5.6375,-11.345,-8.794125,-8.54,-11.3025,-7.759,-10.3145,387.6
2,11.25,0.066193712,-25.11,0.891,0,-31.546746625,-0.56393,56.46,88.7,-31.46,70.84895,40.645,63.8906,29.9,-7.06375,-5.6615,-11.37,-8.84,-8.54,-11.31,-7.764,-10.284375,387.8
2,11.75,0.06517,-25.27,0.849,0,-32.5103,-0.28574675,57.68,88.75,-30.4625,95.379825,52.25,84.0905,39.14,-7.01925,-5.6195,-11.35,-8.86,-8.57,-11.33,-7.755,-10.255,388.2
2,12.25,0.0628,-25.18,0.891,0,-34.55062468,-0.2927625,57.18,88.75,-30.19,115.76925,61.45,104.404,48.15,-6.95375,-5.575,-11.315,-8.83,-8.59,-11.37,-7.7385,-10.234625,388.3
2,12.75,0.069904294,-25.1325,0.84875,0,-30.2626244525,-0.19501575,56.7125,88.8,-30.7875,128.571,66.8075,115.1455,54.195,-6.917,-5.4405,-11.2775,-8.8075,-8.5675,-11.4575,-7.7555,-10.19,388.35
2,13.25,0.0715,-24.995,0.76775,0,-30.7000009,-0.3376825,56.9025,88.8,-31.61,131.521,67.5125,119.3155,55.1725,-6.93075,-5.35475,-11.24,-8.84,-8.57,-11.48,-7.766,-10.20225,388.4
2,13.75,0.060125,-25.38,0.714,0,-30.4745,-0.2322008795,57.04,88.8,-30.77,128.19175,63.45,117.3005,54.59,-6.8455,-5.374,-11.22,-8.88,-8.56,-11.44,-7.724,-10.24,388.5
2,14.25,0.0596325,-25.4375,0.712,0,-27.26558337,-0.3219825,56.9825,88.7,-31.89,115.122,59.43,104.4695,51.0525,-6.7845,-5.331,-11.20575,-8.955625,-8.5625,-11.425,-7.59825,-10.245,388.1
2,14.75,0.0633,-25.61,0.77975,0,-28.000073685,-0.22669603,55.84,88.7,-33.5425,93.918525,49.595,87.90135,42.6025,-6.7595,-5.346,-11.2325,-8.96375,-8.5525,-11.4525,-7.65,-10.25,387.85
2,15.25,0.06065,-25.8325,0.8075,0,-29.58618891,-0.4343535,56.5475,88.7,-34.095,65.7083,36.01,63.8421,29.89,-6.7305,-5.361,-11.265,-8.9725,-8.5475,-11.4075,-7.6135,-10.22,387.65
2,15.75,0.0638,-26.2825,0.814,0,-31.403744895,-0.27831,58.5825,88.7,-37.37,36.5123,18.77,36.4022,16.5575,-6.722,-5.329,-11.27875,-8.973,-8.55,-11.34,-7.590875,-10.21,387.6
2,16.25,0.06132,-26.2025,0.8345,0,-28.338,-0.2644425,58.4125,88.75,-39.635,16.5417,7.452,17.0139,7.18275,-6.7635,-5.317,-11.3375,-8.973125,-8.5525,-11.3075,-7.613,-10.135,387.325
2,16.75,0.056375,-26.5275,0.834,0,-27.41807578,-0.4122665,58.215,88.7,-42.805,4.24891,1.477,5.522695,2.08625,-6.7625,-5.35,-11.36375,-8.983125,-8.555,-11.36,-7.635375,-10.07,387.1
2,17.25,0.055435,-26.3425,0.804,0,-29.818975,-0.446485,57.8725,88.7,-43.5675,0.329083,0,1.478375,0.4155,-6.802,-5.421,-11.38375,-8.986875,-8.5475,-11.4075,-7.65025,-10.04225,386.775
2,17.75,0.0586975,-26.2425,0.8265,0,-30.9009,-0.41824,57.8775,88.7,-42.645,0,0,0.485213,0,-6.8415,-5.465,-11.3925,-9.00475,-8.525,-11.42,-7.621375,-10.08025,386.675
2,18.25,0.0592,-26.5,0.734,0,-31.0588,-0.48878675,58.0275,88.7,-43.24,0,0,0.149097,0,-6.862,-5.498,-11.40875,-8.998625,-8.5125,-11.4375,-7.595875,-10.09525,386.975
2,18.75,0.0623,-26.1675,0.78475,0,-31.8472,-0.35358025,57.875,88.8,-43.17,0,0,0,0,-6.9245,-5.513,-11.40625,-8.978875,-8.4775,-11.39,-7.5695,-10.104,386.8
2,19.25,0.061745,-26.02,0.82125,0,-30.7029311825,-0.8333471315,58.2025,88.75,-43.02,0,0,0,0,-7.007,-5.5715,-11.425,-8.980625,-8.4775,-11.375,-7.576625,-10.062,386.925
2,19.75,0.06714,-26.1625,0.82525,0,-30.218375,-0.86615,57.87,88.7,-43.13,0,0,0,0,-7.02,-5.549,-11.42125,-8.980875,-8.475,-11.43,-7.545125,-10.06,386.925
2,20.25,0.0635,-26.1325,0.90025,0,-30.4666,-0.770550499,58.89,88.7,-43.83,0,0,0,0,-6.998,-5.639,-11.4075,-8.978375,-8.46,-11.3725,-7.5515,-10.03,387.2
2,20.75,0.0558475205,-26.5025,0.87325,0,-27.67285,-0.695720131,59.4225,88.7,-42.68,0,0,0,0,-6.9525,-5.617,-11.3815,-8.943625,-8.4325,-11.285,-7.531875,-9.995,386.9
2,21.25,0.0603019575,-26.595,0.779,0,-27.2109615975,-0.747943,59.4775,88.7,-42.9325,0,0,0,0,-6.9775,-5.61,-11.26625,-8.92,-8.2775,-11.235,-7.47125,-9.99,386.8
2,21.75,0.0577,-26.9125,0.822,0,-26.962925,-0.372683678,59.02,88.7,-41.495,0,0,0,0,-6.923,-5.611,-11.214125,-8.932125,-8.2375,-11.2425,-7.426625,-9.975,386.95
2,22.25,0.0607,-26.77,0.775,0,-30.10690461,-0.630073413,58.9975,88.7,-44.145,0,0,0,0,-6.885,-5.557,-11.218,-8.916125,-8.235,-11.2,-7.407625,-10.01125,386.7
2,22.75,0.060083353,-26.5975,0.72975,0,-24.8902059275,-0.801615624,59.4725,88.7,-44.005,0,0,0,0,-6.828,-5.457,-11.17425,-8.925875,-8.22,-11.2225,-7.433125,-9.982,387.1
2,23.25,0.0582075,-26.49,0.732,0,-27.83415,-0.7351630095,59.95,88.7,-42.54,0,0,0,0,-6.84425,-5.497,-11.1175,-8.923,-8.19,-11.13,-7.38175,-10.015,387
2,23.75,0.059835,-26.28,0.80925,0,-32.624348505,-0.478780505,60.0725,88.7,-41.8075,0,0,0,0,-6.8005,-5.481,-11.1625,-8.914375,-8.17,-11.275,-7.344125,-9.98975,387.1
3,0.25,0.04455,-24.9125,0.77925,0,-16.5455985425,-0.430115,57.5625,88.9,-43.28,0,0,0,0,-7.0335,-6.1895,-7.977625,-6.43375,-7.06175,-7.9385,-5.30325,-7.214625,388.3
3,0.75,0.0471,-24.995,0.69225,0,-20.4783,-0.348810472,56.66,88.9,-43.8725,0,0,0,0,-7.02925,-6.20825,-7.888125,-6.37675,-6.9735,-7.9005,-5.278,-7.127125,388.525
3,1.25,0.0468,-24.4975,0.767,0,-21.3707,-0.45837,57.0175,88.9,-43.475,0,0,0,0,-6.9955,-6.2195,-8.057625,-6.509625,-7.0885,-8.0875,-5.3375,-7.2315,388.4
3,1.75,0.053645,-24.825,0.743,0,-17.6173,-0.49888,58.085,88.9,-42.605,0,0,0,0,-7.005,-6.2135,-8.129125,-6.57625,-7.088,-8.1875,-5.374875,-7.2995,388.5
3,2.25,0.0449,-24.9875,0.862,0,-16.3747273675,-0.368744,57.7525,88.9,-42.1375,0,0,0,0,-6.945,-6.18775,-8.14725,-6.601125,-7.10375,-8.2275,-5.43525,-7.320625,388.175
3,2.75,0.0534,-24.89,0.879,0,-18.9556,-0.471685,57.2,88.9,-42.28,0,0,0,0,-6.968,-6.23,-8.163,-6.5995,-7.142,-8.21,-5.46,-7.32775,388.2
3,3.25,0.04605,-24.85,0.749,0,-17.166940115,-0.3583975,57.33,88.9,-41.2825,0,0,0,0,-7.025,-6.231,-8.16125,-6.59875,-7.1355,-8.225,-5.4705,-7.32725,388.275
3,3.75,0.04748,-24.675,0.7415,0,-18.60535,-0.5216535,57.205,88.9,-41.815,0,0,0,0,-6.9835,-6.215,-8.18175,-6.619,-7.1495,-8.26,-5.46475,-7.32975,388.5
3,4.25,0.043655,-24.675,0.727,0,-20.18155,-0.5405787815,57.495,88.9,-40.94,0,0,0,0,-7.0235,-6.173,-8.4175,-6.6125,-7.1605,-8.315,-5.61625,-7.3075,388.4
3,4.75,0.0474075,-24.68,0.731,0,-23.3632,-0.5081063555,57.415,88.9,-40.93,0,0,0,0,-7.081,-6.198,-8.4225,-6.61025,-7.156,-8.315,-5.64225,-7.283,388.2
3,5.25,0.04765,-24.39,0.7885,0,-19.2403,-0.4420350375,57.095,88.9,-40.57,0,0,0,0,-7.129,-6.253,-8.425,-6.60075,-7.1535,-8.305,-5.64925,-7.2675,388.2
3,5.75,0.0461,-24.555,0.769,0,-19.609,-0.40677675,56.315,88.9,-41.27,0,0,0.113327,0,-7.1405,-6.285,-8.4125,-6.6005,-7.156,-8.295,-5.65575,-7.27775,388.35
3,6.25,0.043,-24.335,0.784,0,-18.05733819,-0.467531426,56.505,88.9,-41.02,0,0,0.258049,0,-7.19,-6.276,-8.4,-6.6025,-7.15,-8.305,-5.64975,-7.29125,388.2
3,6.75,0.04765,-24.575,0.7185,0,-18.7150517775,-0.3479505175,56.205,88.9,-41.5875,0,0,0.5951035,0.044,-7.1865,-6.234,-8.375,-6.62075,-7.1385,-8.28,-5.65025,-7.3105,388.4
3,7.25,0.0419425,-24.18,0.6805,0,-17.4605,-0.35558264875,56.825,88.9,-39.96,0.94703275,0,1.95028,0.526,-7.2215,-6.238,-8.3575,-6.66175,-7.1225,-8.29,-5.65925,-7.323,389
3,7.75,0.04538608875,-23.995,0.695,0,-19.31875,-0.40539101,56.1,88.9,-37.54,10.3645,3.523,10.6348,4.1725,-7.2015,-6.316,-8.3275,-6.65875,-7.089,-8.295,-5.6655,-7.35775,389.1
3,8.25,0.04713,-23.72,0.74875,0,-17.939,-0.3849975,56.0875,88.9,-34.53,35.583225,19.875,34.839525,15.4125,-7.24025,-6.29875,-8.3205,-6.643875,-7.0875,-8.3175,-5.67525,-7.364,389.175
3,8.75,0.05022,-23.4975,0.6965,0,-18.871,-0.497268891,54.1675,88.9,-31.65,75.2734,46.3425,74.99915,33.2975,-7.2785,-6.36125,-8.28625,-6.6325,-7.09775,-8.31,-5.6725,-7.37425,389.85
3,9.25,0.04529,-23.24,0.70825,0,-16.54,-0.22813825,54.485,88.9,-31.1075,121.0465,74.075,126.94025,57.8075,-7.31175,-6.35375,-8.258,-6.6395,-7.09325,-8.32,-5.660125,-7.361,390.4
3,9.75,0.04773,-22.8325,0.687,0,-16.64250051,-0.3510868155,54.7175,88.9,-32.12,170.578,109.8,185.59275,84.275,-7.254,-6.35525,-8.2285,-6.586125,-7.07875,-8.3175,-5.661125,-7.345375,390.65
3,10.25,0.0496175,-22.7775,0.814,0,-18.604825,-0.3459,53.5175,88.9,-28.495,266.58475,141.3,246.11325,110.1,-7.1735,-6.30775,-8.2315,-6.5925,-7.1075,-8.3375,-5.645625,-7.347875,391.05
3,10.75,0.0495599285,-22.57,0.75125,0,-14.60835,-0.37720475,53.3725,88.85,-26.4625,329.99025,170.15,299.74975,133.95,-7.156,-6.3205,-8.30775,-6.58975,-7.12875,-8.32,-5.612875,-7.344,390.8
3,11.25,0.051075,-22.02,0.6585,0,-15.76945,-0.249712,53.8875,88.8,-24.31,389.9855,188.3,350.21375,157.825,-7.13275,-6.2185,-8.37225,-6.6105,-7.1325,-8.3125,-5.633375,-7.333375,390.9
3,11.75,0.0497425,-21.7525,0.68925,0,-14.8648,-0.264421595,53.97,88.9,-24.025,430.10325,210.45,384.10775,175.625,-7.124,-6.1985,-8.3705,-6.602625,-7.14275,-8.3225,-5.641,-7.343,391.2
3,12.25,0.0538,-21.39,0.712,0,-13.9008,-0.210169,53.95,88.9,-19.06,456.92275,225.8,417.441,188.2,-7.131,-6.1985,-8.3115,-6.6085,-7.148,-8.3,-5.656,-7.363,391.3
3,12.75,0.05333,-21.61,0.733,0,-15.03845,-0.1877904515,53.18,88.875,-19.265,486.164,235.4,432.734,197.2,-7.093,-6.1745,-8.408,-6.609,-7.145,-8.3,-5.651,-7.352,391.375
3,13.25,0.05209,-21.6,0.70825,0,-10.3308,-0.270326,53.07,88.8,-17.55,479.8615,227.175,431.2645,199.9,-7.05775,-6.13525,-8.402375,-6.61225,-7.11225,-8.2275,-5.617125,-7.350875,391.45
3,13.75,0.05011,-21.83,0.684,0,-12.46205,-0.1684715,54.25,88.8,-17.0075,470.6215,217.625,428.257,197.3,-7.011,-6.006,-8.3975,-6.608,-7.148,-8.25,-5.565,-7.3335,391.1
