DOY2,HR2,USTAR_1_1_1,USTAR_1_2_1,WS_1_3_1,WS_1_9_1,FC_1_1_1,FC_1_2_1,H_1_1_1,H_1_2_1,LE_1_1_1,LE_1_2_1,SH_1_1_1,SH_1_2_1,SLE_1_1_1,SLE_1_2_1,SC_1_1_1,SC_1_2_1,CO2_1_1_1,H2O_1_1_1,CO2_1_2_1,H2O_1_2_1,TA_1_9_1,TA_1_7_1,TA_1_6_1,TA_1_3_1,TA_1_2_1,TA_1_1_1,TA_1_5_1,TA_1_4_1,TA_1_8_1,RH_1_9_1,RH_1_7_1,RH_1_6_1,RH_1_3_1,RH_1_2_1,RH_1_1_1,RH_1_5_1,RH_1_4_1,RH_1_8_1,WS_1_10_1,WS_1_8_1,WS_1_7_1,WS_1_6_1,WS_1_5_1,WS_1_4_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_BC_IN,LW_OUT,LW_BC_OUT,PPFD_IN,PPFD_BC_IN,PPFD_OUT,PA,G_1_1_1,G_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,5.75,0.231359,0.2187425,3.058887,1.003185,0.338483,0.21251425,-0.003375,3.5632395,0.6851285,0.481459,0.552113,0.023,0.09232,0.034,0.07355,0.02645,413.209789,2.5644485,404.19240075,2.926306,-11.186667,-10.991667,-10.789167,-10.3441665,-10.36,-10.276667,-10.234167,-9.65,-8.855,84.3,84.6,84.2666665,85.15,83.2,84,82.933333,83.366667,86.0333335,0.7261665,1.174167,1.40424975,2.056417,2.4671665,2.458,3.008333,3.33616675,-1.741658,-0.32982325,243.8783825,243.84758175,262.26781825,258.91634175,0,0,0,99.525,-8.006167,-11.13416675,-0.8,-0.548,-0.205,-0.063,-0.061,-0.2435
1,6.25,0.24243475,0.2337895,2.8421025,1.048029,0.2547045,0.201304,-0.00205,3.219469,0.9712875,0.627103,1.17853375,0.1107585,0.21508,0.05915,0.088875,0.02415,416.187593,2.53753225,404.881534,3.0003825,-11.05999975,-10.7516665,-10.6225,-10.158333,-10.07249975,-10.02833325,-10.25750025,-9.68416675,-8.989167,84.366667,84.75,84.5833335,85.1666665,83.066667,84.1166665,83.533333,82.866667,86.3,0.7633335,1.1775,1.428583,1.9111665,2.1968335,2.307,2.723833,3.08025,-1.718559,-0.377632,244.37472525,243.879243,262.537229,259.5036025,0,0,0,99.4833335,-8.02583325,-11.17,-0.78025,-0.54775,-0.1985,-0.06175,-0.061,-0.24575
1,6.75,0.2267045,0.221233,2.4874195,1.1995105,0.25029775,0.20001,-0.00246,3.37515275,0.549582,0.514557,1.253643,0.068325,0.23617675,0.0577,0.05215,0.0148,416.203398,2.547318,405.19842,2.143062,-11.5625,-11.1866665,-10.9425,-10.48416675,-10.52500025,-10.4341665,-10.44999975,-9.966667,-9.658333,85,84.6166665,84.7,85.116667,83,84.2,83.9,83.2,86.966667,0.7136665,1.12275025,1.4445,1.86016675,2.1811665,2.268333,2.679333,3.072333,-1.7672455,-0.3971495,245.71085875,245.637461,263.17298575,260.645129,0,0,0,99.47500025,-8.020583,-11.18750025,-0.802,-0.5485,-0.207,-0.063,-0.062,-0.2445
1,7.25,0.2201955,0.20135675,2.58103925,0.9576295,0.321657,0.1845025,-0.001925,2.98009225,0.52536,0.386431,1.1603505,0.0164,0.158133,0.0407,0.0883,0.02115,414.777105,2.790874,405.738838,2.2731675,-11.53916675,-11.39666675,-11.144167,-10.73500025,-10.65999975,-10.460833,-10.794167,-10.35916675,-9.413333,85.0833335,84.866667,84.7166665,84.65,82.6,83.6166665,83.966667,83.433333,86.733333,0.6966665,1.11525,1.4311665,1.8616665,2.0928335,2.225,2.636667,2.966667,-1.7788,-0.358263,244.591227,244.14770075,263.31687825,259.5389555,0,0,0,99.425,-8.3551665,-11.5908335,-0.793,-0.54725,-0.197,-0.061,-0.062,-0.243
1,7.75,0.20993325,0.214119,2.728681,0.90703575,0.3082655,0.19607175,-0.002915,2.895251,0.437536,0.43752325,0.8611775,0.0221,0.138024,0.04055,0.078475,0.01795,415.83694725,2.60709475,405.20742125,2.71985825,-11.33,-11.35,-11.175,-10.76749975,-10.709167,-10.679167,-10.64500025,-10.11166675,-9.2608335,84.816667,84.7166665,84.5833335,85.1833335,83.05,83.8833335,83.9,83.466667,86.683333,0.714,1.151833,1.46008325,1.9049165,2.0821665,2.187667,2.732,3.097333,-1.7382265,-0.27606975,246.35288875,246.4314345,263.535875,259.73652625,0,0,0,99.5,-8.379667,-11.40999975,-0.7965,-0.548,-0.198,-0.062,-0.064,-0.24575
1,8.25,0.2266925,0.2734835,2.542399,0.970452,0.31658225,0.1768085,-0.004205,2.5397255,0.56656075,0.489515,0.24184625,0.07785,0.16176275,0.032425,0.10514425,0.01865,415.77625375,2.658249,405.46893575,2.7065485,-11.370833,-11.24499975,-11.094167,-10.6608335,-10.746667,-10.705,-10.6183335,-10.30000025,-9.326667,84.7,84.6,84.45,84.5166665,82.55,83.7383335,83.366667,82.833333,86.45,0.6638335,1.0685835,1.35124975,1.74191675,1.894167,2.023,2.434667,2.786,-1.776122,-0.38875525,248.4953535,247.62883725,263.16908125,259.716263,0,0,0,99.5,-8.23000025,-10.99416675,-0.7955,-0.548,-0.19775,-0.06175,-0.064,-0.24575
1,8.75,0.2434795,0.242889,2.59045875,0.989712,0.3480685,0.160601,-0.0024525,2.8362755,0.3854465,0.426766,1.4733245,0.0816,0.2683845,0.075,0.09815,0.0239,417.0641295,2.7336715,404.836682,2.661034,-11.815833,-11.315833,-11.01000025,-10.50083325,-10.564167,-10.6675,-10.6375,-10.32999975,-9.72,84.9666665,84.8,84.466667,84.95,82.816667,84.2833335,83.9,83.466667,86.25,0.6695,1.131083,1.40975,1.8719165,2.0626665,2.21,2.579,2.99833325,-1.538218,-0.3514955,250.024629,249.136551,262.61465975,260.32525875,0,0,0,99.5,-8.031417,-10.97750025,-0.80275,-0.54675,-0.19875,-0.0615,-0.06375,-0.24475
1,9.25,0.22978075,0.225983,2.8388935,1.0593875,0.270103,0.21958325,-0.002265,2.381657,0.517,0.36320525,0.607422,0.0151,0.201661,0.034825,0.1388765,0.033025,416.96933,2.7480255,405.67939775,2.781534,-11.58916675,-11.67666675,-11.513333,-10.73499975,-10.719167,-10.65333325,-10.53916675,-10.241667,-9.176667,84.95,84.5166665,84.6,85.1166665,83.0833335,84.4666665,83.9,83.733333,86.583333,0.6785,1.05499975,1.37825,1.72175,2.0311665,2.0943335,2.530667,2.81741675,-1.3195045,-0.215747,249.73690425,249.5125385,262.27449175,260.06158425,0.04461825,0.0083255,0.02974375,99.533333,-7.96774975,-11.0283335,-0.80475,-0.5465,-0.20125,-0.062,-0.06375,-0.24475
1,9.75,0.2290125,0.2062065,2.777988,0.973608,0.269927,0.187451,-0.00225,2.601887,0.7033435,0.35415,1.3647655,0.087975,0.2204985,0.0383,0.0927,0.0205,416.20611,2.5951005,405.384631,2.83428,-11.91333325,-11.8791665,-11.90749975,-11.1875,-11.22916675,-11.0383335,-11.0933335,-10.525,-9.113333,84.9166665,84.7,84.7,85.2833335,83.1666665,84.4833335,83.966667,83.533333,87.1166665,0.7205,1.1456665,1.43574975,1.818167,2.1591665,2.315583,2.645333,2.93925025,-0.5283245,0.01122125,249.079447,249.150022,263.9308265,259.57577925,1.500786,0.794742,1.033262,99.6,-7.97049975,-11.0508335,-0.82,-0.5555,-0.208,-0.063,-0.0625,-0.244
1,10.25,0.24132875,0.2259185,2.712413,0.905142,0.3041535,0.17719,-0.00189,2.65296425,0.69415,0.3981035,1.6120065,0.03235,0.41987,0.03965,0.05815,0.0146,417.944143,2.7080095,405.6691385,2.859326,-11.58083325,-11.6616665,-11.56083325,-11.0508335,-11.148333,-11.075,-10.6475,-10.07916675,-9.280833,84.9833335,84.966667,84.7666665,84.9,82.9166665,83.8116665,84.1,83.433333,86.983333,0.6591665,1.10816675,1.37008325,1.77849975,2.1783335,2.293,2.6781665,2.97550025,1.683649,1.68629425,245.935945,247.78101025,263.132346,259.05028725,8.2034345,4.026927,5.25706075,99.57500025,-7.980667,-11.090833,-0.8185,-0.55175,-0.20525,-0.06225,-0.064,-0.24625
1,10.75,0.3082185,0.202772,2.930328,1.04511375,0.34477325,0.193651,-0.002,2.376591,0.64084525,0.3236605,0.5533785,0.0523,0.2393175,0.064475,0.070375,0.014625,414.60153625,2.80165225,405.05831625,2.76374325,-11.50833325,-11.54333325,-11.514167,-10.930833,-10.93833325,-10.9475,-10.900833,-10.531667,-9.06,85.0833335,84.85,84.7166665,85.283333,83.233333,83.866667,84.066667,84.066667,86.933333,0.7135,1.09875025,1.3574165,1.79808325,2.2201665,2.2391665,2.67875,2.91750025,6.82836775,5.248417,245.30869,246.1593515,263.026308,260.9025245,19.803824,11.73208525,14.2627675,99.5,-7.9865,-11.12,-0.81525,-0.54675,-0.19775,-0.06175,-0.062,-0.24475
1,11.25,0.28303575,0.21649825,3.0638715,1.094583,0.380226,0.17132675,-0.00155,2.7695065,0.54739,0.479575,0.66819225,0.24781575,0.239601,0.06305,0.0973325,0.01945,412.410506,2.8239735,404.152994,3.430621,-11.27666675,-11.38083325,-11.4833335,-10.92000025,-10.908333,-10.85916675,-10.92500025,-10.40666675,-8.715,85.133333,84.6666665,84.55,85.133333,83.2333335,84.1666665,83.966667,83.433333,86.8833335,0.717333,1.13908325,1.42025,1.944583,2.242667,2.3825,2.781,3.04241675,14.65583725,10.226118,245.8184655,245.47453575,263.307637,261.46821125,34.8391095,22.20386675,24.17245725,99.50833325,-7.992333,-11.14000025,-0.8185,-0.545,-0.2005,-0.0625,-0.0635,-0.246
1,11.75,0.26332775,0.2159235,2.67653375,1.14709275,0.34435375,0.18522425,0.5648525,2.522731,0.64334375,0.524434,1.71764725,0.1982885,0.309725,0.0752,0.040675,0.023725,411.147283,2.90586625,404.229765,3.538947,-11.3533335,-11.37749975,-11.27250025,-10.9158335,-11.03166675,-11.063333,-10.56249975,-10.369167,-8.84574975,84.95,84.4,84.55,85.0333335,82.9333335,83.6333335,83.466667,83.3,86.45,0.6653335,1.0381665,1.3295,1.7341665,2.059333,2.20933325,2.652333,2.9236665,23.260359,15.1420995,247.22522175,246.762025,262.662369,259.5778095,51.73032575,32.07314325,31.721561,99.525,-8.002833,-11.13333325,-0.827,-0.5485,-0.198,-0.06,-0.062,-0.245
1,12.25,0.255187,0.2572985,2.5037885,1.162894,0.378601,0.209557,1.655884,2.66311675,0.712505,0.727734,2.03843125,0.05505,0.274909,0.0945,0.036,0.0128,412.048492,2.928986,403.979856,3.125471,-11.568333,-11.045833,-11.03,-10.7075,-10.8241665,-10.81749975,-10.39000025,-10.09083325,-8.59583325,84.6,84.5166665,84.916667,84.7,82.3833335,83.65,83.533333,83.1,86.45,0.702833,1.09783325,1.4020835,1.845417,2.2205,2.3125835,2.60316675,2.8573335,33.07482725,19.7018465,245.7273445,246.893772,262.8050505,260.320693,69.14798725,38.42099275,39.944642,99.50833325,-8.003667,-11.11,-0.822,-0.5495,-0.193,-0.061,-0.062,-0.244
1,12.75,0.275142,0.2410115,2.81825325,1.145775,0.43572625,0.2280685,1.815769,2.640323,0.59183075,0.828988,3.6504825,0.356605,0.33921375,0.08425,0.02855,0.00883,412.893645,3.01477475,401.11475175,3.614454,-10.8291665,-10.8308335,-10.9241665,-10.4425,-10.52,-10.47250025,-10.05666675,-9.77333325,-8.087,84.2833335,84.6333335,84.4,84.883333,82.7333335,83.4166665,83.366667,83.033333,86.3333335,0.74,1.113667,1.3656665,1.79116675,2.104833,2.1931665,2.63950025,2.915083,49.31307675,26.38646425,246.5697415,245.46040825,264.355863,258.60736525,82.71061575,43.5959,48.0866375,99.5,-8.0075,-11.10749975,-0.84075,-0.55175,-0.197,-0.063,-0.06175,-0.2435
1,13.25,0.26479475,0.233333,2.6317165,1.0807,0.38530825,0.235967,2.9723705,3.595627,0.7586475,1.13422625,3.3513,0.403011,0.41217025,0.111981,0.04655,0.011675,414.407407,2.939321,402.0189595,3.3758075,-10.654167,-10.805833,-10.69,-10.18833325,-10.2408335,-10.21749975,-9.78916675,-9.621667,-7.7196665,84.833333,84.25,84.4333335,84.516667,82.366667,83.316667,82.966667,83.1,86.2833335,0.7491665,1.22883325,1.406417,1.88324975,2.125667,2.2001665,2.633,2.794667,60.3446945,30.15528175,248.55282275,246.94007675,266.35812125,261.53646825,93.0366475,43.4213205,50.32296825,99.5,-8.03000025,-11.0741665,-0.83275,-0.55475,-0.196,-0.06075,-0.06175,-0.2435
1,13.75,0.271911,0.245391,2.8925855,1.0879535,0.2710375,0.233313,1.507118,3.480075,0.842729,1.10470725,3.578164,0.353895,0.3646255,0.063575,0.05605,0.0087875,412.5369525,2.780682,401.29399275,2.8946885,-10.70916675,-10.5525,-10.44583325,-10.21583325,-10.22999975,-10.2175,-9.831667,-9.55499975,-7.658417,84.9666665,84.1,84.2,85.2,82.75,83.75,83.133333,83.266667,86.883333,0.81008325,1.24966675,1.41300025,1.92750025,2.266667,2.2843335,2.92949975,3.022417,52.705752,28.2296395,249.4314835,248.35893,267.16474075,263.72400375,84.26444675,42.34142725,47.1837635,99.425,-8.0158335,-11.08999975,-0.83,-0.5535,-0.19775,-0.06175,-0.061,-0.244
1,14.25,0.253914,0.264345,2.658893,1.066902,0.256511,0.2363775,0.3744185,3.756655,0.793449,0.9096975,1.8987875,0.1930495,0.316109,0.05445,0.058,0.02015,415.158267,2.478652,401.7392405,2.9825655,-10.5216665,-10.57249975,-10.258333,-10.048333,-10.09750025,-10.05,-9.6916665,-9.341667,-7.65424975,84.7166665,84.95,84.6,84.366667,82.1166665,83.5833335,83.1,82.7,86.75,0.767167,1.1998335,1.616917,1.998,2.3315835,2.4358335,2.93075025,3.10116675,40.898236,23.0525285,252.06283,250.4047465,268.2503565,263.45875725,71.300131,35.46034275,40.521553,99.425,-8.01433325,-11.1608335,-0.831,-0.55275,-0.19775,-0.06,-0.06175,-0.24275
1,14.75,0.29258075,0.22218475,2.6085245,1.0643405,0.285144,0.182334,0.4455155,3.203477,0.9087845,0.8385245,1.27553425,0.13813775,0.291966,0.04715,0.07465,0.0169,414.547709,2.3964035,402.8204825,2.7127955,-10.4666665,-10.4333335,-10.17249975,-10.064167,-10.09333325,-10.005,-9.60875,-9.26791675,-7.5633335,84.6666665,84.2666665,84.0416665,85.0333335,82.866667,83.566667,83.533333,83.2,86.583333,0.78725,1.15533325,1.43,1.88350025,2.14474975,2.2655,2.6746665,2.9425,29.58141,17.02629825,252.40158275,250.39487975,267.93298075,264.4802345,51.920775,26.8408725,29.514313,99.40833325,-8.02633325,-11.2475,-0.83125,-0.55275,-0.2,-0.06075,-0.06,-0.242
1,15.25,0.2704315,0.215478,2.696286,1.11121375,0.28926825,0.16364,1.055043,3.5614455,0.58124075,0.636593,0.807992,0.13136575,0.076,0.03255,0.091825,0.02045,415.289024,2.56504675,402.0317185,2.4920705,-10.75249975,-10.55500025,-10.298333,-9.96833325,-10.04,-10.039167,-9.76333325,-9.4491665,-8.8683335,84.7,84.4833335,84.816667,85.283333,83.2333335,84.1,83.733333,83.8,86.533333,0.73608325,1.13541675,1.40924975,1.83525025,2.1376665,2.2661665,2.663333,2.930667,13.98989725,9.0892855,252.6806925,251.4339655,266.31435625,262.88137425,30.69288275,17.49152975,18.1487375,99.4,-8.28583325,-11.43833325,-0.83225,-0.5525,-0.2,-0.06075,-0.06075,-0.24375
1,15.75,0.264225,0.2446885,2.6668155,1.092834,0.2870815,0.195207,0.00445375,3.4182305,0.56984925,0.6609095,0.8236105,0.088975,0.117597,0.02295,0.076625,0.03285,414.93952075,2.2679755,402.9350075,2.823326,-10.9875,-10.6466665,-10.29583325,-9.730833,-9.8475,-9.889167,-9.7183335,-9.293333,-9.143333,84.6333335,84.5,84.7333335,85.5,83.35,84.0833335,84.166667,83.866667,86.8166665,0.72575025,1.098583,1.281667,1.7615835,2.09000025,2.0828335,2.637333,2.85216675,4.909837,3.33266025,252.105475,249.1289575,265.44941375,262.23655625,13.85593175,8.02842425,7.99684475,99.4,-8.34000025,-11.38583325,-0.831,-0.545,-0.19825,-0.06075,-0.06175,-0.24275
1,16.25,0.24850425,0.1997275,2.7082805,1.1135,0.2773865,0.208007,0.1178005,2.695175,0.61355375,0.54884,0.28002175,0.02295,0.089425,0.021,0.1100965,0.0341,412.19418775,2.5543345,403.615326,2.663057,-10.666667,-10.4875,-10.19583325,-9.76833325,-9.8216665,-9.67000025,-9.70750025,-8.89775025,-8.5515,84.6833335,84.8,84.8333335,85.4666665,83.4666665,84.5,83.9,83.666667,86.65,0.7121665,1.11666675,1.39075,1.78266675,2.133,2.1935,2.751,2.899083,0.00386025,0.4306235,252.56288875,251.5469385,266.51673725,263.5335985,3.4968805,1.888391,1.78626725,99.4,-8.03,-11.24666675,-0.83,-0.544,-0.1985,-0.05975,-0.062,-0.242
1,16.75,0.247896,0.2453495,2.63905825,1.2956245,0.322276,0.1865805,0.81390675,3.2284035,0.6030575,0.6761165,0.62570425,0.0134,0.1178755,0.022,0.1166215,0.0288,414.9054855,2.6064325,403.047291,2.3714315,-10.581667,-10.27083325,-10.22000025,-9.760833,-9.77666675,-9.76249975,-9.7433335,-9.2225,-8.0593335,84.5,84.4,84.366667,85.4833335,83.4333335,84.216667,83.666667,83.2,86.5666665,0.6918335,1.16708325,1.389417,1.9118335,2.36125,2.2806665,2.86,2.98,-1.53333825,-0.36117725,252.43235975,252.60404,267.02983375,262.77610875,0.36509825,0.22375725,0.24640775,99.425,-8.0190835,-11.15499975,-0.83275,-0.5475,-0.199,-0.06,-0.062,-0.242
1,17.25,0.25732475,0.1864035,2.80275425,0.9282835,0.422463,0.202658,-0.00196,3.253817,0.567086,0.514842,0.6767845,0.014425,0.079,0.0645,0.0811,0.0307,413.1137585,2.796285,404.436809,2.580425,-10.62916675,-10.36500025,-10.220833,-9.84500025,-9.768333,-9.61583325,-9.681667,-9.5475,-8.64425,84.4666665,84.25,84.6,85.35,83.3833335,84.0666665,83.4,83.533333,86.983333,0.701917,1.12775025,1.3451665,1.7698335,2.09299975,2.1738335,2.644,2.91499975,-1.64897975,-0.507733,249.7495835,248.69930125,265.62498675,262.940244,0,0,0,99.47500025,-8.04383325,-11.1591665,-0.8165,-0.54825,-0.202,-0.059,-0.062,-0.24275
