DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,418.1856,0.714825,412.530625,0.786475,2013.69745,418.124625,0.658,412.425475,0.7606,2017.1016,418.511675,0.69195,413.86935,0.7902,2015.975325,418.596775,0.68575,413.702375,0.754,2010.906125,1.12485,-19.3376,0.0393,375.053125,0.66415,-0.30025,-0.24745,-0.429475,-4.216125,-2.04225,0.04665,-79.823,-6.6171,0.2467,0.86175,0.60625,0.05,-17.7694,-18.2846,-17.55075,-18.528475,-17.311625,95.09765,37.457,0.1858,-15.5095,-13.672,-12.088,0,-5.1625,0.1,-3.354,-0.934,170.3,234.81,-88.553,190.9875,247.4625,0.01,-0.17775,-0.71,-0.47,-0.63,-0.46,-0.56,-0.49,-4.7178,-2.83975,-0.7407,0.486775,2.54935,4.170475,5.9624,7.671125,9.275,-1.314375,-2.8,-0.6213,0.2799,1.7589,2.6273,5.41225,7.2757,9.8737,-3.8178,-2.72775,-0.638275,0.7015,2.875325,4.64445,6.4656,7.89675,9.7214,-3.968475,-2.6534,-0.7165,0.3028,1.213275,2.55785,3.428625,4.045,6.739225,-3.8151,-1.963075,-0.767675,0.1974,2.1732,5.6567,6.7474,9.1565,10.909225,-18.52785,-17.6359,-11.5755
1,0.75,418.757275,0.864275,412.388025,0.8925,2016.3202,418.3251,0.85005,412.135625,0.8196,2017.205,418.529625,0.862925,415.025375,1.032,2014.3387,418.5626,0.81905,413.516,1.000425,2014.34895,1.1258,-19.6968,0.03655,374.97595,0.7276,-0.1035,-0.260975,-0.7467,-6.1945,-1.77005,0.05065,-62.55095,-5.2897,0.20765,0.88675,0.66,0.06,-17.91535,-18.45655,-17.743425,-18.8986,-17.1063,95.075525,40.444,0.1403,-15.68,-13.12525,-12.4775,0,-4.718,0.1,-3.4625,-0.99375,169.075,233.66,-88.492,189.73,244.1625,0.01,-0.17775,-0.71,-0.47,-0.63,-0.46,-0.55,-0.49,-4.7764,-2.9034,-0.757475,0.47475,2.5507,4.178675,5.9678,7.67035,9.2682,-1.2128,-2.873,-0.651875,0.2556,1.71,2.6292,5.4154,7.25855,9.872225,-3.857925,-2.8267,-0.6598,0.6928,2.876425,4.6435,6.464,7.8958,9.7194,-4.0311,-2.722025,-0.7028,0.301,1.21265,2.558,3.4284,4.124325,6.73745,-3.905,-2.084025,-0.790275,0.192825,2.16745,5.659575,6.7463,9.15405,10.9077,-20.7795,-18.4818,-11.677
1,1.25,418.04495,0.840125,411.920075,0.946725,2015.335975,418.0708,0.9332,412.51895,1.009125,2019.98455,418.4724,0.822025,415.40975,1.0464,2020.498725,418.5891,0.808325,413.723525,1.05445,2020.45905,1.0846,-20.0391,0.03855,376.974775,0.670625,0.05985,-0.2424,0.01365,-3.54265,-3.002025,0.04155,-67.657225,-6.4168,0.21865,0.867,0.6285,0.05675,-18.510875,-18.944525,-18.045875,-19.26325,-17.30795,95.09735,42.70025,0.1325,-15.685,-12.5725,-12.65025,0,-4.611,0.1,-3.5475,-0.9785,172.26,234.5375,-89.82,191.4625,245.5,0.01,-0.17,-0.71,-0.47,-0.63,-0.4685,-0.5585,-0.53125,-4.809825,-2.9741,-0.776075,0.464825,2.552225,4.18545,5.968,7.6638,9.2566,-1.38835,-2.9394,-0.6758,0.248,1.70615,2.636475,5.438725,7.275125,9.9415,-3.8796,-2.9109,-0.68575,0.6819,2.878075,4.64445,6.464375,7.8938,9.7182,-4.084975,-2.784925,-0.694,0.304,1.21255,2.55875,3.428175,4.1248,6.736,-4.0073,-2.247,-0.8048,0.1692,2.17295,5.6619,6.7452,9.152325,10.9067,-20.673625,-18.767025,-11.813925
1,1.75,419.18825,0.85105,413.65525,0.933875,2021.1424,418.96935,0.82025,413.58475,0.990575,2032.0367,419.17765,0.8196,415.255425,1.04495,2020.127625,419.6253,0.8046,415.6779,1.07795,2020.0245,1.203875,-20.328425,0.039675,376.0473,0.8865,-0.1384,-0.3333,0.0653,-4.398575,-1.61075,0.05405,-78.732925,-5.1358,0.21645,0.9955,0.657,0.0545,-18.51465,-19.033475,-18.3753,-19.413225,-17.2651,95.11805,41.958,0.1342,-16.05375,-12.35625,-12.806,0,-4.638,0.1,-3.27,-1.04,173.18,233.22,-91.098,192.61,246.3375,0.01,-0.18,-0.71,-0.47,-0.63,-0.47,-0.55,-1.7705,-4.8522,-3.0516,-0.794025,0.461675,2.5542,4.19265,5.971875,7.6573,9.24885,-1.39285,-2.9998,-0.705075,0.222475,1.691575,2.641225,5.450175,7.2741,9.9395,-3.9746,-2.95555,-0.7222,0.6672,2.883175,4.64255,6.46315,7.89185,9.71685,-4.15255,-2.84765,-0.6764,0.3127,1.2112,2.55995,3.4274,4.1187,6.733,-4.1361,-2.4104,-0.816575,0.146325,2.1787,5.664775,6.74365,9.1489,10.9057,-20.446775,-18.9404,-11.837175
1,2.25,418.423325,0.721725,412.797,0.73695,2020.2025,418.498375,0.648,412.226525,0.823,2025.723375,418.392925,0.711875,415.4935,1.06095,2020.247075,418.9571,0.681,414.0274,1.14515,2020.2694,1.058675,-20.69775,0.037475,376.0522,1.0182,-0.7474,-0.289925,-0.7048,-4.67715,-1.498,0.050375,-74.332875,-7.318925,0.2436,0.87625,0.63825,0.0565,-18.663375,-19.0852,-18.557375,-19.8674,-17.649,95.12415,42.1595,0.1427,-15.962,-13.0025,-12.67875,0,-4.609,0.1,-3.499,-1.025,173.88,230.685,-90.445,190.72,248.79,0.01,-0.188,-0.71,-0.47,-0.63,-0.4685,-0.55,-1.595,-4.8886,-3.131775,-0.8151,0.459,2.5561,4.2015,5.983725,7.64985,9.240425,-1.422,-3.070025,-0.74075,0.2076,1.677,2.6456,5.456675,7.2741,9.93615,-4.0834,-2.99525,-0.7522,0.652,2.8837,4.64055,6.4608,7.89085,9.7152,-4.2402,-2.93085,-0.6656,0.31,1.211325,2.56,3.4272,4.035,6.7312,-4.29415,-2.569,-0.8316,0.114525,2.1847,5.6662,6.7428,9.1465,10.9047,-17.5165,-18.863425,-11.48835
1,2.75,417.5203,0.608975,412.522025,0.708025,2019.2951,417.23265,0.561525,411.9954,0.7214,2023.133625,417.9802,0.59445,414.0291,0.71515,2020.03325,417.905025,0.5818,413.3288,0.68575,2019.24905,1.279775,-20.765825,0.039375,375.825675,0.959375,-0.2195,-0.252,-0.2234,-5.351275,-1.573,0.058475,-83.005925,-6.8794,0.20435,0.89,0.7065,0.05,-18.8509,-19.0814,-18.467,-19.874075,-18.26705,95.0962,45.0485,0.1344,-16.2125,-12.923,-12.554,0,-4.556,0.1,-3.465,-0.869,174.15,232.96,-89.671,191.36,249.62,0.01,-0.18,-0.71,-0.47,-0.63,-0.4685,-0.55,-1.63875,-5.0468,-3.21875,-0.83615,0.4586,2.55855,4.212725,5.980475,7.647475,9.232,-1.344875,-3.16665,-0.775875,0.182725,1.6644,2.6421,5.49445,7.274125,9.934625,-4.192825,-3.0398,-0.790425,0.64,2.88745,4.63855,6.4596,7.8888,9.7136,-4.3452,-2.99485,-0.654,0.3132,1.21045,2.55975,3.4278,4.034,6.7298,-4.492125,-2.7218,-0.847625,0.0939000000000001,2.186875,5.6692,6.744,9.1441,10.9037,-20.1545,-19.0576,-11.46045
1,3.25,417.65225,0.633625,412.011675,0.703575,2016.978875,417.572125,0.589725,411.8947,0.6891,2020.058875,417.854,0.631,413.955075,0.74195,2018.7783,418.395,0.62425,414.47455,0.65,2018.156,1.0932,-20.9238,0.0374,375.5079,0.40315,-0.1423,-0.22085,-0.02315,-6.5035,-1.6118,0.049,-80.0262,-4.4295,0.1902,0.9045,0.627,0.06,-19.066375,-19.2926,-18.78985,-19.86175,-18.4045,95.1454,45.3175,0.118,-16.13,-12.412,-12.9225,0,-4.71725,0.1,-3.3775,-0.9525,170.4375,232.92,-89.067,191.76,249.5475,0.01,-0.17,-0.7085,-0.47,-0.63,-0.4675,-0.56,-1.583,-5.121,-3.29965,-0.8628,0.45515,2.5615,4.21195,5.98745,7.6491,9.222225,-1.4952,-3.1712,-0.8084,0.1696,1.666325,2.6505,5.5135,7.275,9.93315,-4.293825,-3.09015,-0.816125,0.6268,2.889575,4.6386,6.4586,7.8868,9.712125,-4.4204,-3.0661,-0.6392,0.3138,1.211,2.56025,3.44205,4.031175,6.7278,-4.614,-2.874825,-0.86185,0.091,2.18205,5.6724,6.7406,9.1407,10.9027,-18.12325,-18.843,-11.426
1,3.75,418.98805,0.60095,413.742625,0.698225,2014.8626,418.973275,0.542225,412.69595,0.7046,2036.222875,419.03855,0.5876,415.866175,0.70045,2015.827625,419.538525,0.569725,416.113725,0.682875,2015.710625,1.10275,-20.82025,0.03745,375.5691,0.407325,-0.196275,-0.299,0.05285,-5.164325,-0.962,0.0586,-67.279,-7.3027,0.21345,0.952,0.63475,0.0465,-19.20595,-19.5366,-19.08625,-19.683875,-18.475575,95.139,46.508,0.1066,-16.3735,-12.983,-13.169,0,-4.5925,0.1,-3.43,-0.929,164.93,232.6175,-89.372,192.6375,249.375,0.01,-0.18,-0.71,-0.47,-0.63,-0.46,-0.56,-0.5,-5.1306,-3.340025,-0.89855,0.45,2.564,4.2062,5.995125,7.65255,9.21715,-1.38865,-3.2491,-0.8497,0.141325,1.6526,2.64955,5.53075,7.27825,9.862,-4.367,-3.1048,-0.830325,0.613,2.890875,4.63855,6.4576,7.8848,9.7107,-4.4651,-3.11905,-0.6258,0.314,1.21025,2.56025,3.44005,4.029825,6.7266,-4.6415,-2.999825,-0.87885,0.0854,2.181575,5.6754,6.7382,9.1388,10.9017,-20.147375,-18.89895,-11.55745
1,4.25,417.68,0.6434,413.133375,0.6885,2019.507875,417.8524,0.5862,412.4756,0.67085,2020.6886,418.428575,0.64975,415.3781,0.7062,2014.27515,418.3458,0.6486,415.559825,0.73345,2014.9586,0.89935,-20.620475,0.030425,375.74885,0.52335,0.03565,-0.2778,0.016975,-4.033,-1.101675,0.053275,-61.553175,-5.90955,0.23865,0.6995,0.508,0.05,-19.2451,-19.8368,-19.270575,-19.64965,-18.6555,95.126,48.883,0.1198,-16.248,-12.998,-13.16,0,-4.658,0.1,-3.437,-0.919,167.37,233.1,-87.244,193.48,247.53,0.01,-0.18,-0.71,-0.48,-0.63,-0.469,-0.5585,-0.635,-5.108125,-3.37805,-0.9222,0.4454,2.565,4.19885,5.99875,7.6541,9.208175,-1.445625,-3.2543,-0.88445,0.13315,1.62225,2.6586,5.49125,7.2536,9.8605,-4.4344,-3.099475,-0.8348,0.5994,2.8934,4.63755,6.4551,7.883875,9.7097,-4.5344,-3.11585,-0.613825,0.3142,1.20895,2.56075,3.438225,4.028825,6.7246,-4.62425,-3.061425,-0.91025,0.0624,2.1724,5.6786,6.735175,9.135625,10.9007,-22.1151,-19.980625,-11.275
1,4.75,417.746325,0.6541,412.347125,0.6795,2015.05455,417.826875,0.589125,412.3899,0.666575,2021.8398,417.7321,0.64915,413.729125,0.704475,2016.7682,418.38035,0.627575,413.89505,0.6624,2019.978125,0.78405,-20.9039,0.037425,377.3702,0.47345,-0.03675,-0.241225,-0.0326,-8.921025,-3.338075,0.05185,-63.90615,-11.03685,0.24195,0.708,0.51825,0.04675,-19.3565,-19.7024,-19.0482,-19.6643,-18.2668,95.1821,49.4595,0.1138,-16.416,-12.619,-13.63875,0,-4.79475,0.1,-3.527,-1.001,171.49,232.815,-87.658,194.04,247.81,0.01,-0.17,-0.72,-0.47,-0.64,-0.469,-0.55,-0.708,-5.033,-3.39015,-0.9454,0.43925,2.565875,4.19135,6.00285,7.654,9.200975,-1.6274,-3.218675,-0.91,0.1476,1.6082,2.6654,5.48025,7.2496,9.92815,-4.4854,-3.134,-0.85315,0.59245,2.8952,4.6366,6.4541,7.881875,9.707975,-4.582,-3.13265,-0.638025,0.309675,1.20755,2.5615,3.4264,4.029,6.7234,-4.56095,-3.0588,-0.9476,0.038475,2.1492,5.6818,6.734,9.1304,10.8997,-22.06625,-19.9442,-11.34365
