DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,10.25,0.763849999999999,8.09789999999999,11.7305,0.43775,0.5028,0.0392999999999999,119.535575,5.3294,65.33625,2.5205,-0.534999999999998,0.882749999999993,1.804325,94.9,78.083,390.982325,8.50999999999999,311.5225,1126.245425,559.89,811.45,364.1075,309.82,365.995,8.37979999999999,485.540625
1,10.75,0.7722,9.49,11.1795,0.46,0.47555,0.051125,163.970825,3.217775,64.23305,1.84475,1.592675,1.51492499999999,1.823175,94.86,78.0737,390.2326,9.19674999999999,355.4925,1268.2204,617.4025,892.275,410.5325,311.2925,383.705,8.388,597.4883
1,11.25,0.769525,9.42799999999999,12.144,0.607025,0.563,0.044,184.878,2.3328,87.424175,1.59455,4.476025,2.42499999999999,2.00435,95.06,78.053,390.1666,9.4265,366.1375,1397.04495,661.9425,1000.175,463.125,312.6,390.295,8.2442,656.7773
1,11.75,0.781,9.536,12.20625,0.478125,0.51675,0.034125,210.66305,1.86695,90.63965,1.352,7.084375,3.95645,2.3997,94.75,78.0433,389.9244,9.505,385.025,1474.00165,693.4875,1067.6,490.365,313.4825,398.3375,8.16005,694.020175
1,12.25,0.7974,10.437,11.52325,0.590799999999999,0.617899999999999,0.0268,218.343,2.15385,88.171375,1.47125,9.15275,5.236925,2.7424,94.41,78.0237,389.526,9.73625,383.8675,1516.36515,729.9925,1139.55,512.0375,314.0575,407.4225,8.45214999999999,699.30085
1,12.75,0.70255,10.733,11.65525,0.557125,0.5985,0.046775,216.29375,2.76309999999999,114.7315,1.6176,15.57525,6.2719,3.163425,94.02,77.9967,388.7988,9.90375,382.9425,1426.974225,730.5625,1157.225,515.728225,314.11,412.395,8.58969999999999,723.2019
1,13.25,0.681,10.982,12.46575,0.476275,0.46795,0.034975,204.989475,1.82875,98.4325000000001,1.206175,17.69375,7.45135,3.7006,94.83,77.9737,388.7162,10.078,368.8,1404.129025,714.1375,1162.325,506.13,314.6025,413.855,8.5885,705.1151
1,13.75,0.74005,11.235,11.90325,0.44695,0.476275,0.03885,217.0755,1.8593,104.7851,1.095375,20.58575,8.415,4.04205,92.63,77.95,389.4209,10.18875,319.4275,1334.4697,680.3225,1084.5,484.12,313.2425,410.2725,8.65285,675.18505
1,14.25,0.758149999999999,11.666,12.308,0.62225,0.63565,0.0567,175.257,1.283475,99.1415250000001,1.02815,22.22225,9.28625,4.496625,92.77,77.926,389.56445,10.25125,288.695,1261.5037,641.9225,1017.15,447.82,315.0325,403.7,8.4085,624.3352
1,14.75,0.78075,11.574,12.883,0.547699999999999,0.5576,0.0547,161.383025,1.5102,93.1504,1.522875,22.8565,9.9065,4.8973,91.24,77.9203,390.065,10.17625,236.1475,1184.78845,575.4925,936.7,411.05,314.6375,393.8775,8.4964,587.5304
1,15.25,0.745975,11.009,12.882,0.679999999999999,0.667675,0.042,117.929,1.055725,86.813925,1.1848,22.6575,10.01175,5.119825,90.77,77.923,390.1586,10.0065,168.3125,1049.26915,500.6925,804.5,344.94,312.9575,383.965,8.4282,468.905275
1,15.75,0.70175,10.716,12.281,0.52465,0.5014,0.038825,80.15625,1.3528,76.7611749999999,1.12985,23.362,10.14775,5.4185,91.98,77.926,390.1406,9.8945,94.5475,874.54715,411.825,644.275,278.065,312.35,371.255,8.329,364.423
1,16.25,0.694299999999999,10.549,12.638,0.671,0.6184,0.0562,57.861275,0.66915,69.8995999999999,1.421,20.6055,9.92375,5.7573,92.21,77.949,390.3664,9.7225,39.82075,644.498525,311.465,476.0175,208.9375,311.145,355.5975,8.4804,267.2086
1,16.75,0.7275,9.612,12.507,0.6162,0.59685,0.0426,24.84625,0.414175,58.926325,1.6972,16.2735,9.19,5.63665,92.19,77.959,390.7718,8.99875,8.33475,387.6847,202.7925,296.14,139.4375,311.625,340.06,8.39667499999999,175.6684
1,17.25,0.658,7.5874,11.46525,0.851325,0.8036,0.064,1.02825,0.67725,63.4738499999999,1.59875,11.46925,8.37825,5.69305,91.21,77.953,390.9542,7.906,1.97782500000001,141.386625,69.39575,104.07,50.054,312.1875,327.1375,8.3372,75.353975
1,17.75,0.641,6.6401,11.247,1.0444,1.066275,0.108875,3.19525,0.403,59.2303249999999,1.790075,6.42025,7.352525,5.583625,93.07,77.946,390.8315,7.35875,-0.437524999999998,19.7397,5.54845,24.6305,7.43555,311.905,321.5525,8.40662499999999,18.835
1,18.25,0.646975,5.6811,11.424,1.0226,0.9748,0.11685,1.5104,1.64375,51.9514,0.933899999999999,4.1117,6.199075,5.3499,93.41,77.956,391.2905,7.331,-0.309199999999997,0,0.0458000000000002,2.142,2.56215,312.7225,319.5925,8.22534999999999,0
1,18.75,0.7018,5.75709999999999,11.941,1.22725,1.162875,0.119325,3.18489999999997,3.388375,59.1636,0.751099999999999,1.748625,5.412325,5.252125,95.5,77.973,391.09975,7.3035,0.591300000000011,0,0.270925000000001,2.86395,2.9462,312.6575,317.52,8.14964999999999,0
1,19.25,0.64505,5.7634,12.4985,1.2328,1.1848,0.1052,1.81974999999999,3.20805,53.3884,0.92415,1.582675,4.656225,4.81195,95.52,77.98275,391.62555,6.6545,-1.127725,0,0.284699999999999,1.793925,3.0284,308.6025,315.9475,8.14252499999999,0
1,19.75,0.6704,5.040675,12.21375,1.3952,1.3502,0.1314,2.61102499999999,2.0674,43.8192,0.931399999999999,0.962850000000003,4.11885,4.705225,95.81,77.97825,391.9512,6.40799999999998,-1.2092,0,0.221299999999997,0.365924999999997,2.818475,307.2325,315.0575,8.0628,0
1,20.25,0.687875,6.16345,11.798,1.189425,1.18235,0.1239,8.23247499999999,2.27795,43.6212,0.7244,0.229300000000001,3.564025,4.447225,96.1275,77.991,392.4434,6.34949999999999,-0.317075,0,0.330099999999998,0,2.860225,306.9625,315.7275,7.9148,0
1,20.75,0.69985,6.12775,12.047,1.446375,1.35635,0.09725,1.95989999999999,3.4274,45.761475,0.93045,-0.519899999999994,3.135325,4.129375,96.1275,77.991,392.291075,6.63749999999999,-0.292899999999997,0,0.58395,0,3.316,309.8225,317.425,7.802325,0
1,21.25,0.775675,5.28605,13.161,1.2869,1.24915,0.0856,4.53487499999999,4.01869999999999,45.942375,0.71575,-1.83775,2.934275,3.822125,95.91,78.001,392.288825,6.796,1.19895,0,0.15775,0,2.913625,307.905,316.165,7.589425,0
1,21.75,0.7778,5.105425,13.90125,1.4592,1.354325,0.11425,2.97907499999999,2.52024999999999,48.56035,1.32605,-1.858475,2.575,3.7002,96.1275,77.991,392.756875,6.18,-0.0806499999999994,0,0.412524999999997,0,3.086975,307.73,315.8,7.604925,0
1,22.25,0.73245,5.24005,13.71775,1.418125,1.402125,0.098625,2.05039999999999,4.52917499999999,47.56675,1.31725,-1.868625,2.27995,3.454,95.955,77.97375,392.805125,6.465,0.561525000000004,0,0.1893,0,2.835625,306.4225,315.5825,7.56325,0
1,22.75,0.7412,4.7613,13.1525,1.3438,1.3298,0.0862999999999999,2.022,4.0944,48.5764999999999,0.6358,-1.850525,2.17645,3.3439,95.9825,77.981,392.7791,6.2525,0.939550000000002,0,0.297275,0,2.781675,305.755,315.3925,7.447,0
1,23.25,0.782625,4.982125,13.29575,1.79645,1.7731,0.0778,5.581625,3.5308,46.8243,0.604699999999999,-1.85945,2.01765,3.262975,95.665,77.97825,392.92065,6.05,0.443450000000005,0,0.390825,0,2.95555,305.365,315.8825,7.3297,0
1,23.75,0.7858,4.707725,12.87925,1.526525,1.57615,0.0944749999999998,7.73485000000001,2.7558,51.47545,0.91895,-1.863,1.925925,3.07015,95.23,77.98,391.618725,6.1165,1.20147500000002,0,0.167425,0,3.055675,309.165,316.155,7.50755,0
2,0.25,0.7971,6.489125,11.474,1.0709,1.0578,0.11205,3.85339999999999,3.8185,52.8671,0.6731,-1.78535,3.23325,4.2355,94.42,77.75275,395.4731,6.70399999999998,-1.09657499999999,0,0.335725000000001,0,3.204775,298.6275,319.28,6.9464,4.1923
2,0.75,0.7915,6.253125,11.101,1.523125,1.4911,0.100875,1.72449999999997,4.10019999999999,53.1359,0.770399999999998,-1.9287,3.0155,4.02275,93.72,77.7555,395.8161,7.3455,-2.18482499999999,0,0.167275000000001,0,3.238125,292.895,318.85,6.9447,4.1284
2,1.25,0.7821,6.03655,11.24475,1.2347,1.1311,0.0675999999999999,1.80239999999999,3.4324,56.411,0.8901,-1.84175,2.90275,3.863,93.575,77.75275,394.7482,7.0405,-2.19452499999998,0,0.122450000000002,0,3.071075,294.655,317.9375,7.0455,4.1372
2,1.75,0.8785,5.854525,11.284,1.501875,1.4919,0.1025,3.93009999999999,1.7485,55.231,0.8452,-1.8042,2.80025,3.793,94.11,77.75,394.7586,7.07,-2.22249999999997,0,-0.0304249999999997,0,2.80195,294.5075,315.8275,7.2112,4.127025
2,2.25,0.8058,5.979925,11.603,1.834,1.7496,0.074375,2.83059999999999,2.6722,59.959,0.6001,-1.7869,2.51925,3.6185,93.855,77.74,395.1481,6.898,0.547650000000033,0,-0.10155,0,2.9834,292.57,316.1925,7.3436,4.124
2,2.75,0.8314,6.04195,12.4785,1.47925,1.46125,0.0985,11.4862,3.5165,54.3104,0.892299999999999,-1.78535,2.3545,3.45,94.1825,77.73,394.8237,7.46499999999999,-1.53489999999999,0,-0.063175,0,3.35005,296.0275,315.465,6.9899,4.127075
2,3.25,0.9167,5.73515,12.64175,1.339875,1.3552,0.12775,0.607999999999978,2.8432,61.4023999999999,0.9587,-1.78535,2.1725,3.413,94.4825,77.71,395.6356,7.27,-3.033725,0,0.0192000000000005,0,3.2243,293.9025,315.985,7.0296,4.14165
2,3.75,0.86925,5.705975,12.3245,1.305,1.3275,0.096875,6.249625,2.838,65.0535,0.948375,-1.922325,1.84525,3.19475,93.01,77.69275,394.656875,6.83449999999999,-4.01452499999998,0,-0.00280000000000058,0,2.688725,291.44,316.2975,7.019,4.04765
2,4.25,0.88675,5.535975,11.87775,1.581375,1.57625,0.0836,8.645375,3.481875,57.255,1.02035,-1.835925,1.7695,3.06425,93.8275,77.69275,394.38425,6.67675,-2.11717499999998,0,0.222999999999999,0,3.118925,290.855,316.0425,6.948625,4.088025
2,4.75,0.781875,5.604625,11.90225,1.8103,1.672,0.0803499999999999,5.835375,2.89525,51.56375,0.79175,-1.795125,1.67657499999999,3.02975,94.41,77.6855,394.890625,6.675,-1.81494999999999,0,0.00797500000000017,0,3.4264,296.0275,316.47,7.0385,4.082
2,5.25,0.762999999999999,5.429675,12.08325,1.31675,1.2828,0.083125,2.231125,2.7685,52.6028,0.723125,-1.783,1.40575,2.783,94.0475,77.69,395.2436,6.4035,-1.73469999999999,0,0.21815,0,2.978275,292.7175,316.0775,6.8481,4.07925
2,5.75,0.7616,5.5978,11.7155,1.39945,1.344,0.0767999999999999,4.04109999999999,3.563,49.9209,0.970299999999999,-1.782175,1.3625,2.748,94.51,77.68275,394.742475,6.3675,-2.47122499999999,0,0.0609750000000004,0,2.9392,293.1275,315.965,6.845325,4.0553
2,6.25,0.846525,5.387375,11.08325,1.261125,1.263575,0.0663,3.4163,2.7332,42.27635,0.919025,-1.7849,1.18325,2.71625,94.61,77.6855,394.44235,6.457,-0.322774999999996,0,0.0558250000000012,0,2.929475,295.0025,315.655,6.857475,4.067225
2,6.75,0.7831,5.5472,10.81,1.0671,0.986799999999999,0.096375,2.31759999999998,2.17,45.9588,0.973925000000002,-1.9088,0.84975,2.446,93.8275,77.7,394.258125,6.4,-0.145874999999998,0.403025000000001,0.839225,0,3.421525,296.4225,316.24,6.9172,4.9307
2,7.25,0.7685,5.7609,11.25,1.076375,1.0665,0.0920999999999999,2.0665,2.30475,52.653625,0.688499999999998,-1.827925,0.75225,2.40025,94.1,77.7155,393.9259,6.68975,0.824600000000004,42.751775,19.7935,30.38675,15.984,296.3525,317.1775,6.9151,41.938625
2,7.75,0.841375,5.588975,11.6335,1.237625,1.185375,0.0906999999999999,4.46275,4.879,49.32475,2.0276,-1.789025,0.63075,2.386,94.11,77.74,393.5747,6.86949999999999,13.72575,294.792775,131.185,110.5225,85.52,296.1975,320.095,6.83899999999999,159.5675
2,8.25,0.759999999999999,6.1572,11.363,0.9156,0.907099999999999,0.0531499999999998,36.43725,7.627375,59.832,1.2475,-1.773475,0.41775,2.11625,93.575,77.76,393.0974,6.97275,91.5525000000001,567.100375,252.9475,319.805,169.08,294.095,329.1875,6.895225,271.649075
2,8.75,0.8166,7.40175,11.082,0.7238,0.7859,0.0463,77.940775,9.893525,60.14745,1.618025,-1.767275,0.484999999999999,2.03125,94.1275,77.80275,391.9027,7.16675,159.5975,812.0555,373.185,538.0075,260.6625,299.585,340.3,7.1223,368.2824
2,9.25,0.8345,8.41099999999999,11.09,0.604675,0.61185,0.033075,145.5643,7.9343,58.74045,2.595675,-1.735,0.83075,2.114,93.0575,77.84275,391.17745,9.56125,252.9675,1034.5846,477.2075,720.39,326.9925,301.26,356.955,7.1562,452.01315
2,9.75,0.797075,9.336,11.16925,0.6396,0.65365,0.00629999999999998,179.429675,4.244225,80.990025,1.8316,-1.617975,1.265,2.02025,92.8475,77.86,389.95715,9.7865,324.73,1190.31985,576.1025,889,398.46,303.6475,373.52,7.129525,553.571975
2,10.25,0.8487,10.002,11.316,0.6067,0.620049999999999,0.0260499999999999,207.93755,3.1104,95.16545,1.7205,3.0949,2.201775,2.177125,91.32,77.88,389.4848,10.13,409.11,1394.6524,663.22,1032.5,463.58,300.53,391.27,7.22535,681.5815
2,10.75,0.85965,10.485,12.105,0.52765,0.5352,0.02235,235.71245,2.69945,96.58235,2.02455,6.01519999999999,3.149525,2.45245,91.16,77.89,389.3654,10.58,467.17,1552.9558,743.04,1168.075,517.31,299.49,408.92,7.1731,756.6733
2,11.25,0.8401,11.15,13.47925,0.597125,0.613125,0.0264,282.216375,2.137875,114.696875,2.1778,13.55875,4.371,2.555,90.1,77.89275,389.48475,10.7775,520.727775,1652.6966,797.1225,1230.2,544.0275,300.4875,420.7125,7.609375,767.2082
2,11.75,0.85835,11.975,12.4415,0.5093,0.5205,0.03545,281.18225,1.77475,116.879375,1.30965,19.08725,5.826,2.89195,90.965,77.883,389.132,11.279,549.58,1734.6579,845.75,1330.4,582.385,298.965,435.1475,7.052,875.386675
2,12.25,0.875274999999999,12.49875,12.291,0.526,0.528125,0.03415,305.927,1.5057,128.279625,0.949099999999999,21.581,7.1481,3.33,91.32,77.859,389.6014,11.63825,573.83,1685.5765,869.3,1326.8,599.02,300.56,444.93,7.01315,873.6444
2,12.75,0.8855,12.57875,13.2195,0.43555,0.43865,0.0234,312.5063,2.0313,123.5969,1.61985,25.707,8.06375,3.705725,91.5975,77.833,389.59475,12.496,588.2525,1685.86305,878.925,1318.175,619.21,300.14,450.2525,7.08865,875.251675
2,13.25,0.915,12.97975,12.6695,0.4975,0.502675,0.0115,309.4511,1.42095,140.927525,1.1875,29.985,9.055,4.337525,89.8975,77.79975,389.4598,12.418,570.9975,1664.13255,864.65,1383.975,605.285,296.3275,451.29,6.9268,956.68515
2,13.75,0.88965,13.065,12.732,0.362,0.3658,0.0171,289.7008,1.25625,142.283,0.929850000000002,35.93775,10.0275,5.0105,90.63,77.772,389.12705,12.51,544.78,1657.789,838.6,1331.05,581.71,294.72,442.88,7.0047,840.264099999999
2,14.25,1.0004,13.37525,13.24,0.590075,0.615,0.02525,295.9735,1.11555,146.94735,1.3811,43.412,10.8375,5.77625,90.5275,77.76325,389.446325,12.39875,529.375,1578.08855,806.65,1243.75,548.6275,294.11,446.78,7.5231,827.825774999999
2,14.75,0.947125,13.34775,12.70275,0.65905,0.6607,0.01815,250.9967,1.112075,124.29785,0.9006,43.664,11.6275,6.456,91.295,77.76325,389.9284,11.943,472.5625,1509.3631,734.82,1186.375,510.2925,296.9125,438.845,6.88214999999999,710.18045
2,15.25,0.92325,13.21125,12.725,0.5475,0.52905,0.0113,232.111375,1.4327,128.274,1.46989999999999,42.4255,12.0775,7.062725,90.02,77.756,390.0309,11.981,413.63,1321.9067,650.56,1012.5,439.91,296.84,431.48,7.015,636.6548
2,15.75,0.8423,12.59,12.412,0.4778,0.4615,0.0308,162.7889,0.8902,109.3291,1.5691,39.32275,12.49925,7.293975,90.51,77.753,390.016775,11.92125,329.66,1146.9993,565.93,861.875,379.39,298.2,406.95,6.9538,508.0757
2,16.25,0.8745,11.88625,12.655,0.4897,0.4956,0.0342999999999999,116.997975,0.433999999999999,100.382625,1.431675,33.99525,12.263,7.57495,91.3275,77.76275,390.0949,11.86475,257.0025,955.927275,468.0025,709.23,310.8325,299.63,393.3925,7.233525,387.952275
2,16.75,0.8252,11.351,12.3365,0.603,0.597875,0.043,77.7403,0.29165,90.1714,1.379125,31.3855,11.78675,7.538925,91.3975,77.75275,390.04975,11.3635,148.28,730.012,339.3925,532.46,235.035,295.3025,381.76,7.498375,282.70455
2,17.25,0.795825,10.8135,12.43025,0.6232,0.62005,0.0516,36.4915,0.6672,72.9737,1.5723,24.0135,11.418,7.825325,91.6525,77.75275,390.139275,10.641,49.7785000000001,462.3585,224.59,270.3475,146.72,294.255,363.945,7.33275,202.7229
2,17.75,0.741625,9.97575,11.26025,0.3935,0.397625,0.04245,4.47275,0.3201,57.2785,1.54115,19.27125,10.5365,7.74595,92.975,77.73275,390.8357,9.7125,-1.8526,197.5,105.5875,89.7774999999999,49.92125,298.64,345.02,7.277625,95.682875
2,18.25,0.700225,9.17875,11.4985,0.5666,0.48485,0.095575,-0.345075,0.1534,52.948425,1.203325,14.73525,9.57025,7.552325,93.6825,77.72275,391.4318,8.95875,-2.3812,26.584075,12.122,13.93875,6.86185,300.01,335.2225,7.611625,28.3528
2,18.75,0.67645,8.09975,10.782,0.8514,0.7554,0.104,2.3002,0.3684,58.4014,0.831,7.158175,8.56725,7.48239999999999,93.5375,77.7155,391.5371,7.94875,-3.31437499999999,0,-0.0814500000000003,2.142,2.1115,300.4625,327.9525,7.6001,4.551825
2,19.25,0.6916,7.831,12.273,0.9034,0.8674,0.1146,2.1822,0.604,52.3788,1.2102,2.92037500000001,7.6011,7.1573,95.03,77.7155,391.720625,7.63049999999999,-2.270875,0,-0.177900000000003,1.82064999999999,2.616775,298.13,326.2375,7.4748,4.233575
2,19.75,0.6984,7.545625,11.801,0.7964,0.7844,0.1232,1.8866,0.9158,48.7192,1.272,-0.203949999999999,6.908075,6.93415,94.575,77.7255,391.71,7.56674999999998,-3.06275,0,-0.152,2.499,2.808875,298.71,325.46,7.541525,4.180475
2,20.25,0.7178,7.61555,11.253,0.8234,0.8358,0.1312,6.45280000000001,1.9172,43.5802,0.834199999999999,-1.72835,6.28085,6.5916,94.665,77.73275,392.3754,7.225,-2.225325,0,-0.00997499999999971,1.785,3.1251,297.84,323.78,7.447225,4.211925
2,20.75,0.7685,7.26625,10.86,0.906674999999999,0.848924999999999,0.098575,3.48000000000001,1.3918,42.2016,0.9042,-1.7365,5.683525,6.385975,94.01,77.7255,393.3709,7.168,-4.18464999999998,0,-0.0890999999999998,1.428,3.182725,298.5375,323.35,7.181625,4.13705
2,21.25,0.750499999999999,6.880625,10.813,1.0477,1.0404,0.120625,6.56905,4.06625,48.3348999999999,0.861299999999998,-1.7557,5.1934,5.932075,93.7825,77.74,393.84815,7.0255,-2.93822499999999,0,0.0153500000000004,0.731849999999994,3.258175,297.9225,321.64,7.124625,4.147425
2,21.75,0.7623,7.20175,11.192,1.3489,1.26395,0.1198,-0.572000000000007,3.17739999999999,42.0249499999999,0.9569,-1.894625,5.008725,5.74695,95.0925,77.7455,394.1467,7.49175,-3.16015,0,-0.185424999999999,0.365924999999997,2.736075,296.83,326.01,7.077625,4.1521
2,22.25,0.73175,6.83655,11.188,1.312125,1.283625,0.114625,1.90175,3.5525,45.78475,1.006625,-1.894525,4.67065,5.46245,95.4925,77.74,394.905375,7.0025,-2.992625,0,-0.0296999999999995,0.00892499999999696,3.2789,295.53,324.065,7.130375,4.177925
2,22.75,0.712,6.546625,11.41,1.6725,1.635375,0.165,5.479625,1.648625,49.6765,0.86325,-1.8663,4.422,5.20225,94.675,77.74,394.416875,6.49125,-3.40642499999999,0,-0.2942,0.00892499999999696,3.1933,291.7975,320.865,7.15075,4.148675
2,23.25,0.774875,6.55505,12.003,1.609375,1.60275,0.116125,2.278,3.281875,43.8215,0.925375,-1.852275,4.0563,4.90785,94.385,77.74275,394.2595,6.47149999999999,-2.894975,0,-0.0630249999999996,0,3.47615,295.5825,319.16,7.04675,4.126675
2,23.75,0.777625,6.411825,11.638,1.27885,1.255625,0.09245,0.261875,2.7264,49.694375,0.929599999999999,-1.8371,3.666075,4.6281,94.7925,77.74275,394.640625,6.38275,-1.68587499999999,0,0.0334000000000001,0,3.0139,292.4425,319.125,7.19575,4.1262
3,0.25,0.844375,7.4167,11.529,1.5324,2.023125,0.15275,0.169125,2.542875,56.7115,1.0093,-1.581575,8.67575,10.19125,93.4275,77.75825,394.8833,7.629,-5.89474999999999,0,0.100125,4.65884999999999,3.0996,297.3475,332.1475,8.2089,0
3,0.75,0.845375,7.779925,12.003,1.4722,1.72525,0.138475,0.0121250000000001,2.8695,53.303875,1.347225,-1.45385,8.265,9.88500000000001,93.81,77.74825,393.9911,7.7185,-7.58009999999997,0,-0.0718249999999998,3.23084999999999,3.0198,297.3125,331.865,8.3262,0
3,1.25,0.86325,7.56675000000001,12.033,1.7132,1.62,0.248925,-0.777875,1.7685,49.408375,1.7068,-1.592675,7.846575,9.654,94.1825,77.7365,394.6532,7.4495,-4.22809999999999,0,-0.0984999999999999,3.23977499999999,3.195575,299.2825,331.3275,8.3896,0
3,1.75,0.856625,7.982825,11.705,1.776,2.020875,0.16545,-0.988,1.49145,47.15925,0.982374999999999,-1.67465,7.5144,9.4275,94.6825,77.7365,394.8622,7.6,-4.72664999999999,0,0.0156250000000007,2.55255,3.2811,295.6775,330.6825,8.258,0
