DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,TS_1_3_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1
1,0.25,-0.01157905,1.722965,22.942925,0.71727825,3.4687325,0.181959,19.670525,442.82675,8.755115,0.74822075,0.487629,0.224263,0.26540575,101.825,11.295575,85.1759,3.624055,4.4874375,3.3042525,2.5627,-0.8726035,342.1485,3.43524,371.29675,-0.01743105,-0.034603475,13.103025,12.474375,12.539125,-25.39025
1,0.75,-0.0110316,2.776825,20.0608,0.7923435,3.733205,0.1987615,20.09005,443.31,8.81992,0.69901125,0.54567475,0.23337275,0.23785225,101.855,11.090775,84.180825,3.3707075,4.03217,3.1365075,2.47608,-0.62227475,348.2915,3.4545525,369.205,-0.017624975,-0.036250025,13.101925,12.4523,12.5488,-24.9345
1,1.25,-0.0134079,0.2534948,21.940525,0.7179925,3.666695,0.2099995,19.90485,442.85175,8.613065,0.6585255,0.523917,0.240505,0.243632,101.90175,11.057325,85.50835,3.12689,3.48484,2.793915,2.3919975,-0.6001165,349.928,3.33763,369.78025,-0.01888335,-0.032250025,13.09995,12.425425,12.56995,-18.11435
1,1.75,-0.0130233,0.954325,20.139,0.942126,3.33851,0.225709,19.4583,443.7055,9.03402,0.690394,0.517991,0.270348,0.253588,101.90425,11.1778,86.14,2.9760725,3.12072,2.51955,2.2609925,-0.746183,340.51675,3.267665,365.273,-0.017975025,-0.0323917,13.0982,12.395975,12.58975,-16.9709
1,2.25,-0.012501425,3.2775475,19.413,0.727929,3.624145,0.241557,18.712825,444.195,8.55107,0.70347625,0.56191125,0.27431775,0.26321725,101.966,11.116825,88.9567,2.9487425,3.0205775,2.37956,2.0394925,-1.0702725,333.05475,3.326985,369.1865,-0.0182333,-0.032,13.09925,12.359775,12.598825,-11.331125
1,2.75,-0.0118121,4.110155,18.830075,0.568732,3.42638,0.2197545,18.661525,444.005,8.58968,0.660902,0.5641095,0.26904425,0.2379395,101.93975,10.55945,87.880025,2.516015,2.905555,2.230185,1.8459825,-0.827867,331.425,3.270645,369.36,-0.01713335,-0.03395835,13.098825,12.349,12.6017,-12.422925
1,3.25,-0.0124338,1.7183,21.4641,0.625743,3.73565,0.214867,18.647025,445.12325,8.49958,0.762942,0.5290795,0.286346,0.228229,101.925,10.57125,87.85,2.6763,2.6114025,2.1583525,1.6674775,-1.00766425,331.831,3.012405,369.8315,-0.019916675,-0.037225025,13.098175,12.361775,12.607525,-11.905625
1,3.75,-0.013795125,1.47451475,19.30755,0.671394,3.770545,0.2205635,18.5468,444.856,9.48228,0.79797,0.6246255,0.281401,0.254489,101.92325,10.488075,87.089175,2.7877275,2.0414925,2.1385525,1.606605,-0.699783,336.087,2.723605,365.3655,-0.01890835,-0.0358833,13.097725,12.374575,12.61195,-13.6364
1,4.25,-0.0159112,2.354335,20.62685,0.6669605,4.146825,0.224643,17.750825,444.1585,9.393315,0.73762375,0.5726925,0.29837625,0.25072925,101.905,10.672025,88.14165,2.671065,1.8050275,1.9451925,1.672845,-0.5353915,346.42425,2.72,366.1855,-0.01874165,-0.037625,13.0951,12.3811,12.610775,-11.2923
1,4.75,-0.0167145,3.9568925,17.13075,0.6736975,4.1434,0.2292445,17.02805,445.0115,9.3047,0.7322955,0.663166,0.28565625,0.22997325,101.9,10.7523,88.385825,2.19117,1.31087,1.735515,1.58294,-0.6980665,332.467,2.908485,366.6385,-0.0181,-0.034549975,13.093825,12.371175,12.605275,-13.621625
