DOY2,HR2,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,LE_1_1_1,H_1_1_1,SC_1_1_1,SLE_1_1_1,SH_1_1_1,NEE,USTAR_1_1_1,PA_1_1_1,VPD_1_1_1
1,9.25,0,43.83858,210.513,287.8272,244.6196,-6.163033,69.74586,2.98883,413.77745,2.989549,-2.593742,15.79565,141.25445,0.04767811,1.4111703625,9.303797,-2.50299,0.6618919,98.12453,1.794693
1,9.75,0,49.138,216.8538,291.4333,310.75605,-5.218764,67.175835,2.623865,412.11795,2.8331875,-2.7362995,21.57732,127.01355,-0.1108657,1.566241,10.95329,-2.9846225,0.6435686,98.091825,1.67589
1,10.25,0,49.9641,222.3828,300.8864,293.9197,-3.0585,64.66808,2.4051305,400.7089,2.694632,-2.943467,14.54831,168.19,-0.1362998,1.40639,10.82585,-3.099461,0.8637828,98.07933,2.019291
1,10.75,0,0,217.2059,299.76385,0,-3.557538,61.708465,2.669774,410.90725,2.7063845,-4.8347825,19.83365,266.3978,-0.032431165,1.246539,12.48223,-4.813053,0.6931478,98.145485,2.422474
1,11.25,388.3069,45.836515,218.3904,308.56215,248.9533,-1.7896789,66.35482,2.675211,417.3178,2.532169,-3.815056,18.03426,212.4581,-0.2306285,-1.297837,13.34657,-4.0205405,0.7400146,97.88527,2.750658
1,11.75,352.9296,41.59716,248.8499,293.9274,248.6116,-4.860046,74.70566,2.330177,411.0461,2.470877,-2.514751,19.668965,151.9733,-0.24124705,0.5006935,11.88084,-2.592124,0.6799769,97.63408,1.467642
1,12.25,298.27845,33.161045,261.8891,306.3416,214.3917,-2.246217,74.38233,2.7328925,410.6769,2.473304,-1.8380445,15.61209,118.9207,-0.2137804,0.9206436,8.542253,-1.9982415,0.6076843,97.803785,1.228377
1,12.75,254.20225,27.241525,263.4132,308.6131,186.9997,-2.003267,75.72733,2.486213,404.8833,2.418492,-1.239982,14.406715,86.25937,-0.3902416,0.62596955,2.50728655,-1.600618,0.56425715,97.57263,1.1875835
1,13.25,228.4867,24.40078,267.3474,302.123,149.1578,-3.027467,73.57034,2.669334,396.66745,2.455517,-0.7572276,12.106845,79.265345,-0.084543445,0.6777791,2.7812255,-1.2196065,0.602809,97.91161,1.1551345
1,13.75,230.6138,24.25008,265.97815,301.3255,140.54555,-3.1770165,72.28283,2.4437425,396.0943,2.49335,-0.9417589,13.33989,77.07513,-0.1550245,0.84949215,7.116046,-1.104227,0.5774239,97.894025,1.094654
1,14.25,166.13745,17.71167,271.5737,299.6887,113.10415,-3.543733,71.97067,3.007809,394.4896,2.379839,-1.417191,12.171335,68.50424,-0.055848645,-0.4457938,2.3313735,-1.354317,0.5738693,97.60863,1.149929
1,14.75,110.6552,12.02878,267.5461,303.3753,73.12138,-2.557133,72.05867,2.427614,397.7075,2.455119,-0.471997,18.142085,58.01514,-0.05284263,-0.4546193,1.59548385,-0.326997,0.492829,97.6242,1.21648
1,15.25,66.797255,7.4298605,273.2817,302.4155,39.71711,-2.749933,74.571,2.146214,392.9876,2.343761,-1.330659,11.150282,30.339265,0.2016735,-0.06553485,-0.73812015,-1.1539895,0.38068235,97.96233,1.1989565
1,15.75,30.7195,3.361,238.49695,314.842,8.198388,0.2846,52.466835,2.9273235,413.1214,2.542299,-0.5121512,10.8757,50.57065,0.071209785,-0.34026655,-2.766847,-0.5792561,0.6123739,97.91421,3.3236365
1,16.25,20.4796666666667,19.5545,243.7919,312.6494,41.39022,0.0599,52.61333,2.677245,414.6723,2.43483,0.2112218,7.038934,27.86399,0.041504705,0.0882350065,-3.9973875,0.1903581,0.57271945,97.87514,3.2272505
1,16.75,10.2398333333333,8.80528,233.6982,314.4864,-14.37717,-0.03163332,53.12333,3.12916,415.2356,2.567609,0.35936275,8.4655805,-1.21190575,0.035347985,-0.0235937,-7.515621,0.54271295,0.5354199,97.87412,3.433145
1,17.25,0,0,223.621,309.4713,0,-0.67041665,54.12416,2.6929985,416.66635,2.2789125,1.137746,4.359734,-24.69787,-0.1917744,-0.9838227,-15.60125,0.9289996,0.4940784,97.88055,3.0269745
1,17.75,0,0.56105555,229.2234,307.9467,-58.94094,-0.7230667,55.11967,2.518629,415.0651,2.269329,1.0372016,2.415689,-23.04225,-0.2620951,-0.23439201,-12.06063,0.5695554,0.35644875,98.03127,3.0943735
1,18.25,0,0.58135915,220.9622,306.39905,-93.41088,-1.170642,54.59207,2.818173,414.7351,2.231446,0.7031387,1.17661,-21.41635,-0.03627665,-0.355897205,-10.86189975,0.5309401,0.2644773,98.21787,2.809634
1,18.75,0,0.5356111,213.9524,303.3456,-92.92833,-1.823233,56.63433,2.520507,414.7012,2.36527,0.7823582,1.335431,-36.79053,-0.06575982,-0.4774024,-10.29488,0.9772545,0.4259521,98.2407,2.664047
1,19.25,0,0.5531609,214.6597,301.9575,-88.92264,-2.251138,58.62862,2.454525,413.5585,2.297352,0.98239465,2.282173,-39.15324,-0.05720331,-1.28593,-8.422363,1.1331645,0.3081425,98.24667,2.431017
1,19.75,0,0.4580953,210.6127,298.60295,-87.43601,-3.190821,59.590895,2.340415,408.4373,2.357588,1.2110915,1.27344,-29.40677,0.008325944,0.5233816,-7.381866,1.1556185,0.3761733,98.25335,2.316483
1,20.25,0,0.395546,213.50675,301.0578,-79.990315,-2.6024135,61.69259,2.4187545,407.8156,2.401112,1.448232,1.296877,-30.55674,0.01814718,-1.127855,-6.229317,1.371667,0.3531939,98.185385,2.239741
1,20.75,0,0.5068333,223.1883,300.10285,-78.67606,-2.662867,63.168835,2.4183425,409.1573,2.4269575,1.2750105,0.50780385,-43.4197,0.107046525,-0.8210519,-8.5076945,1.3753585,0.384213,98.18743,2.062315
1,21.25,0,0.6239582,224.83805,300.00395,-87.61445,-2.731683,63.896215,2.699701,416.5433,2.55039,1.361824,0.4003878,-45.28543,0.127467055,0.094587395,-7.398021,1.29463,0.4122558,98.18408,1.865384
1,21.75,0,0.5759445,229.67985,301.80755,-88.025965,-2.3546,67.217995,2.7024745,409.48655,2.6207595,1.449701,1.241653,-48.20257,0.08263041,0.230611,-3.768742,1.465319,0.46950175,97.98607,1.8516985
1,22.25,0,0.4479321,232.19205,301.2831,-79.52887,-2.525296,66.71445,2.525549,417.238,2.69405,1.459172,-1.41096395,-47.93856,-0.05564588,-0.2521,-2.645103,1.262242,0.4204834,97.980955,1.656817
1,22.75,0,0.33230555,227.8726,300.9588,-76.616955,-2.286,67.821,2.490502,417.0294,2.660582,1.253895,2.320495,-32.51464,0.027488155,0.11129567,-3.189352,1.110614,0.3568264,98.03764,1.541895
1,23.25,0,0.4363888,230.08125,300.4455,-76.76993,-2.8646495,70.301005,2.505293,409.5378,2.7199285,1.307212,2.130428,-38.838215,0.03156505,-0.2422632,-1.63268,1.397288,0.3968909,97.956195,1.557062
1,23.75,0,0.55758335,229.30335,299.61015,-81.2177,-3.0813005,71.193825,2.5457885,414.4056,2.935944,1.2517055,1.223961,-35.55395,-0.05851314,-0.3923866,-3.6446565,1.1673965,0.3776342,97.953065,1.309764
2,0.25,0,0.539611,229.5417,302.84365,-84.225215,-2.105667,74.228,2.272806,414.08645,2.937099,1.1651975,1.548878,-29.06517,0.00647741,-0.2955091,-2.913999,1.2722775,0.3816437,97.953665,1.235911
2,0.75,0,0.60066665,225.0942,301.0819,-83.153055,-2.43405,76.04333,2.231529,405.39715,2.955136,1.060469,0.70681545,-29.00766,0.03592533,0.3219798,-3.346179,1.28773,0.4144667,97.947945,1.430328
2,1.25,0,0.62894445,228.118,299.6659,-87.27744,-2.79025,75.939,2.1274525,407.36995,2.8869365,1.328887,0.8766604,-37.82874,0.03266113,0.3225448,-2.660887,1.468067,0.4223018,97.973465,1.442112
2,1.75,0,0.69302785,220.388,302.582,-87.26358,-1.9842,79.965,2.426037,412.902,2.7665685,1.339945,0.5215583,-35.04701,-0.0058770875,0.2325121,-1.3843245,1.3912895,0.4124304,97.96427,1.384634
2,2.25,0,0.785,217.6063,301.646,-89.82708,-2.290125,81.41666,2.573239,412.70055,2.878327,1.391831,1.0024915,-32.03796,0.04580792,0.3193172,-1.3916015,1.53353,0.4141686,97.97165,1.272362
2,2.75,0,0.6572222,221.0321,301.8934,-89.64587,-2.330567,83.753335,2.6196665,402.5316,2.8620315,1.211417,0.8855915,-31.71614,0.02482831,-0.186993455,-1.724957,1.3339205,0.4172689,97.817535,1.1581365
2,3.25,0,0.7679444,226.3103,298.3949,-77.41639,-3.200233,81.46333,2.434914,402.3497,2.80318,1.35916,1.220101,-34.60618,-0.03851432,0.04802907,-1.3217445,1.269601,0.3925994,97.63657,1.051177
2,3.75,0,0.6895,226.2408,297.0532,-86.07011,-3.654867,80.99334,2.435108,403.9766,2.808477,1.081517,1.8823525,-28.72607,0.03082239,-0.15147685,-1.9610575,1.42226,0.425536,98.01315,0.9867083
2,4.25,0,0.6782777,223.8749,295.476,-84.32261,-4.048333,81.73667,2.41717,403.83585,2.8544905,1.241727,0.61206155,-32.48376,0.08758788,0.8783416,-2.358848,1.287385,0.4215407,98.08135,0.8842573
2,4.75,0,0.63997225,228.3123,298.0929,-77.930335,-3.424684,87.70333,2.578215,411.0139,2.869988,1.3447485,0.8567858,-30.271725,0.1178595,0.9233741,-1.083362,1.5771395,0.4811288,97.901875,0.80715055
2,5.25,0,0.70872215,224.88935,297.5166,-78.09586,-3.564867,88.545005,2.7781385,414.0508,2.8277805,1.305891,1.093439,-32.97961,0.1813102,0.624525,-2.118496,1.466637,0.4498897,97.92514,0.8152088
2,5.75,0,0.67541665,223.15285,296.8685,-77.28664,-3.6360335,89.453335,2.7753695,414.8222,2.907922,1.239196,0.9815956,-25.50487,0.078440725,0.3256759,-1.766672,1.127145,0.3741457,97.93609,0.8309772
2,6.25,0,0.723139,221.79376,297.37584,-71.09733,-3.5081002,86.823828,2.7683602,409.2217,2.9556505,1.145115,1.07773,-27.69906,0.09176534,0.4807465375,0,1.359257,0.3699866,97.72575,0.79560395
2,6.75,0,8.07447925,220.43467,297.88318,-18.1187225,-3.3801669,84.194321,2.7613509,409.35445,2.888413,1.141438,1.7583415,-23.11256,0.31580975,0.635817175,3.601912,1.288898,0.4101606,97.51541,0.8353143
2,7.25,0,15.4258195,219.07558,298.39052,34.859885,-3.2522336,81.564814,2.7543416,414.1071,2.8983335,0.97962235,4.8506305,-2.107058,0.04926184,0.7908878125,6.43005,0.9268403,0.4821426,97.30507,0.97658575
2,7.75,123.6308,22.77715975,217.71649,298.89786,87.8384925,-3.1243003,78.935307,2.7473323,414.23345,2.919614,0.3304795,7.235462,21.16454,-0.004743542,0.94595845,7.4183575,0.44369585,0.5120825,97.09473,1.246891
2,8.25,247.2616,30.1285,216.3574,299.4052,140.8171,-2.996367,76.3058,2.740323,413.9483,2.9517855,-0.4832029,11.018205,59.49247,-0.1163493,1.1010290875,7.958249,-0.7387124,0.6161984,96.88439,1.4882375
2,8.75,301.3187,34.28911,211.3832,295.509,198.8554,-3.7658,72.90868,3.264933,413.8816,2.960403,-1.5583085,15.427455,106.69,-0.1592067,1.256099725,8.7389,-1.010345,0.635823,97.76064,1.665809
2,9.25,389.67095,43.83858,210.513,287.8272,244.6196,-6.163033,69.74586,2.98883,413.77745,2.989549,-2.593742,15.79565,141.25445,0.04767811,1.4111703625,9.303797,-2.50299,0.6618919,98.12453,1.794693
2,9.75,448.75655,49.138,216.8538,291.4333,310.75605,-5.218764,67.175835,2.623865,412.11795,2.8331875,-2.7362995,21.57732,127.01355,-0.1108657,1.566241,10.95329,-2.9846225,0.6435686,98.091825,1.67589
2,10.25,447.3136,49.9641,222.3828,300.8864,293.9197,-3.0585,64.66808,2.4051305,400.7089,2.694632,-2.943467,14.54831,168.19,-0.1362998,1.40639,10.82585,-3.099461,0.8637828,98.07933,2.019291
2,10.75,468.2999,51.85937,217.2059,299.76385,329.705,-3.557538,61.708465,2.669774,410.90725,2.7063845,-4.8347825,19.83365,266.3978,-0.032431165,1.246539,12.48223,-4.813053,0.6931478,98.145485,2.422474
2,11.25,518.9827,58.00342,221.8462,301.99775,355.1156,-3.3228305,59.58017,3.1590885,417.3178,2.532169,-3.815056,18.03426,212.4581,-0.2306285,-1.297837,13.34657,-4.0205405,0.7400146,98.142685,2.750658
2,11.75,545.059,63.82208,217.55665,306.3926,380.36385,-2.500238,58.29683,3.285173,416.4903,2.469863,-4.86705,17.21354,252.2656,-0.24124705,0.5006935,11.88084,-5.144229,0.711624,98.22442,3.06862
2,12.25,532.79255,64.12113,218.5435,309.42045,364.19095,-1.7692665,59.29717,3.4952825,409.2952,2.56163,-4.16402,17.970285,232.0139,-0.2109786,0.3770417,7.7545235,-4.299632,0.7699174,98.140985,2.442897
2,12.75,507.076,59.99006,228.67465,310.91545,353.1439,-1.164233,58.036165,3.3597615,412.04715,2.5576505,-4.341613,19.25338,216.507,-0.23412145,0.3472856,7.8831165,-4.676446,0.7484138,98.090225,2.556265
2,13.25,492.43035,56.401025,224.4781,313.0504,347.26855,-0.8594666,56.66833,3.468294,413.665,2.538309,-3.600665,22.29419,230.1766,-0.18533825,-1.1021195,6.893792,-3.567418,0.6989421,98.00896,3.087777
2,13.75,432.808,51.877525,229.44015,313.83625,289.90215,-0.3098333,55.06184,3.3810715,413.7113,2.595906,-3.124968,17.703155,183.1822,-0.1201005,-0.05851451,5.002162,-3.060398,0.7181475,97.98932,3.136841
2,14.25,379.679,43.98911,231.52985,315.54805,234.9409,-0.0702,55.084505,3.3642555,412.9443,2.539191,-2.207191,15.3128,159.5513,0.06319418,0.4193933,3.260455,-2.120661,0.7098914,97.95179,3.29064
2,14.75,302.47395,37.24989,237.50485,316.67325,183.89145,0.3097166,53.86017,3.3617225,412.32815,2.6178035,-1.482137,19.395895,136.0832,-0.06391361,0.29177835,4.512527,-1.8037995,0.70912375,97.936325,3.2244635
2,15.25,248.92855,31.24078,233.2457,315.6339,128.87465,0.3197,52.262835,3.3076985,413.56115,2.5897595,-1.330659,12.76478,91.78846,0.2016735,-0.1087425,2.22595,-1.1539895,0.63818985,97.93753,3.4644355
2,15.75,173.8324,19.76122,238.49695,314.842,88.24628,0.2846,52.466835,2.9273235,413.1214,2.542299,-0.5121512,10.8757,50.57065,0.071209785,-0.34026655,-2.766847,-0.5792561,0.6123739,97.91421,3.3236365
2,16.25,141.5349,19.5545,243.7919,312.6494,41.39022,0.0599,52.61333,2.677245,414.6723,2.43483,0.2112218,7.038934,27.86399,0.041504705,0.0882350065,-3.9973875,0.1903581,0.57271945,97.87514,3.2272505
2,16.75,70.55256,8.80528,233.6982,314.4864,-14.37717,-0.03163332,53.12333,3.12916,415.2356,2.567609,0.35936275,8.4655805,-1.21190575,0.035347985,-0.0235937,-7.515621,0.54271295,0.5354199,97.87412,3.433145
2,17.25,21.61439,2.829166,223.621,309.4713,-52.29883,-0.67041665,54.12416,2.6929985,416.66635,2.2789125,1.137746,4.359734,-24.69787,-0.1917744,-0.9838227,-15.60125,0.9289996,0.4940784,97.88055,3.0269745
2,17.75,0,0.56105555,229.2234,307.9467,-58.94094,-0.7230667,55.11967,2.518629,415.0651,2.269329,1.0372016,2.415689,-23.04225,-0.2620951,-0.23439201,-12.06063,0.5695554,0.35644875,98.03127,3.0943735
2,18.25,0,0.58135915,220.9622,306.39905,-93.41088,-1.170642,54.59207,2.818173,414.7351,2.231446,0.7031387,1.17661,-21.41635,-0.03627665,-0.355897205,-10.86189975,0.5309401,0.2644773,98.21787,2.809634
2,18.75,0,0.5356111,213.9524,303.3456,-92.92833,-1.823233,56.63433,2.520507,414.7012,2.36527,0.7823582,1.335431,-36.79053,-0.06575982,-0.4774024,-10.29488,0.9772545,0.4259521,98.2407,2.664047
2,19.25,0,0.5531609,214.6597,301.9575,-88.92264,-2.251138,58.62862,2.454525,413.5585,2.297352,0.98239465,2.282173,-39.15324,-0.05720331,-1.28593,-8.422363,1.1331645,0.3081425,98.24667,2.431017
2,19.75,0,0.4580953,210.6127,298.60295,-87.43601,-3.190821,59.590895,2.340415,408.4373,2.357588,1.2110915,1.27344,-29.40677,0.008325944,0.5233816,-7.381866,1.1556185,0.3761733,98.25335,2.316483
2,20.25,0,0.395546,213.50675,301.0578,-79.990315,-2.6024135,61.69259,2.4187545,407.8156,2.401112,1.448232,1.296877,-30.55674,0.01814718,-1.127855,-6.229317,1.371667,0.3531939,98.185385,2.239741
2,20.75,0,0.5068333,223.1883,300.10285,-78.67606,-2.662867,63.168835,2.4183425,409.1573,2.4269575,1.2750105,0.50780385,-43.4197,0.107046525,-0.8210519,-8.5076945,1.3753585,0.384213,98.18743,2.062315
2,21.25,0,0.6239582,224.83805,300.00395,-87.61445,-2.731683,63.896215,2.699701,416.5433,2.55039,1.361824,0.4003878,-45.28543,0.127467055,0.094587395,-7.398021,1.29463,0.4122558,98.18408,1.865384
2,21.75,0,0.5759445,229.67985,301.80755,-88.025965,-2.3546,67.217995,2.7024745,409.48655,2.6207595,1.449701,1.241653,-48.20257,0.08263041,0.230611,-3.768742,1.465319,0.46950175,97.98607,1.8516985
2,22.25,0,0.4479321,232.19205,301.2831,-79.52887,-2.525296,66.71445,2.525549,417.238,2.69405,1.459172,-1.41096395,-47.93856,-0.05564588,-0.2521,-2.645103,1.262242,0.4204834,97.980955,1.656817
2,22.75,0,0.33230555,227.8726,300.9588,-76.616955,-2.286,67.821,2.490502,417.0294,2.660582,1.253895,2.320495,-32.51464,0.027488155,0.11129567,-3.189352,1.110614,0.3568264,98.03764,1.541895
2,23.25,0,0.4363888,230.08125,300.4455,-76.76993,-2.8646495,70.301005,2.505293,409.5378,2.7199285,1.307212,2.130428,-38.838215,0.03156505,-0.2422632,-1.63268,1.397288,0.3968909,97.956195,1.557062
2,23.75,0,0.55758335,229.30335,299.61015,-81.2177,-3.0813005,71.193825,2.5457885,414.4056,2.935944,1.2517055,1.223961,-35.55395,-0.05851314,-0.3923866,-3.6446565,1.1673965,0.3776342,97.953065,1.309764
3,0.25,0,0.33713885,240.8522,309.883,-73.17161,-0.4521334,76.53783,2.618033,414.08645,2.937099,1.1651975,1.548878,-29.06517,0.00647741,-0.2955091,-2.913999,1.2722775,0.3816437,98.10706,1.235911
3,0.75,0,0.3062222,237.6298,308.833,-76.97572,-0.8375334,77.15601,2.666537,405.39715,2.955136,1.060469,0.70681545,-29.00766,0.03592533,0.3219798,-3.346179,1.28773,0.4144667,98.11704,1.430328
3,1.25,0,0.3836111,233.82525,308.28255,-78.49211,-0.9397137,76.741005,2.438721,407.36995,2.8869365,1.328887,0.8766604,-37.82874,0.03266113,0.3225448,-2.660887,1.468067,0.4223018,98.11791,1.442112
3,1.75,0,0.3869444,241.50565,307.7204,-80.939055,-1.293617,77.520305,2.4803935,412.902,2.7665685,1.339945,0.5215583,-35.04701,-0.0058770875,0.2325121,-1.3843245,1.3912895,0.4124304,98.113845,1.384634
3,2.25,0,0.2962847,247.6735,306.5948,-61.675275,-1.495,77.402325,2.514342,412.70055,2.878327,1.391831,1.0024915,-32.03796,0.04580792,0.3193172,-1.3916015,1.53353,0.4141686,98.11804,1.272362
3,2.75,0,0.291175,253.8136,304.9075,-57.071285,-2.00397,79.42332,2.6553895,402.5316,2.8620315,1.211417,0.8855915,-31.71614,0.02482831,-0.186993455,-1.724957,1.3339205,0.4172689,98.0845,1.1581365
3,3.25,0,0.2814222,256.8438,304.48,-51.68083,-2.042882,79.63815,2.717889,402.3497,2.80318,1.35916,1.220101,-34.60618,-0.03851432,0.04802907,-1.3217445,1.269601,0.3925994,98.0771,1.051177
3,3.75,0,0.2776111,255.9577,304.9586,-53.21914,-1.909567,79.64666,2.6313355,403.9766,2.808477,1.081517,1.8823525,-28.72607,0.03082239,-0.15147685,-1.9610575,1.42226,0.425536,98.0304,0.9867083
3,4.25,0,0.2883334,255.48,305.2704,-48.79247,-1.662833,79.71267,2.5655195,403.83585,2.8544905,1.241727,0.61206155,-32.48376,0.08758788,0.8783416,-2.358848,1.287385,0.4215407,98.0202,0.8842573
3,4.75,0,0.28208335,258.1676,303.41555,-48.040545,-2.232301,79.85272,2.6488,411.0139,2.869988,1.3447485,0.8567858,-30.271725,0.1178595,0.9233741,-1.083362,1.5771395,0.4811288,98.01601,0.80715055
3,5.25,0,0.24577775,253.41575,302.9249,-53.19662,-2.1713685,80.95043,2.4766565,414.0508,2.8277805,1.305891,1.093439,-32.97961,0.1813102,0.36516515,-2.118496,1.466637,0.4498897,98.020495,0.8152088
3,5.75,0,0.30156665,254.76685,302.9455,-58.124975,-2.3778165,81.730365,2.4431905,414.8222,2.907922,1.239196,0.9815956,-25.50487,0.078440725,0.3256759,-1.766672,1.127145,0.3741457,98.03763,0.8309772
3,6.25,0,0.939,260.89755,304.6488,-38.38233,-1.9674335,83.653,2.4437115,409.2217,2.9556505,1.145115,1.07773,-27.69906,0.09176534,0.4730518,0,1.359257,0.3699866,98.00123,0.79560395
3,6.75,25.7175,3.2289995,276.9813,306.0348,-1.069722015,-1.439509,83.137945,2.403285,409.35445,2.888413,1.141438,1.7583415,-23.11256,0.31580975,1.43468,3.601912,1.288898,0.4101606,98.00728,0.8353143
3,7.25,83.9199,9.1173325,273.92635,310.11075,23.095555,-0.7087033,79.877985,2.457986,414.1071,2.8983335,0.97962235,4.8506305,-2.107058,0.04926184,1.688944,6.43005,0.9268403,0.4821426,98.012545,0.97658575
3,7.75,138.9349,14.153615,271.0422,313.48045,83.90863,-0.22606615,78.62289,2.437446,414.23345,2.919614,0.3304795,7.235462,21.16454,-0.004743542,2.1770995,7.4183575,0.44369585,0.5120825,98.00927,1.246891
3,8.25,261.3036,25.18267,248.5238,314.956,144.4013,0.1477667,75.62866,2.602097,413.9483,2.9517855,-0.4832029,11.018205,59.49247,-0.1163493,2.589878,7.958249,-0.7387124,0.6161984,98.00961,1.4882375
3,8.75,371.7237,39.13322,244.8974,318.9386,237.6045,1.061633,71.81667,2.748977,413.8816,2.960403,-1.5583085,15.427455,106.69,-0.1592067,2.42152,8.7389,-1.010345,0.635823,98.00161,1.665809
3,9.25,423.3408,43.22056,243.32145,324.23165,286.055,2.1354495,70.56902,2.7432695,413.77745,2.989549,-2.593742,15.79565,141.25445,0.04767811,1.484225,9.303797,-2.50299,0.6618919,98.050655,1.794693
3,9.75,476.2555,46.42321,255.0622,325.4765,354.2348,2.3348,67.24434,2.995574,412.11795,3.074624,-2.7362995,21.57732,191.4223,-0.1108657,1.566241,10.95329,-2.9846225,0.7413012,97.9697,1.986462
3,10.25,545.2712,55.453595,252.6766,328.83695,400.9145,2.9642285,65.052885,3.1416435,412.1648,3.08688,-2.8767945,28.68294,228.97305,-0.1362998,1.484897,10.82585,-3.23693,0.7471197,97.986895,2.346952
3,10.75,633.0503,66.85791,248.13965,330.85165,467.9856,3.1764155,62.623245,3.070736,411.47965,2.9890495,-4.351701,25.302625,251.2913,-0.2783561,0.4051962,11.16062,-4.637336,0.7495135,98.07473,2.5604915
3,11.25,635.3973,67.390225,244.72515,330.98845,468.6469,3.5660515,60.352585,3.331332,411.9538,2.90018,-3.800364,27.511415,275.8889,-0.11812135,0.5366732,10.79101,-4.130086,0.7741337,98.07032,2.945654
