DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,-0.004705,1.2843325,10.9429,1.34443,0.075,0.15620425,0.151257,3.2532625,0.33364575,1.904365,98.419725,412.88425,5.70882,1.23604,1.078425,0.44975125,0.299102,0.65524275,91.835425,-6.8920875,-0.571204,1.286045,299.015,313.095,0.35243025,0.80354025,0.665001,-6.0338975,-6.04516,-0.87525
1,0.75,-0.00392,2.3832175,11.6835,1.335255,0.084825,0.222632,0.0674,3.528565,0.3202525,1.81216,98.41625,412.4745,5.5097575,1.203535,1.0553,0.4262475,0.33851,0.53343725,92.5003,-7.390475,-0.58109975,1.096305,299.88375,312.8315,0.319699,0.789832,0.65215875,-6.033575,-6.2110125,-0.952
1,1.25,-0.00225,1.25551,13.57065,1.0468675,0.130362,0.21079725,0.074075,3.58815,0.290132,1.75819,98.3749,411.54525,5.40281,1.12714,1.05343,0.404157,0.293514,0.374706,93.296,-6.7113975,-0.52310675,1.3024975,300.2275,312.8915,0.307963,0.77521725,0.636757,-6.0257075,-6.2633475,-1.0025
1,1.75,-0.00511,0.586039,13.1544,1.2269975,0.0456,0.1718195,0.11357825,3.59747,0.271446,1.81697,98.3573,411.268,5.395,1.09571,1.01328,0.379651,0.318503,0.391532,92.799575,-6.066495,-0.4865085,1.307265,299.9905,312.758,0.37308125,0.76210375,0.625302,-6.020295,-6.2963125,-1.035
1,2.25,-0.00749,1.29539,13.03925,1.22446,0.117287,0.30635,0.08085,3.41719,0.271457,1.74515,98.3776,411.324,5.4125225,1.03369,0.993118,0.375927,0.29827,0.41576325,93.0781,-6.942115,-0.57795725,1.2767275,299.514,312.57025,0.341873,0.74904925,0.611462,-6.09766,-6.3549625,-1.08175
1,2.75,-0.00293,2.61871,14.0665,1.002002,0.12581,0.26963175,0.0997035,3.66742,0.277136,1.84537,98.391,410.987,5.366915,1.05697,1.03581,0.424239,0.285259,0.58561525,91.7022,-6.837895,-0.533552,1.20005,300.726,312.48025,0.295883,0.744268,0.597861,-6.144095,-6.3983625,-1.042
1,3.25,-0.00472,0.808509,12.8078,1.2918675,0.220601,0.222338,0.09855,3.35318,0.256096,1.85278,98.3848,411.6845,5.19229,0.994941,0.99145,0.40001,0.339855,0.509838,91.3028,-5.7834525,-0.54024325,1.238055,302.55,311.49225,0.359324,0.75285575,0.586227,-6.1432125,-6.437495,-1.07075
1,3.75,-0.00789,0.5125,13.2976,1.2423,0.160601,0.3715645,0.0626,3.25486,0.269088,1.49522,98.3436,410.94575,5.26005,0.979422,0.977688,0.399588,0.298677,0.499173,91.827575,-7.10667,-0.46116125,1.2315625,301.21,311.2715,0.36927225,0.7616125,0.573471,-6.1409425,-6.4343275,-0.955
1,4.25,-0.00747,0.154867,13.62065,1.12772,0.082,0.2247425,0.079675,3.61111,0.288606,1.59837,98.3196,412.313,5.450995,1.15977,1.03355,0.420823,0.308016,0.484677,93.217975,-7.1095075,-0.51874125,1.193265,301.826,311.5685,0.348013,0.754576,0.57279875,-6.135175,-6.4315525,-1.14925
1,4.75,-0.0101,1.53275,13.409125,1.34823,0.456248,0.25232,0.11672,3.65661,0.312613,1.21883,98.3398,411.363,5.460125,1.07065,1.10361,0.445175,0.315221,0.313462,91.6787,-8.04685,-0.586397,1.13661,301.58,312.02,0.32962,0.760835,0.577801,-6.20297,-6.42155,-1.074
1,5.25,-0.00391,1.58613,11.136675,1.26161,0.180815,0.1590225,0.05545,3.80001,0.302803,1.31647,98.3845,409.601,5.3519025,1.09997,1.02164,0.457426,0.272847,0.317401,92.2894,-8.8752,-0.582589,1.13669,300.396,311.462,0.234933,0.746254,0.580441,-6.24078,-6.44664,-1.109
1,5.75,-0.00277,1.7698,13.6058,1.3011,0.182068,0.1882805,0.187688,3.84567,0.296976,1.21246,98.4316,411.6795,5.27669,1.17967,1.05538,0.46062,0.313287,0.217135,93.0686,-9.36252,-0.63858,1.27347,300.013,310.748,0.294331,0.735963,0.587715,-6.24812,-6.4556,-1.095
1,6.25,-0.0119,3.23802,12.8275,1.2825825,0.199169,0.153975,0.044525,3.57117,0.35598,1.27046,98.4031,409.794,5.1713,1.2628,1.16566,0.451885,0.289042,0.211757,91.8494,-9.00552,-0.510047,1.40656,300.525,310.394,0.341872,0.725063,0.629071,-6.26,-6.46375,-1.178
1,6.75,-0.001295,1.789715,15.8357,1.4667875,0.083325,0.1361695,0.0851,3.37346,0.353692,1.14128,98.4227,411.189,5.07073,1.21113,1.181145,0.4778015,0.28870175,0.24369,89.3072,-8.43608,-0.493769,1.37778,297.721,310.375,0.339453,0.717292,0.623978,-6.27547,-6.47298,-1.384
1,7.25,-0.0061025,4.4221225,12.484675,1.188775,0.16559025,0.2160165,0.0829,3.6564625,0.314523,1.0109745,98.4414,411.07425,5.2675375,1.182535,1.0592275,0.46270925,0.35754125,-0.141351,91.924,-8.6922,-0.0679,2.01748,300.409,310.006,1.80278,0.712259,0.622948,-6.2725,-6.52425,-1.407
1,7.75,-0.0040525,1.681795,14.49865,1.33388,0.46407625,0.23377075,0.106939,3.530505,0.294336,1.169005,98.414825,411.10025,5.1695925,1.1573675,1.0122625,0.47468475,0.29943475,-0.160816,94.0962,-5.21568,12.6521,10.9712,298.203,310.538,23.7037,0.704205,0.621646,-6.26715,-6.513,-1.254
1,8.25,-0.0060475,2.7461,14.5228,1.00527525,1.01285375,0.325059,0.0977,3.484035,0.32332525,0.81166025,98.4733,412.36625,5.029805,1.3244325,1.0462225,0.47210475,0.32116675,-0.0218,91.6684,2.31675,77.4151,44.9421,295.875,311.596,105.94,0.701911,0.622416,-6.27414,-6.5203,-1.096
1,8.75,-0.0037725,6.38202,19.441475,0.815496,2.0075625,0.580834,0.062825,3.4652125,0.33010025,0.724367,98.450825,412.34,5.26756,1.2803375,1.119955,0.46890775,0.317017,-0.0304,89.9648,29.8196,161.311,72.3004,300.272,312.811,222.365,0.698847,0.624308,-6.31612,-6.52568,-0.66
