DOY2,HR2,USTAR,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.0224292295590268,-6.4800045096348,0.0993707591679826,431.539883046397,20.1023856811088,422.978583495103,435.151384569692,19.9226279576417,428.095250751293,431.22158308265,19.8199609112288,433.772265827932,439.807328173326,19.5781144089846,437.358302221834,0.34574624037507,20.1401879297388,0.101299634844519,0.17125,0.1445,0.01,18.5441025,18.36065,17.9100475,17.288455,15.342125,101.128556,82.10125,0.1419625,15.108,15.493,14.9335,0,-3.42,0.6,-0.06975,349.735,403.94,370.5575,391.5225,-0.28,-0.34,-0.16,-0.11,-0.42525,-0.27,0.01,0.01,21.93445,22.41345,23.50595,23.29915,24.459975,24.80345,25.816225,19.89945,21.007725,22.225725,22.093125,23.41445,23.96575,26.8655,20.519175,21.6259,22.314225,23.662675,25.038375,25.701525,26.023925,21.560375,22.673825,23.924175,24.167475,24.467175,25.593475,26.572125,-25.0795,-11.6645,-10.586,-67.646
1,0.75,0.0257210349690616,-3.71929497296106,0.125301571593342,435.858348446617,19.7442735034703,430.557445687576,437.151757478956,19.5833193849878,431.792271488889,436.66284432764,19.7704014901307,435.530693301536,441.160154207244,19.3495770811128,440.316708686507,0.297362024380852,19.9910008621794,0.109753860032799,0.21225,0.15,0.01225,18.00298,18.029925,17.4236125,16.938415,15.27852,101.12686625,84.457,0.1463,14.90175,15.54625,14.78325,0,-3.333,0.6,0.05,349.76,403.395,371.6125,392.135,-0.27,-0.34,-0.15775,-0.11,-0.42,-0.27775,0.01,0.01,21.809475,22.328625,23.50225,23.2945,24.4592,24.80345,25.81595,19.75315,20.8385,22.21915,22.04785,23.440375,23.96305,26.864975,20.412475,21.5466,22.22535,23.654575,25.04175,25.700525,26.022925,21.411125,22.5518,23.890225,24.1596,24.466625,25.593475,26.5714,-27.1362,-12.0882,-11.1796,-68.10875
1,1.25,0.0320304922628639,-4.805615952851,0.12661982173359,437.021347544794,19.7491856965228,433.661977291176,436.779779042439,19.5775453893183,438.537621818286,441.424404026233,19.4408228843735,435.734444995531,447.87742068428,18.7648795678897,439.562902147746,0.358442817533704,19.3270022045091,0.0901654554476814,0.2,0.16225,0.01,18.0604775,17.880325,17.3576475,16.8779,14.778535,101.11746375,80.00825,0.1418075,14.46975,15.07225,14.589,0,-3.28725,0.4,-0.05325,350.0575,402.3075,372.89,390.5675,-0.27775,-0.34,-0.15775,-0.11,-0.42,-0.27,0.01,0.01,21.780475,22.2395,23.492025,23.294825,24.458975,24.80345,25.81595,19.664625,20.689425,22.2098,21.99025,23.413575,23.96375,26.864975,20.2197,21.3198,22.14045,23.643475,25.037475,25.69975,26.0224,21.33645,22.434575,23.855325,24.149175,24.4663,25.593475,26.571125,-27.97515,-12.5097,-11.81285,-64.95625
1,1.75,0.0242231803022429,-5.01289732912098,0.124336560711498,438.374362151346,19.8428768078703,434.169930624078,441.304376256695,19.7863511068478,438.638768281493,445.158941318291,19.5517599691942,438.591610883858,447.311834650292,18.9049769802824,438.827892035622,0.304123961247159,19.4656750387904,0.0946993295356125,0.21225,0.1745,0.01,17.8375625,17.795075,16.9948225,16.596085,15.0000575,101.091996,80.8455,0.10849,14.5115,14.919,14.36825,0,-3.09875,0.6,-0.174,353.445,402.94,372.2375,388.78,-0.28,-0.34,-0.15,-0.10775,-0.42,-0.27,0.00225,0.01,21.715375,22.24135,23.46515,23.293925,24.4582,24.80345,25.815225,19.5489,20.58375,22.19845,21.925975,23.37245,23.961275,26.863975,20.106425,21.181475,22.09885,23.63425,25.033775,25.699525,26.0224,21.229775,22.332175,23.81795,24.136525,24.46675,25.593475,26.571125,-29.203,-12.467375,-12.5236,-64.5635
1,2.25,0.0273810338530705,-4.08381775369205,0.106495781503918,444.238721803404,19.9200342502537,437.909360199496,447.692425163811,19.6823128546459,439.211573823079,447.387510306989,19.2758216396538,448.080916210425,461.342289217296,18.7947274744194,449.198438394872,0.335298785020911,19.4295724341515,0.107864209534139,0.19225,0.18,0.01,17.6469625,17.79435,17.1761675,16.71934,14.83235,101.049168,82.5275,0.0883,14.54125,14.90925,14.28375,0,-3.122,0.5,-0.011,353.55,402.335,372.59,389.545,-0.28,-0.34,-0.16,-0.11,-0.42,-0.28,0.00225,0.01,21.636425,22.1803,23.438,23.2928,24.4582,24.802725,25.814225,19.4162,20.4829,22.18445,21.868925,23.327025,23.959375,26.86445,19.917075,21.02675,22.0475,23.6197,25.03335,25.699525,26.021925,21.18635,22.258925,23.77205,24.13095,24.466975,25.5927,26.5704,-29.92725,-13.53985,-13.1311,-62
1,2.75,0.0288835878778437,-3.02874994611056,0.132871712492012,437.966058137027,19.608786577133,440.141000731578,449.299395997264,19.2896552253982,440.116065387825,449.511633436941,19.2010852230749,440.061273498687,454.368146417787,18.8914399280395,454.044395226861,0.340712679833736,19.1313120414816,0.0951822701663575,0.232,0.17225,0.01,17.4308875,17.440025,17.04498,16.7951125,14.7316075,101.007772,84.57825,0.0437725,14.3905,14.90025,14.1645,0,-3.24275,0.3225,-0.0655,352.735,402.0925,372.78,389.2125,-0.27,-0.34,-0.16,-0.10775,-0.42,-0.28,0.01,0.01,21.5365,22.0856,23.407675,23.290675,24.4572,24.802725,25.814225,19.31945,20.374275,22.168125,21.840175,23.280075,23.9598,26.863975,19.823225,20.995275,21.99195,23.603375,25.0344,25.6978,26.020925,21.15845,22.184225,23.72715,24.126925,24.46665,25.5922,26.5704,-26.6248,-13.87315,-13.6519,-64.781
1,3.25,0.0301010758309161,-5.51822263656971,0.112329060342794,435.29152720475,19.2159795747186,432.591294504263,439.388601723333,19.029826122198,441.448695911481,444.687795314332,19.0828091034748,443.39859501088,454.359590271948,18.7198232383232,442.395952346992,0.283637068234656,19.1215453396648,0.0730439676264262,0.202,0.152,0.01,17.53264,17.3516,16.91562,16.3185875,14.55205,100.977855,83.938,0.0410775,14.126,14.748,14.294,0,-3.2395,0.5,-0.068,352.64,400.5,372.92,387.8,-0.268,-0.35,-0.16,-0.11,-0.43,-0.28,0.01,0.01,21.4624,21.9882,23.37225,23.2862,24.4556,24.803,25.813225,19.232,20.2844,22.1508,21.8054,23.2326,23.9586,26.86345,19.6562,20.8876,21.9162,23.5856,25.03455,25.697,26.02035,21.087,22.1304,23.6924,24.1218,24.465,25.5922,26.570675,-25.6369,-14.0748,-13.308575,-64.22775
1,3.75,0.020863993017585,-6.49710201381614,0.128067538176736,449.626095339662,19.2319536659237,442.976232744975,451.054734752347,18.9349917658229,447.685258976999,458.457977303048,18.7000527152855,450.059103925797,460.819206104266,17.9947564005601,462.482972160929,0.325967758511759,18.7986087977368,0.112635548234815,0.222,0.142,0.012,17.18306,17.0464,16.36428,16.1428575,14.3718075,100.9561605,83.966,0.0637375,14.182,14.614,13.92875,0,-3.32,0.6,-0.008,351.74,399.84,373.04,386.96,-0.278,-0.34,-0.16,-0.12,-0.4255,-0.28,0.01,0.01,21.3682,21.9518,23.334725,23.2776,24.4572,24.803,25.813225,19.1512,20.2212,22.1324,21.7565,23.1844,23.9597,26.86345,19.4772,20.7486,21.8462,23.5684,25.03475,25.696,26.0198,20.9982,22.0602,23.6658,24.1122,24.4648,25.5922,26.57095,-27.99355,-14.33055,-13.0869,-65.156
1,4.25,0.0337210915886652,-6.18799784551833,0.124474321626153,454.373444584814,19.2757416310041,450.396387734836,460.071297079566,18.8481657456256,456.877085762192,462.446263382271,18.6368775664404,461.351819537514,479.269939511791,17.9011354506245,476.066766521742,0.397257717991095,18.428835135028,0.118152193446961,0.244,0.172,0.01,16.76302,16.7236,16.22292,15.8442375,14.2910125,100.95111725,83.80475,0.0612,13.974,14.228,13.57175,0,-3.1,0.5,0.036,349.34,399.96,371.0275,386.0525,-0.278,-0.34,-0.16,-0.11,-0.4255,-0.29,0.01,0.01,21.2944,21.8784,23.2921,23.2672,24.45725,24.803,25.81295,19.0352,20.15,22.1128,21.706,23.1376,23.95795,26.861975,19.3748,20.5996,21.7688,23.546,25.03595,25.6942,26.0188,20.9004,21.98,23.6332,24.1,24.4638,25.5922,26.57095,-30.705225,-14.5229,-13.96,-65.77
1,4.75,0.0317362155520803,-5.32356292110494,0.123968430496969,450.838472644118,19.3766253381961,431.756780642848,443.587997719062,19.0760543934152,459.495574292614,444.687641525079,18.6203961231894,459.290909565798,481.312657457695,17.7804516694868,449.771126478571,0.319010921262812,17.8957160046779,0.110282315187436,0.194,0.144,0.01,16.40592,16.339,15.98234,15.6519775,14.08908,100.95118525,83.8075,0.0700175,13.638,13.88,13.346,0,-3.15775,0.6,-0.164,348.32,399.1,369.64,384.86,-0.28,-0.34,-0.16,-0.118,-0.4255,-0.29,0.01,0.01,21.1972,21.7988,23.249125,23.2546,24.4588,24.802725,25.812225,18.8516,20.0424,22.0922,21.65845,23.087,23.9586,26.8615,19.2806,20.4784,21.7046,23.5242,25.03895,25.693,26.01835,20.7962,21.895,23.5928,24.087,24.4638,25.5914,26.570225,-30.445675,-14.911675,-14.518025,-66.43625
