DOY2,HR2,CO2,CH4,H2O,FC,FCH4,G_1_1_1,G_2_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_3_10_1,TS_3_11_1,TS_3_12_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_4_10_1,TS_4_11_1,TS_4_12_1,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS
1,5.25,459.036,2102.47,1.42146,0.070073375,3.1093525,-9.03174,-7.67495025,-0.731632,0.0967187,101.751125,82.325,-15.4295,-16.2563941846372,0.299801690240396,235.45,244.682211261727,3.03576608295942e-18,0.47925,-3.04436423637782,0.002,0.00208996866288172,-3.40425,-4.04675,-3.2655,-3.73095663619027,-3.44101875292285,-3.13194780500178,-2.48375,-1.68148714500335,-1.06028946720807,-0.472873114134547,-0.443457261832077,-0.368810013886346,-0.31776859376282,-0.320364030269882,-0.319696464078494,-6.19672578910682,-5.82175,-5.35708255927962,-4.08125,-3.39425,-2.73267301287324,-1.36994376349747,-0.65625,-0.34225,-0.351437869704484,-0.347284689144206,-0.33725,-0.043097225,0.919873100735853,0.725319512540598,0.346926973337066,0.3163685,5.425
1,5.75,459.054,2103.2525,1.39681,0.061794875,3.40658,-9.0049695,-7.65675925,-1.3564045,0.04914425,101.7483,82.2,-16.106,-16.4,0.285107810123312,236.575,245.1,8.67361737988405e-18,0.48875,-3.4375,0.00125,0.002,-3.41825,-4.05625,-3.26806632519979,-3.73925,-3.443,-3.1485,-2.483,-1.683,-1.06625,-0.475,-0.441,-0.368,-0.324,-0.3275,-0.32825,-6.03,-5.803,-5.32525,-4.082,-3.3985,-2.73675,-1.37575,-0.65325,-0.34875,-0.36,-0.346,-0.33975,-0.0561983,1.05222621142034,0.812084355224259,0.37003107977574,0.342268,5.735
1,6.25,459.01625,2097.9125,1.427785,0.08171655,2.4001225,-9.12787625,-7.63846,2.510915,0.0941752,101.75645,82.2,-15.42725,-16.89,0.300998060111114,237.95,243.675,0.00425448657593914,0.48475,-3.1835,0.002,0.003,-3.417,-4.04975,-3.27256331446788,-3.74325,-3.4485,-3.15525,-2.4835,-1.68225,-1.07325,-0.48175,-0.454,-0.3655,-0.3265,-0.3255,-0.32525,-5.9775,-5.77875,-5.29275,-4.08046185659362,-3.39025,-2.75325,-1.3765,-0.64425,-0.35,-0.3595,-0.35,-0.3425,-0.04408995,0.899030557177186,0.743464661315392,0.359035452766013,0.33029125,5.261
1,6.75,459.09325,2097.855,1.3348925,0.0778667,2.02925,-9.1275,-7.61809075,-0.983353,0.025861525,101.780225,81.7,-16.01,-16.8,0.302089791851205,238.2,244.125,0.0234084493511773,0.52325,-2.32875,0.002,0.002,-3.426,-4.06744914556887,-3.27410918050826,-3.76125,-3.4595,-3.1685,-2.48375,-1.68287078078967,-1.07283640026443,-0.480922917467945,-0.45425,-0.37425,-0.3365,-0.32825,-0.32825,-5.9575,-5.7645,-5.2645,-4.07761596915681,-3.39745981583575,-2.7726297876686,-1.37745808484303,-0.64,-0.34375,-0.36575,-0.35,-0.344,-0.048375175,0.947386326744673,0.729291722913815,0.374459685619983,0.3172865,5.22675
1,7.25,459.33975,2097.465,1.316685,0.0679533,2.43039,-9.105,-7.59661875,-1.69173275,0.0696976,101.764425,81.05,-16.7055,-16.735,0.30469153352593,239.7,241.4,2.77555756156289e-17,0.53625,-3.7795,0.002,0.002,-3.41625902859704,-4.10075,-3.27375,-3.76425,-3.456,-3.19608226480737,-2.49062302888199,-1.68475,-1.055,-0.4725,-0.45375,-0.37175,-0.3405,-0.33875,-0.327722924259489,-5.93675,-5.74925,-5.236,-4.0785,-3.4135,-2.744,-1.37675,-0.63325,-0.34325,-0.3665,-0.352,-0.34275,-0.03514915,0.923513291764643,0.700257876973029,0.360105388443669,0.31265275,5.54
1,7.75,458.674,2101.35,1.297205,0.0727034,2.305065,-9.05,-7.5762,1.43176,0.145077,101.7706,81.6,-16.381,-16.525,0.306129895724103,241.7,244.275,1.38777878078145e-17,0.5745,-2.6145,0.01925,0.0215,-3.4045,-4.09432171709811,-3.2745,-3.75725,-3.45325,-3.18175,-2.50975,-1.689,-1.049,-0.47375,-0.45725,-0.3755,-0.338534594790252,-0.34194254012779,-0.32975,-5.928,-5.736,-5.201,-4.07466930321258,-3.4195,-2.73525,-1.3745,-0.6265,-0.347,-0.36525,-0.354,-0.34375,-0.05047155,0.919787400158316,0.64552332100146,0.342111590376755,0.3018105,5.38325
1,8.25,459.036,2102.015,1.28484,0.0797267,3.0579625,-9.095,-7.55559575,0.04296,0.067562925,101.756725,81.625,-16.5455,-16.565,0.295916947514876,243.625,243.525,0.1625,1.3895,-3.7705,1.54376924926656,1.52764254787722,-3.394,-4.10697199724205,-3.265,-3.7555,-3.45025,-3.18225,-2.509,-1.69575,-1.06875,-0.481,-0.45525,-0.373,-0.338117679617038,-0.338544207991145,-0.32925,-5.99275,-5.72375,-5.16525,-4.072,-3.42575,-2.74725,-1.37675,-0.63,-0.344,-0.368721719744144,-0.351,-0.3465,-0.038795325,0.938021579922304,0.682598142518606,0.352148138237031,0.30369875,5.53225
1,8.75,458.716,2100.24,1.27718,0.074530675,2.027545,-9.13019175,-7.53217125,2.14365,0.171152,101.767256323636,82.025,-16.5475,-16.675,0.29271226483038,243.790951705647,245.175,7.70425,6.75725,-1.514,14.7775,14.5575,-3.37475,-4.119,-3.26075,-3.763,-3.45775,-3.1955,-2.5135,-1.69625,-1.0845,-0.49425,-0.45375,-0.3685,-0.33775,-0.34,-0.33,-6.093,-5.711,-5.14325,-4.08025,-3.42375,-2.7635,-1.37925,-0.62775,-0.34925,-0.37225,-0.35,-0.34725,-0.04655655,0.923094433744391,0.70018802875211,0.359741351562115,0.31381,5.05525
1,9.25,459.531,2098.515,1.14597,0.0779181,2.34344,-9.18863275,-7.5323205,2.47606,0.053833775,101.7523,82.95,-17.449,-16.3075,0.289977959991959,244.375,247.175,31.0975,22.6625,-1.9045,46.9332497526334,45.27,-3.37925,-4.13425,-3.25425,-3.778,-3.4745,-3.20575,-2.5085,-1.691,-1.0875,-0.49625,-0.46375,-0.369210286712121,-0.33925,-0.34,-0.329,-6.0365,-5.69875,-5.13825,-4.06816745055162,-3.43075,-2.7645,-1.3835,-0.63175,-0.351,-0.37125,-0.35,-0.343,-0.0323813,0.891209290795378,0.691167128848009,0.347514028493815,0.297092,4.7805
1,9.75,459.446,2095.735,1.11983,0.0664322,2.168785,-9.3942555,-7.533807,2.57053,0.15240225,101.7862,82.7,-17.828,-15.82,0.29583579036475,246.15,248.725,68.2856914162422,45.8232284189301,2.46175,90.7720890351997,88.439436669645,-3.40125,-4.1385,-3.25144372583413,-3.80975,-3.4905,-3.20673850524249,-2.5155,-1.691,-1.1035,-0.50975,-0.47325,-0.3745,-0.34225,-0.342,-0.34125,-6.00315251389745,-5.68575,-5.13125,-4.0735,-3.4325,-2.77275,-1.38,-0.63675,-0.3485,-0.3705,-0.35,-0.3475,-0.0291232,0.945509915336693,0.666739829318753,0.349140372916109,0.301294,5.23275
1,10.25,458.786,2095.58,1.70234,0.0654368,3.460565,-9.28241375,-7.48864675,3.023385,0.2246135,101.76725,82.85,-14.107,-15.705,0.304594727039582,248.725,248.85,112.75,75.0375,9.7975,151.9,149.05,-3.41875,-4.1485,-3.2515,-3.83475,-3.50475,-3.20175,-2.51475,-1.69958861215686,-1.10598312928267,-0.512607239382101,-0.47725,-0.379,-0.3395,-0.34375,-0.33925,-6.02425,-5.67625,-5.1265,-4.06975,-3.43175,-2.771,-1.3725,-0.63825,-0.348,-0.37598139621921,-0.351,-0.3485,-0.0159783,0.867118792323174,0.703883513090057,0.335709696017258,0.281039,5.344
1,10.75,459.1875,2104.75,1.655775,0.072345775,2.8237725,-9.199433,-7.443669,3.76872,0.193268,101.775375,82.725,-14.381,-15.635,0.305189945866126,245.675,249.5,149.423290516243,99.075,18.5521570482392,206.5,201.4,-3.44225,-4.16675,-3.25425,-3.85352841513164,-3.51214968020816,-3.19049614863497,-2.51685992792197,-1.70675,-1.0995,-0.50675,-0.479437048185106,-0.375,-0.337284006088079,-0.336655662670147,-0.33614577665007,-6.06281718624169,-5.679580947235,-5.12505137289905,-4.06790291179662,-3.42761667340492,-2.76675,-1.37777448087745,-0.639,-0.35,-0.36875,-0.352644876360163,-0.34675,-0.01543035,0.904642846024003,0.726953510746131,0.326822183430499,0.2805395,5.25125
1,11.25,458.775,2103.19,1.7446625,0.06163745,2.90033,-9.24760290970258,-7.40489825,4.49729,0.252711,101.792225,82.775,-14.27625,-14.8375,0.310054754228108,245.575,253.35,162.125,113.176674553684,20.4027414169762,242.928372913875,236.620768063968,-3.46225,-4.192,-3.2445,-3.85719760715827,-3.50388122955945,-3.17304272707664,-2.5195,-1.70746419443143,-1.09481690930469,-0.500699568447325,-0.47775,-0.37375,-0.32965720864693,-0.332747868922766,-0.335535501077189,-6.10775,-5.6595,-5.1245,-4.072,-3.42225,-2.75999311581447,-1.38540579871815,-0.632,-0.341911380873586,-0.364,-0.348691965864532,-0.343579572329276,-0.02329725,0.908186458780565,0.707715387121295,0.328608222349921,0.297879,5.745
1,11.75,458.8895,2103.0825,1.74925,0.07415985,2.4967475,-9.3514475,-7.36247,4.6736475,0.177631,101.779725,82.3073209237182,-14.7005,-14.2416267540853,0.312647246530183,247,254.655983235724,157.7,111.375,18.205,254.4,245.525,-3.48002328322094,-4.21675,-3.24975,-3.84975,-3.4875,-3.16325,-2.51760914058877,-1.702,-1.091,-0.49525,-0.47325,-0.36675,-0.323,-0.327,-0.3285,-6.157,-5.64575,-5.1315,-4.084,-3.42075,-2.7555,-1.3755,-0.623,-0.3365,-0.3615,-0.348,-0.34275,-0.0191101,0.915646906641973,0.752030721619591,0.331612938076571,0.2958655,6.26875
1,12.25,458.7685,2105.52,1.7356875,0.057403575,2.31726,-9.43045989634666,-7.30608475,6.1736975,0.226229,101.776725,82.0188390614204,-14.44775,-14.1375,0.311657929425039,246.2,255.3,162.45,119.907327389241,17.67,259.65,249.722389565476,-3.4965,-4.22625,-3.2565,-3.84225,-3.477,-3.16225,-2.51161093620519,-1.69499851213687,-1.0839918586791,-0.488339408986731,-0.459580972111588,-0.36875,-0.314,-0.3235,-0.3245,-6.167,-5.64939008929921,-5.16725,-4.08796987864833,-3.421,-2.743,-1.36625,-0.6115,-0.32975,-0.36725,-0.349,-0.342392536287868,-0.022012975,0.939986520343063,0.731855358574066,0.34652272285198,0.2932385,5.365
1,12.75,458.4695,2104.79,1.702415,0.0671245,2.52412,-9.3775,-7.25947381967433,4.10524,0.1878325,101.80985,82.05,-14.21525,-14.22,0.313282683561923,247.125,256.375,174.125,124.65,17.0625,283.075,263.56494356271,-3.51019721574169,-4.24225,-3.25657270292987,-3.84063687421753,-3.47175637048832,-3.1535,-2.50325,-1.6945,-1.076,-0.48125,-0.45230942030834,-0.361594216389539,-0.3115,-0.31675,-0.318,-6.164,-5.6175,-5.1735,-4.07728515430068,-3.40725,-2.73,-1.36475,-0.604127023244948,-0.329931924479533,-0.357,-0.359,-0.33675,-0.02284325,0.918708216233991,0.805906505497758,0.360258260124324,0.31484925,6.5705
1,13.25,458.353,2104.465,1.7030825,0.071498675,2.24665,-9.1925,-7.215041,4.25918,0.3041795,101.7978,81.75,-14.008,-13.9725,0.328011898174224,247.710990180862,256.763187642631,172.65,118.75,17.8415363165078,261.45,251.775,-3.52325,-4.24106384100105,-3.254,-3.84356346433638,-3.472,-3.15478148461245,-2.49418234021142,-1.69175,-1.07425,-0.48,-0.45275,-0.35625,-0.3085,-0.315845338956711,-0.314908962591529,-6.16375,-5.61575,-5.1425,-4.0595,-3.39325,-2.72316485381159,-1.35997969965057,-0.60125,-0.328550349969467,-0.354716837717656,-0.355316147347658,-0.334808395952415,-0.022726525,0.960530598567084,0.759556511857742,0.330725406033691,0.30861475,6.5635
1,13.75,458.07525,2102.645,1.729285,0.06185795,2.37532,-9.015,-7.22403919039221,4.0443975,0.353929,101.782875,81.9,-13.8555,-14.0573985148165,0.326127059764977,243.6,257.05,144.277008257521,106.6,12.075,235.475,224.125,-3.53710674245679,-4.23725,-3.25075,-3.84675,-3.47075,-3.14825,-2.485,-1.69123972659329,-1.0815,-0.4865,-0.44575,-0.355567090302191,-0.3106409834249,-0.3165,-0.313017413633081,-6.15625,-5.612,-5.14925,-4.0365,-3.38025,-2.72375,-1.3635,-0.601,-0.330286482536701,-0.350001227925097,-0.347,-0.334322599109078,-0.0200371,0.941281358517786,0.74057329182516,0.348958061177636,0.31072275,5.511
1,14.25,458.35075,2101.61,1.6170075,0.062044375,2.2797,-8.85786436633209,-7.20463475,1.835265,0.1575345,101.7844,82.125,-14.3832499999999,-14.3433675703551,0.318364145507468,238.928323956795,255.525,113.225,86.225,7.3675,193.9,177.125,-3.53375,-4.23375,-3.249,-3.851,-3.47075,-3.13525,-2.47675,-1.69175,-1.0815,-0.48675,-0.44225,-0.353,-0.3105,-0.306,-0.30925,-6.16,-5.60875,-5.16275,-4.02275,-3.3745,-2.71784630042468,-1.35645308730819,-0.5941263897372,-0.32175,-0.34625,-0.345,-0.3325,-0.02513935,0.919376675809843,0.720478579865739,0.332329296038088,0.30308825,6.47725
1,14.75,458.56175,2104.38,1.5636125,0.0682299,2.04362,-8.56076757955597,-7.23141780462277,3.27519,0.132858,101.7874,82.1136316809411,-14.66975,-14.5841541211479,0.313173246424084,235.75,254.25,83.7633448109133,65.88,3.4945,143,131.375,-3.515,-4.22427565176351,-3.2605,-3.84085096821611,-3.47358336006545,-3.12725,-2.47525,-1.68695048614437,-1.08401477010335,-0.48910216186036,-0.433054156821772,-0.349949987670305,-0.3095,-0.308,-0.306684011397622,-6.16989520252786,-5.60885082116286,-5.183,-4.02675,-3.3755,-2.70732458768329,-1.352,-0.58375,-0.320764987119473,-0.346,-0.34,-0.331,-0.0253991,0.874918463963519,0.719462909321016,0.32049451435454,0.277391,5.7405
1,15.25,458.782,2104.525,1.54526,0.07453875,2.17902,-8.58260371527346,-7.28783675,3.12118,0.197992,101.8044,81.95,-14.9265,-14.7225,0.309144601441506,241.912704873048,253.225,49.935,39.0750819045022,-1.25775,82.3310918521549,76.6425,-3.49475,-4.2115,-3.25875,-3.81741953037019,-3.47975,-3.1275,-2.47716798729404,-1.68375,-1.0855,-0.49075,-0.4265,-0.3405,-0.31175,-0.312744176748384,-0.30225,-6.19278168664901,-5.63334543514937,-5.2070228112541,-4.02603124542358,-3.38494032398444,-2.69825,-1.35125,-0.583757389954242,-0.318,-0.341,-0.342,-0.328,-0.022679975,0.908162465912723,0.708831310659253,0.33119688613773,0.29178175,6.26325
1,15.75,458.9415,2104.91,1.481565,0.062087775,1.799225,-8.7237515,-7.2114225,2.27891,0.16601625,101.806575,82.25,-15.16,-15.19,0.312340558032625,239.125,250.275,23.94,18.6175,-6.28900000000001,38.625,37.77,-3.47691065428556,-4.208,-3.26750192763609,-3.81125,-3.4855,-3.12620961523908,-2.473,-1.682739315202,-1.08375,-0.48975,-0.41675,-0.3365,-0.30875,-0.31125,-0.299,-6.217,-5.68875,-5.22775,-4.05325,-3.40325,-2.696,-1.35375,-0.5815,-0.3135,-0.3405,-0.334,-0.324,-0.01324465,0.871819763426134,0.634038206671397,0.323298861286548,0.277164,5.603
1,16.25,459.0285,2108.375,1.43249,0.0653707,2.0166825,-8.742371,-7.18975,1.6334175,0.1312855,101.815825,82.625,-15.3545,-15.8,0.313890752792727,237.775,247.25,5.001,4.63825,-5.58475,10.1336615829995,9.3968604630451,-3.465,-4.21422378401706,-3.27575,-3.80125,-3.48375,-3.1285,-2.47525,-1.69025,-1.093,-0.4985,-0.42225,-0.3375,-0.302712436220515,-0.31025,-0.294550432194672,-6.268,-5.7935,-5.236,-4.08,-3.41512507776999,-2.70685374530552,-1.35506098971691,-0.579341168661559,-0.3175,-0.3395,-0.3345,-0.32175,-0.01121695,0.848113932467799,0.676582416000203,0.322708400424129,0.291324,5.767
1,16.75,459.0415,2108.715,1.3426,0.066575925,2.03501,-8.7038985,-7.266018,2.3286375,0.135376,101.80945,82.725,-16.3565,-15.905,0.304863815781525,239.701858772908,245.775,5.55111512312578e-16,1.3,-4.89064088096261,0.782500000000004,0.734480916173588,-3.44825937163223,-4.20325,-3.2885,-3.7975,-3.47216434790227,-3.13586138177936,-2.4915,-1.6915,-1.1065,-0.51025,-0.430647382953763,-0.3455,-0.306,-0.3175,-0.31499021270918,-6.25925,-5.8295,-5.23625,-4.092,-3.4115,-2.714,-1.352,-0.581,-0.32100310705324,-0.3385,-0.33225,-0.33625,-0.010520015,0.850964137736365,0.645421262892911,0.319358643269582,0.273045,5.6605
1,17.25,459.39575,2107.955,1.3340925,0.0635643,1.89441,-8.69794127830145,-7.25912103905883,1.41496,0.064225275,101.798408965733,82.625,-16.14225,-16.1766786285584,0.2955398195042,240.31115879133,247.679018016181,4.44089209850063e-16,0.610191677896003,-3.88075,0.0139463443074047,0.0176666280154093,-3.4285,-4.18988103858116,-3.30867215214108,-3.796,-3.45875,-3.1515,-2.5045,-1.69398663786875,-1.11539177567738,-0.518325888108307,-0.437,-0.35125,-0.3155,-0.322,-0.3245,-6.246,-5.8498232653716,-5.23373859922495,-4.106,-3.40825,-2.726,-1.35575,-0.59675,-0.323946983722044,-0.348,-0.338259827831417,-0.3365,-0.01513025,0.839618101496734,0.64852114657722,0.315981717976802,0.26897775,5.09825
1,17.75,459.47875,2107.1075,1.3445375,0.0662024,2.10211,-8.72549021363255,-7.2429165,1.98341,0.13723575,101.798075,82.275,-16.15975,-16.0925,0.293953980108403,240.8,247.725,2.16840434497101e-19,0.55775,-4.68214746650396,0.002,0.003,-3.4125,-4.1815,-3.30025,-3.78849282897155,-3.44114271430642,-3.1399023172595,-2.511,-1.69725,-1.11775,-0.52,-0.44,-0.347505117508153,-0.314035976718343,-0.322334353988551,-0.32507228393743,-6.22775,-5.87825,-5.22875,-4.10625,-3.4148218616266,-2.72462444350287,-1.36680794679641,-0.607745721808023,-0.32575,-0.35025,-0.341012913875887,-0.338,-0.032238975,0.860372912511661,0.660611160635271,0.341350869044619,0.2934525,5.6635
1,18.25,459.5345,2107.255,1.39736,0.0610475,2.38648,-8.771019,-7.25021325,2.3213,0.15500025,101.76495,82.1241269645606,-15.955,-15.98,0.298730320394357,239.15,247.2,0,0.593,-5.7895,0.00100000000000001,0.002,-3.406,-4.16969411218107,-3.2975,-3.775,-3.42525,-3.12575,-2.51875,-1.69775,-1.112,-0.51575,-0.43525,-0.35225,-0.3145,-0.32341890291207,-0.32375,-6.21337276791003,-5.92351240699359,-5.25454802727038,-4.10875,-3.4145,-2.713,-1.37339602598463,-0.610903776209471,-0.32375,-0.35175,-0.34125,-0.34075,-0.02512305,0.855910599345142,0.667775350505963,0.331199189990872,0.283441,5.45525
1,18.75,459.49675,2104.2925,1.42215,0.0737594,2.572135,-8.8147505,-7.32791175,-0.54159825,0.174452,101.78065,81.8502811001227,-15.7255,-15.7825,0.305455313348857,238.840861819859,247.95,1.30104260698261e-18,0.61875,-5.8645,0.002,0.00200000000000001,-3.385,-4.157,-3.3115,-3.75725,-3.41075,-3.1165,-2.52087151357571,-1.696,-1.11591311833871,-0.519916157495677,-0.432769306143266,-0.352,-0.313317453274032,-0.32275,-0.322687369613599,-6.20275,-5.97875,-5.293,-4.11675,-3.41754975975747,-2.7185,-1.36729053158713,-0.611,-0.3225,-0.353060841987362,-0.34525,-0.342499212481649,-0.028449675,0.845280999625261,0.706228014735718,0.305253582553085,0.282794,5.39575
