DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A
1,0.25,-87.1529465,-35.26080713,0.2627854874,-7.9680939665,0.002912015141,0.14911055,390.93598805,5.2636234825,7.9953749,85.07152,6.373,41.32348455,2.4835,7.6,37.069722995,2.7606222845,-0.5765,1.6445148355,248.3,330.1,2.72075,0,-0.74728,6.0744816585,8.31,9.345,6.2075833335,7.101916667,8.51125,9.2925595235,10.24875,11.48041667
1,0.75,-87.370634615,-34.29694518,0.3546,-8.734832584,-0.00905777975,0.14903005,390.931538,5.265507309,7.9031565,85.05914,6.185,41.894686705,2.5785,7.428,37.11810026,2.741674239,-0.4535,1.655,248.1,328.85,2.515,0,-0.7403984,5.833011723,8.20015949,9.34,6.0672083335,6.993875,8.5108333335,9.3,10.24857143,11.481011905
1,1.25,-87,-33.22252333,0.2549219927,-8.461270212,-0.001307306748,0.1547789,390.8659126,5.281248586,7.8474715,85.054485,6.148,41.47724566,2.507,7.4275,37.49286158,2.822782884,-0.522,1.620488,248.4,328.732123,2.324,0,-0.70875,5.6,8.1,9.31,5.9533095235,6.865892857,8.5075,9.30125,10.25154762,11.48208333
1,1.75,-86.5,-33.06048492,0.2241346485,-7.734856297,-0.004,0.1445412,390.87830145,5.321100212,7.7371875,85.05608,6.011,41.60558891,2.466000002,7.233,38.06411057,2.664070928,-0.631,1.638,246.9,327.5208136,2.264,0,-0.699245,5.4,7.93,9.3,5.8310833335,6.732833333,8.506666667,9.3020833335,10.254583335,11.486607145
1,2.25,-86.2,-33.34358489,0.2521522603,-8.009337107,-0.003701959559,0.1493238,390.8356668,5.317688862,7.536269,85.06467,5.9005,42.66961404,2.452,7.1085,38.686003535,2.649753344,-0.36,1.70289675,245.6,327.7,2.083,0,-0.74325,5.200478469,7.8002392345,9.3,5.7009166665,6.590672619,8.4908333335,9.3175595235,10.25875,11.485416665
1,2.75,-85.3,-31.9182112,0.3179764274,-7.642742681,-0.005270837301,0.1456179,390.7309864,5.305371557,7.439693,85.05482,5.788,42.58011089,2.48,6.970477,39.55200024,2.623509305,-0.345,1.6905,245,326.7,1.954,0,-0.7845624,5.015,7.7,9.3,5.576636905,6.4840535715,8.49,9.3270833335,10.261607145,11.48458333
1,3.25,-85.2,-31.85777792,0.1880484341,-8.095302215,-0.002410161146,0.1514509,390.6301237,5.34696617,7.34204285,85.053095,5.6715,43.31577044,2.422,6.9285,39.94889314,2.644148582,-0.295,1.711,244.8,326.1,1.7505,0,-0.79975,4.8997607655,7.599681021,9.3,5.4350416665,6.402583333,8.4795833335,9.3392857145,10.26416667,11.475892855
1,3.75,-85,-31.6234208,0.238108931,-7.1827406955,-0.01246538313,0.1503024,390.8273996,5.31117479,7.2211515,85.055235,5.514,43.59191155,2.497,6.7275,40.25195458,2.716316223,-0.26,1.6467637,244.6313965,325.9,1.565,0,-0.7895,4.8,7.400366827,9.3,5.281791667,6.2801666665,8.4639285715,9.3533333335,10.26821429,11.484166665
1,4.25,-84.3,-31.18264561,0.2110891594,-8.301476979,-0.0099259365665,0.14563015,390.64944465,5.2630406785,6.948951,85.05186,5.323,44.4380419,2.388,6.534,40.299200595,2.559825624,-0.297,1.62,243.7448424,323.7940872,1.349,0,-0.82275,4.65,7.3,9.3,5.1337916665,6.160708333,8.45,9.355595238,10.270833335,11.485
1,4.75,-84.3,-30.11482534,0.2032983911,-7.377234637,-0.01050003769,0.1447157,390.74807865,5.2899220105,6.738563,85.048245,5.237999998,43.90501209,2.4,6.4305,39.53873868,2.580690232,-0.185,1.632,243.3,323.2,1.208999999,0,-0.82649999995,4.4997607655,7.134707655,9.2,5.0034642855,6.034166667,8.4358333335,9.36125,10.27125,11.47875
