DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TA_1_1_1,RH_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1
1,5.25,-0.23407195,-64.48466,-6.816458,-4.44730575,0.31375045,0.029008385,11.166925,100.616775,420.6879,5.581306,0.15677255,0.1494581,0.0405292225,0.0692860425,1.88705,58.567,5.02435,5.517,7.1068,-14.12158,-12.65481,-10.97785,-4.879971,0.133333,234.78465,314.235975,0,-102.1676
1,5.75,-0.322990125,-45.74371,-12.9901915,-10.8930025,0.2187834,0.036566125,11.03318,100.648125,421.31615,5.52567,0.15513735,0.11935915,0.03590055,0.0807922625,1.5968,57.2745,4.9821,5.47275,7.08575,-13.94862,-12.76939,-11.0061875,-5.02626,0.133333,235.07515,315.9567,0,-102.9025
1,6.25,-0.288336775,-55.7309,-8.735256,-3.7553395,0.212420725,0.0338300725,10.407645,100.6439,421.0082,5.463016,0.146721775,0.13088675,0.0332931375,0.0664733425,1.464,56.2835,4.9336,5.42495,6.97245,-13.90948,-12.984705,-10.73565,-4.958742,0.063333365,235.41115,315.77815,0,-101.45955
1,6.75,-0.2988687,-34.5167,-16.0748475,-3.201965,0.356763975,0.03526485,9.869495,100.65545,420.19595,5.506482,0.14958825,0.143290875,0.043536375,0.06606907,1.2085,58.7645,4.8752,5.3749,6.85915,-14.038315,-13.229835,-10.8766625,-4.8012,-0.0666667,235.03575,314.741,0,-102.1027
1,7.25,-0.26887135,-48.17646,-17.34443,-5.0920025,0.34104845,0.038296745,9.4854545,100.671925,421.7769,5.518638,0.180999225,0.1550656,0.0395878225,0.0788219775,0.92735,58.33,4.77975,5.3028,6.7636,-14.05875,-13.3315,-11.0089875,-1.3615925,0.193333335,234.14015,313.2962,0.82809185,-98.44545
1,7.75,-0.1925365,-38.571925,-7.15783875,-3.265025,0.36670965,0.033297775,9.33567825,100.700225,424.352875,5.255117,0.16941275,0.13476505,0.0404390075,0.0744971475,1.1324,59.972,4.7109,5.2365,6.6633,-13.81652,-13.682295,-11.1045125,3.994746,0.59,233.55075,314.174,8.752619,-63.8752
1,8.25,-0.2398003,-30.58054,-9.136592,-2.332103,0.38855285,0.039856505,9.4745805,100.759175,424.23,5.7191325,0.172363625,0.143228125,0.05455833,0.0743741175,1.33645,56.6955,4.7193,5.2143,6.5457,-13.82378,-13.830625,-11.176225,10.900266,1,234.00945,317.9765,24.454925,-18.68045
1,8.75,-0.219003275,-33.90835,0.0942085500000001,-2.189754,0.43789605,0.0499068525,9.8083575,100.80135,423.35895,5.750256,0.1579976,0.15741875,0.06139199,0.072623555,1.904625,53.01275,4.658075,5.224025,6.4032,-13.79979,-13.81896,-10.8197,17.25248,1.46166975,234.900275,323.721725,38.6845275,4.18843325
1,9.25,-0.2545172,-35.882255,1.219759125,-1.537761,0.2223805,0.044911785,10.58299,100.81495,421.9775,5.8192875,0.1571539,0.15778995,0.0839625,0.06815596,2.728675,48.568,4.761575,5.3027,6.332775,-13.4233675,-13.4411725,-10.764375,17.5731225,2.39000025,236.56825,328.74475,43.118475,12.521171
1,9.75,-0.3669194,-31.115735,-2.520755,-3.33145,0.3136913,0.0476418,10.833935,100.86,421.5024,5.767385,0.20217775,0.1992924,0.080234105,0.083128125,3.49565,45.486,5.0348,5.433325,6.345475,-12.6223325,-12.170975,-11.93035,38.8259975,3.06166975,238.034075,333.8838,83.37528,31.97214
1,10.25,-0.32214295,-55.50575,7.4237615,-6.559316,0.31217455,0.05143657,11.92794,100.89145,420.67185,5.8561525,0.1994719,0.2231187,0.099419845,0.079959165,4.00215,43.78175,5.407025,5.638275,6.3874,-12.55591,-9.98750225,-11.0451,61.0671875,3.97999975,239.93835,340.467,122.6994,37.7367
1,10.75,-0.3644091,-30.955025,4.733109,-7.031401,0.20524515,0.036911095,11.96409,100.88035,419.9902,5.85259175,0.2192034,0.2186849,0.09056071,0.101624555,4.308325,43.05675,5.819775,5.894875,6.453825,-12.5007975,-9.37298475,-10.82708,73.809065,4.23166975,242.2067,343.845675,151.802525,45.832575
1,11.25,-0.30423405,-37.8524675,6.418841,-5.816329,0.3563863,0.0426755325,13.57983,100.855,419.15525,5.717029,0.1803267,0.1944828,0.09641323,0.09294771,5.3653,41.359,6.2083,6.2638,6.549,-12.33769,-9.151611,-10.61475,56.47415,4.62667,244.6377,349.0436,125.451,45.43046
1,11.75,-0.36987435,-36.1608125,3.2728176,-2.58584375,0.233621775,0.04665515,14.707605,100.837625,417.430925,5.588399,0.205510125,0.225518875,0.1074636,0.10820424,6.025475,40.51175,6.464075,6.494325,6.682375,-11.89842,-8.821772,-8.59631175,49.4354875,3.19499975,245.999325,349.9749,108.254725,33.203015
1,12.25,-0.3081504,-44.23753,6.519444,-3.561688,0.515596275,0.04622123,15.2216025,100.81355,416.29605,5.683964,0.234089175,0.2047744,0.10298714,0.086747985,6.580325,39.3025,6.67725,6.52505,6.8245,-11.204355,-8.2068565,-9.1041015,61.7235525,3.8983305,248.070525,350.28795,129.769125,36.3108875
1,12.75,-0.3476001,-38.205075,14.71049,-1.11351985,0.34335045,0.049764855,16.46474,100.78725,416.5907,5.586385,0.2156019,0.20203305,0.10789,0.10200062,7.025075,37.9475,6.829675,6.768075,6.98385,-10.432665,-7.51209675,-8.780327,81.9767525,5.01666975,250.347525,351.929175,155.812225,50.4093575
1,13.25,-0.3169655,-40.99872,14.0168325,-2.5985005,0.4753239,0.0741865,17.058975,100.7801,416.56745,5.663857,0.23823735,0.2374679,0.11048775,0.07949187,7.3926,36.356,7.1742,6.8079,6.9726,-9.525282,-7.125804,-8.304917,54.25358,3.593333,251.3518,353.56225,119.4551,32.864325
1,13.75,-0.347912625,-44.2345375,13.75852,-4.66721175,0.36127495,0.0607047125,17.24427,100.76865,415.9408,5.67194125,0.23407365,0.2197191,0.1226263,0.075074855,7.4903,36.054,7.4288,6.937,6.9795,-8.502443,-6.698388,-8.268031,45.25131,4.946667,252.0555,353.3977,101.46769,24.13135
1,14.25,-0.326035125,-48.70272,15.2693825,-3.7839585,0.2556118,0.07242924,17.028245,100.7154,415.292525,5.48310425,0.2437062,0.2672576,0.1202009,0.06622525,7.5446,37.259,7.5925,7.1325,7.0934,-7.756936,-6.254842,-8.12787075,39.83492,3.986667,250.7623,353.6246,90.88049,13.85655
1,14.75,-0.29229965,-51.27175,12.5823125,-3.20333275,0.331545975,0.061894075,16.8879875,100.7059,415.72285,5.6072465,0.24606725,0.2234599,0.115129425,0.071687245,7.790125,36.195,7.842,7.3575,7.140875,-7.13295125,-5.80241625,-7.88525,54.2666875,4.04166375,251.735,351.933,110.7970375,28.9805
1,15.25,-0.283383225,-52.0664275,11.73828,-1.87830675,0.3345274,0.0488109825,16.968945,100.729925,415.9161,5.66163925,0.23327575,0.2295264,0.0744832925,0.05636467,8.0929,34.503,8.0058,7.5938,7.2057,-6.43556,-5.667742,-7.3581955,38.4021,3.39333,251.4099,353.2254,82.55765,13.1923575
1,15.75,-0.28039325,-50.400365,9.76410275,-3.438868,0.30128845,0.04900638,17.05898,100.7564,415.67415,5.884119,0.17212365,0.1858814,0.0745448,0.05255032,7.8788,36.522,8.0452,7.7735,7.3192,-5.781402,-5.503226,-6.88237625,19.64741,2.346667,252.0074,352.354,44.40249,-10.4046
1,16.25,-0.2562667,-56.14475,5.53003875,-2.137766,0.339125025,0.05014952,17.45884,100.78415,416.110125,6.311426,0.18858885,0.15747375,0.070080935,0.04785355,8.0612,37.594,8.0134,7.7833,7.4098,-5.494287,-5.14032,-6.731554,11.372859,1.460003,254.2885,352.128825,27.10693,-44.0099725
1,16.75,-0.2094995,-52.08394,1.78889,-1.200074625,0.38961225,0.03453089,17.85566,100.78435,416.2214,6.584276,0.15706745,0.11212115,0.04934028,0.048176155,7.8576,40.606,7.895,7.7499,7.4767,-5.215336,-4.79194,-6.504918,2.783195,0.6600003,253.7192,351.7462,6.205452,-91.09463
1,17.25,-0.2023257,-59.293905,-4.12408,-2.1606975,0.43536565,0.040265945,17.075505,100.75905,416.4665,6.605062,0.13400075,0.11016215,0.0283889,0.06234094,7.482625,48.14375,7.7305,7.671875,7.5205,-4.97756875,-4.46976125,-6.233605,-4.0978975,-0.2,253.34775,349.0754,0.419287,-105.6867
1,17.75,-0.212409,-57.11785,-4.45854875,-3.8487355,0.39681665,0.030250075,16.885145,100.76795,418.8758,7.14036,0.12206155,0.1201978,0.031832785,0.062768805,6.8095,50.513,7.5227,7.5634,7.5432,-4.748778,-4.143552,-5.93443,-6.166544,-0.133333,251.8736,338.60325,0,-113.77775
1,18.25,-0.215337225,-62.55111,-1.828863,-1.8262765,0.200772,0.03073935,16.808265,100.775175,418.881475,6.489078,0.128259875,0.122262025,0.03058856,0.073177135,6.4564,50.734,7.266,7.3996,7.5244,-4.572597,-3.904838,-5.66884875,-5.648915,-0.07333333,250.1671,334.472,0,-112.92625
1,18.75,-0.29914855,-52.7470175,-11.2591125,-4.19305175,0.22029585,0.0314677275,16.59333,100.764375,417.84795,6.770896,0.13703455,0.118880575,0.033911325,0.0620801475,6.3248,50.678,7.1654,7.2432,7.4937,-4.442084,-3.780647,-5.37541325,-5.55139,0.05333336,250.2015,333.7937,0,-110.8222
1,19.25,-0.268721125,-65.487,-5.05336975,-4.711446,0.2423769,0.03463126,16.342375,100.77165,420.52025,6.587098,0.1626095,0.1264817,0.043653225,0.06308836,5.9797,51.471,6.8874,7.2457,7.457,-4.25775,-4.227421,-5.08565775,-5.47637,0.12666637,248.8817,330.6825,0,-109.4373
1,19.75,-0.3793778,-73.9125175,-6.01968425,-2.791905,0.239992525,0.037673695,15.6771475,100.768,420.0442,6.6877105,0.137478875,0.125034,0.0426401825,0.0661599575,5.366,49.776,6.9037,7.0282,7.4081,-4.145191,-4.43548,-4.984423,-5.423856,0.0666667,249.8913,333.0545,0,-110.2396
1,20.25,-0.3135224,-80.7501,-5.82231,-5.073325,0.271874725,0.037203295,14.7998425,100.7049,419.5778,6.30648725,0.160135375,0.132568025,0.038635345,0.0706375125,5.4368,53.22,6.9283,6.9741,7.4015,-5.003262,-5.640321,-4.94262075,-5.483872,0,247.866,321.909,0,-108.3144
1,20.75,-0.332962525,-63.34483,-3.45953475,-6.37902625,0.282802275,0.02696188,15.127255,100.66465,419.6314,5.952776,0.15837145,0.111032,0.0320383775,0.082896755,5.448,55.583,6.9054,7.001,7.423,-5.820553,-6.396774,-4.7885265,-5.10128,0,247.2132,320.3086,0,-109.745475
1,21.25,-0.3367605,-73.17171,-7.87817,-7.244876,0.2971191,0.02644181,14.926845,100.68945,420.778125,5.7623175,0.1731654,0.120880225,0.0363334175,0.070203835,5.1415,55.3,6.7125,7.0222,7.4532,-6.965746,-7.079032,-4.71557175,-5.131287,-0.0933333299999999,245.9926,326.600875,0,-106.707375
1,21.75,-0.194159525,-57.413695,-5.9802515,-3.0086675,0.241294675,0.035881065,14.808845,100.701575,421.6242,5.68175625,0.133768625,0.144290875,0.0370553975,0.0833146575,4.5387,56.649,6.5202,6.9548,7.4278,-7.430669,-7.601614,-5.9627,-5.258812,-0.0199999999999999,245.1959,324.1999,0,-108.115475
1,22.25,-0.1814485,-49.1267725,-9.7598165,-4.4038525,0.25002835,0.030126115,14.8515675,100.653425,421.7274,5.7900925,0.155031225,0.140660275,0.036657425,0.075282405,4.4051,56.502,6.3561,6.7771,7.3452,-8.027737,-8.211288,-5.7303275,-5.423856,-0.0666667,245.1174,321.894,0,-106.547025
1,22.75,-0.336187775,-60.7445875,-6.60904,-5.23795875,0.37023595,0.0331385375,14.870465,100.6722,422.26405,5.86796,0.16578975,0.135118575,0.0427419775,0.074792615,4.4761,56.361,6.2148,6.6359,7.3086,-9.411095,-9.05,-6.389345,-5.10128,0.06000003,244.7193,320.70805,0,-104.201525
1,23.25,-0.291142775,-58.32361,-7.436045,-6.6168875,0.34174835,0.03805161,14.71831,100.683375,422.733925,5.984737,0.142175725,0.1496953,0.03972255,0.0664103375,4.3828,54.262,6.1333,6.5395,7.2949,-10.65744,-10.04359,-6.95205175,-4.958742,0.0666667,243.7404,321.03825,0,-104.461
1,23.75,-0.27893635,-69.8401,-5.9478975,-4.82226,0.1644407,0.05378165,14.0484825,100.6833,422.0295,5.840902,0.190830725,0.149366075,0.03813229,0.07521123,3.6232,53.37,6.07,6.4792,7.2469,-11.75203,-10.56455,-6.17828125,-5.191294,-0.2066667,242.2183,321.3855,0,-104.255375
2,0.25,-0.1926148,-55.0677725,-12.4135,-3.22323475,0.34275,0.02905748,12.44156,100.65355,420.1525,4.91816525,0.17994095,0.1645593,0.03369984,0.077655415,2.93875,52.578,5.8812,6.6327,7.6937,-17.25609,-14.6831,-9.72048175,-5.333832,0.056666715,237.60105,322.8468,0,-113.0156
2,0.75,-0.1586024,-60.3085525,-19.653805,-5.208885,0.21944735,0.032783945,11.619865,100.64395,420.10875,5.179208,0.17787555,0.15687485,0.03601052,0.092983645,1.9691,54.791,5.6366,6.40295,7.5629,-18.284665,-15.420165,-9.727837,-5.187543,0.133333,236.31665,321.0302,0,-106.6264
2,1.25,-0.1582094,-57.7692625,-11.8308185,-4.0048325,0.26980175,0.028005885,11.9863,100.6447,419.1255,5.071085,0.1692593,0.16170055,0.041261285,0.087102325,2.43935,59.414,5.4831,6.3117,7.75665,-17.497515,-16.16856,-10.66883,-5.296322,-0.133333,236.42075,322.405,0,-107.5839
2,1.75,-0.14346735,-51.31612,-12.9729075,-6.64843875,0.43652105,0.03862104,11.84753,100.65195,419.4925,5.21733275,0.18327545,0.16407025,0.03026961,0.076326255,2.38625,61.024,5.31595,6.1372,7.6097,-17.50898,-17.08628,-12.2041,-5.210049,0.056666695,235.3305,321.36915,0,-106.10355
2,2.25,-0.13781045,-40.4227,-10.007682,-7.55173175,0.24009015,0.0338104,11.542215,100.6773,419.5753,5.089326,0.1584388,0.1705916,0.030809755,0.073669765,2.36745,63.2545,5.16485,5.9711,7.4684,-17.432325,-17.575,-12.926275,-5.1125315,0.123333055,236.9551,319.91935,0,-105.0407
2,2.75,-0.13439855,-48.62515,-6.539494,-1.62358175,0.36453585,0.039272995,11.823835,100.6778,420.7048,5.026624,0.1665466,0.14812725,0.03616426,0.07913042,2.13455,64.2,5.05515,5.81625,7.3332,-17.30344,-17.929875,-13.57704,-5.1125315,0.11333305,236.43695,318.6965,0,-106.017875
2,3.25,-0.122658375,-49.92114,-6.30256275,-2.208567,0.15166045,0.04047662,11.274185,100.66645,421.28665,5.3572425,0.19610195,0.1505848,0.04491295,0.091781325,1.79615,63.9255,5.0158,5.6845,7.20095,-17.426605,-18.107265,-13.765595,-4.812453,-0.010000005,235.09385,317.6032,0,-105.490025
2,3.75,-0.11697665,-40.435525,-9.9117985,-1.9727565,0.28644275,0.041758025,11.02709,100.66955,421.1148,5.181342,0.16756825,0.145574,0.037504565,0.07401247,1.7251,64.185,4.88035,5.5769,7.07235,-18.08154,-18.16934,-14.0184025,-4.9849975,0.11333305,233.90975,316.8138,0,-104.3413
2,4.25,-0.17325855,-51.19476,-13.97144,-5.1308615,0.2667999,0.0422364,10.625175,100.69135,421.584,5.071726,0.1755786,0.17088125,0.036616565,0.08275064,2.0205,63.5675,4.70755,5.44975,6.94415,-18.65496,-19.024175,-14.2746125,-5.037513,0.17,236.617,316.50605,0,-104.2748
2,4.75,-0.1897192,-58.21527,-13.679525,-1.98225,0.32153115,0.02505523,10.346555,100.67235,421.4238,4.959603,0.166516,0.1149613,0.03108579,0.080340155,1.51465,63.6575,4.55475,5.36865,6.81755,-19.07745,-19.780615,-14.59635,-4.887473,0.056666695,236.22505,315.433625,0,-103.4895
2,5.25,-0.229968625,-50.181055,-9.2596425,-4.9291745,0.34451245,0.0287557,9.7514155,100.60745,421.917625,4.7679725,0.1914237,0.14629175,0.033537045,0.06478163,1.1261,64.8545,4.3906,5.23045,6.6901,-19.488555,-20.30081,-14.68852,-5.0600175,-0.0666667,234.70055,314.5154,0,-103.3244
2,5.75,-0.1688751,-78.947225,-5.81088775,-3.05926125,0.37807415,0.0308434,9.5509515,100.4827,420.998625,4.76244675,0.15412635,0.1445126,0.03735048,0.06826229,1.09015,65.017,4.2221,5.10545,6.57715,-19.88988,-20.629825,-15.116765,-4.9212305,0.056666695,231.3795,314.4282,0,-101.7028
2,6.25,-0.21288315,-53.808375,-12.775905,-8.188585,0.2131865,0.02956834,10.0198105,100.49645,421.859,4.82571275,0.17549375,0.1283287,0.02975469,0.069830325,0.7054,65.9795,4.04535,4.9751,6.4831,-20.19086,-20.86449,-15.04797,-4.707425,0.11333305,230.5457,314.0955,0,-101.1953
2,6.75,-0.190445875,-40.18125,-7.623762,-4.2455225,0.25429,0.04239169,9.55535,100.507,421.668875,4.88296725,0.14082985,0.15653965,0.031924575,0.08869336,0.5014,60.001,3.926,4.8404,6.4032,-20.45435,-20.608035,-15.770505,-3.687173,0.37,230.06325,313.614425,0,-100.590525
2,7.25,-0.16737175,-44.429515,-4.93373,-4.573871,0.2069347,0.027065945,8.593297,100.54245,421.974175,4.90663625,0.1768018,0.1487738,0.03751226,0.08162971,0.4508,59.6295,3.8458,4.70925,6.3311,-20.70796,-20.633065,-15.8729075,0.88897215,0.58999995,229.3232,314.0793,2.72537,-77.787615
2,7.75,-0.199759375,-39.9747475,-9.404046,-4.319686,0.1617613,0.03406588,9.475267,100.5723,421.42725,4.8879245,0.17782505,0.1552446,0.04017319,0.07969822,0.96385,59.2495,3.79915,4.62565,6.2964,-21.00003,-20.99998,-16.26723,8.019501,1.1899995,230.3028,316.26145,15.660405,-34.3943825
2,8.25,-0.241504,-41.609375,-1.7502842,-4.886354,0.3213881,0.04671194,9.9163885,100.62015,420.989625,5.019445,0.20835975,0.15352755,0.07450707,0.077435995,1.7373,56.2625,3.90795,4.6654,6.281,-21.24473,-21.377415,-16.7008225,20.30382,1.7133305,232.0959,320.4056,40.031475,10.75972
2,8.75,-0.354238375,-38.5180775,-1.53022225,-5.23193825,0.28360045,0.0386300375,10.830385,100.68595,419.5542,5.076586,0.2030376,0.18294925,0.08790769,0.10031527,2.8999,51.2605,4.32445,4.8229,6.26425,-21.15658,-21.28146,-16.7934825,29.75994,2.8900005,233.95775,326.75205,62.976975,27.0459225
2,9.25,-0.37431425,-34.2586475,9.457737,-8.153801,0.3684161,0.058444885,11.73677,100.7052,419.2741,5.103585,0.2411894,0.22404745,0.098995645,0.08257438,3.97945,50.2185,4.72375,5.08245,6.26265,-20.580715,-19.88309,-16.4656,42.040525,3.97,236.2436,332.61295,84.056605,36.633485
2,9.75,-0.326299,-26.3201625,2.342864,-8.4678245,0.3975689,0.0612902675,12.432025,100.7393,418.45875,5.17498,0.21133495,0.19445865,0.09797072,0.10667898,4.823,47.516,5.30025,5.34445,6.28555,-19.256935,-16.89836,-14.27705,59.201075,4.3500005,239.19875,338.4535,112.767235,50.43161
2,10.25,-0.3885086,-26.53353,7.95547,-4.2400095,0.3459977,0.05294076,13.219435,100.7146,417.619425,5.1530415,0.2383569,0.22566245,0.098914385,0.089267485,5.792,45.1125,5.9074,5.8123,6.3592,-17.13379,-13.94033,-12.7090475,44.09979,4.53333,242.56665,344.650625,100.00018,30.0430975
2,10.75,-0.42030735,-30.533075,17.463385,-5.0871895,0.3570104,0.04591461,13.576185,100.73345,416.7166,5.21463175,0.2478362,0.251898,0.10058559,0.11982446,6.2579,43.5435,6.1864,6.03895,6.48635,-14.39474,-13.302405,-11.78442,65.09749,5.1299995,245.5651,346.602,122.7152,33.742
2,11.25,-0.39719175,-25.93465,22.7563,-5.1487595,0.37576805,0.04601225,13.649895,100.71405,415.02275,5.196645,0.223683,0.26962315,0.12350155,0.13283335,6.64665,40.839,6.53935,6.39265,6.5816,-12.43964,-10.8169,-11.06556,66.75916,4.43667,247.29555,349.955825,131.31015,33.087875
2,11.75,-0.4330824,-26.42966,28.69587,-3.756215,0.5197612,0.0665150625,14.40689,100.68785,414.6329,5.2831205,0.3196678,0.316548,0.12921905,0.15459,7.0151,39.4875,6.69115,6.7304,6.71605,-11.04565,-9.3508045,-9.96719,66.159005,5.0300005,248.5964,353.1467,148.909865,24.971924
2,12.25,-0.5387585,-23.97752,41.0994875,-2.42936575,0.3681775,0.06359851,14.83014,100.6612,413.355,5.3147995,0.34601535,0.3320053,0.1416932,0.17902465,7.52555,38.6215,7.0254,6.99,6.8352,-10.208025,-7.7282265,-8.728277,58.3421,5.63667,249.6229,355.391475,129.76945,38.022885
2,12.75,-0.600805975,-28.01209,45.2135,-3.136975,0.3499683,0.05531507,15.328705,100.6106,413.6764,5.333229,0.3016539,0.3282379,0.13514795,0.1568285,7.9546,37.148,7.378,7.21755,6.8728,-9.2145225,-6.687098,-7.6795055,69.894955,6.3899995,251.2283,356.960625,155.0631,47.4208025
2,13.25,-0.693267225,-38.32265,50.8693,-4.64987625,0.32740285,0.065021995,15.984395,100.5503,412.2575,5.27873,0.3135637,0.37242215,0.1400236,0.1260274,7.8522,36.5525,7.70385,7.47835,7.0325,-7.712884,-5.838714,-6.6745875,59.163515,5.326669,252.0189,361.9393,124.43395,38.43276
2,13.75,-0.53056975,-41.7951625,60.74294,-1.6019255,0.2853123,0.06531911,15.866805,100.4862,412.7484,5.268326,0.37303765,0.38413155,0.1449707,0.13993005,7.7724,36.2205,8.027,7.74445,7.3406,-6.559547,-5.3854855,-6.336065,72.71946,5.5366695,253.21455,364.59,150.04235,32.07116
2,14.25,-0.5300713,-36.16063,52.341895,-2.36131875,0.51141205,0.07458834,15.512135,100.4438,411.8775,5.240836,0.4240872,0.3181784,0.14685675,0.1243561,6.8323,35.0055,8.4465,8.0454,7.6371,-4.9861365,-4.92097,-5.831152,84.699945,6.293331,255.17285,357.32965,172.79855,27.09596
2,14.75,-0.424893675,-38.238075,18.623425,-1.12542,0.37935665,0.0809625625,16.456165,100.50335,412.21785,5.095059,0.3808355,0.32251085,0.14444065,0.1288688,8.3798,33.3915,8.8145,8.315,7.83815,-4.1492625,-4.355645,-5.49098175,58.04574,6.0600005,255.3205,364.035,132.47405,28.7649
2,15.25,-0.455755225,-40.259035,57.2871125,-1.87902375,0.32168185,0.0652574375,16.70974,100.51015,411.83105,4.9070425,0.3143972,0.31666645,0.1376627,0.12761755,8.4255,33.156,9.0375,8.621,8.0004,-4.1011415,-3.774197,-5.25328,37.7419,4.3899995,254.45845,363.9079,92.7463,11.5659
2,15.75,-0.522615625,-51.101475,31.565735,-1.4526905,0.480199825,0.053391585,16.56178,100.4879,411.471,4.983415,0.2747324,0.28838025,0.1235079,0.09141407,8.3095,32.625,9.085,8.8465,8.17605,-2.590542,-2.9959675,-4.9254125,31.245285,4.5133305,254.7653,364.1662,62.578625,-4.105392025
2,16.25,-0.431768,-66.50985,37.20042,-2.01191,0.48748035,0.07044399,16.635975,100.50325,411.9735,5.109955,0.27706705,0.2449301,0.10637313,0.09344106,8.12435,32.7835,9.1875,8.894,8.3675,-2.195758,-2.4749955,-4.610655,22.415605,3.3800005,253.2076,359.47675,45.26205,-24.7201
2,16.75,-0.3847485,-69.78859,33.22487,-1.1321416,0.450857,0.03967802,16.540665,100.50845,411.229,5.31193,0.21921965,0.1993791,0.092369805,0.07738527,7.96205,33.132,9.2495,8.935,8.4365,-1.9282255,-2.0685495,-4.252462,11.991736,2.646669,253.0833,359.5568,26.41513,-62.77582
