DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH
3,17.25,-0.222598,49.1486,24.566575,2.05218,2.5062475,0.859804,12.21555,418.05725,5.54615,1.6054875,1.16139,0.96805725,0.1913255,170.3544,26.535675,325.53955,353.787875,8.1675,74.9475
3,17.75,-0.212353,14.69105,28.3177,2.29118,2.22873,0.841808,10.99355,418.3835,5.36648,1.47177,1.10061,0.8885095,0.165628,95.40675,17.01786,323.9663,352.2786,8.06,76.8425
3,18.25,-0.15387575,-6.76833,19.467125,2.450915,2.3204125,0.75102925,11.2473,418.25175,5.23738,1.3879875,0.9565395,0.80837675,0.25121075,42.170775,9.25207,322.91955,348.898625,7.88825,77.3025
3,18.75,-0.0858,-6.730595,12.3141,2.77352,2.0328475,0.68813425,9.64537,418.39525,5.09004,1.214775,0.85924975,0.77187725,0.247323,9.93976,3.11649875,322.9682,343.4556,7.523,79.545
3,19.25,-0.0577,-6.46709,14.180475,2.24819,1.9674775,0.615214,9.23751,418.58,5.01277,1.18442,0.875716,0.691028,0.240903,-0.442925975,1.88769125,318.147375,339.848875,6.923,79.91
3,19.75,-0.0398,-5.86921,13.7195,2.89104,1.85787,0.55367,8.8185,418.548,5.186975,1.06271,0.749953,0.606444,0.22676,-1.019326,1.9141985,316.399625,339.28825,6.59375,80.2075
3,20.25,-0.03305,-6.287185,10.357,2.68863,1.5759175,0.56704475,8.8432325,418.63875,5.27033,1.017325,0.826591,0.59842925,0.230594,-0.918571,1.914217,317.5925,338.399225,6.421,81.1
3,20.75,-0.047775,-4.8136675,12.0572,3.04533,1.76738,0.51977275,8.8807525,418.85225,5.2964975,0.97643975,0.77685175,0.58985675,0.243455,-1.060968225,2.25021925,323.204075,337.216125,5.98125,82.075
3,21.25,-0.0308,-4.117495,8.11272,2.6161425,1.7118,0.462643,8.32142,418.738,4.979255,1.0133,0.744528,0.554285,0.24212575,-1.18683075,2.39373875,322.789275,337.42475,5.927,83.475
3,21.75,-0.020375,-3.78228,9.96727,2.7941,1.7115925,0.52808225,8.0090875,419.4175,5.01972,0.95838425,0.759057,0.55244525,0.234981,-1.02798725,2.518859,323.683125,338.1861,5.693,84.6
3,22.25,-0.0176,0.0186,9.6497725,2.6279525,1.80047,0.515533,8.010725,418.892,5.0205225,1.02878,0.778295,0.608815,0.23054625,-0.936861675,2.61527925,323.2293,337.830625,5.35075,86.65
3,22.75,-0.02765,-3.26443,11.7297,2.84235,1.913905,0.5317305,7.623125,419.412,5.10953,1.064135,0.89012975,0.6153605,0.244224,-0.6943977,2.5564715,323.964075,337.386325,5.488,85.425
3,23.25,-0.0169,-2.384015,10.4721,2.75016,1.88981,0.607659,7.7240275,419.363,4.76759,1.09323,0.886556,0.671962,0.239597,-1.09402875,2.50509475,324.745425,336.6557,5.37975,90.2
3,23.75,-0.0178,-1.3109125,6.146845,1.8968675,1.87811,0.596436,7.49276,419.3915,4.695245,1.1656,0.875997,0.672087,0.255005,-0.879470875,2.63861875,324.9224,334.70215,4.62025,90.375
4,0.25,-0.028,-8.711465,30.5618,3.9455875,1.970625,0.57988375,12.68925,423.636,7.8051,1.113665,0.80814375,0.717958,0.280917,-0.698300675,2.40003775,333.387425,355.21465,9.0125,89.825
4,0.75,-0.02535,-8.76894,25.9133,4.3987925,1.73386,0.5333415,12.718375,422.899,7.8051875,1.1111475,0.80003375,0.649524,0.26652225,-0.74686765,2.37593775,333.670525,355.368725,8.965,89.8
4,1.25,-0.020375,-3.9340425,22.00855,3.8417625,1.734315,0.52554425,12.3632,422.95025,7.775195,1.0335375,0.809822,0.670651,0.255378,-0.77451955,2.2542805,332.1546,354.876925,8.925,91.15
4,1.75,-0.0309,-4.79655,24.450325,3.683985,1.77001,0.486587,12.2368,423.245,7.874115,1.0334675,0.77018375,0.64374375,0.2775445,-0.862727275,2.4969055,333.22185,354.3757,8.88,91
4,2.25,-0.0192,-4.52243,20.67905,4.4530325,1.75856,0.544579,12.4188,425.113,7.99793,1.00166,0.773158,0.619922,0.25570625,-1.016492,2.42302675,331.946475,351.940575,8.465,91.425
4,2.75,-0.03,-4.50836,14.595125,3.964235,1.73347,0.528936,12.0661,423.4195,7.345285,1.03544,0.75314,0.653526,0.273824,-0.615108625,2.365375,335.42665,351.418425,8.2305,91.025
4,3.25,-0.0357,-5.8067,21.766375,3.787835,1.65057,0.546466,11.9708,423.7375,7.727415,1.07082,0.824626,0.644944,0.20378975,-0.818385575,2.24685425,336.282425,350.768675,8.00725,93.625
4,3.75,-0.0276,-3.738055,20.66745,3.6775825,1.8459375,0.52334775,11.4091,423.647,7.3576475,1.110955,0.8286045,0.65834875,0.2057475,-0.6722063,1.93781375,329.8054,350.26585,7.9425,93.35
4,4.25,-0.0383,-5.5071,18.7407,3.351765,1.75898,0.486318,12.1745,422.8695,7.28386,1.04903,0.820455,0.606532,0.196027,-0.6450937,2.01259325,333.05015,350.0887,7.9855,93.2
4,4.75,-0.03585,-3.7078675,15.175625,3.2428475,1.952925,0.52499125,11.5788,423.379,7.2378,1.147455,0.96758,0.64446525,0.1959225,-0.561618075,1.79248325,334.756925,348.5371,7.68775,94.225
4,5.25,-0.0422,-6.78973,19.2745,3.8524875,1.92214,0.527358,11.3146,423.42425,7.34299,1.17463,0.905923,0.71012,0.251327,-0.573399175,1.7653205,334.345625,348.48355,7.515,95.2
4,5.75,-0.0433,-4.39892,33.98405,3.64062,1.82581,0.545862,11.4403,423.853,7.24815,1.08864,0.827746,0.648469,0.227018,0.09647592,1.88411625,334.423125,349.864675,7.5595,94.95
4,6.25,-0.03975,-0.63581275,23.4916,2.66124,1.8962575,0.5547715,11.24,424.7515,7.664625,1.11213,0.8033825,0.66268525,0.2263235,12.2779875,2.97735975,333.318175,348.6591,7.77625,95.1
4,6.75,-0.0599,1.60628,45.065075,3.1211375,1.84124,0.552952,11.3067,428.026,7.3279275,1.16501,0.926596,0.700274,0.219056,58.7146075,5.67363975,334.829025,350.7263,7.95875,96
4,7.25,-0.0988,19.3525,52.6472,3.03644,2.10347,0.610549,11.9294,430.1725,7.22995,1.26222,0.959808,0.758005,0.25288,160.42235,10.9974325,334.913725,354.5071,8.132,95.1
4,7.75,-0.133081,55.7898,54.0697,3.4184275,2.3265525,0.749423,12.38315,427.2635,7.626365,1.37953,1.12794,0.834812,0.301227,235.784125,16.8246875,334.438,356.596475,8.195,94.175
4,8.25,-0.16564775,105.06075,50.79615,1.970295,2.7232025,0.828181,12.9621,426.9615,8.04287,1.5959075,1.1982425,0.911489,0.325294,339.331175,26.2200375,337.5935,359.4954,8.375,93.8
4,8.75,-0.210969,108.287,66.330175,0.44503025,2.779405,0.907278,13.334975,419.71225,8.241405,1.74531,1.20291,0.988613,0.39243725,455.03175,34.7488375,339.7286,362.949625,8.765,92.05
4,9.25,-0.24202975,169.702,72.368875,0.3767685,2.93495,0.903446,14.0888,419.97,8.1661575,1.70006,1.29461,1.0277375,0.420631,533.0476,44.940385,343.897875,365.119725,9.255,89.55
4,9.75,-0.292826,215.425,79.658225,-0.969114,2.92694,0.96803,15.0675,419.2325,8.0541275,1.77955,1.3449,1.09112,0.50322,613.41305,51.0977,337.183475,373.620925,10.0225,89.4
4,10.25,-0.270387,249.7965,88.81925,-1.1053375,2.97109,0.97194,16.479425,419.87,7.947235,1.79321,1.38206,1.0981,0.50621975,731.5215,65.7800725,339.06345,384.114275,10.975,86.95
4,10.75,-0.312093,231.298,91.4269,-2.553445,3.0105125,0.9616845,17.06395,418.98575,7.8437825,1.9758575,1.4427875,1.141015,0.4995075,787.729525,73.034575,338.888325,391.080975,11.81,84.675
4,11.25,-0.360477,280.335,103.4355,-3.0914025,2.99887,1.09866,17.5845,418.2155,8.11537,1.9432,1.59869,1.19403,0.566548,830.996725,79.656905,339.365825,395.76405,12.55,81.75
4,11.75,-0.378442,273.065,120.044,-2.37418,3.07169,1.0179,17.8185,417.5505,8.38954,1.9754,1.54206,1.11894,0.57427775,883.40765,88.16367,338.54445,405.32395,13.335,81.15
4,12.25,-0.314489,325.701,124.487,-3.4652,3.12365,1.04924,18.6173,418.482,8.5751025,2.00143,1.55303,1.13141,0.58962875,887.060825,89.4995575,339.512675,408.0048,14.0225,77.24
4,12.75,-0.329635,321.5965,110.329,-2.868395,3.2666075,1.0258625,18.93,417.81775,8.14795,2.0746475,1.7174125,1.2373275,0.5932505,888.20105,92.3870575,339.375475,409.8904,14.65,73.6
4,13.25,-0.4131315,293.222,106.57525,-2.28336,3.47991,1.0736375,18.8826,417.3415,7.64626,2.0748675,1.6558175,1.245545,0.54199,860.471075,91.771815,342.988975,413.616875,14.995,72.1125
4,13.75,-0.305731,294.95925,108.9705,-1.80627,3.206465,1.06748,19.32065,417.1725,7.7054125,2.061645,1.678795,1.290975,0.558773,777.69075,85.1651,347.73585,410.6864,14.96,76.47
4,14.25,-0.319747,289.6505,102.038,-2.00587,3.3274675,1.03797,19.5799,417.037,7.84597,2.005345,1.5808975,1.19274,0.538996,737.93835,79.158675,347.96055,408.4598,15.47,75.6
4,14.75,-0.351801,258.436,86.8834,-1.55184,3.43012,1.07112,20.1461,417.118,8.08879,2.05702,1.5298,1.19466,0.486741,663.70275,75.709805,349.7178,405.81475,15.54,73.52
4,15.25,-0.3515575,250.306,84.611975,-1.032235,3.1247775,1.099665,19.5351,416.7475,8.340735,2.0961925,1.52852,1.205595,0.469908,578.7665,69.207635,350.07975,404.7032,15.545,75.57
4,15.75,-0.3172795,193.651,68.4092,-0.5913455,3.20467,1.035305,19.58015,417.3085,8.430125,1.974695,1.466105,1.168715,0.43159575,488.1486,59.033485,349.72885,402.27195,15.365,75.62
4,16.25,-0.365916,158.852,78.27975,0.148219,3.260465,1.01128,19.62805,416.949,8.55846,2.035465,1.492065,1.160745,0.3693015,395.3523,51.12356,347.98365,400.67845,15.69,75.365
4,16.75,-0.286255,141.5125,59.685675,-0.3581665,3.03845,0.978605,19.6422,416.5905,8.933585,1.87397,1.332385,1.096305,0.323181,324.6677,41.52675,349.84115,394.7454,15.275,75.405
4,17.25,-0.274288,117.645,48.837475,0.5915675,2.736385,0.8920985,18.8805,416.213,8.7828375,1.75396,1.24115,1.037455,0.2842655,259.83295,32.95634,345.67385,391.01735,14.97,76.59
4,17.75,-0.2324315,52.1463,34.5872,1.3097675,2.7579,0.8958165,18.530825,417.00725,8.4176,1.6512,1.257985,0.9872935,0.20513,156.61535,25.282215,344.81985,387.1595,14.365,77.815
4,18.25,-0.1622035,10.334325,34.8067,2.4459775,2.4545125,0.84294475,18.1768,416.373,8.3837875,1.67981,1.133815,0.899388,0.188487,103.9581,17.67044,346.98895,385.43805,14.085,77.795
4,18.75,-0.120913,-2.11599,31.019125,2.56544,2.31232,0.69324,18.0995,417.4025,8.2077425,1.43673,0.963762,0.794682,0.2763325,47.63044,10.99785,346.63545,382.17,13.705,77.595
4,19.25,-0.0889,-7.75641,19.570075,3.03493,2.2371,0.618112,17.6743,417.153,8.449595,1.25068,0.939525,0.791152,0.2480145,13.18292,5.0653105,342.40085,377.0091,13.37,79.965
4,19.75,-0.0423,-9.71147,16.14665,3.156025,1.94822,0.6225255,16.9294,417.523,8.2452175,1.1945725,0.9421955,0.7661575,0.25435,-0.42909795,2.061369,344.9017,372.55095,12.895,82.05
4,20.25,-0.027075,-8.0610975,16.457225,3.84735,1.81637,0.555267,15.9008,418.452,7.8096375,1.09299,0.8066355,0.66382825,0.28916275,-0.9417385,2.036082,342.17435,369.2206,12.28,87.45
4,20.75,-0.020925,-6.6571075,11.98875,3.000605,1.6855425,0.51664425,15.2588,419.3555,7.71682,0.99832475,0.79744075,0.606508,0.2550735,-0.72790125,2.3013745,342.88745,366.3218,11.915,88.75
4,21.25,-0.02015,-6.05823,12.7381,2.74468,1.6334775,0.497271,14.52155,420.39125,7.517195,0.9842455,0.683589,0.571862,0.274553,-0.73124115,2.304436,344.07595,364.8205,11.25,90
4,21.75,-0.02515,-6.42906,17.8614,4.42653,1.662045,0.496477,13.89395,419.578,7.31595,1.023151,0.775004,0.594606,0.276712,-0.9153345,2.4098,343.7369,361.5055,10.635,91.2
4,22.25,-0.022,-5.14904,22.492125,3.55376,1.6151875,0.49504,14.308575,423.522,7.906055,1.112335,0.806623,0.6135875,0.2830765,-0.75605065,2.2260235,339.17115,360.2221,10.09,92.75
4,22.75,-0.0296,-8.5908,10.8347,3.205785,1.950295,0.53329025,14.129625,424.203,7.455545,1.1514775,0.804764,0.667648,0.2775305,-0.5749498,2.1450525,340.286,358.86335,9.77,93.7
4,23.25,-0.019525,-6.2485125,19.834575,3.20358,1.98865,0.563914,13.807475,423.236,7.31926,1.04003,0.792971,0.697517,0.2909755,-0.9319041,2.061398,338.0279,358.03065,9.6,92.55
4,23.75,-0.0207,-10.26365,26.3021,3.849205,1.91847,0.551911,12.6033,423.277,7.9394025,1.14734,0.800049,0.666007,0.298406,-0.7489284,2.1483475,338.40265,357.906,9.45,91.25
5,0.25,-0.006395,-1.0128835,18.8202,5.23729,1.379615,0.416193,20.975,437.507,13.9599,0.80429,0.6401135,0.5094145,0.37724,-0.678076075,2.36182075,369.302925,392.894125,15.9875,90.9
5,0.75,-0.00546,0.6830525,13.5387,5.876425,1.34676,0.383498,20.7234,437.2825,13.7665,0.824918,0.61611,0.460028,0.40311225,-0.71201415,2.33015925,370.166425,394.403475,16.025,90.3
5,1.25,-0.00302,-0.766225,16.8955,5.79567,1.42573,0.410717,20.510075,437.178,13.8823,0.785605,0.70279875,0.561128,0.38513,-0.63298925,2.525715,367.3919,394.832975,16.0075,91.3
5,1.75,-0.0032375,-1.25604075,18.2981,6.4303025,1.46221,0.42160475,20.322975,440.04225,13.7711,0.84713225,0.657479,0.53953175,0.33801525,-0.805152825,2.4361965,368.12935,394.675125,16.1775,92.475
5,2.25,-0.0038875,0.20084575,20.7891,7.12638,1.42431,0.4425505,19.913625,440.083,13.640525,0.86436,0.671319,0.549357,0.351604,-0.76133485,2.22102325,370.4067,393.61635,15.9275,94.425
5,2.75,-0.0046925,-2.1247625,12.5954,5.94432,1.36669,0.41577375,20.46855,443.062,13.774125,0.88848325,0.628207,0.49668225,0.3616845,-0.44010045,2.44625,370.50505,393.08935,15.77,95.55
5,3.25,-0.009355,-2.0628675,14.688675,6.04815,1.38275,0.405294,19.6394,445.024,14.7119,0.822824,0.636308,0.505585,0.3591015,-0.58558405,2.25823275,374.087175,388.435875,14.915,95.925
5,3.75,-0.00245,-1.87371,16.98035,5.02344,1.41059,0.413503,20.43095,445.48625,14.1916,0.800435,0.635411,0.494022,0.383648,-0.626940725,2.21620225,368.757825,386.547375,14.6225,95.475
5,4.25,-0.0080925,-2.70002,22.05415,4.3112325,1.4095525,0.4113265,19.8303,447.79075,13.7234,0.83865925,0.64327975,0.515706,0.369427,-0.597748625,2.14409625,366.983925,386.97395,14.65,96.45
5,4.75,-0.00878,-1.44072,15.55225,5.391725,1.40113,0.421178,19.9971,447.57425,13.56015,0.891832,0.655883,0.548316,0.3589025,-0.467664825,2.18257025,368.16405,387.2546,14.3775,96.975
5,5.25,-0.015275,-3.449555,15.13255,5.01001,1.26722,0.44376875,19.37905,450.6235,15.028775,0.9217785,0.6982675,0.58596225,0.40578,0.18007755,2.19403525,370.734025,387.0736,14.105,97.575
5,5.75,-0.0132,-2.96088,21.6121,4.98324,1.5572925,0.4324615,19.5852,453.327,14.688,0.94050525,0.67814175,0.539503,0.3918005,11.2057225,3.5750645,374.01985,387.779375,14.2625,97.675
5,6.25,-0.01995,0.95426575,38.505625,6.759955,1.542045,0.4618985,19.3051,453.35475,14.1308,0.9171865,0.7762205,0.635129,0.3964715,48.11171,5.81021825,376.9109,388.8727,14.415,97.525
5,6.75,-0.035375,10.2381275,33.6999,4.9080725,1.53505,0.514426,19.561075,463.885,14.42325,1.0408725,0.7785225,0.6655915,0.344503,122.136725,10.0407475,377.792175,389.3695,14.41,97.175
5,7.25,-0.0657,27.5765,51.4405,5.204775,1.77853,0.596637,20.223,449.135,14.5491,1.14972,0.868457,0.679705,0.383984,184.861875,16.1406875,375.708825,390.763675,14.5,96.8
5,7.75,-0.0788,52.2917,62.504,6.28495,1.803105,0.58321925,20.8099,441.81825,14.60805,1.1741225,0.968628,0.6743505,0.3972855,294.2609,23.23383,376.698475,393.490175,14.9625,94.625
5,8.25,-0.1168345,77.5303,73.7599,1.36169,1.9722425,0.671858,21.15025,436.288,15.482,1.286915,1.0575025,0.787733,0.42519975,389.241075,30.7328375,380.3987,397.4661,15.69,94.4
5,8.75,-0.14928975,140.48075,94.1346,-1.20835,2.21665,0.74603725,23.0532,430.795,15.5179,1.4149425,1.09099,0.87605275,0.4271075,510.665125,41.6179375,382.017475,400.906475,16.42,93.95
5,9.25,-0.213857,167.199,102.43675,-2.65905,2.27518,0.71562,23.75455,427.506,15.160475,1.4748225,1.1614775,0.885355,0.435495,595.800175,51.6748375,382.4266,409.298125,17.43,91.05
5,9.75,-0.26510425,200.387,107.118,-3.649975,2.39266,0.80162275,23.9426,425.57075,15.518575,1.5949925,1.20838,0.929156,0.4646,664.38925,62.06415,382.611625,415.094125,18.0525,86.925
5,10.25,-0.299414,222.72025,125.01025,-4.108095,2.4563,0.856682,24.2222,426.036,15.3716,1.64096,1.30527,0.979064,0.509573,751.361925,72.65191,384.660975,420.9049,19.155,86.125
5,10.75,-0.321107,251.092,145.10575,-4.59372,2.5412,0.87956,24.7862,423.507,15.448475,1.60638,1.32978,0.973085,0.549858,844.666875,83.0736525,386.4408,428.306025,19.885,84.825
5,11.25,-0.306178,302.21925,165.424,-4.8239175,2.54252,0.88626,25.153975,423.918,14.98855,1.69164,1.39231,0.987612,0.5614775,874.22405,92.0335625,386.763225,430.5986,20.0425,82.775
5,11.75,-0.31186,326.4825,167.7265,-4.48,2.5579,0.902131,25.3175,422.089,15.580175,1.68591,1.40788,0.999504,0.624023,915.343075,98.83657,388.9982,435.309825,20.4725,79.825
5,12.25,-0.36469925,308.3975,165.93575,-5.405245,2.61006,0.91008775,25.6725,421.407,14.933,1.6980125,1.41189,1.0204725,0.58025425,951.178775,102.39585,388.448475,437.222725,20.68,78.5175
5,12.75,-0.36747275,328.652,166.65075,-5.0849625,2.43395,0.9230275,25.669875,421.10575,14.9671,1.71764,1.3636675,1.0171675,0.59504375,916.902,100.92555,390.78695,440.1447,21.01,75.3275
5,13.25,-0.40917875,321.067,160.25025,-4.87676,2.71437,0.9456155,25.86475,420.47175,15.14185,1.79197,1.38288,1.0581175,0.59737,894.4989,101.6183,391.43295,439.495675,21.4225,75.505
5,13.75,-0.378593,291.0115,156.41175,-4.32564,2.75622,0.921966,26.1649,419.8085,14.9567,1.76652,1.40088,1.06091,0.5919065,861.778675,98.6310925,391.4479,441.673875,21.7675,74.885
5,14.25,-0.309566,294.725,147.814,-4.82817,2.57064,0.921914,26.4472,420.266,15.056,1.74801,1.39665,1.02482,0.57289,791.296225,93.8659775,390.80265,442.157075,22.0775,73.675
5,14.75,-0.328863,279.8,150.727,-3.40749,2.65917,0.931616,26.3213,419.191,14.9967,1.73386,1.3528,1.0589,0.5357265,806.587,91.475295,392.86085,438.667575,21.6125,72.0275
5,15.25,-0.333463,246.492,125.501,-3.32003,2.63314,0.937547,26.345225,419.211,14.8917,1.74392,1.3168,1.04769,0.5012605,729.71195,87.23376,390.75575,437.47255,21.69,72.98
5,15.75,-0.298436,239.44275,141.356,-1.82835,2.5657,0.934066,26.288125,419.408,14.4216,1.74848,1.3214,1.00674,0.4913655,705.19215,81.6196525,390.24835,436.176225,21.7225,73.005
5,16.25,-0.25652625,213.552,118.59175,-1.6273675,2.5422025,0.86372575,26.206525,419.58525,14.664525,1.674785,1.3000525,1.0082625,0.448645,606.253175,69.2354875,392.4923,436.56175,21.6825,73.5125
5,16.75,-0.3066875,152.3295,99.51205,-0.97997,2.49829,0.8494175,26.1312,419.33675,14.9921,1.672545,1.2445,0.968244,0.3847935,557.612825,61.53391,387.67455,433.060475,21.17,73.92
5,17.25,-0.2523485,129.066,88.7863,0.375414,2.46475,0.8644885,25.8766,420.895,14.4092,1.589735,1.177265,0.924588,0.325794,446.24115,51.2187325,387.8245,428.916175,21.275,75.78
5,17.75,-0.27284125,87.58845,74.739175,1.12872,2.2964075,0.78122,25.26905,419.04875,14.6669,1.47602,1.08625,0.857855,0.260084,361.76015,40.4321175,383.47045,427.3396,21.0975,76.8925
5,18.25,-0.18002875,34.74435,54.460875,1.90876,2.0914375,0.7462715,25.1969,421.1585,14.86795,1.3342525,0.98735325,0.8117925,0.1934405,251.13725,35.385405,383.011525,424.804625,21.01,77.545
5,18.75,-0.110511,5.378255,51.8216,3.5643175,1.93623,0.659004,24.965275,419.313,14.9626,1.20861,0.880517,0.74567,0.2214165,165.2497,27.073265,380.633675,418.6156,20.7675,79.8275
5,19.25,-0.05755,-7.598005,30.0202,3.95922,1.666645,0.5289275,24.28665,422.9925,15.07165,1.02462,0.77337,0.6053795,0.30367,88.4045175,17.1046025,379.7385,415.83905,20.36,80.6
5,19.75,-0.02925,-7.020565,28.21675,4.80995,1.51472,0.453831,23.41635,423.7855,15.20345,0.9051315,0.620233,0.543621,0.336221,30.3112425,8.102516,380.9508,410.36305,19.7575,81.65
5,20.25,-0.0132,-3.4252725,27.6403,5.167925,1.56676,0.4453415,22.71215,426.176,15.2844,0.86002525,0.678619,0.5726045,0.43901025,3.0328795,2.843783,378.204875,405.226875,18.7075,83.55
5,20.75,-0.0046025,-2.888975,18.906325,5.3963,1.4629025,0.42881325,22.850275,427.4885,14.9224,0.8537335,0.63203025,0.501078,0.3802315,-1.22962125,2.28589875,371.6682,402.197475,18.085,86.375
5,21.25,-0.00702,-1.570442,19.1468,5.6271925,1.3372925,0.423887,22.3108,430.326,14.7049,0.827227,0.635546,0.5057355,0.3909175,-1.2955335,2.52722125,367.764575,399.313375,17.6825,86.175
5,21.75,-0.00417,-1.90272,27.311625,5.9064225,1.32931,0.41358,21.928,432.795,14.68795,0.847291,0.613102,0.504406,0.458375,-1.513613,2.71569625,364.769025,397.413475,17.1975,86.525
5,22.25,-0.0036175,-0.71121,21.14185,5.290165,1.26758,0.41685825,21.7324,432.93,14.6351,0.76576075,0.637611,0.53335675,0.3477315,-1.46791225,2.68084,370.25295,395.3441,16.57,88.9
5,22.75,-0.0023875,-1.68797,21.5689,6.32957,1.33251,0.4241385,21.46845,436.626,14.51735,0.84441125,0.661474,0.525447,0.3801245,-1.1649525,2.91029375,364.00115,395.45995,16.3275,89.65
5,23.25,-0.001008,-1.53139,16.05175,5.6893475,1.3792425,0.42635325,21.42665,437.508,14.6219,0.8716075,0.59997875,0.516433,0.359645,-1.0015589,2.93772875,369.3474,393.9767,16.2175,90.2
5,23.75,-0.00226,-0.68443125,16.3914,4.78424,1.28232,0.426448,21.22035,438.29675,14.5435,0.804755,0.616257,0.494838,0.3460375,-0.96645675,2.8533825,366.5267,393.553,16.075,91.425
6,0.25,0.00131875,2.72634,13.4839,6.714815,0.993112,0.24706475,24.497375,451.033,17.153625,0.51223475,0.4124025,0.330216,0.4386425,-1.29928325,2.61611825,386.114775,413.530375,20,96.575
6,0.75,-0.001251,-0.02692,22.326025,8.2926125,1.0324525,0.239462,24.212025,445.154,17.502925,0.529515,0.4365835,0.3327915,0.4420995,-1.27464275,2.62677825,388.366475,413.4147,19.7225,97.65
6,1.25,-0.0005525,-0.978304,25.1209,12.06735,1.104175,0.2322975,24.2109,453.07425,17.45445,0.53012825,0.41991675,0.30997475,0.4125625,-0.67200865,2.5269925,390.374425,411.6968,19.45,98.425
6,1.75,-0.0021325,-0.30102275,10.80995,7.68586,1.082365,0.275725,24.004975,458.8425,17.9407,0.5762315,0.46828925,0.355659,0.4136845,-1.195,2.59971625,389.873575,412.382925,19.3225,98.9
6,2.25,0.0001185,-1.9795225,22.0197,9.33111,0.9864885,0.228709,23.553,459.586,17.594225,0.561162,0.473786,0.3590425,0.440319,-0.71337675,2.5701525,389.08345,409.965875,19.165,99
6,2.75,0.001016,-1.127747,23.85605,9.203615,1.04877,0.2444315,23.8037,467.5205,18.341225,0.558601,0.44552925,0.3494995,0.43424625,-0.781360225,2.63282625,390.583175,409.557525,19.0225,98.5
6,3.25,-0.000886,-1.5403575,19.0733,8.2519125,1.08462,0.28858,23.450175,462.49875,17.690475,0.576386,0.501942,0.355285,0.441592,-0.78153915,2.48535775,389.486875,409.792725,19.135,99.15
6,3.75,-0.0043325,-1.8832275,13.47225,8.03764,1.0554625,0.2864425,23.38865,461.8555,17.689375,0.60647375,0.5036405,0.3771985,0.402405,-0.68751675,2.679099,390.23955,410.352775,19.1175,99.15
6,4.25,-0.0002905,0.1541045,19.477975,9.15392,1.01735,0.28489925,23.1485,453.47425,17.89085,0.633129,0.4340735,0.373208,0.412382,-0.807590825,2.53315275,389.204925,408.480275,18.69,99.4
6,4.75,-0.003385,-2.86414,16.46115,7.8172875,0.97486525,0.27547175,22.85885,460.443,18.00945,0.59315075,0.4537265,0.3509355,0.41713675,-0.560135,2.59888075,387.768875,407.143025,18.4625,99.7
6,5.25,-0.00147,-1.361435,16.308225,8.52369,1.0756,0.299687,22.74435,466.73475,18.18355,0.6025075,0.46101125,0.37148325,0.3778065,4.950062,3.33729775,387.580125,406.52555,18.3575,99.6
6,5.75,-0.0052125,-0.612435,25.78165,7.63801,0.9933665,0.285643,23.1996,470.42175,17.77415,0.563661,0.5161735,0.367924,0.371334,32.5225425,5.235626,388.9291,405.597725,18.2725,99.525
6,6.25,-0.00789,1.6791775,36.335,5.8524825,1.12891,0.339058,23.633575,474.598,17.5697,0.666933,0.613582,0.438794,0.47459925,104.118625,9.17389275,389.0064,406.3985,18.4575,99.6
6,6.75,-0.01965,6.134455,58.378125,5.5378,1.2193475,0.3733895,24.2373,448.318,17.6092,0.77479125,0.62623225,0.46326725,0.41447,188.65795,16.180385,390.771375,410.06045,19.115,99.1
6,7.25,-0.044725,17.3501,68.0895,0.9535965,1.3401825,0.46922025,25.44975,443.24325,17.7822,0.9549515,0.73522,0.567328,0.401131,286.630525,24.6153825,392.967225,414.28405,19.5325,98.2
6,7.75,-0.0671,40.0248,95.7372,-0.215477,1.473645,0.54489225,26.04475,435.93225,18.039075,1.0543475,0.8156765,0.61884,0.403708,378.086575,32.409005,392.032125,418.9906,20.27,95.3
6,8.25,-0.095525,55.2247,119.96775,-0.736777,1.6729025,0.54359675,27.06245,425.87375,18.5904,1.0469475,0.83308975,0.5986785,0.405128,473.855575,41.70613,393.4329,425.03705,21.24,94.025
6,8.75,-0.1312205,94.393125,141.7915,-4.48029,1.741985,0.615556,27.789425,419.99,17.70795,1.107185,0.9253645,0.715005,0.422912,568.70345,51.8726875,394.030075,431.11745,22.115,91.075
6,9.25,-0.1558455,121.80875,178.054,-6.85186,1.905625,0.6788975,28.516425,415.5855,17.57585,1.28799,1.035055,0.763078,0.44951775,657.175125,63.0762425,394.3229,437.155275,22.81,88.5
6,9.75,-0.17155875,143.89325,202.3915,-8.421425,1.99179,0.67227675,28.932625,413.5575,19.56335,1.2783325,1.04742,0.78101375,0.440279,736.806,72.5589925,395.672425,442.280125,23.5025,83.8
6,10.25,-0.176802,189.45775,224.4735,-10.6616,2.02119,0.75605425,29.0687,413.607,19.6332,1.37607,1.13178,0.8231585,0.475053,800.0868,82.4349325,395.796725,446.431025,24.14,82.85
6,10.75,-0.209055,205.037,245.1015,-10.77765,2.02397,0.760593,29.9394,411.758,19.379,1.44316,1.16704,0.833996,0.510044,858.155425,92.2425375,399.758775,451.447225,24.6275,80.75
