DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PPFD_IN,TA,RH
4,0.25,-0.4102835,-7.1430275,-2.092385,-1.36279,1.212675,0.25220875,4.7079975,401.467,2.89691,0.5823445,0.4937915,0.34590575,0.102525,-0.21,4.4869925,40.0946125
4,0.75,-0.391031,-7.0703775,-1.45015,-1.84523,1.237565,0.252926,4.315925,402.1,2.91037,0.519186,0.464293,0.315859,0.11985,-0.21325,4.3311765,40.2807625
4,1.25,-0.3623855,-5.90106,-1.492915,-0.0941925,1.190875,0.24167325,4.2568575,401.484,2.844955,0.557584,0.4299415,0.30571275,0.1075,-0.20375,4.210391125,41.6795875
4,1.75,-0.323546,-6.77026,-3.3252625,-1.749845,1.22995,0.225522,4.2166625,401.32,2.9194275,0.48355025,0.4122085,0.30038475,0.1048475,-0.205,3.894076875,42.55365
4,2.25,-0.2717655,-10.994725,-1.29947,-1.30212,1.22572,0.2356105,4.23681,400.08125,2.9036825,0.485938,0.4489415,0.304092,0.0918,-0.2075,3.468025375,43.883225
4,2.75,-0.2445715,-10.0075,-1.213675,-0.66433925,1.16792,0.21839725,4.3399075,401.2195,2.956595,0.50086575,0.4312865,0.274359,0.08865,-0.2015,2.82390475,44.4247375
4,3.25,-0.23810625,-12.17615,-1.2421125,-0.7830495,1.2134225,0.21295125,4.239985,402.3395,2.8499,0.4717715,0.40634275,0.28960725,0.08465,-0.20325,2.564504,46.0786875
4,3.75,-0.2512245,-11.13155,-1.50211,-0.35823025,1.06692,0.194023,3.93653,404.2695,2.86095,0.4725695,0.3862325,0.265026,0.084525,-0.198,2.31316125,47.712275
4,4.25,-0.25758675,-12.4379,-3.3364825,-0.7262375,1.21015,0.217378,3.49205,404.303,2.94573,0.44471275,0.42532275,0.28818625,0.09,-0.1995,1.83592,50.1314625
4,4.75,-0.28993525,-10.0802975,-2.637575,-0.609901,1.1244825,0.20359425,3.71098,404.80925,3.1341925,0.47462775,0.379322,0.269778,0.091375,-0.19575,1.63574875,50.3568875
4,5.25,-0.30918275,-10.794425,-2.77387,-1.78373,0.930046,0.17154325,3.3266475,406.378,3.16858,0.43849925,0.369398,0.2168605,0.08465,-0.17,1.40947,51.11645
4,5.75,-0.228833,-6.08936,-2.10116,-0.3284915,1.05795,0.172423,3.4390375,406.185,3.05593,0.44382775,0.386096,0.245641,0.0881,0.065,1.394125,52.075875
4,6.25,-0.2869485,-9.62705,-0.0951155,-0.889223,1.02705,0.185029,3.2362925,406.6575,3.03592,0.47160225,0.3713755,0.2376445,0.0949,5.4455,2.05398125,51.717975
4,6.75,-0.3473315,-2.3953725,1.122975,-0.553316,1.1995225,0.2263935,3.470825,406.84425,3.1978825,0.4928165,0.418773,0.277591,0.10815,27.9525,2.04798875,50.8435
4,7.25,-0.348854,-1.31507,1.31313,-0.7518645,1.372375,0.264986,3.9467675,406.4425,3.38655,0.599019,0.536413,0.354835,0.10892225,70.1975,2.2892025,49.011475
4,7.75,-0.37695,-0.0892295,1.8889,-1.30013,1.3898825,0.2631985,4.00703,405.73975,3.29337,0.5950785,0.5617315,0.371123,0.12163425,114.175,3.5687,45.240825
4,8.25,-0.473632,-0.9213705,1.14447,-1.123415,1.323435,0.3030745,4.4881525,403.969,3.04461,0.68721775,0.5410965,0.3883605,0.1255575,225.4,3.899595,41.1097625
4,8.75,-0.549527,-2.9717,1.3357075,-0.44540325,1.62246,0.3047005,4.517675,405.476,3.17808,0.6772535,0.623917,0.461429,0.13619475,297.675,4.39584,37.9297375
4,9.25,-0.4769125,-0.83437075,3.86682,-1.2383675,1.7166975,0.335631,4.50191,404.573,3.1791,0.796578,0.691027,0.4462625,0.15289425,338.75,4.688921,36.630175
4,9.75,-0.52890125,3.67308,4.85911,-0.685518,1.64265,0.32537425,4.646265,404.105,3.0919575,0.80631475,0.699989,0.472214,0.15240475,473.125,5.203127,35.0155875
4,10.25,-0.67240775,-1.03674,5.887055,-0.23743925,1.6444,0.3518155,4.6498625,404.4775,2.92505,0.79862975,0.68017775,0.491059,0.144514,551.225,6.2146725,34.055375
4,10.75,-0.5243255,0.362813,3.691545,-0.2692915,1.611,0.361837,4.501775,403.0885,2.9907975,0.8447885,0.733734,0.494098,0.139,565.325,6.9403125,32.8363
4,11.25,-0.5929135,-0.818242,2.80468,-0.58353725,1.6609775,0.3692155,4.440145,403.759,2.9349475,0.83745075,0.69173525,0.4952125,0.13147025,625.55,7.4171775,32.05335
4,11.75,-0.6358295,7.61167,2.081855,-1.0297185,1.628225,0.3644505,4.3801,403.377,2.905175,0.85173425,0.7041965,0.50922275,0.1567,593.525,8.053775,30.90375
4,12.25,-0.735063,5.4529925,2.81359,-1.1973425,1.476125,0.361681,4.86591,402.80975,2.77807,0.772301,0.726869,0.501674,0.15957225,631.9,8.447565,29.7419
4,12.75,-0.6947805,5.18866,1.405825,-0.610964,1.51977,0.38297075,4.576795,402.8905,2.818355,0.82519025,0.74569525,0.4910915,0.14044625,538.375,8.8159825,29.51285
4,13.25,-0.6851105,3.0130225,3.67322,-0.455558,1.70084,0.374637,4.4733275,402.924,2.8692,0.8905495,0.7712225,0.485999,0.125597,550.15,8.9211275,28.328275
4,13.75,-0.686936,-2.7673925,2.89813,-1.7210675,1.8482525,0.388703,4.74424,404.309,2.8190125,0.82437575,0.72565,0.469874,0.161825,604,9.3326225,26.045225
4,14.25,-0.68936,7.7602,0.9219635,-1.43037,1.800305,0.3768395,4.6070325,404.70375,2.726825,0.804335,0.739339,0.467035,0.1543455,457.725,9.7585075,26.05935
4,14.75,-0.70164975,18.0719,2.183375,-0.7283835,1.6561475,0.40244275,4.69429,404.57325,2.76215,0.85206375,0.7791865,0.47313975,0.182836,451.95,10.037665,26.7968
4,15.25,-0.617499,20.306375,6.3187775,-2.373715,1.654895,0.385979,4.76362,403.023,2.70902,0.9425,0.8016325,0.509783,0.189985,417.475,10.19045,27.37225
4,15.75,-0.582223,15.4242,6.2280125,-0.9338365,1.89413,0.405695,5.15046,402.817,2.902235,0.9643605,0.8078705,0.508885,0.201197,306.525,10.27217,26.92185
4,16.25,-0.60202275,15.9055,9.3068,-1.082205,1.84524,0.41760025,5.3106725,402.119,3.09638,0.88425325,0.85438175,0.50144275,0.184977,262.375,10.2719675,27.37655
4,16.75,-0.74970175,15.3212,3.98969,-1.58319,1.7855125,0.419496,6.03273,400.432,3.000465,0.8929975,0.797668,0.4923935,0.180302,198.825,10.1218525,26.76385
4,17.25,-0.5208225,7.7529,5.1026,-1.51854,1.7716775,0.436789,5.70158,401.508,3.11719,0.8402575,0.763923,0.503436,0.1931705,142.6,9.7521475,26.20275
4,17.75,-0.45308175,0.0301,1.833075,-1.9320375,1.9486225,0.4150715,5.5843525,401.446,2.9038625,0.9015005,0.73804725,0.53546675,0.13735,94.05,9.4344,25.93125
4,18.25,-0.44459725,-3.28884,-0.259906,-1.674925,1.8768125,0.3847715,5.59846,400.92825,2.7542775,0.83759325,0.73360875,0.47515825,0.1317,65.975,9.215695,26.43625
4,18.75,-0.435342,-9.769845,1.308198,-0.85355425,1.839825,0.366907,5.1361925,400.58375,2.9508425,0.8517785,0.702962,0.4433005,0.1484,25.4225,8.941955,27.5358375
4,19.25,-0.41819,-8.43815,-0.2436715,-1.431595,1.6509375,0.2909755,5.5724675,400.681,3.03444,0.690673,0.6107435,0.38801375,0.127325,6.0275,8.4420825,27.8391875
4,19.75,-0.363682,-7.97899,-1.33457,-2.06879,1.5665375,0.29616225,5.567075,401.3265,2.960965,0.68373475,0.58185875,0.387857,0.1298105,-0.05725,7.9595725,31.137575
4,20.25,-0.4632685,-7.967105,0.63904175,-3.46143,1.4657675,0.284623,5.640175,400.703,2.95455,0.695549,0.567712,0.389473,0.1174,-0.22325,7.3396275,33.3313125
4,20.75,-0.3327685,-7.93976,0.6283445,-1.8946175,1.44279,0.24936525,5.156545,400.6485,3.045305,0.6255555,0.5099465,0.35321175,0.0998,-0.236,6.9610975,34.8857625
4,21.25,-0.380607,-8.173295,0.7067565,-1.17065,1.37424,0.26408625,5.285425,400.58,3.0199,0.6282855,0.469834,0.35155225,0.11,-0.23325,6.7092275,35.6125
4,21.75,-0.399205,-2.8992875,-0.0082,-3.42485,1.291595,0.260911,5.25641,401.07675,2.9935325,0.5833585,0.451115,0.317282,0.1028,-0.23225,6.493735,37.266125
4,22.25,-0.44782425,-10.1925825,-5.134215,-1.0404675,1.41425,0.313822,5.1488625,401.04325,3.07247,0.60349175,0.494102,0.3637975,0.120275,-0.22725,6.16459625,38.7437
4,22.75,-0.44629975,-6.09526,-0.801497,-1.833385,1.30178,0.223431,5.146325,401.30575,3.1558325,0.623798,0.445307,0.343486,0.1125715,-0.224,5.84659,40.100525
4,23.25,-0.48789375,-3.942605,-0.760951,-2.185415,1.23607,0.25455575,5.1200425,401.806,3.1695875,0.48902175,0.4674825,0.34485525,0.09585,-0.2225,5.5388125,39.87405
4,23.75,-0.468108,-3.186725,-1.3477525,-0.83992975,1.28315,0.233145,5.155705,401.4625,3.0376975,0.563879,0.462433,0.285009,0.091575,-0.2185,5.26634625,38.44845
5,0.25,-0.291251,-8.5711125,-2.4257875,-1.07635,0.716494,0.145954,11.5428,402.9915,6.66876,0.364196,0.323962,0.204948,0.14129275,-0.224,8.1358275,45.3871
5,0.75,-0.326893,-4.0256825,-2.82597,-1.323395,0.7067885,0.176738,11.2584,403.5405,6.6204825,0.422254,0.313734,0.207247,0.1324,-0.2215,7.9838975,46.712625
5,1.25,-0.24325925,-10.685775,-4.0999,-0.07528525,0.76893475,0.146134,10.87405,403.6845,6.435465,0.36544425,0.35579225,0.200747,0.12999325,-0.216,7.73532,48.584775
5,1.75,-0.28277475,-3.361785,-4.08109,-1.812415,0.6611965,0.1715925,10.59135,403.7175,6.4889375,0.3555395,0.320783,0.19150575,0.1140625,-0.205,7.363965,49.5617
5,2.25,-0.3105985,-4.46535,-6.532635,-1.629935,0.699222,0.177591,9.77033,401.92425,5.535155,0.42989425,0.3365155,0.2069455,0.115475,-0.208,6.881055,50.88105
5,2.75,-0.31357225,-8.083295,-1.8533725,-0.158093,0.745361,0.17211775,9.7267575,401.78,5.89247,0.40021925,0.34643525,0.22934275,0.0971,-0.174,6.1939175,51.00455
5,3.25,-0.2285295,-9.56472,-3.42563,-0.689269,0.708629,0.16643775,9.427575,402.5175,5.88936,0.40993725,0.363578,0.24425075,0.102845,-0.1755,6.019405,52.6698
5,3.75,-0.21442175,-9.68713,-4.8805,-1.310145,0.802194,0.170214,9.1182975,402.74,5.524225,0.42356375,0.33551875,0.23624625,0.11805,-0.18675,5.9622525,53.766525
5,4.25,-0.180749,-7.23212,-4.94656,-2.61791,0.710192,0.155222,8.9314475,404.3115,5.70889,0.364804,0.30009725,0.203814,0.113358,-0.17275,5.38769,55.3971
5,4.75,-0.1679355,-9.578215,-5.037105,-1.1941975,0.86051175,0.1577455,8.93279,404.344,5.64613,0.36599525,0.29312,0.19846,0.09535,-0.1205,5.0459375,55.223375
5,5.25,-0.18056675,-6.5526975,-3.32753,-1.7049,0.855116,0.17211625,8.1981825,403.982,5.51092,0.3820075,0.37259525,0.21849325,0.10354025,0.9005,4.70112,54.6506
5,5.75,-0.2294605,-6.69555,-3.13161,-0.90159625,0.8717865,0.16684125,8.885035,403.85625,5.62844,0.39480625,0.357206,0.23086075,0.10509975,11.005,4.67726,56.0098
5,6.25,-0.22796775,-2.54415,-9.18471,-0.123388,0.93654675,0.185136,8.7082525,403.97675,5.533575,0.41848725,0.37498425,0.25936475,0.11274,35.705,6.4521525,54.2872
5,6.75,-0.241556,-0.13480025,-1.584695,-1.62714,0.9182805,0.2092655,9.0074375,403.603,5.606535,0.48565875,0.459078,0.26707425,0.12899,66.5475,6.8814275,53.2531
5,7.25,-0.307113,-0.9473045,-1.308035,-3.6781075,0.953379,0.2139595,9.4763975,404.211,5.4578425,0.501505,0.48906825,0.281712,0.12613775,98.325,7.625695,48.395475
5,7.75,-0.33888775,-1.6679725,2.983015,-1.1610475,1.05505,0.2428535,9.7178875,402.43125,5.4695,0.57371275,0.5085275,0.349427,0.128957,161.15,8.97096,42.123875
5,8.25,-0.458236,-1.44080625,-0.64441125,-2.5972175,1.05868,0.259735,9.97848,401.65775,5.59387,0.541851,0.494513,0.352146,0.1519175,280.95,9.48611,38.7052
5,8.75,-0.448864,-3.487855,5.4684975,-2.197025,1.219835,0.265548,10.1683,400.77375,5.5808675,0.631668,0.592289,0.378738,0.1649995,328.575,9.8435,34.833175
5,9.25,-0.432363,-4.51029,1.6704775,-2.121645,1.27931,0.28197,10.2827,400.85475,5.47766,0.742916,0.662766,0.444292,0.1517035,406.575,9.97884,33.98855
5,9.75,-0.43208,0.0971,3.6979425,-1.641375,1.499095,0.295985,10.6335,399.967,5.568375,0.782202,0.671585,0.424004,0.170348,555.8,10.21,33.168575
5,10.25,-0.50532275,-4.5662675,4.01057,-2.30152,1.466455,0.3062355,10.750275,400.014,5.80497,0.75905825,0.71664275,0.45413225,0.136313,608.575,10.884975,31.07845
5,10.75,-0.52458,-2.15722,3.83188,-2.7153925,1.37559,0.281745,10.9596,400.0375,5.785405,0.75922525,0.72757525,0.4491775,0.159581,613.575,11.390475,29.4918
5,11.25,-0.56090475,4.14777,-1.1044,-2.87902,1.44471,0.32621675,11.1333,400.038,5.70491,0.810565,0.74498575,0.47552525,0.157088,631.6,11.761725,29.0996
5,11.75,-0.57933875,-2.9489325,4.83286,-2.61468,1.7639625,0.34343375,11.70865,400.1955,5.487005,0.795094,0.81614075,0.508931,0.1531,711.45,12.4116,28.9808
5,12.25,-0.558173,2.30254,-2.357,-4.09922,1.582,0.325186,11.929975,398.5685,5.94818,0.7809265,0.66950175,0.449243,0.1424505,704.4,12.7354,27.7049
5,12.75,-0.5778395,-0.3852075,-7.2173425,-3.53465,1.659935,0.3420795,12.237425,398.9285,5.75517,0.751815,0.78650975,0.457775,0.154315,702.475,13.218775,28.3834
5,13.25,-0.54625475,-3.27961,-1.7738175,-2.589575,1.57821,0.3308265,12.378775,399.298,5.63385,0.76810675,0.7104065,0.4655485,0.148149,645.475,12.955125,28.11245
5,13.75,-0.62857575,3.3667325,-0.993611,-2.7280025,1.49914,0.314205,12.727325,399.354,5.85027,0.730758,0.7453385,0.415749,0.148892,620.4,13.433575,27.10415
5,14.25,-0.586219,14.0155,1.598115,-2.9308725,1.63032,0.344148,13.0905,398.82525,5.7940525,0.817949,0.7559,0.483676,0.1904565,702.7,13.721775,28.0272
5,14.75,-0.57653975,21.1815,4.34444,-2.393625,1.82738,0.3867425,13.0015,398.98575,5.995745,0.935229,0.870928,0.51431375,0.225676,748.65,13.54985,27.3761
5,15.25,-0.616751,32.441725,-0.78576,-2.38405,1.8806575,0.399877,13.134825,399.36825,5.944955,0.96715925,0.7847755,0.51316175,0.2008145,589.125,13.5806,26.9622
5,15.75,-0.64796175,22.948,-1.39593825,-1.91822,1.834625,0.38683525,13.37155,398.645,5.8723075,0.95397675,0.84284225,0.5071245,0.2099615,588.3,13.4956,27.6728
5,16.25,-0.64522175,28.2673,3.364555,-3.05933,1.823095,0.41186075,13.425775,398.096,5.8318,0.939345,0.89547475,0.53099375,0.218179,397.7,13.600775,28.2656
5,16.75,-0.62174875,23.108825,-0.872225,-2.54683,1.791,0.40607725,13.55265,397.66775,5.70366,0.97042075,0.787503,0.5021015,0.227076,380.375,13.601575,28.6418
5,17.25,-0.5319,13.351375,-10.3069,-2.00958,1.675005,0.405504,13.7532,399.074,5.695655,0.902615,0.770826,0.470687,0.203826,225,13.669625,28.7944
5,17.75,-0.47878725,5.632395,-8.302585,-1.2454675,1.6792175,0.396067,13.319475,398.774,5.83751,0.838806,0.721516,0.492461,0.198666,181.525,13.58165,28.9222
5,18.25,-0.50714425,4.3585175,-2.7885775,-1.222035,1.7070075,0.3708195,13.19665,397.5595,5.8136225,0.7810115,0.67434775,0.46295075,0.1334,115.15,13.5266,29.8031
5,18.75,-0.38201475,-1.88052,-0.8518955,-2.750265,1.67857,0.3570735,13.4388,397.02175,5.72445,0.7497905,0.69142525,0.4452195,0.1365,113.675,13.2473,30.466075
5,19.25,-0.3495325,-5.0016125,-2.2125525,-3.258685,1.39321,0.29090625,13.361225,397.63825,5.98149,0.617018,0.57775425,0.3886995,0.13829225,49.8725,12.998175,30.207375
5,19.75,-0.362571,-10.5471,-1.9754325,-3.50697,1.370535,0.274024,13.5845,397.69,6.21304,0.612736,0.489014,0.339985,0.140467,10.99,12.461525,32.12435
5,20.25,-0.316154,-11.0658,-1.848875,-1.601035,1.21533,0.22665325,12.90075,398.434,6.30699,0.50007675,0.40862275,0.2813275,0.163297,0.11725,11.709675,34.493325
5,20.75,-0.3425685,-8.414825,-1.637175,-2.4220025,1.160975,0.19024075,12.798575,399.5025,6.28507,0.45635325,0.38926475,0.2787745,0.15678325,-0.2705,11.202775,37.184625
5,21.25,-0.3279545,-7.3144625,-7.930735,-2.089845,1.08107,0.1820745,13.166775,399.832,6.16266,0.442237,0.3819565,0.24346525,0.16161325,-0.277,10.887675,38.8569
5,21.75,-0.41460075,-6.085095,-3.354465,-2.78353,1.0106825,0.21071575,12.859525,399.874,5.9046,0.469572,0.37233675,0.240441,0.1414385,-0.26375,10.5235,41.31395
5,22.25,-0.344118,-7.19177,-7.261765,-2.7736675,0.865968,0.17749275,12.2413,400.52025,6.02744,0.42572875,0.3711945,0.22079175,0.153392,-0.257,10.0757125,43.1164
5,22.75,-0.363757,-7.06528,-6.243365,-1.318015,0.804411,0.144431,12.688975,401.806,6.94864,0.3737075,0.291592,0.19149,0.1603,-0.251,9.6289,44.48505
5,23.25,-0.36863825,-3.98387,-1.97832,-1.627115,0.788204,0.16247325,12.11735,401.38275,6.808345,0.37187175,0.3482295,0.233557,0.1309545,-0.2305,9.219915,45.0395
5,23.75,-0.290518,-5.99235,-7.36911,-2.06708,0.70288,0.15396275,11.9182,402.402,6.947575,0.37038075,0.3211185,0.195159,0.129775,-0.225,8.9006925,45.7039
6,0.25,-0.212871,-7.84516,-11.8832,-2.4301025,0.8680875,0.199387,19.8333,391.054,11.0121,0.432596,0.399259,0.259173,0.115129,-0.23425,17.8571,51.723475
6,0.75,-0.25547575,-7.013195,-7.44075,-1.598165,0.8880755,0.18563525,19.7262,392.7165,11.381625,0.495146,0.380881,0.243868,0.110705,-0.21775,17.557675,57.2123
6,1.25,-0.25342675,-6.321895,-5.800645,-2.6914925,0.8868565,0.184685,19.2517,392.907,11.418275,0.47334,0.382655,0.253225,0.1116,-0.22325,16.708025,55.85525
6,1.75,-0.2212295,-5.41166,-6.38433,-1.5541025,0.841014,0.1849415,19.2807,392.011,11.050075,0.43521275,0.36958725,0.2296245,0.1110285,-0.2275,16.3333,57.153375
6,2.25,-0.150695,-9.56793,-9.14161,-2.0185075,0.87205375,0.182562,19.227375,393.925,10.676675,0.419899,0.373936,0.24327,0.11875,-0.209,16.3908,57.63095
6,2.75,-0.153735,-6.40569,-10.0639,-0.76771125,0.891262,0.171618,18.5022,394.476,10.86485,0.450728,0.394855,0.246791,0.12455,-0.205,15.867,57.069475
6,3.25,-0.185909,-9.62569,-8.6292025,-1.542955,0.8416965,0.17948425,18.4055,394.82925,10.8945,0.4588635,0.37657925,0.24165775,0.1185015,-0.20025,16.333725,57.469475
6,3.75,-0.1345255,-12.875,-7.6785675,-1.865205,0.8387725,0.172151,18.4225,396.2145,10.5851,0.39467025,0.36752,0.2248185,0.13700575,-0.19325,15.886975,59.0016
6,4.25,-0.128417,-13.2877,-8.78162,-1.818245,0.769788,0.14066875,18.081175,398.858,10.650775,0.38624375,0.322372,0.2018595,0.125939,-0.163,15.8634,62.6864
6,4.75,-0.133295,-9.781885,-4.599215,-1.82046,0.744644,0.134357,17.8064,401.264,10.8912,0.353762,0.289624,0.195152,0.118565,0.519,15.733125,69.2263
6,5.25,-0.13124475,-9.9245225,-5.34929,-0.61230225,0.67142975,0.13749525,17.5866,402.3385,11.036775,0.3846425,0.3052355,0.19707325,0.122622,6.546,15.67465,68.1451
6,5.75,-0.171382,-9.0928575,-8.0007825,-1.22151,0.703685,0.165552,17.7031,402.773,11.393875,0.388683,0.354515,0.219083,0.1175475,32.22,14.87765,60.5014
6,6.25,-0.194129,-7.93024,1.27952,-1.39405,0.65646075,0.175327,17.6633,402.0565,11.4739,0.389137,0.372952,0.253958,0.132446,100.7,16.23,61.97015
6,6.75,-0.2061345,-4.56032,-0.340587,-1.28702,0.85568175,0.19785925,17.8904,400.893,11.502125,0.5141965,0.4120745,0.30072225,0.183608,190.75,16.25905,59.745625
6,7.25,-0.267,-0.656424,-0.303826,-1.87561,0.934217,0.206908,18.4456,398.732,11.46405,0.4632405,0.3920275,0.277326,0.17431975,246.25,16.91015,54.112575
6,7.75,-0.29094425,-5.10289,-1.53443,-3.56576,0.9768675,0.22559725,19.1374,397.15725,10.999925,0.4965905,0.46611725,0.28301725,0.1726,355.3,17.71195,49.571725
6,8.25,-0.258331,-2.75562,-1.5039025,-3.61972,0.9295655,0.243508,19.6053,392.95225,11.021925,0.506595,0.500437,0.307333,0.167016,288.925,18.921075,48.128425
6,8.75,-0.3392695,-3.2943,-1.867905,-3.6774,1.0207325,0.226483,19.9846,393.713,10.4245,0.5886155,0.5016315,0.331508,0.173173,403.025,20.32765,45.81025
6,9.25,-0.315406,-5.232935,-1.616565,-3.17882,0.96434025,0.261133,19.97555,391.641,11.0516,0.585065,0.520579,0.3654135,0.1537365,599.05,20.65495,43.593875
6,9.75,-0.34595425,-0.57246225,1.54246,-2.7982,0.8886895,0.27369425,20.076125,390.069,10.9494,0.59199125,0.5630175,0.36821675,0.153,617.975,21.27845,43.143
6,10.25,-0.335662,-0.76271075,0.690775,-5.1325,1.077875,0.2675825,20.112425,389.197,11.15,0.64498825,0.53195725,0.3760975,0.179077,690.875,22.1174,43.08235
6,10.75,-0.37176325,-2.21395,-2.6538025,-5.789555,1.06916,0.26645675,20.1576,390.06,11.0234,0.61492125,0.562172,0.3603905,0.18182975,565.925,22.803675,39.3672
6,11.25,-0.409012,3.07775,-3.69997,-6.4478525,1.05194,0.249863,19.8429,385.11275,10.8557,0.612942,0.556404,0.375967,0.175889,675.125,22.8501,37.47925
6,11.75,-0.4820095,-1.6391425,0.65129225,-4.2902025,1.071905,0.244091,19.9345,384.653,11.78975,0.595436,0.506562,0.330359,0.1915715,797.725,23.31355,37.74815
6,12.25,-0.41992975,-3.343575,-2.450905,-4.4866,1.05522,0.24622425,19.9286,384.831,11.4283,0.6264895,0.5304305,0.37487025,0.15691025,744.6,23.509075,36.070425
6,12.75,-0.404646,1.3502,-0.929304,-3.286185,1.16429,0.28859,19.6135,384.401,11.385675,0.68006475,0.67985375,0.3776175,0.166448,709.175,23.65675,35.259025
6,13.25,-0.385536,1.4036125,-1.91651,-2.48232,1.242765,0.300453,19.8219,385.4175,11.741075,0.7123315,0.65333125,0.4139375,0.16728325,644.375,23.7866,34.597725
6,13.75,-0.4838085,17.368475,0.960499,-3.55826,1.11088,0.27171275,20.04675,384.487,11.1101,0.67381825,0.62115925,0.3682825,0.2360475,634.775,24.06705,33.402125
6,14.25,-0.457757,17.886975,2.840495,-3.54392,1.286115,0.314761,20.82975,385.378,11.0567,0.724641,0.68932775,0.425033,0.261481,725.775,24.343,32.4079
6,14.75,-0.49070925,37.36575,7.73831,-4.4701075,1.46194,0.328275,21.420825,386.879,10.9452,0.78093525,0.6830525,0.42950175,0.3310545,771.275,24.315325,32.262375
6,15.25,-0.510252,28.23705,0.5506725,-2.87812,1.557165,0.34606725,22.1626,385.858,11.0775,0.84693275,0.7403345,0.47444875,0.3645795,745.3,24.201175,32.02445
6,15.75,-0.467253,32.7751,0.1456285,-3.458865,1.5505925,0.35783975,22.23965,383.66475,10.9496,0.866619,0.75856325,0.4771695,0.328217,578.925,24.24115,31.632925
6,16.25,-0.41017225,35.973,-0.97821175,-4.34702,1.54031,0.3705955,22.2756,382.737,10.4935,0.86098175,0.7696345,0.4560135,0.30375,555.225,24.3929,31.5617
6,16.75,-0.44601175,30.4686,-4.9805475,-3.44185,1.582935,0.39055925,22.363575,381.23075,10.453925,0.8919355,0.849536,0.50748125,0.2872,448,23.0633,31.205575
6,17.25,-0.337574,21.9751,-2.670805,-2.7490075,1.55693,0.39625125,22.17945,379.315,10.42725,0.9026965,0.78511775,0.47932725,0.262473,327.25,23.2732,32.1407
6,17.75,-0.350763,14.1963,-1.1989825,-3.50866,1.5152775,0.37188275,22.147775,380.4485,10.415525,0.81424125,0.71684625,0.47618875,0.205214,188.475,23.3885,33.3098
6,18.25,-0.3276585,12.6451,-15.961175,-3.4338925,1.5657075,0.375184,22.47175,379.6035,10.35195,0.830551,0.764545,0.47213225,0.1966,175.925,23.502175,33.6386
6,18.75,-0.30471375,6.4070575,-7.47129,-3.111995,1.63674,0.3553135,23.150975,380.983,10.506275,0.74552325,0.680254,0.45329425,0.166725,151.45,24.3867,33.584875
6,19.25,-0.2765165,-4.84691,-5.023015,-3.745325,1.458715,0.30687125,22.94655,380.64775,10.758525,0.68480375,0.5762595,0.41093025,0.14405,86.525,24.242425,32.8039
6,19.75,-0.28447375,-5.32669,-8.3292875,-3.5964575,1.2444825,0.25835175,23.293825,381.104,10.877575,0.59178725,0.4917885,0.346215,0.1493,33.365,23.8104,35.101375
6,20.25,-0.302842,-12.0483,-6.84501,-4.94911,1.18436,0.226878,22.8673,384.594,10.4435,0.557919,0.442765,0.289209,0.15858775,6.539,22.107975,35.92875
6,20.75,-0.26735675,-11.2967,-2.0003875,-3.15993,1.12659,0.1975055,22.6708,387.0765,10.8078,0.4431355,0.422349,0.2649385,0.1489,-0.028,21.97895,40.1822
6,21.25,-0.304067,-10.1214,-7.506135,-3.34081,1.0684,0.191873,22.3071,388.61975,10.854,0.503089,0.396828,0.278484,0.1462,-0.3265,21.388225,42.08935
6,21.75,-0.219757,-9.5787775,-3.48717,-1.87325,1.031345,0.230289,21.8176,388.141,10.6974,0.5259325,0.45784675,0.286891,0.13901275,-0.30725,20.92265,44.2275
6,22.25,-0.21410475,-8.4024625,-6.51592,-1.91062,1.05027,0.21079025,21.45465,388.41775,10.6233,0.5085985,0.4140545,0.2991635,0.132343,-0.28675,20.358,45.4017
6,22.75,-0.2111225,-10.838275,-6.05692,-2.06704,0.936195,0.202919,20.880775,389.0715,11.17365,0.48172875,0.400576,0.26524725,0.11365,-0.27275,19.869125,48.5833
6,23.25,-0.192921,-11.830675,-6.7196875,-2.0566375,1.002803,0.200551,20.604,388.86225,11.387875,0.513451,0.413772,0.263939,0.11174775,-0.25,19.295075,49.894975
6,23.75,-0.230348,-7.77583,-8.34898,-1.25492,0.89995675,0.176601,20.4185,390.647,11.3204,0.484862,0.390002,0.239587,0.119025,-0.25125,18.896025,50.3616
7,0.25,-0.1398815,-9.330825,-6.326935,-0.833118,0.879832,0.1524045,22.79535,382.485,16.2209,0.4119075,0.297448,0.203163,0.1093605,-0.275,20.968825,70.557825
7,0.75,-0.1705925,-6.6493,-5.80291,-2.19302,0.8502835,0.1569075,22.59955,381.5515,15.8674,0.3849645,0.34466,0.2142235,0.1128,-0.274,20.764275,71.710325
7,1.25,-0.1634835,-7.0498975,-5.106645,-1.2255,0.9144475,0.1502705,22.41325,382.49,15.69605,0.3779545,0.335791,0.20359425,0.110243,-0.25,20.519675,71.82325
7,1.75,-0.140784,-6.57733,-6.5444175,0.01517375,0.920838,0.1473655,22.1795,383.217,15.8503,0.3827345,0.331033,0.198716,0.09295,-0.244,20.252425,73.06725
