DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,T_SONIC,TA_1_1_1,TA_1_2_1,VPD_1_1_1,VPD_1_2_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,WS_2_1_1
1,0.25,2144.14990234375,455.890991210938,0.38289150595665,4.60932493209839,7.4678897857666,0.0180111993104219,-0.022161650005728,-3.86957573890686,-4.70672988891602,0.873452007770538,-0.0671737007796765,-0.0240611005574465,101.595169067382,96.6393394470215,100,3.18499135971069,4.50499272346496,3.60329461097717,0.253322571516037,0,320.733581542969,329.675872802734,-5.33357858657837,0.0108580002561212,0.00657159322872758,0,0,5.42072463035583,5.43335485458374,6.73103332519532,-0.00877868011593819,0.424671620130539,0.0896823033690453,0.368737041950226,0.106656454503536,0.903211265802383,0.828127026557922
1,0.75,2196.80004882812,457.18701171875,0.304284006357193,5.28003001213074,7.1238899230957,0.0198689997196198,0.123808350414038,-3.92056405544281,-3.41815078258514,0.687865972518921,-0.101781003177166,-0.0717325992882251,101.598415374755,96.871768951416,100,3.08901357650757,4.49630427360534,3.60866510868073,0.240033850073815,0,320.680480957031,329.094482421875,-5.76885843276978,0.00805674958974123,0.00657159322872758,0,0,5.39407682418823,5.42809414863586,6.73998856544494,-0.0128527004271746,0.378477215766907,0.0996782034635544,0.370556324720383,0.102870307862759,1.00754290819168,0.760771989822388
1,1.25,2195.05993652344,459.182006835938,0.377268999814987,5.07763981819153,7.05013990402222,0.0211816998198628,0.0772770494222641,-3.98952078819275,-5.64173007011414,0.508808970451355,-0.100841999053955,-0.0615439005196095,101.611934661865,96.8461608886718,100,2.78800344467163,4.48621797561646,3.58569407463073,0.234719045460224,0,320.405364990234,328.700073242188,-5.46893310546875,0.00814300030469894,0.00657159322872758,0,0,5.38662767410278,5.41747140884399,6.74235010147095,-0.0119716003537178,0.386895507574081,0.10402250289917,0.38111037015915,0.102617096155882,1.07947051525116,0.816518008708954
1,1.75,2223.85009765625,456.751007080078,0.423453986644745,6.02613496780396,7.190110206604,-0.00633331015706062,-0.111368000507355,-4.17518925666809,-4.15370988845825,0.67790699005127,-0.108721002936363,-0.045346949249506,101.613807678222,96.8670845031738,100,2.62999868392944,4.32399582862854,3.57922351360321,0.248199380934238,0,319.62956237793,327.589553833007,-5.08090591430664,0.00542491651140153,0.013517000246793,0,0,5.38686990737915,5.41656875610352,6.73100233078003,-0.0106167001649737,0.405673503875732,0.104612998664379,0.386735051870346,0.108534790575504,0.930246740579605,0.747229993343353
1,2.25,2178.41003417968,457.462005615234,0.396551012992859,6.98129510879516,7.07705020904541,0.00698574492707849,-0.0660561993718147,-4.10859775543213,-5.90518498420715,0.382486000657081,-0.0552436001598835,0.0057810147991404,101.672775268555,96.8052864074707,100,2.60399770736694,4.31558895111084,3.49662828445434,0.250504821538926,0,320.626113891602,327.978363037109,-4.90530395507812,0.00806583324447275,0.00955416634678843,0,0,5.3615882396698,5.40293788909912,6.7369065284729,-0.0112284999340773,0.381068229675293,0.0930999964475632,0.342617869377136,0.10698925703764,0.904224932193757,0.666503518819809
1,2.75,2182.02990722657,461.537994384766,0.357344001531601,5.29462480545044,6.99822998046875,0.0039821649552323,-0.122651003301144,-4.18796896934509,-3.68409991264343,0.490357995033264,-0.0673115476965904,-0.0606675501912832,101.690032958985,96.9005699157715,100,2.48899221420288,4.23717904090882,3.40186548233032,0.234258845448494,0,320.730606079102,327.566162109375,-4.62785291671753,0.0108550833538174,0.0122475004754961,0,0,5.34839916229248,5.4010796546936,6.70751929283142,-0.008826719596982,0.367671146988868,0.0862410515546798,0.367613211274147,0.0911650657653808,0.935381591320038,0.755874991416931
1,3.25,2128.7451171875,459.776000976562,0.299829006195068,8.58292007446289,7.15344500541688,0.0154459001496434,-0.0480872988700867,-4.29320788383484,-5.72791481018066,0.71491950750351,-0.0659999996423721,-0.0268239006400108,101.66930770874,96.9234695434571,100,2.42400503158569,4.15625143051147,3.34567904472351,0.238691359758377,0,321.075637817382,327.520721435547,-4.31379437446594,0.0133800832554698,0.00955250021070242,0,0,5.33272457122803,5.43545460700989,6.73013257980347,-0.0109000001102686,0.403897240757942,0.092705599963665,0.343064188957214,0.0986074246466161,0.933985382318496,0.758095026016235
1,3.75,2151.4150390625,456.755004882812,0.435326993465424,5.29310035705566,7.02720022201538,0.0162364998832345,0.0255598509684205,-4.32783889770508,-4.3678650856018,0.999697029590607,-0.0766450017690659,-0.0537590496242046,101.683185577392,97.0460357666016,100,2.4639983177185,4.07689881324768,3.34297692775726,0.224437475204467,0,321.650741577148,328.060668945312,-3.95660734176635,0.0162869170308113,0.0135211669839919,0.00106708332896233,0,5.31642293930054,5.425213098526,6.73190879821777,-0.00957000022754073,0.382810845971107,0.0855999998748302,0.354368418455124,0.101092483848333,1.06095385551453,0.817772001028061
1,4.25,2178.89501953125,454.077499389649,0.360619008541107,4.27999019622803,7.03207015991211,0.00905319955199957,0.399999976158142,-4.45283889770508,-4.62445998191833,0.514280453324318,0.0114674000069499,-0.0012306299759075,101.66714477539,97.0313911437989,100,2.49100637435913,4.08222794532776,3.34849095344544,0.230356827378273,0,321.908447265625,328.857360839844,-2.92618155479431,0.0135656660422683,0.0177498329430818,0.00230200006626546,0,5.32703518867493,5.41077899932861,6.73044967651367,-0.0105306999757886,0.397754862904549,0.0965051501989364,0.363803759217262,0.0899151824414731,0.833333313465118,0.716402500867843
1,4.75,2186.7099609375,461.304992675781,0.380244493484497,5.07000017166138,7.01601505279541,0.0189721006900072,0.0649683997035027,-4.37580394744873,-3.94695997238159,0.612120479345322,-0.108750000596046,-0.1197350025177,101.666049957276,97.2286453247071,100,2.44399404525757,4.10206961631775,3.3812255859375,0.211841605603695,0,322.701263427734,328.754180908203,-2.87738609313965,0.012608999852091,0.0126472502015531,0.00229966663755476,0,5.32331514358521,5.4192054271698,6.74282217025757,-0.0111801000311971,0.36844539642334,0.0952659994363785,0.347693830728531,0.0924388989806175,0.989304333925247,0.863027006387711
