DOY2,HR2,CO2,FC,H2O,H,LE,PA,RH,T_SONIC,TA,VPD,TS_1_2_1,TS_2_2_1,USTAR,WS,G_1_2_1,G_2_2_1
1,15.75,570.139,-1.5416673985,2.4830575,137.5,6.045,93.74311,11.5327,22.723375,21.75,21.4,21.5,18.59,0.28140065,1.862643303,37.48,16.185
1,16.25,569.6466,-1.2719335275,2.448178,117,5.0125,93.736165,11.4589,22.905785,21.645,21.7,21.09,18.43,0.28776845,1.720298158,25.47,13.345
1,16.75,567.4979,-1.342799962,2.5074195,88.8,5.15,93.7330775,11.1914,23.153655,21.8575,22.075,22.045,18.7,0.27118085,1.788843461,22.57,13.065
1,17.25,567.941025,-0.976205982,2.45120625,55.725,4.02,93.7402575,11.258705,23.11538,21.5725,22.1,21.6925,18.515,0.2569967,1.873252147,20.745,13.24
1,17.75,566.6327,-0.579109079,2.447767,20.7,3.095,93.74733,11.57301,22.96275,21.32,22,21.52,18.305,0.257449975,1.97095667875,20.5975,11.4475
1,18.25,567.123825,-0.24444590875,2.4246495,-5.13,1.135,93.758785,12.15825,22.457505,20.9225,21.8,20.5225,18.3025,0.171942425,1.730830489,12.1075,8.425
1,18.75,568.8484,0.004151785,2.592107,-17.975,-0.15,93.78727,13.2324,21.77986,20.18,20.4,20.315,18.47,0.10725705,1.54152480925,-1.07475,4.06275
1,19.25,568.855125,-0.005618052,2.67071975,-25.4,-0.3475,93.798,14.3566,20.77297,18.9725,19.05,19.3425,18.1425,0.111684675,0.955093359,-9.28,0
1,19.75,570.307775,-0.010441761,2.79004025,-29.65,-0.345,93.813695,15.3435225,19.877905,17.985,17.775,18.3275,17.7325,0.0964948475,0.94949286775,-13.995,-3.03325
1,20.25,571.1622,-0.015357318,2.949556,-29.575,-0.6325,93.839345,16.638075,19.13294,17.135,16.3,17.62,17.35,0.0976484475,0.8020234565,-16.2325,-6.15025
1,20.75,571.8596,0.02182182,3.115855,-24,-0.46,93.86359,17.6571,18.39761,16.33,14.95,16.93,17.11,0.106428175,1.01439456075,-17.99,-8.635
1,21.25,574.664,0.018541111,3.194524,-26.225,-0.52,93.880575,18.183285,18.096115,16.075,14.85,16.29,16.89,0.1074802,1.07742360225,-18.9675,-10.3375
1,21.75,575.62445,0.0066186075,3.147002,-25.575,-0.78,93.90307,18.49925,17.24557,15.3,13.3,15.8,16.59,0.0919621525,0.86245271125,-20.29,-11.8775
1,22.25,576.68375,0.0448337395,3.168216,-28,-0.6175,93.91409,19.53796,16.20292,14.32,12.95,15.33,16.38,0.102646575,0.96796480125,-21.0975,-13.2675
1,22.75,576.9697,-0.017319634,3.169479,-26.125,-0.48,93.908285,20.85914,15.58871,13.55,12.1,14.85,16.09,0.116319425,0.857089552,-21.99,-14.5375
1,23.25,578.8827,0.007235012,3.1944295,-34.95,-0.6475,93.929835,21.773095,15.300455,13.3,11.3,14.4,15.8,0.11351095,0.831312459,-22.2375,-15.45
1,23.75,579.3023,0.02926340275,3.302581,-29.325,-0.29,93.935875,22.6536975,14.63962,12.5925,10.675,14.22,15.725,0.099884405,0.65385313375,-22.99,-16.3
2,0.25,574.9711,0.0540137155,3.711824,-22,-0.6325,93.835325,24.6789,13.30711,11.27,8.5944,12.7925,13.8075,0.09463178,0.82817864525,-27.065,-22.76
2,0.75,575.0532,0.021319192,3.827674,-24.225,-0.48,93.83474,25.5889,12.80712,10.885,8.298,12.565,13.7375,0.08922039,0.777233586,-27.6725,-23.75
2,1.25,575.4944,0.06074975,3.8346025,-23.2,-0.73,93.84412,26.110115,12.18997,10.15,7.7284,12.245,13.905,0.09400205,0.679405221,-27.7225,-24.5925
2,1.75,577.28235,0.0678339875,3.824493,-24.1,-0.34,93.835875,27.47775,11.60223,9.955,7.15635,11.91,13.625,0.09000513,0.7539420885,-28.375,-25.2
2,2.25,578.6942,0.0413220215,3.833287,-24.4,-0.225,93.830145,27.99731,11.55984,9.5225,6.9001,11.6325,13.3575,0.09662959,0.6321081075,-28.99,-26.055
2,2.75,579.0335,0.047122135,3.8520255,-28.4,-0.0925,93.83075,29.676615,11.3001,9.22,6.25925,11.3525,13.1175,0.08685833,0.6863326205,-29.2725,-26.78
2,3.25,577.6497,-0.0146811125,3.88405,-23,-0.2475,93.817045,28.749375,10.78294,8.8275,6.080325,11.1925,12.89,0.08773407,0.6404821575,-29.5075,-27.45
2,3.75,580.29725,0.02918501225,3.88028925,-28.1,0.03,93.803955,30.4203,10.32884,8.31,5.876,10.9125,12.6625,0.0793993675,0.547403394,-29.85,-27.9375
2,4.25,578.4426,0.005787381,3.875364,-32.15,-0.3475,93.77995,30.369425,9.88560725,7.926,5.8844,10.77,12.555,0.092260805,0.661318742,-29.86,-28.195
2,4.75,580.8196,0.004345932,3.859948,-30.95,-0.3875,93.76726,31.23745,9.750713,7.7555,5.407125,10.495,12.31,0.08887086,0.54449339025,-30.235,-28.105
2,5.25,581.6924,-0.006918684,3.900875,-28.2,-0.34,93.75931,31.7499525,9.45815225,7.4205,5.098125,10.205,12.07,0.097032285,0.664370345,-30.51,-28.46
2,5.75,582.812525,-0.07750169425,3.846914,-31.4,-0.0525,93.7856475,31.358,9.37505525,7.335,5.5626,9.9,11.82,0.0937977075,0.5823614545,-30.545,-28.87
2,6.25,583.0983,0.004781979,3.918961,-34.175,-0.45,93.78561,33.3128,9.14669875,7.236,4.994125,9.66,11.615,0.10251275,0.653620377,-29.99,-29.215
2,6.75,582.9083,0.022821364,3.79110075,-35.7,-0.225,93.80553,33.57201,8.745592,7.02,5.09815,9.59,11.4375,0.099605975,0.602904156,-29.945,-29.16
2,7.25,584.7141,0.011418831,3.820394,-33.75,-0.2575,93.81376,32.578715,8.8206125,7.029,4.904425,9.6275,11.275,0.07718566,0.608283327,-29.99,-29.2775
2,7.75,585.9274,-0.02702913125,3.70641325,-32.925,-0.38,93.8270825,32.73935,8.254911,6.33,5.0557,9.53,11.25,0.0882645675,0.62846092575,-29.64,-29.47
2,8.25,583.8604,-0.052589846,3.783343,-25.1,-0.325,93.85056,32.832825,8.580417,7.059,4.8992,9.5225,11.1125,0.08798112,0.70389652525,-29.3,-29.01
2,8.75,585.5157,-0.108818798,3.777559,-16.3,0.4,93.8705,32.5336,9.0478425,8.01,4.91705,9.87,10.91,0.0952116,0.4142314275,-26.3475,-27.4025
2,9.25,587.0834,-0.4538863195,3.870952,3.3775,2.24,93.88739,31.1348,10.17389,9.3125,5.68155,10.345,11.16,0.1461844,0.6196392265,-21.92,-24.295
2,9.75,584.267375,-0.755577153,3.8287775,28.45,4.19,93.9170475,27.070075,11.7698075,11.06,7.225775,11.555,11.815,0.192033425,0.97783171675,-16.74,-19.07
2,10.25,579.5431,-1.098735247,3.873619,67.75,5.635,93.9386425,24.9072,13.5545,12.47,8.247475,12.4075,11.9275,0.2010454,1.1035039035,-8.4025,-13.5025
2,10.75,575.6012,-1.31259282025,3.83684425,93.325,8.14,93.9489175,21.1851875,15.1155975,13.76,9.697575,13.36,12.8125,0.2076656,1.056387408,1.85175,-9.4625
2,11.25,573.12135,-1.3684720665,3.56998,132.5,9.65,93.96085,18.7636,16.304785,15.22,11.25,14.995,14.1725,0.2184649,1.12026395,11.715,-6.624
2,11.75,570.02315,-1.6213450435,3.4972185,157.5,12.65,93.964845,16.98029,17.4430325,15.97,12.65,16.9175,14.7,0.206782025,1.14570267,21.7675,-2.7125
2,12.25,567.7177,-2.0494860895,3.41537475,183,13.35,93.9407,15.6068,18.0354575,16.775,13.5,18.1725,14.9275,0.2309003,1.2499963335,28.72,2.633
2,12.75,568.7036,-2.175546144,3.235178,205,11.75,93.89886,14.6874,18.5628975,17.555,14.7,19.42,15.405,0.2634031,1.3626905395,25.21,9.68
2,13.25,567.043175,-2.49868802325,3.146759,213.5,14.25,93.861635,14.0536575,18.913835,17.7525,15.475,19.62,16.22,0.2838551,1.566068414,38.6675,17.32
2,13.75,566.6594,-2.390031475,3.00100675,207,13.3,93.82016,13.5496,19.3741525,18.16,16.5,20.53,16.89,0.2927553,1.6731953805,58.3525,24.1025
2,14.25,563.4604,-2.2318364825,2.856534,215,12.55,93.76682,12.8574,19.6409675,18.505,17.3,21.76,17.35,0.3082692,1.71506235325,68.7375,23.985
2,14.75,562.83815,-2.3092497655,2.769804,216,11.775,93.72859,12.419775,20.256975,19.075,18.175,22.165,17.385,0.3075095,1.81635722175,70.625,21.365
2,15.25,561.85825,-2.30435248675,2.796197,197.5,11.3,93.699175,11.868575,20.62781,19.5,18.275,22.2775,17.865,0.3119926,1.859268343,58.985,23.415
2,15.75,560.7958,-1.9959047635,2.8671355,188.5,10.65,93.6786875,11.989565,21.0066525,19.81,18.6,22.825,17.91,0.313997,2.0374857645,38.93,18.9325
2,16.25,561.718275,-1.785532444,2.8148025,148.75,9.435,93.66528,11.7580025,20.92932,19.565,18.9,22.23,17.59,0.309416425,2.26700221675,29.5725,18.305
2,16.75,561.6399,-1.518984647,2.87957725,123,8.4575,93.6556925,11.917,20.9416325,19.4425,18.9,21.34,17.03,0.29676185,2.2914988225,24.6925,20.3175
2,17.25,561.7347,-1.186514422,2.800881,96.4,6.25,93.64776,11.8216,20.8820425,19.385,18.8,20.59,16.89,0.3087395,2.26674431725,24.5125,18.4425
2,17.75,561.1354,-0.88678082,2.816015,59.5,5.28,93.65735,11.6565,20.714995,19.105,18.9,20.02,16.915,0.292659475,2.4685800895,22.8325,13.955
2,18.25,561.77295,-0.43756323075,2.8156445,22.4,3.7825,93.6702175,12.04824,20.4145,18.805,18.2,18.77,16.8225,0.2734855,2.2682591485,10.915,9.46
2,18.75,562.0028,-0.052053164,2.8514415,-7.035,1.135,93.671875,12.611025,19.9376775,18.2775,17.575,17.81,16.635,0.1930704,2.0254045015,-1.412,4.936
2,19.25,563.577,0.0323861255,2.9774825,-22.8,0.07,93.67825,13.64828,19.1471525,17.3775,16.575,17.145,16.295,0.1343603,1.5874775165,-9.585,-0.1915
2,19.75,564.278325,0.029319648,3.07130225,-24.1,-0.025,93.70467,15.8124975,18.78621,16.7075,14.975,16.33,15.995,0.1232514,1.360811039,-14.775,-5.9965
2,20.25,566.458975,0.0711393585,3.18111,-30.05,-0.155,93.724835,16.894735,18.17358,16.17,13.7,15.925,15.775,0.1220051,1.0174879105,-18.555,-10.205
2,20.75,568.8054,-0.042783025,3.3147465,-30.2,-0.035,93.74591,17.409015,17.0873,15.28,13.15,15.4225,15.565,0.112681,1.023593658,-20.97,-12.555
2,21.25,569.91125,0.027243095,3.40252125,-27.3,-0.28,93.7637075,18.43115,16.0793875,14.2575,12.75,15,15.43,0.1053487,0.9400603215,-22.08,-15.08
2,21.75,568.5633,0.066577097,3.4813835,-23.875,-0.09,93.7799475,19.1776825,15.66192,13.715,11.875,14.55,15.16,0.1061105,1.158071246,-23.275,-16.48
2,22.25,572.808325,-0.003558944,3.538101,-29.35,-0.3,93.795425,21.330675,15.1647075,13.265,11.275,14.2,14.9,0.1112153,1.1150611735,-24.18,-18.11
2,22.75,573.65665,0.0524676325,3.58952525,-28.375,-0.615,93.810835,22.384425,14.6402825,12.7175,10.6,13.94,14.63,0.1133815,0.9969147605,-24.515,-19.47
2,23.25,573.1115,0.053046798,3.660957,-27.7,-0.3775,93.82954,22.6872,14.065775,12.185,9.9038,13.545,14.335,0.1045869,0.935709263,-25.24,-20.71
2,23.75,574.9023,0.093229077,3.667942,-26.675,-0.405,93.83139,23.3989,13.615875,11.64,9.0951,13.155,14.0525,0.1017753,0.7765984615,-26.305,-21.875
3,0.25,584.7791,0.035529862,2.22863575,-24.9,-0.48,93.77299,16.66954,17.10966,15.43,14.4,16.03,17.4725,0.1172808,0.9969872815,-26.7975,-20.4
3,0.75,585.089575,0.060683791,2.353652,-34.2,-0.3875,93.7641775,17.5261925,16.503925,14.4475,13.275,15.6425,17.1875,0.1084832,1.04266669,-27.1775,-21.2075
3,1.25,586.5297,0.04879663,2.564398,-32.9,-0.34,93.76515,17.9608,16.04274,13.91,12.4,15.235,16.9325,0.09972959,0.986105768,-27.9925,-22.335
3,1.75,586.7779,0.049684674,2.644404,-29.65,-0.29,93.76731,19.3072,15.68408,13.75,12,14.8675,16.685,0.1031636,0.870134686,-28.1725,-23.22
3,2.25,588.8453,0.04659873,2.659753,-27.65,-0.51,93.75859,19.399,15.23183,13.11,11.3,14.465,16.4375,0.1000635,0.858393052,-28.75,-24.2075
3,2.75,588.6766,0.065931455,2.746467,-32,-0.985,93.74213,20.6935,14.725,12.84,10.6,14.0975,16.185,0.1005349,0.963660768,-29.345,-25.0075
3,3.25,590.0885,0.020872781,2.782403,-28.325,-0.6375,93.72433,21.19251,14.23473,12.03,10.3,13.81,15.9475,0.09785099,0.77108302,-29.5825,-25.5675
3,3.75,589.43505,0.0517793645,2.804013,-24.95,-0.38,93.697185,21.3853,13.98689,12.0175,10.172775,13.5575,15.7125,0.08921684,0.695933491,-30.1275,-26.245
3,4.25,591.421625,0.02679048075,2.849302,-25.9,-0.595,93.68372,21.7376,13.6679325,11.685,9.80055,13.3125,15.4725,0.09414203,0.796764787,-30.5475,-27.08
3,4.75,591.57735,0.0264445855,2.86819925,-31.5,-0.4,93.67466,22.671325,13.333965,11.36,9.260575,13.05,15.255,0.0985411,0.788730432,-30.595,-27.2875
3,5.25,592.10855,-0.00915643175,2.85322475,-24.3,-0.0725,93.6687625,22.84985,12.9790125,10.9225,9.390625,12.7525,15.0425,0.09952208,0.691481597,-30.9675,-27.7575
3,5.75,591.94745,0.03133552775,2.8624,-29.7,-0.58,93.678415,23.2190475,12.6520425,10.665,9.10385,12.4975,14.835,0.0882559,0.733610169,-31.135,-28.1675
3,6.25,592.7252,0.0401064495,2.884028,-28.625,-0.2575,93.6937575,23.4752025,12.41931,10.415,8.740125,12.265,14.635,0.08782699,0.748096664,-30.91,-28.465
3,6.75,593.9337,0.0482569425,2.90105775,-25.15,-0.155,93.7074525,23.8997275,12.244325,10.32,8.16455,12.035,14.4325,0.1036019,0.782090246,-31.155,-28.9425
3,7.25,594.41555,0.0766208135,2.89295475,-33.85,-0.34,93.72731,23.95262,11.89671,10.1025,7.890325,11.795,14.2275,0.09667224,0.688485979,-31.455,-29.205
3,7.75,594.529025,-0.03406598375,2.89049275,-21.3,-0.4125,93.74992,25.32606,11.9307775,10.3,7.893475,11.545,14.04,0.09309873,0.683957552,-30.9675,-29.4
3,8.25,595.86425,-0.1171787995,2.831855,-11.5,-0.05,93.77765,24.1696,11.7797075,11.1725,8.1004,11.4625,13.9,0.11148505,0.46504325,-28.595,-28.885
3,8.75,594.429625,-0.45287535475,2.92141425,2.215,1.7775,93.8077075,23.3334,13.39251,12.29,9.32855,11.93,14.0275,0.1339588,0.612171803,-24.34,-25.6525
3,9.25,590.760275,-0.90600096725,2.884224,32.6,3.845,93.834925,20.08025,15.40055,14.005,11.375,13.45,14.635,0.1697122,0.873506556,-19.3375,-20.8825
3,9.75,587.197925,-1.21618367075,2.9430005,67.625,5.1625,93.8440825,17.822505,16.900295,15.5675,12.4,15.12,15.865,0.2106972,1.127220421,-13.8025,-14.97
3,10.25,583.405225,-1.58168595825,2.86991125,111,7.425,93.8572,15.8826475,18.3799975,17.2875,14.5,16.6175,16.58,0.2160469,1.091167964,-7.845,-7.8815
3,10.75,581.779475,-1.7474133215,2.5920015,130,9.37,93.86856,14.0353225,19.6926125,18.3975,16.75,18.1375,16.8725,0.2129779,1.11879542,-0.64925,-2.3085
3,11.25,579.38715,-1.7384852165,2.294684,174.75,9.5625,93.8700675,12.08289,21.3197725,20.0525,18.95,19.4375,17.5875,0.2389269,1.186184501,9.445,0.50625
3,11.75,578.0019,-2.350113997,2.1679175,216.75,8.88,93.866735,11.005175,22.13209,20.66,20.575,21.725,19.1025,0.2524295,1.295505378,18.0775,4.3555
3,12.25,576.799425,-2.30483163775,1.957775,228,10.575,93.8351725,10.35107,22.685605,21.225,21.7,23.5875,21.08,0.2763649,1.740936948,30.3225,12.645
3,12.75,574.983025,-2.64485047025,1.77109,237.75,12.725,93.8129375,9.863325,23.18154,21.92,23.575,25.8925,22.435,0.283262,1.744834862,28.6125,17.0175
3,13.25,574.739775,-2.46689812225,1.537409,260.75,12,93.79207,9.378075,23.895445,22.5625,24.075,26.48,22.6375,0.31554,2.056451837,37.2675,20.2
3,13.75,573.07325,-2.372074766,1.5656465,258.75,8.4975,93.7643325,9.182125,24.4991175,23.2375,25.675,27.6575,22.705,0.3234178,1.951722422,74.43,27.82
3,14.25,573.1115,-2.416410478,1.592759,267.75,10.5,93.7262375,8.62345,24.776625,23.7325,26.4,30.0975,22.5325,0.3114012,1.900182984,96.05,39.695
3,14.75,572.552725,-2.3205769475,1.60684025,261.5,8.19,93.691745,8.35705,24.94203,23.8275,26.95,30.22,22.76,0.3381834,2.096222582,93.8,45.8725
3,15.25,571.2969,-2.2094495795,1.5514765,261,10.4,93.66064,8.325205,25.2833075,24.06,27.3,29.7375,22.73,0.347015875,2.257145957,71.655,45.8925
3,15.75,570.5452,-2.2426119565,1.514075,234,10.1,93.616355,8.309,25.601805,24.28,27.4,29.37,22.44,0.3535808,2.4707349,53.675,41.34
3,16.25,569.7434,-1.985986363,1.512943,214,5.54,93.609455,8.18872,25.5548925,24.555,27.75,28.78,22.3675,0.37052205,2.494608011,49.3625,41.6925
3,16.75,569.64165,-1.745508955,1.52710025,176.5,5.8575,93.59101,8.150155,25.7999025,24.6075,27.95,28.7675,22.27,0.412749525,2.584969436,49.7625,41.355
3,17.25,569.27745,-1.4638035565,1.5107235,146,4.81,93.59018,8.01025,25.8094775,24.49,28.1,28.06,22.2925,0.35608655,2.712131831,48.4,40.04
3,17.75,568.88095,-1.2649359025,1.544071,106.5,5.33,93.58272,7.971,25.768755,24.35,27.55,26.9475,22.1,0.36531195,2.722793166,39.45,35.4925
3,18.25,568.82945,-0.8708275955,1.686124,56.75,3.9525,93.59554,8.33695,25.4804425,24.2075,27.25,25.5475,21.8725,0.3558618,2.723783354,22.74,28.7025
3,18.75,569.744375,-0.48238999125,1.6134,12.125,2.415,93.5963425,8.50475,24.9929775,23.6275,26.325,24.15,21.66,0.3170735,2.642860987,8.9475,21.4575
3,19.25,571.07085,0.040891887,1.67027175,-13.45,1.325,93.6042,8.9078,24.4093475,22.6225,25.05,22.865,21.3,0.2292291,2.233160504,-2.958,13.2725
3,19.75,573.59365,0.072421669,1.64090025,-27.175,0.2025,93.6217625,9.57545,23.39346,21.4125,23.35,21.7,20.815,0.1892877,1.873300187,-11.2525,5.68125
3,20.25,574.749825,0.11362535775,1.940529,-30.3,0.6225,93.6472425,10.820285,22.4150125,20.6025,21.9,20.8025,20.3525,0.1500621,1.578206213,-16.875,-1.132
3,20.75,576.178475,0.1119565155,1.935077,-30.375,0.08,93.6771025,11.86465,21.820595,19.8575,20.85,20.1575,19.92,0.1426803,1.441606766,-19.4625,-5.965
3,21.25,578.149625,0.06363933425,2.0191945,-32,-0.81,93.692325,12.556705,20.9808825,19.08,19.6,19.3225,19.51,0.1487286,1.29401813,-21.22,-9.64
3,21.75,578.49165,0.022092395,2.0114235,-31.175,-0.27,93.713145,12.9235,20.269905,18.3675,18.6,18.59,19.095,0.12639375,1.204794941,-22.315,-12.38
3,22.25,579.677575,0.10480518625,2.1285655,-32.7,-0.38,93.728375,13.5450125,19.7179075,17.84,17.525,18.0575,18.7225,0.1225611,1.448792531,-23.49,-14.6525
3,22.75,581.2393,0.072813289,2.1579445,-29.2,-0.605,93.7392925,13.98821,18.894575,17.0475,16.8,17.63,18.425,0.1172717,1.240061773,-24.2925,-16.31
3,23.25,583.644325,0.1072009435,2.1581255,-32.2,-0.5025,93.75839,14.819745,18.4937425,16.685,16.425,17.1625,18.21,0.1191833,1.378646712,-25.415,-17.35
3,23.75,583.636375,0.069388336,2.1972305,-33.275,-0.695,93.7677925,15.8453,17.8701375,15.99,15.075,16.7025,17.98,0.1141468,1.146880644,-26.07,-18.8875
4,0.25,578.8278,0.07556445075,3.74074375,-24.2,-1.285,93.65448,17.945575,20.5305725,18.5825,17.625,21.145,23.135,0.10354781,1.2784344125,-29.835,-21.11
4,0.75,579.6996,0.035026984,3.71427025,-19.6,-0.77,93.6522375,18.154275,19.86173,17.965,16.925,20.765,22.78,0.1098171,1.006415192,-30.16,-22.32
4,1.25,579.7854,0.087272694,3.74561,-24.85,-1.525,93.64308,19.3103,19.26677,17.24,16.2,20.245,22.415,0.104965325,1.00976919725,-30.6825,-23.2325
4,1.75,579.753125,0.01880916675,3.8202355,-17.575,-0.92,93.62492,20.3208,18.9082,16.865,15.8,19.87,22.0775,0.09569223,0.8693172685,-31.05,-24.055
4,2.25,581.7919,0.019647926,3.77672,-14.975,-1.38,93.5983,21.34982,17.87389,16.1,14.7,19.4425,21.7125,0.0922185375,0.763665023,-31.7425,-25.0075
4,2.75,582.4885,0.038901046,3.793964,-24.175,-1.02,93.58835,22.03746,17.63131,15.51,13.7,19.0525,21.3325,0.090930605,0.73878271625,-32.2,-25.7
4,3.25,583.14465,-0.01461314625,3.97122525,-23.2,-1.01,93.5649325,22.69623,17.2951675,15.3425,13.2,18.665,20.955,0.08905273,0.764011461,-32.3875,-26.535
4,3.75,584.0919,0.006142064,4.026074,-18.7,-1.2775,93.56066,23.31742,16.85991,14.82,12.7,18.2525,20.615,0.0895377975,0.7588382465,-32.72,-27.0425
4,4.25,584.6939,0.035045086,3.850594,-19.4,-0.9975,93.55972,24.0648,16.5749,14.45,12.4,17.9725,20.355,0.109790875,0.7806635195,-32.885,-27.7025
4,4.75,585.379,-0.0540081455,3.949081,-17.6,-0.845,93.56069,24.76105,16.03742,13.8575,12,17.6375,20.0425,0.095957485,0.7181395245,-33.11,-28.085
4,5.25,584.9936,0.003808278,3.874014,-20.25,-0.81,93.55749,25.1635,15.72988,13.76,11.6,17.285,19.75,0.096173635,0.709071627,-33.175,-28.605
4,5.75,585.1452,-0.026400469,3.876251,-16.75,-0.8025,93.55959,25.8272,15.35239,13.5,11.1,16.98,19.4575,0.0901063475,0.709605833,-33.71,-29.2225
4,6.25,589.40105,-0.03016120925,3.93534675,-17.5,-0.905,93.570185,25.876385,15.3069675,13.3325,10.725,16.685,19.1825,0.081562565,0.7227010965,-33.88,-29.71
