DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,G,TAU,H,SH,LE,SLE,FC,SC,H2O,CO2,CO2_SIGMA,U_SIGMA,H2O_SIGMA,V_SIGMA,W_SIGMA,USTAR,T_SONIC,T_SONIC_SIGMA
1,10.25,6.11625,88.625,3.69,98.1155,774.94122423571,49.43,239.902,390.225,57.2825,324.438978728895,345.184426828233,2.42590027491968,6.29353637944193,7.1075,7.6,8.73,8.2925,9.23,10.3225,11.705,-10,-0.0586,74,18.9106368191813,30.007,5.61240440320434,2.68632,0.496707,7.29197662183474,377.872635733096,3.87943294825416,1.22397162789519,0.137495835043404,1.0343842156619,0.672893858201976,0.533517228150391,6.54,0.298811612046803
1,10.75,6.3905,88.75,3.73,98.14,913.629049380477,57.3625,295.1375,458.65,64.94,325.366793125504,349.017252181032,2.7170121165066,6.7970290449532,7.27,7.68,8.755,8.24,9.22,10.31,11.7075,-8.5,-0.061837575,111,20.4928397600347,35,4.58948,2.08638,0.224112394103666,7.27894014739229,377.636095715959,4.38292095500406,1.25179870586289,0.149236509046635,1.07683904087204,0.714325556031702,0.536921,6.82200000000001,0.356655573506007
1,11.25,6.80425,87.575,3.69,98.122,1033.53510666232,64.57,346.238,519.4,73.6,326.240920170686,352.223113745496,2.98597502696988,7.6902897956838,7.49,7.85,8.75,8.22,9.215,10.3,11.7075,-7,-0.08045,145.841,22.235760476915,36.0638,4.3002925,2.11735168556432,0.26849,7.44573777086734,378.706753318921,3.78860652040592,1.24225667830617,0.123484028753625,1.11751156814752,0.730077201885619,0.5427125,7.35350000000002,0.37868192457523
1,11.75,7.3525,86.65,3.91,98.1,1127.50861931613,71.95,381.83175,563.2,80.3,326.766602301575,356.415595701059,3.35256791342577,8.34760990958607,7.5875,7.9525,8.785,8.255,9.2175,10.3025,11.71,-6,-0.075418425,158.763,21.346913683236,42.5,5.0601,1.9526625,0.0334808191198291,7.68842034645045,377.452874352415,3.11162705397788,1.28324679181148,0.124760458331448,1.14901687192943,0.758304644195395,0.55103031460551,7.684,0.40270573118397
1,12.25,7.685,84.825,3.63,98.071,1189.43229721735,73.75,401.61325,592.1,86,325.152489176065,359.94444170373,3.7500193160653,9.19254994209451,8.0575,8.14,8.815,8.255,9.19,10.3025,11.71,-4,-0.088,186,23.0825243310341,40.77895,4.16359911681408,1.53945783816947,-0.109545,7.62752726036096,376.115481045204,3.64218339362596,1.32809638204462,0.123812492703697,1.20155316153718,0.77673032643254,0.588337,8.15050000000002,0.429992764032927
1,12.75,8.58,84.725,3.86,98.0211,1206.18722916164,74.975,404.98425,596.875,87.125,327.195500076138,363.314586371049,4.21354508240357,9.69566772782654,8.215,8.285,8.8825,8.26,9.19,10.3025,11.705,-3,-0.087194175,204.25,21.0429678755385,41.937925,4.75888,1.2156975,0.00785699457444155,7.47934659607177,373.726576348654,4.0309294114982,1.33342041382304,0.12946194319378,1.28851464873318,0.792779919019144,0.593348,8.79100000000003,0.436568436788552
1,13.25,9.1475,84.7,4.11,98,1180.21446522979,72.4,396.83875,583.65,81.95,326.138319103426,365.385861920771,4.58135900158558,10.0825209605765,8.455,8.4,8.935,8.29,9.19,10.3,11.7,-2,-0.08985,209.2825,19.9644825652851,43,4.74205380898258,1.22702174555205,0.0178564817616251,7.55445933219512,372.853,3.79440939989088,1.39172953545211,0.114676733673318,1.33003759345366,0.805637572290062,0.614055934878947,9.49600000000001,0.4315020278052
1,13.75,9.5725,82.025,4.12,97.9645,1130.87778934221,68.3375,376.594,557.9,77.9,329.225870871865,367.032703733344,4.99512984467628,10.2987269233888,8.55,8.52,8.985,8.295,9.19,10.3,11.7,-1,-0.101257,205.5,18.3641724592172,44,4.15123904852667,1.34460621753505,0.0830038408436312,7.38459093697519,372.162,3.25942997629236,1.42704239600651,0.126891175393691,1.32438665049146,0.825651258098721,0.636765262871649,9.954,0.440892277092716
1,14.25,9.81,80.75,4.22,97.9145,1035.94682552214,63.73,336.97,517.075,72.9,328.996306169956,367.284693497365,5.48189011757056,10.5506244931694,8.6,8.635,9.05,8.28,9.15,10.28,11.6625,-0.5,-0.1003677,199,16.9223,43,6.0757,1.4466026549115,0.185987,7.25305137001463,373.098409805493,3.24537962138447,1.4644862580441,0.112538560755551,1.33954469876895,0.825421104649015,0.658555,10.2605,0.427647927464188
1,14.75,10.04,81.35,4.34,97.9,920.952234986666,59.32,293.41925,463.825,67.155,330.258094646263,366.520217429818,5.73480043901811,10.7273543351869,8.62,8.725,9.14,8.28,9.17,10.28,11.6625,-1,-0.100175,185.2615,15.3842119735396,44.336025,4.7654312449776,1.11340862096389,0.212955165890569,7.54363999185951,371.44127484306,3.33015604711241,1.49966024715546,0.105714148785569,1.3595075034229,0.834777193240154,0.653724664973693,10.43,0.404733222253976
1,15.25,10.375,81.1,4.25,97.8925,771.125192651865,50.8975,233.275,396.775,60.6375,328.131148556316,366.103258697464,5.89777225358942,10.5701182743741,8.56,8.755,9.21,8.35,9.19,10.28,11.64,-1,-0.08590245,153.85225,11.2224496716683,36,4.6306017661321,1.17870109261742,0.365998765306962,7.45897331686136,371.626,3.53914791048305,1.49779085735149,0.102924815741438,1.33897908839269,0.839719764253709,0.66187425,10.443,0.340143813519906
1,15.75,10.38,79.975,4.48,97.89625,622.475126787209,43.3075,167.2805,318.7,53.555,327.823818614361,363.919046454401,5.97744509726154,10.4230053775819,8.57,8.885,9.29,8.4,9.22,10.28,11.64,-1,-0.0835,128.71975,9.66155595510263,31.237675,3.21710493574477,1.32030168391693,0.359737862381779,7.41459615126884,372.407692053704,3.25604922176572,1.48196491186532,0.107351746032544,1.34381918078832,0.832835964518924,0.639937,10.747,0.315142666105369
1,16.25,10.3775,80.525,4.48,97.89,438.94131917588,33.655,88.2975,228.625,45.575,330.832578183245,362.576514345909,5.92927893247461,10.1482165379799,8.4,8.905,9.32,8.41,9.22,10.28,11.64,-2,-0.07296405,92,6.4309788143209,25.047775,2.92503137207196,1.07364402735804,0.54093825,7.37310333913107,372.2375,2.81348703773892,1.41420206248502,0.0893027737497732,1.2771061036578,0.778074331609919,0.619040536197035,10.83325,0.248121029984064
1,16.75,10.3725,80.25,4.3125,97.9,257.405382339395,22.465875,23.73075,136.9,38.27,331.012051232554,361.103841638813,5.81491475096129,10.0943512582609,8.2875,8.94,9.375,8.445,9.215,10.2875,11.64,-2,-0.0652813,52.0882,2.81523096121215,19.104875,3.83753167616175,0.803232,0.278222006265678,7.36778495397446,371.907766283679,2.52015674329103,1.30586369589045,0.0823420813290336,1.13189663839063,0.725009669844163,0.555347,10.5985,0.17800137655719
1,17.25,10.25,80.525,4.28047,97.89625,96.9009746771715,12.1975,-1.85974999999998,56.2025,22.99,328.252268977177,358.27185745982,5.6644034919901,9.6693662040157,8.2075,8.8675,9.3625,8.46,9.2175,10.2875,11.64,-3.25,-0.0353,13,-0.272686226736969,14.0807,3.18246,0.653800748846827,0.329574333716269,7.58786750487659,371.523431571847,2.1303209907525,1.25055187817219,0.0705097626148502,1.10114655512111,0.706024078909494,0.526496,10.5565,0.117610347678007
1,17.75,10.0025,81.2,4.33,97.9,20.6059943857146,3.5673125,-10.96925,9.2775,4.62075,327.763703112739,355.690744580058,5.48798804757116,9.26745820176692,8.0075,8.7325,9.31,8.4675,9.2075,10.2875,11.63,-5,-0.01345,0.10627475,-1.41254003691192,9,3.48100703009136,0.611653218194006,0.393259258651406,7.46718298676661,372.338970457429,2.16630771860157,1.15439692502335,0.0711723942554496,0.947612803663959,0.643452406942425,0.473147440643906,10.432,0.112937981874524
1,18.25,9.975,80.65,4.49,97.90075,2.56235973926491,1.1828125,-14.0455,-0.25775,1.7495,327.668385270906,353.374080501184,5.4269686691526,8.85588725910431,7.86,8.7,9.27,8.48,9.2,10.28,11.63,-6,-0.0111536,-1,-0.73956075,8,4.50852236524077,0.554773811470381,0.387668,7.57821912664986,372.650135731046,2.08925824157762,1.08625963747163,0.0737762221156459,0.934848128499562,0.620959130609918,0.457372933173794,10.2565,0.128146969675729
1,18.75,9.6975,81.1,4.49,97.9205,0.752204394957577,0.8493125,-14.07625,-0.34175,1.7155,326.902156396815,352.604032830981,5.21021275725325,8.54268862765707,7.79,8.645,9.22,8.48,9.2,10.28,11.63,-6,-0.0078,-1.20689,-1.13005608500642,7,3.05962744996501,0.666096,0.428151320020227,7.59258702819815,371.128,2.10542146412253,1.07217794174597,0.0862554587801104,0.886994831712408,0.600220409119857,0.441616475227286,10.1915,0.136562073797962
1,19.25,9.595,80.925,4.52,97.9325,0.752204394957577,1.0259375,-14.34875,-0.33625,1.682,326.709865631722,352.210312784324,5.11395931409865,8.53092580433776,7.68,8.4375,9.21,8.4775,9.195,10.29,11.6225,-7,-0.00642484,-1.21446,-0.551779385521653,7,3.45898684214139,0.614777124423413,0.474885658067482,7.55797096344224,369.986667522525,2.07816856961891,1.02876496428494,0.0788467805230046,0.824628911036518,0.573339341053795,0.423448,9.85400000000002,0.146182527656154
1,19.75,9.465,82,4.7,97.916,0.752204394957577,0.955624999999999,-14.04425,-0.3545,1.65,324.330993478404,351.760307598326,5.0405565347378,8.4362802745155,7.69,8.445,9.18,8.4925,9.195,10.29,11.6225,-7,-0.00782629,-1.21573,-0.277943509150355,7,3.33672850763893,0.681678747528915,0.548216,7.55272403208772,371.443829747023,1.80781694929465,1.0237558039975,0.0810758184871568,0.844214427737409,0.595895273202403,0.418568990729127,9.85125,0.152010197026384
1,20.25,9.3175,82.05,4.75,97.9255,0.752204394957577,0.8530625,-13.8555,-0.297,1.58625,324.520669107689,350.942663670547,4.91062089799491,8.36147922581809,7.6075,8.41,9.1325,8.5,9.19,10.28,11.62,-8,-0.0097552425,-1,-0.966937498837746,7.19945,3.44463751275164,0.818014497034697,0.496985228851577,7.55247,371.65703395851,2.0418129199317,1.04617876101554,0.0706592685271359,0.888464968358348,0.575499782797526,0.424239,9.67725000000003,0.147610297743755
1,20.75,9.165,82.2,4.75,97.93975,0.752204394957577,0.8265,-13.114,-0.332,1.606,325.941401588331,350.452500722492,4.73138801395741,8.1292416228388,7.4775,8.32,9.1325,8.5125,9.19,10.2725,11.62,-8.75,-0.007494035,-1,-0.1279345,8.911015,2.66408349444945,0.63809387327024,0.494951559321217,7.42364763069388,371.552,2.4663693138279,1.04521759183381,0.0894184300677242,0.878126983983524,0.580661691520975,0.428368999812078,9.4755,0.153616861305924
1,21.25,8.9775,83.225,4.66,97.96025,0.752204394957577,0.86709375,-14.40425,-0.3565,1.60725,326.066294289725,349.495369878492,4.60730378942215,7.85917740408005,7.37,8.2725,9.0925,8.5225,9.1925,10.27,11.62,-9,-0.01096455,-1,-0.434722750966044,7.53572,3.28724,0.764580811799859,0.41616775,7.52255396996122,371.801925296647,1.84363770844491,1.04115320678563,0.0740988460784697,0.873937099176365,0.58102175249487,0.410248199816148,9.15175,0.153796293843512
