DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2,TS_1,TS_2
1,11.75,0,-8.59203,-84.98091,0,-38.306,-13.428,29.73125,0.03148,87.2925,0.48225,-70.606,0.570348,0.83758725,-12.636,0,-17.166125,-12.397375,-15.00275,-17.95325,-14.51875,-8.3832125,366.345,-10.9945,-10.25625
1,12.25,0,-10.12071,-80.396485,0,-37.723,-13.408,30.474,0.0341625,87.2925,1.2212,-71.395,1.49908125,2.940905,-12.6715,0,-17.125,-12.396,-14.8415,-17.218,-14.349,-8.378225,366.66,-11.02725,-10.289
1,12.75,0,-6.670065,-105.2235,0.2163,-37.903,-13.4055,30.89175,0.026292325,87.2975,1.7018,-72.424,3.26733,4.8456975,-12.6205,0,-16.118625,-12.3905,-14.822,-17.26,-14.313,-8.36705,366.62,-11.03825,-10.2955
1,13.25,0,-8.11885225,-113.386975,0.6272,-37.6105,-13.4165,30.847,0.0267803025,87.39,1.9507,-71.9875,3.661248,4.99726,-12.6135,0,-16.048875,-12.385,-14.783,-17.34025,-14.2915,-8.3626125,366.78,-11.052,-10.3065
1,13.75,0,-7.44456819,-83.1823,0.356875,-37.77275,-13.396,32.016,0.0294,87.4,1.2956,-71.8625,2.7279,3.9055605,-12.63675,0,-16.005875,-12.393375,-14.7955,-17.43125,-14.2895,-8.36,366.8725,-11.04825,-10.29825
1,14.25,0,-7.466358,-80.4746925,0,-38.19925,-13.4195,30.79775,0.027925,87.4,0.7515,-71.2995,1.26473325,2.1115875,-12.64475,0,-15.950625,-12.3819125,-14.86275,-17.47375,-14.32475,-8.34275,366.4875,-11.05,-10.29
1,14.75,0,-6.690876,-87.782546086,0,-38.55325,-13.434,30.1025,0.030205,87.4125,0.1129,-72.503,0.253345,1.00902925,-12.596,0,-15.935875,-12.3639375,-14.92275,-17.50875,-14.34825,-8.33275,366.855,-11.08075,-10.3235
1,15.25,0,-5.48524,-97.7876,0,-38.2935,-13.34975,30.853,0.03017325,87.4125,0,-72.1585,0,0.2136662,-12.3125,0,-15.95,-12.35,-14.945,-17.534,-14.303,-8.2703,366.1475,-11.14775,-10.3905
1,15.75,0,-6.893254,-126.136225,0,-38.2635,-13.25,32.214,0.0292675,87.5,0,-72.5055,0,0,-12.339,0,-16.0315,-12.3368,-14.7905,-17.5325,-14.1805,-8.2605,366.0325,-11.136,-10.37425
1,16.25,0,-8.1160625,-88.9278222325,0,-38.3275,-13.234,31.3245,0.0408375,87.5,0,-72.5555,0,0,-12.33175,0,-16.10475,-12.344,-14.691,-17.533,-14.16425,-8.261,366.3325,-11.146,-10.387
1,16.75,0,-9.604255,-91.221589257,0,-38.567,-13.186,29.9295,0.037815,87.5075,0,-72.078,0,0,-12.32725,0,-16.18225,-12.36515,-14.703,-17.5435,-14.17475,-8.258,367,-11.1025,-10.34075
1,17.25,0,-7.85026625,-95.81141527425,0,-37.996,-13.191,29.7105,0.037271895,87.5075,0,-75.6,0,0,-12.32725,0,-16.25125,-12.379075,-14.7515,-17.499,-14.20225,-8.251,366.2,-11.088,-10.32175
1,17.75,0,-6.243136,-86.985093378,0,-37.973,-13.237,29.64,0.0322,87.5,0,-75.572,0,0,-12.29725,0,-16.32375,-12.38525,-14.7465,-17.452,-14.22925,-8.2605,366.425,-11.08875,-10.3225
1,18.25,0,-9.6423674125,-122.9374,0,-37.9745,-13.23,29.9755,0.02451465,87.395,0,-75.5395,0,0,-12.299,0,-16.39475,-12.3945,-14.832,-17.38625,-14.386,-8.3365,366.2,-11.12575,-10.3595
1,18.75,0,-7.63989125,-93.41935515825,0,-37.822,-13.205,30.14,0.032565,87.3,0,-75.1035,0,0,-12.30875,0,-16.55225,-12.4795,-14.8285,-17.4115,-14.449,-8.357,366.455,-11.1565,-10.383
1,19.25,0,-8.215783,-109.40265,0,-37.418,-13.22,30.358,0.025255,87.3925,0,-75.8525,0,0,-12.3165,0,-16.637,-12.466,-14.818,-17.512,-14.508,-8.284,366.4,-11.1645,-10.401
1,19.75,0,-8.983005,-110.527625,0,-37.878,-13.31,29.786,0.02804575,87.29,0,-79.2485,0,0,-12.322,0,-16.701,-12.438,-14.876,-17.586,-14.524,-8.24,366.265,-11.19775,-10.427
1,20.25,0,-7.24908525,-87.37296,0,-37.75625,-13.258,31.17375,0.0314975,87.1,0,-78.657,0,0,-12.308,0,-16.715625,-12.45,-14.874,-17.662,-14.48,-8.214,366.4325,-11.25425,-10.48625
1,20.75,0,-6.085175,-102.7718,0,-37.83125,-13.279,28.5825,0.03487,87.2,0,-76.4865,0,0,-12.2335,0,-16.664375,-12.446875,-14.66125,-17.735,-14.374375,-8.33375,366.06,-11.34025,-10.57225
1,21.25,0,-8.863667,-87.23134,0,-37.2935,-13.247,28.8405,0.0317825,87.2,0,-75.139,0,0,-12.31525,0,-16.60425,-12.45875,-14.7075,-17.81375,-14.30125,-8.34375,366.355,-11.42275,-10.65475
1,21.75,0,-8.97919,-87.5469,0,-37.88,-13.277,30.674,0.032664,87.2875,0,-75.665,0,0,-12.319,0,-16.54925,-12.4091,-14.7355,-17.898,-14.3305,-8.4005,366.58,-11.39,-10.61475
1,22.25,0,-6.3576125,-95.4055023815,0,-37.27125,-13.39175,29.72,0.035495,87.2875,0,-74.08,0,0,-12.3375,0,-16.509,-12.39175,-14.794,-17.947,-14.344,-8.42,366.7875,-11.3335,-10.55825
1,22.75,0,-5.5750425,-110.82799995475,0,-37.64125,-13.43725,29.2475,0.03277,87.3,0,-71.405,0,0,-12.42,0,-16.50875,-12.44875,-14.84375,-17.995,-14.355,-8.42375,366.1,-11.28125,-10.50875
1,23.25,0,-10.26485,-82.5262942205,0,-37.69,-13.4525,30.294,0.031874775,87.2825,0,-73.0735,0,0,-12.42525,0,-16.506875,-12.525,-14.8975,-18.05125,-14.354375,-8.435,366.525,-11.331,-10.56125
1,23.75,0,-7.582401364575,-88.3043683585,0,-38.225,-13.4545,30.12,0.035377,87.285,0,-73.3625,0,0,-12.4375,0,-16.5285,-12.53,-14.952,-18.108,-14.362,-8.444,366.655,-11.34575,-10.576
2,0.25,0,-5.963797,-107.4456,0,-38.9145,-14.88,30.338,0.025389,86.975,0,-66.166,0,0,-13.908,0,-15.831625,-12.3965,-12.2375,-18.3795,-13.3695,-7.583825,369.67,-15.75875,-14.8135
2,0.75,0,-7.07027425,-92.4656375,0,-38.5475,-14.966,30.4755,0.0291425,86.94,0,-67.1235,0,0,-13.918,0,-15.736375,-12.313,-12.1525,-18.383,-13.2905,-7.547675,369.865,-15.81325,-14.868
2,1.25,0,-9.2023325,-94.232,0,-38.4055,-14.938,30.024,0.032456,86.91,0,-68.12625,0,0,-13.99,0,-15.865375,-12.6035,-12.256,-18.627,-13.42,-7.5619,369.355,-15.8525,-14.90725
2,1.75,0,-7.92095,-84.2227025,0,-38.4645,-14.914,32.0805,0.034259,86.91,0,-69.3095,0,0,-14.014,0,-15.894375,-12.76275,-12.2885,-18.7505,-13.4785,-7.57825,369.125,-15.88425,-14.94175
2,2.25,0,-15.2167,-88.380325,0,-38.435,-14.988,31.378,0.03374375,86.91,0,-67.244,0,0,-13.962,0,-15.89575,-12.82325,-12.261,-18.873,-13.536,-7.54935,369.35,-15.85975,-14.91725
2,2.75,0,-9.781249,-76.678975,0,-38.2565,-14.944,31.38,0.0294625,86.9175,0,-67.72,0,0,-13.928,0,-15.88025,-12.8485,-12.233,-18.9035,-13.575,-7.528775,368.8675,-15.8635,-14.921
2,3.25,0,-7.92769125,-84.79402,0,-38.1215,-14.862,29.15,0.031996,86.835,0,-67.903,0,0,-13.968,0,-15.863875,-12.869,-12.205,-18.964,-13.601,-7.515225,369.035,-15.8725,-14.92275
2,3.75,0,-8.55568477145,-98.990375,0,-38.3755,-14.798,30.863,0.0324,86.835,0,-68.457,0,0,-13.966,0,-15.85275,-12.9,-12.1385,-19.015,-13.56125,-7.49605,369.335,-15.89275,-14.95025
2,4.25,0,-5.634372,-85.451448972,0,-38.4,-14.824,32.052,0.0339,86.87,0,-66.7425,0,0,-13.99,0,-15.851375,-12.92525,-12.111,-19.066,-13.45025,-7.4804,369.7325,-15.81225,-14.8625
2,4.75,0,-6.388196,-87.065635,0,-38.3795,-14.808,30.974,0.02935312,86.87,0,-65.626,0,0,-13.994,0,-15.83025,-12.98425,-12.073,-19.135,-13.33275,-7.4346,369.7,-15.80975,-14.86275
2,5.25,0,-8.190064,-93.20529,0,-38.663,-14.884,31.846,0.03356,86.8,0,-66.844,0,0,-13.976,0,-15.84025,-13.02125,-12.0345,-19.184,-13.272,-7.42385,369.475,-15.861,-14.92125
2,5.75,0,-6.8806065,-91.2222,0,-37.8005,-14.928,31.41725,0.031060975,86.8,0,-65.4,0,0,-13.966,0,-15.848125,-13.054,-12.0805,-19.2525,-13.291,-7.42915,369.43,-15.87075,-14.9265
2,6.25,0,-6.16778825,-100.4197625,0,-38.0385,-14.956,32.29675,0.028481205,86.87,0,-66.041,0,0,-13.976,0,-15.8715,-13.09625,-12.106,-19.292,-13.3295,-7.4355,369.345,-15.9165,-14.97225
2,6.75,0,-8.1028109807,-104.172325,0,-38.3305,-14.908,31.01925,0.03617964,86.87,0,-67.121,0,0,-13.988,0,-15.877,-13.1315,-12.1235,-19.2835,-13.376,-7.43965,370.07,-15.96375,-15.015
2,7.25,0,-10.6509,-87.447125,0,-38.143,-14.914,29.8095,0.035682,86.7,0,-67.653,0,0,-13.954,0,-15.903875,-13.1745,-12.1605,-19.219,-13.404,-7.43525,369.6375,-15.87375,-14.9295
2,7.75,0,-8.268858,-126.2715,0,-38.4255,-14.946,29.9895,0.032365,86.84,0,-67.3195,0,0,-13.968,0,-15.93,-13.2075,-12.205,-19.182,-13.4415,-7.41675,369.2,-15.8485,-14.96275
2,8.25,0,-11.06561,-81.4405275,0,-38.203,-14.956,31.277,0.0284825,87,0,-67.0045,0,0,-13.956,0,-15.951125,-13.208,-12.241,-19.1435,-13.479,-7.43705,368.7,-15.865,-14.97925
2,8.75,0,-12.62231,-82.959865,0,-38.1555,-14.944,30.206,0.0355675,86.9025,0,-67.1725,0,0,-13.944,0,-15.964875,-13.219,-12.287,-19.112,-13.5065,-7.4692,369.2025,-15.88575,-15.00275
2,9.25,0,-7.98091,-89.24641,0,-38.2845,-14.894,30.7755,0.03312,86.87,0,-67.048,0,0.0398108,-13.934,0,-15.965,-13.198,-12.313,-19.101,-13.553,-7.4829,368.62,-15.95825,-15.02675
2,9.75,0,-9.4754115,-83.74248,0,-37.742,-14.876,28.6585,0.0301475,86.895,0.1959,-66.5225,0.133202,0.2231035,-13.92,0,-15.957,-13.1665,-12.33,-19.118,-13.5415,-7.4902,369.24,-16.0025,-15.07375
2,10.25,0,-11.2179775,-85.17752,0.2565,-36.998,-14.996,30.7945,0.029452375,86.93,1.0759,-65.58625,1.9067725,2.2141975,-13.978,0,-15.957125,-13.146,-12.3135,-19.1625,-13.552,-7.498175,369.34,-16.192,-15.3195
2,10.75,0,-5.134453817175,-79.9690625,3.3142,-37.2835,-15.08,31.987,0.0368875,86.965,4.14135,-64.04675,8.3824875,10.3833025,-14.078,0,-15.9615,-13.10975,-12.258,-19.162,-13.516,-7.5051,369.9,-16.32675,-15.534
2,11.25,0,-5.390571,-86.1411,6.19705,-36.404,-15.37275,30.88825,0.03174,87,11.0765,-61.1265,18.8394,27.204875,-14.23775,0,-15.979,-13.0935,-12.235,-19.095,-13.65125,-7.5101,370.655,-16.1555,-15.33875
2,11.75,0,-12.76559,-73.25433085775,10.857,-36.2395,-15.506,30.523,0.039361,87.0675,17.25875,-57.20325,28.38618,45.482375,-14.38225,0,-15.9675,-13.065,-12.24,-19.06,-13.72,-7.518,370.6,-16.12,-15.30775
2,12.25,0,-8.4289405,-81.636345,18.84475,-36.1215,-15.46,29.6,0.027732375,87.07,24.2755,-59.96375,37.52117,57.5788,-14.327,0,-15.9675,-13.014,-12.237,-19.1055,-13.69975,-7.6013375,370.9,-16.15425,-15.32025
2,12.75,0,-7.78878625,-82.94405,23.7225,-35.55975,-15.13425,29.55975,0.0288875,87.135,30.60675,-57.35625,46.385275,73.35025,-14.13175,0,-15.957875,-12.98675,-12.2265,-19.1225,-13.67225,-7.644375,370.475,-16.10475,-15.242
2,13.25,0,-5.51942,-88.035485,25.5725,-35.8625,-15.298,29.99975,0.0327555,87.1725,30.71825,-63.615,45.221365,78.40072,-14.3135,0,-15.9685,-12.965,-12.2225,-19.1585,-13.7085,-7.6888,370.97,-16.0565,-15.19025
2,13.75,0,-8.719631780625,-71.16565,25.13575,-35.92825,-15.2335,29.75,0.03719,87.0775,27.64375,-70.3055,41.91978,71.5366875,-14.08725,0,-15.952625,-12.9355,-12.212,-19.182,-13.687,-7.69805,370.55,-16.1075,-15.217
2,14.25,0,-7.9460915,-78.989245,19.888,-35.3675,-15.096,28.377,0.0275775,87.0875,24.193,-73.37575,35.73982,61.83146,-14.079,0,-15.9575,-12.927,-12.211,-19.1965,-13.7025,-7.69845,370.915,-16.141,-15.27575
2,14.75,0,-7.538809395625,-97.41608,15.05425,-35.6695,-15.09425,28.38925,0.0301825,87.1925,18.69125,-69.7425,30.8781325,48.32025,-14.0515,0,-15.952,-12.912,-12.205,-19.1745,-13.71125,-7.7202,370.81,-16.035,-15.23825
2,15.25,0,-8.8028365,-69.3737175,9.29,-36.62,-14.9875,28.7,0.032075,87.18,10.69,-65.38425,20.30052,28.05162,-14.045,0,-15.964,-12.9,-12.21,-19.208,-13.743,-7.742675,370.9,-15.77125,-14.95825
2,15.75,0,-10.28280125,-106.752875,3.38,-36.97,-14.9725,30.74,0.0301775,87.1,4.672,-62.3695,10.35298,12.6719625,-13.935,0,-16.003875,-12.86425,-12.22,-19.26,-13.77,-7.592,370.35,-15.7075,-14.87475
2,16.25,0,-8.3724865,-94.3938,0.28325,-37.7565,-14.87175,31.95375,0.031605,87.1,1.51945,-62.8535,3.3323075,4.281202,-13.9005,0,-16.007,-12.849,-12.22475,-19.24875,-13.7435,-7.605375,369.8175,-15.77375,-14.9285
2,16.75,0,-7.787359770675,-80.9125898705,0,-38.26125,-14.91425,30.64875,0.0294275,87.1,0.07345,-66.009,0.442898,1.092764,-13.8925,0,-15.98475,-12.829,-12.225,-19.24025,-13.72575,-7.61515,369.325,-15.733,-14.922
2,17.25,0,-7.42594,-79.8648875,0,-37.82,-14.845,31.52,0.0346743,87.1,0,-69.999,0,0.0505485125,-13.8275,0,-15.99225,-12.799,-12.25,-19.22,-13.64,-7.608,368.84,-15.71925,-14.893
2,17.75,0,-8.796275,-83.55375,0,-38.4225,-14.83875,32.2015,0.0267978,87.0875,0,-71.62025,0,0,-13.7655,0,-15.993875,-12.7685,-12.221,-19.10375,-13.6905,-7.58935,369.815,-15.6775,-14.86475
2,18.25,0,-15.1044125,-87.97795,0,-37.919,-14.76475,34.0055,0.03199542,87.1,0,-70.74625,0,0,-13.763,0,-16.003,-12.769,-12.1045,-19.006,-13.6535,-7.59935,369.625,-15.61325,-14.84825
2,18.75,0,-8.606605,-75.8878,0,-37.64875,-14.78,33.29625,0.0295762,87.1,0,-69.32825,0,0,-13.86125,0,-16.0105,-12.802,-12.08,-18.94125,-13.645,-7.554,369.61,-15.67125,-14.88375
2,19.25,0,-6.64326825,-84.6853399875,0,-37.28,-14.861,31.767,0.0257321,87.1,0,-68.476,0,0,-13.9235,0,-16.00375,-12.827,-12.075,-18.859,-13.612,-7.5844,369.1175,-15.76275,-14.9205
2,19.75,0,-7.0260193346,-109.414025,0,-37.5375,-14.794,31.2995,0.02850168,87.185,0,-68.722,0,0,-13.85,0,-15.986,-12.8365,-12.06025,-18.79925,-13.57875,-7.55545,369.44,-15.79375,-14.97675
2,20.25,0,-6.8346525,-76.7119375,0,-38.62025,-15.03475,30.5985,0.02387,87.185,0,-68.2935,0,0,-13.99075,0,-15.984625,-12.867,-12.054,-18.7505,-13.6005,-7.5902,369.5,-15.8525,-15.10475
2,20.75,0,-7.5998675,-93.73906,0,-38.19325,-15.04375,31.23225,0.0322375,87.18,0,-68.383,0,0,-13.94275,0,-15.9825,-12.8,-12.02825,-18.68125,-13.64375,-7.607375,369.6,-15.817,-15.07925
2,21.25,0,-11.09138039725,-113.5551,0,-38.2165,-14.96425,29.2345,0.032665,87.17,0,-68.6775,0,0,-13.7855,0,-15.985,-12.74,-12.0195,-18.6595,-13.702,-7.59165,369.085,-15.78575,-15.01475
2,21.75,0,-9.691575,-99.7574,0,-38.635,-15.02175,31.005,0.02959,86.9,0,-69.812,0,0,-13.88075,0,-15.955,-12.71,-12.0105,-18.61875,-13.75025,-7.673025,369.33,-15.76125,-15.002
2,22.25,0,-8.840975,-87.526101286,0,-38.825,-14.948,28.864,0.0274875,86.8775,0,-70.084,0,0,-13.946,0,-15.9075,-12.705,-12.0125,-18.586,-13.752,-7.6608,369.625,-15.80325,-15.061
2,22.75,0,-11.50375,-110.0207,0,-38.167,-15.018,29.863,0.02642,86.86,0,-70.058,0,0,-13.9,0,-15.8675,-12.705,-11.996,-18.554,-13.7205,-7.6462,369.5125,-15.78675,-15.0255
2,23.25,0,-7.59296475,-114.82165,0,-38.021,-14.9,27.326,0.03256,86.855,0,-68.68625,0,0,-13.952,0,-15.8375,-12.72,-11.9865,-18.5415,-13.6535,-7.6284,369.3475,-15.78575,-15.02025
2,23.75,0,-9.62756,-108.490925,0,-37.78575,-14.9975,29.8525,0.030665,86.86,0,-69.796,0,0,-13.99425,0,-15.785,-12.735,-11.94275,-18.50475,-13.593,-7.6052,369.0875,-15.803,-15.04025
3,0.25,-0.08135,-10.07409,-97.3232777625,0,-36.828,-14.184,28.7485,0.030581,87.4,0,-67.898,0,0,-13.89,0.0183,-8.72815,-7.783275,-9.049,-10.1875,-8.52,-5.38035,369.545,-15.75325,-15.11975
3,0.75,-0.0436,-10.72511445,-92.15598513625,0,-36.0955,-14.17,27.481,0.030945,87.4,0,-67.7265,0,0,-13.857,0.04625,-8.7197,-7.725,-9.039,-10.1655,-8.514,-5.35645,369.235,-15.7395,-15.10325
3,1.25,0,-10.695628886,-138.8895,0,-36.07,-14.134,29.5425,0.02971,87.4,0,-68.855,0,0,-13.907,0.00125,-8.84345,-7.792425,-9.0495,-10.45,-8.652,-5.35835,369.38,-15.68275,-15.05375
3,1.75,-0.06,-6.5898633455,-100.5255,0,-36.0745,-14.14,28.0925,0.02839,87.4,0,-68.4705,0,0,-13.871,0.000450000000000006,-8.9448,-7.8722,-9.0775,-10.6025,-8.663,-5.3904,368.95,-15.5885,-14.9775
3,2.25,-0.146,-9.782349273925,-111.92525,0,-35.986,-14.088,28.809,0.03036145,87.5,0,-68.475,0,0,-13.883,0,-9.03725,-7.913275,-9.0485,-10.726,-8.655,-5.35945,368.66,-15.7075,-15.083
3,2.75,-0.134,-11.6225,-139.404375,0,-36.457,-14.04,28.7525,0.03114525,87.5,0,-68.21225,0,0,-13.919,0,-9.11935,-7.949825,-9.047,-10.84,-8.6575,-5.37205,369.8175,-15.6665,-15.0565
3,3.25,0,-15.17185,-96.0478384895,0,-36.64925,-14.0045,27.598,0.02517685,87.5,0,-67.5995,0,0,-13.87075,0,-9.198775,-7.9869,-9.008,-10.9545,-8.6775,-5.3617,369.41,-15.74825,-15.141
3,3.75,-0.1305,-8.9766935,-86.1221825,0,-36.933,-14.1225,27.16425,0.031519,87.5975,0,-68.4655,0,0,-13.85175,0.000125000000000002,-9.2744625,-8.0135375,-9.02875,-11.0945,-8.6875,-5.337375,370.14,-15.723,-15.11575
3,4.25,-0.033,-12.8185,-92.08669,0,-36.568,-14.06,29.20675,0.0253125,87.6925,0,-67.1585,0,0,-13.8245,0,-9.350075,-8.046475,-9.02825,-11.095,-8.63825,-5.345525,369.9875,-15.8075,-15.20025
3,4.75,-0.215,-10.685915,-82.802529876,0,-36.3565,-14.09175,29.49325,0.0278368,87.7,0,-66.172,0,0,-13.897,0.001175,-9.4274625,-8.0602,-9.0675,-11.03725,-8.6085,-5.36015,370.245,-15.85275,-15.25275
3,5.25,-0.12875,-10.89025,-97.02542,0,-36.73825,-14.08,27.19575,0.0276,87.7,0,-66.8725,0,0,-13.9425,0,-9.5126,-8.09555,-9.0475,-10.99875,-8.56,-5.376175,369.71,-15.80825,-15.19825
3,5.75,-0.10389,-9.3117925,-114.699075,0,-36.2265,-14.13725,26.9515,0.028554325,87.7875,0,-66.9175,0,0,-13.81725,0.001075,-9.59675,-8.101925,-9.0085,-10.96,-8.5695,-5.387425,368.905,-15.8505,-15.24325
3,6.25,-0.0435,-12.24721,-109.475,0,-35.98875,-14.08075,28.54925,0.02948,87.8,0,-66.925,0,0,-13.8245,7.50000000000011e-05,-9.6807375,-8.1322625,-9.018,-10.90175,-8.638,-5.380075,369.805,-15.835,-15.2305
3,6.75,-0.04,-15.18604,-129.622,0,-35.82825,-14.11,27.754,0.02535,87.8,0,-65.789,0,0,-13.87975,2.50000000000004e-05,-9.773875,-8.1405,-9.019,-10.86275,-8.696,-5.4366,369.745,-15.7765,-15.16925
3,7.25,-0.12,-12.236085,-91.2910815405,0,-36.48575,-14.218,26.029,0.024835,87.7875,0,-63.9135,0,0.0084721,-13.91175,0,-9.866075,-8.1565875,-8.98825,-10.79425,-8.76425,-5.432725,370.1425,-15.74275,-15.14
3,7.75,-0.05096,-11.1807355,-112.9630021,0,-35.69675,-14.25,26.287,0.024245,87.8,0.260225,-62.10475,0.960134075,0.372358,-13.91525,0,-9.9579875,-8.1827,-9.0275,-10.74475,-8.7835,-5.443575,370.645,-15.76825,-15.15375
3,8.25,-0.08,-8.759716,-89.5475,2.8938,-35.1795,-14.33,27.712,0.0295,87.8,2.1272,-59.88875,9.3443995,4.46854,-14.08525,0,-10.0044,-8.2171875,-9.00825,-10.676,-8.8515,-5.411575,371.1,-15.751,-15.1455
