DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,442.811625,14.110375,438.9969,15.834425,2133.16615,444.2484,12.6086,433.836475,15.503425,2076.589,442.83275,14.4015,440.17045,16.16975,2111.86875,444.869125,14.693,438.95335,14.2987,2135.63675,450.16625,13.374525,440.757975,11.671975,2143.3001,465.72575,13.924625,464.6652,15.4397,2130.68815,6.020475,19.338775,1.372825,440.4643,16.0422,4.4183,3.808025,6.07257499999998,124.303625,15.228825,1.263025,136.72745,28.794275,2.914725,5.08075,4.244,3.1005,2.52525,1.46775,17.77035,17.354325,17.19005,17.8045,17.400775,16.92,14.831775,96.2612,98.093,9.1608,14.2215,14.80775,14.15625,14.387,14.645,2.9325,-0.20925,4.355,2.46725,381.9325,398.2525,7.739,385.15,388.3,2.38225,0.13775,0.27775,0.15,2.911,0.32,0.26,0.468,0.305,0.23,12.31335,11.7842,11.3686,11.844,11.02275,11.2747,11.151125,10.684825,12.589,11.687,11.559,12.7231,9.452475,11.8699,11.6645,11.054475,11.127175,12.007675,11.733075,11.67435,11.37305,12.76045,11.611225,8.27259999999999,7.46389999999999,12.4133499999999
1,5.75,443.0499,13.5632,436.6747,14.1395,2135.2908,441.2564,12.60985,434.576325,14.013,2110.40825,443.693225,13.71165,436.9747,15.5525,2131.6865,444.455125,14.32415,442.843,14.0406,2130.67975,448.86005,13.535675,433.7875,10.809,2070.255225,467.8817,13.55,462.2734,14.9046,2116.27065,6.84460000000001,19.4721,1.7621,441.124675,16.187325,12.8015,4.517775,11.531175,89.0139,10.52805,1.3467,32.0066999999999,31.0477,3.2434,5.48575,5.14150000000001,3.1565,2.24675,1.4055,17.763225,17.538625,17.7407,17.84775,17.52855,17.005275,14.6814,96.2848,97.8215,8.89757499999999,14.161,14.34325,13.95075,14.64175,14.47,2.8,-0.1795,4.2775,2.3835,381.0975,399.165,6.878,383.1,388.2,2.49325,0.14,0.26775,0.16775,2.88875,0.31775,0.28525,0.4735,0.3,0.23,12.1805,11.7107,11.32035,11.801,11.0058,11.3085,11.114175,10.696225,12.488,11.6465,11.5315,12.7266,9.4422,11.962025,11.609625,11.051775,11.118425,12.07975,11.75065,11.64945,11.37115,12.73435,11.61355,7.58059999999998,7.1246,9.84985000000001
1,6.25,442.4445,14.507,436.748525,15.446025,2118.2235,445.5824,12.6217,437.1985,15.53215,2076.904,444.6468,14.12915,438.5329,16.4284,2100.32015,445.82085,13.935575,438.06935,14.753275,2129.4106,446.48675,13.1285,441.0477,11.608775,2127.7339,464.8955,13.78,466.7964,15.4441,2117.480125,6.764,19.414,1.521,440.8609,16.25725,8.41115,2.8465,13.3793,61.774625,30.395,1.398,88.04025,60.3223999999999,3,5.32199999999998,4.511,2.958,2.254,1.384,18.07625,17.9874,17.946125,18.1334,18.002475,17.806725,15.1766,96.3199,97.8965,8.94329999999999,13.8375,14.366,13.886,14.78,14.47025,2.7,0.00875,4.2,2.3975,374,400.32,7.8665,383.725,388.145,2.445,0.13,0.27,0.156,2.876,0.32,0.261999999999999,0.475,0.31,0.23,12.251425,11.628,11.203425,10.9262,10.8553,11.3164,11.138,10.717875,12.411575,11.62625,11.40455,12.434625,9.43065,12.04165,11.5958,10.6285,10.7,12.0124,11.76505,11.44095,11.26155,11.71865,11.618575,7.83575,7.2824,10.91535
1,6.75,438.178875,14.21275,434.586,15.2376,2117.4768,439.588125,13.02675,435.0176,14.077525,2103.220075,439.013725,14.269425,434.781225,15.5042,2116.5918,440.2832,14.1712,436.378375,14.793875,2101.43985,443.6293,13.39645,436.6471,10.7772,2064.794775,461.503925,13.628125,455.3854,14.9596,2122.469375,5.5703,19.8621,1.5318,436.648625,16.17665,12.7325,1.320975,7.29329999999999,46.3071999999999,30.6583500000001,1.43165,27.6412,36.5422,3.04685,5.83799999999997,5.63199999999998,3.38399999999999,2.547,1.502,18.898375,18.712125,18.85935,18.9161,18.436125,18.31815,16.2904,96.347,97.842,8.83235,13.855,14.868,14.374,14.838,14.46625,2.4,0.04375,3.98,3.41649999999999,377.565,401.44,7.0925,387.005,390.4525,2.4475,0.138,0.27,0.138,2.906,0.32,0.246499999999999,0.5225,0.32,0.23,12.29735,11.56805,11.13595,10.9222,10.853925,11.2846,11.1614,10.733175,12.4459,11.653675,11.3956,12.413125,9.4181,12.0918,11.5848,10.5888,10.6754,11.9194,11.8127,11.4194,11.2422,11.71255,11.609575,7.03067499999999,6.23744999999999,10.343175
1,7.25,443.8264,14.250175,437.59775,15.430375,2117.6532,443.7019,12.6387,431.26545,15.5432,2074.55705,443.914375,13.8881,437.62965,15.340925,2122.619275,443.579175,13.8541,438.9499,15.34215,2121.43785,447.6215,12.873625,440.83265,11.873375,2117.1877,458.1543,13.60825,456.966575,15.38975,2105.996375,8.57795,20.453225,1.4033,436.6572,15.877,5.14072499999999,3.16819999999999,5.913825,158.571,23.5293,1.656375,49.2695,41.11685,3.5242,6.89,5.71599999999999,3.428,2.562,1.438,18.6438,18.96475,17.81945,18.8655,18.826525,18.05375,16.1226,96.3754,97.5935,9.40549999999999,14.121,14.444,14.33,14.676,14.379,2.6,0.1325,4.1,2.83799999999999,372.57,402.11,9.2575,385.035,389.48,2.588,0.811999999999999,0.936,0.58,3.11,0.483999999999999,0.25575,0.6425,0.4405,0.348,12.2145,11.62725,11.069,10.918475,10.853025,11.1948,11.1698,10.745225,12.473975,11.691575,11.3709,12.3895,9.406,12.15355,11.579,10.5445,10.6712,11.887,11.767,11.3962,11.22175,11.71035,11.609275,8.088925,6.5075,12.85375
1,7.75,441.6052,14.0316,437.411475,14.8171,2139.5914,441.3641,13.27915,434.7982,14.645225,2143.9513,443.03,13.9138,437.24855,15.2919,2138.083,443.1485,13.8855,439.2821,15.139225,2136.366625,444.8126,13.7588,439.703225,10.822575,2110.74895,457.457875,14.042625,450.1836,14.902625,2130.919625,5.71160000000001,20.4545,1.3502,436.7855,15.99125,4.432575,3.441875,5.4704,112.100075,23.479375,1.4879,77.651775,30.97265,3.3252,5.10399999999999,4.3455,2.925,2.53349999999999,1.476,18.9225,19.208225,18.8344,19.1456,19.183825,18.394175,16.646,96.4158,97.8005,9.915825,14.1185,14.576,14.382,14.872,14.6025,11.26,6.692,12.1,2.845,369.335,403.715,10.112,387.935,392.205,23.8565,22.272,21.48,15.648,12.84,9.81999999999999,2.79925,8.5425,8.48975,7.222,12.211,11.694125,11.040175,10.9149,10.851475,11.1446,11.1958,10.753725,12.519725,11.73655,11.3452,12.36625,9.390375,12.2195,11.5742,10.4996,10.6728,11.8754,11.6994,11.3739,11.20365,11.7216,11.609425,8.50725,6.55375,13.7417999999999
1,8.25,441.83285,13.3035,437.1216,15.3964,2110.1214,441.300875,13.140075,436.96865,15.899,2215.684225,442.52905,13.56285,439.6468,13.7912,2139.0338,442.815625,13.4364,439.8795,13.06095,2126.1952,446.4983,13.6191,440.8274,12.030525,2145.1215,460.1533,14.10755,453.9374,15.7396,2098.69425,6.8393,19.931,1.02125,438.0751,15.879225,4.39095,2.6505,4.0296,37.0227,29.49625,1.47265,38.8264999999998,29.54925,3.50535,5.818,4.822,3.056,2.2805,1.358,18.82905,18.7714,18.4685,18.8645,18.8948,18.65555,17.125525,96.448725,97.895,9.6041,14.1665,15.22675,14.672,15,14.727,47.065,42.892,48.3475,6.004,374.045,404.06,20.569,387.255,393.64,94.975,89.97425,88.3,66.432,49.002,41.39475,10.099,37.1225,36.2715,31.81,12.284525,11.759275,11.011525,10.910675,10.84975,11.1492,11.2222,10.75755,12.593075,11.72305,11.322025,12.34175,9.375025,12.2857,11.572,10.4568,10.6788,11.917,11.6681,11.34995,11.181275,11.72685,11.60885,8.5189,6.7815,13.7264
1,8.75,440.59575,13.526375,436.887,15.039675,2109.044,441.183075,13.129525,433.0326,15.462225,2111.51925,443.524375,13.419575,438.331025,15.873,2103.0105,444.45735,13.70515,438.34985,13.39385,2105.014275,447.190625,13.654125,439.193675,11.3833,2232.40275,458.31365,14.2581,450.4612,15.2728,2094.6207,8.67095,19.63125,0.77705,437.9254,15.375375,10.4862,1.928,3.65309999999999,60.168125,26.542,1.44635,45.3473749999999,34.968,3.45885,6.591,5.65825,3.013,2.476,1.4255,18.3418,18.2202,18.36245,18.443725,18.28705,18.321,17.3076,96.4726,98.1675,9.63995,14.282,15.5695,15.0965,15.309,15.0845,90.755,110.98875,111.87,11.2525,374.025,404.975,60.07375,388.0725,395.4575,224.2425,223.593,183.2325,147.7635,92.546,77.312,20.962,71.19175,79.3139999999999,63.12425,12.0798,11.36895,10.9952,10.902675,10.8366,11.017925,11.161325,10.7657,12.1401,11.6887,11.3047,12.3199,9.358225,12.35565,11.2724,10.4133,10.687925,11.708825,11.54155,11.334,11.1624,11.719,11.6073,8.0366,6.51699999999997,13.237275
1,9.25,441.247,13.5256,437.7167,14.402975,2103.06535,441.2725,13.32595,437.835475,14.803375,2212.117225,441.8756,13.4984,438.1566,14.4522,2122.6783,442.8974,13.3728,437.338,13.473125,2110.735075,444.791,13.73225,435.3572,11.797,2126.878875,457.9535,14.258875,460.93725,15.289825,2099.3073,8.8555,19.127,0.90075,436.6892,14.9977,3.1495,3.468275,3.14135,45.62045,32.407,1.40275,61.783725,59.1269,3.30025,6.799,5.80999999999999,2.89375,2.25725,1.40125,18.1487,18.049,17.87685,18.2211,18.101125,18.121,17.36345,96.496125,98.3745,9.537975,14.925,16.135,15.56,16.27425,16.0855,145.3925,267.1175,267.48,31.525,373.9375,407.9875,171.065,390.445,400.35,538.69125,545.56675,496.45825,285.6485,163.951,128.63725,57.79475,112.34475,108.4365,93.01675,12.2184,11.45545,10.9858,10.89425,10.818,11.094025,11.14105,10.7721,12.22,11.6941,11.2872,12.2937,9.341975,12.39335,11.327375,10.3731,10.696,11.765225,11.569925,11.327675,11.135075,11.70765,11.6008,8.3106,6.8395,16.7542
1,9.75,441.7755,13.878625,436.88315,14.41685,2106.445875,442.4874,13.35145,436.144975,12.25025,2173.0594,441.892675,13.992025,437.576925,14.677775,2119.679775,443.0148,14.0146,438.928725,15.2836,2138.51865,443.954,13.912,435.3763,13.1114,2223.87025,454.436875,14.869375,452.4615,15.273,2137.9056,7.3197,18.8175,0.94665,435.95645,14.886875,6.533575,2.74250000000001,5.548525,98.6227,28.9178,1.35735,119.6914,69.0322,3.1316,5.9315,5.014,2.834,2.11,1.32,17.8855,18.068,17.772,17.91645,18.0462,18.162125,17.39155,96.5106,98.0625,9.369,15.508,16.57375,16.0925,16.434,16.10975,201.13,355.6725,368.88,39.634,376.68,409.22,240.521,390.0875,398.505,713.27575,730.9975,701.6965,463.18625,304.732,238.9835,70.728,168.794,181.0965,128.1055,12.388825,11.5571,11.0283,10.886825,10.800425,11.22335,11.13985,10.780475,12.353825,11.705625,11.280825,12.269325,9.326,12.4119,11.3841,10.3382,10.70875,11.83845,11.6024,11.32935,11.111825,11.6977,11.5944,8.419,7.59019999999999,19.056
1,10.25,440.4662,13.6406,436.97255,14.324775,2118.4834,439.53575,13.318225,437.253925,12.711475,2242.2436,440.490875,14.03075,439.332875,14.638375,2167.947,441.651,13.9442,439.037175,14.0285,2133.706,444.797875,13.6493,437.07285,11.585075,2127.49575,458.110875,14.950625,447.3195,15.43555,2138.708875,7.685825,18.679925,1.093025,435.984425,15.1814,9.505525,2.75665,5.5098,81.0656,32.7659,1.51565,128.086,68.134375,3.33365,5.7665,5.05899999999999,2.8055,2.19,1.401,17.2258,18.2288,16.895,17.6171,17.93585,18.238375,17.8792,96.53825,97.8825,11.029,16.036,16.675,15.9025,16.1785,16.0895,238.195,441.2295,452.21,54.548,380.94,410.36,318.277,390.7375,398.8075,873.66,886.3965,870.5905,623.644,349.8855,236.404,98.7779999999999,222.417,255.8875,210.574,12.555,11.659725,11.0486,10.8756,10.7794,11.3605,11.1498,10.787375,12.481925,11.74255,11.278175,12.255025,9.3103,12.4796,11.42015,10.3206,10.71935,11.927375,11.6625,11.3482,11.0942,11.70585,11.587275,9.60925,7.69789999999998,17.134075
