DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,5.25,-12.756915,397.8805,19.94690694,0.3059035,1.29127,1.137075195,-12.589,2.23588,98.0889,89.37999,-9.968,0.178325545,-11.401405,0.1762645,247.868625,263.346075,-19.405845,0.034061863,-0.96281645,0.149433725,-1.126755685,-0.0506,0.624659907,0.201912,0.495151492,0.233238076,3.67633
1,5.75,-12.5088225,397.433,19.93572171,0.347299,1.244215,1.1161385695,-11.594,1.06173,98.0775,88.9513075,-9.7755,0.1767150065,-11.096645,0.1724335,248.44085,263.960725,-17.850995,0.036332654,-0.928715825,0.1300821825,-1.1293203565,-0.047065,0.641671221,0.2005385,0.5209659055,0.2328073495,3.65675
1,6.25,-12.4845775,397.513,19.93772806,0.322201,1.23243,1.110833021,-11.6274,1.394595,98.0387,88.55776,-9.674,0.171464282,-11.10936,0.170015,246.891525,264.324375,-17.5606,0.035609208,-0.9027455,0.13715425,-1.14018555,-0.0441,0.632297398,0.181878,0.508838874,0.227156334,3.62277
1,6.75,-12.315825,399.336,19.98339311,0.385999,1.17931,1.086600202,-12.4346,0.6268,98.0065,88.9716925,-9.755,0.175471295,-11.1687725,0.173586,245.73535,264.766225,-16.149555,0.0341916735,-0.91004465,0.12910875,-1.12986356,-0.0436,0.637797285,0.1815065,0.48015474,0.212244329,3.42909
1,7.25,-12.330515,399.397,19.984917125,0.31576,1.117155,1.0574927265,-10.151885,0.793815,98.01875,88.8730825,-9.821,0.1847971365,-11.2342225,0.17028185,245.5829,264.47545,-16.1730185,0.1320696175,-0.855108225,0.1907213425,-1.188841644,-0.04565,0.645745614,0.187259,0.47635517,0.219184555,3.579425
1,7.75,-12.376905,399.1475,19.97867606,0.373667,1.109525,1.0539012575,-9.09641,0.83879,98.05195,88.58874,-9.979,0.159216756,-11.23845,0.1740955,244.427075,264.477325,-15.6356325,4.618215818,1.264055,1.472239475,-1.1733615625,-0.0417,0.586881948,0.182277,0.5233124975,0.2130722405,3.447465
1,8.25,-12.2150175,398.033,19.9507644,0.287061,1.165345,1.0801296235,-10.2631,0.880935,98.061,88.51303,-9.907,0.170587221,-11.12239,0.180907125,247.59685,264.69195,-2.9629953,37.511410185,18.6155325,12.22231675,-1.2516798125,-0.04474,0.603687833,0.186024,0.488812848,0.22,3.41439
1,8.75,-11.9737425,394.461,19.86104227,0.2914985,1.32241,1.1507030745,-5.69011,2.59643,98.06475,88.146245,-9.5865,0.173637494,-10.904655,0.19837725,249.017425,266.42495,6.71612125,116.68323365,56.0966075,35.218435,-1.243487675,-0.04915,0.6239448665,0.1907155,0.4961604395,0.226435964,3.48617
1,9.25,-11.3862475,392.324,19.80715484,0.1623415,1.384795,1.177546,-1.65096,4.408085,98.0849,86.7948,-9.3495,0.172768556,-10.5179725,0.21292535,248.573325,269.9139,16.53942,219.2887891,100.829755,64.670035,-1.288214834,-0.04794,0.623204715,0.1958255,0.5178654015,0.2257218145,3.769175
1,9.75,-10.90385,386.8205,19.6677517,0.142924,1.44404,1.202551,4.92024,5.1625,98.0979,86.481835,-9.089,0.182756669,-10.01797125,0.243985625,247.370725,272.8091,29.5308,339.575,157.6903,100.912215,-1.3110568025,-0.0559,0.695650774,0.210547,0.539952776,0.239165215,3.768
1,10.25,-10.006546,389.333,19.731416615,0.0779,1.47286,1.214508,8.25496,6.51052,98.0706,85.270065,-8.538,0.182208672,-9.453963,0.25743275,248.242275,274.972275,39.7288225,437.4490143,195.4291,135.8922,-1.2750012375,-0.06132,0.742712596,0.217212,0.577107442,0.256904652,3.89519
1,10.75,-9.5393275,383.018,19.570844605,5.09999999999999e-05,1.55089,1.246307,11.6345,7.11085,98.0842,84.905955,-8.021,0.198242276,-8.9265305,0.28439775,250.4389,278.4148,51.43075,549.3,242.504725,167.276925,-1.2572705625,-0.0653,0.761097891,0.226532,0.624485388,0.257099203,4.06813
1,11.25,-8.873668,379.4415,19.491086185,-0.00409,1.59218,1.2628225,12.4306,7.15203,98.0945,84.31375,-7.51,0.196214169,-8.63440275,0.309127,250.39195,281.931575,62.61489,618.77937955,275.2248,179.632825,-1.26987925,-0.0705,0.764454054,0.235363,0.642989891,0.269072481,4.18123
1,11.75,-8.47611925,376.464,19.41116738,-0.0894,1.68061,1.29747447,17.9245,8.9552,98.0543,83.34678,-6.94,0.1930021995,-8.1655695,0.334834825,253.36535,283.002575,64.811085,679.52800815,298.345675,192.9496,-1.23490625,-0.079005,0.783548001,0.2495815,0.645887222,0.280266579,4.38837
1,12.25,-8.01147875,373.117,19.31623652,-0.0137755,1.78563,1.337467757,17.8391,10.0787,98.0498,83.64135,-6.865,0.18973666,-7.9201075,0.357063525,252.008275,285.2284,68.52366,676.82651485,307.969525,194.67235,-1.176009875,-0.0852,0.782656374,0.259107,0.677771348,0.281957444,4.60831
1,12.75,-7.69192525,374.0915,19.35427533,-0.02495,1.83542,1.356019911,17.5998,9.0224,98.0311,82.54569,-6.449,0.192873015,-7.4427805,0.3700805,251.5172,286.64245,67.5408425,675.75,303.3163,189.12845,-1.125958519,-0.0836,0.811534349,0.25395,0.688904928,0.295296461,4.73353
1,13.25,-7.249409,373.3205,19.33138393,-0.064096,1.845185,1.3596322165,15.8114,10.29015,98.0184,81.4115075,-6.1985,0.1850663225,-7.258135,0.3840985,253.00975,287.41095,62.8243075,689.67925825,303.4609,193.755525,-1.1106551815,-0.0818,0.811577271,0.257632,0.690804964,0.2933426915,4.66386
1,13.75,-7.2409855,372.961,19.314113835,0.018332,1.91269,1.384177848,14.38355,8.5049,97.9864,82.18563,-6.046,0.1824697085,-6.9920225,0.3922225,253.25405,286.955425,49.4508225,617.04971615,276.86935,173.05915,-1.0768192375,-0.081825,0.803220309,0.2485415,0.677132429,0.2882214415,4.766635
1,14.25,-7.45431525,372.75,19.30984205,0.000405,2.04481,1.431432849,14.04245,8.31577,97.96715,82.054495,-6.05,0.16392969,-6.90650025,0.392993375,254.92215,286.6119,42.08917,526.875,233.18475,155.530125,-1.050777959,-0.0902,0.829907787,0.25968,0.6841854565,0.2879202495,4.832165
1,14.75,-7.9385035,372.093,19.30165705,0.06715,1.94164,1.394783137,11.0699,8.394235,97.9773,83.7032475,-6.224,0.141421356,-7.19401125,0.41299325,255.61685,285.6358,33.0898725,420.8370891,192.744075,126.826,-1.02147126,-0.0831,0.821886245,0.251615,0.694240592,0.289654967,4.8678
1,15.25,-7.883507,375.281,19.376763495,0.0984775,1.97412,1.406421,6.78771,6.2002,98.00545,84.13462,-6.0925,0.12943908,-7.1567875,0.4016615,258.48385,285.31215,23.105385,315.5840358,145.9033,91.48241,-1.008119644,-0.083695,0.815974964,0.2541005,0.6737402575,0.290850834,4.803485
1,15.75,-8.251178,374.8305,19.37135742,0.1778925,1.961245,1.4018126255,1.61818,4.94145,98.0402,84.077405,-5.642,0.117473401,-7.21751,0.38680025,256.78495,284.240275,10.05140575,206.425,101.75575,60.473335,-0.991509744,-0.06651,0.772639631,0.229629,0.632636547,0.28213472,4.59622
1,16.25,-8.37609725,377.1125,19.41938363,0.2182375,1.894885,1.377849576,-3.64784,3.55323,98.034,84.64181,-5.9835,0.132087465,-7.285569,0.356436,256.525675,282.80265,-2.2410795,104.51187525,52.627845,31.7583775,-0.9720632875,-0.065695,0.721096902,0.226539,0.593227424,0.2722925505,4.298795
1,16.75,-9.1279175,379.502,19.48081107,0.275199,1.73312,1.317619,-6.74794,2.882185,98.0632,85.8886225,-6.123,0.13820275,-7.5000375,0.323075,254.367425,280.6517,-17.897075,34.16088152,15.61336,10.983685,-0.962533975,-0.05477,0.719522064,0.208033,0.549348705,0.251992063,3.99665
1,17.25,-9.3308875,382.6355,19.560911215,0.259044,1.81968,1.350185172,-9.6022,2.12394,98.03885,88.1086425,-5.987,0.167181933,-7.6894445,0.26748695,251.13865,278.567,-30.3200425,3.795494057,0.70989815,1.2001675,-0.94499575,-0.0526,0.6649967345,0.20174,0.488428891,0.235583997,3.767115
1,17.75,-9.6719165,386.371,19.66346867,0.329757,1.865735,1.3671528695,-11.1315,1.23638,98.0424,88.382685,-6.322,0.17691806,-7.9615055,0.250876475,251.7449,276.91935,-25.83218,0.102865505,-1.118566,0.15941075,-0.95164825,-0.04987,0.651162806,0.192364,0.499361592,0.22589046,3.61993
1,18.25,-10.02356,387.947,19.69637022,0.306373,1.73842,1.319636314,-13.3826,0.84622,98.0227,87.94575,-6.574,0.18493242,-8.12594125,0.2453575,251.374875,276.15815,-25.823075,0.0285,-1.31537175,0.105506245,-0.9680646,-0.0494,0.64718699,0.19651,0.471464739,0.226936114,3.64921
1,18.75,-10.7264875,388.154,19.7073844,0.280045,1.690455,1.301175635,-12.383,1.41947,98.0673,88.504115,-6.783,0.181107703,-8.4953525,0.24040615,252.5059,274.628875,-25.549945,0.020454002,-1.182255,0.132619,-0.981023634,-0.0476,0.630685342,0.190339,0.463382132,0.229128785,3.64711
1,19.25,-10.7190675,387.605,19.68768651,0.253364,1.73145,1.31698899,-12.56055,0.99125,98.0657,88.143985,-7.102,0.178325545,-8.756869,0.22891225,251.264575,272.49495,-23.785345,0.01825,-1.0204536,0.11964738,-1.0183485625,-0.0437,0.630816138,0.187007,0.471053076,0.221359436,3.90165
1,19.75,-11.142855,387.928,19.695882125,0.3000325,1.663085,1.2902654865,-11.5222,0.82591,98.09285,87.706965,-7.3635,0.177904413,-8.840394,0.2298275,249.953325,270.443375,-25.044415,0.019900861,-1.139527975,0.1209828725,-1.032645875,-0.0435,0.6396392215,0.182602,0.480572027,0.2201135775,3.76212
1,20.25,-11.1548375,387.813,19.69296829,0.382881,1.73266,1.317448291,-12.41925,1.32945,98.1022,87.521055,-7.753,0.168522995,-9.278557,0.2145135,248.09355,269.621375,-25.847995,0.0205,-1.1011185,0.1307644,-1.0466146625,-0.0482,0.633917976,0.192503,0.476002101,0.229346899,3.91146
1,20.75,-11.3299525,391.7355,19.79230104,0.2703445,1.70666,1.307509,-11.7851,1.367405,98.1336,87.4751825,-7.788,0.195192213,-9.2218645,0.211832,248.5428,270.210275,-24.82667,0.0235,-1.0862135,0.1185096475,-1.037169844,-0.05154,0.641403929,0.197145,0.493916997,0.230434372,3.87687
1,21.25,-11.30824,395.9565,19.898570085,0.3830835,1.667915,1.2925176025,-13.2858,1.10394,98.1166,88.554365,-7.551,0.174642492,-9.3248895,0.211641325,245.861,270.164725,-22.517155,0.0265,-1.09465,0.094808825,-1.056591969,-0.0421,0.613273185,0.179219,0.471192105,0.225166605,3.75145
1,21.75,-11.411685,399.255,19.98135224,0.3060725,1.55308,1.2471319785,-11.9877,0.95934,98.1414,88.199825,-7.832,0.178325545,-9.4249255,0.2036295,245.04305,269.577575,-25.33488,0.024582997,-1.205375,0.1096707,-1.067030325,-0.04403,0.60802796,0.185633,0.473133174,0.221133444,3.54441
1,22.25,-11.712705,397.497,19.9373268,0.377285,1.36389,1.168653071,-14.29915,0.3563,98.101,89.2287075,-8.25,0.185469235,-9.8092775,0.19659715,242.76685,268.4863,-25.25262,0.0235,-1.123218225,0.1487023875,-1.138186875,-0.0448,0.619132685,0.1846535,0.4854422045,0.2274849625,3.585635
1,22.75,-12.059165,391.9515,19.797756285,0.349945,1.54875,1.245451725,-12.8189,1.0046,98.0758,89.037675,-8.398,0.182482876,-9.897988,0.185358275,242.68445,267.31665,-24.838885,0.02675,-1.1941285,0.133276675,-1.1351036375,-0.0441,0.628656504,0.182273,0.505368183,0.220978279,3.50205
1,23.25,-12.462545,400.097,20.00242485,0.372989,1.48974,1.2214600805,-13.3421,0.34012,98.0657,89.135545,-8.698,0.173781472,-10.033673,0.181356975,239.9945,265.825575,-23.1577,0.0213332345,-1.223259625,0.1471885,-1.1252174875,-0.0447,0.617066447,0.183825,0.484516254,0.21330729,3.40735
1,23.75,-12.395605,395.446,19.885655675,0.328103,1.47997,1.217439937,-15.2165,0.52518,98.0588,88.803225,-8.314,0.175783958,-9.94944925,0.1736089,244.43685,266.503025,-19.2341575,0.024612394,-1.07859375,0.1309048,-1.10467834,-0.046,0.603494822,0.185922,0.490448774,0.215870331,3.48966
2,0.25,-14.295255,398.5695,19.96418807,0.352011,1.5765,1.256556525,-16.988,1.44649,98.0637,87.4108975,-9.9045,0.2245842645,-11.254735,0.21910395,234.47295,261.060875,-35.508375,0.018000264,-1.835063,0.1663427,-1.6393675625,-0.04485,0.600120942,0.184465,0.473813578,0.214963425,3.66752
2,0.75,-14.4516925,401.01,20.025221945,0.3284735,1.638835,1.2812087885,-15.187,2.234,98.0541,86.51897,-9.9,0.237907545,-11.3513825,0.21559825,238.5173,260.9701,-29.158035,0.01476014,-1.637048,0.136472775,-1.6351605,-0.0422,0.588866708,0.178292,0.498411477,0.209284495,3.57979
2,1.25,-14.194905,398.0825,19.951966145,0.293721,1.61554,1.2720675,-14.7911,1.98767,98.0486,87.35434,-10.027,0.22994468,-11.4777125,0.21487675,239.30225,261.038825,-31.88182,0.015,-1.8576125,0.1444459,-1.636147,-0.0366,0.5856076905,0.1680075,0.4519332605,0.199122721,3.6122
2,1.75,-14.2416375,400.178,20.00444951,0.333782,1.62617,1.2761976815,-14.4884,2.50399,98.0379,87.329945,-9.9,0.216794834,-11.328855,0.211123525,236.7766,260.8395,-32.7370875,0.0169863025,-1.8790175,0.1491268,-1.6353435,-0.0413,0.568586845,0.179247,0.475237835,0.213692302,3.62169
2,2.25,-14.11459,400.033,20.00082498,0.339486,1.62162,1.2743885435,-16.9456,3.1202,98.0334,86.88915,-10.512,0.229346899,-11.4670225,0.21348665,236.4193,260.2029,-34.06639,0.015415571,-1.856981,0.205096575,-1.6355213125,-0.0409,0.593255426,0.17825,0.470958597,0.211896201,3.57636
2,2.75,-14.1600175,402.716,20.06778513,0.273509,1.52525,1.2359549255,-13.87845,-0.20606,98.0327,86.92938,-10.531,0.222692389,-11.8308075,0.213237025,234.753025,260.4029,-31.22768,0.017348878,-1.89138,0.12608175,-1.6528799375,-0.0387,0.583512639,0.174224,0.484524509,0.203715488,3.52768
2,3.25,-13.805725,405.7685,20.143695545,0.2596465,1.53037,1.238031,-13.1563,0.50598,98.0164,87.2818175,-10.126,0.217485632,-11.74985,0.208338225,233.1177,261.38085,-32.5931475,0.0192796915,-1.93758625,0.1431297,-1.6694584375,-0.03505,0.54864196,0.162742,0.439557732,0.196977156,3.47263
2,3.75,-14.2223475,406.051,20.15070241,0.306174,1.51898,1.233405854,-13.8611,0.00328500000000001,98.0138,87.146075,-10.78,0.237065392,-11.99411,0.20188575,231.705825,259.0869,-32.53609,0.0235,-2.043837,0.16830485,-1.6693510625,-0.0353,0.552826374,0.162634,0.447566755,0.201699281,3.33069
2,4.25,-14.4810025,404.4595,20.111176565,0.351937,1.493085,1.2228185025,-13.74245,1.46766,97.99545,86.893705,-10.9115,0.230212269,-12.416445,0.1969415,231.27475,257.1997,-33.4702525,0.029823401,-2.170283,0.179609025,-1.6706841875,-0.0387,0.5492121735,0.1693675,0.4326982385,0.1984903365,3.348025
2,4.75,-14.334005,404.391,20.11775335,0.314832,1.41714,1.191280823,-10.8627,0.699705,98.00535,86.6699,-10.871,0.228253824,-12.10634,0.19705855,230.21335,257.5485,-30.70216,0.026206049,-1.89951475,0.2119851,-1.653467,-0.03465,0.5535778015,0.161177,0.455055491,0.193648995,3.31691
2,5.25,-14.37317,412.951,20.355329625,0.3779455,1.44355,1.202343545,-11.8095,1.69926,98.02425,86.786905,-11.004,0.214354149,-12.29731,0.197069,232.7877,257.902725,-30.6028875,0.028059647,-1.986567,0.1950539525,-1.635567125,-0.0307,0.5826355655,0.154604,0.4706263425,0.1930021995,3.26486
2,5.75,-14.21253,407.768,20.193022095,0.3254085,1.448955,1.2045124415,-13.4957,0.78931,97.9972,86.640025,-10.7405,0.2166447565,-12.309525,0.195739875,231.4979,257.767275,-29.3009375,0.0351306305,-1.8639405,0.212457825,-1.6482415,-0.04105,0.546911483,0.1741515,0.4866793775,0.2143556725,3.49958
2,6.25,-14.3425125,412.405,20.35207606,0.347183,1.42037,1.1926278545,-14.8581,1.70351,98.0013,86.4156425,-10.671,0.206639783,-12.357435,0.1940757,232.0541,257.67395,-26.825315,0.0367799555,-1.5384094,0.168072975,-1.678994025,-0.0427,0.591918069,0.184658,0.488919216,0.214553956,3.51308
2,6.75,-14.23231,412.7425,20.353746585,0.330205,1.41372,1.189840325,-12.26325,0.74118,98.0172,86.2559,-10.8855,0.218171233,-12.394885,0.1912416,231.347475,259.38795,-26.88557,0.1190463365,-1.19521915,0.3111434,-1.68418425,-0.03555,0.588801354,0.166833,0.456539614,0.2066362415,3.39235
2,7.25,-14.55193,413.428,20.35573629,0.350441,1.39737,1.182932796,-12.386,1.34377,98.02035,86.260615,-10.9365,0.1911801405,-12.5323675,0.193577,231.26865,257.701,-20.062425,5.438249271,1.48516044,1.948756,-1.69200725,-0.03735,0.5642105565,0.1687465,0.448434966,0.194033983,3.374135
2,7.75,-14.37532,415.869,20.41893729,0.310393,1.34154,1.159025453,-10.814,2.4193,98.0254,85.93826,-11.136,0.201465133,-12.695025,0.19704825,234.22785,259.122575,-6.50044,51.64441936,28.19975,16.5392875,-1.7938204375,-0.0414,0.628621508,0.173898,0.4964645,0.205912603,3.61135
2,8.25,-13.743585,414.487,20.371461105,0.212705,1.36616,1.169628146,-8.31625,4.0824,98.0383,85.6479725,-10.7975,0.2189771765,-12.4927,0.2267801,233.14785,261.5501,10.4137485,154.6581308,88.8235,45.827625,-1.88179425,-0.04075,0.637234986,0.1775525,0.491118858,0.213190024,3.45201
2,8.75,-13.39375,404.002,20.09980099,0.149122,1.43527,1.198887,3.834805,5.97963,98.04755,85.4608275,-10.495,0.2244636375,-12.1560125,0.26250375,235.188,263.561525,27.596515,299.88349175,153.223175,83.44901,-1.87618075,-0.045035,0.667328815,0.186706,0.4804637935,0.2287005235,3.77906
2,9.25,-12.575015,404.4265,20.110358,0.1264825,1.61568,1.2721198735,7.84144,7.355265,98.0498,84.369845,-10.364,0.247082796,-11.3410775,0.28209075,237.475025,268.15125,49.7399625,442.1,224.1154,123.984125,-1.8880999375,-0.06185,0.694267576,0.215584,0.555946879,0.2458049505,4.282015
2,9.75,-11.707245,400.027,20.00067499,0.0596,1.56682,1.252709,13.4749,9.6713,98.061,83.6557275,-9.702,0.24,-11.07813,0.30776025,234.1501,272.23425,67.55734,619.3567131,293.37415,172.62555,-1.8841556875,-0.0637,0.708570392,0.22171,0.589297039,0.252784493,4.33768
2,10.25,-10.8284725,387.0125,19.67260495,-0.0722,1.50515,1.227770337,17.2804,10.5779,98.0697,81.9699075,-9.359,0.249399278,-10.3156575,0.358954525,236.024475,275.37235,86.5952975,751.9293284,365.53695,211.0511,-1.8151438125,-0.07549,0.781939256,0.245195,0.658892252,0.267768557,4.61325
2,10.75,-10.01435325,384.14,19.599479995,-0.08945,1.604445,1.2676602425,19.7658,14.1373,98.0756,80.5945875,-8.717,0.264575131,-9.753696,0.393054175,236.3043,278.60895,99.6980325,883.9531617,421.331625,246.93555,-1.821708,-0.0692,0.758589481,0.234284,0.662742031,0.275862284,4.55847
2,11.25,-9.366649,381.198,19.524287275,-0.1362175,1.7131,1.309977099,23.7046,14.5452,98.05505,79.763875,-8.4055,0.261533657,-9.28358375,0.4523302,237.708875,281.509325,112.804175,972.5169386,459.4292,276.3719,-1.8095942765,-0.07441,0.776340147,0.2387175,0.7169524255,0.2855689485,4.83592
2,11.75,-8.5268255,382.571,19.559421795,-0.2035725,1.770265,1.3316886095,26.9839,16.5468,98.02875,79.449575,-7.8405,0.2546523735,-8.961811,0.48633775,235.92805,285.554725,124.059675,1055.75,503.934,297.57535,-1.7309550625,-0.08075,0.786844004,0.252616,0.7546749955,0.28425319,4.731225
2,12.25,-8.12069925,381.7545,19.538532555,-0.2172205,1.842055,1.3584749475,29.9582,17.8949,98.0015,78.57413,-7.2795,0.2723962125,-8.3087665,0.52095215,236.9016,288.742475,125.940325,1093,528.6912,304.2277,-1.69599675,-0.0816,0.8378315695,0.2540655,0.749704611,0.29214711,4.81934
2,12.75,-7.90183025,379.363,19.47724313,-0.271953,1.84821,1.360749793,30.545,18.0877,97.98405,77.8633675,-6.912,0.271845544,-8.12645475,0.538301925,239.021875,288.775425,127.4283,1079.078204,518.721,308.48145,-1.6780088125,-0.082485,0.80822233,0.2565425,0.781863636,0.3072810245,4.915825
2,13.25,-7.91982775,380.437,19.512582815,-0.214614,1.97397,1.406371,29.9767,20.2255,97.9745,77.1578325,-6.511,0.246170673,-7.6903335,0.5680695,238.65165,288.883125,121.777625,1060.986158,520.97915,306.287175,-1.597058375,-0.0841,0.850662095,0.256257,0.767979817,0.298496231,4.8198
2,13.75,-7.92765275,379.547,19.48196428,-0.170175,1.9504,1.3979267895,26.5869,17.9887,97.944,76.9068,-6.279,0.233238076,-7.29671775,0.65032325,237.1315,288.042875,110.35935,1014.4135005,494.90015,284.983,-1.5646987625,-0.08511,0.863150045,0.258012,0.784241034,0.298445975,4.97406
2,14.25,-7.78384925,379.3265,19.47630584,-0.08625,1.96861,1.4044540385,23.9029,17.68695,97.93735,76.335545,-5.848,0.222261108,-7.14875325,0.6656425,235.342775,289.0353,92.712565,896.25,443.33775,264.4135,-1.5377340625,-0.09345,0.8303123575,0.2710245,0.736605283,0.2945332235,4.85797
2,14.75,-7.6480205,379.262,19.47465019,-0.0703,1.923995,1.388403005,21.2575,17.614,97.9533,76.0949675,-5.956,0.183302216,-6.97310425,0.6705675,237.584175,287.965725,72.411215,795.41907225,394.022375,225.68575,-1.4999867125,-0.09033,0.8507479135,0.2644335,0.7807938135,0.299749884,4.944375
2,15.25,-7.72801425,378.065,19.44415079,0.0175,1.84173,1.3583406375,16.72165,14.5574,97.9381,77.2827825,-5.608,0.175158785,-6.80294125,0.651749,238.198275,287.9166,56.6697875,664.16877975,333.226675,185.881625,-1.4675351375,-0.08477,0.840026785,0.256149,0.72698762,0.292232784,4.83233
2,15.75,-7.745544,379.0465,19.46911638,0.0804,1.8193,1.3500179645,10.35855,14.7283,97.9573,77.2612175,-5.457,0.163095064,-6.6342105,0.639725,241.182175,285.5146,37.1621575,515.91638315,253.20765,148.45535,-1.4648855,-0.0853,0.806535182,0.258965,0.710035915,0.295465734,4.96071
2,16.25,-8.52696275,380.321,19.50182043,0.1352275,1.81509,1.348476422,1.8204,10.7287,97.979,77.13536,-5.325,0.160623784,-7.05905325,0.5945565,238.55845,283.176875,16.2771325,356.125,176.844075,103.2401975,-1.380097375,-0.0802,0.791849102,0.251068,0.678038347,0.273495887,4.58913
2,16.75,-9.4012835,381.08,19.52127045,0.223499,1.8742,1.370295589,-5.993635,7.54936,97.9994,79.1256875,-5.71,0.163401346,-7.5548355,0.51074875,238.061375,280.104125,-3.19951575,209.675,102.4167975,66.781005,-1.3575084375,-0.065,0.736830374,0.223484,0.598617574,0.253179778,4.32035
2,17.25,-10.76632,380.999,19.53471269,0.298253,1.895295,1.37800321,-12.6445,4.488145,98.02675,81.0662875,-6.258,0.192221672,-7.73588075,0.46649175,239.774825,275.7006,-30.0083175,77.3325,38.371785,26.8178375,-1.3589118125,-0.04815,0.687485636,0.1917925,0.5394608125,0.2299998975,3.98573
2,17.75,-11.5301975,383.6055,19.596603215,0.302822,1.901405,1.3801852105,-15.6215,3.22969,98.0326,82.088195,-6.532,0.2310844,-8.39494175,0.41802075,235.5893,271.5245,-42.10712,14.35579723,4.034444325,3.772059475,-1.3638556875,-0.038,0.617753187,0.172059,0.467866434,0.207605395,3.59997
2,18.25,-12.4850075,386.4795,19.65951367,0.313262,1.820775,1.3505844475,-16.3181,0.23711,98.0544,83.117535,-6.837,0.265141472,-9.507443,0.34103075,234.51175,268.1843,-45.290635,0.36875,-1.458166,0.239411425,-1.3683541875,-0.0355,0.57066102,0.164654,0.470320104,0.194679223,3.57862
