DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,CO2,H2O,T_SONIC,WS_1_2_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,G,NETRAD,PA,RH,SW_IN,TA,TS_1_1_1,TS_1_2_1
1,0.25,-0.00184649386635081,2.18881801073237,31.6763193652807,2.24020187255196,1.90173683472844,1.88712786967907,0.274834375094755,419.073058170265,9.03086758875823,5.61358331341222,6.16558374141071,0.492728960652941,1.72218315690612,1.28349914123279,0.569218159701074,0.820833726191944,6.93870592789385,0.332046155934682,1.541850325,3.114519725,102.7228425,99.9042250833333,0,2.25411723083333,1.9976286525,1.9711979525
1,0.75,-0.00232659748696807,1.75160250964322,28.8828997628239,6.22252032824295,1.48885431862035,1.52453711684263,0.249700137713544,417.983128350873,9.05261881322359,5.31840640500548,5.7738679430573,0.470215916860904,1.45347582935366,0.972062685723093,0.539308156429077,0.980358394340021,8.67952076750863,0.2547310287915,1.51504016916667,2.44615862083333,102.709352083333,99.9176091166666,0,2.2651175675,2.00891677916666,1.9484599075
1,1.25,-0.00231993396342424,3.60232396609665,37.3715711876566,0.924644873698222,1.44156002316686,0.529225050354569,0.403385855235863,421.788200207162,8.89029042646902,4.30573996755812,6.16331238833642,0.525946093890567,1.45947750665783,1.07381872458075,0.590693232976998,0.582204206936944,3.70016661764286,0.113963285866565,1.48956132833333,3.93102085691666,102.71499975,99.8830643,0,2.1520721075,1.9551055475,1.93188824416667
1,1.75,-0.00258901405836538,12.4903704652387,33.9163507156419,2.3066120209429,1.30023877181001,0.421765568021645,0.314846037518199,421.375496004802,8.91707222754635,4.31314888964761,8.37616450254509,0.564892103878329,1.72971366134628,1.29983760632179,0.627040022932678,1.14444028276761,4.0202799107392,1.14969044139115,1.4653212975,4.75195049833333,102.714842916667,99.871079925,0,2.096955955,1.87972099,1.88276303416666
1,2.25,-0.0014123754342839,3.15213700642626,35.8706107856036,5.95498396683552,1.71808498099091,2.08208496157609,0.110981130530558,424.109255167475,8.84889576454441,5.11726602257622,6.04063813182052,0.523165842706672,1.5041849896319,1.07496602752387,0.565390942717948,1.05003185337143,17.6126575103327,0.754086855105544,1.4406571275,3.9287545325,102.735889416667,99.8027333916667,0,2.29871301916667,1.85894753666667,1.85381729666667
1,2.75,-0.00140338662563526,8.44043701294001,34.0997567102582,4.64902671072772,1.77510879386368,1.72323997267468,0.561098003917355,420.657332439644,9.1558534765652,4.43118157857256,6.28873400642668,0.551902234075634,1.64115553504026,1.34599926096024,0.611188391854102,0.959568356059226,18.589297456681,1.59407905104709,1.42026055166667,4.39958421333333,102.7506815,99.7542371333333,-4.74651e-06,2.20810767833333,1.5839095125,1.8142186125
1,3.25,-0.00232270156223723,10.5086666467472,34.2367428704515,1.55680797681839,1.18221637633389,3.73857096882305,0.532224945940464,421.839136143019,9.14064568200012,4.11152188025586,7.33968501278467,0.672162231191729,1.75107139882823,1.31534172322467,0.701774021510149,0.748473634986755,27.824135236745,0.824685907380993,1.39802933,3.42502682333333,102.753091,99.5766029583333,0,1.920164415,1.55810861666667,1.75511214916667
1,3.75,-0.000983778762784096,4.12789129533209,31.5971273225309,2.5519597050453,0.906918934968401,2.15898379986636,1.06022467759954,424.185316023778,8.76903377351977,4.2291963406457,8.60734509001511,0.72506605654956,1.84413345818352,1.34902350177798,0.800309007763703,1.19234248880026,8.91479991530298,0.737129646975135,1.3793305625,4.1632722725,102.73791725,99.3003572,0,1.85324230083333,1.65068476,1.68219566333333
1,4.25,-0.00198591565281263,3.80631623618425,30.5589768351344,3.06334213703435,2.98277600085798,1.10818946093813,0.0751294583635769,421.685702094111,8.80104943845124,4.26559204881459,8.46488402617448,0.694494025531875,1.92559336696311,1.32096526259239,0.786679109084259,0.774407431790374,6.74177903434175,0.996942937763979,1.36000411416667,2.4780789975,102.724801916667,99.6522142916667,0,1.66450080583333,1.69428997916667,1.711403015
1,4.75,-0.00135555911922848,6.55525936313762,29.1248206807746,0.944187012116811,0.941237262419075,1.15868958317682,1.01340788342477,425.05154540542,8.64125222713215,3.55060881381576,8.1755053594116,0.678501099445817,1.78548270876619,1.28495059319251,0.787734614878807,1.14159484856431,11.0527893783978,0.781357555308697,1.33892307,2.22051552333333,102.691306666667,99.9414402416666,0,2.0027270975,1.71471390916667,1.7158268175
