DOY2,HR2,FC,H,LE,CO2,USTAR,TA,RH,PA,WS,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
1,10.75,-31.28275,-16.95625,-21.6867,342.765,0.10032285,21.554,62.07,99.00095,0.841475,27.80425,79.18175,9.53,416.79,431.4625
1,11.25,-40.1112668135,-26.19182876125,-33.20270603,341.635,0.104048,21.8145,60.78,98.99057172025,0.784375,26.8975,89.82,9.935,418.3325,432.995
1,11.75,-38.402625,-20.549125,-84.47585,338.8505,0.14540375,21.861,59.39625,98.9651394125,0.871,43.90325,101.1,12.706,419.49,433.26
1,12.25,-44.93875,-33.915275,-16.0535,338.0225,0.153668869,21.9415,57.28,98.920442848,0.86,57.31325,96.975,12.79525,422.7,434.4325
1,12.75,-46.1445,-33.36168368675,-22.7341,336.8925,0.1579125,21.7245,56.119,98.85629090125,0.9182,45.3935,94.41,10.39275,421.7875,434.365
1,13.25,-39.18207906225,-41.2118,29.330438379,336.528,0.1553456012,21.812,56.298,98.7971917425,0.899275,44.908,97.29,10.072,421.0925,435.4
1,13.75,-38.904822828,-44.389575,17.04393398025,336.921,0.12459,22.085,55.54,98.7446,0.7944,13.40025,88.43,9.8005,420.83,435.23
1,14.25,-37.686025,-85.893857359,17.4557,338.177,0.147406093175,22.104,56.33175,98.687,0.69615,9.451,49.11,6.52085,419.26,434.395
1,14.75,-32.598325,-36.615024262,-44.220554728,333.48975,0.134752,21.7995,55.3,98.6344,0.9206,3.0581,34.17,4.479175,418,432.1275
1,15.25,-32.8237,-45.1287778315,-103.75667365,335.8265,0.117324724725,21.5335,53.584,98.607,0.694575,0.470774999999998,22.06,3.548825,415.1,431.1325
1,15.75,-29.595,-43.64260891775,-10.3533925,333.34925,0.147604,21.466,53.33175,98.588825,0.58385,-2.6414,22.526,3.307975,413.0325,430.965
1,16.25,-38.4883023945,-67.339812054,14.9385,335.2005,0.119838,21.4815,54.18725,98.584149063,0.6183,-6.959,14.50525,2.501275,408.2,431.1325
1,16.75,-32.0554,-54.35148828475,-28.896725,336.06,0.0810431474,21.43125,56.53525,98.597738257,0.533225,-9.274,12.85975,2.051575,406.8325,430.7325
1,17.25,-26.5195,-37.662324785,-9.6275679327,334.2245,0.07534805325,21.4265,59.184,98.606764458,0.53605,-28.141,7.45155,1.5733,401.935,430.07
1,17.75,-26.400375,-43.22510505275,-42.1848672555,333.6965,0.057340897225,21.421,60.353,98.618436192,0.50175,-27.3255,4.6874,1.2308,398.235,429.335
1,18.25,-27.7733,-80.1197,-50.07687955625,334.68075,0.0427380236,21.334,61.50025,98.6347275865,0.5328,-43.96225,0.2118,0.2758,394.47,428.445
1,18.75,-19.767,-40.943463696,-31.083018038,335.023,0.0486581595,21.277,63.08,98.65200931325,0.5375,-49.99925,0,0,391.635,428.035
1,19.25,-21.50345,-49.71425,-31.45865,336.5005,0.0441309,21.3725,64.15,98.67618685075,0.5395,-49.05825,0,0,394.14,427.54
1,19.75,-16.8261,-41.001594229,-36.470629258,337.47025,0.04118275,21.221,66.508,98.697069434,0.5039,-47.034,0,0,395.87,427.6
1,20.25,-11.7925,-62.42605,-42.312993529,337.3305,0.0357266692,21.2095,67.077,98.71472518,0.5245,-45.7305,0,0,395.48,427.335
1,20.75,-6.6899875,-38.014,-32.064825,338.3205,0.0410894982,21.1975,68.758,98.72215,0.4915,-45.48,0,0,395.735,427.205
1,21.25,-7.1422561886,-55.611848777,-33.176116763,340.51,0.0357243,21.2635,69.4565,98.73605,0.5235,-44.969,0,0,394.375,426.68
1,21.75,-5.147118018475,-44.190744017,-45.213975,339.386,0.03731247935,21.3815,70.532,98.76305,0.526225,-43.0645,0,0,393.035,426.7
1,22.25,-6.355975,-45.48215457625,-64.9138,340.3925,0.0406146646,21.279,72.43875,98.80625,0.597275,-48.6735,0,0,392.405,426.735
1,22.75,-7.8109667088,-35.60428661875,-47.895,341.1,0.0368990548,21.2035,73.132,98.8344,0.52705,-44.6115,0,0,392.21,426.51
1,23.25,-7.075485266,-47.40519401325,-30.6066,338.1455,0.03223215,21.1395,72.194,98.854675,0.433875,-42.033,0,0,391.85,426.375
1,23.75,-6.99805,-28.425314146,-20.907375,342.74075,0.0354863,21.0645,73.116,98.8586603425,0.4712,-41.3015,0,0,393.27,426.245
2,0.25,-12.74584242,-45.48418119125,-32.33541985,339.515,0.02819417,20.584,72.333,98.8553272575,0.4115,-43.5905,0,0,394.4,423.9475
2,0.75,-19.31933846525,-41.5658221675,-54.6454,339.7955,0.024635116425,20.5365,72.8405,98.85435283875,0.4675,-43.483,0,0,392.89,423.9425
2,1.25,-19.3493,-26.53411491925,-20.658967084,342.438,0.042094375,20.3315,73.259,98.838150196,0.523,-46.2785,0,0,393.495,424.2
2,1.75,-12.97870224,-46.6732,-64.0801272355,340.975,0.0363897308,20.178,73.887,98.81425,0.441375,-48.732,0,0,393.4,423.59
2,2.25,-5.78625,-82.293625,-27.16934202,345.063,0.035996375,20.016,72.75175,98.8048,0.46405,-46.19875,0,0,392.275,423.5325
2,2.75,-6.37936085665,-25.5369,-27.798426174,345.95475,0.0313254176,19.934,74.0175,98.80883158625,0.402075,-45.74875,0,0,391.3375,423.695
2,3.25,-13.676039734,-32.8431736935,-66.029185225,346.245,0.035575863125,19.82,74.03,98.8018,0.494,-43.483,0,0,391.695,423.595
2,3.75,-17.30528562805,-35.588155468,-38.5046456,347.40325,0.0279074517,19.892,72.362,98.802225,0.41905,-41.402,0,0,391.765,423.1931666825
2,4.25,-5.657842179375,-27.32156110625,-55.7683,346.2385,0.03492895475,19.7325,73.828,98.804403614,0.494425,-54.88,0,0,392.88,422.9486666825
2,4.75,-9.138063547275,-33.139793216,-77.962155624,345.445,0.0304615004,19.6405,74.32225,98.813031704,0.469225,-45.0925,0,0,392.385,422.8475
2,5.25,-23.5773333925,-39.7762,-48.385481832,345.335,0.04267590875,19.696,74.14875,98.8335,0.4417,-52.8275,0,0,390.3275,422.8026666825
2,5.75,-3.7013675,-45.34123113375,-36.09292182,346.6865,0.0304246852,19.7125,74.598,98.8359067905,0.47625,-68.3625,0,0.095625,391.8625,422.69
2,6.25,-20.84607124725,-57.267037456,-42.56075,347.8625,0.0301338848,19.72975,75.45,98.8226,0.480125,-38.1275,1.1784,0.409275,394.4225,422.585
2,6.75,-14.909050595,-47.5779660945,-74.712453195,352.0135,0.0358220318,19.85425,74.4775,98.834496026,0.4729,-17.49075,5.567625,1.059075,391.595,423.5214166825
2,7.25,-24.877928388,-31.1622495785,-87.12491957125,353.226,0.0480125,20.05,75.173,98.8427,0.3922,0.073125,14.28325,1.964375,390.17,424.7475
2,7.75,-12.728825,-13.679416395,-71.100797768,349.3345,0.05938025,20.31725,73.8895,98.8572,0.390225,5.260625,24.74225,3.059725,392.3375,425.98
2,8.25,-42.499,-40.34980704725,-27.92741432075,345.765,0.050914625,20.7,73.655,98.8665,0.5506,7.955,26.005,3.4717,395.395,426.895
2,8.75,-46.3017316075,-23.14049559775,-6.9937525,341.795,0.0597166,21.32725,71.6015,98.881175,0.62125,11.362,28.95725,3.2073,397.2425,428.96
2,9.25,-28.994925,-12.6092,-43.857581861,336.4265,0.06308755,21.70775,66.30875,98.91075,0.69145,12.0175,34.808,3.573575,402.9475,429.7475
2,9.75,-34.772755765,-25.39567489525,-10.8316075,336.61075,0.077304275,21.89,62.191,98.935,0.652,16.2675,43.7065,4.731275,407.68,430.345
2,10.25,-28.81847541,-18.106859175,-34.231639268,336.8675,0.0655413,22.0405,58.22,98.976875,0.678375,17.736,53.42675,5.91335,410.9375,431.09
2,10.75,-34.38169852375,-19.1775440885,-3.935995,335.187,0.08701835,21.97625,58.714,99.002563131,0.81325,27.63275,73.836,7.870275,414.59,431.675
2,11.25,-47.713424104,-17.88705,9.36958,334.173,0.131625,21.9085,55.59,99.0078,0.870999999775,42.21475,81.4985,8.60625,416.9375,432.695
2,11.75,-49.0256,-38.8505,-26.1017275,333.81875,0.090802025,21.8045,54.245,98.965999027,0.934025,36.763,92.66,10.251,420.67,433.925
2,12.25,-38.427108466,-100.9778620415,47.2356,334.682,0.202009,21.7955,51.65375,98.919775,1.0052,20.2715,57.2555,5.91685,420.625,433.485
2,12.75,-49.684575,-33.521096529,-32.642986,333.84075,0.17537,21.97,52.0365,98.86045,0.963,10.912,35.27175,3.5875,423.0275,432.7275
2,13.25,-37.51954216125,-25.92794990225,-7.8170919479,332.80525,0.1598,21.86375,51.31,98.796,0.914025,12.04136500175,37.74932500175,3.6414,419.8025,431.4
2,13.75,-42.462970996,-48.572497332,30.9217804125,331.72,0.1428281,21.922,51.527,98.7444005795,0.70875,6.275034166825,31.7965,3.167575,418.212499985,431.195
2,14.25,-35.92106680075,-36.14612547075,-18.0818,335.381,0.15754,22.085,50.38,98.70107504375,0.685,-0.864,26.39225833175,2.988642500175,418.9475,431.495
2,14.75,-33.876625,-31.20015,-28.9066,336.021,0.1278845,22.05,53.1805,98.6372838575,0.65385,2.16065,24.5575,3.20705,418.1375,430.9425
2,15.25,-49.0940153005,-77.085925,36.575407616,336.8175,0.1508693355,21.902,52.044,98.57883407425,0.5867,3.615775,28.445,3.473125,413.8185,430.671
2,15.75,-48.56387687675,-40.984966887,-8.56600000000001,332.18,0.13014796495,21.876,51.306,98.558875,0.5406,-7.887475,22.389,2.815174166825,412.8435,430.87075
2,16.25,-39.3963,-72.71025,-12.7006,343.21,0.108733512125,21.844,51.44575,98.538094091,0.5956,-7.08717499999999,19.8095,2.474825,408.98,430.6425
2,16.75,-28.622025,-33.568044528,-19.1222,342.976,0.0858751955,21.694,53.6075,98.5305759645,0.549,-11.03225,12.6245,1.889825,404.9475,430.8425
2,17.25,-24.8238,-53.502375,-37.2799164225,333.838,0.0747605,21.64625,54.1,98.54101539175,0.57485,-24.941,8.2985,1.61535,401.7125,429.9378333175
2,17.75,-24.9832,-37.84885,-27.757425,336.425,0.04615164105,21.41875,55.346,98.5884434175,0.483,-25.635,3.7062,0.863075000000001,399.5375,428.1325
2,18.25,-29.368875,-35.60467318,-57.27814021625,333.8,0.0419308241,21.15375,59.0075,98.60675,0.589625,-47.422,0.560125,0.0624,397.18,427.2818333175
2,18.75,-20.49035,-35.04294075,-19.05762398825,333.627,0.04884075,21.12875,60.2075,98.65025,0.609225,-49.2475,0,0,396.055,427.4570000175
2,19.25,-24.517375,-32.72679963625,-47.517910705,332.1695,0.049743065875,21.04875,63.85375,98.6560423545,0.5972,-47.1515,0,0,395.2,427.295
2,19.75,-16.678851182,-40.8278,-55.4713840165,333.4295,0.0572545,20.952,65.566,98.66585,0.5873,-46.9145,0,0,393.495,426.9597499825
2,20.25,-11.518421975,-31.63125,-54.115175,333.8785,0.0447187,21.0025,66.696,98.684875,0.62235,-46.8715,0,0,393.295,426.5103333175
2,20.75,-21.27213823,-32.07535,-34.997113895,334.24625,0.0530227,20.86925,67.288,98.68705,0.59325,-45.37175,0,0,393.09,425.93775
2,21.25,-7.914705,-30.581,-58.53241836025,333.27775,0.042856700575,20.93975,67.634,98.69475,0.65825,-44.1815,0,0,391.89,425.58
2,21.75,-22.4606053495,-35.3602611255,-29.8627825145,333.33,0.04516871425,20.725,66.946,98.7301,0.6353,-48.2645,0,0,392.3475,425.4275
2,22.25,-12.6882,-41.450402534,-51.3260732225,335.563,0.0367560131,20.49975,69.98575,98.7746,0.52785,-44.01725,0,0,392.7605,425.0375
2,22.75,-16.7720618375,-25.095125,-47.00007145,337.30875,0.0388361,20.378,69.986,98.79605,0.463075,-43.13975,0,0,393.5425,424.9475
2,23.25,-12.367396714,-31.950455962,-21.65897502,338.03075,0.0358171964,20.364,69.632,98.845,0.522575,-43.40025,0,0,393.895,424.7
2,23.75,-24.064497101,-49.31126420075,-42.56245,338.524,0.041674,20.346,71.964,98.85905,0.48455,-42.47,0,0,393.8425,424.30425
3,0.25,-17.95705482825,-35.9707534985,-36.64925,363.60575,0.043626982925,19.8895,64.66075,98.923125,0.488775,-47.154,0,0,395.46,427.4
3,0.75,-8.6912,-56.36005,-54.492890452,364.37475,0.035486662575,19.4375,65.46225,98.8986398395,0.4311,-45.11,0,0,396.02,427.3
3,1.25,-18.62394323,-99.519975,-68.41275,365.585,0.0356753661,19.16625,65.7225,98.883491875,0.41735,-46.4,0,0,394.69,426.7
3,1.75,-9.42823629475,-56.0838,-87.527075,364.425,0.0326326,19.90525,65.698,98.8636241285,0.517875,-43.747,0,0,394.95,426.51
3,2.25,-20.061555425,-50.2926,-57.550925,362.6995,0.0286762205,19.695,65.701,98.838263674,0.465175,-48.1205166635,0,0,393.01,426.5
3,2.75,-26.1535,-47.894638524,-82.184945448,365.32875,0.029275625,19.4805,65.75275,98.8316888125,0.446,-42.96124999675,0,0,392.49,426.11
3,3.25,-12.32683256625,-36.443,-41.92925,366.9675,0.041255518375,19.7025,65.65,98.81907209175,0.5248,-75.9265,0,0,392.27,425.53
3,3.75,-18.667425,-121.98000161,-32.42020623,367.67075,0.04055829055,19.27525,67.525,98.8160305625,0.52535,-110.723,0,0,394.42,425.33
3,4.25,-29.4691537375,-73.7361915135,-30.69237455925,370.85675,0.029923162575,18.74,67.583,98.815605443,0.40325,-39.6225,0,0,394.81,425.00166667
3,4.75,-12.4227843825,-61.8241735305,-80.31015,374.813,0.043984829875,17.993,65.3145,98.83439088,0.41705,-70.94975,0,0,393.83,424.94
3,5.25,-21.598,-113.7047,-50.74685,376.731,0.0380768878,18.5,65.233,98.86158386025,0.4625,-83.5555,0,0,393.47,424.63
3,5.75,-21.02672052,-62.776,-42.8840469425,377.26525,0.0431064458,18.49,65.355,98.900764552,0.442,-92.91,0,0.1068,392.38,424.50033333
3,6.25,-7.52239,-79.0765,-89.699902875,372.3968831875,0.03899125,18.741,65.544,98.9201707515,0.51035,-75.3905,1.0229,0.5323,394.727,424.70033333
3,6.75,-13.8416842424,-65.97244555475,-20.03495568,377.338,0.047397831925,18.79,64.38375,98.95488975,0.4453,-16.359,5.2499,0.8716,397.11,425.41
3,7.25,-3.83096,-37.142,-15.2127,372.0625,0.05703525,18.248,63.48925,98.956675,0.4432,-2.5026,11.476,1.4467,393.63,427.4
3,7.75,-17.1389,-80.09625,-80.20765,373.968,0.074121478025,18.9105,61.733,98.96635,0.59325,5.2644,16.232,2.4582,395.01,428.33
3,8.25,-17.538616249,-42.968625,-35.425,379.58,0.09469805,20.34,63.5145,98.988875,0.630175,12.835,30.487,3.6873,396.83,429.7
3,8.75,-32.93,-37.40738910075,-65.1152,376.91,0.1004522,21.23,64.05425,99.01345,0.7374,12.992,39.711,4.3442,402,430.9
3,9.25,-43.23525,-45.59554891875,-22.50215,372.942,0.093042575,21.08075,66.56425,99.02745,0.7301,17.20225,36.017,4.1922,406.1,433.02
3,9.75,-38.16833793125,-47.475,-5.402345,367.65725,0.1048875,20.913,65.606,99.0519,0.822975,23.795,47.36,5.9572,411.46,433.21033333
3,10.25,-31.3837,-18.5991,-3.9631,366.90427195,0.103478875,21.971,64.047,99.0547491875,0.81565,53.356,92.94,10.465,415.93,433.04
3,10.75,-39.55987520325,-29.367375,-14.137412779,362.825,0.126887,21.92075,60.924,99.0659646325,0.84085,43.7645,81.6763,8.79304333300001,418.92,434.6
3,11.25,-34.805243925,-54.348175,-42.749975,362.315,0.156678794725,22.085,59.9065,99.054925,0.869,47.55175,88.9179,9.9912000003,421.11,435.8
3,11.75,-47.5948312325,-59.0377,-32.3101,359.6175,0.16364,21.415,60.47225,99.0046,0.6998,33.248,82.15143333025,9.3185,422.045,436.2525
3,12.25,-35.818525,-45.92961591975,6.53060000000002,358.706,0.163432,21.185,59.67675,98.937764918,0.7958,52.54175,96.4815,10.50100000025,421.615,436.3375
3,12.75,-34.1902,-55.280092625,34.13014,354.64875,0.1756535731,22.221,57.58875,98.889,0.7607,27.88,85.365,9.0965,424.7025,437.215
3,13.25,-36.543846925,-72.971278545,-5.8046802025,358.697,0.14818926425,22.5625,57.179,98.824125,0.750525,27.20725,80.555,8.841,422.6075,436.925
3,13.75,-41.959875,-65.8,26.52015,353.5275,0.1307725,22.29875,56.566,98.7484,0.74675,15.80925,43.512,5.05565,421.115,436.005
3,14.25,-35.7912015575,-96.99539807,-18.964048011,353.44837626,0.141635110675,21.7855,55.5625,98.69265,0.74625,15.57,48.48165,5.70345,419.115,434.95
3,14.75,-35.8184,-102.044325,-26.170473802,354.513,0.11965225,21.75,53.888,98.64710841575,0.6601,9.03650000000001,61.5945,6.3132,419.305,436.02
3,15.25,-38.081,-49.426898215,-125.655,352.504,0.144156072,21.7965,55.885,98.623525,0.6464,0.38665,33.5225,4.6032,415.92,436.415
3,15.75,-28.657975,-65.8472,-26.8456639125,351.875,0.1196100316,20.804,55.494,98.59460373,0.712,-1.5274,31.86175,4.0849,411.73,435.6375
3,16.25,-31.295475,-58.6777611805,-55.277113193,347.5725,0.07188968095,22.0765,55.913,98.56053049925,0.5674,-8.107225,23.5285,3.126475,408.545,435.815
3,16.75,-31.193,-55.80174886725,-1.809824456925,348.8095,0.082580693125,20.354,59.4615,98.57032656125,0.56875,-14.348,15.402,1.959125,404.235,435.115
3,17.25,-26.160625,-63.327926945,-37.409890031,350.0765,0.0519187001,22.0035,58.8705,98.5806,0.5016,-23.36925,8.87425,1.6028,400.8675,433.9075
3,17.75,-21.9666,-77.017980325,-31.52402432,348.8655,0.054830553375,21.38625,62.12,98.60366527125,0.539,-33.36425,4.756225,1.15965,397.615,433.4
3,18.25,-26.74875,-39.891795378,-19.093168101,347.194,0.05387635,21.9525,65.5115,98.6326,0.568,-43.56,0,0.27295,395.3075,431.8525
3,18.75,-17.443,-93.2709014475,-108.0078818,348.2775,0.0417507955,21.545,63.96,98.64630795,0.497325,-45.57125,0,0,394.99,431
3,19.25,-15.650975,-35.7458017515,-62.06075,347.32375,0.03103635,21.37275,63.858,98.68998712425,0.59835,-44.03,0,0,395,430.7075
3,19.75,-11.489,-34.489013183,-23.742025,348.04175,0.04433035,20.89675,65.15,98.72267457625,0.67375,-43.86,0,0,394.8075,430.3375
3,20.25,-17.063873793,-30.7955,-46.8814,348.4595,0.0415252,20.429,68.068,98.72088848025,0.5816,-44.05475,0,0,393.2,430.1225
3,20.75,-8.0920784475,-34.367711355,-39.960975,352.189,0.0455314191,20.66,68.57,98.736375,0.51995,-42.871,0,0,394.3375,430.2
3,21.25,-7.82381,-35.517995372,-26.169875,351.7925,0.05016753625,20.23,68.544,98.75315,0.5426,-43.73,0,0,394.315,430.1
3,21.75,-12.26874141475,-22.10605,-39.887255104,352.62,0.04706806235,19.845,68.97,98.75985,0.57265,-43.017,0,0,393.5825,429.5075
3,22.25,-11.2694920408,-21.8307,-62.0192557245,355.121,0.0367793902,19.9625,69.55575,98.8218,0.5989,-40.6415,0,0,394.53,429.2
3,22.75,-7.6445827969,-36.9243447805,-31.0749633835,356.38375,0.04208910615,19.99625,68.432,98.884875,0.55955,-42.7055,0,0,394.2375,428.4
3,23.25,-19.454025,-64.8763326425,-63.435840464,359.619,0.0360175889,20.16125,68.4155,98.91775,0.5124,-42.9405,0,0,395.515,428.1225
3,23.75,-7.1756339009,-31.98550949225,-21.9413164,363.464,0.035087375,20.128,68.386,98.92585,0.413,-40.96425,0,0,396.2525,427.215
4,0.25,-5.720860940225,-30.024018244,-50.72622325125,377.46433915,0.037890441175,17.72,81.6375,99.00659039075,0.4363,-40.48575,0,0,396.69,428.62
4,0.75,-19.641,-29.683653788,-38.31156653,376.709732925,0.037185477,17.8355,81.74,98.973,0.383925,-41.87,0,0,395.57,428.89
4,1.25,-7.69450329875,-57.3452,-42.351375,376.1393235825,0.029987624875,17.85875,82.42,98.9402244415,0.3954,-40.3755,0,0,394.85,428.73
4,1.75,-19.7345788825,-55.78359176725,-81.39264225,377.5963769225,0.0420504952,18.4415,83.075,98.9058,0.34075,-40.6305,0,0,395.09,428.5
4,2.25,-9.89117290145,-25.5803091225,-74.4880209035,377.336,0.0320544,17.91425,85.19,98.8744,0.3754,-39.248,0,0,395.21,428
4,2.75,-21.4116,-38.08,-23.194153644,379.94,0.0235363,18.72475,85.62,98.861775,0.416,-38.11,0,0,395.55,427.23
4,3.25,-15.6191157875,-56.08835,-54.2079238625,381.587,0.0240489246,18.656,86,98.8440569145,0.39675,-37.688,0,0,395.3,426.28
4,3.75,-19.7204,-65.243964157,-49.230525,382.8405,0.030948803775,18.664,87.145,98.8643250525,0.46425,-38.598,0,0,394.83,425.73
4,4.25,-21.286375,-42.665,-58.87645264675,384.011,0.03367205,18.534,87.145,98.875311905,0.36055,-42.811,0,0,394.64,425.45
4,4.75,-6.5603895453,-41.26870423425,-48.4589,383.846,0.038313326,18.3545,87.1675,98.889054454,0.3538,-62.692,0,0,395.69,425.6
4,5.25,-12.77367946575,-49.41625597375,-86.8307,385.7675,0.039817525,18.128,86.6225,98.915966151,0.34965,-47.77125,0,0,394.13,424.63
4,5.75,-20.22500549475,-45.2602717285,-82.4026,389.1075,0.034557,18.0755,87.98,98.943,0.4166,-118.395,0,0.2153,393.67,424.63
4,6.25,-20.809594364,-77.169396463,-50.30503994325,390.41810466,0.0435589666,17.80625,88.18,98.987979611,0.424225,-59.4315,2.9814,0.8034,393.45,424.82
4,6.75,-9.002118341025,-59.383871722,-51.330168072,390.62080884,0.05109843505,17.64875,88.3,99.023384709,0.361675,-5.1635,13.439,2.1747,393.3,426.1
4,7.25,-30.10722348,-48.9045,-52.05897041825,395.8245,0.0746998808,17.90825,86.925,99.083179803,0.37455,1.229425,20.707,2.6402,395.88,428.33
4,7.75,-24.819464178,-64.561420508,-57.9455,392.09375,0.1005762428,18.81675,84.1,99.1191326065,0.424875,10.455,28.977,3.6492,398.99,429.51
4,8.25,-35.43265,-49.405,-19.905718743,385.585,0.112255,19.8415,80.5,99.155992475,0.552125,11.77,47.328,5.5737,401.97,430.62
4,8.75,-32.98935,-44.329672007,6.8428209995,379.61825,0.14,20.592,77.306,99.17602468,0.587675,23.433,52.128,6.4333,403.69,432.09
4,9.25,-30.819837775,-7.4578375,-43.98075,376.546,0.122455108,21.111,74.512,99.19285,0.61215,19.72925,63.942,8.0855,409.14,433.13
4,9.75,-27.054350547,-50.2346256805,-76.3500055565,374.95352028,0.12301,21.334,71.60975,99.199,0.768375,34.05,48.046,4.9566,413.91,434.56
4,10.25,-34.56155,-11.14941072,72.719,371.204,0.167211638375,21.869,67.611,99.178925,0.7853,17.768,45.432,4.7609,416.03,434.59
4,10.75,-31.865996115,-16.946575376,21.5893164175,368.60219107,0.16986712275,21.689,65.7425,99.157797365,0.705725,43.3325,75.092,7.7546,422.71,433.23
4,11.25,-35.440572908,-17.21145,71.460125,366.786,0.1580911687,21.362,63.394,99.10295749425,0.8233,31.838,83.475,8.136,424.8825,433.72
4,11.75,-33.523875,-15.02736378025,51.1212,365.654,0.14974,21.93675,62.3525,99.02809171225,0.814275,30.1065,76.38575,9.07075,425.155,435.4275
4,12.25,-31.789817834,-43.4940535265,38.43645,364.9275,0.1386245,22.258,61.01725,98.97720467825,0.896,25.13375,73.8875,10.5025,425.975,436.225
4,12.75,-34.179,-42.02895,34.677830563,364.35614829,0.1457860962,22.414,59.8345,98.919182774,0.796475,25.452,86.975,10.6275,421.8,437.775
4,13.25,-34.24205,-37.88724074,-15.38755,364.73975,0.19,22.534,58.58,98.85403397125,0.825975,9.58,75.8875,11.05,420.45,438.025
4,13.75,-36.40411429,-54.824349525,-40.18475,362.953,0.150508,22.536,56.73575,98.786138954,0.8451,9.3325,53.8275,6.60825,420.775,437.375
4,14.25,-31.22337945625,-67.321775,-79.67910596925,363.785,0.1072815,22.104,57.0025,98.7230357215,0.686,-0.785,41.0225,5.41375,415.675,437.25
4,14.75,-28.5492214775,-45.3297,15.4891,363.04125,0.11017925,21.7095,57.447,98.698179334,0.64895,-0.03775,23.255,2.74725,414.15,436.2
4,15.25,-31.825,-52.786772056,-11.5763074996,361.75,0.1031355089,21.4775,56.8285,98.66419279,0.707375,0.13775,16.86675,3.300725,413.12,434.8275
4,15.75,-40.1764274845,-60.248893702,-52.972159236,362.9136242,0.096507029625,21.732,55.523,98.627875,0.621225,-8.35,26.35675,3.54375,408.255,434.6825
4,16.25,-24.895577634,-68.67787433175,-35.7535367125,361.9995,0.0832632778,21.566,58.2,98.63524553525,0.5939,-7.672375,14.733,2.34695,407.6,434.5275
