DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
1,0.25,0.110088891017971,-0.0979377118026705,-2.06506095423947,-1.31466882080147,0.0881004622278689,-12.4376163476259,-2.38817939806385,0.386303441000837,407.463479431413,3.64315528194214,399.87399713671,3.00275734725841,414.358607195568,400.218181625268,3.01768401331653,414.217473221811,400.240879675538,2.99059329596497,414.665398119888,399.834409723999,2.96315744658875,415.319527867479,1.20707820161219,-5.7583061600144,0.278597731784934,0.96,0.9,0.45,-5.942875,-6.31575,-6.1948,-6.56915,-7.856075,81.8166525,64.36,0.6732,-7.625,-5.4575,-5.83,0.1,-3.76,0.9,0.0175,206,281.525,207.9,280.325,-0.33,-0.2325,-0.0175,0.01,0.0275,-0.29,-0.1525,-0.295,-1.80425,-0.759,0.40975,0.718,1.62575,3.42825,5.03975,8.048,9.6345,-2.02225,-1.465,-0.05625,1.66725,2.4265,2.8705,4.9895,8.0045,8.8755,-2.3145,-1.03275,-0.2945,0.4395,1.27775,2.826,4.007,7.0165,8.2315,-2.2475,-1.19625,-0.32525,-0.089,1.135,2.4065,4.23175,7.53675,8.99025,-2.64225,-2.95175,-1.25675,-0.31,0.1805,2.401,3.94525,9.71975,-14.431,-16.57225,-72.445
1,0.75,0.0476762758103936,-0.0548606143039789,-0.111716497921875,-0.483217764932978,0.0831123941681279,-14.1658125653548,-3.69375987823129,0.343484002292376,406.75073078223,3.77659171469995,399.997013556535,3.05828226995242,413.922582523622,400.137517102168,3.03762152379236,414.453940581293,400.199334685167,3.06388640161875,414.856095088748,399.600798790437,3.07590606219254,414.97589985032,1.11717284274377,-6.33731294044816,0.211118833933414,1.075,0.97,0.5175,-5.9675,-6.63525,-5.862125,-6.350075,-7.87565,81.802885,64.58,0.5957,-7.9175,-5.3825,-5.8425,0.1,-3.68,0.8,0.02,205.5,281.025,208.5,279.675,-0.33,-0.2375,-0.02,0.01,0.035,-0.285,-0.1375,-0.2875,-1.95225,-0.86425,0.39875,0.712,1.6255,3.427,5.04125,8.04725,9.62925,-2.16725,-1.5195,-0.06775,1.65975,2.428,2.87075,4.9875,8.003,8.8745,-2.43225,-1.11725,-0.339,0.43775,1.278,2.8265,4.007,7.01475,8.22975,-2.41025,-1.29425,-0.39025,-0.089,1.134,2.40575,4.23075,7.53575,8.9895,-2.786,-3.07275,-1.2805,-0.314,0.183,2.40125,3.94475,9.719,-15.877,-18.21725,-69.9525
1,1.25,0.0552335278443704,-0.0345882654627026,1.84162795839572,-0.482303811445112,0.084427734929579,-16.2205800907128,-2.34924039670127,0.355541605374461,406.487289302919,3.7293755159218,400.016445651479,3.05118374439202,414.206037959184,400.57790934846,2.98965190652751,414.365165393601,399.836547129702,2.93170738499862,414.448883322176,400.017329022313,2.98977089895316,414.693111777778,1.19764869905426,-6.2206853353572,0.24641925803559,0.94,0.9,0.4575,-6.2115,-6.7455,-6.68415,-7.332875,-8.2193,81.7976675,67.225,0.6473,-7.6175,-5.49,-6.0075,0.1,-3.8,0.9,0.0425,205.725,280.55,206.85,279.275,-0.33,-0.2225,-0.01,0.01,0.0325,-0.29,-0.1525,-0.2875,-2.02175,-0.8725,0.3585,0.6675,1.6235,3.42875,5.04175,8.04625,9.62125,-2.32575,-1.57175,-0.07875,1.64975,2.428,2.87,4.98725,8,8.8725,-2.5445,-1.2015,-0.373,0.4325,1.27825,2.82625,4.00625,7.01375,8.228,-2.5,-1.4515,-0.417,-0.0895,1.12125,2.40575,4.22925,7.53475,8.9895,-2.93925,-3.1745,-1.286,-0.318,0.1715,2.4005,3.944,9.718,-15.93625,-23.991,-71.17
1,1.75,0.0570970968944028,-0.0698674077212504,-1.20959840930718,-1.03924085045555,0.0855879542151712,-16.142197213627,-2.70460968444281,0.353409303015798,407.331482027175,3.78455251624722,400.662821998426,2.9309697638141,414.479168604948,400.545364045978,2.9294233155128,414.419329316744,400.561339901772,2.84599677371335,414.637890891355,400.672101251745,2.87096515034887,415.273892626421,1.01637899862953,-6.25475715141272,0.200272520913005,0.905,0.815,0.4475,-6.5002,-7.14225,-6.84495,-7.107775,-8.26665,81.803755,66.315,0.5916,-7.8425,-5.4925,-6.22,0.1,-3.68,0.9,0.055,204.975,277.95,208,278.25,-0.33,-0.235,-0.0125,0.01,0.0375,-0.295,-0.145,-0.2875,-2.17375,-0.93125,0.33475,0.677,1.62175,3.42925,5.0425,8.0445,9.62025,-2.42525,-1.6315,-0.10525,1.61475,2.4275,2.86975,4.98725,7.99975,8.8715,-2.6285,-1.2645,-0.391,0.42525,1.279,2.826,4.0035,7.01275,8.227,-2.7,-1.54875,-0.45875,-0.09,1.12225,2.40475,4.22925,7.53375,8.99,-3.1635,-3.2855,-1.2845,-0.33775,0.1645,2.4005,3.94475,9.7165,-15.68675,-24.607,-69.135
1,2.25,0.0708978906834025,-0.0713123704117168,-1.25951951256152,-0.454059418653023,0.0812128251025277,-11.9643637258399,-2.22553555524165,0.325463428532793,406.6348353819,3.67321533107342,399.965289228795,2.78357072742593,414.202409345048,400.204624226245,2.70593276591123,414.580194262739,400.249602606288,2.65681891498777,414.888546243851,400.366737081168,2.8343927839912,415.006284544885,1.01065594191076,-6.39989463834445,0.229328568063641,0.945,0.9175,0.4775,-6.703625,-7.43525,-7.098,-7.1846,-8.2719,81.818285,68.06,0.56305,-8.0025,-5.7925,-6.39,0.1,-3.665,0.9,0.0975,205.775,279.2,209.5,278.2,-0.3225,-0.235,-0.0125,0.01,0.0475,-0.29,-0.1375,-0.2875,-2.22725,-0.929,0.31875,0.687,1.61925,3.4325,5.04225,8.0365,9.61875,-2.46325,-1.6935,-0.10475,1.56625,2.42525,2.86975,4.986,7.99775,8.87025,-2.78,-1.34675,-0.3995,0.42375,1.279,2.82575,4.003,7.0115,8.225,-2.867,-1.652,-0.483,-0.0895,1.1235,2.404,4.2285,7.532,8.9885,-3.34125,-3.3915,-1.29175,-0.36825,0.16725,2.39975,3.9455,9.7155,-16.753,-26.3095,-72.1975
1,2.75,0.0846986844724021,-0.0503977542239776,-1.30944061581587,-0.245336734390603,0.0862251119875357,-18.0095275533642,-1.98062016076905,0.342259836374736,405.868481122136,3.55298029966809,400.308084685007,2.87282322024633,414.112902318367,400.246286412917,2.76420656957847,414.353498156379,400.5988733465,2.70868548155893,414.12137221039,400.842620531298,2.89625975355431,415.270625581975,1.09689355083036,-6.15229333470966,0.241451288702163,0.995,0.9225,0.455,-6.294,-7.29975,-6.71715,-7.1324,-8.28615,81.82449,68.38,0.610025,-8.1875,-5.835,-6.4425,0.1,-3.575,0.8,0.125,205.55,278.35,209.775,276.2,-0.33,-0.225,-0.015,0.01,0.0375,-0.3,-0.145,-0.2875,-2.41575,-0.9795,0.26,0.671,1.617,3.43525,5.04175,8.04225,9.614,-2.4505,-1.7455,-0.117,1.565,2.42275,2.8695,4.98625,7.99675,8.86925,-2.88875,-1.44275,-0.428,0.42,1.2785,2.82625,4.0045,7.0105,8.224,-3.1305,-1.73925,-0.51975,-0.09025,1.13925,2.40325,4.22825,7.531,8.9885,-3.47975,-3.415,-1.30975,-0.38325,0.1595,2.3995,3.94525,9.7145,-15.61375,-28.843,-71.0275
1,3.25,0.0881159898015859,-0.058739185489079,1.03584910303835,-0.773488306492919,0.0859759346578446,-16.7346727563583,-2.33612996343452,0.366233978983229,405.41074929214,3.5385754367029,400.202973984834,2.88490048425371,413.980158611828,400.361415452487,2.79732553587158,414.139018836186,400.178632878219,2.66359691605219,414.55612815037,401.418776276007,2.86903046170675,415.027341752033,1.11031160609617,-6.71124342341447,0.236276462381223,0.98,0.9025,0.465,-6.84465,-6.9815,-7.0584,-7.3961,-8.6787,81.817785,67.205,0.5793,-8.3975,-5.815,-6.6525,0.1,-3.575,0.9,0.0475,206.2,276.675,210.05,275.55,-0.3225,-0.235,-0.015,0,0.0325,-0.2975,-0.1375,-0.29,-2.4845,-1.0195,0.22575,0.6475,1.6155,3.434,5.04175,8.042,9.61075,-2.5415,-1.7805,-0.12975,1.56525,2.421,2.8705,4.98775,7.9965,8.86825,-3.076,-1.52175,-0.468,0.38025,1.27925,2.82725,4.00375,7.00875,8.2225,-3.24025,-1.832,-0.57375,-0.0905,1.14175,2.403,4.22825,7.52975,8.9885,-3.605,-3.434,-1.328,-0.40525,0.156,2.39875,3.94675,9.71325,-17.942,-26.975,-72.9525
1,3.75,-0.0879872910564389,-0.0819060556242241,3.24146129309006,-0.422584322693291,0.0825679030232684,-10.7393063661055,-2.73142856854754,0.393496100331591,406.255735951164,3.60630042398377,399.845512609107,2.8065797084606,414.590504652174,399.977415762087,2.85627309162945,414.582256681507,400.295033815189,2.88119116710709,414.65369805,400.894784768764,2.76001458965068,415.196275585148,1.10967890826597,-6.65579558823315,0.236797944761574,0.9125,0.95,0.46,-6.87785,-7.36325,-7.363,-7.5614,-8.88125,81.78292,67.135,0.64685,-9.145,-6.1825,-6.65,0.1,-3.6475,0.9,-0.01,204.7,275.525,209.2,274.3,-0.34,-0.235,-0.045,0.01,-0.0025,-0.295,-0.1375,-0.295,-2.45775,-1.1265,0.1955,0.64575,1.614,3.4345,5.04125,8.037,9.609,-2.6145,-1.828,-0.14425,1.56625,2.42,2.87225,4.98775,7.99475,8.86725,-3.18425,-1.616,-0.491,0.3775,1.2795,2.82775,4.0035,7.00775,8.221,-3.24075,-1.9385,-0.60725,-0.09,1.1415,2.40225,4.22825,7.529,8.98825,-3.72425,-3.49025,-1.347,-0.43,0.1525,2.39875,3.9465,9.7125,-18.042,-30.74975,-72.45
1,4.25,0.0815771444993905,-0.0548850690663721,-0.443562713985607,-0.603185577057863,0.0931109821836359,-19.1261953894075,-3.11246050369557,0.37857215072677,406.218749416076,3.72856258595382,400.303327893978,2.82152089020193,414.118271215836,400.154702183013,2.88610789967563,414.05189765248,400.42245382555,2.90649764924421,414.83738266804,400.965946876312,2.85891365794765,415.018195981571,1.08206196703791,-7.07482369218823,0.249093228028026,0.8925,0.8625,0.425,-7.1469,-7.4745,-7.4412,-7.8006,-8.971925,81.7825825,66.235,0.581375,-8.88,-6.4075,-7.2575,0.1,-3.76,0.9,0.025,204.825,274.95,208.675,273.55,-0.33,-0.2275,-0.035,0,0.0275,-0.29,-0.1375,-0.3025,-2.50525,-1.24525,0.19275,0.62,1.6115,3.435,5.041,7.98675,9.603,-2.751,-1.893,-0.159,1.5655,2.418,2.872,4.98575,7.99225,8.86625,-3.18025,-1.756,-0.48475,0.37375,1.28025,2.82875,4.00325,7.0065,8.22,-3.297,-2.02225,-0.61775,-0.09325,1.14225,2.402,4.22825,7.5275,8.9875,-3.78375,-3.519,-1.347,-0.4515,0.1565,2.3985,3.9465,9.71175,-23.299,-32.979,-72.72
1,4.75,-0.1561453888173,-0.0688370847116203,3.29725015869606,-0.480770104621903,0.0929857190195724,-20.1947943186337,-2.3820829463776,0.384203063146942,405.373320036085,3.58230084151733,400.606161742887,2.90982132953201,414.080798633676,400.505880600724,2.84880498556427,414.585997116456,401.246844784087,2.86056875719455,414.91211498777,401.265817714002,2.89082488047174,415.149066312102,0.954911374909204,-7.05863575951664,0.251957838479268,1.0225,0.98,0.48,-6.792075,-7.5575,-7.1276,-7.7177,-8.941925,81.77929,68.025,0.5571,-8.985,-6.37,-7.4725,0.1,-3.5725,0.8,0.0175,204.4,273.85,207.775,271.75,-0.32,-0.23,-0.015,0,0.0425,-0.3,-0.1375,-0.2875,-2.58925,-1.34925,0.12875,0.60175,1.61,3.4345,5.04025,8.01675,9.6055,-2.8925,-1.95125,-0.17525,1.55975,2.41525,2.87275,4.985,7.99025,8.86525,-3.31225,-1.837,-0.48275,0.368,1.27975,2.827,4.003,7.0055,8.21875,-3.353,-2.08675,-0.6065,-0.102,1.14375,2.40125,4.228,7.527,8.9875,-3.834,-3.5565,-1.4,-0.52275,0.15575,2.392,3.947,9.71075,-23.641,-33.2405,-72.895
