DOY2,HR2,FC,LE,H,SW_IN,TA,RH,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,PA,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,WS
1,13.75,2.824525,645.98575,274.4455,934.125,32.4755,98.2,0.80385,402.29,398.42835,402.0425,406.1812,413.3386,448.948425,100.15875,108.4125,483.389,531.225,808.64345,2036.6,4.55265
1,14.25,3.02019999999995,607.6315,231.57,876.375,32.604,98.2325,0.759025,399.0244,399.897475,398.3745,407.6454,415.48145,449.293525,99.997,102.665,483.18875,529.9025,747.31,1968.04625,4.73925
1,14.75,0.402799999999995,524.5075,222.2475,818.4,32.978,98.6,0.765,398.4064,396.62,399.1,402.825,413.437,454.7355,99.9,93.8625,482.771,531.84425,690.2008,1767,4.7229
1,15.25,4.28609999999997,427.1575,188.53,711.6,32.8345,98.23,0.765575,399.02625,399.610625,401.2754,407.6282,418.777425,453.876875,99.88,87.485,480.98575,526.88575,587.4869,1601.28195,5.1299
1,15.75,3.8844,397.285,165.086,599.9125,32.5875,98.49875,0.794875,398.52245,399.2957,400.373825,409.4848,419.9075,454.2625,99.858,74.1125,477.577,522.941,487.99,1323.625,4.6659
1,16.25,4.41770000000001,294.051,112.4025,477.75,32.558,98.58,0.6895,399.345,400.155,400.896475,408.9283,417.63055,469.31725,99.8,61.534,476.146,524.0715,378.880075,1052.9768,4.44
1,16.75,5.3696,244.58,59.535125,358.415,32.326,98.54,0.694199999999999,398.412575,401.3579,405.3527,410.684875,424.77305,465.16,99.814,46.164,471.731,516.447,278.036775,765.4844,4.41675
1,17.25,6.49375,165.46,54.3591999999999,224.16,32.18,98.665,0.620725,399.5895,401.851,406.2,413.554375,433.4488,479.75775,99.76,30.96925,467.9725,511.61375,167.262175,481.1867,4.346625
1,17.75,5.1222,82.58655,20.8245,112.2925,31.599,99.121,0.56805,400.09,403.89625,407.576,419.803,432.74,479.45,99.7,15.706,465,507.70275,62.5540749999999,201.77,3.959625
1,18.25,7.564225,45.29925,16.6322,32.8784,31.06325,99.4775,0.508,398.615,402.461,408.342,423.8045,435.897425,475.04,99.7,5.55,462.694,501.66525,6.7399,63.6118,3.75575
1,18.75,8.40100000000001,60.3366,11.22875,8.60085000000001,30.672,99.374,0.516375,400.93325,405.1818,410.685,423.87925,435.714,468.935,100.0742,4.56,458.478,496.11,-2.31887500000001,17.1624,3.821875
1,19.25,9.5305,61.5052,10.5404,1.487,30.166,99.4,0.459399999999999,402.7125,406.75,411.156625,424.2144,434.710275,463.1566,100.114,4.502,454.965,492.048,-2.55225,2.128375,3.8365
1,19.75,11.861525,47.1727999999999,15.52875,1.4372,29.827,99.7,0.419275,404.1275,409.38,414,423.8086,435.17665,462.625,100.1166,4.56799999999999,454.1405,489.19625,-3.13749999999999,0.335,3.5681
1,20.25,10.456,32.145025,6.4644,1.8036,29.3635,99.8,0.38225,407.6375,410.935,416.7595,425.2311,436.45575,471.97,100.12575,4.49649999999999,457.7685,486.5825,-1.7242,0.322,3.4868
1,20.75,9.85125,27.0233,9.75615000000003,1.19625,29.20625,99.928875,0.443724999999999,411.28,414.0375,419.9375,432.775,441.54655,467.1,100.115475,4.61,457.53125,483.79375,-1.416425,0.3235,3.5284
1,21.25,12.9064,25.0676,5.58349999999999,1.4615,28.916,99.910175,0.4145,410.48,418.1,422.45,436.3125,442.302,467.755,100.1256,4.59199999999999,459.374,482.62,-1.25629999999999,0.345,3.4393
1,21.75,11.7635,19.699,9.18092499999998,1.5615,28.72625,100,0.403774999999999,413.48,420.98,425.8,436.05,445.3125,466.145,100.1292,4.62799999999999,457.856,481.5685,-1.932875,0.28,3.386975
1,22.25,11.560575,25.456,4.926875,1.287,28.580925,100,0.349375,417.0275,423.1,428.6875,442.15,448.31205,460.0142,100.2,4.6725,457.13435,481.144,-1.7226,0.32325,3.495025
1,22.75,11.54505,18.5962499999999,5.5098,1.335,28.296825,100,0.34085,419.5,426.32,433.6,445.625,453.925,463.95,100.2,4.7435,456.642,479.5085,-1.1458,0.3245,3.40585
1,23.25,13.09265,20.510075,4.29659999999999,1.49025,28.2545,100,0.352375,422.6425,427.92,435.7375,449.9375,460.3,475.63125,100.2,4.7475,456.248,478.514,-0.888125,0.335,3.308475
1,23.75,12.7061,21.9452,4.49982500000001,1.632,27.96525,100,0.319475,424.63,432.32,441.6,451.54,465.5625,477.52,100.26,4.74949999999999,454.145,477.141,-1.0984,0.354,3.310625
2,0.25,11.59275,21.00385,10.6105,1.5,26.772,100.162,0.34395,426.8,433.1259,443.225,460.9125,472.5,482.565,99.9,2.618,448.0405,471.53075,0,0.6205,3.3062
2,0.75,14.2878,15.643675,5.140125,1.47375,26.795,100.3014,0.3662,429.47,436.9725,447.825,466.55,478.2125,491.2375,99.9,2.724,449.29225,470.8805,0,0.494474999999998,3.52865
2,1.25,14.391675,20.338175,4.80775,1.48125,26.52875,100.4529,0.4004,433.37,442.5,454.5875,475.7,490.1375,497.295,99.8,2.716,448.285,469.005,0,0.502975,3.4692
2,1.75,13.1511,39.0212499999992,4.19175,1.5,26.32255,100.53625,0.452075,439.22,448.2125,459.955,475.0875,489.8625,495.725,99.8,2.80149999999999,446.43,468.3025,0,0.55365,3.5345
2,2.25,14.190175,18.52315,5.67415000000001,1.5,26.1635,100.6,0.37695,436.805,446.1125,462.3,474.285,486.05,493.8,99.8,2.59775,448.23125,467.961,0,0.503925,3.5547
2,2.75,19.4455,14.341225,5.2254,1.50675,25.878725,100.665,0.385825,439.99,453.45,465.5625,478.2375,495.1125,501.05235,99.78875,2.6085,448.62225,468.3285,0,0.629,3.30685
2,3.25,20.2064,14.1725,4.46735,1.53,25.661925,100.88,0.34965,443.0675,458.1875,474.975,484.375,503.7825,507.8625,99.8,2.62880000000001,447.92475,467.436,0.00449999999999932,0.813,3.38055
2,3.75,23.85,14.309,8.48199999999999,1.556,25.47,100.94375,0.378325,446.6475,466.375,478.25,494.675,509.7375,520.7625,99.8,2.9175,447.23,467.32,0,0.843,3.2855
2,4.25,21.0805,16.88875,5.871,1.642,25.2686,101.00525,0.42385,447.435,463.97,482.525,492.9625,511.975,523.15,99.8,2.570375,447.8435,466.61,0.232675,0.731,3.4462
2,4.75,20.66315,15.4398,6.52237499999996,1.62,25.186,101.177,0.4303,451.16,468.3875,489.975,504.35,518.5,524.28,99.8,2.7345,446.5745,465.94,0.29125,0.605,3.63615
2,5.25,21.15215,19.3765,4.844,2.2565,25.062475,101.2,0.467,454.23,468.1625,483.825,501.0125,524.75,529.625,99.8,2.77199999999998,447.88,465.925,0.35835,3.105,3.816
2,5.75,19.6075,19.25875,5.361,11.2395,24.944875,101.2912,0.4557,455.04245,467.55,479.3875,506.725,525.475,531.825,99.8264,2.9672,448.0675,465.81,3.22899999999999,22.807,3.7418
2,6.25,23.776,16.0848,10.686925,31.508,24.7955,101.1,0.5011,460.215,472.4125,492.7875,512.65,531.6375,540.295,99.9,5.292,449.98,465.965,23.62855,74.17375,3.77155
2,6.75,23.234175,22.443,7.75220000000002,96.114,24.86,101.0536,0.5264,460.225,469.5625,479.675,512.2875,542.32,544.25,99.9,18.574,449.20075,466.8,74.58785,223.74,3.81165
2,7.25,29.13425,69.3691,31.2948749999999,211.8625,25.38,100.9,0.51195,463.69,467.475,473.34,503.3292,544.855,555.605,100,33.74475,451.40885,469.3375,165.9444,475.4345,4.0411
2,7.75,33.905,198.109875,63.948,339.4,26.175,100.483525,0.58455,462.3375,463.3125,466.725,492.125,536.28,564,100.1,51.71,455.22065,475.1,274.3712,776.1,3.91695
2,8.25,28.7781,291.24375,150.86,489.4625,27.26515,100,0.63265,455.65,452.7,449.9625,469.7875,511.6875,561.0125,100.1,64.24625,459.342,481.536,407.3726,1063.4072,4.1809
2,8.75,19.142,390.42555,168.5655,597.04,27.802,100,0.7455,443.5625,440.323125,440.42525,447.135,477.7425,549.3,100.2,75.516,460.483,489.61,486.39375,1378.0375,4.295975
2,9.25,8.82387499999997,471.964,196.765,716.5855,28.346575,100,0.794999999999999,431.76,428.2,427.2855,435.15,454.22,518.8,100.2,88.17025,465.422,499.157,604.697125,1590.427,4.826
2,9.75,8.78857499999995,572.3067,242.74,795.475,28.8837,99.92485,0.84585,423.54,420.86,418.2,425.9075,444.128475,490.525,100.2,94.5575,468.14,504.553,681.9341,1781.785,4.93
2,10.25,7.78859999999999,630.54875,267.465,885.8235,29.427,99.7525,0.8943,414.89,413.7311,410.6653,416.385,432.068075,464.8675,100.2,103.255,471.746,507.5525,764.62645,2020.8927,5.1211
2,10.75,4.411,675.79375,285.8645,952.7,29.929,99.2,0.93045,411.54,408.7,407.18,413.3,421.7528,459.2,100.2,111.81,475.41,511.85075,806.752,2150.725,5.0224
2,11.25,1.44499999999999,681.05,276.40175,1001.35,30.19615,99.1,0.917925,406.765,406.42,404.6279,408.565,418.99,450.3625,100.1,116.986,479.442,513.41275,856.144625,2264.725,5.36455
2,11.75,2.578,682.6,305.55,1042.708,30.5045,98.805,0.91985,404.5175,403.71,402.325,406.305,417,442.65,100.1,118.0825,478.484,514.078,881.3249,2328.025,5.095675
2,12.25,-0.00120000000002002,677.1725,289.5125,1043.45,30.8725,99,0.9104,402.04905,400.563675,399.65,402,409.125,440.1875,100,119.87025,481.428,517.13975,904.204925,2420.625,5.08145
2,12.75,-2.91275,670.955,306.825,1048.3015,31.08425,98.54675,0.9513,400.1,397.4576,397.836,402,412.528375,438.381875,100,117.145,480.572,520.1625,891.34225,2285.08065,5.459125
2,13.25,1.424975,663.72,313.125,1031.8,31.26475,98.851,0.941,399.7225,399.2432,399.50285,403.429475,414.6319,442.5125,99.9,115.51,477.1228,516.13125,906.378,2272.9766,5.120025
2,13.75,0.382400000000006,674.437,284.7,986.74575,31.4115,98.555,0.9149,399.578,400.524475,401.201,407.6418,421.23155,445.995,99.8817,112.4425,478.3857,521.448,845.23595,2214.30125,5.091
2,14.25,1.09185,616.05475,248.368,930.2265,31.535825,98.81,0.82965,399.0825,399.9874,399.8567,404.899625,416.0776,445.3945,99.88235,106.31925,477.7956,518.502,797.54385,2027.9251,4.856225
2,14.75,3.39767499999999,600.033,253.8275,856.7,31.676,98.75,0.7945,400.8825,400.788525,401.5169,409.3852,416.31255,443.6625,99.85525,99.3,473.0775,516.6,727.6759,1856.49975,4.802
2,15.25,2.516025,530.513,191.3865,754.06,31.784,99.05,0.8241,399.78,400.01055,400.9418,408.866,420.086525,448.19225,99.8065,88.6,470.58975,515.40325,625.704975,1645.9358,4.8355
2,15.75,3.14635,386.4425,151.15975,640,31.67475,99.2,0.7764,399.08575,400.21175,401.027175,406.39355,418.3355,451.989,99.8,76.12,469.196,513.036,524.3893,1406.125,4.4981
2,16.25,2.0635,317.4375,124.7375,515.24,31.540575,99.2,0.7019,401.12,402.0194,404.696,410.07845,422.459,458.4072,99.747875,65.24575,464.926,508.75,417.878375,1099.144,4.385925
2,16.75,4.31844999999995,252.36525,85.7004999999999,405.2225,31.28,99.2,0.6635,400.9051,402.0665,405.6188,412.41525,422.101525,467.9629,99.7,53.237,462.235,505.58525,323.05375,842,4.531025
2,17.25,4.686,194.995,43.118475,255.115,31.0735,99.5725,0.6587,401.1908,404.9717,410.431875,421.75045,428.904425,474.9,99.7,33.02675,462.07375,501.59875,186.9505,512.947,4.33135
2,17.75,7.5689,116.7,24.0572999999998,116.8395,30.5674,99.76,0.60325,403.731625,407.4713,413.6942,426.3687,434.679575,470.68235,99.626475,17.2439999999999,458.523,495.9,70.9182,248.2574,4.10995
2,18.25,5.3365,67.6595999999999,9.41045000000006,26.19425,29.928925,99.874875,0.572074999999999,404.912375,408.1982,414.7628,427.07965,435.744825,465.44775,99.644025,3.97125,456.75,487.78,19.5668,57.5547,3.80695
2,18.75,6.787875,52.6234999999999,9.1291,9.11714999999998,29.522,100,0.5429,404.23,408.629,415.7875,426.084975,435.5205,462.7125,99.68335,2.82625,452.2055,483.3125,3.047025,22.5235,4.1151
2,19.25,7.62719999999999,45.8861499999999,7.61079999999996,1.57575,29.008825,100,0.470325,405.6,409.95625,416.33875,425.66685,435.555325,459.199125,99.7,2.6425,455.2875,481.3125,0,3.00435,3.86605
2,19.75,9.11105,37.1013,6.391875,1.470075,28.60065,100,0.420625,407.8625,410.67375,417.0637,426.7145,437.483,461.751,99.7,2.8375,449.919,478.1125,-0.0570249999999994,1.26849999999998,3.68535
2,20.25,11.3145,34.66625,4.95379999999999,1.5,28.29625,100,0.4036,410.125,413.07,417.8896,426.907325,438.385,463.765,99.8,2.71125,448.944,475.435,-0.259700000000005,0.405849999999999,3.639375
2,20.75,10.631875,28.908125,6.02025,1.346,28.0955,100,0.434999999999999,412.3075,415.616,421.748,429.925,438.79385,459.1886,99.8,2.8825,450.26375,474.5875,-0.400574999999995,0.285499999999999,3.655775
2,21.25,14.044,34.124,4.612625,1.3085,27.71465,100,0.411600000000001,415.1,418.6,423.8155,433.37,441.705,462.8475,99.864,3.0225,450.36875,473.92,-0.80640000000001,0.903999999999956,3.65175
2,21.75,12.12525,28.2549,3.0076,1.4325,27.47715,100,0.382875,415.882625,419.645,431.57,439.5025,445.07,463.864475,99.9,3.015,448.9875,472.92825,-0.743225000000033,0.442549999999998,3.5431
2,22.25,12.726875,30.914825,5.77835,1.5,27.41815,100,0.39445,417.92,424.45,433.51,444.806725,450.41,460.935,99.92,2.747,448.85375,472.8,-0.480000000000007,0.364024999999999,3.53035
2,22.75,12.9062749999999,20.2715,4.91195,1.5,27.16965,100,0.3914,420.3182,426.4025,435.59,448.205,454.6625,466.38125,99.951725,2.66955,446.485,472.67,-0.124000000000005,0.4178,3.560525
2,23.25,10.75195,16.864575,5.117875,1.5,26.95685,100,0.3555,422.9475,430.265,440.5625,448.825,457.6,467.2,99.917825,2.76249999999999,447.2,470.69725,-0.152675000000007,0.421499999999998,3.367475
2,23.75,13.1892,23.445625,4.2541,1.5,26.838725,100.03375,0.32975,424.1601,431.8136,441.2375,454.3125,464.31,470.695,99.97535,2.6405,448.784,469.7,0,0.4235,3.3715
3,0.25,12.34,14.271875,4.8886,1.37399999999999,26.28,100.5,0.389125,432.395,437.195,446.2925,463.0625,471.475,479.5875,99.9,6.6166,451.50325,467.9175,0.569924999999999,3.0702,3.353625
3,0.75,13.37865,13.170375,6.012025,1.53375,26.2,100.429225,0.38,433.59,441.2675,452.317725,466.385,481.19075,492.27445,99.869425,6.439275,451.879,466.81725,0.8794,3.108475,3.1168
3,1.25,15.75645,17.816525,4.9174,1.26275,26.065,100.490275,0.3448,436.8775,442.0875,455.765,468.1775,480.363625,490.08195,99.8168,6.804125,451.4975,466.7465,0.997799999999998,3.270375,3.081125
3,1.75,19.5945,21.88875,8.25884999999997,1.48,25.95,100.8,0.385,440.675,446.4875,457.595,469.072025,485.45505,506.005175,99.8,6.6062,451.663,466.5175,1.0321,3.3202,3.229975
3,2.25,15.8955,17.2217499999999,11.4236,1.59,25.7855,100.9,0.4105,439.675,447.5625,461.3875,482.0825,507.503375,509.281,99.8,7.01479999999999,451.756,466.05,1.005025,3.2808,3.17925
3,2.75,16.0547999999999,14.37475,4.9424,1.4845,25.658,100.9,0.428,445.7,453.78,467.165,486.245,504.7391,510.6825,99.77275,6.51355,451.016,466.13,1.0804,3.587,3.03975
3,3.25,18.437375,22.231625,7.5025,1.75875,25.656,100.977725,0.376725,445.3,455.795,469.8925,495.016625,504.675,512.2009,99.735925,7.00984999999999,451.16125,465.68625,1.081775,3.36535,3.118675
3,3.75,16.45875,17.853925,5.91009999999998,1.764,25.561,101.012375,0.441825,447.395,460.38,473.69,496.02145,516.0892,525.2,99.799525,5.843625,451.821,465.67,1.04475,3.351875,3.321275
3,4.25,20.737825,21.50775,10.573,1.788,25.4375,101.061475,0.4084,448.5975,462.49,476.025,499.165,514.1828,523.96465,99.7996,6.0861,452.59375,464.7975,1.398075,3.871,3.338
3,4.75,24.08175,19.90775,9.61,1.69175,25.2375,101.1,0.470024999999999,451.95555,462.725,490.575,502.2255,516.495,536.38635,99.8,6.488025,451.284,463.9,1.194125,3.803,3.401
3,5.25,21.939,16.4438,9.2345,2.095,25.2085,101.1,0.601799999999999,459.67,471.0542,485.44,505.7,525.45,538.265,99.8,7.60559999999998,451.084,463.4,1.46947499999999,5.8581,3.664375
3,5.75,24.3579999999999,17.2488000000001,11.3048,11.1665,25.152,101.082675,0.51615,459.3675,473.32,486.19,513.9475,526.4,541.753525,99.81995,6.149625,451.425,463.4225,1.72135,32.215075,3.6617
3,6.25,26.81175,19.431975,9.9135,31.975,25.0095,101.08185,0.440175,461.9,476.562,485.53,508.48,531.1425,535.595,99.89585,9.71449999999999,450.884,463.02,17.7851,145.3278,3.727375
3,6.75,25.7275,30.1532,11.7795,110.1395,25.070075,101.015,0.4414,461.68,475.17215,487.1975,517.2,538.8,551.21,99.9,21.454,451.402,463.97,82.483725,392.983099999999,3.572175
3,7.25,31.3798,112.207,44.063125,245.05,25.621275,101,0.5086,472.425,474.575,477.5125,509.0525,550.675,560.185,99.928625,37.76,451.9535,468.005,186.730825,703.756,3.73065
3,7.75,33.79725,177.27225,72.7676999999998,361.37,26.3444,100.767,0.6116,463.285,465.3925,473.661925,498.03455,532.6951,558.77575,100,50.36,455.338375,475.95175,287.01345,882.387624999999,4.04755
3,8.25,23.2065,268.83875,134.2025,501.64,27.1065,100.733,0.6725,453.9609,454.95205,451.745,458.68,496.336775,555.57,100.1,63.89,459.1925,482.3435,408.20015,1227.9015,4.072525
3,8.75,20.6025999999999,368.25,187.7125,619.22,27.609,100,0.69825,442.6,438.692,436.7,442.5,469.6675,532.795,100.1,78.2,462.8498,489.73,522.3605,1510.3375,4.217
3,9.25,8.36407499999995,475.04,204.99,728.894,28.27325,100,0.76545,434.49,431.1875,428.9925,434.7775,447.3,495.72,100.2,86.9,467.371,494.1165,612.46835,1807.4125,4.168
3,9.75,4.55200000000001,536.405,228.675,830.075,28.92,100,0.7865,426.6475,423.695,421.984575,427.8975,437.99,485.6175,100.2,97.9,472.6239,499.695,704.50265,2071.2,4.656
3,10.25,1.62779999999998,593.52,277.9415,916.881,29.381625,99.7,0.8882,419.6625,417.795,416.2925,421.39,428.5,467.0075,100.2,107.9,474.6623,503.337,789.07185,2141.419325,4.776
3,10.75,1.98339999999999,583.656,286.6075,975.575,29.706,99.3,0.824625,416.2775,415.2425,412.285,415.8975,424.3825,448.1825,100.2,113.275,477.71325,508.4125,846.719825,2247.6625,4.93265
3,11.25,0.97837499999999,665.53825,280.6475,1020,30.174,99.3,0.9121,409.07,408.195,406.4925,411.85,417.295,446.1,100.199625,114.59925,482.30375,512.63075,881.2615,2323.023,5.01725
3,11.75,0.714,712.15,311.07125,1042.475,30.486,99.2,0.8434,407.665,405.68,404.585,407.985,414.29,442.975,100.1,117.03875,479.75875,518.6975,892.633725,2406.6875,4.81165
3,12.25,0.528475000000003,674.23375,316.275,1068.1,30.763,99.298325,0.912,404.285,402.9,403.625,405.685,408.8,435.48,100.0869,120.289,483.0825,516.4935,926.07155,2366.0378,5.007525
3,12.75,2.6677,647.4755,273.325,1077.275,31.205,99.0195,0.9115,404.09,402.99,402,404.585,410.365,436.695,100,119.07,480.40555,513.736,929.2395,2347.0929,5.47374999999999
3,13.25,2.16929999999998,668.9725,267.12,1055.033,31.345,99.2,0.851399999999999,402.385,400.49955,399.5244,402.395,408.59,438.465,99.9,116.1,481.503,516.9875,914.78335,2319.5,5.14785
3,13.75,0.769225000000002,641.6,259.198,999.00925,31.544,98.995,0.8346,401.4965,400.29,399.1114,401.78,408,438.495,99.8637,111.99325,478.9475,520.625,860.56895,2176.684,4.94965
3,14.25,0.236,603.9705,247.75775,922.97675,31.667,99.195,0.792,400.075,399.285,398.6661,401.9025,410.4741,442.776475,99.8,104.955,479.18875,517.396,787.307925,2124.575,5.10875
3,14.75,2.4909,481.68945,220.596,824.44675,31.782,99.295,0.82,400.854375,400.6775,402.04,404.3975,411.24295,442.670775,99.8114,93.6425,476.11625,511.8145,704.47775,1829.8,4.87035
3,15.25,1.981875,463.189,177.395,744.65,32.0855,99.16765,0.737325,401.4,402.659325,403.556,405.2,414.255,446.13,99.804875,86.785,473.21625,513.10125,639.86085,1604.16655,4.33965
3,15.75,4.469125,382.6,155.402,621.6575,31.883,99.78335,0.781425,399.785,401.2875,403.394775,405.603775,414.6748,452.025,99.8,74.295,468.27375,512.424,516.16035,1354.0848,4.5396
3,16.25,4.0955,309.2125,156.2,505.0915,31.486,99.6,0.70115,399.72225,402.285,402.1169,405.12015,414.6,455.885,99.726,64.1305,467.50125,507.21,410.556625,1063.275,4.23765
3,16.75,5.66745,220.732,76.98675,375.65625,31.261,99.59665,0.641425,402.3982,400.89855,403.255,408.1,418.2,458.995,99.7,45.7515,463.8525,501.96675,304.980925,786.09935,4.26795
3,17.25,4.73,125.202,35.358,216.92,30.677,99.9925,0.5586,403.419575,405.2834,407.98,411.18445,422.77475,468.0725,99.62195,30.097875,461.102,497.94,168.050425,467.89895,4.04925
3,17.75,6.41957499999999,68.1174999999999,11.1804999999998,95.2955,30.148,100,0.517,403.99045,405.695,408.58835,417.00845,427.964825,470.775,99.6,16.333,460.44,487.47875,58.1449,180.983,3.76975
3,18.25,7.607125,56.98625,7.57660000000001,32.316,29.421,100,0.419575,405.67,407.17,411.18,423.27105,433.1193,468.55085,99.6399,9.15139999999997,456.93625,483.6575,8.17119999999998,24.5661,3.4689
3,18.75,7.961375,43.9143499999999,6.8194,7.836,28.948,100,0.416,406.4925,408.484425,411.485,423.686625,433.649175,468.2775,99.680775,7.46984999999998,453.175,480,0.0761499999999981,10.3917,3.6143
3,19.25,9.79005,39.2767999999999,6.11409999999998,1.061,28.639,100,0.428549999999999,408.57,410.24,414.185,422.7389,432.877475,458.897125,99.7,6.75009999999999,452.11125,478.4625,-0.496325000000001,4.16895,3.60945
3,19.75,9.33439999999999,36.596625,9.39079999999995,1.0555,28.133,100,0.39175,410.24,411.8775,416.085,423.8,436.585425,461.7,99.7855,6.24349999999997,450.00625,476.62,-0.446875000000003,5.48769999999998,3.56965
