DOY2,HR2,CO2,CH4,H2O,FC,FCH4,G_1_1_1,G_2_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_3_10_1,TS_3_11_1,TS_3_12_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_4_10_1,TS_4_11_1,TS_4_12_1,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS
1,5.25,457.186,2085.68,0.8142485,0.05253135,1.89321,-13.658735,-10.3210848711265,-6.65208,-0.0176029,101.326287006773,77.475,-21.854,-21.945,0.214247699350271,205.9,224.25,0,0.2525,-16.8199267647574,0.001,0.001,-4.0995,-5.44099008153146,-4.18677941755917,-4.5155,-4.01987624914125,-3.64745638413797,-2.86489569883339,-2.095,-1.6035,-1.071,-0.871,-0.442,-0.384054959623536,-0.383566337641776,-0.359,-10.16,-8.64,-6.62791004026018,-4.705,-3.85775746173675,-3.287,-1.891,-1.0695,-0.4575,-0.4365,-0.428,-0.377383469064473,-0.08456165,0.753949532303517,0.587000186787007,0.285086710349168,0.248194,3.372
1,5.75,457.227,2087.085,0.820518,0.0492367,2.32896,-13.925505,-10.44548,-5.81958,-0.07377625,101.30575,77.715,-21.738,-21.92,0.22022884292374,211.5,221,0,0.267600981214192,-15.5259165299285,0.001,0.001,-4.097,-5.4715,-4.179,-4.524,-4.013,-3.6395,-2.8685,-2.0985,-1.615,-1.077,-0.874,-0.4525,-0.382,-0.385,-0.3615,-10.175,-8.695,-6.6385,-4.7265,-3.862,-3.29313215642923,-1.896,-1.075,-0.4725,-0.429,-0.432,-0.3795,-0.103225,0.7731920848017,0.646258462226995,0.302426685330511,0.269933,3.902
1,6.25,457.466,2090.185,0.8185175,0.0607347,1.107765,-13.909315,-10.625,-4.611675,-0.0150389,101.2746,77.41,-21.785,-22.3824108527315,0.218824478194546,208.6,220.7,0,0.229053345686947,-15.89,0.001,0.001,-4.0905,-5.487,-4.1845,-4.5315,-4.0135,-3.6345,-2.869,-2.102,-1.62,-1.076,-0.8755,-0.449,-0.3795,-0.3825,-0.364,-10.36,-8.79,-6.697,-4.744,-3.86824805298318,-3.296,-1.89718770815572,-1.0775,-0.469,-0.425,-0.431,-0.383,-0.0864052,0.728693201675505,0.567442192253441,0.28298547255232,0.2522385,3.84
1,6.75,457.543,2091.285,0.8221895,0.0569601,1.44976,-14.37736,-10.665,-7.23501,-0.12784525,101.27315,78.105,-21.8245,-22.33,0.217128729575065,213.3,221.95,0,0.278,-15.915,0.001,0.001,-4.0875,-5.484,-4.196,-4.5285,-4.014,-3.624,-2.866,-2.106,-1.6245,-1.074,-0.877522729718812,-0.449,-0.384,-0.3815,-0.36,-10.41,-8.855,-6.7475,-4.751,-3.87488262490536,-3.3,-1.90057971038864,-1.07850577670124,-0.469,-0.4265,-0.428,-0.386,-0.0879567,0.750566794900013,0.617487063939542,0.289423140239186,0.250538,3.6625
1,7.25,457.7325,2086.99,0.797351,0.0465382,1.35973,-14.573195,-10.7490614839912,-6.071805,-0.0826348,101.2684,77.92,-22.4255,-22.335,0.212672183552827,210.8,222.65,0,0.286,-18.575,0.001,0.001,-4.0875,-5.45989775738131,-4.2015,-4.5275,-4.0185,-3.601,-2.8685,-2.113,-1.6315,-1.0715,-0.877205705923437,-0.4425,-0.384,-0.3845,-0.3605,-10.42,-8.895,-6.7735,-4.7455,-3.881,-3.3035,-1.905,-1.0815,-0.4775,-0.435,-0.425,-0.39,-0.0810764,0.736198584354547,0.566066804715806,0.284229357460851,0.2392985,4.0595
1,7.75,457.199,2092.52,0.877409,0.0484353,1.560755,-14.376455,-10.89,-4.79042,-0.0317709,101.25445,78.11,-20.906,-22.575,0.208464518101905,213.122787554732,223.05,0,0.288,-17.255,0.0045,0.003,-4.0955,-5.43725243625867,-4.2115,-4.5365,-4.015,-3.597,-2.8735,-2.11,-1.6285,-1.066,-0.87486753643374,-0.427,-0.3845,-0.3845,-0.3645,-10.4,-8.93,-6.78159307478286,-4.7345,-3.887,-3.3095,-1.90778422947997,-1.08691825235668,-0.4915,-0.4375,-0.43,-0.3905,-0.0820437,0.779696094642009,0.552587549624492,0.277951074831525,0.240815,4.0725
1,8.25,457.216,2085.59,0.8291095,0.0469683,2.022035,-14.051675,-10.965,-5.20454,-0.0543729,101.2708,78.42,-21.2975,-22.685,0.208772858471376,208.25,223,0,0.8535,-19.02,0.4125,0.405,-4.121,-5.4205,-4.2215,-4.533,-4.017,-3.5945,-2.8645,-2.1085,-1.62689909103474,-1.06436992189748,-0.871,-0.426,-0.3805,-0.382,-0.3635,-10.385,-9.055,-6.7905,-4.724,-3.8885,-3.3195,-1.9085,-1.091,-0.484,-0.4375,-0.429014108507591,-0.389,-0.0793094,0.707863238288962,0.554981781189764,0.274997629687866,0.236864,3.98
1,8.75,457.122,2089.18,0.852145,0.0636546,0.868203,-13.622125,-11.045,-8.76939,-0.06011375,101.2862,78.195,-20.854,-22.415,0.215821667616055,206.75,224.1,3.0325,3.7205,-21.43,7.222,6.923,-4.1295,-5.40556025111269,-4.231,-4.5325,-4.0245,-3.596,-2.8705,-2.1055,-1.6265,-1.066,-0.8725,-0.425225497063314,-0.381,-0.385454282012022,-0.366,-10.43,-9.055,-6.79847679227507,-4.7185,-3.881,-3.3195,-1.9075,-1.09255661375312,-0.476,-0.4375,-0.429,-0.392982297841623,-0.0896326,0.766980443036196,0.594995798304492,0.299265266945565,0.25342,3.609
1,9.25,457.768,2088.29,0.777892,0.0606955,1.4189,-13.77863,-11.105,-8.05964,-0.116471,101.28705,78.095,-22.218,-22.155,0.22242558526801,207.3,227.45,20.7402192873262,15.9818240131343,-9.13421973673925,29.455,28.0602265667296,-4.137,-5.3985,-4.236,-4.52415721562919,-4.024,-3.5965,-2.8825,-2.1045,-1.6265,-1.07,-0.872,-0.434622647841687,-0.382,-0.383,-0.3745,-10.45,-9.12,-6.812,-4.712,-3.8845,-3.292,-1.9172689046046,-1.095,-0.465,-0.4445,-0.43,-0.3875,-0.0718848,0.698088819563815,0.555562777730834,0.272068925090684,0.224689,3.664
1,9.75,457.74,2088.72,0.770143,0.0542026,1.32196,-13.929145,-10.9983794783126,-9.422725,-0.0529287,101.329,78.15,-22.245,-21.485,0.228151162352162,207.3,227.55,43.085,32.98,-5.806,66.095,63.8044777550192,-4.149,-5.41008300060057,-4.23,-4.528,-4.034,-3.5985,-2.889,-2.104,-1.6256267266228,-1.07289572278487,-0.8625,-0.4435,-0.38,-0.3815,-0.376866734985678,-10.44,-9.155,-6.82,-4.7025,-3.88302708313629,-3.29153481550309,-1.92776142868205,-1.09888735923623,-0.47,-0.448674223473579,-0.429248434793506,-0.396,-0.0598038,0.650664275951892,0.571423660693185,0.266098665911725,0.207107,3.7465
1,10.25,456.923,2085.685,0.923934,0.0364727,1.56444,-14.102025,-10.922505,-2.705215,-0.08165805,101.3286,78.17,-20.118,-20.81,0.242121700172991,210,229.05,65.805,51.12,1.719,113.95,108.25,-4.1645,-5.4175,-4.22816363937762,-4.536,-4.042,-3.599,-2.891,-2.1,-1.6215,-1.072,-0.861,-0.4455,-0.380220957258738,-0.382122181108589,-0.375,-10.365,-9.21015947703431,-6.8725,-4.6945,-3.889,-3.314,-1.924,-1.099,-0.479921902195047,-0.4505,-0.426,-0.3895,-0.0634592,0.681869488978646,0.558163954407663,0.259175423217557,0.212552,3.813
1,10.75,457.184,2090.86,0.854522,0.0521275,1.697245,-14.18442,-11.00732,-1.998775,-0.0461483,101.345090638714,78.1563992279185,-20.908,-20.86,0.247972711469034,213.2,231.2,86.65,70.79,5.3185,152.55,147,-4.1775,-5.4165,-4.227,-4.54582970072465,-4.04888244541078,-3.5985,-2.8895,-2.094,-1.617,-1.0675,-0.86007136192816,-0.441648938376048,-0.3815,-0.384388129384595,-0.370801919368,-10.2878886005541,-9.265,-6.8945,-4.7,-3.8935,-3.3215,-1.9125,-1.096,-0.485,-0.4515,-0.421,-0.394982163361891,-0.0545627,0.66178470819444,0.482386774279727,0.24142680050069,0.201044,3.973
1,11.25,456.9975,2090.15,0.8731995,0.0356401,2.26743,-13.981195,-11.085,-1.25601,0.0392863,101.323674471428,77.51,-20.4835,-20.5882670284389,0.248781357211618,219.270574053768,232.3,96.8586157723653,81.2713667295734,5.827,173.4,168.1,-4.178,-5.41411130335876,-4.22595718652977,-4.559,-4.0515,-3.59,-2.8855,-2.08548295511939,-1.61516004472553,-1.06132628126804,-0.866403718354781,-0.445123506813182,-0.381,-0.384238574177433,-0.365240044869749,-10.23,-9.34615935578713,-6.87991029242948,-4.687,-3.897,-3.32312130159022,-1.9125,-1.0995,-0.483387285364884,-0.4505,-0.417461630791754,-0.392300868085512,-0.06149425,0.612046553925837,0.496800375524078,0.248278260506067,0.2104825,4.159
1,11.75,456.861,2090.325,0.945778,0.05514055,1.70985,-13.94408,-10.962092326996,-1.2228885,-0.0249265,101.31895,77.48,-20.4,-20.235,0.250769961418188,218.75,233.65,104.1,86.3,6.1185,196.3,188.5,-4.18,-5.4145,-4.2255,-4.573,-4.049,-3.5815,-2.883,-2.0755,-1.61,-1.0585,-0.872,-0.4475,-0.3785,-0.374,-0.355,-10.21,-9.35,-6.86574988541634,-4.6825,-3.887,-3.3193704308517,-1.9225,-1.099,-0.486,-0.4455,-0.427,-0.3825,-0.0572217,0.655971798174281,0.546366177576907,0.255309615956783,0.200338,4.1755
1,12.25,456.7925,2092.61,0.9987475,0.0339655,1.77015,-13.881785,-10.825,-0.2674635,0.032601,101.316928013322,77.805,-19.7985,-19.822745537557,0.256037046443905,221.1,234.65,115.75,93,7.1085,219.202118217474,204.55,-4.176,-5.439,-4.22976050614998,-4.58269859904068,-4.03903119454874,-3.5715,-2.876,-2.063,-1.601,-1.06379449232612,-0.880213830979931,-0.442,-0.3785,-0.374,-0.3545,-10.2274284383995,-9.30955455886205,-6.84891354426334,-4.674,-3.88649772919182,-3.31739015405577,-1.9215,-1.1,-0.48315395634542,-0.4345,-0.419,-0.381638870519293,-0.05599165,0.657310542436087,0.515195805666115,0.229533527331787,0.2004315,3.659
1,12.75,456.6385,2090.21,1.03165,0.0415029,1.25987,-13.711755,-10.71434,0.489683,-0.00816319,101.3244,77.825,-19.196,-19.475,0.258931076929749,214.4,236.294524598753,115.2,87.25,5.02518184215925,205.5,186.15,-4.1795,-5.457,-4.234,-4.587,-4.038,-3.565,-2.8685,-2.056,-1.598,-1.064,-0.887,-0.438266360776638,-0.3815,-0.370049656698825,-0.3555,-10.2372568507243,-9.315,-6.8365,-4.682,-3.89,-3.318,-1.92135200963809,-1.09463296042814,-0.4805,-0.433,-0.415,-0.3765,-0.059542,0.684139878621431,0.529653173649824,0.255416018949987,0.207872,4.3205
1,13.25,456.5855,2085.545,1.039005,0.0475266,1.21373,-13.7635560279347,-10.6923611806174,-0.371949,0.0316715,101.323688582814,77.9989433407375,-18.834,-18.93,0.264021366842354,217.05,236.2,96.3894257512359,79.755,3.87249233169338,191.7,180.3,-4.1745,-5.49776472055443,-4.2275,-4.58595400818974,-4.04,-3.56640194394329,-2.868,-2.05406364609781,-1.5943160533655,-1.064,-0.885,-0.438,-0.384565216171404,-0.3695,-0.353,-10.2317418197101,-9.30845765412136,-6.8385,-4.69342889894519,-3.885,-3.3125,-1.9205,-1.0885,-0.475626787932342,-0.4295,-0.417,-0.375392192457102,-0.06444035,0.654239813582107,0.532039850521161,0.24341924464105,0.2126635,4.2285
1,13.75,456.5775,2085.67,1.035485,0.0371792,1.20477,-13.693215,-10.66584,0.0731432,0.0511352,101.3385,78.0478984904053,-18.8825,-18.9487073209097,0.270103961747331,215.501241100724,236.705062271829,81.1680801478904,69.61,2.877,166.65,155.45,-4.17629590892989,-5.5295,-4.23959619566231,-4.5785,-4.04040212340958,-3.57,-2.8680712067465,-2.0515,-1.5925,-1.061,-0.8835,-0.4365,-0.375194112327246,-0.371,-0.34489725147604,-10.2172568505828,-9.337710856848,-6.8547127838016,-4.701,-3.8870095414257,-3.31156341085816,-1.914,-1.0885,-0.485,-0.4225,-0.412,-0.367052900261791,-0.0597501,0.684196450564182,0.522830542012765,0.24822224313184,0.208617,4.018
1,14.25,456.5455,2087.24,1.086455,0.04072685,1.14231,-13.43814,-10.6251363782442,-3.48425,-0.0284714,101.345012369313,77.82,-18.8545,-18.9,0.264023923021799,215,236.55,66.67,57.58,-2.978,131.949141753269,124.1,-4.178,-5.566,-4.2445,-4.565,-4.039,-3.573,-2.863,-2.051,-1.591,-1.0605,-0.8775,-0.4275,-0.3615,-0.362,-0.3445,-10.04,-9.325,-6.882,-4.6995,-3.8895,-3.3195,-1.9085,-1.084,-0.4935,-0.4145,-0.412,-0.3655,-0.04836535,0.675226007972263,0.554669178352766,0.231717741789956,0.185563,3.8635
1,14.75,456.4295,2088.1,1.093385,0.0374568,1.55374,-13.096765,-10.609565,-4.11742,-0.0210864,101.35535,77.735,-18.3565,-18.715,0.270145374060333,216.4,236.35,48.0521752616974,37.04,-6.1625,78.8643222957473,76.375,-4.1745,-5.60483042218592,-4.23997868315089,-4.55795087054955,-4.03952269431315,-3.58107669371062,-2.8605,-2.05,-1.59,-1.06182020075562,-0.8745,-0.4195,-0.356851485865837,-0.35928097274579,-0.336686177730208,-10.0341590854945,-9.2953423718265,-6.918,-4.70368413738393,-3.88486286429896,-3.3195,-1.9075,-1.077,-0.4945,-0.4095,-0.407,-0.365,-0.04920015,0.695371008505336,0.514794107953682,0.215544729540744,0.19017,3.536
1,15.25,456.597,2089.41,1.088405,0.0488726,1.32977,-12.948655,-10.5182145877728,-4.03952,-0.00598918,101.375135027354,77.715,-18.4925,-18.8,0.271170413346828,211.85,237.1,23.329323745818,19.735,-12.53,43.5237333939938,42.5206566243664,-4.17327603071751,-5.637,-4.248,-4.555,-4.03597309417504,-3.5955,-2.85887126870572,-2.0535,-1.5925,-1.065,-0.8795,-0.416157034313258,-0.365,-0.351354617700142,-0.3365,-10.155,-9.27,-6.9465,-4.7095,-3.8755,-3.314,-1.89847267901015,-1.07856820051353,-0.493773571546293,-0.4185,-0.412,-0.3615,-0.03954655,0.55083109072247,0.447611699025748,0.1975348896752,0.1687595,3.4955
1,15.75,456.731,2087.52,1.04114,0.0399165,0.983386,-12.882005,-10.43,-1.75172,0.03561255,101.41945,77.695,-18.681,-18.71,0.26002358692983,211.8,234.75,7.5655,7.5515,-18.015,17.11,16.415,-4.164,-5.683,-4.251,-4.547,-4.0305,-3.604,-2.854,-2.053,-1.5915,-1.063,-0.8705,-0.41,-0.356,-0.35,-0.3285,-10.1566386066378,-9.21860412789583,-6.977,-4.7045,-3.8795,-3.317,-1.89473937346617,-1.0845,-0.497,-0.423,-0.411,-0.358,-0.0418919,0.624214706651485,0.461591811019216,0.218609697863567,0.174569,3.439
1,16.25,456.729,2091.15,1.03743,0.050534,1.485145,-12.81311,-10.39,-2.53299,0.0501702,101.44345,77.75,-18.828,-18.96,0.25982278162372,211.663961138868,234.1,0.59217279931594,1.6735,-18.525,2.48883268533845,2.29801716690854,-4.162,-5.6945,-4.2565,-4.54307471761324,-4.02727421717286,-3.60503253218764,-2.8515,-2.05202725514785,-1.59083397520547,-1.06535839122468,-0.873116745633939,-0.402,-0.3575,-0.347900629014231,-0.326,-10.16,-9.225,-7.00626173876126,-4.709,-3.8715,-3.3155,-1.897,-1.089,-0.492457473852068,-0.432,-0.40942259339715,-0.3545,-0.0408115,0.55503062978542,0.500602636828853,0.220938226660757,0.17204,3.982
1,16.75,456.741,2090.43,1.0064,0.0329901,1.073045,-12.7458558563039,-10.3220968687293,-2.71148,0.048852,101.45585,77.785,-19.566,-18.9708855245622,0.263711601109228,217.25,234.3,0,0.4865,-14.3202430939177,0.0654999999999997,0.0610000000000004,-4.155,-5.7095,-4.2675,-4.5495,-4.0345,-3.607,-2.8495,-2.055,-1.591,-1.073,-0.8885,-0.4135,-0.3605,-0.3595,-0.3465,-10.1118449656238,-9.315,-7.012,-4.7185,-3.8675,-3.314,-1.9125,-1.0945,-0.487,-0.432,-0.412,-0.3555,-0.0461121,0.64271766740926,0.49967589495592,0.230527221819897,0.181607,3.745
1,17.25,456.625,2091.615,1.02483,0.0411703,1.30982,-12.85,-10.24,-3.49953,-0.0351356,101.4442,78.1173347338808,-19.201,-18.9809282592333,0.265691298683341,213.55,235.05,0,0.254,-13.835,0.002,0.001,-4.15,-5.72351549488099,-4.26820366793808,-4.5554497138527,-4.04540756864719,-3.61324648742644,-2.8545,-2.062,-1.5905,-1.08082792922111,-0.901,-0.421950810300148,-0.363123450119108,-0.365722874169922,-0.354,-10.1212665522678,-9.335,-7.01187739039336,-4.72815099957083,-3.86507977417746,-3.31423343997236,-1.92539453578242,-1.09688705962761,-0.485409888063864,-0.436404154071109,-0.423,-0.36129272791458,-0.058597,0.601066964787894,0.465932022166304,0.243073129334735,0.205324,3.7315
1,17.75,456.4515,2090.86,1.06282,0.0423518,1.06885,-13.25,-10.185,-5.22464,-0.07183385,101.454,78.3,-18.953,-18.89,0.262241546801813,213.695915160096,233.6,0,0.263096026742,-16.405,0.000999999999999085,0.001,-4.14250154439302,-5.719,-4.25734534737279,-4.556,-4.0505,-3.61676549228774,-2.86193852246438,-2.07219918567584,-1.59229187537443,-1.08620687605399,-0.910013654561356,-0.4305,-0.3675,-0.363645866228416,-0.350955601016177,-10.2490045947767,-9.40493363156477,-7.017,-4.7485,-3.8625,-3.321,-1.934,-1.0995,-0.485361744542635,-0.4385,-0.4355,-0.366391648476691,-0.0648385,0.65901522370513,0.471661658033861,0.253452898227434,0.2152955,4.034
1,18.25,456.609,2091.11,1.06326,0.0258736,1.51158,-13.625,-10.3318897673495,-3.98123,0.05474305,101.458299611637,78.0566710967232,-19.044,-19.305,0.259805315665131,214.728536044996,233.15,0,0.230802988648289,-20.04,0.000999999999999999,0.001,-4.137,-5.705,-4.249,-4.555,-4.054,-3.617,-2.864,-2.0835,-1.5935,-1.08532989189088,-0.913199224250514,-0.4405,-0.3715,-0.3625,-0.3525,-10.285,-9.415,-7.012,-4.75436925383547,-3.86,-3.33660470055983,-1.9365,-1.104,-0.4895,-0.439255219129163,-0.4375,-0.3695,-0.0613568,0.670904613190281,0.553724660819798,0.247307500897162,0.210678,3.465
1,18.75,456.6495,2091.765,1.04893,0.0569562,1.63647,-13.8853742479556,-10.36189,-3.57089,-0.05748645,101.4393,77.84,-19.1445,-19.26,0.254026644155819,214.4,232.45,0,0.2365,-23.78,0.001,0.000500000000000547,-4.1305,-5.70654996286441,-4.2385,-4.55325611325548,-4.05539020350605,-3.62121620673202,-2.8685,-2.08532401282708,-1.59487727903574,-1.0825,-0.913,-0.451,-0.377,-0.3635,-0.351,-10.2742429535134,-9.395,-7.005,-4.75756915437587,-3.8615,-3.3245,-1.944,-1.11,-0.4975,-0.4385,-0.440419111624439,-0.3745,-0.0713416,0.63995871103001,0.550483609392651,0.256300150999943,0.2260525,3.6385
1,19.25,456.885,2093.39,1.03713,0.0534888,1.34809,-14.018915,-10.3671477074353,-4.95087,-0.0794467,101.411177388379,77.655,-19.068,-19.2904337326174,0.260371672869186,211,232.64715247697,0,0.224,-21.1986908282194,0.001,0.001,-4.12175505396165,-5.6715,-4.2265,-4.55494228761742,-4.0535,-3.62459283274618,-2.87543793580215,-2.094,-1.6025,-1.07920725441854,-0.911310668089786,-0.4495,-0.3745,-0.362321963219098,-0.346,-10.21,-9.355,-7.0015,-4.7635,-3.85584641796487,-3.3245,-1.95522597811065,-1.1135,-0.495,-0.441336073615081,-0.439405770156548,-0.375454985982831,-0.0704704,0.659094075227505,0.52321410531445,0.252514356027534,0.228894,3.876
