DOY2,HR2,CO2,H2O,FC,SC,NEE,G_1_1_1,G_1_2_1,G_1_3_1,H,LE,SH,SLE_1_1_1,SLE_2_1_1,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,SW_IN_1_1_1,SW_IN_2_1_1,SW_OUT,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,5.25,421.87625925,3.72888975,0.45353575,0.04476075,0.46097525,-2.7711,-3.7654,-1.517,-0.6337845,1.09694,0.371686,0.1631425,0.13181,101.60249875,89.44785475,-0.911993,0.4523535,-4.8251,3.7116805,285.437485,291.7479555,0,0,0,0,0.64,-0.0099795,0.924295,0.7650075,0.360734,0.25446875,3.62631725,0.0913675,0.0880325,0.5607975,1.887625,2.8267,3.769275,4.736325,6.841775,7.95655,2.55865,2.773525,2.7632,3.386575,4.3206,5.1925,5.94295,7.56065,8.0006,-0.816965,-0.475605,-0.1250425,0.6801925,2.6322,1.3572,1.985525,2.4952,3.014525,4.13465
1,5.75,421.655777,3.732189,0.447742,0.049615,0.447423,-2.768975,-3.748225,-1.51095,-0.443782,1.2498575,0.3863505,0.134602,0.14157625,101.599998,89.77286925,-1.30275,0.4345335,-5.01195,3.74145975,283.0848995,290.8427885,0,0,0,0,0.6401,-0.009266,0.8849385,0.7718805,0.36475725,0.264067,3.65,0.0999,0.0872525,0.5637625,1.89565,2.8219,3.77745,4.73495,6.85155,7.9611,2.56235,2.769375,2.7852,3.392775,4.316425,5.211825,5.9603,7.5808,7.9997,-0.82903,-0.495125,-0.1209225,0.6777225,2.6405,1.415575,1.97305,2.4958,3.009,4.140325
1,6.25,421.707001,3.655367,0.457152,0.0587235,0.469167,-2.7945,-3.7326,-1.52725,-0.953569,1.1822125,0.37395525,0.119244,0.13778075,101.610001,89.660187,-1.288744,0.430725,-4.852325,3.655286,283.177658,290.0248415,0,0,0,0,0.6219,-0.0086335,0.9059425,0.7549295,0.372946,0.26477,3.650277,0.09068,0.08199,0.55217,1.904425,2.818425,3.76245,4.71935,6.83905,7.962525,2.5538,2.786175,2.777975,3.411475,4.3221,5.20075,5.95185,7.56965,7.9963,-0.835665,-0.50482,-0.120765,0.667845,2.645175,1.3051,1.97125,2.4927,3.014475,4.12085
1,6.75,421.14674375,3.610584,0.429882,0.06432425,0.445957,-2.774,-3.790625,-1.531175,-0.68892425,1.30982,0.38084475,0.1210255,0.121586,101.6225015,89.8045025,-1.0829985,0.4395915,-5.055625,3.62164225,283.141037,289.993332,0,0,0,0,0.64554,-0.008877,0.903433,0.765829,0.3726295,0.2612285,3.59855525,0.104185,0.0954925,0.5633575,1.893875,2.823175,3.7694,4.737075,6.8483,7.9562,2.561825,2.78045,2.777525,3.4076,4.332925,5.20975,5.96245,7.572925,8.0034,-0.828335,-0.505985,-0.1232525,0.68393,2.6196,1.198675,1.97625,2.5004,3.0144,4.125175
1,7.25,421.92549875,3.63101575,0.46014525,0.0680005,0.48348675,-2.7757,-3.8295,-1.528275,-0.636456,0.92289,0.38088825,0.117376,0.1066575,101.6225015,89.717764,-1.3750065,0.412945,-5.02715,3.64534825,282.8777315,289.395233,0,0,0,0.208495,1.1422,-0.00839375,0.889979,0.767788,0.3640495,0.2593975,3.67797975,0.0909275,0.0817725,0.5619,1.8945,2.8115,3.7736,4.72605,6.83965,7.9496,2.5527,2.77445,2.78825,3.41365,4.317475,5.2014,5.95765,7.56955,8.00165,-0.856235,-0.49912,-0.12495,0.6759375,2.641375,1.3178,1.956275,2.48745,3.00325,4.12265
1,7.75,422.5217435,3.671514,0.437537,0.065689,0.4694535,-2.7856,-3.803125,-1.531125,-0.00471325,1.763454,0.32973275,0.11184275,0.1201715,101.64249975,89.498737,-1.7515015,0.463821,-4.975775,3.671797,282.21434,289.867645,20.7675,12.85,14.4025,11.003,10.8325,-0.00965825,0.9006965,0.748518,0.36691975,0.26591625,3.651364,0.1027125,0.0777825,0.55819,1.899925,2.821875,3.763725,4.728825,6.83915,7.955875,2.554375,2.77645,2.773975,3.4086,4.3318,5.199125,5.959475,7.5786,8.0015,-0.88804,-0.512365,-0.1131475,0.69493,2.635825,1.1651,1.935375,2.48585,3.00145,4.133875
1,8.25,423.15750875,3.691831,0.476484,0.04167,0.481774,-2.809525,-3.852025,-1.530775,-0.22570825,1.80693125,0.5124355,0.18175025,0.13681475,101.669998,89.20120025,-1.609503,0.512166,-4.924675,3.6877745,282.8744965,290.388916,105.683853,64.260002,69.5234985,58.36675075,45.60350025,-0.009996,0.880512,0.770841,0.3572095,0.248538,3.771099,0.088665,0.08926,0.5595775,1.885775,2.802725,3.751025,4.724225,6.8424,7.95275,2.55315,2.764925,2.764175,3.4001,4.3193,5.19505,5.9505,7.56125,8.0011,-0.86664,-0.51096,-0.1102025,0.678325,2.645425,1.256,1.9573,2.4786,3.0028,4.1521
1,8.75,422.7695005,3.7546875,0.5508605,0.0149495,0.5463735,-2.7744,-3.82735,-1.528375,1.601267,3.385654,1.50664675,0.3826815,0.22377225,101.699997,88.5902485,-1.885504,0.587473,-4.866525,3.76230525,282.8203585,291.98407,242.384995,140.75738525,145.399994,128.21250125,93.0500015,-0.0123185,0.8788805,0.80718425,0.37182375,0.2690275,3.9762,0.09273,0.094005,0.554505,1.9102,2.828675,3.761475,4.7097,6.83475,7.95845,2.558225,2.781175,2.777075,3.417525,4.32065,5.205375,5.9567,7.579,7.99675,-0.899275,-0.52715,-0.1077725,0.68946,2.63825,1.208925,1.9678,2.49265,2.9941,4.14735
1,9.25,421.6015015,3.811136,0.5533155,0.00322025,0.505352,-2.8632,-3.81055,-1.538325,3.620195,6.31372,2.10209575,0.43746,0.35800325,101.699997,88.2069965,-1.7339995,0.493187,-4.311525,3.83297325,283.829559,293.4326785,362.765289,228.34249875,209.48500425,196.73500425,139.2150005,-0.0148645,0.93794,0.840648,0.374772,0.2765975,4.043644,0.105725,0.0933175,0.553065,1.901225,2.82025,3.761625,4.723625,6.84145,7.954725,2.548575,2.7705,2.7981,3.418325,4.32725,5.217025,5.95905,7.56925,8.001375,-0.88479,-0.535555,-0.113075,0.678775,2.652075,1.20765,1.983175,2.4911,2.99455,4.1431
1,9.75,420.05001025,3.8746615,0.57242875,0.00063175,0.5201545,-2.8678,-3.8251,-1.542725,6.648307,6.48105,2.04454775,0.443109,0.41721625,101.699997,87.01591125,-1.5495105,0.428744,-3.9202,3.86128525,285.797943,295.8165285,505.244995,317.55499275,273.56499475,260.6475065,188.72499825,-0.017769,0.96009,0.896083,0.3914305,0.289434,4.131763,0.1000625,0.0900625,0.5606225,1.905525,2.832825,3.7556,4.7233,6.850325,7.9626,2.559525,2.771575,2.765875,3.420675,4.325775,5.22335,5.97,7.59,8.002875,-0.89663,-0.523745,-0.111385,0.69569,2.62985,1.2728,1.977075,2.48875,2.976925,4.14
1,10.25,419.631012,3.9673785,0.5634175,0.0041,0.5452565,-2.85175,-3.826075,-1.542675,12.2991,7.930115,1.82205225,0.33847575,0.33189525,101.7024975,85.18172625,-0.8964975,0.42775,-3.35885,3.96273475,288.0999295,298.836914,617.773254,392.94499225,331.5750045,315.910004,225.00749975,-0.0211425,0.962316,0.9316785,0.390621,0.2970575,4.319657,0.1082825,0.082765,0.55555,1.892225,2.846825,3.75965,4.7363,6.8387,7.96355,2.569075,2.780725,2.799375,3.42095,4.336875,5.2132,5.9796,7.5711,7.9929,-0.89237,-0.53084,-0.1099675,0.6868375,2.65195,1.32835,1.9738,2.4857,2.99395,4.1372
1,10.75,418.919006,4.0133845,0.60751075,0.0078785,0.57206075,-2.874825,-3.81455,-1.553975,16.0411865,7.59576,1.75098575,0.28474375,0.29188175,101.699997,84.620163,0.02950225,0.431189,-2.959775,4.0274755,289.3833465,300.5415805,698.73584,462.1700135,374.575012,359.9024965,258.399994,-0.02076175,0.98014825,0.971214,0.39113825,0.29737425,4.38515,0.11818,0.093175,0.566615,1.9034,2.8182,3.752575,4.7225,6.8512,7.9605,2.555575,2.7759,2.81195,3.3971,4.32385,5.207025,5.9747,7.58,7.995075,-0.89897,-0.52996,-0.10136,0.7092625,2.638925,1.34715,1.9582,2.4907,2.989725,4.1488
1,11.25,417.832245,3.98038425,0.53083875,0.00943175,0.50503,-2.859325,-3.79875,-1.550275,18.312401,8.168705,1.5853395,0.223436,0.27128925,101.699997,83.46984875,0.243509,0.446998,-2.42695,3.96397675,288.5054935,300.985107,766.42865,504.4599915,402.9500045,389.592491,277.7350005,-0.024259,0.98,1.02345,0.3956215,0.301263,4.40052875,0.1209475,0.0793675,0.558375,1.877525,2.818975,3.75795,4.7238,6.84195,7.95875,2.56325,2.768425,2.803725,3.4039,4.3167,5.192975,5.96065,7.57085,7.99485,-0.90549,-0.53983,-0.1165325,0.6812925,2.644475,1.35705,1.9358,2.5031,2.9924,4.14585
1,11.75,416.7107395,3.939243,0.5665905,0.00836375,0.5275935,-2.8681,-3.777575,-1.544175,19.1106,9.0456675,1.578892,0.18065625,0.2522235,101.6949995,82.7550125,0.630998,0.392109,-2.30985,3.970806,287.354248,301.994675,824.278961,536.599976,413.700012,414.5200045,288.1600035,-0.02578425,1.004605,1.04314,0.40461,0.3153725,4.5107615,0.119215,0.09118,0.55124,1.8909,2.82725,3.754025,4.734925,6.8337,7.964,2.55895,2.7747,2.7916,3.416,4.318,5.2243,5.96835,7.590525,8.001425,-0.83772,-0.528415,-0.1081975,0.675085,2.650775,1.34935,1.967775,2.4843,3.0051,4.139675
1,12.25,416.53749075,3.94396,0.589689,0.014916,0.556568,-2.8756,-3.81755,-1.54885,18.608175,10.425225,1.382681,0.18258525,0.2451865,101.68,81.848583,0.82199225,0.382416,-2.12745,3.96609,288.4751585,302.6921385,828.435562,538.48001125,413.700012,418.192505,296.23999775,-0.027068,1.0283,1.07088,0.407547,0.3102665,4.48176725,0.114185,0.08001,0.560905,1.9013,2.8203,3.74835,4.70845,6.8296,7.9585,2.54225,2.76435,2.796,3.3949,4.3074,5.20175,5.9698,7.5727,7.9988,-0.795845,-0.51989,-0.1170325,0.6743475,2.6506,1.3175,1.9315,2.47745,2.9771,4.147425
1,12.75,416.667496,3.941432,0.566729,0.0155365,0.5511545,-2.882875,-3.7498,-1.543775,19.353201,10.172261,1.1959955,0.1838555,0.2379875,101.629997,81.193001,1.0825105,0.380795,-1.8886,3.949378,287.333954,303.4223785,824.05308575,533.300018,404.600006,410.06501,288.949997,-0.028967,1.065445,1.0865475,0.4184445,0.326656,4.65823475,0.12221,0.084435,0.549265,1.8741,2.82825,3.7513,4.7092,6.83765,7.9543,2.5538,2.75455,2.7867,3.3957,4.30915,5.2052,5.957,7.55895,7.99825,-0.80309,-0.52052,-0.1162525,0.6682125,2.631475,1.352725,1.9433,2.49195,2.9918,4.143275
1,13.25,416.71925325,3.9449165,0.514485,0.01542225,0.510762,-2.86245,-3.802175,-1.563025,17.751101,10.977175,1.17620375,0.208836,0.2370025,101.599998,80.5887145,1.4642485,0.36198125,-1.809375,3.96297825,287.6222995,303.79970525,762.391388,492.51001,371.175003,385.8099975,271.70250675,-0.027661,1.06638,1.0876475,0.4086305,0.317484,4.6650945,0.11627,0.0855,0.548955,1.8846,2.8172,3.7302,4.7165,6.8343,7.9601,2.553425,2.7597,2.78535,3.4008,4.318425,5.20805,5.9559,7.5712,7.9836,-0.778025,-0.519815,-0.118795,0.6693275,2.626625,1.360275,1.9378,2.48575,2.9883,4.135375
1,13.75,416.75624075,4.02923475,0.50897325,0.018067,0.49364825,-2.8652,-3.8146,-1.54555,14.617575,10.830481,0.9834805,0.17537675,0.23531925,101.5874975,81.23567175,1.868752,0.34748275,-1.66125,4.02013975,288.6205215,303.783478,687.693848,440.679993,338.24999225,351.5350035,250.270004,-0.02951675,1.0660925,1.089935,0.41144175,0.321774,4.7758535,0.12564,0.0819075,0.5491075,1.87805,2.8217,3.746975,4.715225,6.8224,7.95185,2.54505,2.761025,2.80065,3.393,4.31825,5.212125,5.9754,7.57185,7.9857,-0.77759,-0.51954,-0.11424,0.65268,2.6208,1.394425,1.948,2.5013,2.98505,4.1389
1,14.25,416.65599825,4.05484425,0.520155,0.019084,0.52072025,-2.853375,-3.751175,-1.545975,11.228525,9.42287,0.761926,0.15973225,0.209632,101.599998,80.71999975,2.101007,0.31727325,-1.558275,4.04703575,287.324585,302.898956,589.068909,380.25,282.399994,304.324997,217.94499625,-0.0304385,1.054735,1.05857,0.406247,0.3172675,4.6248735,0.12981,0.08032,0.54697,1.8825,2.8103,3.7495,4.7093,6.840425,7.9566,2.5472,2.7647,2.77865,3.396425,4.304,5.1934,5.953,7.5754,7.98785,-0.74808,-0.525805,-0.11495,0.6796475,2.6305,1.40245,1.948825,2.48525,2.9937,4.129
1,14.75,416.18774425,4.0571975,0.48994,0.019571,0.49431525,-2.84145,-3.79725,-1.5389,7.20832625,7.75968,0.731524,0.16760525,0.196738,101.599998,81.12725475,2.271997,0.29351575,-1.516775,4.0812075,286.13809925,302.9248355,453.3657225,289.25,216.5,239.699997,171.47749725,-0.030025,1.03743,1.01606,0.403734,0.31347225,4.593606,0.12061,0.0844325,0.54436,1.884425,2.8038,3.743225,4.7149,6.8214,7.95195,2.5563,2.76765,2.78715,3.3794,4.30335,5.18595,5.945575,7.5574,7.9857,-0.733725,-0.5156225,-0.10394,0.6507325,2.633,1.40155,1.96325,2.48245,2.991275,4.1226
1,15.25,416.54798875,4.1103415,0.463317,0.027327,0.463382,-2.849625,-3.7962,-1.54095,3.251936,6.667625,0.5038295,0.142106,0.17305175,101.599998,80.99059525,2.2934985,0.283146,-1.56465,4.12188675,285.86658475,301.88172175,324.4406585,205.888275,152.600006,173.239998,126.04749875,-0.026891,0.98122425,0.953799,0.3911145,0.2938475,4.38828975,0.11884,0.08601,0.55023,1.87915,2.8221,3.74315,4.709725,6.8148,7.9507,2.545075,2.7621,2.784575,3.3952,4.30265,5.192275,5.93235,7.5576,7.9855,-0.7403225,-0.5261275,-0.11986,0.67646,2.6321,1.397325,1.963275,2.4896,2.9835,4.14
1,15.75,416.4149935,4.147642,0.4171595,0.038439,0.44237625,-2.87495,-3.8102,-1.545825,-0.31430475,5.081843,0.293039,0.167019,0.177367,101.610001,81.91399925,2.504499,0.29446,-1.78695,4.13394075,285.6480255,301.010712,186.34641675,123.199997,85.199997,104.970001,76.59049775,-0.023693,0.99277375,0.8979465,0.3913405,0.2870015,4.338955,0.11227,0.077245,0.54653,1.882,2.805225,3.736925,4.706425,6.8255,7.9512,2.549075,2.7683,2.77555,3.3959,4.313025,5.194375,5.94705,7.5509,7.985075,-0.72856,-0.513785,-0.105345,0.6668875,2.63865,1.410225,1.976375,2.486575,2.9854,4.121075
1,16.25,416.680748,4.111997,0.445865,0.050153,0.45348,-2.8667,-3.79985,-1.5342,-2.6361025,2.86314,0.164248,0.1208555,0.142202,101.639999,82.63660025,1.983011,0.343726,-1.893425,4.1306105,284.696129,298.59783925,75.256523,52.105999,28.622,46.4839995,35.0947505,-0.017679,0.975115,0.869143,0.38370175,0.271285,4.1360915,0.1182025,0.0862525,0.54129,1.878,2.802725,3.750375,4.70595,6.809,7.950375,2.554,2.7595,2.787425,3.3872,4.3016,5.1978,5.9283,7.56,7.9862,-0.709575,-0.4924175,-0.11506,0.6501925,2.65175,1.3741,1.9713,2.47755,2.987,4.126775
1,16.75,416.950989,4.024257,0.381054,0.0623925,0.408976,-2.8535,-3.7928,-1.526225,-1.91427,1.58526075,-0.07922225,0.102041,0.11937475,101.6450005,83.673832,1.96351,0.3839685,-2.32995,4.073804,284.300827,295.725906,12.81606,11.208061,1.775,11.2245,8.3259,-0.0127965,0.9446645,0.789998,0.3725465,0.26848825,3.945613,0.1123,0.090435,0.54805,1.88655,2.8016,3.72115,4.70615,6.8037,7.95315,2.53985,2.7773,2.7786,3.393075,4.29155,5.1871,5.937375,7.54085,7.9899,-0.7367825,-0.5095625,-0.11258,0.65489,2.637075,1.347625,1.974325,2.4773,2.972,4.117475
1,17.25,417.46675075,4.007211,0.38203475,0.08289,0.420589,-2.85755,-3.8081,-1.540825,-2.1138005,1.56005,-0.1508455,0.07807125,0.08404425,101.634998,84.5638885,1.6335085,0.388,-2.61115,4.029476,283.8573455,294.8472135,0,0,0,0.106855,1.17235,-0.009163,0.8880275,0.7413345,0.3555885,0.24961525,3.724002,0.10407,0.075035,0.538025,1.88735,2.80545,3.74755,4.70105,6.8033,7.9572,2.5436,2.758125,2.7818,3.38555,4.31775,5.18895,5.9314,7.55245,7.9972,-0.73146,-0.4982025,-0.10858,0.64936,2.64525,1.343625,1.98375,2.488525,2.97965,4.12295
1,17.75,417.548004,4.022027,0.37621575,0.086579,0.4105195,-2.8729,-3.7993,-1.5299,-1.86350425,1.50725,-0.141007,0.089586,0.078474,101.699997,86.0150755,1.301993,0.43951725,-2.94115,4.024314,284.362251,295.255646,0,0,0,0,0.6789025,-0.0083295,0.914,0.771235,0.36219025,0.2545985,3.78748,0.111575,0.08748,0.548155,1.883525,2.8042,3.74595,4.69515,6.8036,7.9501,2.55565,2.75755,2.7777,3.3831,4.2986,5.19365,5.92575,7.55995,7.999775,-0.74198,-0.50849,-0.10848,0.64741,2.6277,1.344925,1.977425,2.4812,2.98285,4.12495
1,18.25,417.9950025,3.990586,0.4456155,0.074334,0.44445725,-2.8537,-3.783675,-1.543175,-1.760935,1.4009925,-0.01506,0.088726,0.0913445,101.699997,86.771,1.0252625,0.47156875,-3.0864,3.992688,283.7709655,294.5929105,0,0,0,0,0.62323,-0.008331,0.90099025,0.760296,0.365751,0.261855,3.84385,0.104055,0.086605,0.545275,1.877725,2.78705,3.72965,4.7016,6.8119,7.9531,2.544225,2.75025,2.7909,3.371525,4.28415,5.18595,5.9263,7.57455,8,-0.7572375,-0.485585,-0.11491,0.652545,2.6494,1.379325,1.960275,2.4822,2.96825,4.12315
1,18.75,418.454987,3.938502,0.4339565,0.077732,0.4259685,-2.80805,-3.802675,-1.5465,-2.09941,1.419725,0.035181,0.07642625,0.0839485,101.665001,86.8424985,1.067,0.4866645,-3.2688,3.936897,285.3609925,293.709717,0,0,0,0,0.6488925,-0.008449,0.9271375,0.77192,0.358749,0.253357,3.74797475,0.10277,0.07847,0.54915,1.89515,2.78845,3.7426,4.7005,6.80895,7.9512,2.55725,2.75105,2.7904,3.36915,4.30125,5.183,5.924375,7.56,7.988925,-0.7339725,-0.4803925,-0.10592,0.64947,2.6554,1.409425,1.948,2.49985,2.991525,4.1254
1,19.25,418.9535065,3.93232,0.397044,0.0662605,0.409402,-2.8056,-3.79675,-1.537375,-1.105415,1.592695,0.093677,0.082353,0.0817875,101.674999,87.793503,0.7365125,0.49404175,-3.3515,3.933688,284.368881,292.8651425,0,0,0,0,0.6321775,-0.008448,0.90653875,0.78175,0.358615,0.258029,3.7390135,0.10454,0.09432,0.545915,1.886075,2.8038,3.72575,4.705975,6.81325,7.95,2.5542,2.760725,2.7797,3.376675,4.30625,5.1939,5.9358,7.59,7.9913,-0.7307975,-0.4667125,-0.10823,0.657085,2.639875,1.407675,1.961875,2.48885,2.966475,4.1255
1,19.75,419.231995,3.912175,0.443979,0.04646,0.456653,-2.7839,-3.734,-1.546525,-1.14676,1.548245,0.1309085,0.0788835,0.107991,101.6899985,88.0216445,0.702997,0.4929615,-3.47055,3.917824,283.138817,292.463425,0,0,0,0,0.65324,-0.008612,0.940623,0.790132,0.344632,0.265173,3.802494,0.099525,0.084815,0.54813,1.89415,2.79855,3.74155,4.7092,6.82795,7.9464,2.5488,2.7499,2.7991,3.3657,4.31115,5.19505,5.94265,7.5765,7.9917,-0.74122,-0.4824175,-0.11283,0.649485,2.635375,1.4087,1.9505,2.48935,2.975075,4.116
