DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN
1,11.75,-0.256706,2.466761,-4.6525275,11.017,402.665532,2.4702585,1921.145,0.196213,1.930055,-12.348885,-12.13,73.395,95.888461,0.8045,264.45,11.771,11.129,2016.9635,2009.455,192.65
1,12.25,-0.334312,3.928681,-3.913457,11.453,402.595251,2.463572,1928.391,0.194601,1.919713,-12.287665,-11.705,72.185,95.824177,0.799,266.7,10.162,10.739,2009.53,2005.894,212.45
1,12.75,-0.2485505,3.940701,-2.882002,11.1715,402.368534,2.4668445,1929.556,0.199144,1.957775,-11.996346,-11.12,70.29,95.778891,0.8065,296.9,13.856,12.178,2012.93,2006.2435,215.2
1,13.25,-0.280462,4.187445,-3.09196,9.6735,402.4638105,2.4849915,1927.853,0.1983705,2.044695,-11.368937,-10.74,69.245,95.745646,0.8055,279.385,12.5375,11.763,2007.8615,2004.04,192.4
1,13.75,-0.196325,3.755977,-4.600407,10.521,402.424718,2.527477,1920.8345,0.19578,1.988858,-11.113591,-10.46,68.24,95.746664,0.8025,268.3,13.772,11.081,1994.95,2004.85,211.9
1,14.25,-0.18997,3.7033295,-6.411239,9.516,402.336652,2.542619,1926.816,0.200344,1.966162,-10.920244,-10.61,68.37,95.7442045,0.8025,233.75,13.164,11.544,2011.029,2004.356,171.3
1,14.75,-0.165189,2.9243885,-8.0505425,10.315,402.0403015,2.5140835,1919.048,0.19107,1.8838075,-10.7847525,-10.26,68.855,95.749817,0.802,183.445,14.022,10.571,2007.961,2003.651,108.1
1,15.25,-0.0926565,2.553609,-10.5354365,9.484,401.956722,2.53374,1921.444,0.18796,1.8572,-10.776854,-10.175,68.99,95.755705,0.802,121.1,13.7125,10.58,2005.53,2006.007,73.09
1,15.75,-0.119631,1.581056,-11.2604765,11,402.494913,2.552024,1924.8865,0.1762965,1.8234095,-10.690621,-10.29,70.325,95.784014,0.7995,85,13.965,10.734,2001.29,2005.409,45.26
1,16.25,-0.057968,0.407743,-12.973101,9.239,402.4910465,2.579744,1925.1355,0.160406,1.6324675,-10.790658,-10.4,72.625,95.7818225,0.796,41.6025,13.459,10.3025,2005.1065,2011.755,23.14
1,16.75,-0.070129,-0.1615705,-10.768445,8.8615,402.838428,2.62099,1922.023,0.14181,1.336645,-10.9947455,-10.79,76.175,95.796351,0.7965,11.625,12.5,9.999,2033.639,2016.417,2.658
1,17.25,-0.0859275,0.144315,-10.47439,12.292,403.333859,2.603852,1930.109,0.121448,1.100826,-11.4840205,-11.155,78.53,95.803942,0.7965,0.936,15.491,11.874,2004.291,2022.506,-0.559
1,17.75,-0.037078,0.0393245,-11.1923055,12.419,403.021524,2.597615,1938.082,0.130436,1.060485,-11.648027,-11.365,80.6,95.799478,0.7965,0,15.706,11.732,2022.413,2020.876,-0.854
1,18.25,-0.099254,0.051374,-11.032491,9.2405,403.913686,2.615322,1935.826,0.121795,1.0770375,-12.110657,-12.01,81.35,95.80584,0.796,0,17.31,10.5895,2025.048,2016.345,-1.267
1,18.75,-0.0722895,-0.7995525,-14.307659,11.262,404.187044,2.603172,1937.836,0.1353775,1.1167365,-12.787946,-12.52,82.1,95.8225665,0.796,0,14.173,12.4585,2012.862,2020.838,-0.953
1,19.25,-0.1089665,-0.37163,-10.9278395,10.4105,404.938493,2.533586,1948.573,0.132007,1.156606,-12.93481,-13.145,82.75,95.824546,0.7905,0,17.1675,13.111,2014.368,2021.4115,-0.9
1,19.75,-0.0536985,-0.646535,-12.5726405,10.449,404.442232,2.533567,1944.425,0.126094,1.1876,-12.978338,-13.27,82.65,95.8521675,0.785,0,16.439,12.806,2021.29,2020.463,-0.6595
1,20.25,-0.039823,-0.67532,-14.066402,11.011,404.540931,2.525456,1940.651,0.134459,1.2185635,-13.12835,-13.425,82.7,95.8750465,0.787,0,13.644,12.353,2008.141,2018.686,-0.863
1,20.75,-0.072919,-1.1052645,-12.247031,8.917,404.8697035,2.509098,1951.682,0.138263,1.231565,-13.015284,-13.565,83.1,95.8811625,0.79,0,14.06,12.2675,2011.792,2017.215,-0.443
1,21.25,-0.0765595,-0.6496655,-10.696124,9.723,405.863821,2.511053,1955.467,0.1363425,1.146671,-12.833403,-13.58,83.3,95.8857745,0.7895,0,13.1165,11.324,2031.667,2018.928,-0.6755
1,21.75,-0.088543,-1.1263865,-12.8382655,11.308,405.409804,2.491623,1955.5745,0.1220725,1.140088,-12.815322,-13.935,83.5,95.859391,0.79,0,14.534,10.671,2038.982,2021.653,-1.1125
1,22.25,-0.041123,-0.713401,-12.851412,10.603,405.999152,2.476283,1948.2165,0.124654,1.045169,-13.1912355,-13.805,84.05,95.889746,0.792,0,14.985,12.491,2029.6205,2023.3395,-0.7195
1,22.75,-0.1243295,-0.881179,-9.673802,9.687,405.3379985,2.5052375,1946.326,0.127675,1.084533,-13.0056535,-14.17,84,95.873639,0.7925,0,14.0385,12.683,2039.709,2022.527,-0.549
1,23.25,-0.080666,-0.4821265,-8.7542975,10.491,405.6465365,2.532946,1936.96,0.126866,1.042531,-13.121496,-14.43,84.2,95.8665645,0.793,0,13.44,11.4935,2042.8235,2018.7245,-0.5715
1,23.75,-0.119873,-0.3997995,-7.743565,11.4625,405.503545,2.586627,1957.0545,0.120877,0.995763,-13.275769,-14.505,84.45,95.838531,0.7935,0,14.074,11.448,2034.6885,2022.323,-0.8795
2,0.25,-0.126297,-0.897711,-12.801536,7.0815,405.287992,2.443167,1938.7005,0.121652,1.060063,-12.4918125,-13.57,83.7,95.9930885,0.396,0,13.6585,8.741,2015.6865,2007.071,-0.552
2,0.75,-0.054192,-1.2000465,-14.501351,8.871,405.453045,2.448002,1939.598,0.1124125,1.027381,-12.492134,-13.69,84.2,96.0070315,0.395,0,14.308,8.1785,2023.5655,2013.825,-0.706
2,1.25,-0.0585425,-1.189802,-13.011764,7.524,405.328154,2.389468,1948.588,0.114541,1.0416625,-12.728196,-14.03,84.4,96.011664,0.392,0,12.9785,9.381,2016.724,2013.6605,-0.679
2,1.75,-0.0733175,-1.096079,-12.4142835,7.312,405.231557,2.4860255,1960.047,0.110325,0.979997,-13.052213,-14.17,84.6,96.0056755,0.392,0,10.823,9.136,2011.937,2015.403,-0.493
2,2.25,-0.121183,-0.96369,-11.952296,9.253,405.241604,2.488851,1962.778,0.116788,0.971342,-13.2524135,-14.16,84.2,96.0269705,0.393,0,12.3565,8.58,2019.8575,2015.937,-0.954
2,2.75,-0.0497655,-1.068869,-11.173127,8.368,405.1668825,2.526157,1958.987,0.10401,0.972522,-13.143959,-14.31,84.8,96.02941,0.392,0,14.394,8.202,2021.9465,2019.597,-0.5955
2,3.25,-0.080512,-1.128533,-10.20733,8.3475,405.2387025,2.497836,1956.289,0.117642,1.049549,-13.36443,-14.3,84.8,96.0392505,0.394,0,12.3995,9.443,2022.562,2017.1205,-0.5035
2,3.75,-0.062823,-1.112258,-12.390875,8.7865,405.2706495,2.539883,1953.339,0.107243,1.032019,-13.547187,-14.51,84.7,96.052066,0.395,0,12.551,8.748,2024.3635,2012.054,-0.349
2,4.25,-0.056012,-1.068238,-12.223198,9.802,405.301863,2.450313,1964.9035,0.1092955,0.987279,-13.843737,-14.81,85.1,96.0563375,0.395,0,12.954,8.1435,2029.2255,2012.346,-0.497
2,4.75,-0.090216,-0.642231,-10.026088,8.533,405.43404,2.419249,1960.5365,0.109973,0.93906,-14.042087,-15.1,85.2,96.0757835,0.39,0,12.4915,8.57,2042.832,2013.9915,-0.42
2,5.25,-0.111898,-1.020189,-9.667728,7.7345,405.418434,2.421169,1956.462,0.111133,1.0048105,-13.986897,-15.37,84.7,96.0798845,0.391,0,11.961,9.1235,2033.36,2011.539,-0.545
2,5.75,-0.099972,-0.685872,-11.4604165,8.137,405.9416595,2.394113,1957.805,0.1142445,1.0264225,-14.01283,-15.31,84.7,96.08392,0.389,0,14.157,9.726,2025.373,2013.8545,-0.291
2,6.25,-0.1742845,-0.6724595,-8.0311535,8.035,406.0023085,2.3623745,1956.003,0.104176,0.938737,-13.852368,-15.16,84.7,96.0952095,0.391,0,12.8105,7.455,2031.1,2016.0385,-0.1515
2,6.75,-0.072442,-1.284439,-9.1321545,7.134,406.304631,2.382651,1959.293,0.105341,1.034248,-13.963671,-15.14,84.6,96.1023545,0.392,0.097,12.904,6.883,2036.1645,2014.544,-0.03
2,7.25,-0.108762,-0.830994,-8.8656655,6.737,406.121644,2.415346,1967.97,0.107828,1.029824,-13.827349,-15.29,84.5,96.1093175,0.391,2.5805,12.918,8.216,2030.665,2011.9955,1.379
2,7.75,-0.119978,-0.7463195,-8.4099235,9.223,406.238003,2.285971,1952.67,0.110655,1.009197,-13.9561875,-15.03,84.5,96.1239445,0.389,21,13.6415,9.911,2028.826,2011.818,13.33
2,8.25,-0.0496745,-1.133709,-12.0906075,8.292,405.9658115,2.3344625,1948.425,0.12258,1.220958,-13.729918,-14.75,84.2,96.1333125,0.389,60.93,13.005,8.3945,2030.0315,2010.112,31.62
2,8.75,-0.099885,-0.9939075,-13.6369735,8.24,405.715276,2.332406,1948.526,0.137462,1.402323,-13.324987,-14.19,83.4,96.13404,0.389,106.15,12.82,8.2475,2026.762,2004.556,66.005
2,9.25,-0.119815,-0.462709,-14.984031,8.234,405.5127065,2.3883655,1929.479,0.149649,1.548033,-12.519637,-13.06,81,96.1300725,0.387,157.2,11.5875,8.626,2016.259,2001.974,95.2
2,9.75,-0.106226,0.930462,-9.168476,7.71,405.1433585,2.3353485,1931.165,0.158713,1.718489,-11.930151,-11.98,76.62,96.1096765,0.385,262.1,13.0115,9.123,2014.9715,2004.086,165.75
2,10.25,-0.174689,2.224396,-7.739526,8.199,404.522924,2.472338,1933.261,0.172232,1.7706295,-11.250337,-10.51,72.98,96.094601,0.392,328.5,13.594,7.964,2011.172,2003.894,204.35
2,10.75,-0.230542,3.3229695,-3.121268,7.693,404.321249,2.511311,1929.066,0.188658,1.9010655,-10.598428,-9.98,69.33,96.064718,0.396,452.8,12.527,9.3465,2024.561,2004.383,266
2,11.25,-0.2167595,5.326562,1.19994,8.4745,404.1063085,2.5251385,1918.029,0.1942315,2.068817,-9.825002,-9.18,67.34,96.052398,0.3935,552.35,12.3675,9.971,2019.975,2000.171,328.05
2,11.75,-0.373511,7.045497,-0.629283,9.636,404.040025,2.534784,1917.2965,0.209822,2.0510155,-9.307544,-8.4,64.39,96.04049,0.394,619.7,12.453,9.6855,2018.613,1999.631,343.4
2,12.25,-0.346811,7.2170545,1.180106,7.926,403.627322,2.571765,1915.7155,0.2123835,1.9980265,-8.458328,-7.962,63.02,96.0022085,0.395,647,13.76,11.812,2011.7955,1996.444,296.25
2,12.75,-0.370743,7.5908,2.049901,8.1575,403.670135,2.609128,1915.6715,0.2158665,2.0753435,-7.952549,-7.556,61.11,95.980313,0.392,694.15,12.449,10.3,2008.088,1997.8425,288.7
2,13.25,-0.289025,8.07779,-2.090322,9.38,403.6503895,2.587022,1913.134,0.208846,2.135139,-7.4818025,-7.07,59.97,95.933086,0.394,717.8,12.569,11.0785,2007.4755,1997.071,278.45
2,13.75,-0.3957665,9.016551,-3.28128,9.213,403.456348,2.584148,1912.4675,0.2186425,2.189872,-7.187869,-6.848,58.48,95.901791,0.39,641.8,13.25,10.887,2003.953,1994.568,273.7
2,14.25,-0.314549,8.754667,-5.280628,8.998,403.369506,2.565906,1912.51,0.2216815,2.209769,-6.8573255,-6.628,58.07,95.881415,0.393,559.3,11.112,9.829,2005.872,1995.803,248.9
2,14.75,-0.222858,8.063035,-6.779558,9.2885,403.12633,2.623671,1907.692,0.218191,2.196997,-6.7200655,-6.306,57.29,95.884697,0.394,461.09,13.999,10.498,2007.037,1992.655,200.5
2,15.25,-0.154393,7.090128,-10.6428285,8.881,403.029665,2.6617915,1909.581,0.206158,2.145471,-6.5632915,-6.261,57.24,95.887323,0.392,361.75,12.599,8.8925,1998.693,1991.649,162.15
2,15.75,-0.089801,6.416769,-13.352639,8.173,403.026702,2.6647335,1911.8295,0.199595,2.158972,-6.4475025,-6.248,58.3,95.885953,0.39,228.65,12.463,9.034,1996.9895,1991.669,122.85
2,16.25,-0.079158,5.351373,-15.044244,7.9345,402.9914425,2.6679535,1911.3405,0.185001,1.954792,-6.435828,-6.358,58.99,95.911396,0.391,162.8,12.823,9.994,2000.131,1991.945,75.535
2,16.75,-0.04148,3.22361,-17.8953105,7.124,403.2274005,2.6413505,1903.784,0.171856,1.810151,-6.529691,-6.666,61.5,95.930761,0.392,89.2,12.896,9.0845,2003.378,1993.1315,44.855
2,17.25,-0.019319,2.257254,-17.384264,7.3235,403.262155,2.694213,1906.754,0.150273,1.5484965,-6.9696165,-7.151,64.31,95.953886,0.387,33.755,12.402,8.7335,2009.563,1998.013,13.97
2,17.75,-0.0307145,1.1324445,-15.867398,7.9685,403.484678,2.671967,1915.5525,0.130553,1.260295,-7.6448415,-8.07,68.88,95.97994,0.383,4.9185,11.586,8.5855,2006.939,2003.369,0.7595
2,18.25,-0.0887325,0.8489665,-17.250371,7.553,403.728534,2.6991105,1918.716,0.121612,1.190353,-8.561524,-8.84,71.34,96.007342,0.383,0.1275,12.942,7.832,2010.65,2001.4745,-1.1155
2,18.75,-0.042805,0.3161665,-15.140776,9.1925,403.784314,2.635856,1922.476,0.1248975,1.137348,-9.263883,-9.5,73.64,96.030565,0.388,0,11.663,9.1015,2016.9145,2000.03,-1.0705
2,19.25,-0.097436,-0.281083,-16.840587,7.924,404.245898,2.638531,1925.711,0.1202225,1.16236,-9.843074,-9.98,75.35,96.025899,0.387,0,12.3495,9.448,2017.608,2004.596,-1.1965
2,19.75,-0.036143,-0.241176,-16.98476,9.353,404.3264445,2.536824,1928.2525,0.130901,1.180005,-10.54385,-10.7,75.34,96.038942,0.387,0,11.526,8.308,2012.557,2004.0865,-0.648
2,20.25,-0.083231,-0.921756,-17.772331,8.0565,404.360697,2.484934,1923.379,0.1254365,1.256538,-10.728634,-11.08,75.93,96.030016,0.382,0,13.941,8.981,2014.831,2003.074,-1.022
2,20.75,-0.080646,-0.93466,-19.771683,7.872,404.729093,2.451991,1931.701,0.122708,1.24242,-11.183249,-11.57,77.38,96.025843,0.385,0,13.539,9.443,2016.5585,2002.944,-0.9185
2,21.25,-0.0956815,-0.8080015,-19.765852,9.147,404.614396,2.506377,1943.639,0.130531,1.235578,-11.205474,-11.52,79.06,96.040875,0.383,0,13.8745,9.452,2019.69,2003.407,-0.855
2,21.75,-0.058304,-0.653619,-17.123676,9.567,405.162424,2.495848,1947.715,0.124776,1.191878,-11.809606,-11.8,80.3,96.045169,0.384,0,12.724,9.9385,2017.235,2001.123,-0.8545
2,22.25,-0.053746,-1.2299365,-16.417712,10.0145,405.075105,2.44673,1944.668,0.130121,1.182981,-12.130942,-12.42,81.2,96.043513,0.384,0,13.332,8.283,2019.1525,2002.5465,-0.919
2,22.75,-0.048331,-0.690221,-14.964388,9.13,405.355031,2.503299,1940.844,0.119474,1.064909,-12.090154,-12.61,81.8,96.040555,0.389,0,13.545,9.014,2018.2015,2004.836,-1.007
2,23.25,-0.086721,-1.121557,-14.405704,8.242,405.300762,2.483791,1944.052,0.109369,1.036011,-12.2920075,-12.84,82.1,96.048091,0.392,0,12.474,8.814,2024.3975,2005.221,-1.1215
2,23.75,-0.093762,-1.154488,-13.9885685,8.934,405.4503955,2.434615,1954.496,0.1118865,1.072114,-12.6157115,-13.4,83.2,96.0406885,0.387,0,12.3575,9.4005,2019.63,2005.8455,-0.775
3,0.25,-0.070124,0.94551,-11.146265,9.376,412.0825005,3.7914965,1960.6505,0.1037745,0.686213,-3.523837,-4.262,81.5,96.091105,0.284,0,13.332,7.3005,2024.8515,1996.3775,-1.1165
3,0.75,-0.17151,0.763855,-8.855763,8.861,410.955726,3.7247945,1953.488,0.103681,0.667107,-3.5860375,-4.348,82.5,96.081552,0.284,0,12.2235,8.8615,2012.281,1996.2165,-1.5835
3,1.25,-0.110243,0.566288,-9.7267575,8.968,411.832317,3.7537565,1966.4445,0.099688,0.681558,-3.868076,-4.422,82.8,96.0758515,0.284,0,13.19,8.609,2015.195,1999.1665,-1.2265
3,1.75,-0.1295755,0.742165,-7.397091,8.5495,411.422979,3.754269,1964.7135,0.1019335,0.6975195,-3.9734965,-4.584,83,96.072894,0.281,0,13.206,10.6835,2022.812,1999.1045,-1.524
3,2.25,-0.172858,1.096359,-8.39882,8.29,411.600108,3.763547,1963.428,0.11207,0.6861305,-4.1793305,-4.734,83.9,96.0529,0.279,0,12.478,8.969,2027.526,1998.1825,-1.278
3,2.75,-0.1151675,0.5199165,-9.0426415,8.801,411.2262895,3.899705,1960.4615,0.108271,0.679616,-4.171396,-4.889,84.7,96.0453855,0.278,0,14.899,9.236,2026.284,1997.937,-1.4275
3,3.25,-0.13899,0.71224,-6.561336,5.974,412.088074,3.777418,1972.355,0.107429,0.677138,-4.293227,-5.131,84.9,96.040525,0.279,0,13.99,9.082,2019.315,1996.469,-1.233
3,3.75,-0.095922,0.401581,-6.979124,9.495,411.5756135,3.81705,1971.4235,0.1016815,0.7242435,-4.249465,-5.429,85.4,96.033648,0.279,0,14.486,8.481,2021.305,1998.928,-1.433
3,4.25,-0.111282,0.3388425,-7.4590715,7.637,411.411706,3.617546,1960.834,0.101262,0.721292,-4.490703,-5.554,85.9,96.0512885,0.279,0,14.0785,9.63,2019.827,1998.966,-0.8315
3,4.75,-0.144452,0.911821,-7.285014,8.283,412.168406,3.827036,1958.441,0.106012,0.687216,-4.623305,-5.665,86.6,96.0660145,0.279,0,12.777,9.661,2022.566,1998.6715,-0.5845
3,5.25,-0.176303,0.446923,-5.620569,9.475,412.2453425,3.7817555,1957.024,0.097279,0.655713,-4.677292,-5.89,86.9,96.0865455,0.279,0,11.623,7.5805,2029.214,1999.563,-1.18
3,5.75,-0.107775,0.521819,-6.1917945,8.5245,412.555886,3.682025,1955.504,0.107488,0.677622,-4.7283845,-5.969,87.1,96.103048,0.28,0.065,11.88,8.575,2032.362,1998.536,-1.311
3,6.25,-0.1435075,1.3282355,-5.591334,10.105,412.210105,3.5095775,1960.948,0.1077155,0.662256,-4.6842295,-6.113,87.1,96.112033,0.279,1.6985,11.907,8.0585,2037.364,1999.494,1.0335
3,6.75,-0.170912,0.946849,-4.455821,9.666,412.178345,3.503675,1958.429,0.1033185,0.6737315,-5.018501,-6.144,87.2,96.1237895,0.279,18.565,12.535,8.153,2032.029,1999.216,11.215
3,7.25,-0.2014425,2.827381,-4.402569,6.967,411.607895,3.475271,1959.839,0.116062,0.842537,-4.613613,-6.085,85.9,96.1322865,0.279,63.1,13.092,10.818,2028.777,1997.346,28.83
3,7.75,-0.188389,4.6087485,-5.194405,10.035,409.795834,3.683538,1950.876,0.1381255,1.059783,-4.271632,-5.296,83.1,96.1295645,0.28,123.4,12.489,8.7225,2018.298,1996.689,44.84
3,8.25,-0.290027,6.38168,-3.710249,10.217,408.153779,3.791426,1940.172,0.155095,1.2450395,-3.6442765,-4.488,79.44,96.1167675,0.28,186.335,13.114,9.078,2011.609,1992.7165,58.15
3,8.75,-0.3460875,6.765221,-0.606927,9.298,407.606121,3.810662,1941.058,0.1767745,1.4679435,-3.011602,-3.403,74.35,96.101975,0.281,249.59,11.99,10.128,2008.8455,1989.786,66.45
3,9.25,-0.453082,11.369156,3.7007825,11.686,406.50588,3.9005365,1939.898,0.19778,1.602845,-1.9242615,-2.428,70.31,96.1076475,0.283,446.5,13.03,9.963,2007.494,1986.349,221.55
3,9.75,-0.54873,12.371757,4.54642,10.988,405.959152,3.897493,1937.217,0.209384,1.6999445,-1.4067745,-1.6275,66.35,96.087884,0.285,590,13.065,11.189,2010.859,1984.068,414.05
3,10.25,-0.576088,14.6318225,7.7958915,10.148,405.820782,3.916168,1934.2255,0.217639,1.722129,-0.982476,-0.9235,62.97,96.104005,0.288,709.45,13.048,10.777,1993.681,1983.042,477
3,10.75,-0.7333575,14.3216725,9.8732525,11.39,405.750011,3.899971,1935.049,0.229219,1.860376,-0.079061,-0.23,59.98,96.072905,0.29,929,15.163,10.2225,1996.517,1982.635,542.7
3,11.25,-0.690461,16.881645,9.8481875,9.2015,405.528768,3.874871,1931.9565,0.237776,1.902062,0.371179,0.242,57.2,96.058835,0.295,985,14.9635,9.982,1997.049,1982.003,568.5
3,11.75,-0.685755,17.790063,11.052709,9.1165,405.570706,3.900681,1930.33,0.240627,1.880473,0.961146,0.686,54.99,96.086722,0.295,1035,13.317,10.453,1997.348,1980.531,675.1
3,12.25,-0.619454,19.422698,5.984414,11.976,405.1644225,3.9446285,1923.282,0.242587,1.92403,1.163115,1.005,52.82,96.049085,0.295,1105,14.751,10.927,2001.3325,1978.2985,639.35
3,12.75,-0.563697,17.76182,7.7988615,13.09,405.0549895,3.864751,1925.655,0.249096,1.902512,1.626461,1.246,50.69,96.031759,0.296,1057.8,13.47,10.4935,1996.067,1976.9275,579.6
3,13.25,-0.664938,18.483981,6.250725,10.604,405.099968,3.88278,1927.193,0.2482025,1.9107095,2.007477,1.412,49.88,96.016256,0.295,1022.65,17.933,12.462,1986.789,1975.75,534.7
3,13.75,-0.5480705,19.448444,6.3949315,10.199,404.832927,3.946035,1924.119,0.250878,1.99323,1.763516,1.598,48.76,96.0042945,0.294,951,14.2535,13.171,1991.67,1976.59,570.45
3,14.25,-0.542913,20.139642,6.151071,8.876,404.969929,4.00957,1923.875,0.248007,1.994817,2.262299,1.84,47.28,95.9699015,0.292,927.545,15.637,12.86,1991.708,1975.884,505.6
3,14.75,-0.576699,20.871958,5.6484665,12.0045,404.722735,4.006681,1913.7175,0.249769,1.948472,2.128161,1.844,46.53,95.96248,0.294,879.5,13.3475,12.544,1988.186,1975.043,445.55
3,15.25,-0.494876,18.26996,2.3949975,10.574,404.744873,3.9615045,1918.211,0.2419745,1.9289465,2.234763,1.77,46.55,95.9425675,0.294,740.85,14.9585,11.364,1992.412,1975.108,333.15
3,15.75,-0.368533,18.396811,-3.949069,10.9175,404.803192,3.98439,1916.7805,0.224477,1.898173,2.278954,1.845,46.85,95.9369905,0.292,517.57,14.238,9.768,1989.521,1974.569,260
3,16.25,-0.4245795,15.068986,-6.481695,11.863,404.5565765,3.915302,1917.849,0.215232,1.902402,2.086777,1.83,46.56,95.947875,0.293,373.75,15.2025,10.278,1989.268,1974.959,187.8
3,16.75,-0.310534,12.399155,-9.511204,10.4795,404.482576,3.913772,1923.5155,0.21423,1.792791,1.908163,1.765,48.21,95.949638,0.292,212.7,13.875,11.624,1983.643,1976.649,141.35
