DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.36642,1.4979401,-27.6501265,398.88608,3.7994373,0.493268025,-3.67528,52.22679,70.266045,2.5157966,4.4162691,-80.85485,0,0,200.90957,1.1962405,281.40782
1,0.75,0.395085,1.3875437,-29.266162,398.9284,3.8146849,0.48651086,-3.743305,51.81627,70.26128,2.51762175,4.45692765,-80.513758,0,0,199.73452,1.157081,280.97954
1,1.25,0.38195,1.5204173,-30.073862,399.18863,3.7754057,0.49477369,-3.55255,52.29016,70.24705,2.49429995,4.48666245,-80.150967,0,0,199.44273,1.158611,280.59408
1,1.75,0.37383,1.69080605,-29.6906805,399.41282,3.8044127,0.50680776,-3.62297,52.598045,70.2443,2.47226225,4.49921585,-80.640468,0,0,200.69648,1.181263,280.45261
1,2.25,0.39439,1.3765104,-31.162954,398.95381,3.7094798,0.51844066,-3.552465,51.71813,70.246,2.48529595,4.504724,-79.259065,0,0,200.69528,1.1439385,280.09313
1,2.75,0.41254,1.632364,-33.021435,398.64807,3.6840798,0.514121155,-3.71921,51.252505,70.23733,2.5033783,4.6445578,-79.842061,0,0,199.55528,1.1738395,279.9632
1,3.25,0.391325,1.92226105,-33.06926,398.2796,3.7130144,0.51877805,-3.76935,52.252225,70.226905,2.4475764,4.592683,-80.83221,0,0,199.59699,1.133722,279.50808
1,3.75,0.408125,1.5463098,-32.423202,398.47101,3.6939025,0.523457285,-3.71176,52.30276,70.221375,2.4409896,4.6022441,-80.751256,0,0,198.89838,1.1613295,279.64637
1,4.25,0.42179,1.794616,-30.669911,398.911385,3.7070384,0.5146407,-3.92622,51.27095,70.214555,2.4789829,4.534802,-80.361252,0,0,200.06545,1.1532,279.08148
1,4.75,0.4074,2.14074485,-33.0196295,398.866275,3.68169585,0.522405095,-3.79637,50.157465,70.20549,2.5476535,4.5370675,-79.2133285,0,0,198.916995,1.138223,279.39656
1,5.25,0.37565,1.5885049,-31.202206,398.81398,3.6624898,0.527462625,-3.821125,51.66274,70.21072,2.5237798,4.5158976,-79.558585,0,0,199.98693,1.099913,279.88408
1,5.75,0.44387,2.3028776,-31.776758,398.38549,3.7004089,0.532108135,-3.8605,51.153645,70.217915,2.4763637,4.7359808,-78.717391,0,0,199.76436,1.1560285,280.38594
1,6.25,0.4263,2.03245005,-32.571764,398.53519,3.7092621,0.526757665,-3.95311,51.17487,70.22905,2.4534733,4.587675,-78.970152,0,0,200.15214,1.1555635,279.61503
1,6.75,0.436395,1.4563685,-31.8050615,398.16928,3.6517954,0.4970179,-3.990625,51.39568,70.252485,2.46964665,4.5517281,-78.198696,0.145887575,0,201.71944,1.2366815,279.21966
1,7.25,0.39114,2.6645448,-30.378747,398.28151,3.70507325,0.49356013,-4.07758,50.43441,70.262485,2.5132262,4.61666595,-41.863319,12.9741085,2.372001,201.05783,2.8394665,279.63326
1,7.75,0.35625,4.97139735,-19.697686,398.3279,3.5197995,0.5052545,-3.972105,48.875035,70.27663,2.5395843,4.4918102,-49.985702,97.4581465,69.90219,199.83971,28.10531,281.44123
1,8.25,0.44625,5.8821203,-7.72288315,398.52175,3.5989908,0.5214098,-3.87427,46.97122,70.275345,2.6587808,4.24248335,9.7364985,276.130555,162.5084,199.88329,52.15904,284.4611
1,8.75,0.63055,7.55788345,6.2707388,398.47487,3.5557173,0.535429235,-3.386885,44.76389,70.295,2.83699925,4.27093455,49.720116,486.640975,261.3161,200.53056,74.074135,287.68738
1,9.25,0.597645,9.5773143,28.129207,399.32588,3.59700445,0.554297075,-3.1534,42.765345,70.307095,2.9731681,4.2887963,102.12741,659.66037,355.2818,200.46439,104.1068,292.88871
1,9.75,0.50329,12.137142,53.58591,398.75051,3.6450623,0.57158649,-2.800755,41.21611,70.32652,3.08874975,4.13227615,140.69316,815.10965,445.9773,201.37263,135.6848,298.23138
1,10.25,0.21715,15.584137,76.28247,398.6678,3.7058093,0.56601107,-2.59754,40.33147,70.32907,3.21469535,3.9453473,169.905775,945.70242,519.1614,203.301035,163.9778,301.962445
1,10.75,-0.0015229,19.481589,97.942872,398.97345,3.7000918,0.60451311,-2.3028,39.934885,70.31679,3.325432,3.7949209,199.23817,1048.57965,579.8072,204.10625,183.79165,305.07281
1,11.25,-0.0763795,22.070096,113.319205,399.42658,3.7098755,0.628917305,-2.03437,39.38832,70.29213,3.4190676,3.8167302,216.88132,1132.7633,626.2395,206.467925,192.32845,307.914045
1,11.75,-0.0482395,22.8367615,122.67866,398.596405,3.75111265,0.6197636,-1.67618,39.41948,70.2596,3.370407,4.0771105,228.402245,1175.93225,649.0166,208.55476,191.63625,309.09014
1,12.25,0.016111,24.579111,132.019575,398.69774,3.86125115,0.62871778,-1.365655,37.921565,70.231945,3.5003447,3.8117565,240.19645,1193.63865,653.9395,208.6422,191.715,310.553195
1,12.75,-0.11783,25.024502,131.53297,398.676785,3.8505384,0.63162739,-1.349255,37.900795,70.193915,3.49200055,3.8948068,244.955745,1177.9562,647.802,210.3763,186.4234,312.14732
1,13.25,-0.15821,25.552736,128.320775,399.08008,3.8623553,0.640770605,-1.113395,39.23094,70.16618,3.4378198,4.0128641,221.72802,1117.9638,611.982,210.21065,179.4546,312.50364
1,13.75,-0.13152,23.799231,114.58672,399.57301,3.8674293,0.63128897,-1.00275999999998,38.826045,70.16133,3.50757565,4.0386469,197.84414,1036.0932,561.41475,209.77243,165.7985,312.41983
1,14.25,-0.093172,21.497235,111.14932,399.218865,3.8969345,0.64831616,-0.94859499999998,39.37932,70.15995,3.5657575,4.0373909,168.470825,931.152355,501.442,210.592435,139.33305,310.607715
1,14.75,0.0267905,19.494176,92.169124,400.07655,3.91911495,0.62405427,-1.061535,39.76162,70.1683,3.52093845,3.9838134,138.08279,785.20519,422.7917,208.51063,109.7787,308.83272
1,15.25,0.064849,16.870315,65.981519,399.85942,3.9172944,0.61693055,-1.27493,40.77449,70.16842,3.39833075,4.1163954,85.533737,623.73744,328.245,206.27056,84.0036,305.87745
1,15.75,0.09209,13.163159,42.449268,399.85815,3.9751913,0.57377982,-1.50334,42.59652,70.18958,3.2379751,4.1196918,34.400373,428.17839,219.7316,205.90375,60.42098,301.03103
1,16.25,0.097892,10.211538,17.25831,400.09841,4.0590449,0.55010658,-1.86501,44.79971,70.20692,3.0308731,4.0870816,-14.1531685,223.77795,111.1685,204.12337,37.40847,297.80821
1,16.75,0.1808,7.1391789,-8.7841778,399.36538,4.0891406,0.50749893,-2.435565,47.97263,70.2111,2.79650775,4.0964719,-58.543256,63.987753,37.90563,203.58724,12.07218,293.82843
1,17.25,0.31001,3.60620145,-19.042051,399.30054,4.08647035,0.497597495,-2.883105,50.2423,70.21623,2.60948665,4.10470145,-91.4586535,14.944532,0.23508185,201.30085,2.973689,289.47221
1,17.75,0.38038,1.9971913,-21.653921,399.01624,4.1023576,0.505805215,-3.086645,50.39622,70.22642,2.51684115,4.1071828,-85.830432,0.12915159,0,200.679375,1.482767,287.656965
1,18.25,0.39556,2.0599295,-23.508538,398.9977,4.0695864,0.52061805,-3.20931,50.40761,70.24179,2.4944785,4.3712643,-84.523464,0,0,201.08312,1.234866,286.01898
1,18.75,0.378245,1.67175695,-26.039123,398.3708,4.06549555,0.52461156,-3.22285,51.358,70.25503,2.47132825,4.4541815,-82.899662,0,0,201.02082,1.1867435,285.23648
1,19.25,0.39675,2.0391036,-27.435926,398.275375,4.1349957,0.53074583,-3.385965,50.930705,70.24322,2.4806499,4.5436154,-82.301368,0,0,200.84096,1.184679,284.325115
1,19.75,0.36093,2.0642114,-29.02818,398.2059,4.0581933,0.53960613,-3.3907799999999,52.12903,70.24715,2.5123111,4.3591292,-82.256976,5.1143055e-05,0,202.272485,1.191437,283.63448
1,20.25,0.38636,1.85742955,-28.459221,398.05551,4.0030072,0.519020765,-3.35497,51.911565,70.253715,2.4882932,4.3863739,-82.5439635,0,0,200.966405,1.175548,283.01201
1,20.75,0.36625,1.5771664,-29.3715685,398.01693,3.9449022,0.514502,-3.187825,50.57568,70.25965,2.4254677,4.4501435,-82.3497685,0,0,200.76614,1.220543,282.99453
1,21.25,0.37669,2.4175251,-30.443852,398.28948,3.8374562,0.50569799,-3.37386,51.799315,70.26218,2.43225225,4.4571131,-82.226527,0,0,199.979185,1.249711,282.84619
1,21.75,0.36042,1.1590735,-29.058409,398.05363,3.9027749,0.50994775,-3.24594,51.521995,70.273085,2.4246672,4.29893,-80.2753095,0,0,200.39863,1.194466,283.36153
1,22.25,0.370295,1.0977477,-29.478976,397.953395,3.9198685,0.5241832,-3.46658,51.71925,70.272265,2.44035495,4.5010924,-81.633232,0,0,201.381065,1.173334,282.443805
1,22.75,0.39418,1.0682621,-27.299955,397.79757,3.9099159,0.488865095,-3.45419,50.912535,70.262515,2.45785785,4.3809883,-79.920715,0,0,201.7211,1.16737,282.12342
1,23.25,0.387645,1.1250044,-29.185147,398.48701,3.8568499,0.49187112,-3.38148,51.647575,70.25295,2.4594476,4.4063324,-80.812253,0,0,201.51584,1.166277,282.339175
1,23.75,0.3899,1.24798165,-29.496036,398.49538,3.778676,0.490634285,-3.68527,51.43177,70.26,2.4195156,4.36871015,-78.9831235,0,0,201.75263,1.200037,282.522195
2,0.25,0.440395,2.06985655,-32.473899,399.74758,4.3849143,0.64013423,-3.63564,55.0313,70.116745,2.2783933,4.91654045,-80.582889,0.00030192289,0,205.37504,1.1794315,282.89333
